DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011;AREA
4397174;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;70;122,783690284321;70
4397175;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;40;737717;2;1;08;70;110,745919884258;70
4397175;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;98;2;1;08;70;110,745919884258;70
4397177;1;2;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ;737717;2;1;08;70;84,1350586610213;70
4397177;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;08;70;84,1350586610213;70
4397178;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;48;737717;2;1;08;70;93,5864402095954;70
4397178;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;98;2;1;08;70;93,5864402095954;70
4397179;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;08;70;93,7340311044708;70
4397181;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;1000000;2;1;08;70;75,4363743894353;70
4397181;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;5000;2;1;08;70;75,4363743894353;70
4397184;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;73;158,894793454676;73
4397184;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;73;158,894793454676;73
4397185;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;08;73;250,649865135602;73
4397190;1;2;1;80;1;1;4;7; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;08;73;179,784516417332;73
4397190;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;73;179,784516417332;73
4397191;1;2;1;80;1;1;4;5; ;2; ; ;4; ;3; ;2; ; ; ;3000000;3;1;08;73;267,578913566842;73
4397192;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;73;210,157632229262;73
4397194;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;08;73;210,157632229262;73
4397194;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;800000; ;1;08;73;210,157632229262;73
4397196;1;1;1;80;1;1;1;8; ;2; ; ;9; ;2; ;2; ;1;48;850000;2;1;08;76;811,992653264031;76
4397196;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;76;811,992653264031;76
4397197;1;2;1;80;1;1;3;5; ;2; ; ;11; ;2; ;2; ; ; ;737000;2;1;08;76;991,686910663741;76
4397197;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737700;2;1;08;76;991,686910663741;76
4397199;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;900000;2;1;08;76;1382,74449731839;76
4397200;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;737000;2;1;08;76;987,765432209791;76
4397201;1;2;1;80;1;1;4;4; ;2; ; ;12;NO TIENE RECURSOS PARA INSTALAR UN NEGOCIO;2; ;2; ;1;30;480000;2;1;08;76;822,327458867752;76
4397202;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;1000000;2;1;08;76;903,021646418011;76
4397204;1;2;1;80;1;1;4;7; ;2; ; ;9; ;1;4;2; ; ; ;9999;1;1;08;76;822,327458867752;76
4397205;1;1;1;80;1;1;4;6; ;2; ; ;8; ;3; ;2; ;2; ;737717;3;1;08;76;822,327458867752;76
4397205;1;2;1;80;1;1;4;5; ;2; ; ;6; ;2; ;2; ; ; ;737717;2;1;08;76;822,327458867752;76
4397206;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;9998;2;1;08;76;786,579040702932;76
4397206;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;9998;3;1;08;76;786,579040702932;76
4397206;1;7;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;9999; ;1;08;76;786,579040702932;76
4397206;1;8;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;500000;2;1;08;76;786,579040702932;76
4397207;1;1;1;80;1;1;4;3; ;2; ; ;9; ;3; ;2; ; ; ;1500000;3;1;08;76;799,398255942142;76
4397208;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;8;737717;2;1;08;76;844,184478585872;76
4397209;1;2;1;80;1;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ;737717;2;1;08;76;809,954340248946;76
4397211;1;2;1;80;1;1;1;8; ;2; ; ;4; ;2; ;2; ;1;45;500000;2;1;08;76;787,025137323336;76
4397214;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;08;76;968,665541033727;76
4397215;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;737000; ;1;08;76;938,691588718025;76
4397216;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;08;76;902,796398525064;76
4397216;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;08;76;902,796398525064;76
4397216;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;700000; ;1;08;76;902,796398525064;76
4397217;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;30;737717;2;1;08;76;1211,3609855824;76
4397217;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;737717;2;1;08;76;1211,3609855824;76
4397218;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;99;3;1;08;76;961,846039536582;76
4397219;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737000;2;1;08;76;1458,06462773804;76
4397220;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;08;76;1084,6620501284;76
4397220;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;08;76;1084,6620501284;76
4397222;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;08;76;1498,74100641306;76
4397223;1;1;1;80;1;1;4;3; ;2; ; ;12;INSEGURIDAD;3; ;2; ;2; ;737717;2;1;08;76;822,327458867752;76
4397224;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;737600;2;1;08;76;1211,3609855824;76
4397225;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;08;76;1394,57191355206;76
4397227;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;700000;2;1;08;76;822,327458867752;76
4397227;1;2;1;80;1;1;2;7; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;08;76;822,327458867752;76
4397229;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;800000; ;1;08;76;630,35224955364;76
4397232;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;400000;2;1;08;76;859,981538834739;76
4397232;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;08;76;859,981538834739;76
4397232;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;9998; ;1;08;76;859,981538834739;76
4397232;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;9998; ;1;08;76;859,981538834739;76
4397233;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;08;76;1454,44835140336;76
4397235;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;08;76;749,459254870889;76
4397235;1;2;1;80;1;1;2;6; ;2; ; ;7; ;2; ;2; ; ; ;900000;2;1;08;76;749,459254870889;76
4397236;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;08;76;1211,3609855824;76
4397236;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;500000; ;1;08;76;1211,3609855824;76
4397238;1;1;1;80;1;1;2;3; ;1; ;2;8; ;2; ;2; ;2; ;737717;2;1;08;76;968,665541033727;76
4397238;1;2;1;80;1;1;2;2; ;1; ;1;2; ;2; ;2; ; ; ;700000;2;1;08;76;968,665541033727;76
4397241;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;76;1084,6620501284;76
4397243;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;08;76;935,021137035231;76
4397243;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;350000;2;1;08;76;935,021137035231;76
4397244;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;08;76;968,665541033727;76
4397246;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;08;76;992,154699419557;76
4397246;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;700000; ;1;08;76;992,154699419557;76
4397378;1;2;1;80;1;1;3;6; ;2; ; ;7; ; ; ;2; ; ; ;240000; ;1;08;63;634,610591518048; 
4397379;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;63;289,129269597843; 
4397380;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;737700; ;1;08;63;277,115807238353; 
4397382;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;400000;2;1;08;63;277,115807238353; 
4397382;1;2;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ;300000;2;1;08;63;277,115807238353; 
4397383;1;3;1;80;1;1;1;4; ;2; ; ;2; ;2; ;1;70000;1;16;300000;2;1;08;63;490,819284368182; 
4397384;1;4;1;80;1;2; ; ; ; ;1;1;7; ;2; ;2; ;1;40;737700;2;1;08;63;460,281162037509; 
4397384;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;63;460,281162037509; 
4397385;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;63;453,551769593686; 
4397405;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;200000;2;1;08;63;277,115807238353; 
4397407;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;05;1194,78634269064;05
4397408;1;1;1;80;1;1;2;9;NO DESEABA TRABAJAR MAS;2; ; ;10; ;3; ;2; ; ; ;3000000;3;1;08;05;1099,82427088516;05
4397409;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;99;3;1;08;05;1029,58013112571;05
4397410;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;05;1116,76498480961;05
4397410;1;4;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;08;05;1116,76498480961;05
4397412;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;900000; ;1;08;05;1234,42820961129;05
4397414;1;1;1;80;1;1;4;2; ;2; ; ;2; ;2; ;2; ;1;72;2000000;2;1;08;05;1230,20456206492;05
4397414;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;24;600000;2;1;08;05;1230,20456206492;05
4397416;1;2;1;80;1;1;3;3; ;2; ; ;9; ;1; ;2; ; ; ;737717;2;1;08;05;1174,54448459099;05
4397416;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;05;1174,54448459099;05
4397417;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;08;05;1083,88373124354;05
4397417;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;08;05;1083,88373124354;05
4397420;1;4;1;80;1;1;1;1; ;2; ; ;2; ;2; ;2; ; ; ;737717;2;1;08;05;1214,48260685827;05
4397421;1;2;1;80;1;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ;737717;2;1;08;05;1341,10717351201;05
4397425;1;2;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ;737000;2;1;08;05;1174,54448459099;05
4397426;1;2;1;80;1;1;1;4; ;2; ; ;4; ;1;2;2; ; ; ;99;1;1;08;05;800,08942328099;05
4397428;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;99;3;1;08;05;1256,06358191712;05
4397428;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737000;2;1;08;05;1256,06358191712;05
4397429;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;05;1180,62469663489;05
4397430;1;1;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;08;05;1185,31935501625;05
4397430;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;08;05;1185,31935501625;05
4397432;1;2;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;08;05;1360,33242684466;05
4397435;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;05;946,439330408797;05
4397435;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;05;946,439330408797;05
4397435;1;4;1;80;1;1;1;8; ;2; ; ;2; ;1; ;2; ; ; ;2500000;2;1;08;05;946,439330408797;05
4397443;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;1000000;2;1;08;08;615,248292261605;08
4397444;1;1;1;80;1;1;3;4; ;2; ; ;4; ;3; ;2; ; ; ;98;3;1;08;08;635,678060253886;08
4397444;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;1500000;2;1;08;08;635,678060253886;08
4397447;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;631,011220477754;08
4397447;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;08;631,011220477754;08
4397448;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;08;08;622,831771634543;08
4397449;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;1150,05543531712;08
4397450;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;730000;2;1;08;08;517,256017241392;08
4397451;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;700000; ;1;08;08;504,801100498446;08
4397453;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;575,396897187496;08
4397455;1;1;1;80;1;1;1;7; ;2; ; ;9; ;2; ;1;40000;2; ;300000;2;1;08;08;537,845372676137;08
4397455;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;537,845372676137;08
4397455;1;6;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;08;537,845372676137;08
4397456;1;1;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;40;800000;2;1;08;08;1053,99947696158;08
4397457;1;2;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;40;800000;2;1;08;08;635,678060253886;08
4397460;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;1000000;2;1;08;08;567,300455914341;08
4397460;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;1000000; ;1;08;08;567,300455914341;08
4397461;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;700000;2;1;08;08;536,650279808887;08
4397461;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;800000;2;1;08;08;536,650279808887;08
4397462;1;3;1;80;1;1;2;2; ;1; ;2;2; ;2; ;2; ;1;24;737717;2;1;08;08;1210,8688570058;08
4397462;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;1210,8688570058;08
4397463;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;639,276616911456;08
4397464;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;730000;2;1;08;08;671,671749722158;08
4397464;1;3;1;80;1;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ;730000;2;1;08;08;671,671749722158;08
4397465;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;306,191721231809;08
4397465;1;9;1;80;1;2; ; ; ; ;1;3;9; ;2; ;2; ; ; ;1000000;2;1;08;08;306,191721231809;08
4397465;1;12;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;900000;2;1;08;08;306,191721231809;08
4397466;1;2;1;80;1;1;2;9;POR LA NUEVA LEY DE PRESTACIONES A DOMESTICOS;2; ; ;1; ;2; ;2; ;1;48;600000;2;1;08;08;506,481158158465;08
4397469;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;600000;2;1;08;08;601,348088416157;08
4397469;1;4;1;80;1;1;1;6; ;2; ; ;6; ;2; ;2; ; ; ;800000;2;1;08;08;601,348088416157;08
4397469;1;10;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;900000;2;1;08;08;601,348088416157;08
4397471;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;639,276616911456;08
4397472;1;2;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;2; ;737717;2;1;08;08;1287,88691337518;08
4397472;1;3;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;24;737717;2;1;08;08;1287,88691337518;08
4397473;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;08;08;673,356394513933;08
4397474;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;2;1;08;08;564,6594029301;08
4397474;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;08;08;564,6594029301;08
4397475;1;2;1;80;1;1;1;8; ;2; ; ;4; ;2; ;2; ; ; ;800000;2;1;08;08;568,236278449294;08
4397477;1;1;1;80;1;1;4;6; ;2; ; ;8; ;2; ;2; ; ; ;600000;2;1;08;08;622,594182440622;08
4397477;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;48;800000;2;1;08;08;622,594182440622;08
4397477;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;08;08;622,594182440622;08
4397477;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;600000; ;1;08;08;622,594182440622;08
4397479;1;5;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;08;571,527973642229;08
4397480;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;628,295657392949;08
4397480;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;628,295657392949;08
4397483;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;48;737717;2;1;08;08;624,511829294563;08
4397486;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;08;08;504,932690833463;08
4397486;1;5;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;750000;2;1;08;08;504,932690833463;08
4397487;1;2;1;80;1;1;2;7; ;2; ; ;12;NO TIENE RECURSOS;2; ;2; ; ; ;1000000;2;1;08;08;573,125023732192;08
4397490;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;545,544637312907;08
4397491;1;3;1;80;1;1;1;4; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;08;08;648,170974415476;08
4397492;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ;737717;2;1;08;08;781,236800056163;08
4397493;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;800000;2;1;08;08;440,413424692869;08
4397493;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;08;440,413424692869;08
4397493;1;5;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;08;440,413424692869;08
4397493;1;7;1;80;1;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ;800000;2;1;08;08;440,413424692869;08
4397494;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;48;700000;2;1;08;08;671,671749722158;08
4397495;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;08;08;693,058388794655;08
4397496;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;571,72905015423;08
4397496;1;9;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;48;300000;2;1;08;08;571,72905015423;08
4397497;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;587,379714188424;08
4397497;1;6;1;80;1;1;4;1; ;1; ;3;9; ;2; ;2; ;2; ;737717;2;1;08;08;587,379714188424;08
4397498;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;544,546496713652;08
4397499;1;2;1;80;1;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ;730000;2;1;08;08;632,96249716908;08
4397501;1;1;1;80;1;2; ; ; ; ;2; ; ;.;3; ;2; ; ; ; ;3;1;08;08;757,563334600788;08
4397501;1;5;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;08;08;757,563334600788;08
4397501;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;900000;2;1;08;08;757,563334600788;08
4397504;1;2;1;80;1;1;3;1; ;2; ; ;9; ;2; ;2; ;1;24;400000;2;1;08;08;832,418137776066;08
4397504;1;6;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;08;08;832,418137776066;08
4397506;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ;737714;2;1;08;08;612,617239588561;08
4397506;1;2;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ;98;2;1;08;08;612,617239588561;08
4397507;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;08;08;507,279074389331;08
4397507;1;3;1;80;1;1;2;8; ;2; ; ;8; ;2; ;2; ; ; ;700000;2;1;08;08;507,279074389331;08
4397508;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;08;575,027717658558;08
4397508;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;08;08;575,027717658558;08
4397509;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;730000;2;1;08;08;605,4344285029;08
4397509;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;605,4344285029;08
4397510;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;08;08;528,553838535733;08
4397510;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;528,553838535733;08
4397513;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;40;730000;2;1;08;08;431,962756818351;08
4397513;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;600000;2;1;08;08;431,962756818351;08
4397514;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737000;2;1;08;08;626,82170016851;08
4397514;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;626,82170016851;08
4397516;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;99;3;1;08;08;652,837814191608;08
4397516;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;08;652,837814191608;08
4397518;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;800000;3;1;08;08;446,997911322941;08
4397518;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;446,997911322941;08
4397519;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;600000;2;1;08;08;530,42647523826;08
4397519;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;600000;2;1;08;08;530,42647523826;08
4397520;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;08;569,256100186926;08
4397520;1;3;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;737717;2;1;08;08;569,256100186926;08
4397521;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;08;08;472,254106533817;08
4397522;1;1;1;80;1;1;4;5; ;2; ; ;8; ;2; ;2; ; ; ;99;2;1;08;08;607,559660529146;08
4397522;1;4;1;80;1;1;1;7; ;2; ; ;2; ;2; ;2; ;1;20;500000;2;1;08;08;607,559660529146;08
4397523;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;566,370949348459;08
4397524;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;08;08;624,511829294563;08
4397525;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;748000;2;1;08;08;466,429538715966;08
4397525;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;700000;2;1;08;08;466,429538715966;08
4397525;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;1000000; ;1;08;08;466,429538715966;08
4397527;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;08;631,795401409277;08
4397527;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;08;631,795401409277;08
4397527;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;1200000;2;1;08;08;631,795401409277;08
4397528;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ;400000;2;1;08;08;408,1355086805;08
4397528;1;3;1;80;1;1;1;6; ;2; ; ;7; ;2; ;2; ;1;48;1000000;2;1;08;08;408,1355086805;08
4397528;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;408,1355086805;08
4397529;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;730000;2;1;08;08;526,281965080429;08
4397529;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;526,281965080429;08
