DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
4225695;1;3;1;10;2;2;9;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;17;8;12;17;265,126427183797
4225695;1;4;1;10;4;2;11;1992;24;3;3;1; ; ;1;1;27578;2;1;2; ;6;2;3; ;17;13;12;17;265,126427183797
4225695;1;5;1;10;5;1;9;1991;25;5;2;1; ; ;1;4; ;2;1;2; ;5;11;2; ;17;11;12;17;265,126427183797
4225695;1;6;1;10;2;1;1;2015;1;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;17; ;12;17;265,126427183797
4225696;1;1;1;10;1;2;9;1990;26;1;6;1; ; ;3; ; ;2;1;2; ;4;9; ; ;17;9;12;17;402,34502642959
4225696;1;2;1;10;1;1;7;2010;6;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;17;0;12;17;402,34502642959
4225696;1;3;1;10;1;1;6;2014;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;17; ;12;17;402,34502642959
4225698;1;1;1;10;1;1;1;1946;70;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;17;2;12;17;147,680597805359
4225698;1;2;1;10;2;2;2;1958;58;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;17;3;12;17;147,680597805359
4225698;1;3;1;10;2;2;7;1980;36;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;17;0;12;17;147,680597805359
4225698;1;4;1;10;2;1;10;2002;14;4;6;1; ; ;3; ; ;2;1;2; ;4;8; ; ;17;8;12;17;147,680597805359
4225699;1;1;1;10;1;2;11;1956;60;1;6;1; ; ;3; ; ;1;1;2; ;3;5; ; ;17;5;12;17;198,315411879899
4225699;1;2;1;10;1;1;2;1985;31;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;17;3;12;17;198,315411879899
4225701;1;1;1;10;1;1;9;1938;78;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;12;17;191,87971775345
4225704;1;1;1;10;1;1;1;1982;34;1;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;12;17;310,493076840289
4225704;1;2;1;10;2;2;10;1988;28;2;2;1; ; ;1;1;36000;2;1;2; ;6;4;3; ;17;15;12;17;310,493076840289
4225704;1;3;1;10;1;1;8;2015;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;17; ;12;17;310,493076840289
4225706;1;1;1;10;1;2;6;1989;27;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;12;17;293,583080513889
4225706;1;2;1;10;1;1;10;2014;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;17; ;12;17;293,583080513889
4225707;1;1;1;10;1;1;6;1954;62;1;2;1; ; ;1;3;86200;2;2;2; ;1;0; ; ;17;0;12;17;283,92483720066
4225707;1;2;1;10;2;2;1;1953;63;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ; ;17;5;12;17;283,92483720066
4225707;1;3;1;10;3;1;10;1983;33;3;6;1; ; ;1;1;27578;2;1;2; ;4;7; ; ;17;7;12;17;283,92483720066
4225707;1;4;1;10;2;2;1;2003;13;4;6;1; ; ;1;5; ;2;1;1;1;4;0; ; ;17;5;12;17;283,92483720066
4225707;1;5;1;10;2;1;9;2005;11;4;6;1; ; ;1;5; ;2;1;2; ;3;1; ; ;17;1;12;17;283,92483720066
4225707;1;6;1;10;2;1;11;1999;17;4;6;1; ; ;1;5; ;2;1;2; ;4;7; ; ;17;7;12;17;283,92483720066
4225709;1;1;1;10;1;2;3;1971;45;1;4;2;1;12; ; ; ;2;1;2; ;1;0; ; ;17;0;12;17;176,740490928
4225709;1;2;1;10;2;1;8;1998;18;3;6;2;1;12; ; ; ;2;1;2; ;4;6; ; ;17;6;12;17;176,740490928
4225710;1;1;1;10;1;1;11;1964;52;1;3;1; ; ;1;1;27578;2;1;2; ;3;5; ; ;17;5;12;17;210,560483580801
4225710;1;2;1;10;2;2;5;1965;51;2;3;1; ; ;1;5; ;2;1;2; ;3;3; ; ;17;3;12;17;210,560483580801
4225710;1;3;1;10;3;1;8;1990;26;3;6;2;1;48; ; ; ;2;1;2; ;4;6; ; ;17;6;12;17;210,560483580801
4225710;1;4;1;10;4;1;8;1993;23;3;6;1; ; ;1;1;27578;2;1;1;1;6;3;2;2;17;14;12;17;210,560483580801
4225711;1;1;1;10;1;1;11;1989;27;1;4;1; ; ;1;1;27578;2;1;2; ;5;11;2; ;17;11;12;17;206,91863532982
4225711;1;2;1;10;2;2;3;1962;54;5;2;1; ; ;1;5; ;2;2;2; ;1;0; ; ;17;0;12;17;206,91863532982
4225711;1;3;1;10;3;1;6;1960;56;5;2;1; ; ;1;1;98;2;1;2; ;3;5; ; ;17;5;12;17;206,91863532982
4225711;1;4;1;10;4;1;9;1997;19;5;1;1; ; ;1;1;98;2;1;2; ;4;9; ; ;17;9;12;17;206,91863532982
4225711;1;5;1;10;5;2;6;2003;13;9;1;1; ; ;1;5; ;2;1;1;1;4;7; ; ;17;7;12;17;206,91863532982
4225711;1;6;1;10;5;2;6;2016;0;5; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;17; ;12;17;206,91863532982
4225711;1;7;1;10;7;2;3;1995;21;9;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;12;17;206,91863532982
4225711;1;8;1;10;7;2;10;2016;0;5; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;17; ;12;17;206,91863532982
4225712;1;1;1;10;1;1;3;1956;60;1;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;17;4;12;17;169,255518757258
4225712;1;2;1;10;2;2;6;1952;64;2;3;1; ; ;3; ; ;2;1;2; ;4;8; ; ;17;8;12;17;169,255518757258
4225712;1;3;1;10;2;1;10;1991;25;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;17;0;12;17;169,255518757258
4225712;1;4;1;10;2;2;10;1945;71;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;17;0;12;17;169,255518757258
4225713;1;1;1;10;1;1;8;1947;69;1;3;1; ; ;1;2;82735;2;1;2; ;3;3; ; ;17;3;12;17;111,943297720081
4225713;1;2;1;10;2;2;7;1953;63;2;3;1; ; ;1;2;82735;2;1;2; ;3;3; ; ;17;3;12;17;111,943297720081
4225713;1;3;1;10;3;2;5;1985;31;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;12;17;111,943297720081
4225713;1;4;1;10;3;2;7;2004;12;4;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;17;6;12;17;111,943297720081
4225714;1;1;1;10;1;1;12;1985;31;1;2;2;2; ; ; ; ;2;1;2; ;6;3;3; ;17;14;12;17;231,470304920397
4225714;1;2;1;10;2;2;4;1990;26;2;2;1; ; ;3; ; ;2;1;1;1;6;4;2;2;17;15;12;17;231,470304920397
4225714;1;3;1;10;2;2;9;2008;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;17;2;12;17;231,470304920397
4225715;1;1;1;10;1;2;11;1981;35;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;12;17;388,485301295995
4225715;1;2;1;10;2;2;6;1999;17;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;12;17;388,485301295995
4225715;1;3;1;10;1;1;4;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;17;6;12;17;388,485301295995
4225715;1;4;1;10;1;1;1;2006;10;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;17;0;12;17;388,485301295995
4225715;1;5;1;10;1;1;9;2010;6;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;17;0;12;17;388,485301295995
4225717;1;1;1;10;1;1;10;1960;56;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;12;17;165,340371855835
4225717;1;2;1;10;2;2;1;1992;24;2;2;1; ; ;1;1;27578;2;1;2; ;5;11;2; ;17;11;12;17;165,340371855835
4225717;1;3;1;10;3;1;9;1998;18;9;6;1; ; ;3; ; ;2;1;1;1;6;0;2;2;17;11;12;17;165,340371855835
4225718;1;1;1;10;1;2;3;1977;39;1;4;1; ; ;1;1;27578;2;1;2; ;6;2;3; ;17;13;12;17;181,339468021832
4225718;1;2;1;10;2;1;3;1996;20;3;6;1; ; ;1;5; ;2;1;1;1;6;2;2;2;17;13;12;17;181,339468021832
4225718;1;3;1;10;3;1;9;1997;19;3;6;1; ; ;1;5; ;2;1;1;1;6;2;2;2;17;13;12;17;181,339468021832
4225719;1;1;1;10;1;1;3;1952;64;1;3;1; ; ;1;1;27578;2;2;2; ;1;0; ; ;17;0;12;17;181,025507024199
4225719;1;2;1;10;2;2;9;1962;54;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ; ;17;5;12;17;181,025507024199
4225719;1;3;1;10;3;2;1;1989;27;3;6;2;1;36; ; ; ;2;1;2; ;5;11;2; ;17;11;12;17;181,025507024199
4225719;1;4;1;10;3;2;3;2013;3;4; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;17;0;12;17;181,025507024199
4225719;1;5;1;10;5;2;10;1990;26;3;1;1; ; ;1;1;30000;2;1;2; ;5;11;2; ;17;11;12;17;181,025507024199
4225719;1;6;1;10;6;1;11;1989;27;5;1;1; ; ;1;1;30000;2;1;2; ;5;11;2; ;17;11;12;17;181,025507024199
4225719;1;7;1;10;7;1;5;1983;33;3;4;1; ; ;1;1;27578;2;1;2; ;4;9; ; ;17;9;12;17;181,025507024199
4225720;1;1;1;10;1;1;5;1968;48;1;3;1; ; ;1;1;27578;2;1;2; ;5;11;2; ;17;11;12;17;193,650487254401
4225720;1;2;1;10;3;2;9;1966;50;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;12;17;193,650487254401
4225720;1;3;1;10;2;1;1;2003;14;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ; ;17;8;12;17;193,650487254401
4225721;1;1;1;10;1;2;10;1958;58;1;4;1; ; ;1;2;102000;2;1;2; ;5;11;2; ;17;11;12;17;215,2254082063
4225721;1;2;1;10;1;1;5;1981;35;3;6;1; ; ;1;5; ;2;2;2; ;1;0; ; ;17;0;12;17;215,2254082063
4225721;1;3;1;10;3;1;6;1990;26;3;6;1; ; ;1;1;27578;2;1;1;1;6;4;3; ;17;15;12;17;215,2254082063
4225722;1;1;1;10;1;2;7;1966;50;1;3;1; ; ;2;1;96000;2;1;2; ;6;7;5; ;17;18;12;17;189,051510160569
4225722;1;2;1;10;2;1;5;1963;53;2;3;1; ; ;2;5; ;2;1;2; ;6;5;4; ;17;16;12;17;189,051510160569
4225723;1;1;1;10;1;1;2;1968;48;1;2;1; ; ;1;4; ;2;1;2; ;4;9; ; ;17;9;12;17;193,650487254401
4225723;1;2;1;10;2;2;1;1969;47;2;2;1; ; ;1;2;82735;2;1;2; ;5;11;2; ;17;11;12;17;193,650487254401
4225723;1;3;1;10;2;1;9;2002;14;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ; ;17;8;12;17;193,650487254401
4225724;1;1;1;10;1;1;12;1975;41;1;3;1; ; ;1;3;250000;2;1;2; ;6;5;4; ;17;16;12;17;315,092053934121
4225724;1;2;1;10;2;2;11;1979;37;2;3;1; ; ;1;1;60000;2;1;2; ;6;5;4; ;17;16;12;17;315,092053934121
4225724;1;3;1;10;3;1;3;1998;18;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;12;17;315,092053934121
4225724;1;4;1;10;2;1;3;2011;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;17;0;12;17;315,092053934121
4225726;1;1;1;10;1;2;11;1939;77;1;5;1; ; ;1;2;82735;2;1;2; ;3;5; ; ;17;5;12;17;161,638317892203
4225726;1;2;1;10;2;2;6;1961;55;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;12;17;161,638317892203
4225727;1;1;1;10;1;1;8;1986;30;1;2;1; ; ;1;1;88000;2;1;2; ;6;5;4; ;17;16;12;17;231,470304920397
4225727;1;2;1;10;2;2;4;1982;34;2;2;1; ; ;1;5; ;2;1;2; ;6;5;4; ;17;16;12;17;231,470304920397
4225727;1;3;1;10;2;2;1;2014;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;17; ;12;17;231,470304920397
4225728;1;1;1;10;1;2;1;1939;77;1;4;1; ; ;1;2;82735;2;2;2; ;1;0; ; ;17;0;12;17;147,34404369549
4225728;1;2;1;10;2;2;12;1976;40;3;2;2;1;6; ; ; ;2;1;2; ;4;7; ; ;17;7;12;17;147,34404369549
4225728;1;3;1;10;3;1;2;1966;50;5;2;2;1;6; ; ; ;2;1;2; ;5;11;2; ;17;11;12;17;147,34404369549
4225728;1;4;1;10;4;2;4;1995;21;4;6;2;1;12; ; ; ;1;1;2; ;5;10;1; ;17;10;12;17;147,34404369549
4225728;1;5;1;10;5;1;12;1996;20;4;6;1; ; ;1;1;57200;2;1;2; ;5;11;2; ;17;11;12;17;147,34404369549
4225728;1;6;1;10;6;1;7;1998;18;4;6;2;1;6; ; ; ;2;1;2; ;5;10;1; ;17;10;12;17;147,34404369549
4225729;1;1;1;10;1;2;1;1960;56;1;6;1; ; ;2;2;408000;2;1;2; ;6;6;5; ;17;17;12;17;137,177401863393
4225729;1;2;1;10;2;1;4;1948;68;5;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;12;17;137,177401863393
4225729;1;3;1;10;3;2;2;1958;58;5;6;1; ; ;1;3;82600;2;1;2; ;4;9; ; ;17;9;12;17;137,177401863393
4225729;1;4;1;10;4;1;12;1993;23;5;6;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;12;17;137,177401863393
4225729;1;5;1;10;5;2;4;1961;55;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;17;0;12;17;137,177401863393
4225730;1;1;1;10;1;2;7;1968;48;1;4;1; ; ;1;3;86200;2;1;2; ;4;8; ; ;17;8;12;17;162,848718372823
4225730;1;2;1;10;2;1;6;1960;56;9;6;1; ; ;1;3;86200;2;1;2; ;5;11;2; ;17;11;12;17;162,848718372823
4225731;1;1;1;10;1;2;2;1952;64;1;4;1; ; ;1;2;82735;2;1;2; ;3;5; ; ;17;5;12;17;198,315411879899
4225731;1;2;1;10;2;1;11;1988;28;3;6;1; ; ;1;1;48000;2;1;1;1;6;3;2;2;17;14;12;17;198,315411879899
4225732;1;1;1;10;1;2;12;1966;50;1;4;1; ; ;1;1;27578;2;1;2; ;5;11;2; ;17;11;12;17;141,003190842722
4225732;1;2;1;10;2;2;12;1997;19;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;12;17;141,003190842722
4225733;1;1;1;10;1;1;7;1967;49;1;6;1; ; ;3; ; ;2;1;2; ;4;6; ; ;17;6;12;17;218,082509541196
4225734;1;1;1;10;3;2;8;1930;86;1;5;1; ; ;1;3;86200;2;1;2; ;3;5; ; ;17;5;12;17;110,73289723946
4225734;1;2;1;10;3;2;6;1960;56;3;6;1; ; ;1;1;27578;2;1;2; ;4;9; ; ;17;9;12;17;110,73289723946
4225734;1;3;1;10;3;2;5;1951;65;3;4;1; ; ;1;2;82735;2;1;2; ;4;7; ; ;17;7;12;17;110,73289723946
4225734;1;4;1;10;4;2;8;1993;23;4;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;12;17;110,73289723946
4225735;1;1;1;10;1;2;10;1939;77;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ; ;17;3;12;17;181,405415553499
4225736;1;1;1;10;1;2;2;1963;53;1;5;1; ; ;1;5; ;2;1;2; ;3;5; ; ;17;5;12;17;176,740490928
4225736;1;2;1;10;2;1;10;1996;20;5;6;1; ; ;1;3;86200;2;1;2; ;6;2;3; ;17;13;12;17;176,740490928
4225737;1;1;1;10;1;2;6;1960;56;1;4;1; ; ;1;1;27578;2;1;2; ;5;11;2; ;17;11;12;17;181,405415553499
4225738;1;1;1;10;1;1;2;1961;55;1;3;1; ; ;1;1;48800;2;1;2; ;5;11;2; ;17;11;12;17;172,112620092154
4225738;1;2;1;10;2;2;7;1955;61;2;3;1; ; ;1;2;1440000;2;1;2; ;6;5;4; ;17;16;12;17;172,112620092154
4225739;1;1;1;10;1;1;11;1961;55;1;3;1; ; ;1;3;86200;2;1;2; ;6;9;5; ;17;20;12;17;136,309372475209
4225739;1;2;1;10;2;2;7;1967;49;2;3;1; ; ;1;1;168000;2;1;2; ;6;7;5; ;17;18;12;17;136,309372475209
4225739;1;3;1;10;3;2;1;1994;23;3;6;1; ; ;1;5; ;2;1;1;2;6;4;2;2;17;15;12;17;136,309372475209
4225739;1;4;1;10;4;1;9;1998;18;3;6;1; ; ;1;5; ;2;1;1;2;6;1;2;2;17;12;12;17;136,309372475209
4225740;1;1;1;10;1;2;6;1950;66;1;5;1; ; ;1;3;86200;2;1;2; ;6;7;5; ;17;18;12;17;181,405415553499
4225741;1;1;1;10;1;1;2;1993;23;1;2;1; ; ;1;1;60000;2;1;1;2;6;4;2;2;17;15;12;17;259,470756836838
4225741;1;2;1;10;2;2;4;1995;21;2;2;2;1;1; ; ; ;2;1;2; ;5;11;2; ;17;11;12;17;259,470756836838
4225741;1;3;1;10;2;2;8;2010;6;3; ;2;1;1; ; ; ;2;2;1;2;3;0; ; ;17;0;12;17;259,470756836838
4225741;1;4;1;10;2;2;6;2013;3;3; ;2;1;1; ; ; ;2;2;1;1;2;0; ; ;17;0;12;17;259,470756836838
4225743;1;1;1;10;1;2;10;1945;71;1;4;1; ; ;1;2;240000;2;1;2; ;5;11;2; ;17;11;12;17;181,405415553499
4225746;1;1;1;10;1;2;10;1943;73;1;5;1; ; ;1;2;600000;2;1;2; ;6;2;3; ;17;13;12;17;181,405415553499
4225747;1;1;1;10;1;2;3;1964;52;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;12;17;172,141513834168
4225748;1;1;1;10;1;1;10;1967;49;1;6;1; ; ;1;1;88000;2;1;2; ;6;7;5; ;17;18;12;17;218,082509541196
4226109;1;1;1;10;1;2;4;1970;46;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;23;5;12;23;117,463365225608
4226109;1;2;1;10;2;1;5;1956;60;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;23;0;12;23;117,463365225608
4226109;1;3;1;10;1;2;8;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ; ;23;2;12;23;117,463365225608
4226109;1;4;1;10;4;2;10;2000;16;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;23;6;12;23;117,463365225608
4226110;1;1;1;10;1;2;1;1951;66;1;3;1; ; ;3; ; ;2;1;2; ;4;6; ; ;23;6;12;23;250,340330438553
4226110;1;2;1;10;2;1;8;1950;66;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;23;5;12;23;250,340330438553
4226110;1;3;1;10;3;2;8;1976;40;3;6;1; ; ;3; ; ;2;1;2; ;6;2;3; ;23;13;12;23;250,340330438553
4226110;1;4;1;10;4;1;10;1997;19;4;6;1; ; ;3; ; ;2;1;1;1;6;0;2;2;23;11;12;23;250,340330438553
4226110;1;5;1;10;5;1;3;2003;13;4;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;23;7;12;23;250,340330438553
4226110;1;6;1;10;6;1;2;1995;21;4;6;1; ; ;3; ; ;2;1;1;2;6;1;2;2;23;12;12;23;250,340330438553
4226110;1;7;1;10;7;1;1;2001;15;4;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;23;7;12;23;250,340330438553
4226110;1;8;1;10;8;1;5;2002;14;4;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;23;7;12;23;250,340330438553
4226110;1;9;1;10;1;1;11;2012;4;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;23;0;12;23;250,340330438553
4226110;1;10;1;10;1;2;10;2014;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;23; ;12;23;250,340330438553
4226111;1;1;1;10;1;2;4;1983;33;1;4;1; ; ;3; ; ;2;1;2; ;3;4; ; ;23;4;12;23;206,30898454518
4226111;1;2;1;10;1;1;1;2000;16;3;6;1; ; ;3; ; ;2;1;1;2;6;0;2;2;23;11;12;23;206,30898454518
4226111;1;3;1;10;1;2;3;2001;15;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ; ;23;9;12;23;206,30898454518
4226111;1;4;1;10;1;1;1;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;23;6;12;23;206,30898454518
4226112;1;1;1;10;1;1;11;1963;53;1;4;1; ; ;3; ; ;2;1;2; ;6;3;3; ;23;14;12;23;182,160625561574
4226112;1;2;1;10;2;2;8;1989;27;3;6;1; ; ;1;3;90000;2;1;2; ;6;5;4; ;23;16;12;23;182,160625561574
4226112;1;3;1;10;1;2;12;1935;81;5;5;1; ; ;2;5; ;2;1;2; ;3;5; ; ;23;5;12;23;182,160625561574
4226112;1;4;1;10;1;1;4;1998;18;5;6;1; ; ;3; ; ;2;1;1;1;6;2;2;2;23;13;12;23;182,160625561574
4226113;1;1;1;10;1;1;7;1975;41;1;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;23;9;12;23;145,255326986506
4226113;1;2;1;10;2;2;6;1990;26;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;23;6;12;23;145,255326986506
4226113;1;3;1;10;2;1;2;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;23;4;12;23;145,255326986506
4226113;1;4;1;10;2;1;12;2009;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;23;1;12;23;145,255326986506
4226113;1;5;1;10;2;1;12;2016;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;23; ;12;23;145,255326986506
4226114;1;1;1;10;1;1;1;1927;90;1;5;1; ; ;3; ; ;2;1;2; ;3;3; ; ;23;3;12;23;191,09697627413
4226114;1;2;1;10;2;2;9;1964;52;3;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;23;5;12;23;191,09697627413
4226114;1;3;1;10;3;1;4;1964;52;5;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;23;6;12;23;191,09697627413
4226114;1;4;1;10;2;1;6;2004;12;4;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;23;5;12;23;191,09697627413
4226115;1;1;1;10;1;1;3;1952;64;1;3;1; ; ;3; ; ;2;1;2; ;4;6; ; ;23;6;12;23;142,229675462903
4226115;1;2;1;10;2;2;12;1961;55;2;3;1; ; ;3; ; ;2;1;2; ;4;8; ; ;23;8;12;23;142,229675462903
4226115;1;3;1;10;3;1;5;1987;29;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ; ;23;7;12;23;142,229675462903
4226115;1;4;1;10;4;2;6;2001;15;4;6;1; ; ;3; ; ;2;1;1;1;4;9; ; ;23;9;12;23;142,229675462903
4226115;1;5;1;10;2;1;7;2003;13;4;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;23;5;12;23;142,229675462903
4226116;1;1;1;10;1;2;1;1944;72;1;5;1; ; ;1;2;83000;2;2;2; ;1;0; ; ;23;0;12;23;182,160625561574
4226116;1;2;1;10;2;1;12;1965;51;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;23;11;12;23;182,160625561574
4226116;1;3;1;10;3;2;10;1969;47;3;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;23;11;12;23;182,160625561574
4226116;1;4;1;10;4;1;2;1997;19;4;6;1; ; ;3; ; ;2;1;1;1;6;1;2;2;23;12;12;23;182,160625561574
4226117;1;1;1;10;1;1;11;1962;54;1;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;23;9;12;23;255,445339425545
4226117;1;2;1;10;2;2;11;1978;38;2;2;1; ; ;3; ; ;2;1;2; ;1;0; ; ;23;0;12;23;255,445339425545
4226117;1;3;1;10;3;1;11;1996;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;23;11;12;23;255,445339425545
4226117;1;4;1;10;4;1;12;1997;19;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;23;11;12;23;255,445339425545
4226117;1;5;1;10;2;2;12;2009;7;4; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;23;1;12;23;255,445339425545
4226118;1;1;1;10;1;1;3;1961;55;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;23;4;12;23;137,110722299838
4226118;1;2;1;10;2;2;8;1961;55;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;23;0;12;23;137,110722299838
4226118;1;3;1;10;3;2;12;2002;14;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ; ;23;7;12;23;137,110722299838
4226118;1;4;1;10;2;2;4;2005;11;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ; ;23;2;12;23;137,110722299838
4226118;1;5;1;10;2;2;10;2008;8;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;23;0;12;23;137,110722299838
4226118;1;6;1;10;2;1;1;2010;6;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;23;0;12;23;137,110722299838
4226118;1;7;1;10;2;2;10;2011;5;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;23;0;12;23;137,110722299838
4226119;1;1;1;10;1;2;8;1931;85;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;23;0;12;23;191,501761181641
4226119;1;2;1;10;2;2;10;1978;38;4;2;1; ; ;1;1;27700;2;1;2; ;5;11;2; ;23;11;12;23;191,501761181641
4226119;1;3;1;10;3;1;5;1995;21;4;6;1; ; ;3; ; ;2;1;1;1;5;10;1; ;23;10;12;23;191,501761181641
4226119;1;4;1;10;4;1;1;1998;18;4;6;1; ; ;3; ; ;2;1;1;1;6;0;2;2;23;11;12;23;191,501761181641
4226120;1;1;1;10;1;2;9;1973;43;1;4;1; ; ;3; ; ;2;1;2; ;5;10;1; ;23;10;12;23;192,424257049501
4226120;1;2;1;10;2;1;6;1995;21;3;6;1; ; ;3; ; ;2;1;1;1;6;1;2;2;23;12;12;23;192,424257049501
4226120;1;3;1;10;3;1;6;1995;21;3;6;1; ; ;3; ; ;2;1;2; ;4;9; ; ;23;9;12;23;192,424257049501
4226120;1;4;1;10;4;2;10;1997;19;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;23;11;12;23;192,424257049501
4226120;1;5;1;10;4;1;6;2016;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;23; ;12;23;192,424257049501
4226121;1;1;1;10;1;1;2;1946;70;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;23;5;12;23;169,256960014066
4226121;1;2;1;10;2;2;6;1945;71;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;23;5;12;23;169,256960014066
4226121;1;3;1;10;3;1;5;1985;31;3;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;23;11;12;23;169,256960014066
4226121;1;4;1;10;4;2;10;2005;11;4;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;23;6;12;23;169,256960014066
4226121;1;5;1;10;2;2;8;2006;10;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;23;4;12;23;169,256960014066
4226121;1;6;1;10;2;1;3;2009;7;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;23;0;12;23;169,256960014066
4226121;1;7;1;10;2;2;7;2012;4;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;23;0;12;23;169,256960014066
