DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6410S1;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;P6430;OFICIO;RAMA2D;OCI;RAMA4D;RAMA4DP8;RAMA2DP8;INGLABO;MES;DPTO;fex_c_2011
4059642;1;1;1;60;2;63;1;1; ; ;1; ; ;1;2;2;2;120; ;1; ;2;630000;2; ; ;2; ;1;300000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;60; ;.;60; ; ;5;8; ;1; ;1;1;1;14;1;1; ; ; ; ; ; ; ; ;1;2;1;0;120;1; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;9; ;1;62;01;1;0117; ; ;930000;05;63;831,708437643352
4059643;1;1;1;60;2;63;1;1; ; ;1; ; ;2;1;2;1;18; ;1; ;2;600000;2; ; ;2; ;1;300000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;600000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;84; ;.;84; ; ;5;8; ;1; ;1;2;3;16;1;1; ; ; ; ; ; ; ; ;1;1;1;0;120;1; ;1;63;1;4; ;100000;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;5; ;1;60;01;1;0117; ; ;1000000;05;63;1435,8840102174
4059643;1;2;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12;30;2; ;30; ; ;2;1; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;6;53;55;1;5529; ; ; ;05;63;1435,8840102174
4059644;1;1;1;60;2;63;1;1; ; ;1; ; ;1;1;2;1;84; ;1; ;2;689000;2; ; ;2; ;1;60000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;45; ;.;45; ; ;5;8; ;1; ;1;2;3;7;1;1; ; ; ; ; ; ; ; ;1;2;1;0;48;8; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;8;62;01;1;0117; ; ;749000;05;63;1365,20489551533
4059645;1;1;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;1;3000000;1;36000000;3; ;12;40; ;.;40; ; ;3;8; ;1; ;3; ; ; ; ;.; ; ; ; ; ; ; ; ;2;2;1;0;120;1; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;10;DE LA PENSION;5;61;01;1;0117; ; ;3000000;05;63;984,24434889266
4059646;1;1;1;60;2;63;1;1; ; ;1; ; ;1;2;2;2;22; ;1; ;2;550000;2; ; ;2; ;1;80000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;84; ;.;84; ; ;6;8; ;1; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;1;2;1;0;120;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;1;58;01;1;0117; ; ;630000;05;63;1365,20489551533
4059647;1;1;1;60;2;63;1;1; ; ;1; ; ;1;2;2;2;23; ;2; ;2;680000;2; ; ;2; ;1;150000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;675000;2; ;1;300000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;45; ;.;45; ; ;6;8; ;5; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;2;1;0;36;4; ;1;63;7;4; ;450000;2;1;1;10;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;8;62;01;1;0117; ; ;1280000;05;63;2186,62742161756
4059647;1;2;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;11;45; ;.;45; ; ;2;1; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;7;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;9; ;6;53;55;1;5529; ; ; ;05;63;2186,62742161756
4059647;1;3;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;4;6;1; ;6; ; ;6;8; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;4;3;4; ;2; ; ; ; ; ; ; ;1;40;2;1;1;1;1;1;2;1;2;2;2;2;2; ;2;1;1;2;1;2;2;1;3; ;7;62;01;1;0117; ; ; ;05;63;2186,62742161756
4059648;1;1;1;60;2;63;1;1; ; ;1; ; ;1;2;2;2;0; ;1; ;2;810000;2; ; ;2; ;1;100000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;84; ;.;84; ; ;6;8; ;7; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;7;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;9; ;1;58;01;1;0117; ; ;910000;05;63;831,708437643352
4059648;1;2;1;60;2;63;1;1; ; ;1; ; ;1;2;2;2;0; ;1; ;2;500000;2; ; ;1;150000;1;100000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;84; ;.;84; ; ;6;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;3;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;1;54;01;1;0117; ; ;750000;05;63;831,708437643352
4059649;1;1;1;60;2;63;1;1; ; ;1; ; ;2;2;2;2;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;3;1000000;1;9000000;3; ;12;60; ;.;60; ; ;6;8; ;1; ;1;1;2;12;1;1; ; ; ; ; ; ; ; ;1;2;1;0;36;1; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;1;2; ;4;05;01;1;0117; ; ;1000000;05;63;1365,20489551533
4059650;1;1;1;60;2;63;1;2;1; ;1; ; ;1;1;2;1;14; ;1; ;2;689500;2; ; ;2; ;1;300000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;644350;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;72; ;.;72; ; ;6;8; ;1; ;1;1;1;2;1;1; ; ; ; ; ; ; ; ;1;2;1;0;240;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;9; ;1;60;01;1;0117; ; ;989500;05;63;1981,55491390563
4059651;1;1;1;60;2;63;1;1; ; ;1; ; ;1;2;2;2;9; ;1; ;2;740000;2; ; ;2; ;1;300000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;91; ;.;91; ; ;4;8; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;14;1; ;1;63;3;4; ;850000;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;8; ;8;62;01;1;0121; ; ;1890000;05;63;1734,98776029282
4059651;1;2;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12;15;2; ;15; ; ;2;1; ;6; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;14;3; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;6;53;55;1;5529; ; ; ;05;63;1734,98776029282
4062569;1;1;1;60;2;63;1;2;2;12;1; ; ;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;3;700000;1;1400000;3; ;10;20;2; ;20; ; ;4;7; ;1; ;3; ; ; ; ;.; ; ; ; ; ; ; ; ;2;2;1;2;48;2; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;10;PENSION;4;21;70;1;7020; ; ;700000;05;63;739,339625277345
4062570;1;1;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2016;2;500000;1;6000000;3; ;12;55; ;.;45;2; ;2;7; ;1; ;1;1;2;15;1; ;1; ; ; ; ; ; ; ;1;1;1;0;9;5; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;5;21;74;1;7430; ; ;500000;05;63;800,533158351132
4062570;1;2;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;3;2500000;1;12000000;3; ;12;25;2; ;20;2; ;1;1; ;1; ;1;1;2;15;1; ;1; ; ; ; ; ; ; ;1;1;1;6;3;1; ;1;63;20;6; ; ;2;7;1;15;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;1;3; ;4;13;80;1;8060; ; ;2500000;05;63;800,533158351132
4062572;1;1;1;60;2;63;1;2;2;12;1; ; ;1;2;1;1;96; ;1; ;2;1379000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1500000;2;1;1379000;2; ;2; ;1;48000000;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;40; ;.;40; ; ;4;5; ;1; ;1;1;1;15;1;1; ; ; ; ; ; ; ; ;1;2;1;0;12;1; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;3; ;1;45;51;1;5141; ; ;1379000;05;63;792,125661803253
4062572;1;2;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;3;550000;1;6000000;3; ;12;14;2; ;14; ; ;1;5; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;36;48;1; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;4;45;52;1;5261; ; ;550000;05;63;792,125661803253
4062573;1;1;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;156; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2016;1;5000000;1;60000000;3; ;12;36;2; ;36; ; ;3;1; ;1; ;1;1;2;10;1; ;1; ; ; ; ; ; ; ;1;1;1;12;96;2; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;5;30;90;1;9000; ; ;5000000;05;63;923,866644608984
4062574;1;1;1;60;2;63;1;2;1; ;1; ; ;1;1;1;1;24; ;1; ;2;3900000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;1;3800000;1;3800000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;53; ;.;53; ; ;9;7; ;1; ;1;1;1;24;1;1; ; ;1; ; ; ; ; ;1;1;1;4;24;1; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;2;1;2; ;2;21;65;1;6512; ; ;3900000;05;63;800,533158351132
4062575;1;2;1;60;2;63;1;2;1; ;1; ; ;1;1;1;1;240; ;1; ;2;5200000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;2450000;1;4922000;1;2450000;1;1820000;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;45; ;.;45; ; ;9;7; ;1; ;1;1;1;23;1;1; ; ; ; ; ; ; ; ;1;1;1;0;24;2; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;2;11;75;1;7512; ; ;5200000;05;63;1099,67941447957
4062575;1;4;1;60;2;63;1;1; ; ;1; ; ;1;2;2;2;1; ;1; ;2;500000;2; ; ;1;200000;1;150000;2; ;2; ;2; ; ;1;20000;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;6;55; ;.;55; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;6;5;3; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;3;54;95;1;9500; ; ;850000;05;63;1099,67941447957
4062576;1;1;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;144; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;2; ;2;1500000;1;18000000;3; ;12;30;2; ;30; ; ;3;8; ;1; ;1;2;2;21;1; ;1; ; ; ; ; ; ; ;2;2;1;0;36;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;1;1;1;8; ;5;61;01;1;0111; ; ;1500000;05;63;739,339625277345
4062578;1;1;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;144; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2016;1; ;1;98;3; ;12;48; ;.;48; ; ;4;7; ;1; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;2;1;0;7;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;5;21;36;1;3611; ; ; ;05;63;1333,41607149935
4062578;1;2;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2016;1;1500000;1;15000000;1; ;12;20;2; ;20; ; ;2;7; ;1; ;1;1;2;10;1; ;1; ; ; ; ; ; ; ;2;1;1;3;36;1; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;10;ARRENDAMIENTOS;5;41;52;1;5236; ; ;1500000;05;63;1333,41607149935
4062589;1;1;1;60;2;63;1;1; ; ;1; ; ;2;1;2;1;108; ;1; ;2;600000;2; ; ;2; ;1;150000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;500000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;55; ;.;55; ; ;3;8; ;1; ;1;2;3;6;1;1; ; ; ; ; ; ; ; ;1;2;1;0;9;4; ;1;63;3;4; ;100000;2;1;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;1;1;2;1;1;2;1;1;8; ;1;60;01;1;0113; ; ;850000;05;63;1272,15563655613
4062589;1;2;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12;30;1; ;30; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;24;6;3; ;2; ; ; ; ; ; ; ;1;8;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;6;53;55;1;5529; ; ; ;05;63;1272,15563655613
4062590;1;1;1;60;2;63;1;2;1; ;1; ; ;1;1;2;1;54; ;1; ;2;689500;2; ; ;2; ;1;300000;2; ;2; ;2; ; ;2; ; ;1;66000;2;2; ; ;2; ; ;2; ; ;1;644000;2; ;1;322000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;60; ;.;60; ; ;4;8; ;1; ;1;2;1;12;1;1; ; ; ; ; ; ; ; ;1;1;1;0;36;1; ;1;63;4;4; ;200000;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;2;1;1; ;1;60;01;1;0123; ; ;1189500;05;63;806,928157162567
4062590;1;2;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;54; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12;42; ;.;42; ; ;2;1; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;12;24;6; ;2; ; ; ; ; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;1;2;2; ;2;2;2;2;2;2;2;1;3; ;6;53;55;1;5529; ; ; ;05;63;806,928157162567
4062590;1;6;1;60;2;63;1;2;2;12;1; ; ;1;1;2;1;48; ;2; ;2;689500;1;200000;2;2; ;2; ;2; ;2; ;2; ; ;1;77700;2;1;22000;2;2; ; ;2; ; ;2; ; ;1;644000;2; ;1;322000;1;2880000;2; ;1;24; ; ; ; ; ; ; ; ; ; ; ;12;72; ;.;72; ; ;9;6; ;1; ;1;1;1;4;1;1; ; ; ; ; ; ; ; ;1;1;1;0;36;1; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;1;1; ;1;58;74;1;7492; ; ;689500;05;63;806,928157162567
4062591;1;1;1;60;2;63;1;2;1; ;1; ; ;1;1;2;1;28; ;2; ;2;689500;2; ; ;1;200000;1;50000;2; ;2; ;2; ; ;2; ; ;1;22000;2;2; ; ;2; ; ;2; ; ;1;644000;2; ;1;322000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;77; ;.;77; ; ;4;8; ;1; ;1;2;1;2;1;1; ; ; ; ; ; ; ; ;1;1;1;0;5;4; ;2; ; ; ; ; ; ; ;2; ; ; ;1;1;2;1;1;2;2;1;1;2;2; ;2;9;2;1;2;2;1;2;8; ;8;62;01;1;0123; ; ;939500;05;63;1365,20489551533
4062592;1;2;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;3;0;1;4000000;3; ;12;35;2; ;35; ; ;1;1; ;1; ;3; ; ; ; ;.; ; ; ; ; ; ; ; ;2;2;1;0;408;2; ;1;63;15;4; ;50000;1;8;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;1;1;1;10;YA ES PENSIONADO;4;17;92;1;9214; ; ;50000;05;63;807,795044928779
4062593;1;1;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;105000;1;1000000;3; ;12;25;2; ;25; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;96;6; ;2; ; ; ; ; ; ; ;1;20;2;1;1;1;1;1;2;2;2;2;1;1;2; ;2;1;1;2;1;2;1;1;8; ;4;61;01;1;0113; ; ;105000;05;63;703,172433081669
4062593;1;2;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;105000;1;1000000;3; ;12;25;1; ;25; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;12;2; ;2; ; ; ; ; ; ; ;1;15;2;1;1;1;1;1;2;2;2;2;1;1;2; ;2;1;1;2;2;2;1;1;8; ;4;61;01;1;0113; ; ;105000;05;63;703,172433081669
4062593;1;3;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;480000;1;6000000;3; ;12;45; ;.;45; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;360;4; ;2; ; ; ; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;1;1;2; ;2;1;2;2;1;2;2;1;8; ;4;61;01;1;0113; ; ;480000;05;63;703,172433081669
4062594;1;2;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;1200000;1;14400000;3; ;12;60; ;.;60; ; ;1;2; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;120;1; ;2; ; ; ; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;1;2;2; ;2;1;1;1;1;2;2;1;2; ;4;95;45;1;4522; ; ;1200000;05;63;1599,25528222817
4062594;1;3;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;200000;1;5000000;3; ;12;30;2; ;30; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;48;1; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;5;61;01;1;0117; ; ;200000;05;63;1599,25528222817
4062595;1;1;1;60;2;63;2; ; ; ; ; ; ; ; ; ; ;264; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;250000;1;6000000;3; ;12;40; ;.;0;7;ESTA EN BOGOTA;2;8; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;5;36;1; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;5;61;01;1;0113; ; ;250000;05;63;1394,69332860252
