DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,P7250,P7280,P744,P3074,P7260,P1806,P7430,P7440S1,P7440S2,P7450,P7330,P7350,P7360,P9460,P1519,P1883,P7422,P7422S1,P7440,CLASE,DSI,FFT,AREA,RAMA4D_D_R4,RAMA2D_D_R4,OFICIO1_C8,OFICIO2_C8,MES,PERIODO,DPTO,DSCY,FEX_C18,PER,REGIS
5008543,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,70,,,,,1,20220101,70,,194.63897078,2022,70
5008544,1,1,1,60,1,,,48,908580,1,8,0,8,CAJERA EN BODEGA DEL MERCADO,1,3,2,2,,2,,,1,1,,70,4711,47,5230,5230,1,20220101,70,2,155.77748204,2022,70
5008545,1,1,1,16,2,,,48,1500000,1,48,0,8,ARCHIVISTA,2,10,2,2,,2,,,1,1,,70,0000,00,2621,2621,1,20220101,70,2,103.08638055,2022,70
5008545,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,70,,,,,1,20220101,70,,103.08638055,2022,70
5008547,1,1,1,,,,,,,1,120,0,5,ESTILISTA,4,1,2,3,,2,,,1,,1,70,9602,96,.,5141,1,20220101,70,,147.41377709,2022,70
5008549,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,70,,,,,1,20220101,70,,121.0650002,2022,70
5008549,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,70,,,,,1,20220101,70,,121.0650002,2022,70
5008552,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,70,,,,,1,20220101,70,,102.82471874,2022,70
5008552,1,2,1,6,1,,,48,1800000,1,19,0,1,ENFERMERA PROFESIONAL,1,10,2,2,,2,,,1,1,,70,8610,86,2221,2221,1,20220101,70,1,102.82471874,2022,70
5008555,1,2,1,6,1,,,40,800000,2,,,,.,,,,2,,2,,,1,1,,70,,,5223,,1,20220101,70,1,129.0153798,2022,70
5008558,1,5,1,,,,,,,1,24,2,4,ATENCION AL CLIENTE,1,4,2,2,,2,,,1,,1,70,9603,96,.,5163,1,20220101,70,,136.07465819,2022,70
5008558,1,6,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,70,,,,,1,20220101,70,,136.07465819,2022,70
5008560,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,70,,,,,1,20220101,70,,120.69166414,2022,70
5008562,1,1,1,,,,,,,1,120,0,1,ENCUESTADOR,2,10,2,2,,2,,,1,,1,70,8412,84,.,4227,1,20220101,70,,129.92269287,2022,70
5008563,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,70,,,,,1,20220101,70,,96.489017729,2022,70
