DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4556111;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;1903,11501049121
4556111;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;1903,11501049121
4556114;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;781400;2;1;02;50;1334,52552036248
4556116;1;2;1;80;2;1;4;3; ;1; ;1;9; ;2; ;2; ;2; ;790000;2;1;02;50;3166,5928249086
4556116;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;3166,5928249086
4556116;1;7;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;50;3166,5928249086
4556117;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;50;1155,07933191566
4556117;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;50;1155,07933191566
4556117;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;1155,07933191566
4556118;1;2;1;80;2;1;3;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;50;1412,31015560329
4556120;1;1;1;80;2;1;3;8; ;1; ;1;5; ;2; ;2; ; ; ;781200;2;1;02;50;1899,01181532569
4556120;1;2;1;80;2;1;3;8; ;1; ;3;4; ;2; ;2; ; ; ; ;2;1;02;50;1899,01181532569
4556120;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;50;1899,01181532569
4556120;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;50;1899,01181532569
4556122;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;1243,71257213294
4556123;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;788300;2;1;02;50;1412,31015560329
4556204;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;1189,117267305
4556206;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;02;50;2169,04168830434
4556206;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;50;2169,04168830434
4556210;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;1432,51115820645
4556210;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;1432,51115820645
4556211;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;50;1409,80103791689
4556213;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;700000;2;1;02;50;1578,39862138724
4556214;1;2;1;80;2;2; ; ; ; ;1;1;9; ;2; ;2; ; ; ; ;2;1;02;50;2654,69032518438
4556215;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;50;700000;2;1;02;50;1723,0122785432
4556215;1;3;1;80;2;1;2;8; ;1; ;2;1; ;2; ;2; ;1;50;781200;2;1;02;50;1723,0122785432
4556216;1;2;1;80;2;1;3;3; ;1; ;1;9; ;2; ;2; ;1;45;98;2;1;02;50;1521,29419887292
4556232;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;50;1935,79479093111
4556232;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;50;1935,79479093111
4556235;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;50;2877,88321348267
4556236;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;780000;2;1;02;50;2652,30165180372
4556236;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;2652,30165180372
4556237;1;3;1;80;2;2; ; ; ; ;1;2;9; ;2; ;2; ; ; ; ;2;1;02;50;2350,17493868358
4556238;1;2;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;50;1489,76538116997
4556263;1;2;1;80;2;1;2;8; ;2; ; ;1; ;2; ;2; ;1;45;400000;2;1;02;50;1355,20573308896
4556264;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;977,129350818613
4556265;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;50;791,64820622715
4556269;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;50;1412,31015560329
4556273;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;50;966,280745842143
4556278;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;50;1767,19720746076
4556278;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;50;1767,19720746076
4556280;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;2126,3078987895
4556283;1;1;1;80;2;1;4;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;50;911,685441014208
4556284;1;1;1;80;2;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;02;50;966,280745842143
4556284;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;50;966,280745842143
4556285;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;50;1065,76259103589
4556287;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;50;791,64820622715
4556287;1;2;1;80;2;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;50;791,64820622715
4556289;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;50;3166,5928249086
4556289;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;3166,5928249086
4556289;1;5;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;50;3166,5928249086
4556289;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;3166,5928249086
4556290;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;50;1412,31015560329
4556291;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;50;1412,31015560329
4556292;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;50;1938,18346431178
4556293;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;770000;2;1;02;50;2237,80105974552
4556298;1;2;1;80;2;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;50;1546,51343684887
4556300;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;02;50;2458,48483035741
4556300;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;2458,48483035741
4556302;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;50;966,280745842143
4556304;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;770000;2;1;02;50;1601,10874167681
4556304;1;4;1;80;2;1;1;3; ;2; ; ;2; ;2; ;2; ;1;48;600000;2;1;02;50;1601,10874167681
4556305;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;50;1511,680905558
4556305;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;1511,680905558
4556305;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;1511,680905558
4556308;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;50;625,031421234697
4556308;1;2;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;50;625,031421234697
4556309;1;1;1;80;2;1;2;2; ;1; ;1;2; ;2; ;2; ; ; ; ;2;1;02;50;1116,94969147089
4556310;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;40;98;2;1;02;50;1019,55725374672
4556311;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;50;625,031421234697
4556312;1;2;1;80;2;1;2;4; ;2; ; ;1; ;2; ;2; ;2; ;900000;2;1;02;50;1405,80471200144
4556312;1;4;1;80;2;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;50;1405,80471200144
4556314;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;50;2500,12568493879
4556316;1;2;1;80;2;1;4;4; ;2; ; ;1; ;2; ;2; ;1;40;781200;2;1;02;50;625,031421234697
4556317;1;1;1;80;2;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;50;719,804633464411
4556330;1;3;1;80;2;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;54;391,619734887048
4556341;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;864,217206222923
4556341;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;864,217206222923
4556342;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;321,757729201169
4556342;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;321,757729201169
4556343;1;2;1;80;2;1;3;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;54;572,999947473427
4556343;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;572,999947473427
4556344;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1145,50730628173
4556344;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;1145,50730628173
4556345;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;483,305170999368
4556346;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1064,02303123249
4556346;1;5;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1064,02303123249
4556347;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;505,494902711387
4556348;1;1;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;623,779380725243
4556348;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;623,779380725243
4556349;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;321,757729201169
4556349;1;4;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;54;321,757729201169
4556350;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;930,702444456354
4556350;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;930,702444456354
4556351;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1287,03091680467
4556352;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;665,705190114356
4556353;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;640,504992235466
4556353;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;640,504992235466
4556354;1;3;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;700,301616006841
4556356;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;1145,50730628173
4556357;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;550,810215761407
4556358;1;1;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;45;700000;2;1;02;54;673,915691539174
4556358;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;673,915691539174
4556358;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;673,915691539174
4556359;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;922,765945403923
4556360;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;54;370,545698125826
4556361;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;720,250811117804
4556363;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;786,785002770192
4556364;1;2;1;80;2;1;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;54;1067,75214703765
4556365;1;2;1;80;2;1;2;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;54;641,524798764076
4556367;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;676,121224656561
4556367;1;3;1;80;2;1;1;3; ;2; ; ;9; ;2; ;1;300000; ; ; ;2;1;02;54;676,121224656561
4556367;1;7;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;54;676,121224656561
4556372;1;2;1;80;2;1;1;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1078,00226151969
4556374;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;683,255837850078
4556374;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;683,255837850078
4556374;1;4;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;683,255837850078
4556442;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;864,540162014269
4556442;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;864,540162014269
4556442;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;864,540162014269
4556443;1;2;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;827,496235327584
4556443;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;827,496235327584
4556443;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;827,496235327584
4556443;1;7;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;02;54;827,496235327584
4556444;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;54;433,168860185437
4556445;1;2;1;80;2;1;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;54;749,371185288933
4556446;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;514,786095603333
4556447;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;574,019754002037
4556449;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;02;54;909,532519272944
4556455;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;864,540162014269
4556456;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;418,218776788584
4556456;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;418,218776788584
4556457;1;2;1;80;2;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1067,75214703765
4556458;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;619,370070535727
4556459;1;4;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1287,03091680467
4556460;1;1;1;80;2;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;54;574,019754002037
4556463;1;2;1;80;2;1;3;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;54;572,999947473427
4556463;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;572,999947473427
4556464;1;1;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;1000000;2;1;02;54;933,712910623224
4556465;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;486,743628079233
4556466;1;1;1;80;2;1;2;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;572,999947473427
4556466;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;572,999947473427
4556468;1;1;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1287,03091680467
4556469;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1287,03091680467
4556470;1;1;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;933,712910623224
4556472;1;1;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;664,685383585747
4556472;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;664,685383585747
4556473;1;2;1;80;2;1;3;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;54;842,027474510904
4556476;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;842,027474510904
4556477;1;2;1;80;2;1;2;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;54;455,358591897456
4556477;1;3;1;80;2;1;4;3; ;2; ; ;6; ;2; ;2; ; ; ; ;2;1;02;54;455,358591897456
4556479;1;1;1;80;2;1;2;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1287,03091680467
4556482;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;764,915437704712
4556483;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;955,205791597979
4556483;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;955,205791597979
4556483;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;955,205791597979
4556484;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1287,03091680467
4556484;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;1287,03091680467
4556484;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;1287,03091680467
4556485;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;964,436099551406
4556485;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;964,436099551406
4556485;1;6;1;80;2;1;2;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;54;964,436099551406
4556486;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;851,507659427127
4556486;2;3;2;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;851,507659427127
4556486;3;2;3;80;2;1;3;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;54;851,507659427127
4556487;1;2;1;80;2;1;2;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;54;932,742057513573
4556488;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1114,12227009995
4556493;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;54;524,854296297756
4556495;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;815,374704309989
4556497;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1200,74977802244
4556498;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;845,561820012957
4556498;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;845,561820012957
4556499;1;2;1;80;2;1;3;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;321,757729201169
4556499;1;6;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;321,757729201169
4556500;1;2;1;80;2;1;3;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;54;842,027474510904
4556501;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1287,03091680467
4556503;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;842,027474510904
4556504;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1287,03091680467
4556505;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;796,015310723619
4556505;1;5;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;02;54;796,015310723619
4556506;1;2;1;80;2;1;4;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;54;619,140296748945
4556507;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1078,00226151969
4556508;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;806,003354352829
4556508;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;806,003354352829
4556510;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1200,74977802244
4556511;1;2;1;80;2;1;3;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1146,47815939138
4556512;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;02;54;667,98279866188
4556512;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;667,98279866188
4556512;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;667,98279866188
4556512;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;667,98279866188
4556513;1;2;1;80;2;1;2;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1200,74977802244
4556514;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1147,92595683298
4556514;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;54;1147,92595683298
4556514;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;1147,92595683298
4556514;1;9;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;54;1147,92595683298
4556515;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;708,010036997506
4556515;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;708,010036997506
4556516;1;2;1;80;2;1;3;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1000,24710227561
4556517;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;842,027474510904
4556518;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;371,944542148472
4556518;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;371,944542148472
4556519;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;673,915691539174
4556520;1;1;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1287,03091680467
4556520;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;1287,03091680467
4556520;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1287,03091680467
4556521;1;2;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;54;574,019754002037
4556522;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;54;705,122613770752
4556522;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;705,122613770752
4556523;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;413,809466599067
4556523;1;4;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;54;413,809466599067
4556524;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;54;749,217106956145
4556524;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;749,217106956145
4556524;1;5;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;749,217106956145
4556525;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;54;625,031421234697
4556526;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;762,909361929562
4556527;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1679,41502918927
4556527;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;1679,41502918927
4556527;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;1679,41502918927
4556528;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1364,23600883879
4556528;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;1364,23600883879
4556528;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;1364,23600883879
4556528;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;1364,23600883879
4556528;1;7;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1364,23600883879
4556528;1;10;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;1364,23600883879
4556529;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1397,23939355125
