DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,clase,MES,DPTO,AREA,fex_c_2011
2757912,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,23,23,115.125.665.870.626
2757912,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,23,23,115.125.665.870.626
2757914,1,1,1,95,2,,,,,,,,1,2,2,,,,,2500000,2,1,2,,2,1,8,50,50,170.501.276.131.594
2757914,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,170.501.276.131.594
2757915,1,1,1,95,1,,1,2,,,100000,2,1,2,2,,,,,1200000,2,1,2,,2,1,8,50,50,18.682.818.829.072
2757915,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,18.682.818.829.072
2757918,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,203.780.096.196.491
2757918,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,203.780.096.196.491
2757918,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,203.780.096.196.491
2757918,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,203.780.096.196.491
2757918,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,203.780.096.196.491
2757921,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,198.564.030.903.923
2757921,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,198.564.030.903.923
2757922,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,185.147.494.253.696
2757922,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,185.147.494.253.696
2757923,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,206.555.246.144.067
2757923,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,206.555.246.144.067
2757923,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,206.555.246.144.067
2757924,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,181.823.419.563.355
2757924,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,181.823.419.563.355
2757924,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,181.823.419.563.355
2757924,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,181.823.419.563.355
2757925,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,192.979.881.270.501
2757925,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,192.979.881.270.501
2757926,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,181.664.591.340.016
2757926,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,181.664.591.340.016
2757926,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,181.664.591.340.016
2757927,1,1,1,95,1,,2,2,200000,,,1,2,,,,,,,,,,,,,1,8,50,50,168.796.595.620.799
2757927,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,168.796.595.620.799
2757927,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,168.796.595.620.799
2757928,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,214.228.804.937.533
2757928,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,214.228.804.937.533
2757930,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,178.340.516.649.674
2757930,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,178.340.516.649.674
2757930,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,178.340.516.649.674
2757930,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,178.340.516.649.674
2757930,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,178.340.516.649.674
2757931,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,209.883.505.310.745
2757931,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,209.883.505.310.745
2757932,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,199.949.871.574.198
2757933,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,199.949.871.574.198
2757934,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,1,8,50,50,231.132.428.977.777
2757934,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,231.132.428.977.777
2757935,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,185.147.494.253.696
2757935,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,185.147.494.253.696
2757936,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,167.018.373.217.913
2757936,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,167.018.373.217.913
2757936,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,167.018.373.217.913
2757937,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,152.003.899.750.123
2757938,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,171.730.957.603.469
2757938,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,171.730.957.603.469
2757939,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,192.979.881.270.501
2757939,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,192.979.881.270.501
2757940,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,164.504.610.710.571
2757940,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,164.504.610.710.571
2757941,1,1,1,95,1,,2,1,,350000,,2,2,,,,,,,,,,,,,1,8,50,50,169.769.920.503.474
2757941,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,169.769.920.503.474
2757943,1,1,1,95,1,,1,2,,,180000,2,2,,,,,,,,,,,,,1,8,50,50,209.883.505.310.745
2757943,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,209.883.505.310.745
2757944,1,1,1,95,1,,2,1,,536000,,2,2,,,,,,,,,,,,,1,8,50,50,170.501.276.131.594
2757944,1,2,1,95,1,,2,1,,512000,,2,2,,,,,,,,,,,,,1,8,50,50,170.501.276.131.594
2757945,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,206.714.074.367.406
2757945,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,206.714.074.367.406
2757945,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,206.714.074.367.406
2757945,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,206.714.074.367.406
2757946,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,171.474.601.014.268
2757947,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,172.048.614.050.147
2757947,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,172.048.614.050.147
2757947,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,172.048.614.050.147
2757947,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,172.048.614.050.147
2757948,1,1,1,95,1,,1,2,,,250000,2,2,,,,,,,,,,,,,1,8,50,50,176.534.123.296.681
2757948,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,176.534.123.296.681
2757948,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,176.534.123.296.681
2757948,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,176.534.123.296.681
2757948,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,176.534.123.296.681
2757950,1,1,1,95,2,,,,,,,,1,2,2,,,,,24000000,2,1,2,,2,1,8,50,50,148.520.996.836.442
2757950,1,2,1,95,2,,,,,,,,1,2,2,,,,,3000000,2,1,2,,2,1,8,50,50,148.520.996.836.442
2757951,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,180.748.765.650.237
2757951,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,180.748.765.650.237
2757951,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,180.748.765.650.237
2757951,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,180.748.765.650.237
2757953,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,171.889.785.826.808
2757953,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,171.889.785.826.808
2757953,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,171.889.785.826.808
2757954,1,1,1,95,1,,2,1,,2000000,,2,2,,,,,,,,,,,,,1,8,50,50,139.772.784.129.859
2757954,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,139.772.784.129.859
2757954,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,139.772.784.129.859
2757955,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,170.501.276.131.594
2757955,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,170.501.276.131.594
2757958,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,165.579.264.623.689
2757958,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,165.579.264.623.689
2757959,1,1,1,95,1,,2,1,,1100000,,2,2,,,,,,,,,,,,,1,8,50,50,171.889.785.826.808
2757959,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,171.889.785.826.808
2757959,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,171.889.785.826.808
2757960,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,344.097.228.100.294
2757960,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,344.097.228.100.294
2757960,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,344.097.228.100.294
2757960,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,344.097.228.100.294
2757961,1,1,1,95,1,,1,2,,,440000,2,2,,,,,,,,,,,,,1,8,50,50,156.928.580.282.967
2757961,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,156.928.580.282.967
2757961,1,3,1,95,1,,1,2,,,700000,2,2,,,,,,,,,,,,,1,8,50,50,156.928.580.282.967
2757962,1,1,1,95,1,,1,2,,,420000,2,2,,,,,,,,,,,,,1,8,50,50,164.760.967.299.772
2757962,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,164.760.967.299.772
2757962,2,2,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,164.760.967.299.772
2757964,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,223.189.113.791.404
2757964,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,223.189.113.791.404
2757964,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,223.189.113.791.404
2757964,1,5,1,95,2,,,,,,,,1,2,2,,,,,1500000,2,1,2,,2,1,8,50,50,223.189.113.791.404
2757965,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,363.329.182.680.032
2757965,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,363.329.182.680.032
2757965,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,363.329.182.680.032
2757966,1,1,1,95,2,,,,,,,,1,2,2,,,,,200000,2,1,2,,2,1,8,50,50,354.115.134.507.698
2757966,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,354.115.134.507.698
2757966,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,354.115.134.507.698
2757967,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,372.345.807.332.957
2757967,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,372.345.807.332.957
2757967,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,372.345.807.332.957
2757967,1,4,1,95,2,,,,,,,,1,1,2,,,,480000,,2,2,2,,2,1,8,50,50,372.345.807.332.957
2757967,1,5,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,,2,1,8,50,50,372.345.807.332.957
2757968,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,32.204.341.559.378
2757968,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,32.204.341.559.378
2757968,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,32.204.341.559.378
2757969,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,1,8,50,50,350.708.140.273.793
2757969,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,350.708.140.273.793
2757970,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,343.461.915.206.939
2757970,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,343.461.915.206.939
2757972,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,272.897.418.879.034
2757972,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,272.897.418.879.034
2757972,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,272.897.418.879.034
2757972,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,272.897.418.879.034
2757972,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,272.897.418.879.034
2757973,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,399.899.743.148.397
2757974,1,1,1,95,1,,1,2,,,300000,2,2,,,,,,,,,,,,,1,8,50,50,185.147.494.253.696
2757974,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,185.147.494.253.696
2757975,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,123.784.985.779.394
2757975,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,123.784.985.779.394
2757976,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,198.722.859.127.262
2757976,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,198.722.859.127.262
2757976,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,198.722.859.127.262
2757977,1,1,1,95,2,,,,,,,,1,2,2,,,,,18000000,2,1,2,,2,1,8,50,50,173.252.823.417.154
2757978,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,164.919.795.523.111
2757978,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,164.919.795.523.111
2757978,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,164.919.795.523.111
2757978,1,4,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,,2,1,8,50,50,164.919.795.523.111
2757979,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,334.867.116.060.906
2757979,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,334.867.116.060.906
2757979,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,334.867.116.060.906
2757979,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,334.867.116.060.906
2757979,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,334.867.116.060.906
2757980,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,38.627.741.898.768
2757980,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,38.627.741.898.768
2757980,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,38.627.741.898.768
2757981,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,272.579.762.432.356
2757981,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,272.579.762.432.356
2757981,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,272.579.762.432.356
2757981,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,272.579.762.432.356
2757982,1,1,1,95,2,,,,,,,,1,2,2,,,,,98,2,1,2,,2,1,8,50,50,145.033.909.446.425
2757982,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,145.033.909.446.425
2757983,1,1,1,95,1,,2,1,,1500000,,2,2,,,,,,,,,,,,,1,8,50,50,167.991.698.100.588
2757983,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,167.991.698.100.588
2757984,1,1,1,95,1,,1,2,300000,,200000,1,2,,,,,,,,,,,,,1,8,50,50,173.411.651.640.493
2757984,1,3,1,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,,2,1,8,50,50,173.411.651.640.493
2757985,1,1,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,,2,1,8,50,50,151.030.574.867.448
2757985,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,151.030.574.867.448
2757986,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,165.579.264.623.689
2757986,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,165.579.264.623.689
2757987,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,196.466.968.660.518
2757987,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,196.466.968.660.518
2757988,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,158.454.630.572.989
2757988,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,158.454.630.572.989
2757988,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,158.454.630.572.989
2757989,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,399.899.743.148.397
2757990,1,1,1,95,1,,1,2,,,300000,2,2,,,,,,,,,,,,,1,8,50,50,342.949.202.028.537
2757992,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,333.209.348.072.942
2757992,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,333.209.348.072.942
2757992,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,333.209.348.072.942
2757992,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,333.209.348.072.942
2757992,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,50,50,333.209.348.072.942
2757993,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,940.951.628.621.724
2757993,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,940.951.628.621.724
2757994,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,10.480.738.633.047
2757995,1,1,1,95,1,,2,1,,98,,2,2,,,,,,,,,,,,,1,8,19,19,986.047.607.676.168
2757995,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,986.047.607.676.168
2757996,1,1,1,95,1,,2,1,,550000,,2,2,,,,,,,,,,,,,1,8,19,19,769.624.787.054.406
2757996,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,769.624.787.054.406
2757997,1,1,1,95,1,,2,1,,550000,,2,2,,,,,,,,,,,,,1,8,19,19,846.437.951.687.412
2757997,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,846.437.951.687.412
2757998,1,1,1,95,2,,,,,,,,1,2,2,,,,,1000000,2,1,2,,2,1,8,19,19,917.392.024.749.433
2757998,1,2,1,95,2,,,,,,,,1,2,2,,,,,500000,2,1,2,,2,1,8,19,19,917.392.024.749.433
2757999,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,816.607.940.991.465
2757999,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,816.607.940.991.465
2757999,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,816.607.940.991.465
2757999,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,816.607.940.991.465
2758000,1,1,1,95,2,,,,,,,,1,2,2,,,,,2500000,2,1,2,,2,1,8,19,19,908.464.207.315.948
2758001,1,1,1,95,2,,,,,,,,1,2,2,,,,,3000000,2,1,2,,2,1,8,19,19,840.578.860.116.426
2758001,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,19,19,840.578.860.116.426
2758002,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,452.531.883.642.272
2758002,1,2,1,95,2,,,,,,,,1,1,2,,,,10000000,,2,2,2,,2,1,8,44,44,452.531.883.642.272
2758002,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,452.531.883.642.272
2758003,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,998.033.271.286.514
2758003,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,998.033.271.286.514
2758003,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,998.033.271.286.514
2758003,1,4,1,95,2,,,,,,,,1,1,2,,,,1200000,,2,2,2,,2,1,8,44,44,998.033.271.286.514
2758003,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,998.033.271.286.514
2758003,1,6,1,95,2,,,,,,,,1,1,2,,,,180000,,2,2,2,,2,1,8,44,44,998.033.271.286.514
2758004,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,459.478.227.767.865
2758004,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,459.478.227.767.865
2758004,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,459.478.227.767.865
2758004,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,459.478.227.767.865
2758005,1,1,1,95,2,,,,,,,,1,1,2,,,,1200000,,2,2,2,,2,1,8,44,44,820.604.136.289.042
2758005,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,3000000,2,1,2,,2,1,8,44,44,820.604.136.289.042
2758005,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,820.604.136.289.042
2758005,1,4,1,95,2,,,,,,,,1,1,2,,,,360000,,2,2,2,,2,1,8,44,44,820.604.136.289.042
2758006,1,1,1,95,2,,,,,,,,1,1,2,,,,1200000,,2,2,2,,2,1,8,44,44,856.453.074.026.074
2758006,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,856.453.074.026.074
2758006,1,3,1,95,2,,,,,,,,1,1,2,,,,600000,2400000,2,1,2,,2,1,8,44,44,856.453.074.026.074
2758008,1,1,1,95,1,,1,2,,,360000,2,1,2,2,600000,,,,500000,2,1,1,,2,1,8,44,44,656.201.391.369.106
2758008,1,2,1,95,2,,,,,,,,1,2,2,,,,,3360000,2,1,2,,2,1,8,44,44,656.201.391.369.106
2758009,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,344.221.223.099.161
2758009,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,344.221.223.099.161
2758009,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,344.221.223.099.161
2758010,1,1,1,95,2,,,,,,,,1,2,2,,,400000,,,1,2,2,,2,1,8,44,44,619.267.890.959.708
2758010,1,2,1,95,2,,,,,,,,1,2,1,,150000,,,,2,2,2,,2,1,8,44,44,619.267.890.959.708
2758010,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,619.267.890.959.708
2758011,1,1,1,95,1,,1,1,,2500000,400000,2,2,,,,,,,,,,,,,1,8,44,44,663.147.735.494.698
2758011,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,663.147.735.494.698
2758011,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,663.147.735.494.698
2758012,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,55.566.921.302.679
2758012,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,55.566.921.302.679
2758012,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,55.566.921.302.679
2758012,1,4,1,95,2,,,,,,,,1,1,2,,,,300000,,2,2,2,,2,1,8,44,44,55.566.921.302.679
2758013,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,94.249.560.075.146
2758013,1,2,1,95,2,,,,,,,,1,1,2,,,,1200000,,2,2,2,,2,1,8,44,44,94.249.560.075.146
2758013,1,3,1,95,2,,,,,,,,1,1,2,,,,225000,,2,2,2,,2,1,8,44,44,94.249.560.075.146
2758014,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,717.682.517.566.441
2758014,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,717.682.517.566.441
2758015,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,696.864.379.351.912
2758015,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,696.864.379.351.912
2758016,1,1,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,,2,1,8,44,44,903.864.648.634.133
2758016,1,2,1,95,2,,,,,,,,1,1,2,,,,150000,,2,2,2,,2,1,8,44,44,903.864.648.634.133
2758017,1,1,1,95,2,,,,,,,,1,2,2,,,,,24000000,2,1,2,,2,1,8,44,44,780.674.458.481.809
2758018,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,484.039.628.295.915
2758018,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,484.039.628.295.915
2758018,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,484.039.628.295.915
2758018,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,484.039.628.295.915
2758019,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,501.311.294.293.139
2758019,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,501.311.294.293.139
2758019,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,501.311.294.293.139
2758019,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,501.311.294.293.139
2758020,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,401.720.437.125.926
2758020,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,401.720.437.125.926
2758020,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,44,44,401.720.437.125.926
