DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;AREA;DPTO;fex_c_2011
1028958;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;2; ;2; ; ; ; ; ; ;54;54;314,977812285755
1028958;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;54;54;314,977812285755
1028958;1;6;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ;54;54;314,977812285755
1028959;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;54;54;389,35840226411
1028959;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;54;54;389,35840226411
1028959;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;54;54;389,35840226411
1028960;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ;54;54;234,483250620764
1028960;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ;54;54;234,483250620764
1028960;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;1; ; ;2; ; ; ; ; ; ; ;3;54;54;234,483250620764
1028960;2;1;2;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;7; ; ; ; ; ; ;54;54;234,483250620764
1028960;2;2;2;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;2; ; ; ; ; ; ;54;54;234,483250620764
1028961;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ;54;54;325,90907524785
1028961;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ;54;54;325,90907524785
1028961;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;54;54;325,90907524785
1028962;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;21; ;6; ; ; ; ; ; ;54;54;310,05216677683
1028962;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;54;54;310,05216677683
1028962;1;3;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;21; ;10; ; ; ; ; ; ;54;54;310,05216677683
1028962;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;54;54;310,05216677683
1028962;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;54;54;310,05216677683
1028962;1;6;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;8; ;7; ; ; ; ; ; ;54;54;310,05216677683
1028963;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;54;54;334,445614340351
1028963;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;54;54;334,445614340351
1028963;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;54;54;334,445614340351
1028963;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;54;54;334,445614340351
1028963;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;54;54;334,445614340351
1028964;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;54;54;374,78200984862
1028964;1;2;1;90; ;2; ;1;2;1;2;2;2;2;1;2; ; ;14; ;35; ; ; ; ;2; ;54;54;374,78200984862
1028965;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;54;54;310,123534875083
1028965;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;54;54;310,123534875083
1028965;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ;54;54;310,123534875083
1028966;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;54;54;320,438662901704
1028966;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;54;54;320,438662901704
1028966;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ;54;54;320,438662901704
1028966;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;49; ; ; ; ; ; ; ; ;54;54;320,438662901704
1028967;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ;54;54;301,51562768433
1028967;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;54;54;301,51562768433
1028967;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;54;54;301,51562768433
1028967;1;4;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;3; ;13; ; ; ; ; ; ;54;54;301,51562768433
1028968;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;1; ;2; ; ; ; ; ; ;54;54;311,33268283236
1028968;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;18; ;42; ; ; ; ; ; ;54;54;311,33268283236
1028969;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;54;54;314,976437153058
1028969;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;54;54;314,976437153058
1029131;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ;66;66;296,299380056876
1029131;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;296,299380056876
1029132;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;12; ;15; ; ; ; ; ; ;66;66;261,593450684029
1029132;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ;66;66;261,593450684029
1029133;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;298,787923502232
1029133;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ;66;66;298,787923502232
1029133;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;66;298,787923502232
1029133;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;36; ; ; ; ; ; ; ; ;66;66;298,787923502232
1029134;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;281,960024129854
1029134;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;35; ;2; ; ; ; ; ; ;66;66;281,960024129854
1029134;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;281,960024129854
1029134;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ;66;66;281,960024129854
1029135;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;66;308,342187913546
1029135;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ;66;66;308,342187913546
1029136;1;1;1;90; ;2; ;1;2;2;1;2;2;2;2;2; ; ;7; ; ;20; ; ; ; ; ;66;66;326,197423095839
1029136;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;66;326,197423095839
1029136;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;326,197423095839
1029137;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;311,112315978286
1029137;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ;66;66;311,112315978286
1029137;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;311,112315978286
1029137;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;311,112315978286
1029138;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;316,891011150775
1029138;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;42; ;21; ; ; ; ; ; ;66;66;316,891011150775
1029138;1;3;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;21; ; ; ; ; ; ;66;66;316,891011150775
1029138;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;66;316,891011150775
1029139;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;277,58932688344
1029139;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;36; ; ; ; ; ; ; ; ;66;66;277,58932688344
1029139;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;66;277,58932688344
1029140;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;286,895738828504
1029140;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;35; ;28; ; ; ; ; ; ;66;66;286,895738828504
1029141;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;66;66;245,88202063092
1029141;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ;66;66;245,88202063092
1029141;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;66;245,88202063092
1029141;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;66;245,88202063092
1029141;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;66;245,88202063092
1029142;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;66;66;328,446857618122
1029142;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;56; ; ; ; ; ; ; ; ;66;66;328,446857618122
1029142;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;66;328,446857618122
1029142;1;6;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;66;328,446857618122
1029143;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ;66;66;288,994550167845
1029143;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;288,994550167845
1029143;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;18; ; ; ; ; ; ; ; ;66;66;288,994550167845
1029143;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;66;288,994550167845
1029143;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;66;288,994550167845
1029144;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;249,433823686179
1029144;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;66;66;249,433823686179
1029144;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;249,433823686179
1029144;1;4;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;24; ;16; ; ; ; ; ; ;66;66;249,433823686179
1029144;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;66;249,433823686179
1029144;1;6;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;249,433823686179
1029144;1;7;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;66;249,433823686179
1029144;1;11;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;66;66;249,433823686179
1029145;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;253,476398645734
1029145;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;42; ; ; ; ; ; ; ; ;66;66;253,476398645734
1029145;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;66;253,476398645734
1029145;2;1;2;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ;66;66;253,476398645734
1029145;2;2;2;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;66;253,476398645734
1029145;2;3;2;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;253,476398645734
1029145;2;4;2;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ;66;66;253,476398645734
1029145;2;5;2;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;253,476398645734
1029146;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ;66;66;291,753397464241
1029146;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ;66;66;291,753397464241
1029146;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;1; ; ;12; ; ; ; ; ; ; ;3;66;66;291,753397464241
1029147;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ;66;66;285,737460713782
1029147;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;285,737460713782
1029147;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;285,737460713782
1029148;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;295,152363578862
1029148;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ;66;66;295,152363578862
1029148;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ;66;66;295,152363578862
1029149;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;266,821827448503
1029149;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ;66;66;266,821827448503
1029149;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;66;266,821827448503
1029149;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;266,821827448503
1029149;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;66;266,821827448503
1029150;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;66;279,189896065114
1029150;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;66;66;279,189896065114
1029151;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;308,862881456003
1029151;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;66;308,862881456003
1029151;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;308,862881456003
1029152;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;66;300,085563163188
1029153;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ;66;66;276,634881661025
1029153;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;276,634881661025
1029153;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;276,634881661025
1029153;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;66;276,634881661025
1029154;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ;66;66;267,742863985255
1029154;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;66;66;267,742863985255
1029154;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;267,742863985255
1029154;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ;66;66;267,742863985255
1029155;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;66;294,556587802051
1029156;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;237,140626138092
1029156;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;66;66;237,140626138092
1029156;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;66;66;237,140626138092
1029157;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;66;287,25175791302
1029157;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ;66;66;287,25175791302
1029157;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;66;287,25175791302
1029157;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ;66;66;287,25175791302
1029158;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ;66;66;280,21723187503
1029158;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;280,21723187503
1029158;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;66;280,21723187503
1029159;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ;66;66;304,848203294105
1029159;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;66;304,848203294105
1029159;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;66;304,848203294105
1029159;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;66;304,848203294105
1029161;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;68;68;478,030793870164
1029161;1;2;1;90; ;2; ;1;2;2;1;2;2;2;2;2; ; ;20; ; ;30; ; ; ; ; ;68;68;478,030793870164
1029161;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;68;68;478,030793870164
1029162;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;68;68;463,963098098102
1029162;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ;68;68;463,963098098102
1029163;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;68;68;485,867710510283
1029163;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ;68;68;485,867710510283
1029163;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;68;68;485,867710510283
1029163;2;1;2;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;68;68;485,867710510283
1029164;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;68;68;463,963098098102
1029164;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ;68;68;463,963098098102
1029165;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;68;68;611,379554678846
1029165;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;10; ;25; ; ; ; ; ; ;68;68;611,379554678846
1029165;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ;68;68;611,379554678846
1029165;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;68;68;611,379554678846
1029166;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;2; ;28; ; ; ; ; ; ;68;68;539,320604727935
1029166;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;15; ;28; ; ; ; ; ; ;68;68;539,320604727935
1029167;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;68;68;407,897396812938
1029167;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;68;68;407,897396812938
1029167;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;68;68;407,897396812938
1029167;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;68;68;407,897396812938
1029168;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;68;68;567,061408343794
1029168;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;56; ; ; ; ; ; ; ; ;68;68;567,061408343794
1029168;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;68;68;567,061408343794
1029168;1;4;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;42; ;50; ; ; ; ; ; ;68;68;567,061408343794
1029168;1;5;1;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;12; ; ; ; ; ; ;68;68;567,061408343794
1029168;1;7;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;68;68;567,061408343794
1029169;1;1;1;90; ;2; ;1;2;2;2;2;2;2;1;2; ; ;1; ; ; ; ; ; ;8; ;68;68;356,368566667728
1029169;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;48; ; ; ; ; ; ; ; ;68;68;356,368566667728
1029169;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;68;68;356,368566667728
1029169;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;68;68;356,368566667728
1029169;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ;68;68;356,368566667728
1029170;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;68;68;392,670097132408
1029170;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;48; ; ; ; ; ; ; ; ;68;68;392,670097132408
1029170;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;68;68;392,670097132408
1029170;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;68;68;392,670097132408
1029170;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;68;68;392,670097132408
1029170;1;6;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;68;68;392,670097132408
1029170;1;7;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;68;68;392,670097132408
1029170;1;8;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ;68;68;392,670097132408
1029171;1;1;1;90; ;2; ;1;2;2;2;2;1;2;2;2; ; ;1; ; ; ; ;6; ; ; ;68;68;463,963098098102
1029171;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ;68;68;463,963098098102
1029172;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;68;68;451,449328038032
1029172;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ;68;68;451,449328038032
1029172;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ;68;68;451,449328038032
1029173;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ;68;68;459,064177008054
1029173;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ;68;68;459,064177008054
1029173;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;68;68;459,064177008054
1029174;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ;68;68;470,468382779367
1029175;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ;68;68;523,90286591721
1029175;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ;68;68;523,90286591721
1029175;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;45; ; ; ; ; ; ; ; ;68;68;523,90286591721
1029176;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ;68;68;480,437737235317
1029176;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ;68;68;480,437737235317
