DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6440;P6450;P6460;P6460S1;P6400;P6422;P6424;P6424S2;P6424S3;P6424S1;P6426;P6430S1;P6480;P6480S1;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585;P6585S2A1;P6585S3A1;P6585S4A1;P6585S3A2;P6585S2A2;P6585S1A2;P6585S2;P6585S3;P6585S1A1;P6585S4;P6585S1;P6580;P6580S1;P6580S2;P6630;P6630S3;P6630S4A1;P6630S3A1;P6630S2A1;P6630S1A1;P6630S4;P6630S2;P6630S1;P6640;P6642;P6642S2;P6642S1;P6765;P6765S1;P6772;P6750;P6760;P550;P6780;P6780S1;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6835;P6835S1;P6835S2;P6836;P6836S1;P6836S2;P6837;P6837S1;P6837S2;P6870;P6880;P6880S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S8;P6980S7A1;P6990;P7020;P7026;P7028;P7028S1;P7040;P7045;P7050;P7050S1;P7070;P760;P6410;P6640S1;P6642S11;P6642S7;P6642S8;P6642S9;P6642S10;P6642S12;P6642S5;P6642S4;P6642S3;P6642S6;P9440;P9450;P6630S6;P6630S6A1;P6410S1;P6545S1;P6545;P6545S2;P6915S1;P6915;P6585S4A2;P6773;P6773S1;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7150;P7160;P7170;P7170S1;P7170S2;P7170S3;P7170S4;P7170S5;P7170S6;P7180;P7190;P7200;P7240;P7240S1;OFICIO;RAMA2D;OCI;P6430;P6420S1;RAMA4D;RAMA4DP8;RAMA2DP8;INGLABO;DPTO;fex_c_2011
1016403;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;8; ;1; ;400000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;12;66; ;.;66; ; ;1;8;7;2; ; ; ; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;1; ; ; ;2; ; ; ;1;1;1;1;1;1;1;1;1;1;2;2;1; ;2;2;2;2;2;2;2;3;2;8; ;54;95;1;3; ;9500; ; ;400000;05;1506,92690868682
1016406;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;60000;1;60000;1; ;12;36;2; ;36; ; ;1;8;1;2; ; ; ; ; ;1;6; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;20;1; ;2; ; ; ; ;20; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;1; ; ; ;1;36;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1; ;3;3;3;3;3;3;2;3;3;8; ;45;52;1;4; ;5262; ; ;60000;05;1255,34710849923
1016406;1;4;1;60;2;1;2;1; ;1;1; ;1;1;1;1; ;2; ;600000;2; ; ;2; ;2; ;2; ;2; ; ;56000; ; ; ;2; ;1;2; ;2;2;2; ; ; ;1; ;300000;300000; ;2;1;2;2; ; ; ; ; ; ; ; ; ; ; ;12;60; ;.;60; ; ;1;7;5;2; ; ; ; ; ;8;7; ;1;1;1;1;1;1; ; ; ; ; ; ; ; ;2;1;3;1; ;2; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;2;3;3;8; ;92;22;1;1; ;2220; ; ;600000;05;1255,34710849923
1016407;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ;1; ;400000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;12;60; ;.;60; ; ;1;9;7;2; ; ; ; ; ;2;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;25;3; ;2; ; ; ; ;25; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;3;2;3;3;8; ;45;51;1;1; ;5135; ; ;400000;05;671,622812125809
1016407;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;100000;1;100000;1; ;6;16;1; ;16; ; ;2; ; ; ; ; ; ; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;1;1;1;1;1;1;1;1;1;2;1;1; ;3;3;3;4;4;4;2;1;3;8; ;54;74;1;4; ;7493; ; ;100000;05;671,622812125809
1016408;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;40; ;1; ;600000;2; ; ;2; ;2; ;2; ;2; ; ;56000; ; ; ;2; ;1;2; ;2;2;2; ; ; ;2; ; ;300000; ;2;1;2;2; ; ; ; ; ; ; ; ; ; ; ;12;66; ;.;66; ; ;1;6;5;2; ; ; ; ; ;4;7; ;1;1;1;20;1;1; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;2;3;2;1; ;81;36;1;1; ;3611; ; ;600000;05;1994,54045315196
1016409;1;1;1;60;2;1;2;1; ;1;1; ;1;1;1;20; ;2; ;700000;2; ; ;2; ;2; ;2; ;2; ; ;56000; ; ; ;1; ;1;2; ;2;2;2; ; ; ;1; ;350000;350000; ;2;1;2;2; ; ; ; ; ; ; ; ; ; ; ;12;48; ;.;48; ; ;2; ; ; ; ; ; ; ; ;7;7; ;1;1;1;20;1;1; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;2;3;3;1; ;89;50;1;1; ;5030; ; ;700000;05;1885,62075359058
1016410;1;1;1;60;2;1;2;2;3;1;2; ;1;1;1;15; ;1; ;461000;2; ; ;2; ;2; ;2; ;2; ; ;56000;12400; ;2;2; ;1;1; ;2;2;2; ; ; ;1; ;231000;231500; ;2;1;2;2; ; ; ; ; ; ; ; ; ; ; ;12;50; ;.;50; ; ;1;5;4;2; ; ; ; ; ;7;7; ;1;1;1;15;1;1; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;2;1; ;72;27;1;1; ;2731; ; ;461000;05;1285,3594071648
1016411;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;3; ;2; ;610000;1;25000;1;2; ;2; ;2; ;2; ; ;26000; ; ; ;1; ;1;2; ;2;2;2; ; ; ;1; ;300000;300000; ;2;1;2;2; ; ; ; ; ; ; ; ; ; ; ;12;50; ;.;50; ; ;1;7;5;2; ; ; ; ; ;5;7; ;1;1;1;3;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;2;3;3;8; ;39;18;1;1; ;1810; ; ;610000;05;1427,84909512506
1016411;1;2;1;60;2;1;2;2;3;1;1; ;1;1;1;3; ;2; ;800000;2; ; ;2; ;2; ;2; ;2; ; ;56000; ; ; ;2; ;1;2; ;2;2;2; ; ; ;1; ;400000;400000;400000;2;1;1;2; ; ; ; ; ; ; ; ; ; ; ;12;48; ;.;48; ; ;1;8;4;2; ; ; ; ; ;6;7; ;1;1;1;3;1;1; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;2;3;3;1; ;32;65;1;1; ;6512; ; ;800000;05;1427,84909512506
1016412;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ;100000;1;100000;1; ;12;66; ;.;66; ; ;1;7;6;2; ; ; ; ; ;2;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;1;1;1;1;1;1;1;1;1;2;1;1; ;3;3;3;3;3;3;2;2;2;8; ;43;50;1;4; ;5020; ; ;100000;05;1523,55918762284
1016413;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;3; ;1; ;480000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ;480000;2;2;1;2; ; ; ; ; ; ; ; ; ; ; ;12;48; ;.;48; ; ;1;7;4;2; ; ; ; ; ;4;8; ;1;1;3;3;1;1; ; ; ; ; ; ; ; ;2;1;7;8; ;2; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;8; ;62;15;1;1; ;1530; ; ;480000;05;7861,02425537067
1016416;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;35; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;460000;1;460000;3; ;12;96; ;.;96; ; ;2; ; ; ; ; ; ; ; ;1;4; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;2;3;3;1; ;98;60;1;4; ;6031; ; ;460000;05;1624,9437808256
1016417;1;1;1;60;2;1;1; ; ;1;1; ;1;1;1;17; ;2; ;1400000;2; ; ;2; ;2; ;2; ;2; ; ;70000; ; ; ;1; ;1;2; ;2;2;2; ; ; ;1; ;700000;700000; ;2;1;2;2; ; ; ; ; ; ; ; ; ; ; ;12;96; ;.;96; ; ;2; ; ; ; ; ; ; ; ;7;7; ;1;1;1;17;1;1; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;2;3;2;1; ;32;75;1;2; ;7524; ; ;1400000;05;937,266300173418
1016420;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ;1; ;461000;2; ; ;2; ;2; ;2; ;2; ; ;56000; ; ; ;2; ;1;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;12;45; ;.;45; ; ;1;8;5;2; ; ; ; ; ;5;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;35;1; ;2; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;8; ;79;18;1;1; ;1810; ; ;461000;05;1866,01922416805
1016424;1;1;1;60;2;1;2;2;2;1;1; ;2;2;2;2; ;1; ;850000;2; ; ;1;138000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2;56; ;.;56; ; ;1;6;3;2; ; ; ; ; ;6;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;11;8; ;2; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;2; ; ; ;2; ; ; ;1;1;1;1;1;1;1;1;1;1;2;2;1; ;2;2;2;2;2;2;2;3;2;8; ;03;74;1;1; ;7421; ; ;988000;05;7119,54164482002
1016426;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;470000;1;470000;3; ;12;20;2; ;20; ; ;1;8;12;2; ; ; ; ; ;1;6; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;8; ;41;52;1;4; ;5221; ; ;470000;05;3897,6377343058
1016428;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;4; ;1; ;600000;2; ; ;2; ;2; ;2; ;2; ; ; ;36000; ;1; ; ;2;1; ;2;2;2; ; ; ;2; ; ;300000;300000;2;1;1;2; ; ; ; ; ; ; ; ; ; ; ;12;84; ;.;84; ; ;1;6;7;1;6;4;2; ; ;6;8; ;1;1;3;4;1;1; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;2;3;2;2; ;60;01;1;1; ;0121; ; ;600000;05;5591,00092283954
1016428;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;4; ;1; ;100000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;12;56; ;.;56; ; ;1;6;3;2; ; ; ; ; ;6;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;3; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;5; ;54;01;1;1; ;0121; ; ;100000;05;5591,00092283954
1016431;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;528; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;300000;1;1200000;3; ;12;48; ;.;48; ; ;1;6;14;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;1;12;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1; ;2;2;2;3;3;2;2;3;3;8; ;71;13;1;4; ;1320; ; ;300000;05;57,1625663303034
1016431;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;84; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;300000;1;3000000;3; ;12;25;2; ;25; ; ;1;6;12;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;1;1;1;1;1;2;2;1;1;2;2;1; ;2;2;2;2;4;2;2;2;3;9; ;71;13;1;4; ;1320; ; ;300000;05;57,1625663303034
1016438;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;5; ;1; ;120000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;12;32;1; ;32; ; ;1;7;16;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;10;ganancias de la tierra;62;01;1;8; ;0121; ; ;120000;05;4804,38732500707
1016438;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;20000;1;240000;3; ;12;17;2; ;5;7;descansar;2; ; ; ; ; ; ; ; ;1;3; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;41;52;1;4; ;5225; ; ;20000;05;4804,38732500707
1016439;1;1;1;60;2;1;1; ; ;1;2; ;2;2;2;1; ;1; ;180000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;24;1; ;24; ; ;1;7;16;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;2;4; ;2; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;2; ; ; ;2; ; ; ;1;1;2;1;2;1;2;2;2;2;2;2;1; ;2;2;2;2;2;2;2;2;3;3; ;62;01;1;8; ;0121; ; ;180000;05;4255,93989726357
1016442;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;59; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;30000;1;180000;1; ;6;48; ;.;0;1; ;1;6;18;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;1;24;1;1;1;1;2;1;2;2;2;2;2;2;1;1;1; ;3;2;3;3;3;2;2;2;3;3; ;45;52;1;4; ;5262; ; ;30000;05;9068,59487507782
1016442;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;30000;1;300000;3; ;12;14;3;poca clientela;14; ; ;2; ; ; ; ; ; ; ; ;2;3; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ;1;2007;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;41;52;1;4; ;5224; ; ;30000;05;9068,59487507782
1016442;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;35;3;poca  clientela;35; ; ;2; ; ; ; ; ; ; ; ;2;3; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;180;4; ;1;2;4; ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;1;24;1;1;1;1;2;1;2;2;2;2;2;2;2;1;1; ;3;3;2;2;2;2;2;3;3;8; ;45;52;1;6; ;5224; ; ;0;05;9068,59487507782
1016442;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;56; ;.;56; ; ;2; ; ; ; ; ; ; ; ;1;4; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;8;4; ;2; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;1;14;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1; ;2;2;2;2;2;2;2;3;3;8; ;98;60;1;6; ;6031; ; ; ;05;9068,59487507782
1016443;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;192000;1;2112000;3; ;11;48; ;.;48; ; ;1;7;16;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;1;18;8; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2;2;1; ;2;2;2;2;2;2;2;3;3;8; ;61;01;1;4; ;0111; ; ;192000;05;4214,04964934366
1016444;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;36; ;1; ;400000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;12;77; ;.;77; ; ;1;6;17;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;2; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2;2;1; ;3;3;3;3;3;3;2;2;2;8; ;62;01;1;8; ;0140; ; ;400000;05;3847,81876531107
1016445;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;50000;1;444000;3; ;12;55; ;.;55; ; ;1;7;17;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;8; ;62;01;1;4; ;0111; ; ;50000;05;4091,02907298204
1016446;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;4; ;1; ;360000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;12;50; ;.;50; ; ;1;6;16;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;3;3; ;62;01;1;8; ;0111; ; ;360000;05;4827,41152828775
1016446;1;5;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ;1; ;100000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;50; ;.;50; ; ;1;6;17;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;2;3; ;62;01;1;8; ;0111; ; ;100000;05;4827,41152828775
1016447;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;144; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;36;3;porque  jornalea;36; ; ;1;7;17;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;84;1; ;1;18;8; ;120000;0; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;1;27;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;2;4;3;2;2;2;3;3; ;62;01;1;6; ;0117; ; ;120000;05;4657,02320801439
1016448;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;528; ;1; ;115500;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;12;32;1; ;32; ; ;1;7;15;2; ; ; ; ; ;5;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;1;15;4; ;200000; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ;AYUDA DE PATRON;12; ; ; ;1;16;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;2;2;2;2;2;2;2;9; ;62;01;1;8; ;0121; ; ;315500;05;5902,35867016547
