DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6050;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177S1;P6040;DPTO;fex_c_2011
530278;1;3;76;10;1;1;1;4;2005;3;2; ; ;1; ; ;1;5; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;76;2321,91033080444
530279;1;1;76;10;1;2;1;12;1974;1;2; ;3;1; ; ;1;3;54200;2;1;2; ; ; ; ;2; ;2; ;6;2;3; ;32;76;2199,48603473288
530279;1;2;76;10;1;2;1;4;1996;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;0; ; ;11;76;2199,48603473288
530279;1;3;76;10;1;1;1;10;1998;3;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;3; ; ;9;76;2199,48603473288
530279;1;4;76;10;4;2;1;1;1980;5;2; ;3;2;1;5; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;27;76;2199,48603473288
530279;1;5;76;10;1;2;1;5;2004;5;2; ; ;2;1;5; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;3;76;2199,48603473288
530280;1;1;76;10;1;1;1;7;1946;1;2; ;2;1; ; ;1;2;54200;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;61;76;1325,17098611765
530280;1;2;76;10;2;2;1;5;1957;9;1;1;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;50;76;1325,17098611765
530280;1;3;76;10;3;1;1;6;1975;3;2; ;5;2;1;36; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;32;76;1325,17098611765
530280;1;4;76;10;4;2;1;6;1976;3;1;1;5;2;1;2; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;31;76;1325,17098611765
530281;1;1;76;10;1;2;1;9;1936;1;2; ;4;1; ; ;1;3;40000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;71;76;632,918407247199
530282;1;1;76;10;1;1;1;4;1978;1;2; ;3;2;1;24; ; ; ; ;1;2; ; ; ; ;2; ;2; ;6;3;3; ;29;76;771,548381919773
530282;1;2;76;10;2;1;1;4;1988;5;2; ;5;1; ; ;1;5; ;2;1;1;1;1;1500;3500;2; ;2; ;6;1;2; ;19;76;771,548381919773
530283;1;1;76;10;1;1;1;5;1971;1;2; ;5;1; ; ;1;3;95400;2;1;2; ; ; ; ; ; ; ; ;6;1;2; ;36;76;719,785449304642
530283;1;2;76;10;2;2;1;10;1971;9;2; ;3;1; ; ;1;1;30000;1;1;2; ; ; ; ; ; ; ; ;6;4;2; ;36;76;719,785449304642
530283;1;3;76;10;1;2;1;11;1999;9;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;2; ; ;7;76;719,785449304642
530284;1;1;76;10;1;1;1;3;1943;1;2; ;6;1; ; ;1;2;100200;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;64;76;567,871116731346
530284;1;2;76;10;2;2;1;5;1945;2;2; ;6;1; ; ;1;5; ;1;1;2; ; ; ; ; ; ; ; ;3;5; ; ;62;76;567,871116731346
530284;1;3;76;10;2;2;1;2;1922;5;2; ;4;1; ; ;1;5; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;85;76;567,871116731346
530285;1;1;76;10;1;1;1;9;1970;1;2; ;6;1; ; ;1;3;57000;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;37;76;650,237394434982
530285;1;2;76;10;1;2;1;11;1980;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;27;76;650,237394434982
530285;1;3;76;10;1;1;1;9;2003;3;2; ; ;1; ; ;1;5; ;1;2;1;2;2; ; ;2; ;2; ;2;0; ; ;4;76;650,237394434982
530286;1;1;76;10;1;1;1;3;1929;1;2; ;5;1; ; ;1;2;54000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;78;76;678,870439887042
530286;1;2;76;10;2;2;1;9;1936;5;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;71;76;678,870439887042
530286;1;3;76;10;3;2;1;11;1931;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;76;76;678,870439887042
530286;1;4;76;10;4;2;1;8;1951;5;2; ;5;1; ; ;1;3;54200;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;56;76;678,870439887042
530286;1;5;76;10;5;1;1;12;1966;5;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;40;76;678,870439887042
530286;1;6;76;10;6;1;1;7;1964;5;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;43;76;678,870439887042
530286;1;7;76;10;5;1;1;7;1983;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;24;76;678,870439887042
530287;1;1;76;10;1;1;1;4;1967;1;2; ;2;1; ; ;1;3;52000;2;1;2; ; ; ; ; ; ; ; ;5;10;1; ;40;76;667,858138550767
530287;1;2;76;10;2;2;1;2;1970;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;37;76;667,858138550767
530287;1;3;76;10;2;1;1;8;1991;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;0;1000;2; ;2; ;5;10;1; ;16;76;667,858138550767
530287;1;4;76;10;2;1;1;2;2003;3;2; ; ;1; ; ;1;5; ;2;2;1;1;1;0;1000;2; ;2; ;2;0; ; ;4;76;667,858138550767
530287;1;5;76;10;5;2;1;5;1944;5;2; ;3;1; ; ;1;3;89000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;63;76;667,858138550767
530288;1;1;76;10;1;1;1;8;1972;1;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;35;76;743,615973474894
530288;1;2;76;10;2;2;1;4;1970;2;2; ;6;1; ; ;1;1;54800;2;1;2; ; ; ; ; ; ; ; ;6;4;2; ;37;76;743,615973474894
530288;1;3;76;10;1;1;1;8;1997;3;2; ;5;1; ; ;1;5; ;1;1;1;2;2; ; ;2; ;2; ;3;4; ; ;10;76;743,615973474894
530288;1;4;76;10;4;1;1;11;1970;5;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;37;76;743,615973474894
530288;1;5;76;10;5;1;1;7;1974;5;2; ;3;1; ; ;1;1;98;1;1;2; ; ; ; ;2; ;2; ;5;11;2; ;33;76;743,615973474894
530289;1;1;76;10;1;1;1;11;1968;1;2; ;6;1; ; ;1;3;70000;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;39;76;648,12441250402
530289;1;2;76;10;2;2;1;2;1972;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;35;76;648,12441250402
530289;1;3;76;10;1;1;1;12;1990;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;0;2000;2; ;2; ;5;10;1; ;16;76;648,12441250402
530289;1;4;76;10;1;2;1;5;1994;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;0;2000;2; ;2; ;4;7; ; ;13;76;648,12441250402
530290;1;1;76;10;1;1;1;11;1945;1;2; ;6;1; ; ;1;1;60000;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;61;76;651,874749978425
530290;1;2;76;10;2;2;1;10;1948;2;2; ;6;1; ; ;1;3;45000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;59;76;651,874749978425
530290;1;3;76;10;3;2;1;3;1986;3;2; ;5;1; ; ;1;1;72000;2;1;2; ; ; ; ;2; ;2; ;5;11;2;ESTA ESTUDIANDO ESTETICA Y NO LE INTERESA OTRA COSA;21;76;651,874749978425
530290;1;4;76;10;4;1;1;1;1974;3;2; ;3;1; ; ;1;3;72000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;33;76;651,874749978425
530291;1;1;76;10;1;1;1;2;1948;1;2; ;3;1; ; ;1;2;127500;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;59;76;642,19105776818
530292;1;1;76;10;1;1;1;1;1924;1;1;3;3;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;4; ; ;83;76;645,363212995956
530292;1;2;76;10;2;2;1;8;1959;3;2; ;3;2;1;96; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;6; ; ;48;76;645,363212995956
530292;1;3;76;10;3;2;1;5;1984;4;2; ;5;2;1;6; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;23;76;645,363212995956
530292;1;4;76;10;2;2;1;10;2000;4;2; ; ;2;2; ; ; ; ; ;1;1;2;2; ; ;2; ;2; ;3;1; ; ;7;76;645,363212995956
530293;1;1;76;10;1;2;1;12;1979;1;2; ;3;1; ; ;1;1;40000;2;1;2; ; ; ; ;2; ;2; ;6;5;4; ;27;76;1341,55972093612
530293;1;2;76;10;1;1;1;6;2001;3;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;0; ; ;6;76;1341,55972093612
530293;2;1;76;10;1;2;1;1;1983;1;2; ;5;1; ; ;1;1;16000;2;1;1;1;2; ; ;2; ;2; ;6;0;2; ;24;76;1341,55972093612
530295;1;1;76;10;1;1;1;11;1961;1;2; ;2;1; ; ;1;1;17000;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;45;76;705,018109069184
530295;1;2;76;10;2;2;1;3;1970;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;37;76;705,018109069184
530295;1;3;76;10;1;1;1;11;1992;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;8; ; ;14;76;705,018109069184
530295;1;4;76;10;1;1;1;3;1997;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;4; ; ;10;76;705,018109069184
530296;1;1;76;10;1;1;1;11;1986;1;2; ;5;2;1;36; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;20;76;724,859092399818
530297;1;1;76;10;2;1;1;11;1942;1;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;65;76;629,232330739754
530297;1;2;76;10;2;2;1;7;1951;2;2; ;2;1; ; ;1;2;98;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;56;76;629,232330739754
530298;1;1;76;10;1;1;1;1;1964;1;2; ;6;1; ; ;1;1;98;2;1;2; ; ; ; ; ; ; ; ;6;3;3; ;43;76;805,548810496397
530298;1;2;76;10;2;2;1;9;1970;2;2; ;6;1; ; ;1;1;40000;2;1;2; ; ; ; ; ; ; ; ;6;3;3; ;37;76;805,548810496397
530298;1;3;76;10;3;1;1;9;1991;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;5;10;1; ;16;76;805,548810496397
530298;1;4;76;10;2;2;1;3;1999;3;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;3; ; ;8;76;805,548810496397
530299;1;1;76;10;1;1;1;10;1930;1;2; ;6;1; ; ;1;2;54200;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;77;76;547,821306430097
530299;1;2;76;10;2;2;1;12;1934;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;72;76;547,821306430097
530299;1;3;76;10;3;2;1;12;1967;3;2; ;3;1; ; ;1;1;17000;1;1;2; ; ; ; ; ; ; ; ;6;2;3; ;39;76;547,821306430097
530299;1;4;76;10;3;1;1;1;1991;4;2; ;5;1; ; ;1;5; ;2;1;1;1;1;1500;4000;2; ;2; ;6;0;2; ;16;76;547,821306430097
530299;1;5;76;10;3;1;1;12;1997;7;2; ; ;2;1;24; ; ; ; ;1;1;1;1;0;2000;2; ;2; ;3;4; ; ;9;76;547,821306430097
530299;2;1;76;10;1;2;1;10;1972;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;35;76;547,821306430097
530299;2;2;76;10;1;1;1;2;1997;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;0;2000;2; ;2; ;4;0; ; ;10;76;547,821306430097
530300;1;1;76;10;1;2;1;7;1961;1;2; ;3;2;1;48; ; ; ; ;1;2; ; ; ; ; ; ; ; ;6;3;3; ;46;76;487,109560374201
530300;1;2;76;10;2;1;1;2;1983;3;2; ;5;2;1;6; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;24;76;487,109560374201
530300;1;3;76;10;3;2;1;1;1984;3;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;6;2;3; ;23;76;487,109560374201
530300;2;1;76;10;1;2;1;9;1980;1;2; ;2;2;1;10; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;27;76;487,109560374201
530300;2;2;76;10;1;1;1;8;2005;3;2; ; ;2;1;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;76;487,109560374201
530300;3;1;76;10;1;2;1;12;1969;1;2; ;5;1; ; ;1;1;98;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;37;76;487,109560374201
530300;3;2;76;10;1;1;1;1;1999;3;2; ; ;1; ; ;1;5; ;2;1;1;1;1;0;2500;2; ;2; ;3;2; ; ;8;76;487,109560374201
530301;1;1;76;10;1;1;1;12;1959;1;2; ;6;1; ; ;1;1;98;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;47;76;635,242471527973
530301;1;2;76;10;2;2;1;10;1959;2;2; ;6;1; ; ;1;3;54200;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;48;76;635,242471527973
530301;1;3;76;10;1;1;1;12;1990;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;5;10;1; ;16;76;635,242471527973
530301;1;4;76;10;4;2;1;6;1952;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;55;76;635,242471527973
530303;1;1;76;10;1;1;1;10;1962;1;2; ;6;1; ; ;1;1;150000;2;1;2; ; ; ; ; ; ; ; ;6;7;5; ;45;76;1439,93198072283
530303;1;2;76;10;2;2;1;2;1972;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;35;76;1439,93198072283
530303;1;3;76;10;2;1;1;10;1994;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;7; ; ;13;76;1439,93198072283
530304;1;1;76;10;1;2;2; ; ;1;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;66;76;632,918407247199
530305;1;1;76;10;1;2;1;11;1963;1;2; ;3;2;1;48; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;7; ; ;43;76;733,162011577626
530305;1;2;76;10;1;1;1;1;1998;3;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;4; ; ;9;76;733,162011577626
530305;1;3;76;10;1;2;1;6;2000;3;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;2; ; ;7;76;733,162011577626
530305;1;4;76;10;1;2;1;11;1963;5;2; ;3;2;1;48; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;6; ; ;43;76;733,162011577626
530305;1;5;76;10;1;2;1;3;1997;5;2; ;5;2;1;84; ; ; ; ;1;1;2;2; ; ;2; ;2; ;3;4; ; ;10;76;733,162011577626
530306;1;1;76;10;1;1;1;1;1946;1;2; ;2;1; ; ;1;2;76700;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;61;76;518,61271514372
530306;1;2;76;10;2;2;1;3;1966;2;2; ;2;2;1;240; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2; ;41;76;518,61271514372
530307;1;1;76;10;1;2;1;5;1987;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;6;2;3; ;20;76;670,232750974322
530308;1;1;76;10;1;2;1;3;1958;1;2; ;5;1; ; ;1;1;17000;2;1;1;2;2; ; ;2; ;1;800000;6;3;3; ;49;76;546,500035141156
530309;1;1;76;10;1;1;1;6;1980;1;1;2;5;2;1;8; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;27;76;716,922040494278
530309;1;2;76;10;2;2;1;12;1988;5;2; ;5;2;1;8; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;18;76;716,922040494278
530310;1;1;76;10;1;1;1;8;1948;1;2; ;6;1; ; ;1;1;29000;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;59;76;754,92464226436
530310;1;2;76;10;2;2;1;5;1963;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;44;76;754,92464226436
530310;1;3;76;10;2;1;1;7;1994;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;1;200000;2; ;4;6; ; ;13;76;754,92464226436
530310;1;4;76;10;5;2;1;12;1987;3;2; ;1;1; ; ;1;1;17000;2;1;1;2;2; ; ;1;280000;1;300000;6;2;2; ;19;76;754,92464226436
530310;1;5;76;10;5;1;1;9;1985;5;2; ;1;1; ; ;1;1;17348;2;1;1;2;2; ; ;2; ;1;400000;6;1;2; ;22;76;754,92464226436
530310;1;6;76;10;2;2;1;7;2007;4;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;76;754,92464226436
530311;1;1;76;10;1;1;1;9;1979;1;2; ;6;1; ; ;1;3;54200;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;28;76;707,285464208852
530311;1;2;76;10;2;2;1;6;1981;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;10;1; ;26;76;707,285464208852
530311;1;3;76;10;1;1;1;8;1999;3;2; ; ;1; ; ;1;5; ;2;2;1;1;1;0;1500;2; ;2; ;3;1; ; ;8;76;707,285464208852
530311;1;4;76;10;1;1;1;5;2005;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;76;707,285464208852
530312;1;1;76;10;1;2;1;4;1959;1;2; ;3;1; ; ;1;2;55000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;48;76;648,12441250402
530312;1;2;76;10;2;1;1;6;1985;3;2; ;1;2;1;48; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;10;1; ;22;76;648,12441250402
530312;1;3;76;10;3;2;1;1;1990;5;2; ;1;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;17;76;648,12441250402
530312;1;4;76;10;4;1;1;8;1977;5;2; ;5;2;1;12; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;30;76;648,12441250402
530313;1;1;76;10;1;1;1;6;1939;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;68;76;573,393429777922
530313;1;2;76;10;2;2;1;3;1953;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;54;76;573,393429777922
530313;1;3;76;10;3;1;1;12;1986;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;20;76;573,393429777922
530314;1;1;76;10;1;2;1;8;1934;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;73;76;642,447726248738
530314;1;2;76;10;2;1;1;10;1968;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;39;76;642,447726248738
530314;1;3;76;10;3;2;1;4;1911;5;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;96;76;642,447726248738
530315;1;1;76;10;2;1;1;2;1961;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;46;76;722,793226393675
530315;1;2;76;10;2;2;1;1;1963;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;44;76;722,793226393675
530315;1;3;76;10;3;1;1;12;1988;3;2; ;5;1; ; ;3; ; ;2;1;1;2;2; ; ;2; ;2; ;6;0;2; ;18;76;722,793226393675
530315;1;4;76;10;2;1;1;10;2000;3;2; ; ;1; ; ;3; ; ;2;1;1;2;1;0;1000;1;200000;2; ;3;1; ; ;7;76;722,793226393675
530315;1;5;76;10;5;1;1;4;1983;3;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;6;4;2; ;24;76;722,793226393675
530315;1;6;76;10;6;2;1;4;1992;5;2; ;1;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;4;9; ; ;15;76;722,793226393675
530315;1;7;76;10;7;2;1;5;1941;5;2; ;3;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;4;8; ; ;66;76;722,793226393675
530316;1;1;76;10;1;2;1;10;1967;1;2; ;3;2;1;12; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;7; ; ;40;76;730,144229558556
530316;1;2;76;10;2;2;1;10;2000;3;2; ; ;2;1;36; ; ; ; ;1;1;2;1;0;1000;1;400000;2; ;3;1; ; ;7;76;730,144229558556
530316;1;3;76;10;1;1;1;8;2007;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;76;730,144229558556
530317;1;1;76;10;1;1;1;8;1947;1;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;60;76;521,63049716279
530317;1;2;76;10;2;2;1;6;1953;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;54;76;521,63049716279
530317;1;3;76;10;3;2;1;12;1976;3;2; ;5;1; ; ;1;1;98;2;1;2; ; ; ; ;2; ;1;800000;5;11;2; ;30;76;521,63049716279
530317;1;4;76;10;2;2;1;8;2003;4;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;2;0; ; ;4;76;521,63049716279
530318;1;1;76;10;1;1;1;8;1963;1;2; ;6;2;1;6; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2; ;44;76;1951,63842255718
530318;1;2;76;10;2;2;1;11;1968;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;39;76;1951,63842255718
530318;1;3;76;10;2;2;1;8;1991;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;5;10;1; ;16;76;1951,63842255718
530318;1;4;76;10;2;2;1;2;1994;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;4;6; ; ;13;76;1951,63842255718
530318;1;5;76;10;2;1;1;1;1998;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;3;4; ; ;9;76;1951,63842255718
530319;1;1;76;10;1;2;1;3;1971;1;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;36;76;647,970039295314
530319;1;2;76;10;2;1;1;5;1958;2;2; ;2;1; ; ;1;1;54300;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;49;76;647,970039295314
530319;1;3;76;10;3;1;1;11;1988;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;0;500;2; ;2; ;5;10;1; ;19;76;647,970039295314
530320;1;1;76;10;1;1;1;8;1981;1;2; ;2;1; ; ;1;1;98;1;1;2; ; ; ; ;2; ;2; ;5;11;2; ;26;76;707,285464208852
530320;1;2;76;10;2;2;1;10;1973;2;2; ;2;1; ; ;1;1;18000;2;1;2; ; ; ; ;2; ;2; ;6;2;3; ;34;76;707,285464208852
530320;1;3;76;10;2;1;1;4;1996;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;4; ; ;11;76;707,285464208852
530320;1;4;76;10;2;1;1;2;2004;3;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;2;0; ; ;3;76;707,285464208852
530321;1;1;76;10;1;2;1;5;1982;1;2; ;5;2;1;28; ; ; ; ;1;1;2;2; ; ;2; ;1;1200000;6;5;2; ;25;76;601,280749775358
530321;1;2;76;10;2;1;1;4;1985;5;2; ;5;2;1;24; ; ; ; ;1;1;2;2; ; ;2; ;2; ;6;4;2; ;22;76;601,280749775358
530323;1;1;76;10;1;1;1;6;1957;1;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;50;76;682,625478786225
530323;1;2;76;10;2;2;1;4;1975;2;2; ;6;1; ; ;1;1;25000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;32;76;682,625478786225
530323;1;3;76;10;2;2;1;5;2006;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;682,625478786225
530323;1;4;76;10;4;2;1;10;1931;5;2; ;3;2;1;480; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;4; ; ;76;76;682,625478786225
530324;1;1;76;10;1;1;1;7;1979;1;2; ;5;1; ; ;1;1;16000;2;1;2; ; ; ; ;2; ;2; ;6;5;3; ;28;76;650,237394434982
530324;1;2;76;10;2;2;1;4;1959;5;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;48;76;650,237394434982
530324;1;3;76;10;2;1;1;9;1996;5;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;0; ; ;11;76;650,237394434982
530325;1;1;76;10;1;1;1;8;1967;1;2; ;6;1; ; ;2;4; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;40;76;871,781981320164
530325;1;2;76;10;2;2;1;10;1965;2;2; ;6;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;42;76;871,781981320164
530325;1;3;76;10;3;1;1;7;1984;3;2; ;5;1; ; ;1;1;18000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;23;76;871,781981320164
530325;1;4;76;10;4;1;1;7;1987;3;2; ;5;1; ; ;1;1;98;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;20;76;871,781981320164
530325;1;5;76;10;1;2;1;2;1992;3;2; ;5;1; ; ;2;5; ;2;1;1;2;2; ; ;2; ;2; ;4;9; ; ;15;76;871,781981320164
530325;1;6;76;10;6;1;1;10;1995;3;2; ;5;1; ; ;2;5; ;2;1;1;2;2; ; ;2; ;2; ;3;3; ; ;12;76;871,781981320164
530325;1;7;76;10;1;1;1;11;1996;3;2; ;5;1; ; ;2;5; ;2;1;1;2;2; ; ;2; ;2; ;4;0; ; ;10;76;871,781981320164
530325;1;8;76;10;1;1;1;12;2002;3;2; ; ;1; ; ;2;5; ;2;2;1;2;1;0;1000;2; ;2; ;2;0; ; ;4;76;871,781981320164
530326;1;1;76;10;1;2;1;12;1967;1;2; ;3;1; ; ;1;1;32000;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;39;76;509,494437831446
530326;1;2;76;10;2;2;1;2;1988;3;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;19;76;509,494437831446
