Directorio;Secuencia_p;Orden;Hogar;Regis;P7495;P7500s1;P7500s2;P7500s3a1;P7500s2a1;P7500s1a1;P7500s3;P7505;P7510s3;P7510s6;P7510s2a1;P7510s6a1;P7510s5a1;P7510s3a1;P7510s1a1;P7510s5;P7510s1;P7510s2;P7510s7a1;P7510s7;P750s1;P750s1a1;P750s2;P750s2a1;P750s3;P750s3a1;P750s4;Clase;Mes;p1661s1;p1661s1a1;p1661s2;p1661s2a1;p1661s3;p1661s3a1;p1661s4;p1661s4a1;Dpto;Fex_c_2011;P1661S4A2
4047457;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;737,414745814746; 
4047459;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;400000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;702,809541999874; 
4047462;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1211,67286589303; 
4047462;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1211,67286589303; 
4047462;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1211,67286589303; 
4047462;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1211,67286589303; 
4047462;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1211,67286589303; 
4047462;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1211,67286589303; 
4047463;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;200000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1017,29963631767; 
4047466;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1029,29100542739; 
4047466;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1029,29100542739; 
4047468;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;770,231960293278; 
4047468;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;770,231960293278; 
4047468;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;770,231960293278; 
4047468;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;770,231960293278; 
4047472;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1224,73576505894; 
4047472;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1224,73576505894; 
4047472;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1224,73576505894; 
4047472;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1224,73576505894; 
4047472;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1224,73576505894; 
4047473;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1069,70182460685; 
4047473;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1069,70182460685; 
4047473;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1069,70182460685; 
4047474;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;939,396412507615; 
4047474;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;939,396412507615; 
4047475;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1432,08236414943; 
4047475;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1432,08236414943; 
4047475;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1432,08236414943; 
4047476;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;2600000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;668,204338185001; 
4047477;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1069,70182460685; 
4047477;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1069,70182460685; 
4047477;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1069,70182460685; 
4047478;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1037,96898919112; 
4047478;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1037,96898919112; 
4047478;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1037,96898919112; 
4047479;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1357,53374115666; 
4047479;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1357,53374115666; 
4047479;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1357,53374115666; 
4047480;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;3400000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;668,204338185001; 
4047482;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;605,596308442433; 
4047482;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;560000;2400000;2;1;2; ;2; ; ;1;560000; ; ; ;2;04;1;560000; ; ; ; ; ; ;44;605,596308442433; 
4047483;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;605,596308442433; 
4047483;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;605,596308442433; 
4047484;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;2390,3356030992; 
4047484;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;2390,3356030992; 
4047484;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;2390,3356030992; 
4047485;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1204,75615443105; 
4047485;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1204,75615443105; 
4047485;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1204,75615443105; 
4047485;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1204,75615443105; 
4047485;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1204,75615443105; 
4047487;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1227,22832905742; 
4047487;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;44;1227,22832905742; 
4047503;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1731,34991313048; 
4047503;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;600000; ;2;2;2; ;2; ; ;1;600000; ; ; ;2;04;1;600000; ; ; ; ; ; ;50;1731,34991313048; 
4047504;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;3268,27647796116; 
4047504;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;3268,27647796116; 
4047504;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;3268,27647796116; 
4047505;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;3286,91765418955; 
4047505;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;3286,91765418955; 
4047505;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;3286,91765418955; 
4047507;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2337,64196787554; 
4047508;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1771,95392977734; 
4047508;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1771,95392977734; 
4047509;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;3169,67573580578; 
4047510;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;3687,75117899662; 
4047510;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;3687,75117899662; 
4047510;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;3687,75117899662; 
4047510;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;3687,75117899662; 
4047513;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;265000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1971,84538642565; 
4047514;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1095,73755143636; 
4047514;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;600000; ;2;2;2; ;2; ; ;1;600000; ; ; ;2;04; ; ; ; ; ; ;1;POR DESPLAZAMIENTO FORZADO;50;1095,73755143636;600000
4047514;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1095,73755143636; 
4047515;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2950,04601935871; 
4047515;2;1;2;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2950,04601935871; 
4047516;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1971,84538642565; 
4047517;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1971,84538642565; 
4047519;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;240000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1971,84538642565; 
4047520;1;1;1;95;1;1;2; ; ;400000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1771,95392977734; 
4047520;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1771,95392977734; 
4047521;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;1200000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1406,15734832744; 
4047521;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1406,15734832744; 
4047522;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2016,28470712727; 
4047522;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2016,28470712727; 
4047522;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2016,28470712727; 
4047522;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2016,28470712727; 
4047524;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1971,84538642565; 
4047525;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;360000; ;2;2;2; ;2; ; ;1;360000; ; ; ;2;04;1;360000; ; ; ; ; ; ;50;1410,89487390832; 
4047528;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2290,0758450281; 
4047528;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2290,0758450281; 
4047529;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2016,28470712727; 
4047529;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2016,28470712727; 
4047529;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2016,28470712727; 
4047529;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2016,28470712727; 
4047613;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2290,0758450281; 
4047613;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1020000; ;2;2;2; ;2; ; ;1;1020000; ; ; ;2;04;1;1020000; ; ; ; ; ; ;50;2290,0758450281; 
4047615;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1818,6643031586; 
4047615;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1818,6643031586; 
4047616;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;600000; ;2;2;2; ;2; ; ;1;600000; ; ; ;2;04; ; ; ; ;1;600000; ; ;50;2337,64196787554; 
4047617;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2902,43342445135; 
4047617;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2902,43342445135; 
4047617;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2902,43342445135; 
4047617;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2902,43342445135; 
4047617;1;6;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;750000; ;2;2;2; ;2; ; ;1;750000; ; ; ;2;04; ; ; ; ;1;750000; ; ;50;2902,43342445135; 
4047617;1;7;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2902,43342445135; 
4047618;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;3286,91765418955; 
4047618;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;3286,91765418955; 
4047618;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;3286,91765418955; 
4047619;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;750000; ;2;2;2; ;2; ; ;1;750000; ; ; ;2;04; ; ; ; ;1;750000; ; ;50;1378,27737321513; 
4047619;1;2;1;95;1;1;2; ; ;200000;2;1;1;2; ; ; ;750000; ;2;2;2; ;2; ; ;1;750000; ; ; ;2;04; ; ; ; ;1;750000; ; ;50;1378,27737321513; 
4047619;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1378,27737321513; 
4047619;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1378,27737321513; 
4047620;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2271,43466879971; 
4047620;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;600000; ;2;2;2; ;2; ; ;1;600000; ; ; ;2;04;1;600000; ; ; ; ; ; ;50;2271,43466879971; 
4047621;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;3556,57940820797; 
4047621;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;3556,57940820797; 
4047622;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1749,99108935887; 
4047622;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1749,99108935887; 
4047623;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1578,16882986344; 
4047623;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;420000; ;2;2;2; ;2; ; ;1;420000; ; ; ;2;04;1;420000; ; ; ; ; ; ;50;1578,16882986344; 
4047623;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1578,16882986344; 
4047628;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1191,26515746125; 
4047628;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1191,26515746125; 
4047629;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;3575,22058443635; 
4047629;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;1200000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;3575,22058443635; 
4047630;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1709,34060065209; 
4047630;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1709,34060065209; 
4047630;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1709,34060065209; 
4047630;1;4;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;600000; ;2;2;2; ;2; ; ;1;600000; ; ; ;2;04;1;600000; ; ; ; ; ; ;50;1709,34060065209; 
4047630;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1709,34060065209; 
4047633;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1186,52763188038; 
4047633;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000;2400000;2;1;2; ;2; ; ;1;900000; ; ; ;2;04; ; ; ; ;1;900000; ; ;50;1186,52763188038; 
4047633;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1186,52763188038; 
4047634;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1625,78706477451; 
4047635;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1191,26515746125; 
4047635;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;1191,26515746125; 
4047637;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;6000000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2382,08128857717; 
4047637;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2382,08128857717; 
4047637;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;50;2382,08128857717; 
