Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;P5220;P5220s1;P6006;P6008;P6007;P6007s1;Hogar;P4000;P4010;P4020;P4030s1;P4030s1a1;P4030s2;P4030s3;P4030s4;P4030s4a1;P4030s5;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011
4069104;1;2;1;2;1;1;8;1;3;5; ; ; ;150000; ;2;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1; ;3;2; ;1;1;1;2;1;0;1;2;1;2;2; ;01;2;05;44;995,095227249969
4069105;1;4;2;2;1;1;8;1;3;1; ; ;20000000;200000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2; ;3;2; ;1;1;1;4;1;1;1;2;1;2;2; ;01;2;05;44;446,527659592771
4069109;1;2;1;2;1;1;8;5;5;5; ; ; ;100000; ;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1; ;4;2; ;1;1;1;2;1;1;2;2;1;2;2; ;01;2;05;44;1076,03291422924
4069110;1;3;2;2;1;1;8;1;5;3; ; ; ; ;80000;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;4;2; ;1;1;4;2;1;0;2;2;1;2;2; ;01;2;05;44;991,236941413431
4069112;1;2;1;2;1;1;8;1;3;3; ; ; ; ;150000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2; ;2;2; ;1;1;1;2;1;1;1;2;1;2;2; ;01;2;05;44;713,15010914238
4069113;1;3;2;2;1;1;8;1;3;5; ; ; ;200000; ;2;1;2;1;1;1;1;1;2;2;1;2;2;2;2;1;1;2;2;1;2;1;2; ;4;2; ;1;2;1;2;1;0;1;2;1;2;2; ;01;2;05;44;862,264459739159
4069116;1;2;1;2;1;1;8;1;4;5; ; ; ;150000; ;2;1;2;1;2;2;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1; ;1;2; ;1;1;1;2;1;0;2;2;1;2;2; ;01;2;05;44;760,224551674732
4069117;1;3;1;2;1;1;8;5;4;1; ; ;10000000;100000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2; ;4;2; ;1;1;1;2;1;1;2;2;1;2;2; ;01;2;05;44;858,01078528524
4069119;1;4;1;2;1;1;8;1;3;5; ; ; ;300000; ;2;1;2;1;1;1;1;1;2;2;1;1;2;2;2;1;1;2;2;2;2;1;1; ;2;2; ;1;1;1;2;1;0;1;2;1;2;2; ;01;2;05;44;713,15010914238
4069121;1;4;2;2;1;1;8;1;3;1; ; ;50000000;200000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2; ;5;2; ;1;1;1;2;1;1;1;2;1;2;2; ;01;2;05;44;712,95658047451
4069124;1;3;2;2;1;1;8;4;3;1; ; ;20000000;150000; ;2;2;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;5;2; ;1;1;1;2;1;1;1;2;1;2;2; ;01;2;05;44;867,496201066853
4069125;1;4;2;2;1;1;8;1;4;1; ; ;10000000;100000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2; ;5;2; ;1;1;1;2;1;1;2;2;1;2;2; ;01;2;05;44;636,290282660285
4069132;1;1;1;6; ;1;10;2;4;3; ; ; ; ;50000;2;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;1; ;3;2; ;1;1;1;2;1;1;2;2;1;2;1;2;01;2;05;44;918,806603342001
4069133;1;4;3;1;1;1;10;1;3;5; ; ; ;100000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;1;1;2;1;2;1;1;3; ;8;2; ;1;2;1;4;1;1;1;1;1;3;1;2;01;2;05;44;1028,76494302901
4069134;1;3;1;1;1;1;1;6; ;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1; ;1;2; ;1;1;1;2;1;0;2;1;1;2;1;2;01;2;05;44;760,224551674732
4069135;1;1;1;6; ;3;4;5;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;918,41121472462
4069137;1;3;1;1;1;1;1;1;3;5; ; ; ;200000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;1;2; ;1;1;4;2;1;1;1;1;1;2;1;2;01;2;05;44;615,920414253699
4069138;1;1;1;6; ;3;4;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;769,314578838964
4069140;1;3;2;1;1;1;1;1;3;5; ; ; ;80000; ;2;1;2;1;1;2;1;1;1;2;1;1;2;1;2;2;1;2;2;2;2;1;1; ;4;2; ;1;1;1;2;1;1;1;1;1;2;1;2;01;2;05;44;994,345159860272
4069141;1;1;1;6; ;3;4;5;5;5; ; ; ;70000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;973,825617031507
4069142;1;1;1;6; ;3;4;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;842,122590816652
4069143;1;2;1;6; ;4;4;1;5;5; ; ; ;70000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;44;1050,49191484573
4069144;1;1;1;6; ;4;4;5;5;5; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;789,834121667729
4069145;1;1;1;6; ;3;4;5;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;7;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;1083,80914840737
4069146;1;1;1;6; ;4;4;5;5;5; ; ; ;70000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;446,527659592771
4069147;1;1;1;6; ;3;4;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;922,664889178539
4069149;1;3;2;1;1;1;10;1;3;4; ; ; ;200000; ;2;1;2;1;1;1;1;1;2;2;1;2;2;1;2;2;1;1;2;2;2;1;1; ;5;2; ;1;1;1;2;1;1;1;1;1;3;1;2;01;2;05;44;594,597255877806
4069150;1;2;1;1;1;1;10;4;3;3; ; ; ; ;70000;2;1;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1; ;3;1;1;1;1;1;2;1;1;1;1;1;2;1;2;01;2;05;44;1124,06770892424
4069151;1;2;1;6; ;1;10;6; ;5; ; ; ;60000; ;2;1;2;2;1;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1; ;1;2; ;1;1;4;2;1;1;2;2;1;2;2; ;01;2;05;44;760,224551674732
4069152;1;1;1;6; ;3;3;5;5;5; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;5;2; ;1;1;8;1;2; ;2;2;2; ;2; ;01;2;05;44;938,948472264508
4069153;1;4;1;1;1;1;10;1;3;4; ; ; ;300000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;2;2; ;1;1;1;4;1;1;1;1;1;3;1;2;01;2;05;44;918,41121472462
4069154;1;4;2;1;2;1;10;1;3;5; ; ; ;250000; ;2;1;2;1;1;1;1;1;2;2;1;2;1;2;1;2;1;2;2;1;2;1;1; ;2;2; ;1;1;1;4;1;1;1;1;1;3;1;2;01;2;05;44;492,179673907121
4069157;1;1;1;6; ;3;4;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;804,138175448531
4069163;1;1;1;6; ;3;4;5;5;5; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;1;8;1;2; ;2;2;2; ;2; ;01;2;05;44;918,806603342001
4069166;1;1;1;6; ;4;3;5;5;5; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;820,431452446242
4069167;1;1;1;6; ;3;4;5;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1; ;1;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;760,224551674732
4069170;1;1;1;6; ;3;4;5;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2;1;3;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;1047,38369639889
4069171;1;1;1;6; ;3;4;5;5;5; ; ; ;25000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;615,920414253699
4069179;1;1;1;6; ;4;4;5;5;5; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;973,825617031507
4069180;1;1;1;6; ;3;4;5;5;5; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;5;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;930,441123356671
4069181;1;1;1;6; ;4;9;5;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;4;1;3;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;1328,57874711678
4069182;1;1;1;6; ;4;4;5;5;5; ; ; ;70000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;964,735589867276
4069183;1;1;1;6; ;4;8;5;5;5; ; ; ;25000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;769,314578838964
4069184;1;1;1;6; ;3;8;1;5;5; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;1050,49191484573
4069185;1;1;1;6; ;4;8;5;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;1179,46439652
4069186;1;1;1;6; ;4;8;1;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1; ;6;2; ;1;1;4;2;2; ;2;2;2; ;2; ;01;2;05;44;1148,67353707362
4069187;1;1;1;6; ;4;8;5;5;5; ; ; ;10000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;1;4;2;2; ;2;2;2; ;2; ;01;2;05;44;1047,38369639889
4069188;1;1;1;6; ;4;8;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ; ;3;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;918,806603342001
4069189;1;1;1;6; ;4;4;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;5;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;44;1587,35873160914
4069190;1;1;1;6; ;4;8;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;769,314578838964
4069191;1;1;1;6; ;4;8;5;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1; ;1;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;44;615,920414253699
4069192;1;2;2;6; ;4;3;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2; ;4;2; ;1;1;1;2;1;9;2;2;2; ;2; ;01;2;05;44;862,264459739159
4069193;1;1;1;6; ;5;8;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;973,825617031507
4069194;1;2;1;6; ;4;8;5;5;5; ; ; ;15000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;1;1;1;2; ;2;2;2; ;2; ;01;2;05;44;1000,30925386654
4069195;1;1;1;6; ;5;8;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ; ;6;2; ;1;5;1;2;2; ;2;2;2; ;2; ;01;2;05;44;1148,67353707362
4069196;1;1;1;6; ;4;9;5;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1; ;3;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;785,58044721381
4069197;1;1;1;6; ;4;4;5;5;5; ; ; ;10000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;5;7;1;2; ;2;2;2; ;2; ;01;2;05;44;492,179673907121
4069198;1;1;1;6; ;4;4;5;5;5; ; ; ;5000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;6;1;1;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;1216,63991591818
4069199;1;1;1;6; ;4;4;5;5;5; ; ; ;10000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;3;2; ;1;5;7;1;2; ;2;2;2; ;2; ;01;2;05;44;1133,53540999473
4069200;1;1;1;6; ;4;9;5;5;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1; ;4;1;1;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;1067,5255653214
4069201;1;1;1;6; ;4;8;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2; ; ;2;2; ;1;5;1;2;2; ;2;2;2; ;2; ;01;2;05;44;492,179673907121
4069202;1;1;1;6; ;4;4;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;3;1;1;1;5;4;2;2; ;2;2;2; ;2; ;01;2;05;44;995,095227249969
4069203;1;1;1;6; ;4;4;5;5;5; ; ; ;10000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;5;7;1;2; ;2;2;2; ;2; ;01;2;05;44;492,179673907121
4069204;1;1;1;6; ;4;8;1;5;5; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;3;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;589,409368795802
4069205;1;1;1;6; ;4;4;5;5;5; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;845,980876653189
4069206;1;2;1;6; ;4;8;1;5;5; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;44;572,949971753087
4069207;1;1;1;6; ;4;4;5;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;789,834121667729
4069208;1;1;1;6; ;4;8;5;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ; ;6;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;1271,28653612425
4069209;1;1;1;6; ;4;8;1;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;5;7;1;2; ;2;2;2; ;2; ;01;2;05;44;1063,27189086748
4069210;1;1;1;6; ;4;8;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;5;7;1;2; ;2;2;2; ;2; ;01;2;05;44;922,664889178539
4069211;1;1;1;6; ;4;8;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;7;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;1225,35754959897
4069212;1;1;1;6; ;4;4;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;922,664889178539
4069213;1;1;1;6; ;4;4;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1; ;5;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;922,471360510669
4069214;1;1;1;6; ;4;8;5;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;6;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;1267,03286167033
4069215;1;1;1;6; ;4;8;5;5;5; ; ; ;10000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;5;7;1;2; ;2;2;2; ;2; ;01;2;05;44;713,15010914238
4069216;1;1;1;6; ;4;8;5;5;5; ; ; ;10000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;4;2; ;1;5;7;1;2; ;2;2;2; ;2; ;01;2;05;44;713,706647864207
4069217;1;1;1;6; ;4;8;5;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;3;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;1050,50962955686
4069218;1;1;1;6; ;4;8;5;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ; ;3;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;918,806603342001
4069219;1;2;1;6; ;4;4;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1; ;2;2; ;1;5;7;1;2; ;2;2;2; ;2; ;01;2;05;44;1179,46439652
4069220;1;1;1;6; ;4;4;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2; ; ;3;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;902,329491588162
4069221;1;1;1;6; ;4;4;5;5;5; ; ; ;5000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;5;7;1;2; ;2;2;2; ;2; ;01;2;05;44;760,224551674732
4069222;1;1;1;6; ;4;4;5;5;5; ; ; ;15000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1; ;3;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;789,834121667729
4069223;1;1;1;6; ;3;4;5;5;5; ; ; ;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;769,314578838964
4069224;1;2;1;6; ;4;4;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1; ;2;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;44;713,15010914238
4069225;1;2;2;6; ;4;4;5;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1; ;6;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;1163,35526476068
4069226;1;1;1;6; ;3;4;5;5;4; ; ; ;10000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2; ; ;1;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;760,224551674732
4069227;1;3;2;2;1;1;8;1;3;1; ; ;40000000;200000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;2; ;5;2; ;1;1;1;2;1;1;1;2;1;2;1;2;01;2;05;44;1467,69138384141
4069228;1;2;2;6; ;4;9;1;5;5; ; ; ;10000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;5;7;1;2; ;2;2;2; ;2; ;01;2;05;44;636,483811328155
4069229;1;3;2;6; ;1;8;4;3;3; ; ; ; ;80000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;7;2; ;1;1;1;2;1;1;1;2;1;2;1;2;01;2;05;44;1898,48179075909
4069230;1;1;1;6; ;3;8;5;5;5; ; ; ;10000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;1;1;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;845,980876653189
4069231;1;1;1;6; ;4;8;5;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;1000,30925386654
4069233;1;2;2;6; ;4;8;1;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2; ; ;3;2; ;1;5;7;1;2; ;2;2;2; ;2; ;01;2;05;44;589,409368795802
4069234;1;1;1;6; ;4;4;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;3;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;999,348901703888
4069235;1;3;2;2;1;1;8;4;3;3; ; ; ; ;40000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2; ;8;2; ;1;1;1;2;1;1;1;1;1;2;1;2;01;2;05;44;1768,55240174461
4069236;1;1;1;6; ;4;4;5;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ; ;3;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;914,552928888082
4069237;1;1;1;6; ;4;4;5;5;5; ; ; ;35000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;3;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;446,527659592771
4069238;1;2;2;6; ;4;8;1;5;5; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1; ;6;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;44;1132,19642531978
4069239;1;1;1;6; ;4;4;6; ;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;769,314578838964
4069240;1;1;1;6; ;4;3;5;5;5; ; ; ;10000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ; ;3;2; ;1;1;8;1;2; ;2;2;2; ;2; ;01;2;05;44;1127,17592737108
4069241;1;2;2;6; ;4;4;5;5;5; ; ; ;10000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;5;7;2;2; ;2;2;2; ;2; ;01;2;05;44;1008,64921364107
4069242;1;1;1;6; ;4;4;5;5;5; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;922,664889178539
4069243;1;1;1;6; ;4;4;5;5;5; ; ; ;5000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ; ;4;2; ;1;5;7;1;2; ;2;2;2; ;2; ;01;2;05;44;446,527659592771
4069244;1;2;2;6; ;4;4;5;5;5; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1; ;4;2; ;1;5;4;1;2; ;2;2;2; ;2; ;01;2;05;44;876,946187426219
4069245;1;1;1;6; ;4;4;5;5;5; ; ; ;10000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1; ;7;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;44;1221,10387514505
4069246;1;1;1;6; ;4;4;5;5;5; ; ; ;5000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;5;7;1;2; ;2;2;2; ;2; ;01;2;05;44;760,224551674732
4069269;1;4;1;2;1;1;1;1;3;4; ; ; ;100000; ;2;1;2;2;2;2;1;1;2;2;1;2;2;1;2;1;1;1;1;2;2;1;2; ;3;2; ;1;1;1;2;1;1;1;2;1;2;1;2;01;2;05;44;1428,275891851
