DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S4,P7510S6,P7510S2A1,P7510S4A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,CLASE,P7510S7A1,P7510S7,DPTO,fex_c_2011
611175,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,37.370.608.617.787
611175,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,37.370.608.617.787
611176,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,359.037.082.612.705
611177,1,1,95,1,,1,2,,,80000,2,2,,,,,,,,,,,,,2,,,5,30.696.661.736.916
611177,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,30.696.661.736.916
611177,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,30.696.661.736.916
611177,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,30.696.661.736.916
611179,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,532.115.035.435.286
611179,1,2,95,2,,,,,,,,1,2,,2,,,,,,300000,2,1,2,2,,2,5,532.115.035.435.286
611179,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,532.115.035.435.286
611180,1,1,95,2,,,,,,,,1,2,,2,,,,,,1800000,2,1,2,2,,2,5,346.960.224.634.044
611187,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,393.313.139.871.014
611187,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,393.313.139.871.014
611187,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,393.313.139.871.014
611188,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,389.252.039.664.567
611188,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,389.252.039.664.567
611188,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,389.252.039.664.567
611189,1,1,95,2,,,,,,,,1,2,,2,,,,,,700000,2,1,2,2,,2,5,328.966.343.196.599
611194,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,379.851.712.652.054
611194,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,379.851.712.652.054
611195,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,488.490.478.830.768
611195,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,488.490.478.830.768
611195,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,488.490.478.830.768
611196,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,379.851.712.652.054
611196,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,379.851.712.652.054
611197,1,1,95,2,,,,,,,,1,2,,2,,,,,,680000,2,1,2,2,,2,5,516.595.633.720.292
611198,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,406.512.231.632.681
611198,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,406.512.231.632.681
611198,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,406.512.231.632.681
611199,1,1,95,1,,1,2,,,60000,2,1,2,,2,,,,,,3600000,2,1,2,2,,2,5,434.553.085.947.385
611199,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,434.553.085.947.385
611201,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,369.644.985.971.423
611201,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,369.644.985.971.423
611201,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,369.644.985.971.423
611202,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,441.742.687.481.228
611202,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,441.742.687.481.228
611202,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,441.742.687.481.228
611209,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,281.270.188.459.402
611209,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,281.270.188.459.402
611212,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,301.237.089.090.561
611216,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,467.958.991.114.208
611216,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,467.958.991.114.208
611216,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,467.958.991.114.208
611217,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,354.770.289.889.332
611218,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,350.756.550.798.589
611218,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,350.756.550.798.589
611219,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,345.764.257.427.886
611219,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,345.764.257.427.886
611220,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,443.350.779.918.279
611220,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,443.350.779.918.279
611222,1,1,95,2,,,,,,,,1,2,,2,,,,,,13200000,2,1,2,2,,2,5,36.884.895.763.469
611222,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,36.884.895.763.469
611245,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,324.933.993.309.321
611245,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,324.933.993.309.321
611289,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,321.150.443.614.891
611289,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,321.150.443.614.891
611329,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,306.371.410.137.444
611329,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,306.371.410.137.444
611330,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,346.418.507.430.672
611330,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,346.418.507.430.672
611364,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,349.600.900.662.842
611364,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,349.600.900.662.842
611364,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,349.600.900.662.842
611364,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,349.600.900.662.842
611373,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,255.269.418.010.929
611373,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,255.269.418.010.929
611373,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,255.269.418.010.929
611373,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,255.269.418.010.929
611373,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,255.269.418.010.929
611373,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,5,255.269.418.010.929
611379,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,664.333.492.824.461
611379,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,664.333.492.824.461
611379,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,664.333.492.824.461
611380,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,734.351.875.429.712
611380,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,734.351.875.429.712
611380,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,734.351.875.429.712
611380,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,734.351.875.429.712
611380,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,734.351.875.429.712
611380,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,734.351.875.429.712
611381,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,59.306.231.234.859
611381,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,59.306.231.234.859
611381,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,59.306.231.234.859
611381,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,59.306.231.234.859
611381,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,59.306.231.234.859
611381,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,59.306.231.234.859
611381,1,7,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,59.306.231.234.859
611381,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,59.306.231.234.859
611390,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,897.148.881.973.381
611390,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,897.148.881.973.381
611390,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,897.148.881.973.381
611390,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,897.148.881.973.381
611391,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,715.348.155.591.198
611392,1,1,95,2,,,,,,,,1,2,,2,,,,,,200000,2,1,2,2,,2,44,905.054.914.807.578
611392,1,2,95,2,,,,,,,,1,2,,2,,,,,,250000,2,1,2,2,,2,44,905.054.914.807.578
611392,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,905.054.914.807.578
611392,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,905.054.914.807.578
611393,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,949.459.148.265.052
611393,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,949.459.148.265.052
611393,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,949.459.148.265.052
611393,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,949.459.148.265.052
611393,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,949.459.148.265.052
611393,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,949.459.148.265.052
611393,2,1,95,1,,2,2,200000,,,1,2,,,,,,,,,,,,,2,,,44,949.459.148.265.052
611394,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,818.656.204.430.793
611394,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,818.656.204.430.793
611394,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,818.656.204.430.793
611394,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,818.656.204.430.793
611394,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,818.656.204.430.793
611396,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,738.997.673.409.152
611396,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,738.997.673.409.152
611396,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,738.997.673.409.152
611398,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,46.955.047.920.683
611398,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,46.955.047.920.683
611398,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,46.955.047.920.683
611398,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,46.955.047.920.683
611406,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,74.752.913.782.749
611406,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,74.752.913.782.749
611406,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,74.752.913.782.749
611407,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,537.720.594.265.428
611407,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,537.720.594.265.428
611407,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,537.720.594.265.428
611408,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,796.948.226.808.422
611408,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,796.948.226.808.422
611408,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,796.948.226.808.422
611408,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,796.948.226.808.422
611409,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,340.067.610.859.504
611409,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,340.067.610.859.504
611409,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,340.067.610.859.504
611409,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,340.067.610.859.504
611409,1,7,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,340.067.610.859.504
611410,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,781.016.652.976.566
611410,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,781.016.652.976.566
611410,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,781.016.652.976.566
611410,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,781.016.652.976.566
611411,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,730.857.930.043.478
611411,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,730.857.930.043.478
611411,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,730.857.930.043.478
611411,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,730.857.930.043.478
611414,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,697.551.346.083.123
611416,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,915.744.608.232.176
611416,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,915.744.608.232.176
611416,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,915.744.608.232.176
611416,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,915.744.608.232.176
611416,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,915.744.608.232.176
611416,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,915.744.608.232.176
611416,1,7,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,915.744.608.232.176
611416,1,8,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,915.744.608.232.176
611416,1,9,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,915.744.608.232.176
611416,1,10,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,915.744.608.232.176
611416,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,915.744.608.232.176
611416,1,12,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,915.744.608.232.176
611420,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,803.152.699.553.993
611420,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,803.152.699.553.993
611423,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,8.577.251.644.299
611423,2,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,8.577.251.644.299
611424,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,819.144.488.238.552
611424,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,819.144.488.238.552
611424,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,819.144.488.238.552
611425,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,486.382.990.622.233
611425,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,486.382.990.622.233
611425,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,486.382.990.622.233
611426,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,693.703.455.975.705
611426,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,693.703.455.975.705
611428,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,6.474.024.458.468
611429,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,74.783.991.395.352
611429,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,74.783.991.395.352
611429,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,74.783.991.395.352
611429,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,74.783.991.395.352
611430,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,768.964.278.627.179
611430,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,768.964.278.627.179
611430,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,768.964.278.627.179
611431,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,764.491.643.499.232
611431,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,764.491.643.499.232
611437,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,941.594.955.829.892
611437,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,941.594.955.829.892
611437,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,941.594.955.829.892
611438,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,718.749.769.792.593
611438,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,718.749.769.792.593
611438,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,718.749.769.792.593
611439,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,547.277.319.214.824
611439,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,547.277.319.214.824
611439,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,547.277.319.214.824
611439,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,547.277.319.214.824
611439,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,547.277.319.214.824
611439,1,6,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,547.277.319.214.824
611440,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,793.035.595.824.709
611440,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,793.035.595.824.709
611441,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,722.663.268.498.275
611441,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,722.663.268.498.275
611442,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,700.467.007.068.145
611442,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,700.467.007.068.145
611442,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,700.467.007.068.145
611496,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,319.756.132.486.121
611498,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,350.119.753.634.169
611498,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,350.119.753.634.169
611498,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,350.119.753.634.169
611499,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,358.427.905.924.267
611499,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,358.427.905.924.267
611499,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,358.427.905.924.267
611499,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,358.427.905.924.267
611499,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,358.427.905.924.267
611500,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,30.899.671.542.689
611500,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,30.899.671.542.689
611500,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,30.899.671.542.689
611500,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,30.899.671.542.689
611501,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,276.559.352.349.074
611501,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,276.559.352.349.074
611501,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,276.559.352.349.074
611532,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,211.331.584.758.403
611532,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,211.331.584.758.403
611532,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,211.331.584.758.403
611533,1,1,95,2,,,,,,,,1,2,,2,,,,,,800000,2,1,2,2,,2,44,355.620.757.040.607
611533,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,355.620.757.040.607
611534,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,377.911.413.941.195
611534,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,377.911.413.941.195
611564,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,372.183.933.725.005
611564,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,372.183.933.725.005
611564,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,372.183.933.725.005
611564,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,372.183.933.725.005
611565,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,350.119.753.634.169
611565,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,350.119.753.634.169
611565,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,350.119.753.634.169
611566,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,411.002.243.450.824
611566,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,411.002.243.450.824
611566,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,411.002.243.450.824
611566,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,411.002.243.450.824
611566,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,44,411.002.243.450.824
611580,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,632.372.908.937.952
611580,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,632.372.908.937.952
611582,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,736.570.084.267.376
611582,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,736.570.084.267.376
611582,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,736.570.084.267.376
611582,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,736.570.084.267.376
611587,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,427.663.196.227.705
611588,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,467.248.799.358.872
611588,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,467.248.799.358.872
611590,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,338.879.456.129.092
611590,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,338.879.456.129.092
611591,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,268.275.943.405.163
611591,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,268.275.943.405.163
611591,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,268.275.943.405.163
611594,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,324.843.345.185.824
611594,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,324.843.345.185.824
611601,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,32.882.374.423.629
611601,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,32.882.374.423.629
611601,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,32.882.374.423.629
611603,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,204.004.882.861.176
611603,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,204.004.882.861.176
611604,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,436.800.278.026.787
611604,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,436.800.278.026.787
611604,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,436.800.278.026.787
611604,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,436.800.278.026.787
611605,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,190.169.697.922.366
611605,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,190.169.697.922.366
611606,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,404.839.066.249.602
611608,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,566.800.651.469.846
611608,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,566.800.651.469.846
611614,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,404.839.066.249.602
611615,1,1,95,2,,,,,,,,1,2,,2,,,,,,500000,2,1,2,2,,2,27,397.013.748.891.163
611615,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,397.013.748.891.163
611615,1,3,95,2,,,,,,,,1,2,,2,,,,,,50000,2,1,2,2,,2,27,397.013.748.891.163
611616,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,394.157.457.153.539
611616,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,394.157.457.153.539
611616,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,394.157.457.153.539
611616,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,394.157.457.153.539
611616,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,394.157.457.153.539
611617,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,365.334.928.129.591
611617,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,365.334.928.129.591
611617,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,365.334.928.129.591
611618,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,784.915.509.299.892
611618,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,784.915.509.299.892
611618,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,784.915.509.299.892
611618,1,4,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,784.915.509.299.892
611618,1,5,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,784.915.509.299.892
611619,1,1,95,2,,,,,,,,1,2,,2,,,,,,150000,2,1,2,2,,2,27,251.415.803.350.783
611620,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,324.145.040.588.534
611620,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,324.145.040.588.534
611620,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,324.145.040.588.534
611621,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,324.843.345.185.824
611621,1,2,95,2,,,,,,,,1,2,,2,,,,,,150000,2,1,2,2,,2,27,324.843.345.185.824
611622,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,587.449.839.104.426
611622,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,587.449.839.104.426
611626,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,747.477.243.832.471
611626,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,,,27,747.477.243.832.471
