DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6050;P6060;P6060S1;P6070;P6081S1;P6081;P6082;P6083S1;P6083;P6084;P6085;P6071S1;P6071;P6085S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6992;P6992S1;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177;P6177S1;P6040;DPTO;fex_c_2011
590823;1;3;8;10;2;1;1;12;1993;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;4;8;;;;14;8;547.654.236.748.208
590823;1;4;8;10;2;1;1;6;2000;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;3;1;;;;7;8;547.654.236.748.208
590824;1;1;8;10;1;1;1;8;1963;1;2;;4;;3;3;;2;4;2;;;;1;;;1;3;600000;2;;.;1;2;;;;;;;;;6;5;4;;;44;8;522.013.377.494.497
590824;1;2;8;10;1;1;1;1;1992;3;2;;6;1;1;;;2;4;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;5;10;1;;;16;8;522.013.377.494.497
590824;1;3;8;10;3;2;1;7;1954;6;2;;5;;2;2;;3;2;1;;;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;53;8;522.013.377.494.497
590827;1;1;8;10;1;1;1;12;1940;1;2;;3;;3;2;;3;2;2;2;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;4;8;;;;67;8;325.042.919.782.297
590827;1;2;8;10;2;2;1;4;1944;2;2;;3;;3;3;;2;3;2;1;1;;1;;;1;2;312000;2;;.;1;2;;;;;;;;;6;3;3;;;63;8;325.042.919.782.297
590827;1;3;8;10;3;1;1;6;1976;3;2;;6;1;1;;2;1;;2;;;;1;;;1;1;36000;2;;.;1;2;;;;;;;;;6;10;4;;;31;8;325.042.919.782.297
590827;1;4;8;10;4;1;1;8;1968;3;2;;6;1;1;;2;1;;2;;;;2;1;84;;;;2;1;;1;2;;;;;;;;;6;2;3;;;39;8;325.042.919.782.297
590827;1;5;8;10;5;2;1;3;1981;3;2;;6;1;1;;2;1;;2;;;;2;1;36;;;;2;1;;1;2;;;;;;;;;6;5;4;;;26;8;325.042.919.782.297
590828;1;1;8;10;1;1;1;1;1972;1;2;;2;;3;2;;3;2;2;2;1;;1;;;3;;;2;;.;1;2;;;;;;;;;6;3;3;;;36;8;449.073.237.095.537
590828;1;2;8;10;2;2;1;5;1974;2;2;;2;;2;2;;2;2;2;1;1;;1;;;3;;;2;;.;1;2;;;;;;;;;6;5;3;;;33;8;449.073.237.095.537
590828;1;3;8;10;2;2;1;10;1996;3;2;;6;1;1;;2;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;0;;;;11;8;449.073.237.095.537
590828;1;4;8;10;2;2;1;8;2002;3;2;;;1;1;;2;1;;2;;;;1;;;3;;;2;;.;2;1;1;2;;;2;;2;;2;0;;;;5;8;449.073.237.095.537
590828;1;5;8;10;2;2;1;12;2004;3;2;;;1;1;;2;1;;2;;;;1;;;3;;;2;;.;2;2;;;;;;;;;1;0;;3;;3;8;449.073.237.095.537
590830;1;1;8;10;1;1;1;9;1947;1;2;;2;;3;1;;3;1;1;2;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;4;;;;60;8;478.390.871.693.159
590830;1;2;8;10;2;2;1;8;1968;3;2;;2;;3;1;;3;2;1;1;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;39;8;478.390.871.693.159
590830;1;3;8;10;3;1;1;1;1983;3;2;;6;1;1;;2;1;;1;;;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;3;;;;25;8;478.390.871.693.159
590830;1;4;8;10;4;1;1;9;1990;3;2;;6;1;1;;2;1;;1;;;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;10;;17;8;478.390.871.693.159
590830;1;5;8;10;2;2;1;6;1996;3;2;;6;1;1;;2;1;;1;;;1;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;2;;;;11;8;478.390.871.693.159
590830;1;6;8;10;6;1;1;12;1960;9;2;;6;;3;1;;3;1;1;;;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;4;;;;47;8;478.390.871.693.159
590831;1;1;8;10;1;1;1;9;1974;1;2;;2;;2;2;;2;2;1;2;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;33;8;501.146.830.946.054
590831;1;2;8;10;2;2;1;2;1968;2;2;;2;;3;2;;3;2;1;2;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;40;8;501.146.830.946.054
590831;1;3;8;10;2;1;1;11;1991;3;2;;6;1;1;;2;1;;1;;;1;1;;;3;;;2;;.;1;2;;;;;;;;;4;9;;15;ESTA VALIDANDO;16;8;501.146.830.946.054
590831;1;4;8;10;2;2;1;5;1994;3;2;;6;1;1;;2;1;;1;;;1;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;4;;;;13;8;501.146.830.946.054
590831;1;5;8;10;2;2;1;2;1996;3;2;;6;1;1;;2;1;;1;;;1;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;4;;;;11;8;501.146.830.946.054
590831;1;6;8;10;2;2;1;7;2005;3;2;;;1;1;;;2;2;1;;;1;1;;;3;;;2;;.;;;;;;;;;;;;;;;;2;8;501.146.830.946.054
590832;1;1;8;10;1;1;1;10;1967;1;2;;3;;3;2;;2;2;1;2;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;40;8;572.317.300.022.763
590832;1;2;8;10;2;2;1;10;1962;2;2;;3;;2;2;;2;2;1;1;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;45;8;572.317.300.022.763
590832;1;3;8;10;3;1;1;10;1988;3;2;;6;1;1;;2;1;;1;;;1;1;;;3;;;2;;.;1;2;;;;;;;;;5;10;1;9;;19;8;572.317.300.022.763
590832;1;4;8;10;2;2;1;8;1991;3;2;;6;1;1;;2;1;;1;;;1;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;7;;;;16;8;572.317.300.022.763
590832;1;5;8;10;2;1;1;11;1992;3;2;;6;1;1;;2;1;;1;;;1;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;3;;;;15;8;572.317.300.022.763
590834;1;1;8;10;1;1;1;12;1944;1;2;;3;;3;2;;3;2;2;2;1;;1;;;1;2;36800;2;;.;1;2;;;;;;;;;3;5;;;;63;8;393.552.758.627.676
590834;1;2;8;10;2;2;1;8;1947;2;2;;3;;3;2;;3;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;5;;;;60;8;393.552.758.627.676
590834;1;3;8;10;3;2;1;7;1971;3;2;;6;1;1;;2;1;;2;;;;1;;;1;1;19000;2;;.;1;2;;;;;;;;;6;5;4;;;36;8;393.552.758.627.676
590834;1;4;8;10;4;1;1;6;1982;3;2;;6;1;1;;2;1;;2;;;;2;1;6;;;;2;1;;1;2;;;;;;;;;6;2;3;;;25;8;393.552.758.627.676
590834;1;5;8;10;5;1;1;5;1984;3;2;;6;1;1;;2;1;;2;;;;1;;;1;1;19800;2;;.;1;2;;;;;;;;;6;2;4;9;;23;8;393.552.758.627.676
590834;1;6;8;10;6;1;1;6;1968;3;2;;3;1;1;;2;1;;2;;2;;2;1;72;;;;2;2;;1;2;;;;;;;;;4;9;;;;39;8;393.552.758.627.676
590834;1;7;8;10;7;1;1;9;1973;9;2;;6;;2;3;;2;2;2;;;;1;;;1;1;62000;2;;.;1;2;;;;;;;;;5;11;2;;;34;8;393.552.758.627.676
590835;1;1;8;10;1;2;1;12;1951;1;2;;5;;2;3;;2;3;2;;;;1;;;1;2;250000;2;;.;1;2;;;;;;;;;5;11;2;;;56;8;41.632.096.437.648
590835;1;2;8;10;2;2;1;4;1987;3;2;;6;;3;3;1;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;6;3;4;;;20;8;41.632.096.437.648
590835;1;3;8;10;3;2;1;12;1979;3;2;;4;;2;3;3;1;;2;;;;1;;;1;1;36800;2;;.;1;2;;;;;;;;;6;3;3;;;28;8;41.632.096.437.648
590835;1;4;8;10;3;1;1;8;1994;4;2;;6;;2;3;3;1;;1;;;1;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;4;8;;;;13;8;41.632.096.437.648
590836;1;1;8;10;1;1;1;2;1941;1;2;;3;;3;2;;3;2;2;2;1;;1;;;3;;;2;;.;1;2;;;;;;;;;4;8;;;;66;8;304.903.107.012.119
590836;1;2;8;10;2;2;1;6;1943;2;2;;3;;3;2;;3;2;2;1;1;;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;64;8;304.903.107.012.119
590836;1;3;8;10;3;2;1;1;1967;3;2;;6;1;1;;2;1;;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;6;5;4;;;41;8;304.903.107.012.119
590836;1;4;8;10;4;2;1;2;1974;3;2;;4;1;1;;2;1;;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;6;1;3;;;33;8;304.903.107.012.119
590836;1;5;8;10;5;2;1;10;1989;4;2;;6;;2;3;4;1;;2;;;;1;;;3;;;2;;.;1;1;2;2;;;2;;2;;6;2;4;;;18;8;304.903.107.012.119
590836;1;6;8;10;4;2;1;9;1998;4;2;;;;2;3;4;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;3;;;;9;8;304.903.107.012.119
590836;1;7;8;10;4;2;1;11;2001;4;2;;;;2;2;4;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;2;0;;;;6;8;304.903.107.012.119
590837;1;1;8;10;1;1;1;11;1958;1;2;;3;;2;2;;3;2;2;2;1;;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;49;8;522.013.377.494.497
590837;1;2;8;10;2;2;1;7;1963;2;2;;3;;2;2;;2;2;2;1;1;;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;44;8;522.013.377.494.497
590837;1;3;8;10;3;1;1;7;1989;3;2;;6;1;1;;2;1;;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;3;;18;8;522.013.377.494.497
590838;1;1;8;10;1;1;1;11;1959;1;2;;3;;2;2;;3;2;2;2;1;;2;1;108;;;;2;1;;1;2;;;;;;;;;6;7;5;;;48;8;504.686.173.590.555
590838;1;2;8;10;2;2;1;8;1960;2;2;;3;;2;2;;2;2;2;1;1;;2;1;108;;;;2;1;;1;2;;;;;;;;;4;7;;;;47;8;504.686.173.590.555
590838;1;3;8;10;3;2;1;9;1983;3;2;;6;1;1;;2;1;;2;;;;2;1;108;;;;2;1;;1;1;2;2;;;2;;2;;6;4;4;;;24;8;504.686.173.590.555
590838;1;4;8;10;4;1;1;12;1984;3;2;;6;1;1;;2;1;;2;;;;2;2;;;;;2;1;;1;1;2;2;;;2;;2;;6;1;4;;;23;8;504.686.173.590.555
590839;1;1;8;10;1;2;1;1;1952;1;2;;4;;3;2;;3;2;1;;;1;1;;;3;;;2;;.;2;2;;;;;;;;;1;0;;;;56;8;363.532.883.243.606
590840;1;1;8;10;1;1;1;3;1961;1;2;;3;;2;2;;2;2;1;2;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;4;;;;46;8;63.994.842.645.497
590840;1;2;8;10;2;2;1;12;1960;2;2;;3;;2;2;;2;2;1;1;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;47;8;63.994.842.645.497
590840;1;3;8;10;3;1;1;9;1986;3;2;;6;1;1;;2;1;;1;;;1;1;;;3;;;2;;.;1;1;2;2;;;2;;2;;6;3;4;;;21;8;63.994.842.645.497
590840;1;4;8;10;4;1;1;11;1988;3;2;;6;1;1;;2;1;;1;;;1;1;;;3;;;2;;.;1;1;2;2;;;2;;2;;6;0;4;;;19;8;63.994.842.645.497
590840;1;5;8;10;5;1;1;6;1991;3;2;;6;1;1;;2;1;;1;;;1;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;5;10;1;;;16;8;63.994.842.645.497
590840;1;6;8;10;1;2;1;7;1992;3;2;;6;1;1;;2;1;;1;;;1;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;9;;;;15;8;63.994.842.645.497
590841;1;1;8;10;1;1;1;10;1953;1;2;;3;;2;1;;2;1;1;2;1;1;1;;;1;2;231000;2;;.;1;2;;;;;;;;;3;5;;;;54;8;477.735.303.797.383
590841;1;2;8;10;2;2;1;11;1956;2;2;;3;;2;2;;2;2;1;1;1;1;1;;;1;5;;2;;.;1;2;;;;;;;;;3;5;;;;51;8;477.735.303.797.383
590841;1;3;8;10;3;2;1;8;1984;3;2;;6;1;1;;2;1;;1;;;1;1;;;1;5;;2;;.;1;1;2;2;;;2;;1;1080000;6;4;4;;;23;8;477.735.303.797.383
590841;1;4;8;10;4;2;1;1;1986;3;2;;6;1;1;;2;1;;1;;;1;1;;;1;5;;2;;.;1;2;;;;;;;;;6;2;3;3;;22;8;477.735.303.797.383
590841;1;5;8;10;5;2;1;2;1978;3;2;;3;1;1;;2;1;;1;5;1;1;2;1;120;;;;2;1;;1;2;;;;;;;;;6;2;3;;;29;8;477.735.303.797.383
590841;1;6;8;10;6;1;1;3;1978;9;2;;3;;3;2;;2;2;1;5;1;1;2;1;86;;;;2;1;;1;2;;;;;;;;;5;11;2;;;29;8;477.735.303.797.383
590841;1;7;8;10;5;1;1;11;2002;4;2;;;6;1;;5;1;;1;;;1;2;2;;;;;2;1;;2;1;2;2;;;2;;2;;3;0;;;;5;8;477.735.303.797.383
590841;1;8;8;10;8;1;1;10;1979;3;2;;2;1;1;;2;1;;1;9;1;1;1;;;1;1;38000;2;;.;1;2;;;;;;;;;6;2;3;;;28;8;477.735.303.797.383
590841;1;9;8;10;9;2;1;3;1981;9;2;;2;;2;2;;2;2;1;8;1;1;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;26;8;477.735.303.797.383
590841;1;10;8;10;8;1;1;12;2006;4;2;;;8;1;;9;1;;1;;;1;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;1;8;477.735.303.797.383
590842;1;1;8;10;1;2;1;12;1924;1;2;;5;;3;2;;3;2;2;;;;1;;;1;2;110000;2;;.;1;2;;;;;;;;;5;11;2;;;83;8;346.920.166.622.021
590842;1;2;8;10;2;2;1;12;1960;3;2;;5;;3;2;1;1;;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;6;4;4;;;47;8;346.920.166.622.021
590842;1;3;8;10;1;2;1;3;1988;4;2;;6;;2;3;2;1;;2;;;;1;;;3;;;2;;.;1;1;2;2;;;2;;2;;6;0;4;;;19;8;346.920.166.622.021
590842;1;4;8;10;1;2;1;10;1998;4;2;;;;3;3;2;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;2;;;;9;8;346.920.166.622.021
590843;1;1;8;10;1;1;1;9;1938;1;2;;3;;3;2;;3;2;2;2;1;;1;;;1;3;57700;2;;.;1;2;;;;;;;;;3;2;;;;69;8;322.558.761.177.689
590843;1;2;8;10;2;2;1;4;1940;2;2;;3;;3;2;;3;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;3;;;;67;8;322.558.761.177.689
590843;1;3;8;10;3;1;1;12;1969;3;2;;6;1;1;;2;1;;2;;;;1;;;1;3;57700;2;;.;1;2;;;;;;;;;4;9;;;;38;8;322.558.761.177.689
590843;1;4;8;10;4;1;1;4;1972;3;2;;6;1;1;;2;1;;2;;;;2;2;;;;;2;1;;1;2;;;;;;;;;4;9;;;;35;8;322.558.761.177.689
590844;1;1;8;10;1;1;1;11;1979;1;2;;3;;2;3;;2;3;2;2;1;;2;1;3;;;;2;1;;1;2;;;;;;;;;6;2;3;;;28;8;868.788.833.854.034
590844;1;2;8;10;2;2;1;6;1977;2;2;;3;;2;3;;2;3;2;1;1;;2;1;3;;;;2;1;;1;2;;;;;;;;;6;1;3;;;30;8;868.788.833.854.034
590844;1;3;8;10;1;2;1;9;1999;3;2;;;1;1;;2;1;;2;;;;2;1;3;;;;2;1;;1;1;2;2;;;2;;2;;3;2;;;;8;8;868.788.833.854.034
590844;1;4;8;10;1;2;1;2;2000;3;2;;;1;1;;2;1;;2;;;;2;1;3;;;;2;1;;1;1;2;2;;;2;;2;;3;1;;;;8;8;868.788.833.854.034
590844;2;1;8;10;1;2;1;8;1984;1;2;;3;;2;3;;2;2;2;2;1;;2;2;;;;;2;2;;1;2;;;;;;;;;6;5;4;3;;23;8;868.788.833.854.034
590844;2;2;8;10;2;1;1;4;1967;2;2;;3;;2;2;;2;2;2;1;1;;1;;;1;3;57700;2;;.;1;2;;;;;;;;;5;11;2;;;40;8;868.788.833.854.034
590845;1;1;8;10;1;2;1;8;1925;1;2;;5;;3;2;;3;2;2;;;;1;;;1;2;30000;2;;.;1;2;;;;;;;;;3;5;;;;82;8;557.061.090.094.619
590845;1;2;8;10;2;2;1;10;1951;3;2;;5;;3;3;1;1;;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;4;9;;;;56;8;557.061.090.094.619
590845;1;3;8;10;3;2;1;1;1968;3;2;;4;;2;3;1;1;;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;6;5;4;;;40;8;557.061.090.094.619
590846;1;1;8;10;1;2;1;6;1981;1;2;;3;;2;4;;2;4;2;2;1;;1;;;1;1;100000;2;;.;1;2;;;;;;;;;6;5;4;;;26;8;507.170.332.195.162
590846;1;2;8;10;2;1;1;10;1981;2;2;;3;;2;4;;2;3;2;1;1;;2;2;;;;;2;3;;1;1;2;2;;;2;;2;;6;4;2;;;26;8;507.170.332.195.162
590846;1;3;8;10;3;1;1;7;1984;5;2;;3;;2;4;;2;4;2;4;1;;1;;;1;1;98;2;;.;1;2;;;;;;;;;6;5;4;2;;23;8;507.170.332.195.162
590846;1;4;8;10;4;2;1;4;1984;9;2;;3;;2;5;;2;5;2;3;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;6;5;4;2;;23;8;507.170.332.195.162
590846;1;5;8;10;5;2;1;12;1959;6;2;;3;;3;2;;2;2;2;;2;;1;;;1;5;;2;;.;1;2;;;;;;;;;6;2;3;;;48;8;507.170.332.195.162
590847;1;1;8;10;1;1;1;11;1951;1;2;;3;;3;2;;3;2;2;2;1;;1;;;1;2;260000;2;;.;1;2;;;;;;;;;6;5;4;;;56;8;412.529.416.583.201
590847;1;2;8;10;2;2;1;6;1953;2;2;;3;;3;3;;2;3;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;6;5;4;;;54;8;412.529.416.583.201
590847;1;3;8;10;3;1;1;2;1975;3;2;;6;1;1;;2;1;;2;;;;1;;;1;1;60000;2;;.;1;2;;;;;;;;;6;5;4;;;32;8;412.529.416.583.201
590847;1;4;8;10;4;1;1;9;1981;3;2;;6;1;1;;2;1;;2;;;;1;;;1;3;54250;2;;.;1;2;;;;;;;;;6;5;4;;;26;8;412.529.416.583.201
590849;1;1;8;10;1;1;1;2;1964;1;2;;2;;2;2;;2;2;2;2;1;;1;;;1;1;60000;2;;.;1;2;;;;;;;;;6;3;3;;;44;8;572.317.300.022.763
590849;1;2;8;10;2;2;1;3;1959;2;2;;2;;2;2;;2;3;2;;2;;1;;;1;5;;2;;.;1;2;;;;;;;;;6;4;4;;;48;8;572.317.300.022.763
590849;1;3;8;10;3;2;1;8;1987;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;1;1750000;6;4;2;;;20;8;572.317.300.022.763
590849;1;4;8;10;4;1;1;9;1990;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;1;1900000;6;0;2;;;17;8;572.317.300.022.763
590849;1;5;8;10;2;1;1;3;1995;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;7;;;;12;8;572.317.300.022.763
590850;1;1;8;10;1;1;1;3;1948;1;2;;3;;2;2;;2;2;2;2;1;;1;;;1;3;57700;2;;.;1;2;;;;;;;;;5;11;2;;;59;8;825.058.833.166.403
590850;1;2;8;10;2;2;1;5;1958;2;2;;3;;3;2;;3;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;49;8;825.058.833.166.403
590850;1;3;8;10;3;1;1;6;1979;3;2;;6;1;1;;2;1;;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;28;8;825.058.833.166.403
590850;1;4;8;10;4;1;1;12;1981;3;2;;6;1;1;;2;1;;2;;;;1;;;1;1;19000;2;;.;1;2;;;;;;;;;6;2;3;;;26;8;825.058.833.166.403
590851;1;1;8;10;1;1;1;10;1977;1;2;;3;;2;2;;2;2;2;2;1;;1;;;1;1;19000;2;;.;1;2;;;;;;;;;5;11;2;;;30;8;960.046.220.631.999
590851;1;2;8;10;2;2;1;7;1980;2;2;;3;;2;2;;2;3;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;27;8;960.046.220.631.999
590851;1;3;8;10;1;1;1;5;1999;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;3;1;;;;8;8;960.046.220.631.999
590852;1;1;8;10;1;1;1;12;1977;1;2;;2;;2;2;;2;2;2;2;1;;1;;;3;;;2;;.;1;2;;;;;;;;;4;8;;;;30;8;454.382.251.062.289
590852;1;2;8;10;2;2;1;2;1977;2;2;;2;;2;2;;2;2;2;1;1;;1;;;3;;;2;;.;1;2;;;;;;;;;4;9;;;;31;8;454.382.251.062.289
590853;1;1;8;10;1;2;1;9;1945;1;2;;5;;3;2;;2;2;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;62;8;365.290.308.069.948
590853;1;2;8;10;2;1;1;6;1981;3;2;;6;;3;2;1;1;;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;3;4;;;;26;8;365.290.308.069.948
590853;1;3;8;10;3;1;1;7;1981;3;2;;6;;3;2;3;1;;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;4;9;;;;26;8;365.290.308.069.948
590854;1;1;8;10;1;2;1;6;1968;1;2;;6;;2;2;;2;2;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;39;8;464.301.352.603.494
590854;1;2;8;10;2;2;1;3;1970;9;2;;6;;2;2;;2;2;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;37;8;464.301.352.603.494
590854;1;3;8;10;2;2;1;3;1994;3;2;;6;;2;3;2;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;7;;;;13;8;464.301.352.603.494
590854;1;4;8;10;2;1;1;2;1997;3;2;;6;;2;3;1;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;4;;;;10;8;464.301.352.603.494
590856;1;1;8;10;1;1;1;1;1939;1;2;;3;;3;2;;3;2;2;2;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;2;;;;69;8;413.256.150.361.467
590856;1;2;8;10;2;2;1;3;1963;2;2;;3;;3;2;;2;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;44;8;413.256.150.361.467
590856;1;3;8;10;3;2;1;3;1976;3;2;;3;1;1;;2;1;;2;;2;;1;;;1;1;60000;2;;.;1;2;;;;;;;;;6;5;4;;;31;8;413.256.150.361.467
590857;1;1;8;10;1;1;1;5;1959;1;2;;2;;2;2;;2;2;2;2;1;;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;48;8;978.078.012.904.432
590857;1;2;8;10;2;2;1;1;1961;2;2;;2;;3;2;;2;2;2;1;1;;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;47;8;978.078.012.904.432
590857;1;3;8;10;3;1;1;9;1981;3;2;;3;1;1;;2;1;;2;4;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;4;8;;;;26;8;978.078.012.904.432
590857;1;4;8;10;4;2;1;11;1982;9;2;;2;;2;2;;2;2;2;3;1;;1;;;1;1;19000;2;;.;1;2;;;;;;;;;6;2;3;;;25;8;978.078.012.904.432
590857;1;5;8;10;4;2;1;9;2002;4;2;;;3;1;;4;1;;2;;;;1;;;1;5;;2;;.;2;1;2;2;;;2;;2;;2;1;;;;5;8;978.078.012.904.432
590857;1;6;8;10;4;1;1;11;2007;4;2;;;3;1;;4;1;;2;;;;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;0;8;978.078.012.904.432
590857;1;7;8;10;2;2;1;6;1998;3;2;;;1;1;;2;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;2;;;;9;8;978.078.012.904.432
590857;1;8;8;10;8;1;1;3;2005;4;2;;;;2;3;;2;3;2;;;;1;;;3;;;2;;.;;;;;;;;;;;;;;;;2;8;978.078.012.904.432
590857;1;9;8;10;9;1;1;12;1959;9;2;;6;;3;2;;3;2;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;48;8;978.078.012.904.432
590857;1;10;8;10;10;2;1;2;1991;9;2;;6;;2;2;;2;2;2;;;;2;2;;;;;2;3;;1;2;;;;;;;;;5;11;2;15;HACE VUELTAS PARA ESTUDIAR;17;8;978.078.012.904.432
590858;1;1;8;10;1;2;1;12;1958;1;2;;4;;2;3;;2;3;2;;;;2;2;;;;;2;3;;1;2;;;;;;;;;6;5;4;;;49;8;446.974.148.699.552
590858;1;2;8;10;2;2;1;1;1982;3;2;;6;;2;3;1;1;;2;;;;1;;;1;1;19000;2;;.;1;1;2;2;;;2;;2;;6;2;2;;;26;8;446.974.148.699.552
590858;1;3;8;10;1;2;1;5;1995;3;2;;6;;2;3;1;1;;2;;;;2;2;;;;;2;3;;1;1;2;2;;;2;;2;;4;6;;;;12;8;446.974.148.699.552
590858;1;4;8;10;4;2;1;6;1985;3;2;;6;;2;3;1;1;;2;;;;2;2;;;;;2;3;;1;2;;;;;;;;;6;1;2;3;;22;8;446.974.148.699.552
590858;1;5;8;10;4;1;1;7;2007;4;2;;;;2;3;4;1;;2;;;;2;2;;;;;2;3;;;;;;;;;;;;;;;;;0;8;446.974.148.699.552
590859;1;1;8;10;1;2;1;1;1960;1;2;;6;;3;3;;2;4;2;;;;2;2;;;;;2;3;;1;2;;;;;;;;;6;5;4;;;48;8;366.017.041.848.214
590859;1;2;8;10;2;2;1;3;1923;5;2;;5;;3;2;;3;2;2;;;;2;2;;;;;2;3;;1;2;;;;;;;;;5;11;2;;;84;8;366.017.041.848.214
590860;1;1;8;10;1;2;1;8;1954;1;2;;5;;3;2;;2;2;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;4;8;;;;53;8;461.817.193.998.886
590860;1;2;8;10;2;2;1;1;1986;3;2;;6;;3;3;1;1;;2;;;;1;;;1;1;19000;2;;.;1;2;;;;;;;;;6;3;3;2;;22;8;461.817.193.998.886
590860;1;3;8;10;2;1;1;11;2007;4;2;;;;2;3;2;1;;2;;;;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;0;8;461.817.193.998.886
590861;1;1;8;10;1;1;1;6;1971;1;2;;3;;2;3;;2;3;2;2;1;;1;;;1;1;19000;2;;.;1;2;;;;;;;;;6;5;4;;;36;8;518.474.034.849.996
590861;1;2;8;10;2;2;1;2;1971;2;2;;3;;2;3;;2;3;2;1;1;;1;;;1;1;60000;2;;.;1;2;;;;;;;;;6;3;3;;;37;8;518.474.034.849.996
