DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;DPTO;fex_c_2011
787026;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;50;115.377.162.732.298
787071;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;50;297.697.358.951.483
787071;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;50;297.697.358.951.483
787071;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;50;297.697.358.951.483
787073;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;50;257.630.390.244.598
787073;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;50;257.630.390.244.598
787084;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;50;777.365.357.324.292
787084;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;50;777.365.357.324.292
787084;1;3;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;50;777.365.357.324.292
787087;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;50;81.809.697.981.973
787087;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;50;81.809.697.981.973
787146;1;1;1;50;2;1;6;DESCANSANDO;2;2;2;2;;;2;;;;;;;;50;363.779.238.583.772
787146;1;2;1;50;2;2;4;;2;2;2;2;;;1;9;;;;;;;50;363.779.238.583.772
787146;1;3;1;50;2;3;2;;2;2;2;1;2;;;;;;;;;1;50;363.779.238.583.772
787146;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;50;363.779.238.583.772
787148;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;50;3.085.275.332.571
787148;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;50;3.085.275.332.571
787148;1;3;1;50;2;3;4;;2;2;2;2;;;1;4;;2;;2;;;50;3.085.275.332.571
787148;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;50;3.085.275.332.571
787148;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;50;3.085.275.332.571
787148;1;6;1;50;2;6;3;;2;2;2;2;;;1;4;;2;;2;;;50;3.085.275.332.571
788140;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;66;124.648.031.003.511
788140;1;2;1;50;2;2;6;VENTA DEPRODUCTOSPORATALOGO;1;;;;;;;;;;;;;;66;124.648.031.003.511
788140;1;3;1;50;2;2;2;;2;2;2;1;1;;;;;;;;;1;66;124.648.031.003.511
788140;1;4;1;50;2;2;4;;2;2;2;2;;;1;12;;;;;;;66;124.648.031.003.511
788140;1;5;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;66;124.648.031.003.511
788141;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;66;607.576.624.110.432
788141;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;66;607.576.624.110.432
788141;1;3;1;50;2;1;6;VER TELEVISION;2;2;2;1;2;;;;;;;;;1;66;607.576.624.110.432
788145;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;66;178.240.312.930.187
788145;1;2;1;50;2;1;4;;1;;;;;;;;;;;;;;66;178.240.312.930.187
788145;1;4;1;50;2;4;2;;2;2;2;1;1;;;;;;;;;1;66;178.240.312.930.187
788145;1;5;1;50;2;1;1;;;;;;;;;;;;;;;;66;178.240.312.930.187
788146;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;66;138.635.357.311.556
788146;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;66;138.635.357.311.556
788146;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;66;138.635.357.311.556
788147;1;1;1;50;2;3;4;;2;2;2;1;2;;;;;;;;;1;66;955.438.059.282.713
788147;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;66;955.438.059.282.713
788149;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;66;821.007.810.156.258
788149;1;2;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;66;821.007.810.156.258
788150;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;66;835.047.647.663.348
788151;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;66;128.379.242.925.375
788151;1;2;1;50;2;1;4;;2;2;2;2;;;1;3;;1;1;;12;2;66;128.379.242.925.375
788151;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;66;128.379.242.925.375
788151;1;4;1;50;2;1;6;VER TELEVISION;2;2;2;2;;;2;;;;;;;;66;128.379.242.925.375
788151;1;5;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;66;128.379.242.925.375
788151;1;6;1;50;2;1;6;CAPACITACIONES DE ACCION SOCIAL;2;2;2;2;;;2;;;;;;;;66;128.379.242.925.375
788152;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;66;103.010.981.103.489
788152;1;2;1;50;2;2;6;VER TELEVISION;2;2;2;2;;;2;;;;;;;;66;103.010.981.103.489
788152;1;3;1;50;2;2;6;ESTABA HOSPITALIZADO;2;2;2;2;;;2;;;;;;;;66;103.010.981.103.489
788153;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;66;122.007.991.335.697
788153;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;66;122.007.991.335.697
788153;1;3;1;50;2;2;3;;1;;;;;;;;;;;;;;66;122.007.991.335.697
788153;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;66;122.007.991.335.697
788156;1;1;1;50;2;2;2;;2;2;2;1;1;;;;;;;;;1;66;116.470.221.105.369
788156;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;66;116.470.221.105.369
788156;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;66;116.470.221.105.369
788156;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;66;116.470.221.105.369
788157;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;66;937.419.989.512.963
788157;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;66;937.419.989.512.963
788158;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;66;104.823.271.290.826
788158;1;2;1;50;2;1;4;;2;2;2;2;;;1;10;;;;;;;66;104.823.271.290.826
788158;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;66;104.823.271.290.826
788161;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;66;161.382.459.666.847
788162;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;66;152.139.225.679.301
788162;1;2;1;50;2;2;4;;2;1;;;;;;;;;;;;;66;152.139.225.679.301
788163;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;66;119.367.951.667.884
788163;1;2;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;66;119.367.951.667.884
788163;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;66;119.367.951.667.884
788165;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;66;119.367.951.667.884
788165;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;66;119.367.951.667.884
788165;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;66;119.367.951.667.884
788168;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;66;128.398.123.126.594
788168;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;66;128.398.123.126.594
788169;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;66;114.668.487.713.251
788169;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;66;114.668.487.713.251
788170;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;66;182.095.812.315.109
788170;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;66;182.095.812.315.109
788170;1;3;1;50;2;2;1;;;;;;;;;;;;;;;;66;182.095.812.315.109
788172;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;66;114.668.487.713.251
788172;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;66;114.668.487.713.251
788173;1;1;1;50;2;3;1;;;;;;;;;;;;;;;;66;154.521.574.452.413
788173;1;2;1;50;2;3;4;;2;2;2;1;1;;;;;;;;;2;66;154.521.574.452.413
788173;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;66;154.521.574.452.413
788173;1;5;1;50;2;3;1;;;;;;;;;;;;;;;;66;154.521.574.452.413
788173;1;6;1;50;2;3;6;VER TELEISION;2;2;2;2;;;2;;;;;;;;66;154.521.574.452.413
788174;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;66;107.463.310.958.639
788174;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;66;107.463.310.958.639
788174;1;3;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;66;107.463.310.958.639
788174;1;4;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;66;107.463.310.958.639
788175;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;66;147.652.824.253.504
788178;1;1;1;50;2;4;1;;;;;;;;;;;;;;;;66;150.531.674.614.799
788178;1;2;1;50;2;2;4;;2;2;2;1;1;;;;;;;;;1;66;150.531.674.614.799
788178;1;3;1;50;2;4;1;;;;;;;;;;;;;;;;66;150.531.674.614.799
788178;1;4;1;50;2;4;4;;2;2;2;2;;;1;12;;;;;;;66;150.531.674.614.799
788180;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;66;147.652.824.253.504
788182;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;66;166.901.349.695.957
788182;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;66;166.901.349.695.957
788182;1;3;1;50;2;1;6;VER TELEVISION;2;2;2;2;;;2;;;;;;;;66;166.901.349.695.957
788182;1;4;1;50;2;1;6;VER TELEVISION;2;2;2;2;;;2;;;;;;;;66;166.901.349.695.957
788182;1;5;1;50;2;2;6;PASEAR;2;2;2;2;;;2;;;;;;;;66;166.901.349.695.957
788183;1;1;1;50;2;3;1;;;;;;;;;;;;;;;;66;114.668.487.713.251
788183;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;66;114.668.487.713.251
788184;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;66;821.007.810.156.258
788184;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;66;821.007.810.156.258
788185;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;66;139.609.414.808.054
788185;1;2;1;50;2;2;4;;2;2;2;1;2;;;;;;;;;1;66;139.609.414.808.054
788186;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;66;124.905.721.898.212
788186;1;2;1;50;2;2;4;;2;2;2;2;;;1;11;;;;;;;66;124.905.721.898.212
788186;1;3;1;50;2;2;1;;;;;;;;;;;;;;;;66;124.905.721.898.212
788989;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;339.180.384.286.973
788989;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;339.180.384.286.973
788990;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;35.406.095.659.816
788990;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;25;35.406.095.659.816
788990;1;3;1;50;2;1;5;;;;;;;;;;;;;;;;25;35.406.095.659.816
788990;1;4;1;50;2;1;3;;2;2;2;1;1;;;;;;;;;1;25;35.406.095.659.816
788990;1;5;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;25;35.406.095.659.816
788990;1;6;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;25;35.406.095.659.816
788991;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;343.331.920.028.099
788991;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;25;343.331.920.028.099
788991;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;25;343.331.920.028.099
788992;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;413.283.280.028.948
788992;1;2;1;50;2;2;4;;2;2;2;2;;;1;7;;2;;2;;;25;413.283.280.028.948
788992;1;3;1;50;2;2;6;PREDICAR EL EVANGELIO;2;2;2;2;;;2;;;;;;;;25;413.283.280.028.948
788992;1;4;1;50;2;2;1;;;;;;;;;;;;;;;;25;413.283.280.028.948
788992;1;5;1;50;2;1;3;;1;;;;;;;;;;;;;;25;413.283.280.028.948
788993;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;216.333.028.210.036
788993;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;216.333.028.210.036
788993;1;3;1;50;2;1;1;;;;;;;;;;;;;;;;25;216.333.028.210.036
789002;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;294.627.026.924.597
789002;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;25;294.627.026.924.597
789003;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;266.369.452.376.768
789003;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;266.369.452.376.768
789004;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;331.623.663.604.596
789004;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;331.623.663.604.596
789007;1;1;1;50;2;2;1;;;;;;;;;;;;;;;;25;337.936.525.835.427
789007;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;337.936.525.835.427
789008;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;283.028.392.883.071
789008;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;283.028.392.883.071
789008;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;25;283.028.392.883.071
789008;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;25;283.028.392.883.071
789009;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;238.660.698.821.623
789009;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;238.660.698.821.623
789009;1;3;1;50;2;2;1;;;;;;;;;;;;;;;;25;238.660.698.821.623
789009;1;4;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;238.660.698.821.623
789066;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;25;248.992.465.847.982
789066;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;248.992.465.847.982
789067;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;187.709.718.849.514
789067;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;187.709.718.849.514
789067;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;25;187.709.718.849.514
789067;1;4;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;25;187.709.718.849.514
789067;1;5;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;25;187.709.718.849.514
789068;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;25;396.624.339.522.645
789068;1;2;1;50;2;1;1;;;;;;;;;;;;;;;;25;396.624.339.522.645
789068;1;3;1;50;2;1;1;;;;;;;;;;;;;;;;25;396.624.339.522.645
789069;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;428.491.025.212.355
789069;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;25;428.491.025.212.355
789071;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;331.733.285.986.573
789071;1;2;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;25;331.733.285.986.573
789071;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;25;331.733.285.986.573
789071;1;4;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;25;331.733.285.986.573
789071;1;5;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;25;331.733.285.986.573
789072;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;294.627.026.924.597
789072;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;294.627.026.924.597
789073;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;25;294.627.026.924.597
789073;1;2;1;50;2;1;1;;;;;;;;;;;;;;;;25;294.627.026.924.597
789077;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;25;306.335.283.348.099
789077;1;2;1;50;2;1;1;;;;;;;;;;;;;;;;25;306.335.283.348.099
789077;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;25;306.335.283.348.099
789078;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;331.733.285.986.573
789078;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;331.733.285.986.573
789078;1;3;1;50;2;1;1;;;;;;;;;;;;;;;;25;331.733.285.986.573
789078;1;4;1;50;2;2;6;ESTUDIAR MUSICA INFORMALMENTE;2;2;2;2;;;1;13;FALTA LIBRETA MILITAR;;;;;;25;331.733.285.986.573
789078;1;5;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;25;331.733.285.986.573
789079;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;337.221.903.059.125
789079;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;25;337.221.903.059.125
789080;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;395.107.145.158.487
789080;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;25;395.107.145.158.487
789080;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;25;395.107.145.158.487
789080;1;4;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;25;395.107.145.158.487
789080;1;6;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;25;395.107.145.158.487
789081;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;25;2.269.294.338.345
789081;1;2;1;50;2;1;5;;;;;;;;;;;;;;;;25;2.269.294.338.345
789081;1;3;1;50;2;1;5;;;;;;;;;;;;;;;;25;2.269.294.338.345
789082;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;25;303.264.951.321.213
789082;1;2;1;50;2;1;1;;;;;;;;;;;;;;;;25;303.264.951.321.213
790404;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;195.806.074.814.648
790404;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;13;195.806.074.814.648
790404;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;195.806.074.814.648
790404;1;5;1;50;2;5;4;;2;2;2;2;;;2;;;;;;;;13;195.806.074.814.648
790404;1;6;1;50;2;6;1;;;;;;;;;;;;;;;;13;195.806.074.814.648
790459;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;177.493.129.494.088
790459;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;177.493.129.494.088
790461;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;163.526.159.224.226
790461;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;13;163.526.159.224.226
790461;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;13;163.526.159.224.226
790466;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;226.306.341.015.924
790466;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;226.306.341.015.924
790466;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;226.306.341.015.924
790466;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;226.306.341.015.924
790466;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;226.306.341.015.924
790466;1;6;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;226.306.341.015.924
790469;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;192.525.329.919.994
790469;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;192.525.329.919.994
790472;1;1;1;50;2;1;5;;;;;;;;;;;;;;;;13;145.585.528.174.564
790473;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;13;167.153.541.696.524
790473;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;13;167.153.541.696.524
790475;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;136.055.085.937.843
790475;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;136.055.085.937.843
790475;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;13;136.055.085.937.843
790475;1;5;1;50;2;5;3;;2;2;2;2;;;2;;;;;;;;13;136.055.085.937.843
790477;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;182.721.837.386.767
790477;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;182.721.837.386.767
790477;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;182.721.837.386.767
790480;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;196.167.187.231.341
790480;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;196.167.187.231.341
790480;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;196.167.187.231.341
790480;1;6;1;50;2;6;3;;2;2;2;2;;;2;;;;;;;;13;196.167.187.231.341
790480;1;7;1;50;2;7;3;;2;2;2;2;;;2;;;;;;;;13;196.167.187.231.341
790480;1;8;1;50;2;8;1;;;;;;;;;;;;;;;;13;196.167.187.231.341
790483;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;164.523.785.750.661
790483;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;164.523.785.750.661
790483;1;3;1;50;2;2;5;;;;;;;;;;;;;;;;13;164.523.785.750.661
790483;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;164.523.785.750.661
790484;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;150.265.086.126.045
790484;1;2;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;150.265.086.126.045
790491;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;145.484.854.818.603
790491;1;2;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;13;145.484.854.818.603
790493;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;217.990.062.015.578
790493;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;217.990.062.015.578
790493;1;6;1;50;2;6;4;;2;2;2;2;;;2;;;;;;;;13;217.990.062.015.578
790495;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;13;177.162.480.896.646
790495;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;177.162.480.896.646
790495;1;4;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;13;177.162.480.896.646
790497;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;165.272.402.436.271
790498;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;183.413.343.890.345
790498;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;183.413.343.890.345
790498;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;13;183.413.343.890.345
790500;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;194.037.881.790.264
790500;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;194.037.881.790.264
790500;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;194.037.881.790.264
790500;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;194.037.881.790.264
790503;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;209.761.588.719.748
790503;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;13;209.761.588.719.748
790503;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;209.761.588.719.748
790503;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;209.761.588.719.748
790505;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;152.394.391.567.123
790505;1;2;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;152.394.391.567.123
790505;1;3;1;50;2;3;4;;2;2;2;2;;;1;10;;;;;;;13;152.394.391.567.123
790505;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;152.394.391.567.123
790582;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;180.890.347.794.375
790582;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;180.890.347.794.375
790584;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;164.523.785.750.661
790584;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;164.523.785.750.661
790584;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;13;164.523.785.750.661
790584;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;164.523.785.750.661
790586;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;182.964.867.305.108
790586;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;182.964.867.305.108
790596;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;152.495.064.923.085
790596;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;152.495.064.923.085
790596;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;152.495.064.923.085
790598;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;226.100.894.349.028
790598;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;226.100.894.349.028
790598;1;3;1;50;2;3;3;;2;2;1;;;;;;;;;;;;13;226.100.894.349.028
790598;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;13;226.100.894.349.028
790600;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;13;145.585.528.174.564
790602;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;147.165.683.674.444
790602;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;147.165.683.674.444
790602;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;13;147.165.683.674.444
790603;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;13;149.067.992.855.199
790603;1;2;1;50;2;1;5;;;;;;;;;;;;;;;;13;149.067.992.855.199
790603;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;13;149.067.992.855.199
790603;1;4;1;50;2;4;2;;2;2;2;1;2;;;;;;;;;1;13;149.067.992.855.199
790607;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;227.868.307.481.574
790607;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;227.868.307.481.574
790608;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;222.396.569.670.554
790608;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;222.396.569.670.554
790611;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;149.067.338.138.622
790611;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;149.067.338.138.622
790611;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;149.067.338.138.622
790611;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;149.067.338.138.622
790611;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;13;149.067.338.138.622
790671;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;177.493.129.494.088
790671;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;13;177.493.129.494.088
790672;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;208.621.605.630.933
790672;1;2;1;50;2;2;4;;2;2;2;2;;;1;6;;2;;2;;;13;208.621.605.630.933
790672;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;13;208.621.605.630.933
790674;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;152.394.391.567.123
790674;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;13;152.394.391.567.123
790674;1;3;1;50;2;3;3;;2;2;2;2;;;1;12;;;;;;;13;152.394.391.567.123
790674;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;13;152.394.391.567.123
790676;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;13;165.272.402.436.271
