DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
5337922;1;3;1;10;1;2;9;2014;6;3;5; ; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;1;2;3;0; ; ;13;0;01;13;379,26544688068
5337922;1;4;1;10;4;2;3;1989;31;6;5; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;3;2;2;13;14;01;13;379,26544688068
5337924;1;1;1;10;1;2;9;1986;34;1;5; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;10;1; ;13;10;01;13;786,937902160929
5337924;1;2;1;10;2;1;6;1991;29;2;5; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;13;8;01;13;786,937902160929
5337924;1;3;1;10;1;2;3;2015;5;3;5; ; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;13;0;01;13;786,937902160929
5337926;1;1;1;10;1;2;5;1990;30;1;6; ;6;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;72000;2;1;2; ;6;5;4; ;13;16;01;13;774,109658905699
5337927;1;1;1;10;1;1;4;1973;47;1;5; ;2;2; ;3; ;1;2; ; ; ;1; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;13;11;01;13;818,909140085828
5337927;1;2;1;10;2;2;12;1973;47;2;5; ;2;2; ;3; ;1;1; ; ; ;1; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;13;11;01;13;818,909140085828
5337927;1;3;1;10;3;2;8;2001;19;3;5; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;3;2;2;13;14;01;13;818,909140085828
5337929;1;1;1;10;1;2;7;1959;61;1;5; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ;1;1; ; ; ;2;1; ; ;2;2;524000;2;1;2; ;6;7;5; ;13;18;01;13;357,127641115516
5337929;1;2;1;10;2;1;6;1959;61;2;5; ;3;3; ;3; ;1;1; ; ; ;1; ; ; ; ;1; ; ; ; ;1; ; ;1;1;85000;2;1;2; ;5;11;2; ;13;11;01;13;357,127641115516
5337929;1;3;1;10;3;1;3;1989;31;3;6; ;6;1;2;1;1; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ;1; ; ;1;1;47000;2;1;2; ;6;5;4; ;13;16;01;13;357,127641115516
5337931;1;1;1;10;1;1;4;1992;28;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;3;99;2;1;2; ;6;5;4; ;13;16;01;13;384,310807243446
5337931;1;2;1;10;2;2;2;1992;28;2;5; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;6;5;4; ;13;16;01;13;384,310807243446
5337940;1;1;1;10;2;2;8;1928;92;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1;2;112000;2;1;2; ;3;5; ; ;13;5;01;13;359,871663324919
5337940;1;2;1;10;2;1;1;1948;72;3;5; ;4;3; ;1;1; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;13;11;01;13;359,871663324919
5337941;1;1;1;10;2;1;9;1940;80;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;2;98;2;1;2; ;6;5;4; ;13;16;01;13;359,895679624887
5337941;1;2;1;10;2;1;3;1965;55;3;6; ;3;1;1;3; ;1;3; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;1;98;2;1;2; ;6;7;5; ;13;18;01;13;359,895679624887
5337941;1;3;1;10;2;2;3;1966;54;5;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;98;2;1;2; ;6;7;5; ;13;18;01;13;359,895679624887
5337943;1;1;1;10;1;1;10;1955;65;1;5; ;3;3; ;2; ;1;2; ; ; ;1; ; ; ; ;1; ; ; ;2;1; ; ;1;5; ;2;1;2; ;6;5;4; ;13;16;01;13;345,668159125135
5337943;1;2;1;10;2;2;10;1962;58;2;6; ;3;3; ;2; ;1;1; ; ; ; ;1; ;1; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;6;3;3; ;13;14;01;13;345,668159125135
5337943;1;3;1;10;3;2;8;1995;25;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ;1;3;123000;2;1;1;2;6;3;2;2;13;14;01;13;345,668159125135
5337944;1;1;1;10;1;2;2;1956;64;1;6; ;4;3; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;1;2;175000;2;1;2; ;6;3;3; ;13;14;01;13;367,963193820094
5337944;1;2;1;10;2;1;1;1984;37;3;6; ;6;2; ;1;1; ; ; ; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;3;3; ;13;14;01;13;367,963193820094
5337944;1;3;1;10;3;1;9;1975;45;3;5; ;6;2; ;1;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;13;11;01;13;367,963193820094
5337945;1;1;1;10;1;1;5;1995;25;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;6;3;3; ;13;14;01;13;391,748644735623
5337945;1;2;1;10;2;2;12;1993;27;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;5;4; ;13;16;01;13;391,748644735623
5337945;1;3;1;10;2;1;5;2019;1;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;13; ;01;13;391,748644735623
5337948;1;1;1;10;1;1;9;1940;80;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;2;264000;2;1;2; ;6;3;3; ;13;14;01;13;359,871663324919
5337948;1;2;1;10;2;2;2;1942;78;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;4;9; ; ;13;9;01;13;359,871663324919
5338015;1;1;1;10;1;1;8;1981;39;1;6; ;3;3; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;320000;2;1;2; ;6;6;5; ;68;17;01;68;694,014168748769
5338016;1;1;1;10;1;2;5;1948;72;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;105336;2;1;2; ;5;11;2; ;68;11;01;68;533,263636017223
5338017;1;1;1;10;1;2;11;1973;47;1;6; ;3;3; ;2; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;3;109725;2;1;2; ;6;6;5; ;68;17;01;68;737,704167292117
5338017;1;2;1;10;2;1;3;1971;49;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;3;109725;2;1;2; ;6;6;5; ;68;17;01;68;737,704167292117
5338017;1;3;1;10;3;1;4;1999;21;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;2;6;4;2;2;68;15;01;68;737,704167292117
5338017;1;4;1;10;1;1;12;2005;15;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;9; ; ;68;9;01;68;737,704167292117
5338017;1;5;1;10;1;2;12;2015;5;3;6; ; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;1;2;2;0; ; ;68;0;01;68;737,704167292117
5338018;1;1;1;10;1;2;9;1939;81;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;5; ;2;1;2; ;3;5; ; ;68;5;01;68;468,297424461573
5338018;1;2;1;10;2;2;7;1964;56;5;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;68;2;01;68;468,297424461573
5338019;1;1;1;10;1;2;11;1949;71;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;2;2;74200;2;1;2; ;3;5; ; ;68;5;01;68;533,263636017223
5338020;1;1;1;10;1;1;6;1958;62;1;6; ;2;3; ;3; ;1;2; ; ; ;1; ; ;1; ;1; ; ; ;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;68;5;01;68;378,833124693045
5338020;1;2;1;10;1;2;11;1950;70;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;INCREMENTO DE SERVICIOS PUBLICOS; ;1; ; ;1;2;74200;2;1;2; ;3;5; ; ;68;5;01;68;378,833124693045
5338020;1;3;1;10;3;2;8;1974;46;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;35112;2;1;2; ;5;11;2; ;68;11;01;68;378,833124693045
5338020;1;4;1;10;4;2;10;1985;35;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;35112;2;1;2; ;5;11;2; ;68;11;01;68;378,833124693045
5338021;1;1;1;10;1;2;1;1972;49;1;6; ;6;2; ;3; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;68;5;01;68;524,112489890811
5338021;1;2;1;10;2;2;5;1995;25;3;6; ;4;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;35112;2;1;1;1;6;4;2;2;68;15;01;68;524,112489890811
5338021;1;3;1;10;2;2;4;2014;6;4;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;68;1;01;68;524,112489890811
5338022;1;1;1;10;1;2;8;1977;43;1;6; ;2;3; ;2; ;2; ; ; ;1;1; ; ; ; ; ; ; ; ;2;1; ; ;1;1;35112;2;1;2; ;3;5; ; ;68;5;01;68;524,112489890811
5338022;1;2;1;10;2;2;9;1994;26;3;6; ;4;2; ;1;1; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ;1; ; ;1;1;35112;2;1;2; ;5;11;2; ;68;11;01;68;524,112489890811
5338022;1;3;1;10;2;2;9;2011;9;4;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;4; ; ;68;4;01;68;524,112489890811
5338031;1;1;1;10;1;2;11;1971;49;1;6; ;6;3; ;2; ; ; ; ; ;1;1;1; ;1; ; ; ; ; ;2;1; ; ;1;1;35113;2;1;2; ;6;2;3; ;05;13;01;05;1049,54197435165
5338031;1;2;1;10;2;1;9;1996;24;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;01;05;1049,54197435165
5338032;1;1;1;10;1;1;11;1978;42;1;6; ;3;2; ;2; ;1;2; ; ; ;1; ; ; ; ;1; ; ; ;2;1; ; ;1;1;67200;2;1;2; ;6;3;3; ;05;14;01;05;1549,75448640318
5338032;1;2;1;10;2;2;10;1982;38;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;124560;2;1;2; ;6;7;5; ;05;18;01;05;1549,75448640318
5338032;1;3;1;10;1;2;4;2015;5;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;05;0;01;05;1549,75448640318
5338068;1;1;1;10;1;2;4;1942;78;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;1;2;70224;2;1;2; ;3;3; ; ;05;3;01;05;1069,90858769947
5338068;1;2;1;10;2;1;4;1964;56;3;6; ;6;3; ;1;1; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ;1; ; ;1;1;40000;2;1;2; ;6;1;3; ;05;12;01;05;1069,90858769947
5338068;1;3;1;10;3;1;5;1965;55;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;4; ;1;1;2; ;3;5; ; ;05;5;01;05;1069,90858769947
5338068;1;4;1;10;4;2;6;1966;54;3;6; ;4;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;05;8;01;05;1069,90858769947
5338068;1;5;1;10;5;2;5;1999;21;4;6; ;6;2; ;1;4; ; ; ;1; ; ; ; ; ;1;1; ; ; ; ;1; ; ;3; ; ;2;1;1;2;6;4;3; ;05;15;01;05;1069,90858769947
5338069;1;1;1;10;1;1;10;1971;49;1;6; ;2;3; ;3; ;1;2; ; ;1;1; ; ; ; ; ; ; ; ;2;1; ; ;1;3;109725;2;1;2; ;5;11;2; ;05;11;01;05;1420,54310097848
5338069;1;2;1;10;2;2;3;1980;40;2;6; ;2;2; ;2; ;1;1; ;1; ; ; ; ;1; ; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;01;05;1420,54310097848
5338069;1;3;1;10;3;1;8;2003;17;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;1;1;6;0;2;2;05;11;01;05;1420,54310097848
5338069;1;4;1;10;2;2;1;2013;8;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;2; ; ;05;2;01;05;1420,54310097848
5338105;1;1;1;10;1;1;2;1957;63;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;54;2;01;54;725,806515191295
5338105;1;2;1;10;2;2;3;1957;63;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;54;5;01;54;725,806515191295
5338105;1;3;1;10;3;2;3;1995;25;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;54;11;01;54;725,806515191295
5338105;1;4;1;10;4;1;11;1998;22;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;54;6;01;54;725,806515191295
5345242;1;1;1;10;1;1;11;1936;84;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;54;5;01;54;419,965690421424
5345242;1;2;1;10;2;2;7;1947;73;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;54;8;01;54;419,965690421424
5345252;1;1;1;10;1;2;4;1973;47;1;6; ;6;2; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;96000;2;1;2; ;6;5;4; ;54;16;01;54;188,773786006719
5345252;1;2;1;10;1;1;2;1994;26;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;3;113500;2;1;1;2;6;6;4; ;54;17;01;54;188,773786006719
5345252;1;3;1;10;1;1;8;1989;31;3;6; ;2;3; ;1;1;1;4; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;1;60000;2;1;1;2;6;3;2;2;54;14;01;54;188,773786006719
5345252;1;4;1;10;4;2;2;1990;30;5;6; ;2;2; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;99;2;1;2; ;6;5;4; ;54;16;01;54;188,773786006719
5345252;1;5;1;10;4;2;6;2016;4;4;6; ; ;1;3;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;54;0;01;54;188,773786006719
5345252;1;6;1;10;4;2;2;2019;1;4;6; ; ;1;3;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;54; ;01;54;188,773786006719
5347210;1;1;1;10;1;2;3;1992;28;1;6; ;6;2; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ;1;1; ; ;1;1;48000;2;1;2; ;6;5;4; ;54;16;01;54;289,975386811299
5347211;1;1;1;10;1;2;7;1965;55;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;80000;2;1;2; ;6;5;4; ;54;16;01;54;360,555114733649
5347212;1;1;1;10;1;2;8;1978;42;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;3;109725;2;1;2; ;6;3;3; ;17;14;01;17;194,313929416341
5347212;1;2;1;10;2;2;10;1999;21;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;1;2;6;3;2;2;17;14;01;17;194,313929416341
5347213;1;1;1;10;1;1;4;1983;37;1;6; ;4;3; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;64000;2;1;2; ;6;2;3; ;17;13;01;17;197,56471584834
5347213;1;2;1;10;1;1;1;2007;14;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;17;7;01;17;197,56471584834
5347213;1;3;1;10;3;2;11;1957;63;5;6; ;5;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;01;17;197,56471584834
5347214;1;1;1;10;1;1;12;1974;46;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;35112;2;1;2; ;5;10;1; ;17;10;01;17;197,8654413008
5347214;1;2;1;10;2;2;12;1970;50;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;01;17;197,8654413008
5347214;1;3;1;10;3;1;1;1999;21;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;01;17;197,8654413008
5347215;1;1;1;10;1;1;6;1964;56;1;6; ;3;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;5; ;2;1;2; ;3;3; ; ;17;3;01;17;161,289427060556
5347215;1;2;1;10;2;2;7;1967;53;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;4;8; ; ;17;8;01;17;161,289427060556
5347215;1;3;1;10;3;2;7;1992;28;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;35112;2;1;2; ;5;11;2; ;17;11;01;17;161,289427060556
5347215;1;4;1;10;4;1;5;1997;23;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;01;17;161,289427060556
5347216;1;1;1;10;1;1;5;1975;45;1;6; ;6;3; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;35112;2;1;2; ;6;2;3; ;17;13;01;17;204,630673531303
5347216;1;2;1;10;2;1;4;1996;24;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;35112;2;1;2; ;6;2;3; ;17;13;01;17;204,630673531303
5347216;1;3;1;10;3;2;12;1953;67;5;6; ;6;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;17;5;01;17;204,630673531303
5347216;1;4;1;10;4;1;6;1976;44;5;6; ;6;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;35112;2;1;2; ;5;11;2; ;17;11;01;17;204,630673531303
5347217;1;1;1;10;1;1;9;1972;48;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;35112;2;1;2; ;4;8; ; ;17;8;01;17;301,54203437296
5347217;1;2;1;10;2;2;5;1996;24;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;01;17;301,54203437296
5347217;1;3;1;10;3;2;11;1999;21;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;01;17;301,54203437296
5347217;1;4;1;10;3;1;5;2019;1;4;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;17; ;01;17;301,54203437296
5347218;1;1;1;10;1;2;1;1970;51;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;35112;2;1;2; ;5;11;2; ;17;11;01;17;190,799483617836
5347218;1;2;1;10;2;1;6;1997;23;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;35112;2;1;2; ;5;11;2; ;17;11;01;17;190,799483617836
5347219;1;1;1;10;1;1;10;1987;33;1;6; ;3;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;76;11;01;76;919,745575915215
5347219;1;2;1;10;2;2;10;1987;33;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;98;2;1;2; ;6;5;4; ;76;16;01;76;919,745575915215
5347220;1;1;1;10;2;1;6;1981;39;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;76;11;01;76;1127,57296944192
5347220;1;2;1;10;2;2;4;1990;30;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;99;2;1;2; ;6;5;4; ;76;16;01;76;1127,57296944192
5347220;1;3;1;10;2;1;1;2012;9;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;2;3;3; ; ;76;3;01;76;1127,57296944192
5347221;1;1;1;10;3;2;4;1981;39;1;6; ;4;2; ;1;3; ; ;1; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;1;1;35100;2;1;2; ;6;5;4; ;08;16;01;08;507,610227601182
5347221;1;2;1;10;3;1;4;2008;12;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;08;6;01;08;507,610227601182
5347221;1;3;1;10;3;2;1;1947;73;5;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;08;3;01;08;507,610227601182
5347221;1;4;1;10;4;1;8;1968;52;5;6; ;4;2; ;1;3; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;08;11;01;08;507,610227601182
5347222;1;1;1;10;1;2;10;1964;56;1;6; ;4;3; ;2; ; ; ;1;1;1;1; ; ;1; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;08;11;01;08;386,544974409571
5347222;1;2;1;10;1;2;8;1983;37;3;6; ;6;3; ;1;1; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;08;11;01;08;386,544974409571
5347222;1;3;1;10;1;1;2;1997;23;3;6; ;6;2; ;1;1; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;08;11;01;08;386,544974409571
5347222;1;4;1;10;4;1;5;2002;18;3;6; ;6;2; ;1;1; ; ;1; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;2;6;0;2;2;08;11;01;08;386,544974409571
5347223;1;1;1;10;1;1;7;1974;46;1;6; ;3;2; ;2; ;1;2; ; ; ;1;1; ; ; ; ; ; ; ;2;1; ; ;1;4; ;2;1;2; ;3;5; ; ;05;5;01;05;1435,83377494514
5347223;1;2;1;10;2;2;11;1979;41;2;6; ;3;2; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;1;35112;2;1;2; ;5;11;2; ;05;11;01;05;1435,83377494514
5347223;1;3;1;10;3;2;5;2002;18;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;2;6;2;2;2;05;13;01;05;1435,83377494514
5347223;1;4;1;10;4;2;8;2009;11;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;0; ; ;05;5;01;05;1435,83377494514
5347224;1;1;1;10;1;1;3;1979;41;1;6; ;3;2; ;2; ;1;2; ; ;1;1;1;1; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;01;05;1010,40560898608
5347224;1;2;1;10;2;2;3;1983;37;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;05;5;01;05;1010,40560898608
5347224;1;3;1;10;3;1;4;2005;15;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;05;9;01;05;1010,40560898608
5347224;1;4;1;10;4;1;9;2008;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;05;6;01;05;1010,40560898608
