DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;AREA;CLASE;MES;DPTO;fex_c_2011
5518885;1;2;1;1;1;1;1;1;3;1; ; ;99;400000; ;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;15;1;08;15;89,9842860267843
5518886;1;2;1;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;2;2;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;15;1;08;15;155,682285176811
5518887;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;15;1;08;15;130,227874747857
5518888;1;3;1;1;1;1;1;1;3;1; ; ;98;98; ;2;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;1;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;15;1;08;15;155,682285176811
5518889;1;4;3;1;1;1;1;1;3;1; ; ;98;500000; ;2;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;15;1;08;15;113,02621574644
5518890;1;5;3;1;1;1;1;1;3;1; ; ;99;400000; ;2;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;1;2;1;4;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;15;1;08;15;121,054628549491
5518891;1;4;3;1;1;1;1;1;3;1; ; ;150000000;600000; ;2;1;1;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;1;2;1;4;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;15;1;08;15;156,246066205208
5518892;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;2;2;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;6;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;15;1;08;15;98,8822716024577
5518893;1;4;3;1;1;1;1;1;3;1; ; ;99;500000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;2;2;1;4;5;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;15;1;08;15;87,4462643588947
5518894;1;2;1;1;1;1;1;1;3;1; ; ;98;350000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;15;1;08;15;89,9842860267843
5518895;1;4;1;1;1;1;1;1;3;1; ; ;98;600000; ;2;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;15;1;08;15;85,4154842866617
5518896;1;2;1;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;15;1;08;15;155,682285176811
5518897;1;2;1;1;1;1;1;1;3;2; ;445000;98;400000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;15;1;08;15;128,493252012936
5518898;1;5;3;1;1;1;1;1;3;3; ; ; ; ;600000;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;15;1;08;15;149,378860701768
5518899;1;3;2;1;1;1;1;1;3;2; ;735000;200000000;1000000; ;1;1;2;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;6;1;1;1;2;1;1;01;17;1;08;17;158,056958057653
5518900;1;3;1;1;1;1;1;1;3;3; ; ; ; ;870000;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;17;1;08;17;186,230746630999
5518901;1;2;1;1;1;1;1;1;3;3; ; ; ; ;1050000;2;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;1;1;1;2;1;2;2;2; ;1;2;1;4;1;6;1;1;1;2;1;1;01;17;1;08;17;147,005214338609
5518902;1;2;1;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;17;1;08;17;152,531086198131
5518903;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;2;2;1;3;6;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;275,858285622141
5518904;1;5;2;1;1;1;1;1;3;3; ; ; ; ;800000;2;2;1;2;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;5;1;2;1;4;1;4;1;1;1;2;1;1;01;17;1;08;17;238,833146517273
5518905;1;5;3;1;1;1;1;1;3;1; ; ;98;700000; ;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;137,827674223507
5518906;1;3;2;1;1;1;1;1;3;3; ; ; ; ;1300000;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;1;2;1;2;1;2;2;2; ;1;2;1;2;1;4;1;1;1;3;1;1;01;17;1;08;17;203,118985976933
5518907;1;3;2;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;173,541834763847
5518908;1;3;2;3;1;5;2;1;4;3; ; ; ; ;300000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;2;5;2; ;1;1;4;3;1;1;2;2;2; ;2; ;01;17;1;08;17;173,236694868709
5518909;1;1;1;1;1;1;1;1;4;3; ; ; ; ;360000;2;1;1;1;1;2;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;17;1;08;17;199,70112322972
5518910;1;3;2;1;1;1;1;1;3;2; ;580000;160000000;550000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;194,216136210195
5518911;1;2;2;3;1;5;2;1;5;4; ; ; ;40000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;4;2; ;1;1;7;2;1;9;2;2;2; ;2; ;01;17;1;08;17;106,3369290257
5518912;1;5;3;1;1;1;1;1;3;3; ; ; ; ;1250000;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;1;2;1;3;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;17;1;08;17;179,067706623369
5518913;1;1;1;3;1;5;2;2;4;4; ; ; ;40000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;7;3;1;9;2;2;2; ;2; ;01;17;1;08;17;85,7636673281873
5518914;1;2;1;3;1;5;2;1;1;3; ; ; ; ;220000;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;7;3;1;1;2;2;2; ;2; ;01;17;1;08;17;124,79331697272
5518915;1;3;2;1;1;1;2;1;4;3; ; ; ; ;160000;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;5;3;1;1;2;1;1;2;2; ;01;17;1;08;17;117,172347676888
5518916;1;3;2;1;1;1;1;1;4;1; ; ;8000000;150000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;7;3;1;1;2;1;1;2;1;1;01;17;1;08;17;101,559492988466
5518917;1;4;4;1;1;1;1;1;4;1; ; ;10000000;100000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;6;2; ;1;1;4;3;1;1;2;1;1;2;1;1;01;17;1;08;17;86,7913598019216
5518918;1;2;2;1;1;1;1;1;4;4; ; ; ;200000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;7;3;1;1;2;1;1;2;1;1;01;17;1;08;17;117,172347676888
5518919;1;3;2;1;1;1;1;1;3;1; ; ;190000000;850000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;1;1;1;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;17;1;08;17;171,527334656375
5518920;1;3;1;1;1;1;1;1;3;3; ; ; ; ;550000;2;1;1;2;1;1;1;1;1;1;1;2;2;1;2;2;2;1;2;1;2;1;2;2;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;197,593114117411
5518921;1;3;1;1;1;1;1;1;3;1; ; ;98;600000; ;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;186,230746630999
5518922;1;4;3;1;1;1;1;1;3;1; ; ;99;99; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;1;1;1;3;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;188,415574002309
5518923;1;4;2;1;1;1;1;1;3;2; ;1200000;99;800000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;137,827674223507
5518924;1;4;1;1;1;1;1;1;3;1; ; ;250000000;1000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;17;1;08;17;171,527334656375
5518925;1;5;2;1;1;1;1;1;3;2; ;1350000;99;99; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;1;2;1;1;3;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;169,419325544065
5518926;1;5;4;1;1;1;1;1;3;2; ;600000;80000000;400000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;1;2;2;1;6;6;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;17;1;08;17;169,796657503429
5518927;1;3;2;1;1;1;1;1;3;1; ; ;80000000;350000; ;2;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;17;1;08;17;186,6757642432
5518928;1;4;2;1;1;1;1;1;3;2; ;1200000;200000000;1100000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;1;2;2;1;2;1;2;1;3;4;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;17;1;08;17;294,409516468183
5518929;1;4;2;1;1;1;1;1;3;3; ; ; ; ;650000;2;2;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;2;1;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;243,692562732716
5518930;1;3;1;1;1;1;1;1;3;1; ; ;98;450000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;17;1;08;17;166,001462796853
5518931;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;226,804323386783
5518932;1;4;3;1;1;1;1;1;3;1; ; ;180000000;800000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;2;1;3;6;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;428,809070408689
5518933;1;5;4;1;1;1;1;1;3;1; ; ;99;99; ;2;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;3;4;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;128,650134108405
5518934;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;1;1;2;2;1;2;3;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;17;1;08;17;234,344695353777
5518935;1;3;1;1;1;1;1;1;3;4; ; ; ;600000; ;2;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;6;1;3;1;1;1;2;1;1;01;17;1;08;17;153,078745421333
5518935;2;2;1;1;1;1;1;1;4;4; ; ; ;300000; ;2;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;3;3;2; ;2;1;1;6;1;3;1;1;1;2;1;1;01;17;1;08;17;153,078745421333
5518936;1;3;2;1;1;1;1;1;3;1; ; ;80000000;400000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;17;1;08;17;193,771118597993
5518937;1;3;2;1;1;1;1;1;3;4; ; ; ;700000; ;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;1;1;1;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;331,392645803429
5518938;1;2;1;1;1;1;1;1;4;3; ; ; ; ;360000;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;1;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;199,70112322972
5518939;1;2;1;1;1;1;1;1;4;1; ; ;270000000;500000; ;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;186,230746630999
5518940;1;2;1;1;1;1;1;1;3;1; ; ;99;500000; ;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;17;1;08;17;171,527334656375
5518941;1;6;4;1;1;1;1;1;3;2; ;300000;100000000;600000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;2;2;1;5;5;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;17;1;08;17;162,256285536435
5518942;1;4;3;1;1;1;1;1;3;1; ; ;100000000;500000; ;2;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;17;1;08;17;177,327896864261
5518943;1;6;3;1;1;1;1;1;3;1; ; ;150000000;700000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;1;2;1;5;6;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;277,598095381249
5518944;1;5;3;1;1;1;1;1;3;1; ; ;99;400000; ;1;1;1;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;1;1;2;1;4;4;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;17;1;08;17;251,232934699711
5518945;1;3;1;1;1;1;1;1;3;1; ; ;200000000;800000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;2;1;2;1;2;2;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;171,527334656375
5518946;1;3;1;1;1;1;1;1;3;1; ; ;99;99; ;2;1;2;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;199,70112322972
5518947;1;3;1;1;1;1;1;1;3;1; ; ;80000000;400000; ;1;1;1;1;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;5;1;3;1;1;1;2;1;1;01;17;1;08;17;186,230746630999
5518948;1;3;2;1;1;1;1;1;4;4; ; ; ;400000; ;2;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;17;1;08;17;124,357297624785
5518949;1;4;2;1;1;1;1;1;3;1; ; ;200000000;700000; ;2;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;1;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;182,889702142787
5518950;1;5;4;1;1;1;1;1;4;3; ; ; ; ;600000;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;4;6;2; ;1;1;1;4;1;3;2;1;1;2;1;1;01;17;1;08;17;291,940905300328
5518951;1;2;1;1;1;1;1;1;4;3; ; ; ; ;450000;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;17;1;08;17;231,292774550279
5518952;1;1;1;1;1;1;1;1;4;4; ; ; ;250000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;17;1;08;17;199,70112322972
5518953;1;1;1;1;2;1;1;6; ;3; ; ; ; ;200000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;3;1;4;1;3;2;1;1;2;1;1;01;17;1;08;17;197,593114117411
5518954;1;1;1;1;2;1;1;6; ;3; ; ; ; ;240000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;3;1;4;1;3;2;1;1;2;1;1;01;17;1;08;17;186,230746630999
5518955;1;1;1;1;2;1;1;6; ;3; ; ; ; ;200000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;3;1;4;1;3;2;1;1;2;1;1;01;17;1;08;17;180,704874771477
5518956;1;1;1;1;2;1;1;6; ;3; ; ; ; ;200000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;1;3;1;4;1;3;2;1;1;2;1;1;01;17;1;08;17;249,58663394544
5518957;1;1;1;1;2;1;1;6; ;3; ; ; ; ;240000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;3;1;4;1;3;2;1;1;2;1;1;01;17;1;08;17;231,292774550279
5518958;1;1;1;1;2;1;1;1;4;3; ; ; ; ;250000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;3;1;4;1;3;2;1;1;2;1;1;01;17;1;08;17;199,70112322972
5518959;1;3;1;1;1;1;1;1;3;1; ; ;99;700000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;3;1;2;1;1;1;2;1;1;01;17;1;08;17;186,230746630999
5518960;1;3;2;1;1;1;1;1;3;1; ; ;70000000;500000; ;1;1;1;1;1;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;1;08;17;179,067706623369
5518961;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;3;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;1;08;17;186,6757642432
5518962;1;2;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;1;2;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;1;08;17;186,6757642432
5518963;1;5;3;1;1;1;1;1;3;2; ;350000;99;600000; ;2;1;1;1;1;2;1;1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;1;08;17;177,327896864261
5518964;1;6;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;2;2;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;17;1;08;17;201,311490564987
5518965;1;5;2;1;1;1;1;1;3;2; ;600000;100000000;700000; ;2;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;1;1;2;1;3;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;1;08;17;186,6757642432
5518966;1;5;3;1;1;1;1;1;3;1; ; ;100000000;600000; ;1;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;3;6;2; ;1;1;1;3;1;2;1;1;1;2;1;1;01;17;1;08;17;107,202267602172
5518967;1;4;3;1;1;1;1;1;3;3; ; ; ; ;365000;2;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;1;08;17;160,071458165125
5518968;1;2;1;1;1;1;1;1;3;1; ; ;70000000;400000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;4;1;2;1;1;1;2;1;1;01;17;1;08;17;171,527334656375
5518969;1;1;1;1;2;1;1;1;3;4; ; ; ;150000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;17;1;08;17;195,785618705465
5518970;1;3;2;1;1;1;1;1;3;1; ; ;90000000;500000; ;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;3;1;2;1;1;1;2;1;1;01;17;1;08;17;158,056958057653
5518971;1;3;2;1;1;1;1;3;3;3; ; ; ; ;250000;2;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;2;1;1;1;1;1;2;1;1;01;18;1;08;18;94,9689043764276
5518972;1;5;3;1;1;1;1;1;3;1; ; ;80000000;300000; ;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;4;2; ;1;1;1;2;1;1;1;1;1;2;1;1;01;18;1;08;18;95,3596384180126
5518973;1;3;2;1;1;1;1;3;3;1; ; ;50000000;250000; ;2;1;1;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;4;6;2; ;1;1;1;2;1;1;1;1;1;2;1;1;01;18;1;08;18;125,630914639394
5518974;1;2;1;1;1;1;1;1;3;1; ; ;50000000;250000; ;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;18;1;08;18;78,836857664266
5518975;1;4;3;1;1;1;1;3;3;1; ; ;30000000;250000; ;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;5;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;18;1;08;18;150,782102266563
5518976;1;4;3;1;1;1;1;3;3;3; ; ; ; ;360000;2;1;1;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;3;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;181,368473296136
5518977;1;3;2;1;1;1;1;3;3;3; ; ; ; ;240000;2;1;1;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;3;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;117,758645798491
5518978;1;2;1;1;1;1;1;3;3;1; ; ;30000000;280000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;84,4456304882166
5518979;1;2;1;1;1;1;1;3;3;3; ; ; ; ;250000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;1;5;1;1;1;2;1;1;1;1;1;2;1;1;01;18;1;08;18;101,38641695091
5518980;1;3;2;1;1;1;1;3;3;4; ; ; ;300000; ;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;2;1;1;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;54,392019006506
5518981;1;2;1;1;1;1;1;3;3;3; ; ; ; ;280000;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;3;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;89,750865594062
5518982;1;3;1;1;1;1;1;3;3;4; ; ; ;400000; ;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;65,3212213939456
5518983;1;3;2;1;1;1;1;3;3;1; ; ;70000000;300000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;1;1;1;2;1;1;1;1;1;2;1;1;01;18;1;08;18;122,976684580856
5518984;1;5;3;1;1;1;1;1;3;1; ; ;98;98; ;2;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;3;4;2; ;1;1;1;2;1;1;1;1;1;2;1;1;01;18;1;08;18;54,392019006506
5518985;1;7;5;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;5;2; ;1;1;1;2;1;1;1;1;1;2;1;1;01;18;1;08;18;136,164127051667
5518986;1;3;1;1;1;1;1;2;4;4; ; ; ;98; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;1;4;1;2;1;2;1;1;2;1;1;2;1;1;01;18;1;08;18;65,7580495560507
5518987;1;5;3;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;3;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;18;1;08;18;65,7580495560507
5518988;1;7;2;1;1;1;1;3;4;1; ; ;400000000;1300000; ;2;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;1;2;2;1;2;1;2;2;2; ;1;1;1;4;1;4;2;1;1;3;1;1;01;19;1;08;19;206,942071033013
5518990;1;5;4;1;1;1;1;1;3;3; ; ; ; ;1300000;2;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;1;2;2;2;1;3;4;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;19;1;08;19;152,657231328201
