DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,FEX_C,CLASE,MES,DPTO,FEX_C_2011
2654249,1,1,1,95,2,,,,,,,,1,2,1,,800000,,,,2,2,2,,2,145.595.132.016.777,2,3,5,137.810.665.642.444
2654249,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,145.595.132.016.777,2,3,5,137.810.665.642.444
2654249,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,145.595.132.016.777,2,3,5,137.810.665.642.444
2654249,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,145.595.132.016.777,2,3,5,137.810.665.642.444
2654253,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,125.483.093.531.775,2,3,5,151.522.623.414.245
2654253,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,125.483.093.531.775,2,3,5,151.522.623.414.245
2654253,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,125.483.093.531.775,2,3,5,151.522.623.414.245
2654255,1,1,1,95,2,,,,,,,,1,2,2,,,,,1800000,2,1,2,,2,154.295.931.617.785,2,3,5,179.515.043.776.534
2654256,1,1,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,780000,1,153.263.617.076.001,2,3,5,172.323.758.313.177
2654257,1,1,1,95,2,,,,,,,,1,2,2,,,,,1800000,2,1,2,600000,1,220.641.445.159.551,2,3,5,213.004.537.299.435
2654257,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,220.641.445.159.551,2,3,5,213.004.537.299.435
2654257,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,220.641.445.159.551,2,3,5,213.004.537.299.435
2654257,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,220.641.445.159.551,2,3,5,213.004.537.299.435
2654258,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,138.417.490.958.493,2,3,5,149.054.167.704.593
2654258,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,600000,1,138.417.490.958.493,2,3,5,149.054.167.704.593
2654259,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,258.978.677.107.795,2,3,5,233.727.057.215.576
2654259,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,258.978.677.107.795,2,3,5,233.727.057.215.576
2654260,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,752.938.921.581.247,2,3,5,938.400.707.165.226
2654260,1,2,1,95,1,,1,2,,,34000,2,2,,,,,,,,,,,,,752.938.921.581.247,2,3,5,938.400.707.165.226
2654260,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,752.938.921.581.247,2,3,5,938.400.707.165.226
2654260,1,4,1,95,2,,,,,,,,1,2,2,,,6000000,,,1,2,2,,2,752.938.921.581.247,2,3,5,938.400.707.165.226
2654261,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,606000,1,190.821.540.577.773,2,3,5,19.944.418.590.111
2654261,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,190.821.540.577.773,2,3,5,19.944.418.590.111
2654261,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,190.821.540.577.773,2,3,5,19.944.418.590.111
2654262,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,179.010.930.203.299,2,3,5,194.554.933.505.511
2654262,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,600000,1,179.010.930.203.299,2,3,5,194.554.933.505.511
2654263,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,190.821.540.577.773,2,3,5,19.944.418.590.111
2654263,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,190.821.540.577.773,2,3,5,19.944.418.590.111
2654263,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,190.821.540.577.773,2,3,5,19.944.418.590.111
2654264,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,360000,1,289.414.844.663,2,3,5,275.827.719.872.251
2654264,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,289.414.844.663,2,3,5,275.827.719.872.251
2654264,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,289.414.844.663,2,3,5,275.827.719.872.251
2654264,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,289.414.844.663,2,3,5,275.827.719.872.251
2654264,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,289.414.844.663,2,3,5,275.827.719.872.251
2654264,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,289.414.844.663,2,3,5,275.827.719.872.251
2654264,1,9,1,95,2,,,,,,,,2,,,,,,,,,,,,,289.414.844.663,2,3,5,275.827.719.872.251
2654265,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,196.793.899.710.597,2,3,5,165.544.012.608.089
2654265,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,600000,1,196.793.899.710.597,2,3,5,165.544.012.608.089
2654265,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,196.793.899.710.597,2,3,5,165.544.012.608.089
2654265,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,196.793.899.710.597,2,3,5,165.544.012.608.089
2654265,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,196.793.899.710.597,2,3,5,165.544.012.608.089
2654266,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,228.672.374.959.479,2,3,5,232.728.577.295.472
2654266,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,228.672.374.959.479,2,3,5,232.728.577.295.472
2654266,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,228.672.374.959.479,2,3,5,232.728.577.295.472
2654267,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,400000,1,203.972.804.038.901,2,3,5,200.599.922.847.268
2654267,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,203.972.804.038.901,2,3,5,200.599.922.847.268
2654267,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,203.972.804.038.901,2,3,5,200.599.922.847.268
2654268,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,606000,1,207.053.868.866.709,2,3,5,222.703.302.453.135
2654268,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,360000,1,207.053.868.866.709,2,3,5,222.703.302.453.135
2654268,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,207.053.868.866.709,2,3,5,222.703.302.453.135
2654268,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,207.053.868.866.709,2,3,5,222.703.302.453.135
2654269,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,179.527.087.474.191,2,3,5,19.815.057.623.719
2654269,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,179.527.087.474.191,2,3,5,19.815.057.623.719
2654270,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,195.816.592.919.182,2,3,5,196.133.595.781.952
2654270,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,180000,1,195.816.592.919.182,2,3,5,196.133.595.781.952
2654270,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,195.816.592.919.182,2,3,5,196.133.595.781.952
2654270,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,195.816.592.919.182,2,3,5,196.133.595.781.952
2654271,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,129.243.747.578.593,2,3,5,125.745.174.265.239
2654272,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,900000,1,219.988.266.293.426,2,3,5,220.234.846.743.483
2654272,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,219.988.266.293.426,2,3,5,220.234.846.743.483
2654272,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,219.988.266.293.426,2,3,5,220.234.846.743.483
2654273,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,250.169.287.121.952,2,3,5,236.491.039.594.308
2654273,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,250.169.287.121.952,2,3,5,236.491.039.594.308
2654274,1,1,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,154.295.931.617.785,2,3,5,179.515.043.776.534
2654275,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,196.165.968.890.488,2,3,5,194.397.676.479.458
2654276,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,985.798.158.696.391,2,3,5,105.463.770.248.386
2654276,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,985.798.158.696.391,2,3,5,105.463.770.248.386
2654278,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,1000000,1,988.648.812.969.811,2,3,5,107.449.586.373.972
2654278,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,988.648.812.969.811,2,3,5,107.449.586.373.972
2654283,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,985.798.158.696.391,2,3,5,105.463.770.248.386
2654283,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,985.798.158.696.391,2,3,5,105.463.770.248.386
2654286,1,1,1,95,2,,,,,,,,1,2,2,,,,,200000,2,1,2,,2,122.402.028.703.967,2,3,5,129.419.243.808.378
2654286,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,122.402.028.703.967,2,3,5,129.419.243.808.378
2654287,1,1,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,153.263.617.076.001,2,3,5,172.323.758.313.177
2654290,1,1,1,95,2,,,,,,,,1,1,2,,,,1200000,,2,2,2,,2,228.470.936.590.005,2,3,5,212.015.619.920.435
2654290,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,228.470.936.590.005,2,3,5,212.015.619.920.435
2654290,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,228.470.936.590.005,2,3,5,212.015.619.920.435
2654291,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,268.057.349.114.443,2,3,5,243.553.617.955.744
2654291,1,2,1,95,2,,,,,,,,1,1,2,,,,1400000,,2,2,2,,2,268.057.349.114.443,2,3,5,243.553.617.955.744
2654292,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,234.016.803.272.194,2,3,5,22.768.206.787.382
2654293,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,263.107.484.142.323,2,3,5,245.932.957.565.574
2654293,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,540000,1,263.107.484.142.323,2,3,5,245.932.957.565.574
2654293,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,263.107.484.142.323,2,3,5,245.932.957.565.574
2654293,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,263.107.484.142.323,2,3,5,245.932.957.565.574
2654294,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,129.243.747.578.593,2,3,5,125.745.174.265.239
2654295,1,1,1,95,2,,,,,,,,1,1,2,,,,2400000,,2,2,2,,2,190.821.540.577.773,2,3,5,19.944.418.590.111
2654295,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,190.821.540.577.773,2,3,5,19.944.418.590.111
2654295,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,190.821.540.577.773,2,3,5,19.944.418.590.111
2654296,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,196.165.968.890.488,2,3,5,194.397.676.479.458
2654297,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,189.956.007.335.576,2,3,5,197.584.462.471.925
2654297,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,900000,1,189.956.007.335.576,2,3,5,197.584.462.471.925
2654297,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,189.956.007.335.576,2,3,5,197.584.462.471.925
2654297,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,189.956.007.335.576,2,3,5,197.584.462.471.925
2654297,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,189.956.007.335.576,2,3,5,197.584.462.471.925
2654297,1,8,1,95,2,,,,,,,,2,,,,,,,,,,,,,189.956.007.335.576,2,3,5,197.584.462.471.925
2654298,1,1,1,95,2,,,,,,,,1,1,2,,,,1800000,,2,2,2,,2,170.448.415.467.543,2,3,5,188.324.015.497.022
2654298,1,2,1,95,2,,,,,,,,1,2,2,,,,,800000,2,1,2,,2,170.448.415.467.543,2,3,5,188.324.015.497.022
2654299,1,1,1,95,2,,,,,,,,1,1,2,,,,1400000,,2,2,2,,2,244.187.107.608.049,2,3,5,231.679.093.740.781
2654299,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,120000,1,244.187.107.608.049,2,3,5,231.679.093.740.781
2654299,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,244.187.107.608.049,2,3,5,231.679.093.740.781
2654299,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,244.187.107.608.049,2,3,5,231.679.093.740.781
2654300,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,179.801.130.664.657,2,3,5,176.498.671.885.737
2654300,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,179.801.130.664.657,2,3,5,176.498.671.885.737
2654300,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,179.801.130.664.657,2,3,5,176.498.671.885.737
2654300,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,179.801.130.664.657,2,3,5,176.498.671.885.737
2654301,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,274.994.139.362.321,2,3,5,253.361.981.111.791
2654301,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,274.994.139.362.321,2,3,5,253.361.981.111.791
2654302,1,1,1,95,2,,,,,,,,1,1,2,,,,2400000,,2,2,2,,2,258.978.677.107.795,2,3,5,233.727.057.215.576
2654302,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,258.978.677.107.795,2,3,5,233.727.057.215.576
2654303,1,1,1,95,2,,,,,,,,1,2,2,,,,,5000000,2,1,2,,2,174.669.056.728.014,2,3,5,190.635.214.180.622
2654303,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,174.669.056.728.014,2,3,5,190.635.214.180.622
2654304,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,162.995.467.948.774,2,3,5,174.920.009.609.296
2654304,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,690000,1,162.995.467.948.774,2,3,5,174.920.009.609.296
2654305,1,1,1,95,1,,2,1,,1200000,,2,2,,,,,,,,,,,,,101.369.688.369.571,2,3,5,99.272.404.705.967
2654305,1,2,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,101.369.688.369.571,2,3,5,99.272.404.705.967
2654306,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,196.165.968.890.488,2,3,5,194.397.676.479.458
2654307,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,146.980.005.694.248,2,3,5,155.285.085.713.082
2654307,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,600000,1,146.980.005.694.248,2,3,5,155.285.085.713.082
2654308,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,900000,1,196.165.968.890.488,2,3,5,194.397.676.479.458
2654309,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,900000,1,121.887.797.615.275,2,3,5,12.916.888.998.864
2654309,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,121.887.797.615.275,2,3,5,12.916.888.998.864
2654309,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,121.887.797.615.275,2,3,5,12.916.888.998.864
2654309,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,121.887.797.615.275,2,3,5,12.916.888.998.864
2654309,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,121.887.797.615.275,2,3,5,12.916.888.998.864
2654309,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,121.887.797.615.275,2,3,5,12.916.888.998.864
2654310,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,117.371.345.894.624,2,3,5,123.667.226.353.698
2654310,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,117.371.345.894.624,2,3,5,123.667.226.353.698
2654311,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,126.510.016.111.197,2,3,5,127.059.245.578.225
2654311,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,126.510.016.111.197,2,3,5,127.059.245.578.225
2654311,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,126.510.016.111.197,2,3,5,127.059.245.578.225
2654425,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,117.371.345.894.624,2,3,41,123.667.226.353.698
2654425,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,117.371.345.894.624,2,3,41,123.667.226.353.698
2654430,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,226.719.453.009.077,2,3,41,193.605.543.537.239
2654430,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,226.719.453.009.077,2,3,41,193.605.543.537.239
2654430,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,226.719.453.009.077,2,3,41,193.605.543.537.239
2654430,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,226.719.453.009.077,2,3,41,193.605.543.537.239
2654431,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,961.119.121.815.858,2,3,41,111.965.012.266.765
2654431,1,2,1,95,2,,,,,,,,1,1,2,,,,100000,,2,2,2,,2,961.119.121.815.858,2,3,41,111.965.012.266.765
2654431,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,961.119.121.815.858,2,3,41,111.965.012.266.765
2654431,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,961.119.121.815.858,2,3,41,111.965.012.266.765
2654431,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,961.119.121.815.858,2,3,41,111.965.012.266.765
2654431,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,961.119.121.815.858,2,3,41,111.965.012.266.765
2654432,1,1,1,95,2,,,,,,,,1,2,1,,90000,,,,2,2,2,,2,941.926.755.423.967,2,3,41,111.038.312.457.618
2654432,1,2,1,95,2,,,,,,,,1,1,2,,,,240000,,2,2,2,,2,941.926.755.423.967,2,3,41,111.038.312.457.618
2654432,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,941.926.755.423.967,2,3,41,111.038.312.457.618
2654432,2,1,2,95,2,,,,,,,,1,2,2,,,2400000,,,1,2,2,,2,941.926.755.423.967,2,3,41,111.038.312.457.618
2654432,2,2,2,95,2,,,,,,,,2,,,,,,,,,,,,,941.926.755.423.967,2,3,41,111.038.312.457.618
2654433,1,1,1,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,,2,119.308.646.809.794,2,3,41,129.668.539.347.572
2654433,1,2,1,95,2,,,,,,,,1,1,2,,,,500000,320000,2,1,2,,2,119.308.646.809.794,2,3,41,129.668.539.347.572
2654434,1,1,1,95,2,,,,,,,,1,2,2,,,,,1800000,2,1,2,,2,111.196.577.479.264,2,3,41,127.715.194.857.186
2654434,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,111.196.577.479.264,2,3,41,127.715.194.857.186
2654434,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,111.196.577.479.264,2,3,41,127.715.194.857.186
2654436,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,14.775.873.262.949,2,3,41,132.524.962.078.287
2654436,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,14.775.873.262.949,2,3,41,132.524.962.078.287
2654440,1,1,1,95,2,,,,,,,,1,2,2,,,,,500000,2,1,2,,2,178.190.837.005.517,2,3,41,176.220.555.252.663
2654440,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,178.190.837.005.517,2,3,41,176.220.555.252.663
2654440,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,178.190.837.005.517,2,3,41,176.220.555.252.663
2654440,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,178.190.837.005.517,2,3,41,176.220.555.252.663
2654440,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,178.190.837.005.517,2,3,41,176.220.555.252.663
2654440,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,178.190.837.005.517,2,3,41,176.220.555.252.663
2654441,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,11.641.483.999.941,2,3,41,127.056.093.236.066
2654441,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,11.641.483.999.941,2,3,41,127.056.093.236.066
2654442,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,182.936.296.600.551,2,3,41,166.466.281.231.687
2654442,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,182.936.296.600.551,2,3,41,166.466.281.231.687
2654443,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,152.407.406.565.694,2,3,41,155.110.816.973.898
2654443,1,2,1,95,2,,,,,,,,1,2,2,,,,,960000,2,1,2,,2,152.407.406.565.694,2,3,41,155.110.816.973.898
2654443,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,152.407.406.565.694,2,3,41,155.110.816.973.898
2654447,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,10.833.933.551.901,2,3,41,107.362.735.826.934
2654453,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,13.656.024.673.059,2,3,41,13.726.998.426.007
2654453,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,13.656.024.673.059,2,3,41,13.726.998.426.007
2654453,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,13.656.024.673.059,2,3,41,13.726.998.426.007
2654453,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,13.656.024.673.059,2,3,41,13.726.998.426.007
2654454,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,163.871.151.786.672,2,3,41,154.385.339.703.091
2654454,1,2,1,95,2,,,,,,,,1,1,2,,,,1680000,,2,2,2,,2,163.871.151.786.672,2,3,41,154.385.339.703.091
2654454,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,163.871.151.786.672,2,3,41,154.385.339.703.091
2654454,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,163.871.151.786.672,2,3,41,154.385.339.703.091
2654454,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,163.871.151.786.672,2,3,41,154.385.339.703.091
2654455,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,178.313.008.755.849,2,3,41,159.929.124.342.786
2654455,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,178.313.008.755.849,2,3,41,159.929.124.342.786
2654460,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,161.240.316.729.988,2,3,41,149.995.256.769.638
2654460,1,2,1,95,2,,,,,,,,1,1,2,,,,150000,,2,2,2,,2,161.240.316.729.988,2,3,41,149.995.256.769.638
2654460,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,161.240.316.729.988,2,3,41,149.995.256.769.638
2654460,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,161.240.316.729.988,2,3,41,149.995.256.769.638
2654460,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,161.240.316.729.988,2,3,41,149.995.256.769.638
2654461,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,138.552.699.518.608,2,3,41,139.417.058.215.518
2654461,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,138.552.699.518.608,2,3,41,139.417.058.215.518
2654461,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,138.552.699.518.608,2,3,41,139.417.058.215.518
2654461,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,138.552.699.518.608,2,3,41,139.417.058.215.518
2654462,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,108.634.532.511.574,2,3,41,116.582.097.097.313
2654462,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,108.634.532.511.574,2,3,41,116.582.097.097.313
2654463,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,174.545.266.084.893,2,3,41,167.471.781.953.351
2654463,1,2,1,95,2,,,,,,,,1,1,2,,,,540000,,2,2,2,,2,174.545.266.084.893,2,3,41,167.471.781.953.351
2654463,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,174.545.266.084.893,2,3,41,167.471.781.953.351
2654463,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,174.545.266.084.893,2,3,41,167.471.781.953.351
2654463,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,174.545.266.084.893,2,3,41,167.471.781.953.351
2654464,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,104.981.211.620.329,2,3,41,127.160.903.165.596
2654464,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,104.981.211.620.329,2,3,41,127.160.903.165.596
2654464,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,104.981.211.620.329,2,3,41,127.160.903.165.596
2654465,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,127.180.277.554.218,2,3,41,132.927.167.670.256
2654465,1,2,1,95,2,,,,,,,,1,2,2,,,,,100000,2,1,2,,2,127.180.277.554.218,2,3,41,132.927.167.670.256
2654465,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,127.180.277.554.218,2,3,41,132.927.167.670.256
2654466,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,163.779.828.530.084,2,3,41,16.160.070.751.916
2654466,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,163.779.828.530.084,2,3,41,16.160.070.751.916
2654466,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,163.779.828.530.084,2,3,41,16.160.070.751.916
2654466,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,163.779.828.530.084,2,3,41,16.160.070.751.916
2654467,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,108.978.545.167.456,2,3,41,118.978.550.030.331
2654467,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,108.978.545.167.456,2,3,41,118.978.550.030.331
2654480,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,174.545.266.084.893,2,3,41,167.471.781.953.351
2654480,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,174.545.266.084.893,2,3,41,167.471.781.953.351
2654480,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,174.545.266.084.893,2,3,41,167.471.781.953.351
2654480,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,174.545.266.084.893,2,3,41,167.471.781.953.351
2654480,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,174.545.266.084.893,2,3,41,167.471.781.953.351
2654481,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,163.779.828.530.084,2,3,41,16.160.070.751.916
2654481,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,163.779.828.530.084,2,3,41,16.160.070.751.916
2654481,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,163.779.828.530.084,2,3,41,16.160.070.751.916
2654481,2,2,2,95,2,,,,,,,,2,,,,,,,,,,,,,163.779.828.530.084,2,3,41,16.160.070.751.916
2654483,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,108.634.532.511.574,2,3,41,116.582.097.097.313
2654483,1,2,1,95,2,,,,,,,,1,1,2,,,,500000,,2,2,2,,2,108.634.532.511.574,2,3,41,116.582.097.097.313
2654484,1,1,1,95,2,,,,,,,,1,1,2,,,,750000,,2,2,2,,2,96.466.933.835.041,2,3,41,105.284.787.915.394
