Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area;Directorio
1;1;1;70;1;12;48;1; ;2;60;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;21;64;1;1;6421;04;27;22,1598887888704;27;4038405
1;1;1;70;1;52;48;4; ;2;52;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;92;92;75;1;2;7512;04;27;60,7604530599456;27;4038406
1;4;1;70;1;28;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;2; ;04;27;60,7604530599456;27;4038406
1;2;1;70;1;8;15;4; ;2;8;4; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;97;85;1;1;8532;04;27;22,1598887888704;27;4038410
1;2;1;70;1;8;19;4; ;2;8;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;1;7493;04;27;28,9766548924266;27;4038414
1;2;1;70;1;8;40;2; ;2;70;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;08;75;1;1;7513;04;27;22,1598887888704;27;4038415
1;2;1;70;1;6;49;4; ;2;6;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;1;5211;04;27;22,1598887888704;27;4038419
1;2;1;70;1;16;40;2; ;2;52;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;40;58;75;1;2;7524;04;27;22,1598887888704;27;4038422
1;6;1;70;1;8;40;1; ;2;30;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;64;05;1;1;0501;04;27;22,1598887888704;27;4038422
1;2;1;70;1;4;14;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;04;27;22,1598887888704;27;4038426
1;6;1;70;1;16;40;2; ;2;16;4; ;9;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;13;19;85;1;2;8532;04;27;22,1598887888704;27;4038429
1;2;1;70;1;8;30;4; ;2;24;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;59;60;1;1;6021;04;27;77,6077248080907;27;4038432
1;3;1;70;1;1;25;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;27;22,1598887888704;27;4038436
1;1;1;70;1;52;40;2; ;2;208;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;75;1;2;7513;04;27;87,2737237035358;27;4038440
1;5;1;70;1;2;52;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;1;7493;04;27;22,1598887888704;27;4038447
1;1;1;70;1;8;40;4; ;2;20;4; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4522;04;27;88,6395551554817;27;4038450
1;2;1;70;1;16;40;2; ;2;16;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8044;04;27;22,1598887888704;27;4038473
1;1;1;70;1;1;40;3; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;1;7493;04;27;34,0537368751365;27;4038474
1;1;1;70;1;4;50;4; ;2;5;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4522;04;27;22,1598887888704;27;4038477
1;1;1;70;1;8;15;4; ;2;8;4; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;55;54;55;1;1;5511;04;27;22,1598887888704;27;4038480
1;3;1;70;1;8;15;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;07; ; ;1;1; ;04;27;22,1598887888704;27;4038480
1;2;1;70;1;3;40;4; ;2;4;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;71;58;74;1;1;7492;04;27;22,1598887888704;27;4038481
2;1;2;70;1;6;13;4; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;56;56;74;1;1;7493;04;27;88,6395551554817;27;4038485
1;1;1;70;1;20;48;2; ;2;20;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;39;80;1;2;8050;04;27;22,1598887888704;27;4038490
1;3;1;70;1;16;48;4; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;85;1;2;8532;04;27;22,1598887888704;27;4038490
1;2;1;70;1;20;40;2; ;2;20;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8044;04;27;43,2073968523272;27;4038497
1;3;1;70;1;8;40;4; ;2;60;4; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;53;55;1;1;5521;04;27;22,1598887888704;27;4038501
1;3;1;70;1;14;17;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;04;27;22,1598887888704;27;4038502
1;1;1;70;1;6;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;08; ; ;1;1; ;04;27;88,6395551554817;27;4038513
1;1;1;70;1;20;40;2; ;2;20;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;33;64;1;2;6412;04;27;22,1598887888704;27;4038523
1;1;1;70;1;12;40;2; ;2;12;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8512;04;27;22,1598887888704;27;4038526
1;4;1;70;1;12;60;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;51;51;55;1;1;5530;04;41;159,819326711154;41;4038561
1;5;1;70;1;84;48;1; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;04;41;120,537775376194;41;4038566
1;7;1;70;1;144;48;4; ;2;24;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;59;50;1;2;5040;04;41;120,537775376194;41;4038566
1;3;1;70;1;6;48;1; ;2;6;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;45;45;74;1;1;7430;04;41;135,002568250264;41;4038568
1;3;1;70;1;8;48;1; ;2;220;1; ;4;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2;32;32;52;1;1;5243;04;41;151,77571389977;41;4038571
1;1;1;70;1;4;40;1; ;2;4;1; ;6;1; ; ;1; ; ; ; ; ; ; ; ;1;1200000;2;19;19;85;1;1;8512;04;41;164,153739580779;41;4038572
1;1;1;70;1;16;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;04;41;111,029401367195;41;4038583
1;1;1;70;1;15;40;4; ;2;15;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;56;56;93;1;2;9301;04;41;143,622431671418;41;4038585
1;3;1;70;1;12;48;2; ;2;12;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;08;20;75;1;1;7512;04;41;122,478975938375;41;4038596
1;2;1;70;1;84;48;2; ;2;36;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;33;52;1;2;5233;04;41;155,592108161883;41;4038601
1;1;1;70;1;12;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;36;36;60;1;1;6022;04;41;130,575244779078;41;4038603
1;1;1;70;1;1;48;1; ;2;6;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;87;87;11;1;1;1120;04;41;135,579411668232;41;4038605
1;1;1;70;1;3;50;1; ;2;8;1; ;5;5; ; ; ; ; ; ; ;1; ; ; ;1;200000;2;95;95;45;1;1;4530;04;41;100,867763938712;41;4038606
1;1;1;70;1;84;40;1; ;2;84;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;65;1;2;6512;04;41;151,053896659121;41;4038608
1;1;1;70;1;2;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;04;41;82,3332991174763;41;4038618
1;1;1;70;1;32;48;1; ;2;40;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;04;41;113,029779281838;41;4038642
1;3;1;70;1;8;48;4; ;2;8;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;74;1;1;7499;04;41;164,211345776627;41;4038664
1;2;1;70;1;24;48;1; ;2;480;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5522;04;41;151,630740077089;41;4038666
1;2;1;70;1;4;40;1; ;2;192;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5522;04;41;151,053896659121;41;4038678
1;1;1;70;1;16;48;1; ;2;16;4; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;03;03;75;1;2;7514;04;41;160,105901564527;41;4038686
1;4;1;70;1;49;24;1; ;2;156;2; ;9;1; ; ; ; ; ; ; ; ;1; ;PENSION;2; ;2;32;32;75;1;2;7512;04;41;155,592108161883;41;4038696
1;3;1;70;1;4;72;4; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;04;44;189,116594940687;44;4038721
1;2;1;70;1;1;30;3; ;2;94;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;04;44;320,077961666763;44;4038722
1;1;1;70;1;24;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;04;44;64,2849748576914;44;4038727
1;3;1;70;1;16;50;1; ;2;53;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;11;85;1;2;8532;04;44;59,7431865023476;44;4038730
1;1;1;70;1;8;48;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;16;74;1;1;7499;04;44;83,8176828682981;44;4038733
1;4;1;70;1;2;48;4; ;2;2;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;95;95;45;1;1;4522;04;44;80,7882620522206;44;4038736
1;1;1;70;1;8;48;1; ;2;98;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;1;5529;04;44;103,400543140486;44;4038739
1;6;1;70;1;20;40;1; ;2;25;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;75;1;2;7530;04;44;42,3719433959384;44;4038740
1;2;1;70;1;16;48;1; ;2;340;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;04;44;93,1737029396346;44;4038748
1;2;1;70;1;16;48;1; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;55;74;1;2;7493;04;47;299,307926827823;47;4038791
1;7;1;70;1;16;48;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;04;47;299,307926827823;47;4038791
1;3;1;70;1;4;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;1200000;2;39;03;45;1;1;4530;04;47;115,32487065755;47;4038796
1;6;1;70;1;4;48;4; ;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;84;84;50;1;1;5040;04;47;216,213293025709;47;4038797
1;2;1;70;1;52;48;3; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;04;47;217,39502061917;47;4038800
1;3;1;70;1;16;24;3; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5529;04;47;217,39502061917;47;4038800
1;1;1;70;1;4;48;1; ;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;21;03;40;1;1;4020;04;47;186,516862475057;47;4038803
1;2;1;70;1;6;48;1; ;2;16;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;53;55;1;1;5521;04;47;129,162243804385;47;4038813
1;1;1;70;1;16;48;1; ;2;16;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;11;85;1;2;8512;04;47;197,29401260282;47;4038845
1;1;1;70;1;3;48;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;33;33;52;1;1;5211;04;47;180,435557092368;47;4038847
1;3;1;70;1;11;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;47;122,091584110541;47;4038848
1;2;1;70;1;3;48;1; ;2;4;1; ;5;6; ; ; ; ; ; ; ; ; ;1; ;1;689000;2;33;39;80;1;1;8060;04;47;124,517409941255;47;4038850
1;1;1;70;1;12;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;40; ; ;1;1; ;04;47;182,148555566348;47;4038854
1;2;1;70;1;4;48;1; ;2;64;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;32;18;1;1;1810;04;47;189,814471793095;47;4038855
1;3;1;70;1;20;48;1; ;2;20;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;07;85;1;2;8513;04;47;144,844969586659;47;4038860
1;1;1;70;1;20;48;1; ;2;26;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;03;52;1;2;5225;04;47;192,316001173892;47;4038862
1;2;1;70;1;13;12;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;1;5211;04;47;208,480043846465;47;4038881
1;3;1;70;1;12;48;1; ;2;12;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;04;47;208,480043846465;47;4038881
1;3;1;70;1;12;40;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;04;47;271,247118003174;47;4038903
1;2;1;70;1;2;48;1; ;2;2;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;03;53;55;1;1;5529;04;47;206,895433002406;47;4038922
1;2;1;70;1;18;48;1; ;2;16;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;11;45;1;2;4521;04;47;191,162469348797;47;4038938
1;2;1;70;1;8;48;1; ;2;8;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;04;50;156,452787944912;50;4038955
1;2;1;70;1;13;48;1; ;2;13;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;1;5211;04;50;187,585489779625;50;4038973
1;1;1;70;1;104;60;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;04;50;188,007254189215;50;4038975
1;2;1;70;1;52;40;2; ;2;24;2; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;75;1;2;7511;04;50;156,452787944912;50;4038982
1;5;1;70;1;104;48;1; ;2;26;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;13;80;1;2;8060;04;50;189,712584518429;50;4038996
1;3;1;70;1;104;48;1; ;2;104;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;45;1;2;4542;04;50;225,762451748578;50;4038999
1;1;1;70;1;1;48;1; ;2;1;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;03;41;50;1;1;5030;04;50;179,648996507377;50;4039000
1;3;1;70;1;4;48;1; ;2;4;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;40;21;85;1;1;8511;04;50;119,430453074192;50;4039003
1;2;1;70;1;44;48;1; ;2;42;1; ;5;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;40;40;52;1;2;5233;04;50;194,814079073606;50;4039004
1;3;1;70;1;2;48;1; ;2;84;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;21;71;1;1;7122;04;50;132,085918877664;50;4039007
1;2;1;70;1;8;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;55;53;55;1;1;5522;04;50;171,270153022628;50;4039026
1;2;1;70;1;3;60;4; ;2;40;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;51;55;1;1;5522;04;50;176,570163105891;50;4039039
1;4;1;70;1;12;48;1; ;2;12;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;52;1;1;5224;04;50;202,2185256976;50;4039040
1;3;1;70;1;2;48;4; ;2;13;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;51;53;55;1;1;5521;04;50;158,764211843457;50;4039043
1;2;1;70;1;8;48;1; ;2;12;1; ;8;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;39;85;1;1;8511;04;50;171,998642803805;50;4039056
1;3;1;70;1;6;48;1; ;2;14;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;04;50;171,998642803805;50;4039056
1;1;1;70;1;4;48;1; ;2;4;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;95;62;01;1;1;0115;04;50;188,007254189215;50;4039059
1;1;1;70;1;26;48;1; ;2;54;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;04;50;171,920851988524;50;4039064
1;4;1;70;1;8;40;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;59;59;85;1;1;8512;04;52;236,475671528673;52;4039089
3;2;3;70;1;16;25;1; ;2;20;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8011;04;52;396,494105037523;52;4039090
1;1;1;70;1;208;40;1; ;2;260;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;38;64;1;2;6422;04;52;223,070839323611;52;4039099
1;4;1;70;1;6;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;12; ; ;1;1; ;04;52;224,097463551432;52;4039103
1;3;1;70;1;104;48;1; ;2;13;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5219;04;52;147,569394579872;52;4039104
1;1;1;70;1;26;40;1; ;2;20;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;38;64;1;2;6422;04;52;208,508740821081;52;4039121
1;3;1;70;1;4;40;4; ;2;90;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;39;45;1;1;4530;04;52;224,387640689394;52;4039122
1;4;1;70;1;28;48;1; ;2;32;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6022;04;52;224,387640689394;52;4039122
1;1;1;70;1;40;40;1; ;2;17;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6021;04;52;206,646399897798;52;4039123
1;5;1;70;1;20;40;2; ;2;14;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8043;04;52;200,323009384413;52;4039124
2;4;2;70;1;2;48;1; ;2;65;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;38;64;1;1;6421;04;52;379,000799266098;52;4039128
1;1;1;70;1;2;48;1; ;2;52;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;18;45;52;1;1;5211;04;52;229,537820281139;52;4039146
1;4;1;70;1;11;40;1; ;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;94;55;95;1;1;9500;04;52;225,731464900197;52;4039151
1;1;1;70;1;1;40;4; ;2;180;2; ;9;1; ; ; ; ; ;1; ; ; ; ; ;2; ;2;37;98;92;1;1;9231;04;54;318,472784068521;54;4039162
1;1;1;70;1;70;48;4; ;2;70;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;52;1;2;5262;04;54;445,586286623451;54;4039171
1;1;1;70;1;3;48;1; ;2;18;2; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;58;58;75;1;1;7522;04;54;350,613841884225;54;4039174
1;2;1;70;1;11;48;1; ;2;11;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5231;04;54;350,613841884225;54;4039174
1;5;1;70;1;7;48;1; ;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;58;74;1;1;7492;04;54;254,988142048564;54;4039175
1;2;1;70;1;16;48;2; ;2;16;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;05;05;73;1;2;7310;04;54;383,032758537003;54;4039176
1;5;1;70;1;4;60;1; ;2;4;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;1;1200000;2;02;02;40;1;1;4010;04;54;306,767299269544;54;4039180
1;4;1;70;1;3;60;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;98;60;1;1;6041;04;54;693,176752509447;54;4039189
1;4;1;70;1;6;50;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;54;447,039072918587;54;4039192
1;1;1;70;1;3;60;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;50;1;1;5020;04;54;408,748350691998;54;4039196
1;1;1;70;1;8;44;1; ;2;40;1; ;4;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;39;39;10;1;1;1010;04;54;384,515875028773;54;4039200
1;2;1;70;1;8;44;1; ;2;14;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;45;52;1;1;5233;04;54;313,283908858376;54;4039201
1;3;1;70;1;7;48;2; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;52;1;1;5225;04;54;420,985189880447;54;4039202
1;3;1;70;1;4;48;1; ;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;18;18;92;1;1;9241;04;54;376,32943403922;54;4039204
1;2;1;70;1;8;48;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;54;85;1;1;8532;04;54;457,491485779018;54;4039205
1;4;1;70;1;2;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;95;95;45;1;1;4522;04;54;500,535299807108;54;4039206
1;1;1;70;1;20;48;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;44;70;1;2;7020;04;54;303,644681573687;54;4039207
1;2;1;70;1;20;48;1; ;2;120;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;13;80;1;2;8011;04;54;405,229306882575;54;4039208
1;2;1;70;1;32;48;3; ;2;32;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;41;51;1;2;5125;04;54;464,698673627716;54;4039217
1;6;1;70;1;12;40;4; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;52;1;1;5211;04;54;464,698673627716;54;4039217
1;2;1;70;1;48;48;4; ;2;198;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;2;7493;04;54;243,827341917555;54;4039218
1;1;1;70;1;6;60;4; ;2;32;4; ;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;98;53;55;1;1;5529;04;54;436,8639428782;54;4039220
1;3;1;70;1;60;60;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5234;04;54;436,8639428782;54;4039220
1;4;1;70;1;16;48;4; ;2;16;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;39;75;1;2;7513;04;54;397,042865893021;54;4039223
1;2;1;70;1;3;40;1; ;2;104;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;52;1;1;5219;04;54;368,821705877964;54;4039227
1;1;1;70;1;8;48;1; ;2;104;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;99;85;1;1;8532;04;54;422,853835522183;54;4039229
1;1;1;70;1;4;54;3; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;420000;2;54;55;74;1;1;7493;04;54;345,172371237257;54;4039230
1;1;1;70;1;2;54;4; ;2;2;4; ;1;3; ; ; ; ; ; ; ;1; ; ; ;1;200000;2;95;95;45;1;1;4521;04;54;376,32943403922;54;4039240
1;1;1;70;1;8;50;4; ;2;8;1; ;6;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;72;28;1;1;2899;04;54;353,450149661595;54;4039247
1;5;1;70;1;2;48;3; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;54;80;19;1;1;1932;04;54;344,241257303749;54;4039253
1;1;1;70;1;8;48;1; ;2;8;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;33;33;55;1;1;5521;04;54;666,933772876561;54;4039269
1;2;1;70;1;12;60;1; ;2;52;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;51;1;1;5125;04;54;422,376262328519;54;4039272
1;5;1;70;1;16;48;4; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;98;60;1;2;6031;04;54;416,686413780096;54;4039274
1;2;1;70;1;16;48;1; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5529;04;54;529,253906223312;54;4039283
1;3;1;70;1;2;12;4; ;2;2;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;53;53;55;1;1;5521;04;63;105,047745069833;63;4039301
1;2;1;70;1;12;50;1; ;2;12;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;55;1;1;5511;04;63;113,228004982494;63;4039302
1;2;1;70;1;8;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;52;1;1;5211;04;63;113,009568728093;63;4039303
1;3;1;70;1;12;48;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;04;63;113,009568728093;63;4039303
1;2;1;70;1;52;40;1; ;2;72;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;21;85;1;2;8532;04;63;78,0665614538661;63;4039313
1;6;1;70;1;16;40;1; ;2;32;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;40;51;1;2;5125;04;63;71,2226044226065;63;4039314
1;1;1;70;1;12;60;1; ;2;60;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;97;53;55;1;1;5521;04;63;133,805113285519;63;4039326
1;3;1;70;1;5;35;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;04;63;141,633472145713;63;4039327
1;4;1;70;1;5;30;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;45;52;1;1;5234;04;63;141,633472145713;63;4039327
