DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7490;P7490S1;P7454;P7456;P7458S1;P7458;P7452;CLASE;DPTO;AREA;fex_c_2011
507357;1;3;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;50;88,7321510866758
507357;1;4;80;1;2;2; ;2; ;2; ;2; ; ;2; ;9;1;1;50;50;88,7321510866758
507358;1;2;80;1;2;1; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;104,683574368933
507359;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;50;144,038605309005
507363;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;182,788490150809
507363;1;6;80;1;1;2; ;2; ;2; ;1;600000; ;1; ;9;1;1;50;50;182,788490150809
507364;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;122,14017059271
507366;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;140,117739090664
507367;1;1;80;1;2;5; ;1;4;2; ;2; ; ;2; ;5;1;1;50;50;126,366611979506
507368;1;5;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;50;81,5591857282872
507369;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;104,448993335717
507370;1;1;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;50;104,158502966626
507371;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;162,545344337397
507373;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;221,891905877939
507373;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;221,891905877939
507373;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;221,891905877939
507377;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;50;179,444750179775
507377;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;179,444750179775
507379;1;1;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;50;50;162,020272935089
507380;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;50;183,342333342493
507380;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;183,342333342493
507381;1;1;80;1;1;8;ORDEN PUBLICO;2; ;2; ;1;3000000; ; ; ;8;2;1;50;50;144,019421381511
507384;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;50;50;183,652007639078
507384;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;183,652007639078
507385;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;180,54284870126
507385;1;4;80;2; ; ; ;2; ;2; ;2; ;1;2; ;4; ;1;50;50;180,54284870126
507386;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;140,8910785162
507386;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;140,8910785162
507387;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;50;50;126,347428052012
507387;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;126,347428052012
507388;1;1;80;2; ; ; ;2; ;2; ;2; ;1;4; ;8; ;1;50;50;124,939655233942
507388;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;124,939655233942
507388;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;124,939655233942
507390;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;50;50;164,572241491509
507390;1;4;80;1;4;3; ;2; ;2; ;2; ; ;3; ;4;1;1;50;50;164,572241491509
507390;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;164,572241491509
507392;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;139,808064794079
507397;1;1;80;1;1;3; ;2; ;1;30000;1;300000; ; ; ;4;2;1;50;50;126,366611979506
507398;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;139,250874412681
507398;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;139,250874412681
507399;1;2;80;1;4;2; ;1;2;2; ;2; ; ;3; ;5;1;1;50;50;126,347428052012
507400;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;50;50;125,268513458021
507400;1;3;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;125,268513458021
507401;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;202,246066749853
507402;1;2;80;1;2;8;CAMBIO DE DOMOCILIO;2; ;2; ;2; ; ; ; ;9;2;1;50;50;217,294608178328
507402;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;217,294608178328
507403;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;160,519199121699
507404;1;2;80;1;1;1; ;2; ;2; ;1;150000; ; ; ;2;2;1;50;50;120,109926248883
507404;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;120,109926248883
507405;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;162,561181075176
507407;1;1;80;1;4;4; ;3; ;2; ;2; ; ;3; ;8;1;1;50;50;144,019421381511
507407;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;144,019421381511
507408;1;1;80;1;1;7; ;2; ;1;607000;1;7200000; ; ;ESTA DILIGENCIANDO CERTIFICACIONES LABORALES;12;2;1;50;50;142,143884306362
507409;1;2;80;1;3;5; ;1;1;2; ;2; ; ; ; ;6;2;1;50;50;88,49347092533
507409;1;4;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;50;88,49347092533
507411;1;2;80;1;4;3; ;3; ;2; ;2; ; ; ; ;4;2;1;50;50;126,895782509943
507412;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;222,994103527553
507413;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;180,54284870126
507413;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;180,54284870126
507416;1;1;80;1;4;6; ;3; ;2; ;2; ; ; ; ;10;2;1;50;50;180,54284870126
507416;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;180,54284870126
507416;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;180,54284870126
507417;1;1;80;1;4;7; ;2; ;2; ;2; ; ;2; ;8;1;1;50;50;126,366611979506
507421;1;1;80;1;2;7; ;3; ;2; ;2; ; ; ; ;8;2;1;50;50;182,765207095186
507421;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;182,765207095186
507422;1;1;80;1;2;6; ;2; ;2; ;2; ; ; ; ;8;2;1;50;50;288,038842763023
507422;1;2;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;50;288,038842763023
507424;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;285,036695136243
507424;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;285,036695136243
507425;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;240,219852497766
507425;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;240,219852497766
507427;1;2;80;1;2;2; ;2; ;2; ;2; ; ;2; ;9;1;1;50;50;198,21074290263
507428;1;2;80;2; ; ; ;2; ;2; ;2; ;1;1; ;8; ;1;50;50;177,971696217347
507435;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;177,414505835948
507436;1;1;80;1;1;2; ;2; ;2; ;1;2000000; ; ; ;9;2;1;50;50;155,759488076337
507436;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;155,759488076337
507437;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;158,708451011724
507438;1;1;80;1;4;8;PR LOS AÑOS;2; ;2; ;2; ; ; ; ;9;2;1;50;50;144,019421381511
507438;1;2;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;50;144,019421381511
507439;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;160,519199121699
507440;1;2;80;1;4;2; ;2; ;2; ;2; ; ;4; ;8;1;1;50;50;144,34827960559
507441;1;3;80;2; ; ; ;2; ;2; ;2; ;1;1; ;8; ;1;50;50;280,235478181329
507443;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;361,08569740252
507443;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;361,08569740252
507445;1;2;80;1;3;6; ;2; ;2; ;2; ; ;3; ;6;1;1;50;50;162,545344337397
507448;2;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;193,748968544202
507452;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;189,359929330626
507453;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;186,845298848523
507453;1;5;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;186,845298848523
507454;1;2;80;1;1;5; ;2; ;2; ;1;280000; ; ; ;9;2;1;50;50;185,737453086197
507454;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;185,737453086197
507454;1;5;80;1;4;8;EDAD;2; ;2; ;2; ; ; ; ;8;2;1;50;50;185,737453086197
507456;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;50;50;126,347428052012
507456;1;2;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;50;50;126,347428052012
507457;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;182,568993916957
507457;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;182,568993916957
507458;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;50;288,038842763023
507458;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;288,038842763023
507459;1;2;80;1;1;8;POR PROBLEMAS DE ORDEN PUBLICO   EN  LA   REGION DON DE ESTABA;2; ;1;200000;1;1600000; ; ;TRABJO HASTA HACE 2 SEMANA Y LA SEMANA PASADA ESTABA BUSCANDO VIVIENDA;12;2;1;50;50;219,865760662241
507459;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;219,865760662241
507459;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;219,865760662241
507460;1;3;80;1;1;7; ;2; ;2; ;1;60000; ; ; ;2;2;1;50;50;177,414505835948
507460;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;177,414505835948
507460;1;5;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;50;177,414505835948
507461;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;4;2;1;50;50;219,865760662241
507461;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;219,865760662241
507461;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;219,865760662241
507462;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;361,08569740252
507462;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;361,08569740252
507463;1;1;80;1;4;7; ;2; ;2; ;2; ; ; ; ;11;2;1;50;50;183,361517269987
507463;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;183,361517269987
507467;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;50;186,399537459485
507468;1;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;209,082584840506
507473;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;50;50;126,347428052012
507473;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;126,347428052012
507475;1;5;80;2; ; ; ;2; ;2; ;2; ;1;3; ;4; ;1;50;50;106,861079663593
507475;2;2;80;1;1;8;CAMBIO DE DOMICILIO;2; ;2; ;1;2100000; ; ;EMBARAZO;12;2;1;50;50;106,861079663593
507475;2;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;106,861079663593
507476;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;196,184597686932
507479;1;1;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;50;50;144,329095678096
507480;1;1;80;1;4;2; ;3; ;2; ;2; ; ; ; ;11;2;1;50;50;183,361517269987
507481;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;142,143884306362
507484;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;222,994103527553
507484;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;222,994103527553
507484;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;222,994103527553
507485;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;181,844606718818
507487;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;176,312308186334
507487;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;176,312308186334
507487;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;176,312308186334
507489;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;182,568993916957
507490;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;162,541997147682
507490;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;162,541997147682
507491;1;1;80;1;3;8;DESPLAZAMIENTO FORZADO;2; ;2; ;2; ; ; ; ;9;2;1;50;50;181,355552492309
507491;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;181,355552492309
507491;1;7;80;1;4;8;POR LA EDAD;2; ;2; ;2; ; ; ; ;8;2;1;50;50;181,355552492309
507492;1;1;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;50;50;140,910262443694
507493;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;183,342333342493
507493;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;183,342333342493
507496;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;123,238269114195
507503;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;160,519199121699
507504;1;2;80;1;1;7; ;2; ;2; ;1;270000; ;1; ;2;1;1;50;50;178,732100591285
507505;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;104,687673497062
507505;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;104,687673497062
507506;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;123,238269114195
507508;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;136,989396225353
507509;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;11;2;1;50;50;181,31953531651
507510;1;2;80;1;2;1; ;2; ;2; ;2; ; ; ; ;2;2;1;50;50;201,705842952626
507510;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;201,705842952626
507511;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;11;2;1;50;50;126,347428052012
507511;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;126,347428052012
507513;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;141,219936740279
507514;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;144,019421381511
507518;1;1;80;1;4;4; ;2; ;2; ;2; ; ; ; ;8;2;1;50;50;222,665245303474
507518;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;222,665245303474
507518;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;222,665245303474
507518;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;222,665245303474
507519;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;217,294608178328
507520;1;2;80;1;1;7; ;2; ;1;30000;1;30000; ; ; ;9;2;1;50;50;242,293365908974
507520;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;242,293365908974
507521;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;281,087107339518
507523;1;1;80;1;4;5; ;2; ;2; ;2; ; ; ; ;8;2;1;50;50;162,001089007595
507523;1;2;80;1;1;3; ;3; ;2; ;1;5400000; ; ; ;4;2;1;50;50;162,001089007595
507526;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;144,038605309005
507527;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;141,219936740279
507528;1;3;80;1;3;1; ;2; ;2; ;2; ; ; ; ;2;2;1;50;50;180,311614857758
507529;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;158,334739688379
507529;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;158,334739688379
507529;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;158,334739688379
507530;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;50;50;81,5591857282872
507531;1;2;80;2; ; ; ;2; ;2; ;1;400000;1;2; ;6; ;1;50;50;202,970453947992
507531;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;202,970453947992
507533;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;162,561181075176
507533;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;162,561181075176
507534;1;3;80;1;1;1; ;2; ;2; ;1;200000; ; ; ;2;2;1;50;50;142,537531495615
507536;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;158,872746142284
507540;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;144,038605309005
507543;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;123,238269114195
507544;1;2;80;1;1;3; ;2; ;2; ;1;400000; ; ; ;4;2;1;50;50;105,3729409018
507545;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;162,020272935089
507546;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;235,491672910134
507547;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;50;50;106,184648182323
507547;1;2;80;1;2;6; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;106,184648182323
507556;1;2;80;1;3;1; ;2; ;2; ;2; ; ;1; ;2;1;1;50;50;183,890687800423
507556;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;183,890687800423
507557;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;144,019421381511
507561;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;120,090742321389
507565;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;165,689523940488
507566;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;50;196,713768217369
507566;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;196,713768217369
507567;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;163,489227769388
507567;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;163,489227769388
507569;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;123,824522532731
507569;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;123,824522532731
507569;1;4;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;50;123,824522532731
507570;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;50;162,020272935089
507571;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;52;56,6932493878996
507571;1;2;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;52;56,6932493878996
507572;2;2;80;1;1;3; ;2; ;2; ;1;300000; ; ; ;4;2;1;52;52;151,993763496362
507572;2;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;151,993763496362
507572;2;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;151,993763496362
507573;1;1;80;1;4;4; ;3; ;2; ;2; ; ;4; ;8;1;1;52;52;56,6932493878996
507573;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;52;56,6932493878996
507573;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;56,6932493878996
507575;1;1;80;1;3;7; ;2; ;2; ;2; ; ; ; ;8;2;1;52;52;56,6932493878996
507576;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;52;56,6932493878996
507576;1;3;80;1;1;7; ;2; ;2; ;1;1200000; ; ; ;2;2;1;52;52;56,6932493878996
507576;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;56,6932493878996
507578;1;1;80;1;1;4; ;3; ;2; ;1;13000000; ;1;ESTA ESPERANDO DINERO DE CESANTIAS PARA NEGOCIO;12;1;1;52;52;111,599215506293
507579;1;2;80;1;1;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;52;56,6932493878996
507579;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;56,6932493878996
507580;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;52;135,00588642382
507580;1;3;80;1;3;7; ;2; ;2; ;2; ; ; ; ;2;2;1;52;52;135,00588642382
507581;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;111,707306925509
507581;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;111,707306925509
507582;1;1;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;52;87,5990271178849
507582;1;2;80;1;2;1; ;2; ;2; ;2; ; ; ; ;2;2;1;52;52;87,5990271178849
507584;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;52;270,545474431929
507585;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;90,6104028827379
507586;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;52;56,6932493878996
507587;1;5;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;52;116,573293747745
507588;1;1;80;1;2;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;52;56,7129603550597
507588;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;56,7129603550597
507592;1;1;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;52;105,322509064882
507592;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;105,322509064882
507592;1;5;80;1;1;1; ;2; ;2; ;1;30000; ; ; ;2;2;1;52;52;105,322509064882
507593;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;52;75,4627320140744
507593;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;52;75,4627320140744
507595;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;52;74,0448021538758
507595;1;2;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;52;74,0448021538758
507596;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;52;98,2837129565459
507597;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;52;98,2837129565459
507598;1;2;80;1;1;2; ;2; ;1;30000;1;30000; ; ; ;9;2;1;52;52;162,391770949217
507598;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;162,391770949217
507598;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;162,391770949217
507599;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;86,0504662626407
507599;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;86,0504662626407
507601;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;95,4253905239771
507603;1;1;80;1;4;4; ;3; ;2; ;2; ; ;3; ;8;1;1;52;52;89,147587973129
507605;1;2;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;52;643,446820461559
507605;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;643,446820461559
507605;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;643,446820461559
507606;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;52;74,0448021538758
507607;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;9;2;1;52;52;64,8719268433742
507607;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;64,8719268433742
507608;1;1;80;1;2;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;52;76,7724935913991
507609;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;102,649638510771
507610;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;86,3677221092384
507610;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;86,3677221092384
507614;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;52;74,0448021538758
507616;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;52;72,4962412986316
507617;1;1;80;1;3;6; ;2; ;2; ;2; ; ; ; ;1;2;1;52;52;110,52817634323
507617;1;3;80;2; ; ; ;2; ;2; ;2; ;1;1; ;2; ;1;52;52;110,52817634323
507619;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ;POR INCAPACIDAD;12;2;1;52;52;114,804428635998
507620;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;52;167,089280339886
507620;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;167,089280339886
507623;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;52;161,969494605537
507624;1;2;80;1;3;5; ;2; ;1;10000;1;20000; ;2; ;1;1;1;52;52;124,1762819752
507626;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;52;75,4627320140744
507627;1;1;80;1;3;3; ;3; ;2; ;2; ; ; ; ;8;2;1;52;52;56,6932493878996
507627;1;2;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;52;52;56,6932493878996
