directorio;secuencia_p;orden;p6020;p6040;mes;area;fex_c_2011
22375;1;1;1;26;04;76;1628,41900609791
22375;1;2;2;25;04;76;1628,41900609791
22375;1;3;2;7;04;76;1628,41900609791
22375;1;4;1;3;04;76;1628,41900609791
22376;1;1;2;49;04;76;683,784556712552
22376;1;2;1;47;04;76;683,784556712552
22376;1;3;1;25;04;76;683,784556712552
22376;1;4;2;21;04;76;683,784556712552
22377;1;1;1;35;04;05;1662,34513595845
22377;1;2;2;40;04;05;1662,34513595845
22377;1;3;1;19;04;05;1662,34513595845
22377;1;4;1;7;04;05;1662,34513595845
22377;1;5;1;7;04;05;1662,34513595845
22377;1;6;1;21;04;05;1662,34513595845
22379;1;1;1;32;04;05;739,051021039156
22379;1;2;2;26;04;05;739,051021039156
22380;1;1;2;46;04;50;193,477224703206
22380;1;2;1;47;04;50;193,477224703206
22380;1;3;2;18;04;50;193,477224703206
22381;1;1;1;58;04;08;528,903861040592
22381;1;2;1;22;04;08;528,903861040592
22381;1;3;2;17;04;08;528,903861040592
22381;1;4;2;28;04;08;528,903861040592
22381;1;5;2;7;04;08;528,903861040592
22381;1;6;2;51;04;08;528,903861040592
22383;1;1;1;21;04;76;970,621414703892
22383;1;2;2;22;04;76;970,621414703892
22384;1;1;1;56;04;05;983,831162295188
22384;1;2;2;20;04;05;983,831162295188
22385;1;1;1;41;04;66;734,47663666173
22385;1;2;2;41;04;66;734,47663666173
22385;1;3;2;9;04;66;734,47663666173
22389;1;1;1;47;04;05;1360,3521571002
22389;1;2;2;38;04;05;1360,3521571002
22389;1;3;2;5;04;05;1360,3521571002
22389;1;4;2;0;04;05;1360,3521571002
22391;1;1;1;66;04;73;213,065788998443
22394;1;1;1;48;04;66;282,222483168165
22394;1;2;1;80;04;66;282,222483168165
22395;1;1;1;33;04;76;1219,20510139871
22395;1;2;2;30;04;76;1219,20510139871
22395;1;3;1;4;04;76;1219,20510139871
22395;2;1;1;25;04;76;1219,20510139871
22395;2;2;2;16;04;76;1219,20510139871
22396;1;1;2;34;04;76;588,845219065917
22397;1;1;2;40;04;50;191,195757044726
22397;1;2;1;13;04;50;191,195757044726
22398;1;1;1;73;04;17;119,017629496348
22398;1;2;2;68;04;17;119,017629496348
22399;1;1;1;27;04;68;476,036994915635
22399;1;2;2;25;04;68;476,036994915635
22400;1;1;1;48;04;08;576,354579776081
22400;1;2;2;47;04;08;576,354579776081
22400;1;3;1;21;04;08;576,354579776081
22400;1;4;2;18;04;08;576,354579776081
22400;1;5;1;25;04;08;576,354579776081
22401;1;1;1;57;04;76;844,955045239349
22401;1;2;2;52;04;76;844,955045239349
22401;1;3;1;27;04;76;844,955045239349
22402;1;1;2;81;04;11;2895,12957771258
22404;1;1;2;31;04;73;351,035331397437
22404;1;2;2;3;04;73;351,035331397437
22407;1;1;2;25;04;05;906,308601874001
22407;1;2;2;2;04;05;906,308601874001
22408;1;1;1;55;04;76;865,63613347579
22408;1;2;2;38;04;76;865,63613347579
22408;1;3;2;2;04;76;865,63613347579
22410;1;1;2;28;04;76;911,673861269858
22410;1;2;1;7;04;76;911,673861269858
22411;1;1;1;26;04;50;214,516648362871
22411;1;2;2;28;04;50;214,516648362871
22412;1;1;1;35;04;05;616,398095598597
22412;1;2;2;33;04;05;616,398095598597
22412;1;3;1;14;04;05;616,398095598597
22412;1;4;1;13;04;05;616,398095598597
22414;1;1;1;45;04;73;347,81394038536
22414;1;2;2;22;04;73;347,81394038536
22414;1;3;2;15;04;73;347,81394038536
22414;1;4;1;7;04;73;347,81394038536
22415;1;1;1;31;04;76;1173,53351671538
22415;1;2;2;28;04;76;1173,53351671538
22415;1;3;1;6;04;76;1173,53351671538
22415;1;4;2;5;04;76;1173,53351671538
22415;1;5;1;1;04;76;1173,53351671538
22415;3;1;1;31;04;76;1173,53351671538
22415;3;2;2;22;04;76;1173,53351671538
22415;3;3;1;47;04;76;1173,53351671538
22416;1;1;1;51;04;76;1670,72770887826
22416;1;2;2;32;04;76;1670,72770887826
22416;1;3;2;14;04;76;1670,72770887826
22416;1;4;2;12;04;76;1670,72770887826
22416;1;5;2;16;04;76;1670,72770887826
22416;1;6;1;19;04;76;1670,72770887826
22416;1;7;2;1;04;76;1670,72770887826
22416;1;8;2;54;04;76;1670,72770887826
22416;1;9;2;39;04;76;1670,72770887826
22416;1;10;2;5;04;76;1670,72770887826
22417;1;1;2;35;04;68;1048,18691864928
22417;1;2;1;5;04;68;1048,18691864928
22417;1;3;1;64;04;68;1048,18691864928
22418;1;1;2;80;04;73;146,732701693943
22418;1;2;2;53;04;73;146,732701693943
22418;1;3;1;43;04;73;146,732701693943
22418;1;4;2;52;04;73;146,732701693943
22418;1;5;2;24;04;73;146,732701693943
22420;1;1;1;43;04;76;925,311407600962
22420;1;2;2;36;04;76;925,311407600962
22420;1;3;2;12;04;76;925,311407600962
22420;1;4;1;5;04;76;925,311407600962
22421;1;1;1;81;04;50;156,844482962541
22421;1;2;2;59;04;50;156,844482962541
22421;1;3;2;37;04;50;156,844482962541
22421;1;4;1;1;04;50;156,844482962541
22421;1;5;1;16;04;50;156,844482962541
22422;1;1;2;46;04;05;800,294665801022
22422;1;2;1;16;04;05;800,294665801022
22422;1;3;2;14;04;05;800,294665801022
22422;1;4;2;3;04;05;800,294665801022
22422;1;5;1;29;04;05;800,294665801022
22424;1;1;1;42;04;05;1331,59582987408
22424;1;2;2;43;04;05;1331,59582987408
22424;1;3;1;16;04;05;1331,59582987408
22424;1;4;1;10;04;05;1331,59582987408
22429;1;1;1;37;04;23;137,991106188082
22434;1;1;1;28;04;23;318,468040183148
22434;1;2;2;26;04;23;318,468040183148
22434;1;3;2;0;04;23;318,468040183148
22436;1;1;1;70;04;68;348,925857473275
22436;1;2;2;77;04;68;348,925857473275
22436;1;3;2;42;04;68;348,925857473275
22436;1;4;2;6;04;68;348,925857473275
22438;1;1;2;55;04;13;405,076420790811
22438;1;2;1;55;04;13;405,076420790811
22438;1;3;1;0;04;13;405,076420790811
22438;1;4;1;54;04;13;405,076420790811
22439;1;1;1;30;04;23;163,868791758595
22439;1;2;2;25;04;23;163,868791758595
22439;1;3;2;7;04;23;163,868791758595
22439;1;4;1;5;04;23;163,868791758595
22443;1;1;2;39;04;52;355,934430113701
22443;1;2;2;16;04;52;355,934430113701
22443;1;3;2;13;04;52;355,934430113701
22443;1;4;2;57;04;52;355,934430113701
22444;1;1;1;48;04;73;523,887326748213
22444;1;2;1;21;04;73;523,887326748213
22444;1;3;1;14;04;73;523,887326748213
22445;1;1;1;29;04;23;158,087850889549
22445;1;2;2;25;04;23;158,087850889549
22446;1;1;2;55;04;13;415,351960732836
22446;1;2;1;57;04;13;415,351960732836
22446;1;3;2;36;04;13;415,351960732836
22446;1;4;1;38;04;13;415,351960732836
22446;1;5;1;1;04;13;415,351960732836
22448;1;1;2;64;04;23;198,027502342078
22448;1;2;1;42;04;23;198,027502342078
22448;1;3;1;39;04;23;198,027502342078
22450;1;1;2;51;04;23;189,01004056362
22450;1;2;2;17;04;23;189,01004056362
22451;1;1;2;41;04;73;356,165061490042
22451;1;2;1;19;04;73;356,165061490042
22451;1;3;1;16;04;73;356,165061490042
22454;1;1;2;74;04;08;846,103069313071
22454;1;2;1;45;04;08;846,103069313071
22454;1;3;1;51;04;08;846,103069313071
22454;1;4;2;45;04;08;846,103069313071
22454;1;5;1;25;04;08;846,103069313071
22454;1;6;1;21;04;08;846,103069313071
22454;1;7;1;26;04;08;846,103069313071
22454;1;8;2;27;04;08;846,103069313071
22454;1;9;2;7;04;08;846,103069313071
22455;1;1;1;60;04;68;597,408218707834
22455;1;2;2;86;04;68;597,408218707834
22455;1;3;2;46;04;68;597,408218707834
22455;1;4;2;54;04;68;597,408218707834
22455;1;5;2;28;04;68;597,408218707834
22455;1;6;1;6;04;68;597,408218707834
22456;1;1;1;57;04;23;209,031396115655
22456;1;2;2;55;04;23;209,031396115655
22456;1;3;2;19;04;23;209,031396115655
22456;1;4;2;17;04;23;209,031396115655
22456;1;5;1;14;04;23;209,031396115655
22462;1;1;1;61;04;23;131,175524447815
22462;1;2;1;24;04;23;131,175524447815
22464;1;1;2;38;04;08;303,295892739697
22464;1;2;1;51;04;08;303,295892739697
22464;1;3;1;21;04;08;303,295892739697
22464;1;4;2;20;04;08;303,295892739697
22464;1;5;2;18;04;08;303,295892739697
22464;1;6;1;17;04;08;303,295892739697
22464;1;7;1;16;04;08;303,295892739697
22465;1;1;1;31;04;08;505,327985515171
22465;1;2;2;40;04;08;505,327985515171
22465;1;3;1;22;04;08;505,327985515171
22465;1;4;2;12;04;08;505,327985515171
22465;1;5;1;59;04;08;505,327985515171
22465;1;6;2;51;04;08;505,327985515171
22465;1;7;2;57;04;08;505,327985515171
22465;1;8;2;36;04;08;505,327985515171
22466;1;1;2;35;04;76;877,34822057652
22470;1;1;2;29;04;50;259,084904235486
22470;1;2;1;12;04;50;259,084904235486
22470;1;3;1;12;04;50;259,084904235486
22470;1;4;2;8;04;50;259,084904235486
22474;1;1;1;54;04;23;160,675850918114
22474;1;2;2;41;04;23;160,675850918114
22474;1;3;1;18;04;23;160,675850918114
22474;1;4;1;12;04;23;160,675850918114
22479;1;1;2;66;04;66;545,583712992935
22482;1;1;2;32;04;66;791,001959378624
22482;1;2;2;6;04;66;791,001959378624
22483;1;1;1;65;04;54;261,389557750971
22492;1;1;1;27;04;23;224,426065420825
22492;1;2;2;25;04;23;224,426065420825
22492;1;3;2;6;04;23;224,426065420825
22492;1;4;1;1;04;23;224,426065420825
22496;1;1;1;30;04;54;318,071338587229
22496;1;2;2;24;04;54;318,071338587229
22496;1;3;2;6;04;54;318,071338587229
22497;1;1;1;48;04;68;492,473596500968
22497;1;2;2;47;04;68;492,473596500968
22497;1;3;1;20;04;68;492,473596500968
22497;1;4;2;16;04;68;492,473596500968
22497;1;5;2;81;04;68;492,473596500968
22498;1;1;2;49;04;13;304,452013300843
22498;1;2;1;42;04;13;304,452013300843
22498;1;3;2;18;04;13;304,452013300843
22498;1;4;1;16;04;13;304,452013300843
22498;1;5;1;14;04;13;304,452013300843
22502;1;1;1;83;04;23;128,081037999576
22502;1;2;2;73;04;23;128,081037999576
22502;1;3;1;51;04;23;128,081037999576
22502;1;4;2;48;04;23;128,081037999576
22502;1;5;1;19;04;23;128,081037999576
22502;1;6;2;15;04;23;128,081037999576
22502;1;7;2;38;04;23;128,081037999576
22502;1;8;1;5;04;23;128,081037999576
22502;1;9;2;0;04;23;128,081037999576
22503;1;1;2;64;04;50;231,101483912704
22503;1;2;1;42;04;50;231,101483912704
22503;1;3;1;37;04;50;231,101483912704
22506;1;1;2;27;04;23;187,112306010131
22506;1;2;1;22;04;23;187,112306010131
22506;1;3;1;23;04;23;187,112306010131
22507;1;1;1;20;04;54;318,817186351611
22507;1;2;2;18;04;54;318,817186351611
22507;1;3;2;0;04;54;318,817186351611
22509;1;1;2;45;04;52;146,790104053417
22509;1;2;2;13;04;52;146,790104053417
22510;1;1;1;34;04;76;723,405607921687
22510;1;2;2;56;04;76;723,405607921687
22510;1;3;1;43;04;76;723,405607921687
22514;1;1;2;43;04;73;499,300686086322
22519;1;1;2;83;04;73;469,292231371607
22519;1;2;2;60;04;73;469,292231371607
22520;1;1;2;77;04;08;389,344794522161
22520;1;2;1;60;04;08;389,344794522161
22520;1;3;1;52;04;08;389,344794522161
22521;1;1;1;26;04;54;621,627216960762
22524;1;1;1;58;04;50;251,033352363319
22524;1;2;2;53;04;50;251,033352363319
22524;1;3;1;29;04;50;251,033352363319
22524;1;4;1;11;04;50;251,033352363319
22525;1;1;2;17;04;23;210,159771458939
22526;1;1;1;34;04;08;964,400667336669
22526;1;2;2;29;04;08;964,400667336669
22526;1;3;1;11;04;08;964,400667336669
22526;1;4;1;9;04;08;964,400667336669
22527;1;1;1;32;04;68;532,343396950993
22527;1;2;1;58;04;68;532,343396950993
22527;1;3;1;59;04;68;532,343396950993
22527;1;4;1;31;04;68;532,343396950993
22527;1;5;2;27;04;68;532,343396950993
22528;1;1;1;57;04;11;1137,49591750078
22531;1;1;1;57;04;05;2893,09661376738
22531;1;2;2;40;04;05;2893,09661376738
22531;1;3;1;19;04;05;2893,09661376738
22531;1;4;1;16;04;05;2893,09661376738
22531;1;5;1;14;04;05;2893,09661376738
22534;1;1;1;33;04;08;601,396500773664
22534;1;2;2;34;04;08;601,396500773664
22534;1;3;2;15;04;08;601,396500773664
22534;1;4;1;10;04;08;601,396500773664
22534;1;5;1;8;04;08;601,396500773664
22534;1;6;2;6;04;08;601,396500773664
22534;1;7;1;4;04;08;601,396500773664
22539;1;1;2;30;04;08;954,125469967786
22539;1;2;1;30;04;08;954,125469967786
22539;1;3;1;11;04;08;954,125469967786
22539;1;4;1;5;04;08;954,125469967786
22542;1;1;1;44;04;05;964,769511337697
22542;1;2;2;72;04;05;964,769511337697
22542;1;3;1;36;04;05;964,769511337697
22543;1;1;2;22;04;66;245,431922493233
22543;1;2;2;17;04;66;245,431922493233
22548;1;1;2;48;04;54;135,965763494738
22548;1;2;2;33;04;54;135,965763494738
22548;1;3;1;28;04;54;135,965763494738
22548;1;4;2;32;04;54;135,965763494738
22552;2;1;2;44;04;52;201,542472531369
22552;2;2;1;25;04;52;201,542472531369
22552;2;3;2;23;04;52;201,542472531369
22552;2;4;1;3;04;52;201,542472531369
22557;1;1;1;51;04;11;1367,11683606884
22557;1;2;2;46;04;11;1367,11683606884
22557;1;3;1;29;04;11;1367,11683606884
22557;1;4;2;22;04;11;1367,11683606884
22558;1;1;2;31;04;50;372,34601319659
22558;1;2;2;7;04;50;372,34601319659
22558;1;3;2;7;04;50;372,34601319659
22558;1;4;2;4;04;50;372,34601319659
22561;1;1;2;66;04;66;270,176311769963
22561;1;2;2;22;04;66;270,176311769963
22561;1;3;2;32;04;66;270,176311769963
22561;1;4;1;39;04;66;270,176311769963
22561;1;5;1;13;04;66;270,176311769963
22561;1;6;1;3;04;66;270,176311769963
22562;1;1;2;51;04;11;1067,7024286319
22562;1;2;2;78;04;11;1067,7024286319
22562;1;3;2;54;04;11;1067,7024286319
22562;1;4;2;23;04;11;1067,7024286319
22564;1;1;1;38;04;54;412,506821099596
22564;1;2;2;36;04;54;412,506821099596
22564;1;3;2;9;04;54;412,506821099596
22564;1;4;1;4;04;54;412,506821099596
22566;1;1;2;54;04;11;2326,15655458885
22566;1;2;2;26;04;11;2326,15655458885
22567;1;1;1;75;04;73;212,095592584034
22567;1;2;2;75;04;73;212,095592584034
22568;1;1;1;36;04;17;198,908614593691
22568;1;2;2;34;04;17;198,908614593691
22569;1;1;1;55;04;23;182,358955490522
22569;1;2;2;53;04;23;182,358955490522
22569;1;3;1;31;04;23;182,358955490522
22569;1;4;1;26;04;23;182,358955490522
22569;1;5;1;20;04;23;182,358955490522
22578;1;1;1;36;04;54;268,861904754913
22578;1;2;2;35;04;54;268,861904754913
22578;1;3;1;12;04;54;268,861904754913
22578;1;4;2;9;04;54;268,861904754913
22580;1;1;2;27;04;66;386,707016397788
22580;1;2;1;28;04;66;386,707016397788
22580;1;4;2;8;04;66;386,707016397788
22582;1;1;1;54;04;11;5976,70211905653
22582;1;2;2;46;04;11;5976,70211905653
22582;1;3;1;17;04;11;5976,70211905653
22586;1;1;2;75;04;73;336,627173120289
22586;1;2;1;53;04;73;336,627173120289
22588;1;1;2;42;04;23;206,869175831565
22588;1;2;1;3;04;23;206,869175831565
22588;1;3;2;1;04;23;206,869175831565
22593;1;1;2;45;04;68;741,454622693633
22593;1;2;2;17;04;68;741,454622693633
22593;1;3;1;11;04;68;741,454622693633
22594;1;1;1;45;04;11;1474,09428475257
22596;1;1;1;67;04;50;173,350490409642
22597;1;1;1;29;04;66;322,542384259139
22598;1;1;2;30;04;05;1305,93083372964
22598;1;2;1;12;04;05;1305,93083372964
22598;1;3;2;10;04;05;1305,93083372964
22598;1;4;2;4;04;05;1305,93083372964
22599;1;1;1;40;04;73;311,713786628862
22599;1;2;2;58;04;73;311,713786628862
22599;1;3;2;33;04;73;311,713786628862
22599;1;4;2;8;04;73;311,713786628862
22601;1;1;1;29;04;73;774,31225392668
22601;1;2;2;34;04;73;774,31225392668
22601;1;3;2;10;04;73;774,31225392668
22601;1;4;2;5;04;73;774,31225392668
22605;1;1;1;57;04;11;1811,14934811928
22605;1;2;2;79;04;11;1811,14934811928
22605;1;3;1;53;04;11;1811,14934811928
22605;1;4;1;18;04;11;1811,14934811928
22607;1;1;2;74;04;66;205,890950749085
22609;1;1;2;27;04;23;154,930397926937
22609;1;2;1;37;04;23;154,930397926937
22609;1;3;2;4;04;23;154,930397926937
22610;1;1;1;79;04;11;870,532589924067
22611;1;1;1;38;04;17;218,18334796803
22611;1;2;2;35;04;17;218,18334796803
22611;1;3;1;12;04;17;218,18334796803
22611;1;4;2;12;04;17;218,18334796803
22616;1;1;2;78;04;66;134,893864087327
22616;1;2;1;74;04;66;134,893864087327
22617;1;1;2;47;04;54;510,602775501033
22617;1;2;2;7;04;54;510,602775501033
22617;1;3;1;29;04;54;510,602775501033
22617;1;4;2;23;04;54;510,602775501033
22617;1;5;1;0;04;54;510,602775501033
22617;1;6;2;23;04;54;510,602775501033
22617;1;7;2;4;04;54;510,602775501033
22618;1;1;2;82;04;50;200,665713304677
22619;1;1;1;32;04;68;1031,66536040976
22619;1;2;2;26;04;68;1031,66536040976
22620;1;1;2;75;04;66;177,098990628933
22620;1;2;1;52;04;66;177,098990628933
22620;1;3;1;24;04;66;177,098990628933
22621;1;1;1;52;04;68;672,047826357191
22622;1;1;1;37;04;05;4752,91654174807
22622;1;2;1;39;04;05;4752,91654174807
22622;1;3;1;15;04;05;4752,91654174807
22622;1;4;1;8;04;05;4752,91654174807
22622;1;5;2;70;04;05;4752,91654174807
22624;1;1;1;65;04;08;687,869686612836
22624;1;2;1;66;04;08;687,869686612836
22624;1;3;1;44;04;08;687,869686612836
22624;1;4;1;16;04;08;687,869686612836
22626;1;1;1;32;04;50;158,60582121443
22626;1;2;2;33;04;50;158,60582121443
22626;1;3;1;13;04;50;158,60582121443
22626;1;4;2;11;04;50;158,60582121443
22627;1;1;2;43;04;73;583,744828427244
22627;1;2;1;38;04;73;583,744828427244
22627;1;3;1;20;04;73;583,744828427244
22627;1;4;1;16;04;73;583,744828427244
22629;1;1;2;78;04;76;714,295087572655
22631;1;1;2;59;04;73;385,144005183104
22631;1;2;1;35;04;73;385,144005183104
22631;1;3;1;20;04;73;385,144005183104
22632;1;1;1;30;04;54;780,699888260193
22632;1;2;2;27;04;54;780,699888260193
22632;1;3;2;4;04;54;780,699888260193
22632;1;4;2;0;04;54;780,699888260193
22634;1;1;1;81;04;11;648,891714666481
22634;1;2;2;77;04;11;648,891714666481
22634;1;3;1;55;04;11;648,891714666481
22634;1;4;1;49;04;11;648,891714666481
22635;1;1;2;57;04;66;169,429007096217
22635;1;2;1;19;04;66;169,429007096217
22639;1;1;1;35;04;68;434,388717873746
22639;1;2;2;34;04;68;434,388717873746
22639;1;3;1;3;04;68;434,388717873746
22642;1;1;1;38;04;17;289,150831668798
22642;1;2;2;36;04;17;289,150831668798
22642;1;3;2;2;04;17;289,150831668798
22645;1;1;2;60;04;13;342,108738601572
22645;1;2;1;60;04;13;342,108738601572
22645;1;3;2;37;04;13;342,108738601572
22645;1;4;1;18;04;13;342,108738601572
22645;1;5;2;6;04;13;342,108738601572
22646;1;1;1;43;04;68;641,181567159549
22646;1;2;2;36;04;68;641,181567159549
22646;1;3;1;15;04;68;641,181567159549
22646;1;4;2;12;04;68;641,181567159549
22648;1;1;2;33;04;50;262,855859181614
22648;1;2;2;13;04;50;262,855859181614
22648;1;3;1;8;04;50;262,855859181614
22649;1;1;1;65;04;17;211,955618842937
22650;1;1;1;52;04;23;177,830283135802
22650;1;2;2;44;04;23;177,830283135802
22650;1;3;1;19;04;23;177,830283135802
22650;1;4;1;11;04;23;177,830283135802
22651;1;1;2;19;04;50;203,244816423555
22651;1;2;2;3;04;50;203,244816423555
22651;1;3;2;15;04;50;203,244816423555
22651;1;4;2;13;04;50;203,244816423555
22653;1;1;1;52;04;54;244,507225897042
22653;1;2;1;25;04;54;244,507225897042
22653;1;3;2;25;04;54;244,507225897042
22653;1;4;1;22;04;54;244,507225897042
22653;1;5;1;20;04;54;244,507225897042
22657;1;1;1;77;04;23;136,923475749433
22658;1;1;2;63;04;50;107,07262434158
22658;1;2;1;77;04;50;107,07262434158
22658;1;3;2;10;04;50;107,07262434158
22660;1;1;1;32;04;08;905,459444571828
22660;1;2;2;31;04;08;905,459444571828
22660;1;3;1;13;04;08;905,459444571828
22660;1;4;1;9;04;08;905,459444571828
22660;1;5;1;1;04;08;905,459444571828
22664;1;1;1;69;04;73;391,383909972571
22664;1;2;2;58;04;73;391,383909972571
22664;1;3;1;24;04;73;391,383909972571
22664;1;4;2;32;04;73;391,383909972571
22664;1;5;1;9;04;73;391,383909972571
22666;1;1;2;71;04;11;981,392864136876
22666;1;2;2;43;04;11;981,392864136876
22666;1;3;1;19;04;11;981,392864136876
22667;1;1;2;75;04;73;221,736187266981
22671;1;1;1;39;04;23;116,443503548341
22671;1;2;2;64;04;23;116,443503548341
22672;1;1;2;73;04;23;125,470975531767
22672;1;2;1;24;04;23;125,470975531767
22672;1;3;1;20;04;23;125,470975531767
22673;1;1;1;53;04;50;154,259904771055
22673;1;2;2;45;04;50;154,259904771055
22673;1;3;1;27;04;50;154,259904771055
22674;2;1;1;86;04;17;157,776660154698
22674;2;2;2;77;04;17;157,776660154698
22677;1;1;1;68;04;08;421,588297556883
22677;1;2;2;62;04;08;421,588297556883
22677;1;3;2;33;04;08;421,588297556883
22677;1;4;1;16;04;08;421,588297556883
22677;1;5;2;10;04;08;421,588297556883
22678;1;1;2;56;04;73;243,779030307701
22678;1;2;1;35;04;73;243,779030307701
22678;1;3;1;22;04;73;243,779030307701
22679;1;1;2;41;04;50;214,889228680297
22679;1;2;2;13;04;50;214,889228680297
22681;1;1;2;61;04;66;219,125649198087
22681;1;2;2;46;04;66;219,125649198087
22681;1;3;1;58;04;66;219,125649198087
22681;1;4;1;20;04;66;219,125649198087
22683;1;1;2;60;04;05;1025,6250878123
22683;1;2;2;88;04;05;1025,6250878123
22685;1;1;1;65;04;23;143,196467623949
22685;1;2;2;54;04;23;143,196467623949
22688;1;1;1;41;04;23;192,472868920366
22688;1;2;2;40;04;23;192,472868920366
22688;1;3;2;21;04;23;192,472868920366
22688;1;4;1;19;04;23;192,472868920366
22688;1;5;1;16;04;23;192,472868920366
22688;1;6;1;4;04;23;192,472868920366
22690;1;1;2;55;04;17;148,713192403239
22690;1;2;1;34;04;17;148,713192403239
22691;1;1;1;72;04;73;523,287118146248
22695;1;1;1;49;04;66;175,41993315416
22695;1;2;2;47;04;66;175,41993315416
22695;1;3;1;30;04;66;175,41993315416
22695;1;4;1;16;04;66;175,41993315416
22696;1;1;1;47;04;13;298,913409897199
22696;1;2;2;42;04;13;298,913409897199
22696;1;3;2;17;04;13;298,913409897199
22696;1;4;2;15;04;13;298,913409897199
22696;1;5;2;13;04;13;298,913409897199
22698;1;1;2;50;04;17;245,501168765329
22698;1;2;2;19;04;17;245,501168765329
22699;1;1;2;55;04;05;1453,36077443531
22699;1;2;2;16;04;05;1453,36077443531
22703;1;1;1;22;04;68;566,03775166054
22703;1;2;1;23;04;68;566,03775166054
22706;1;1;2;49;04;66;431,620644122903
22706;1;2;1;57;04;66;431,620644122903
22706;1;3;1;8;04;66;431,620644122903
22713;1;1;2;66;04;50;201,961468201435
22713;1;2;2;37;04;50;201,961468201435
22713;1;3;1;21;04;50;201,961468201435
22713;1;4;1;51;04;50;201,961468201435
22716;1;1;1;52;04;23;189,349586828598
22716;1;2;2;41;04;23;189,349586828598
22716;1;3;1;18;04;23;189,349586828598
22716;1;4;2;10;04;23;189,349586828598
22717;1;1;2;47;04;50;195,007917486672
22717;1;2;1;63;04;50;195,007917486672
22717;1;3;1;34;04;50;195,007917486672
22719;1;1;1;50;04;11;2876,06625851257
22719;1;2;2;46;04;11;2876,06625851257
22719;1;3;1;13;04;11;2876,06625851257
22719;1;4;2;8;04;11;2876,06625851257
22720;1;1;1;54;04;54;610,724246780997
22720;1;2;2;54;04;54;610,724246780997
22720;1;3;1;22;04;54;610,724246780997
22721;1;1;2;71;04;08;1155,96487060957
22721;1;2;1;39;04;08;1155,96487060957
22721;1;3;1;14;04;08;1155,96487060957
22721;1;4;1;11;04;08;1155,96487060957
22723;1;1;2;66;04;05;2135,4730191914
22724;1;1;1;59;04;11;859,703195911248
22724;1;2;2;56;04;11;859,703195911248
22724;1;3;2;25;04;11;859,703195911248
22724;1;4;2;19;04;11;859,703195911248
22725;1;1;2;68;04;66;82,5011154472351
22725;1;2;1;35;04;66;82,5011154472351
22725;1;3;1;67;04;66;82,5011154472351
22726;1;1;2;69;04;73;190,890544893317
22726;1;2;1;22;04;73;190,890544893317
