DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,CLASE,INI,DPTO,fex_c_2011
587872,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,330.333.392.728.875
587874,1,1,80,2,,,,2,,2,,2,,.,,,2,1,52,167.803.004.666.138
587875,1,3,80,2,,,,2,,2,,1,2,,1,,2,1,52,151.681.766.679.516
587875,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,151.681.766.679.516
587876,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,52,208.324.177.991.864
587876,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,208.324.177.991.864
587877,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,52,262.451.669.135.061
587877,1,2,80,1,4,2,,2,,2,,,,,11,2,2,1,52,262.451.669.135.061
587882,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,52,249.236.042.215.835
587883,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,52,151.681.766.679.516
587885,1,1,80,1,1,8,AVANZADA  EDAD,2,,2,,,,,8,2,2,1,52,305.357.705.827.821
587887,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,249.236.042.215.835
587888,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,151.681.766.679.516
587888,1,3,80,1,2,3,,2,,2,,,,,4,2,2,1,52,151.681.766.679.516
587889,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,52,428.875.911.244.523
587889,1,9,80,2,,,,2,,2,,2,,.,,,2,1,52,428.875.911.244.523
587890,1,2,80,1,2,2,,2,,2,,,,,1,2,2,1,52,224.380.618.051.569
587891,1,2,80,1,1,7,,2,,1,50000,,,,1,2,2,1,52,290.639.277.618.228
587892,1,2,80,1,4,3,,2,,2,,,,,9,2,2,1,52,400.239.624.379.115
587892,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,400.239.624.379.115
587892,1,6,80,2,,,,2,,2,,2,,.,,,2,1,52,400.239.624.379.115
587895,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,371.736.628.131.268
587895,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,371.736.628.131.268
587897,1,1,80,2,,,,2,,2,,2,,.,,,2,1,52,330.333.392.728.875
588131,1,1,80,2,,,,2,,2,,1,4,,9,,2,1,66,617.626.531.368.566
588131,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,617.626.531.368.566
588131,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,617.626.531.368.566
588131,1,5,80,2,,,,2,,2,,2,,.,,,2,1,66,617.626.531.368.566
588133,1,1,80,2,,,,2,,2,,2,,.,,,2,1,66,709.106.359.745.443
588133,1,4,80,2,,,,2,,2,,2,,.,,,2,1,66,709.106.359.745.443
588161,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,608.470.692.474.172
588165,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,608.470.692.474.172
588170,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,791.012.989.577.688
588195,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,691.117.750.142.352
588195,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,691.117.750.142.352
588210,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,66,634.030.687.590.826
588210,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,634.030.687.590.826
588211,1,1,80,1,2,3,,2,,2,,,,,4,2,2,1,66,591.345.250.673.712
588211,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,591.345.250.673.712
588212,1,2,80,2,,,,2,,2,,1,4,,1,,2,1,66,60.500.575.931.648
588212,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,60.500.575.931.648
588214,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,605.746.187.152.415
588214,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,605.746.187.152.415
588214,1,4,80,2,,,,2,,2,,2,,.,,,2,1,66,605.746.187.152.415
588223,1,1,80,2,,,,2,,2,,2,,.,,,2,1,66,726.231.801.545.903
588226,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,627.199.729.913.198
588226,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,627.199.729.913.198
588236,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,72.029.753.661.978
588236,1,4,80,2,,,,2,,2,,2,,.,,,2,1,66,72.029.753.661.978
588236,1,5,80,2,,,,2,,2,,2,,.,,,2,1,66,72.029.753.661.978
588238,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,66,500.905.158.887.517
588239,1,2,80,1,1,5,,2,,2,,,,,9,2,2,1,66,596.035.865.949.948
588239,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,596.035.865.949.948
588239,1,4,80,2,,,,2,,2,,2,,.,,,2,1,66,596.035.865.949.948
588244,1,2,80,1,2,7,,2,,2,,,,,9,2,2,1,66,648.841.655.825.936
588244,1,4,80,2,,,,2,,2,,2,,.,,,2,1,66,648.841.655.825.936
588245,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,580.303.553.775.543
588246,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,501.645.586.723.452
588246,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,501.645.586.723.452
588247,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,66,676.461.640.110.324
588247,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,676.461.640.110.324
588247,1,4,80,2,,,,2,,2,,2,,.,,,2,1,66,676.461.640.110.324
588250,1,1,80,2,,,,3,,1,440000,2,,.,,,2,1,66,704.964.204.312.982
588250,1,3,80,1,2,2,,2,,2,,,,,1,2,2,1,66,704.964.204.312.982
588250,1,5,80,2,,,,2,,2,,2,,.,,,2,1,66,704.964.204.312.982
588250,1,6,80,2,,,,2,,2,,2,,.,,,2,1,66,704.964.204.312.982
588250,1,7,80,2,,,,2,,2,,2,,.,,,2,1,66,704.964.204.312.982
588250,1,8,80,2,,,,2,,2,,2,,.,,,2,1,66,704.964.204.312.982
588250,1,9,80,2,,,,2,,2,,2,,.,,,2,1,66,704.964.204.312.982
588252,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,525.464.863.543.705
588254,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,66,53.935.883.515.483
588254,1,3,80,1,4,2,,2,,2,,,,,9,2,2,1,66,53.935.883.515.483
588255,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,679.335.625.408.248
588257,1,2,80,1,1,6,,2,,2,,,,,1,2,2,1,66,647.546.745.681.929
588257,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,647.546.745.681.929
588257,1,4,80,2,,,,2,,2,,2,,.,,,2,1,66,647.546.745.681.929
588257,1,6,80,2,,,,2,,2,,2,,.,,,2,1,66,647.546.745.681.929
588257,1,8,80,2,,,,2,,2,,2,,.,,,2,1,66,647.546.745.681.929
588258,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,638.390.906.787.535
588258,1,5,80,2,,,,2,,2,,2,,.,,,2,1,66,638.390.906.787.535
588273,1,1,80,2,,,,2,,2,,2,,.,,,2,1,66,506.071.907.165.822
588276,1,1,80,2,,,,2,,2,,2,,.,,,2,1,66,819.329.608.252.485
588276,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,819.329.608.252.485
588276,1,5,80,2,,,,2,,2,,2,,.,,,2,1,66,819.329.608.252.485
588283,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,481.484.516.482.584
588283,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,481.484.516.482.584
588283,1,4,80,2,,,,2,,2,,2,,.,,,2,1,66,481.484.516.482.584
588286,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,480.744.088.646.649
588286,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,480.744.088.646.649
588287,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,608.470.692.474.172
588288,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,709.106.359.745.443
588289,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,627.199.729.913.198
588306,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,605.746.187.152.415
588313,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,70.477.825.878.512
588313,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,70.477.825.878.512
588318,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,709.106.359.745.443
588319,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,66,498.484.649.989.113
588319,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,498.484.649.989.113
588319,1,4,80,2,,,,2,,2,,2,,.,,,2,1,66,498.484.649.989.113
588319,1,5,80,2,,,,2,,2,,2,,.,,,2,1,66,498.484.649.989.113
588319,1,6,80,2,,,,2,,2,,2,,.,,,2,1,66,498.484.649.989.113
588321,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,66,710.587.215.417.313
588321,1,4,80,2,,,,2,,2,,2,,.,,,2,1,66,710.587.215.417.313
588321,1,5,80,2,,,,2,,2,,2,,.,,,2,1,66,710.587.215.417.313
588321,1,6,80,2,,,,2,,2,,2,,.,,,2,1,66,710.587.215.417.313
588324,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,55.648.427.695.529
588324,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,55.648.427.695.529
588325,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,615.301.650.151.801
588325,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,615.301.650.151.801
588382,1,2,80,1,4,2,,2,,2,,,3,,1,1,2,1,68,239.912.717.195.331
588385,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,217.125.740.800.698
588419,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,161.662.425.316.622
588450,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,220.606.656.934.301
588840,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,40.985.283.589.618
588841,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,400.211.903.859.905
588842,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,3.396.505.771.255
588843,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,355.744.390.504.522
588845,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,54,323.082.211.454.699
588846,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,400.087.679.506.554
588849,1,1,80,1,9,3,,2,,2,,,,,4,2,2,1,54,323.082.211.454.699
588852,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,40.985.283.589.618
588853,1,2,80,1,1,7,,2,,2,,,,,1,2,2,1,54,326.436.293.443.186
588853,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,326.436.293.443.186
588854,1,2,80,1,1,7,,2,,2,,,,,1,2,2,1,54,342.110.430.931.821
588854,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,342.110.430.931.821
588855,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,302.064.611.174.993
588856,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,311.829.767.564.618
588857,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,34.492.373.178.927
588857,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,34.492.373.178.927
588857,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,34.492.373.178.927
588858,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,379.696.396.882.329
588859,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,454.475.830.596.513
588860,1,1,80,2,,,,2,,2,,2,,.,,,2,1,54,280.295.636.165.612
588864,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,297.487.436.231.488
588865,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,284.008.958.003.737
588866,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,297.767.141.929.789
588868,1,1,80,2,,,,2,,2,,2,,.,,,2,1,54,285.407.958.685.121
588868,1,2,80,1,1,1,,2,,2,,,,,2,2,2,1,54,285.407.958.685.121
588868,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,285.407.958.685.121
588868,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,285.407.958.685.121
588869,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,329.885.420.735.874
588871,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,302.064.611.174.993
588873,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,351.875.587.321.447
588874,1,1,80,2,,,,2,,2,,2,,.,,,2,1,54,31.667.113.705.356
588875,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,54,323.082.211.454.699
588876,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,581.697.400.874.112
588877,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,518.796.365.398.694
588877,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,518.796.365.398.694
588877,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,518.796.365.398.694
588877,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,518.796.365.398.694
588886,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,498.198.441.009.375
588886,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,498.198.441.009.375
588886,1,5,80,1,1,1,,2,,2,,,,,2,2,2,1,54,498.198.441.009.375
588886,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,498.198.441.009.375
588886,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,498.198.441.009.375
588887,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,55.360.252.468.124
588887,1,6,80,1,4,5,,2,,2,,,,,9,2,2,1,54,55.360.252.468.124
588887,1,10,80,2,,,,2,,2,,2,,.,,,2,1,54,55.360.252.468.124
588887,1,11,80,2,,,,2,,2,,2,,.,,,2,1,54,55.360.252.468.124
588887,1,12,80,2,,,,2,,2,,2,,.,,,2,1,54,55.360.252.468.124
588888,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,523.152.348.766.006
588888,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,523.152.348.766.006
588888,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,523.152.348.766.006
588888,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,523.152.348.766.006
588889,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,31.697.862.126.622
588892,1,1,80,1,4,3,,2,,2,,,,,8,2,2,1,54,303.500.143.038.469
588893,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,41.814.333.267.781
588898,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,373.164.140.631.721
588898,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,373.164.140.631.721
588899,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,374.772.609.981.644
588899,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,374.772.609.981.644
588900,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,29.166.355.174.131
588900,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,29.166.355.174.131
588900,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,29.166.355.174.131
588901,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,432.874.082.909.729
588901,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,432.874.082.909.729
588901,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,432.874.082.909.729
588901,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,432.874.082.909.729
588902,1,1,80,1,4,3,,2,,2,,,,,8,2,2,1,54,323.082.211.454.699
588904,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,363.398.984.242.095
588905,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,453.311.251.763.605
588905,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,453.311.251.763.605
588905,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,453.311.251.763.605
588907,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,471.631.099.480.298
588907,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,471.631.099.480.298
588907,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,471.631.099.480.298
588908,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,54,453.882.930.521.702
588908,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,453.882.930.521.702
588908,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,453.882.930.521.702
588908,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,453.882.930.521.702
588909,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,30.045.614.182.507
588910,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,368.863.628.882.636
588910,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,368.863.628.882.636
588910,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,368.863.628.882.636
588911,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,436.198.985.849.065
588912,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,707.894.044.457.959
588912,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,707.894.044.457.959
588912,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,707.894.044.457.959
588912,1,8,80,2,,,,2,,2,,2,,.,,,2,1,54,707.894.044.457.959
588912,1,11,80,2,,,,2,,2,,2,,.,,,2,1,54,707.894.044.457.959
588912,1,13,80,2,,,,2,,2,,2,,.,,,2,1,54,707.894.044.457.959
588912,1,17,80,2,,,,2,,2,,2,,.,,,2,1,54,707.894.044.457.959
588912,1,18,80,2,,,,2,,2,,2,,.,,,2,1,54,707.894.044.457.959
588912,1,20,80,2,,,,2,,2,,2,,.,,,2,1,54,707.894.044.457.959
588912,1,21,80,2,,,,2,,2,,2,,.,,,2,1,54,707.894.044.457.959
588915,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,317.340.457.678.287
588915,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,317.340.457.678.287
588916,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,272.635.332.264.188
588917,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,584.281.479.033.784
588917,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,584.281.479.033.784
588917,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,584.281.479.033.784
588922,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,483.591.915.130.808
588922,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,483.591.915.130.808
588923,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,54,323.082.211.454.699
588925,1,11,80,1,3,3,,2,,2,,,,,4,2,2,1,54,49.402.639.214.516
588926,1,1,80,1,3,8,PARA  DESCANSAR POR VEJEZ,2,,2,,,,POR VEJEZ,8,2,2,1,54,394.662.162.610.534
588926,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,394.662.162.610.534
588930,1,2,80,1,4,5,,2,,2,,,,,9,2,2,1,54,352.782.443.396.072
588930,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,352.782.443.396.072
588932,1,1,80,2,,,,2,,2,,1,4,,9,,2,1,54,426.925.974.066.199
588933,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,54,313.070.766.947.442
588933,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,54,313.070.766.947.442
588934,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,272.327.848.051.528
588936,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,509.031.209.009.068
588936,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,509.031.209.009.068
588937,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,419.617.992.285.806
588941,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,40.985.283.589.618
588943,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,54,323.082.211.454.699
588947,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,374.772.609.981.644
588950,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,189.218.789.811.194
588952,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,40.985.283.589.618
588953,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,389.114.941.314.775
588958,1,1,80,2,,,,2,,2,,2,,.,,,2,1,54,330.736.805.192.272
588958,1,3,80,1,1,8,POR LA EDAD,2,,2,,,,POR EDAD,8,2,2,1,54,330.736.805.192.272
588959,1,2,80,1,1,3,,2,,2,,,,,4,2,2,1,54,539.777.434.496.309
588959,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,539.777.434.496.309
588959,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,539.777.434.496.309
588961,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,445.964.142.238.691
588962,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,296.240.726.684.814
588964,1,2,80,2,,,,2,,2,,1,2,,9,,2,1,54,384.537.766.371.271
588964,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,384.537.766.371.271
588964,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,384.537.766.371.271
588965,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,374.772.609.981.644
588965,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,374.772.609.981.644
588966,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,444.834.898.560.238
588966,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,444.834.898.560.238
588968,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,54,49.735.009.905.686
588968,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,49.735.009.905.686
588968,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,49.735.009.905.686
588968,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,49.735.009.905.686
588969,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,429.383.148.675.432
588971,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,349.333.316.103.384
588971,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,349.333.316.103.384
588973,1,5,80,1,1,2,,2,,2,,,,,9,2,2,1,54,367.124.774.729.202
588974,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,377.154.125.664.265
588974,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,377.154.125.664.265
588974,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,377.154.125.664.265
588976,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,454.475.830.596.513
588977,1,1,80,1,4,2,,2,,2,,,,,9,2,2,1,54,330.457.099.493.971
588977,1,3,80,1,2,3,,2,,2,,,,,4,2,2,1,54,330.457.099.493.971
588978,1,1,80,1,1,2,,2,,1,60000,,,,9,2,2,1,54,414.430.010.839.684
588979,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,358.417.445.640.128
588979,1,8,80,1,4,4,,2,,2,,,,,8,2,2,1,54,358.417.445.640.128
588980,1,3,80,1,4,3,,2,,2,,,,,8,2,2,1,54,419.165.276.677.212
588981,1,2,80,1,4,2,,2,,2,,,,,11,2,2,1,54,40.128.568.379.044
588981,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,40.128.568.379.044
588982,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,3.800.083.724.889
588983,1,1,80,1,4,8,VIOLENCIA EN EL SITIO DE TRABAJO,2,,2,,,,,1,2,2,1,54,517.783.160.720.726
588983,1,3,80,2,,,,2,,2,,1,4,,5,,2,1,54,517.783.160.720.726
588984,1,2,80,1,2,8,POR VIOLENCIA EN EL SITIO DE TRABAJO,2,,2,,,,,11,2,2,1,54,433.135.819.851.642
588984,1,3,80,1,1,0,,2,,2,,,,,3,2,2,1,54,433.135.819.851.642
588985,1,1,80,1,4,2,,2,,2,,,,,9,2,2,1,54,418.148.245.801.749
588985,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,418.148.245.801.749
588986,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,47.270.825.820.187
588986,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,47.270.825.820.187
588987,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,446.811.101.641.029
588987,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,446.811.101.641.029
588987,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,446.811.101.641.029
588987,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,446.811.101.641.029
588988,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,562.132.128.801.421
588988,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,562.132.128.801.421
588988,1,6,80,1,4,2,,2,,2,,,,,9,2,2,1,54,562.132.128.801.421
588989,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,554.785.298.160.341
588991,1,2,80,1,2,8,DESPLAZAMIENTO POR MOTIVOS DE VIOLENCIA EN EL SITIO DE  TRABAJO,2,,2,,,,,9,2,2,1,54,504.293.219.752.118
588991,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,504.293.219.752.118
588991,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,504.293.219.752.118
588992,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,493.591.846.087.251
588992,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,493.591.846.087.251
588992,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,493.591.846.087.251
588992,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,493.591.846.087.251
588992,1,9,80,2,,,,2,,2,,2,,.,,,2,1,54,493.591.846.087.251
588993,1,2,80,1,4,2,,2,,2,,,,,8,2,2,1,54,326.847.622.981.082
588994,1,2,80,1,2,2,,2,,2,,,,,11,2,2,1,54,385.542.605.884.152
588995,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,544.581.099.444.769
588996,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,522.935.162.099.139
588997,1,2,80,1,4,6,,2,,2,,,,,9,2,2,1,54,403.053.572.726.833
588997,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,403.053.572.726.833
588998,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,667.066.537.045.233
588998,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,667.066.537.045.233
588998,1,9,80,2,,,,2,,2,,2,,.,,,2,1,54,667.066.537.045.233
588998,1,10,80,2,,,,2,,2,,2,,.,,,2,1,54,667.066.537.045.233
588999,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,444.098.635.300.618
588999,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,444.098.635.300.618
588999,1,5,80,2,,,,2,,2,,1,2,EL PADRE NO LA DEJA TRABAJAR,12,,2,1,54,444.098.635.300.618
588999,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,444.098.635.300.618
588999,1,8,80,2,,,,2,,2,,2,,.,,,2,1,54,444.098.635.300.618
589000,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,385.542.605.884.152
589001,1,1,80,2,,,,2,,2,,2,,.,,,2,1,54,437.310.852.868.562
589001,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,437.310.852.868.562
589001,1,9,80,1,4,3,,2,,2,,,,,11,2,2,1,54,437.310.852.868.562
589009,1,1,80,1,2,3,,2,,2,,,,,4,2,2,1,54,361.601.615.966.553
589009,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,361.601.615.966.553
589010,1,1,80,1,9,2,,2,,2,,,,,8,2,2,1,54,303.500.143.038.469
589011,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,437.673.645.457.062
589012,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,454.254.639.020.321
