directorio;secuencia_p;orden;P7430;P7440;P7450;ini;mes;area;dpto;fex_c_2011
123725;1;2;2; ; ;1;06;68;68;317,801021242374
123725;1;3;1;2;4;1;06;68;68;317,801021242374
123726;1;1;1;4;5;1;06;17;17;104,201951929707
123727;1;1;1;4;5;1;06;68;68;379,65796269966
123731;1;1;1;4;3;1;06;05;05;532,623062679679
123731;1;3;2; ; ;1;06;05;05;532,623062679679
123732;1;3;2; ; ;1;06;68;68;180,94579252942
123733;1;2;1;3;3;1;06;68;68;312,627130926766
123737;1;4;1;4;4;1;06;11;11;3016,32103303237
123739;1;1;1;4;4;1;06;76;76;1100,82081127007
123740;1;1;1;4;4;1;06;13;13;560,10291538084
123741;1;3;2; ; ;1;06;54;54;352,009522497267
123741;1;5;1;4;3;1;06;54;54;352,009522497267
123745;1;3;2; ; ;1;06;08;08;426,56913324315
123750;1;1;2; ; ;1;06;08;08;218,067429841088
123750;1;3;1;1,4;4;1;06;08;08;218,067429841088
123750;1;4;2; ; ;1;06;08;08;218,067429841088
123750;1;6;1;4;5;1;06;08;08;218,067429841088
123751;1;1;1;1,2;1;1;06;11;11;1402,83664409554
123751;1;4;1;1,2;1;1;06;11;11;1402,83664409554
123752;1;3;2; ; ;1;06;05;05;617,740912480971
123752;1;4;1;4;3;1;06;05;05;617,740912480971
123757;1;4;2; ; ;1;06;13;13;531,822287352295
123761;1;2;2; ; ;1;06;54;54;339,515250562682
123761;1;3;2; ; ;1;06;54;54;339,515250562682
123763;1;2;1;3;3;1;06;17;17;246,438794165092
123764;1;2;2; ; ;1;06;08;08;718,163977798614
123764;1;3;2; ; ;1;06;08;08;718,163977798614
123765;1;1;1;3;3;1;06;08;08;307,956163572151
123765;1;3;2; ; ;1;06;08;08;307,956163572151
123765;1;4;2; ; ;1;06;08;08;307,956163572151
123765;1;5;2; ; ;1;06;08;08;307,956163572151
123772;1;2;2; ; ;1;06;05;05;653,567546376332
123777;1;1;1;2;3;1;06;66;66;171,676976996162
123777;1;3;1;1,3;7;1;06;66;66;171,676976996162
123778;1;1;1;4;5;1;06;17;17;192,178984328453
123778;1;2;1;4;3;1;06;17;17;192,178984328453
123778;1;5;2; ; ;1;06;17;17;192,178984328453
123778;1;6;1;4;4;1;06;17;17;192,178984328453
123778;1;7;2; ; ;1;06;17;17;192,178984328453
123779;1;3;2; ; ;1;06;05;05;622,104590295046
123783;1;4;2; ; ;1;06;11;11;2061,58673497758
123788;1;2;1;3;3;1;06;54;54;306,408544953146
123793;1;2;1;4;3;1;06;73;73;395,669254088172
123794;1;2;1;1,2;9;1;06;52;52;341,595458955165
123795;1;1;1;3;5;1;06;05;05;1008,04196644478
123799;1;1;1;1,2;7;1;06;05;05;476,986082953258
123799;1;3;1;4;4;1;06;05;05;476,986082953258
123804;1;1;1;4;5;1;06;05;05;580,967066131961
123804;1;2;1;4;5;1;06;05;05;580,967066131961
123806;1;2;1;1,3;8;1;06;52;52;186,904169536186
123807;1;3;2; ; ;1;06;11;11;3779,56756184207
123809;1;1;2; ; ;1;06;13;13;439,965179417951
123809;1;3;2; ; ;1;06;13;13;439,965179417951
123809;1;5;2; ; ;1;06;13;13;439,965179417951
123810;1;3;1;3;4;1;06;11;11;1434,23396117422
123814;1;2;2; ; ;1;06;68;68;383,800949498646
123814;1;4;2; ; ;1;06;68;68;383,800949498646
123814;2;2;2; ; ;1;06;68;68;383,800949498646
123815;1;3;2; ; ;1;06;66;66;99,1657807768647
123815;1;4;2; ; ;1;06;66;66;99,1657807768647
123816;1;2;1;1,2;9;1;06;08;08;943,114403101198
123817;1;3;2; ; ;1;06;11;11;1090,68378840349
123818;1;1;1;4;5;1;06;05;05;440,654536190337
123818;1;3;1;3;4;1;06;05;05;440,654536190337
123819;1;1;1;3;5;1;06;08;08;860,564266943048
123819;1;3;1;1,4;8;1;06;08;08;860,564266943048
123820;1;2;2; ; ;1;06;13;13;272,178634166771
123827;1;2;2; ; ;1;06;52;52;593,588233925129
123828;1;2;2; ; ;1;06;73;73;244,147325933402
123831;1;1;2; ; ;1;06;73;73;107,998645810556
123831;1;2;2; ; ;1;06;73;73;107,998645810556
123832;1;3;2; ; ;1;06;05;05;632,719465838446
123833;1;1;2; ; ;1;06;05;05;852,411851466587
123838;1;1;1;2;8;1;06;11;11;1410,06928769916
123841;1;1;1;4;5;1;06;52;52;138,639253018942
123841;1;4;2; ; ;1;06;52;52;138,639253018942
123841;1;5;1;4;7;1;06;52;52;138,639253018942
123842;1;1;1;4;5;1;06;05;05;478,143360712346
123842;1;2;1;1,2;5;1;06;05;05;478,143360712346
123848;1;1;1;1,2;1;1;06;13;13;291,335193026952
123848;1;3;2; ; ;1;06;13;13;291,335193026952
123848;1;4;2; ; ;1;06;13;13;291,335193026952
123850;1;1;1;4;4;1;06;66;66;380,644409748926
123859;1;2;2; ; ;1;06;17;17;162,608682224317
123860;1;3;2; ; ;1;06;08;08;945,596600785307
123864;1;1;1;3;4;1;06;11;11;1776,35361188427
123864;1;3;2; ; ;1;06;11;11;1776,35361188427
123873;1;1;1;4;4;1;06;54;54;323,473808921432
123875;1;2;1;1,3;1;1;06;11;11;1528,15356405865
123876;1;1;1;1,3;8;1;06;05;05;550,829618053596
123877;1;2;1;4;7;1;06;50;50;170,590491392463
123877;1;3;1;1,3;8;1;06;50;50;170,590491392463
123877;1;4;2; ; ;1;06;50;50;170,590491392463
123877;1;5;2; ; ;1;06;50;50;170,590491392463
123879;1;1;1;3;4;1;06;11;11;2415,19750451733
123879;1;5;2; ; ;1;06;11;11;2415,19750451733
123879;1;6;1;4;5;1;06;11;11;2415,19750451733
123880;1;1;1;4;5;1;06;17;17;187,790419224346
123881;1;4;2; ; ;1;06;05;05;833,764524183005
123883;1;2;2; ; ;1;06;68;68;629,624239702626
123883;1;3;2; ; ;1;06;68;68;629,624239702626
123888;1;1;1;4;4;1;06;66;66;99,723776289411
123889;1;2;1;1,4;8;1;06;54;54;490,322232767062
123894;1;2;2; ; ;1;06;13;13;489,579363138403
123894;1;3;2; ; ;1;06;13;13;489,579363138403
123896;1;3;2; ; ;1;06;76;76;1893,95118122115
123899;1;2;1;1,2;9;1;06;11;11;5318,51249873101
123901;1;1;1;2;4;1;06;11;11;1755,72593055241
123901;1;2;1;3;4;1;06;11;11;1755,72593055241
123901;1;3;1;3;3;1;06;11;11;1755,72593055241
123901;1;4;2; ; ;1;06;11;11;1755,72593055241
123901;1;5;2; ; ;1;06;11;11;1755,72593055241
123906;1;1;1;1,4;3;1;06;54;54;360,331557218443
123907;1;1;1;4;4;1;06;11;11;1215,15452410212
123908;1;4;2; ; ;1;06;08;08;999,41163000066
123908;1;5;1;1,3;9;1;06;08;08;999,41163000066
123909;1;1;1;4;5;1;06;11;11;1269,51075536652
123910;1;2;1;1,3;9;1;06;54;54;168,83558292132
123912;1;1;2; ; ;1;06;13;13;490,110865575799
123914;1;1;1;1,4;8;1;06;05;05;821,623971914806
123917;1;3;1;2;2;1;06;68;68;463,624179471055
123918;1;2;1;3;9;1;06;52;52;113,147159634533
123920;2;1;1;2;3;1;06;54;54;344,610138538406
123920;2;2;2; ; ;1;06;54;54;344,610138538406
123920;2;3;1;4;4;1;06;54;54;344,610138538406
123920;3;3;2; ; ;1;06;54;54;344,610138538406
123920;4;1;1;1,3;4;1;06;54;54;344,610138538406
123920;4;2;2; ; ;1;06;54;54;344,610138538406
123920;4;3;2; ; ;1;06;54;54;344,610138538406
123921;1;2;1;1,3;9;1;06;54;54;524,551776792201
123921;1;4;1;4;4;1;06;54;54;524,551776792201
123923;1;1;1;4;5;1;06;05;05;471,157635364668
123924;1;2;1;4;5;1;06;17;17;611,945146055357
123924;1;4;2; ; ;1;06;17;17;611,945146055357
123928;1;2;1;4;5;1;06;73;73;133,15953613611
123928;1;3;2; ; ;1;06;73;73;133,15953613611
123928;1;4;2; ; ;1;06;73;73;133,15953613611
123929;1;2;1;4;7;1;06;11;11;1558,03148248407
123932;1;1;1;4;3;1;06;66;66;212,518591050889
123933;1;4;2; ; ;1;06;54;54;418,457867148888
123934;1;1;1;1,2;9;1;06;54;54;595,741411789205
123934;1;3;2; ; ;1;06;54;54;595,741411789205
123935;1;1;2; ; ;1;06;05;05;757,595314495215
123938;1;3;2; ; ;1;06;13;13;519,747326538498
123938;1;4;2; ; ;1;06;13;13;519,747326538498
123939;1;3;2; ; ;1;06;05;05;996,695256014279
123941;1;1;1;4;5;1;06;52;52;156,228494807963
123942;1;1;1;3;4;1;06;11;11;3088,80852697748
123944;1;3;2; ; ;1;06;11;11;2755,45655542264
123944;1;4;2; ; ;1;06;11;11;2755,45655542264
123947;1;2;2; ; ;1;06;05;05;484,198475209321
123947;1;3;2; ; ;1;06;05;05;484,198475209321
123949;1;1;1;4;5;1;06;66;66;475,700994970606
123949;1;2;1;4;5;1;06;66;66;475,700994970606
123951;1;3;1;2;2;1;06;05;05;629,814131685478
123951;1;4;2; ; ;1;06;05;05;629,814131685478
123954;1;2;1;4;4;1;06;52;52;165,797752892934
123955;1;4;2; ; ;1;06;11;11;2533,70693671901
123960;1;1;1;4;3;1;06;73;73;220,368467571124
123961;1;2;1;4;5;1;06;73;73;157,1651223243
123961;1;3;1;3;4;1;06;73;73;157,1651223243
123961;1;4;1;2;3;1;06;73;73;157,1651223243
123971;1;1;1;4;1;1;06;11;11;1663,15864702978
123972;1;1;1;4;4;1;06;11;11;1434,23396117422
123972;1;2;1;3;9;1;06;11;11;1434,23396117422
123974;1;3;2; ; ;1;06;05;05;887,525042578816
123975;1;1;1;1,2;7;1;06;11;11;2229,76517892245
123977;1;2;2; ; ;1;06;05;05;562,529147826009
123983;1;2;1;4;4;1;06;05;05;521,760322632045
123985;1;2;1;1,3;8;1;06;11;11;1984,97662463819
123985;1;4;1;1,3;8;1;06;11;11;1984,97662463819
123986;1;3;2; ; ;1;06;11;11;1932,31375795449
123989;1;2;1;3;5;1;06;17;17;120,795510151127
123989;1;3;2; ; ;1;06;17;17;120,795510151127
123990;1;1;1;4;3;1;06;05;05;625,06321790514
123991;1;2;1;3;3;1;06;68;68;261,276998281422
123991;1;4;2; ; ;1;06;68;68;261,276998281422
123993;1;1;1;1,4;3;1;06;11;11;1135,35591280328
123993;1;6;1;1,3;9;1;06;11;11;1135,35591280328
123995;1;2;1;3;8;1;06;54;54;353,054297558079
123997;1;3;1;2;9;1;06;05;05;509,695241989408
124000;1;2;1;2;3;1;06;11;11;2905,48193625764
124002;1;3;1;1,2;9;1;06;11;11;764,559902579916
124002;1;4;2; ; ;1;06;11;11;764,559902579916
124002;1;5;2; ; ;1;06;11;11;764,559902579916
124005;1;1;1;4;3;1;06;05;05;795,696481969834
124005;1;4;2; ; ;1;06;05;05;795,696481969834
124005;1;5;2; ; ;1;06;05;05;795,696481969834
124005;1;6;2; ; ;1;06;05;05;795,696481969834
124014;1;2;1;3;5;1;06;13;13;519,495178791191
124014;1;3;1;4;4;1;06;13;13;519,495178791191
124015;1;1;2; ; ;1;06;13;13;350,944962948213
124016;1;1;1;4;3;1;06;05;05;666,561085740676
124016;1;2;1;4;5;1;06;05;05;666,561085740676
124017;1;2;1;2;3;1;06;11;11;1339,97603868028
124019;1;1;1;3;4;1;06;50;50;124,458526730439
124019;1;2;1;2;1;1;06;50;50;124,458526730439
124019;1;5;2; ; ;1;06;50;50;124,458526730439
124021;1;1;1;1,2;9;1;06;52;52;91,0224188296854
124027;1;1;1;4;5;1;06;11;11;675,09705523156
124027;1;3;2; ; ;1;06;11;11;675,09705523156
124027;1;4;2; ; ;1;06;11;11;675,09705523156
124029;1;5;1;2;7;1;06;08;08;493,684022681986
124032;1;3;1;1,2;8;1;06;68;68;463,624179471055
124034;1;4;2; ; ;1;06;66;66;253,733483662268
124034;1;5;1;4;3;1;06;66;66;253,733483662268
124037;1;1;1;4;5;1;06;11;11;1211,1431432077
124037;1;2;1;4;5;1;06;11;11;1211,1431432077
124038;1;3;2; ; ;1;06;08;08;309,242571722631
124038;1;6;1;4;3;1;06;08;08;309,242571722631
124042;1;2;1;3;3;1;06;11;11;1926,26582983674
124042;1;4;1;4;5;1;06;11;11;1926,26582983674
124045;1;1;1;3;5;1;06;66;66;156,746391598063
124045;1;3;2; ; ;1;06;66;66;156,746391598063
124050;1;4;2; ; ;1;06;13;13;520,967689614695
124052;1;2;1;1,4;5;1;06;52;52;231,489862844582
124052;1;4;2; ; ;1;06;52;52;231,489862844582
124052;1;5;2; ; ;1;06;52;52;231,489862844582
124056;1;1;1;1,4;8;1;06;05;05;1164,94720128811
124059;1;5;1;4;4;1;06;68;68;355,210420929785
124060;1;1;1;3;4;1;06;11;11;2337,25995903826
124062;1;2;1;4;3;1;06;17;17;181,674738590215
124062;1;3;2; ; ;1;06;17;17;181,674738590215
124062;1;4;2; ; ;1;06;17;17;181,674738590215
124064;1;2;1;2;5;1;06;11;11;1306,46672714254
124067;1;3;2; ; ;1;06;08;08;773,807402060195
124067;1;4;2; ; ;1;06;08;08;773,807402060195
124067;1;5;2; ; ;1;06;08;08;773,807402060195
124068;1;1;1;4;6;1;06;76;76;1382,53802371265
124073;1;2;1;1,2;1;1;06;17;17;119,152441165474
124073;1;3;2; ; ;1;06;17;17;119,152441165474
124073;1;4;2; ; ;1;06;17;17;119,152441165474
124074;1;2;2; ; ;1;06;52;52;104,300367010815
124075;1;1;2; ; ;1;06;11;11;1553,28447863489
124076;1;2;2; ; ;1;06;11;11;5650,32148350234
124081;1;1;1;1,2;1;1;06;76;76;1178,11711561482
124084;1;2;2; ; ;1;06;11;11;1404,46335597065
124089;1;3;2; ; ;1;06;54;54;304,100199684427
124089;1;4;2; ; ;1;06;54;54;304,100199684427
124098;1;1;1;1,2;9;1;06;08;08;363,47233482017
124098;1;2;1;4;3;1;06;08;08;363,47233482017
124098;1;3;1;4;5;1;06;08;08;363,47233482017
124099;1;1;1;3;4;1;06;17;17;374,424450937611
124099;1;2;2; ; ;1;06;17;17;374,424450937611
124100;1;1;1;1,3;7;1;06;11;11;5867,29710479533
124102;1;3;2; ; ;1;06;11;11;1364,83433930136
124102;1;4;2; ; ;1;06;11;11;1364,83433930136
124106;1;3;2; ; ;1;06;66;66;299,947403529511
124111;1;2;1;2;1;1;06;08;08;658,962762523141
124111;1;4;2; ; ;1;06;08;08;658,962762523141
124113;1;1;1;1,2;7;1;06;66;66;147,306815526754
124113;1;2;1;1,3;9;1;06;66;66;147,306815526754
124113;1;3;2; ; ;1;06;66;66;147,306815526754
124113;1;4;2; ; ;1;06;66;66;147,306815526754
124115;1;2;1;4;3;1;06;11;11;411,127707033961
124115;1;3;2; ; ;1;06;11;11;411,127707033961
124115;1;4;2; ; ;1;06;11;11;411,127707033961
124116;1;2;1;1,2;9;1;06;08;08;408,242876293646
124118;1;2;1;1,2;7;1;06;11;11;6705,33069961934
124119;1;1;1;4;3;1;06;05;05;515,070695456241
124119;1;4;1;3;4;1;06;05;05;515,070695456241
124119;1;6;1;1,3;4;1;06;05;05;515,070695456241
124122;1;2;2; ; ;1;06;11;11;2727,44972990435
124122;1;3;2; ; ;1;06;11;11;2727,44972990435
124124;1;1;1;1,3;9;1;06;11;11;1198,43901308725
124127;1;1;1;4;5;1;06;50;50;98,9675964596691
124127;1;3;1;4;3;1;06;50;50;98,9675964596691
124130;1;1;1;4;3;1;06;50;50;275,685711443935
124130;1;3;2; ; ;1;06;50;50;275,685711443935
124130;1;4;2; ; ;1;06;50;50;275,685711443935
124131;1;3;1;4;4;1;06;08;08;274,706303567772
124131;1;4;2; ; ;1;06;08;08;274,706303567772
124132;1;1;1;4;5;1;06;76;76;1462,68993921405
124132;1;2;2; ; ;1;06;76;76;1462,68993921405
124133;1;2;2; ; ;1;06;11;11;747,504921879928
124135;1;3;2; ; ;1;06;54;54;328,774164654512
124135;1;4;2; ; ;1;06;54;54;328,774164654512
124137;1;3;1;2;2;1;06;17;17;301,518635248386
124137;1;4;2; ; ;1;06;17;17;301,518635248386
124142;1;1;1;1,3;9;1;06;05;05;1043,23960696751
124142;1;3;2; ; ;1;06;05;05;1043,23960696751
124144;1;2;2; ; ;1;06;11;11;704,900171906867
124148;1;2;2; ; ;1;06;66;66;163,469830679606
124150;1;2;1;4;3;1;06;23;23;79,998002338119
124150;1;4;2; ; ;1;06;23;23;79,998002338119
124150;1;5;2; ; ;1;06;23;23;79,998002338119
124156;1;1;1;2;4;1;06;11;11;5345,12909825205
124156;1;2;1;4;4;1;06;11;11;5345,12909825205
124157;1;3;2; ; ;1;06;08;08;882,892416756851
124157;1;4;2; ; ;1;06;08;08;882,892416756851
124162;1;1;1;1,3;9;1;06;11;11;1107,12681004683
124164;1;1;1;4;6;1;06;50;50;261,952570603524
124165;1;1;1;4;5;1;06;50;50;143,239656031151
124168;1;1;1;4;5;1;06;05;05;690,896504010247
124169;1;1;1;1,4;3;1;06;11;11;830,702584986985
124169;1;4;2; ; ;1;06;11;11;830,702584986985
124169;1;5;2; ; ;1;06;11;11;830,702584986985
124170;1;2;1;1,2;7;1;06;11;11;6064,72757362662
124170;1;3;2; ; ;1;06;11;11;6064,72757362662
124170;1;4;1;4;5;1;06;11;11;6064,72757362662
124172;1;2;2; ; ;1;06;73;73;694,557995370449
124172;1;3;2; ; ;1;06;73;73;694,557995370449
124173;1;3;2; ; ;1;06;66;66;123,494649569892
124175;1;1;1;3;3;1;06;50;50;160,129169652292
124175;1;2;1;4;4;1;06;50;50;160,129169652292
124176;1;3;2; ; ;1;06;50;50;226,50760390481
124182;1;2;1;4;8;1;06;73;73;443,466703390498
124182;1;3;2; ; ;1;06;73;73;443,466703390498
124182;1;4;2; ; ;1;06;73;73;443,466703390498
124187;1;1;1;1,2;9;1;06;76;76;1381,51173477419
124187;1;3;2; ; ;1;06;76;76;1381,51173477419
124190;1;2;2; ; ;1;06;54;54;301,663190012628
124190;1;3;2; ; ;1;06;54;54;301,663190012628
124191;1;2;1;1,4;8;1;06;73;73;198,578747133882
124193;1;1;1;4;3;1;06;05;05;471,896620766191
124194;1;1;1;4;4;1;06;52;52;279,60069794654
124197;1;2;2; ; ;1;06;11;11;2839,22505489312
124197;1;4;2; ; ;1;06;11;11;2839,22505489312
124199;1;1;1;4;4;1;06;08;08;974,275130255076
124199;1;3;2; ; ;1;06;08;08;974,275130255076
124201;1;2;1;1,3;1;1;06;73;73;488,949134370798
124201;1;3;2; ; ;1;06;73;73;488,949134370798
124205;1;1;1;4;5;1;06;05;05;665,574260631004
124205;1;2;2; ; ;1;06;05;05;665,574260631004
124205;1;6;2; ; ;1;06;05;05;665,574260631004
124208;1;1;1;4;5;1;06;76;76;858,703827234617
124208;1;2;1;4;5;1;06;76;76;858,703827234617
124209;1;1;1;2;3;1;06;73;73;93,2359715702197
124211;1;1;1;4;4;1;06;11;11;5659,40858610304
124213;1;1;1;4;3;1;06;50;50;184,451111475236
124213;1;2;2; ; ;1;06;50;50;184,451111475236
124217;1;1;1;3;4;1;06;73;73;95,870304551793
124217;1;3;1;3;8;1;06;73;73;95,870304551793
124219;1;1;1;4;5;1;06;52;52;338,629725848013
124219;1;2;1;3;5;1;06;52;52;338,629725848013
124219;1;3;1;2;6;1;06;52;52;338,629725848013
124224;1;3;2; ; ;1;06;05;05;665,450781862502
124224;1;4;1;3;4;1;06;05;05;665,450781862502
124225;1;1;1;4;5;1;06;05;05;836,177318182757
124225;1;2;1;4;5;1;06;05;05;836,177318182757
124225;1;4;2; ; ;1;06;05;05;836,177318182757
124225;1;5;1;4;5;1;06;05;05;836,177318182757
124228;1;1;1;4;5;1;06;05;05;871,15371610061
124228;1;2;1;3;7;1;06;05;05;871,15371610061
124229;1;2;2; ; ;1;06;73;73;205,99846486957
124231;1;2;1;2;3;1;06;52;52;896,86953952132
124233;1;2;1;4;3;1;06;73;73;238,146811209658
124237;1;1;1;1,3;1;1;06;73;73;175,427368779998
124237;1;2;2; ; ;1;06;73;73;175,427368779998
124237;1;4;2; ; ;1;06;73;73;175,427368779998
124244;1;1;1;1,2;7;1;06;05;05;801,769526577974
124244;1;2;1;3;4;1;06;05;05;801,769526577974
124249;1;1;1;4;5;1;06;05;05;798,646787509147
124249;1;2;1;4;3;1;06;05;05;798,646787509147
124254;1;2;1;3;9;1;06;05;05;2801,89064975594
124257;1;1;1;4;3;1;06;68;68;620,230981253178
124262;1;1;1;4;5;1;06;68;68;662,073807960339
124275;1;2;2; ; ;1;06;73;73;182,470137010593
124283;1;1;2; ; ;1;06;66;66;747,198126729202
124283;1;3;2; ; ;1;06;66;66;747,198126729202
124284;1;2;1;1,4;1;1;06;68;68;374,152046189944
124284;1;3;2; ; ;1;06;68;68;374,152046189944
124284;1;4;2; ; ;1;06;68;68;374,152046189944
124285;1;2;2; ; ;1;06;66;66;531,860140210192
124288;1;3;1;1,3;2;1;06;54;54;410,261938417174
124289;1;1;1;4;4;1;06;73;73;229,585219867558
124290;1;2;1;1,2;8;1;06;66;66;1271,59204285536
124291;1;2;1;4;3;1;06;66;66;206,968588737065
124291;1;3;2; ; ;1;06;66;66;206,968588737065
124295;1;2;2; ; ;1;06;66;66;328,555885604156
124295;1;3;1;4;3;1;06;66;66;328,555885604156
124299;1;2;1;3;2;1;06;73;73;149,785706881587
124299;1;3;2; ; ;1;06;73;73;149,785706881587
124300;1;2;1;1,4;6;1;06;66;66;342,64030576872
124300;1;3;1;1,3;8;1;06;66;66;342,64030576872
124301;1;1;1;4;5;1;06;66;66;263,007761642402
124301;1;2;2; ; ;1;06;66;66;263,007761642402
124304;1;1;1;3;5;1;06;66;66;146,497198850609
124304;1;2;2; ; ;1;06;66;66;146,497198850609
124304;1;3;2; ; ;1;06;66;66;146,497198850609
124306;1;3;1;4;4;1;06;13;13;581,239292184166
124306;1;5;2; ; ;1;06;13;13;581,239292184166
124306;1;6;2; ; ;1;06;13;13;581,239292184166
124312;1;5;1;2;2;1;06;54;54;473,610248936471
124314;1;1;2; ; ;1;06;23;23;37,528390522876
124314;1;4;1;1,4;7;1;06;23;23;37,528390522876
124314;1;5;2; ; ;1;06;23;23;37,528390522876
124318;1;2;1;1,3;3;1;06;11;11;2027,33701416764
124322;1;1;1;3;5;1;06;66;66;327,086398865737
124322;1;2;1;1,4;2;1;06;66;66;327,086398865737
124324;1;4;2; ; ;1;06;68;68;1132,78889927839
124325;1;1;1;4;4;1;06;54;54;335,667146725485
124325;1;2;1;4;3;1;06;54;54;335,667146725485
124325;2;1;2; ; ;1;06;54;54;335,667146725485
124331;1;1;1;1,4;9;1;06;76;76;439,095043848277
124331;1;3;2; ; ;1;06;76;76;439,095043848277
124332;1;3;2; ; ;1;06;23;23;292,088655725901
124333;1;1;1;3;3;1;06;68;68;321,906213374804
124333;1;2;2; ; ;1;06;68;68;321,906213374804
124333;2;3;1;2;3;1;06;68;68;321,906213374804
124334;1;2;1;1,2;9;1;06;52;52;109,034783775711
124334;1;4;2; ; ;1;06;52;52;109,034783775711
124336;1;3;2; ; ;1;06;08;08;1178,42928234188
124336;1;4;2; ; ;1;06;08;08;1178,42928234188
124337;1;2;2; ; ;1;06;50;50;236,091788378038
124342;1;1;1;4;3;1;06;76;76;420,571815654638
124342;1;3;2; ; ;1;06;76;76;420,571815654638
124343;1;1;1;1,3;8;1;06;05;05;1241,33372492628
124343;1;2;1;4;3;1;06;05;05;1241,33372492628
124344;1;1;1;4;3;1;06;73;73;165,942761735357
124344;1;3;1;4;3;1;06;73;73;165,942761735357
124345;1;1;1;3;3;1;06;73;73;119,281112392608
124345;1;2;2; ; ;1;06;73;73;119,281112392608
124345;1;4;2; ; ;1;06;73;73;119,281112392608
124345;1;5;2; ; ;1;06;73;73;119,281112392608
124346;1;2;1;1,4;9;1;06;76;76;568,118044819506
124348;1;3;2; ; ;1;06;23;23;66,9439529784684
124353;1;4;2; ; ;1;06;76;76;682,834582899374
124355;1;3;2; ; ;1;06;13;13;540,569880226771
124357;1;5;2; ; ;1;06;68;68;627,857434657149
124360;1;1;2; ; ;1;06;05;05;1339,4211812253
124360;1;2;2; ; ;1;06;05;05;1339,4211812253
124361;1;1;1;4;5;1;06;73;73;214,383435824555
124361;1;2;2; ; ;1;06;73;73;214,383435824555
124361;1;4;2; ; ;1;06;73;73;214,383435824555
124363;1;2;1;4;3;1;06;05;05;863,048959034513
124363;1;3;2; ; ;1;06;05;05;863,048959034513
124364;1;1;1;4;5;1;06;23;23;71,4993836578713
124364;1;2;1;4;7;1;06;23;23;71,4993836578713
124364;1;3;1;4;5;1;06;23;23;71,4993836578713
124364;1;4;1;1,2;9;1;06;23;23;71,4993836578713
124370;1;1;2; ; ;1;06;54;54;232,271335335171
124370;1;2;1;4;4;1;06;54;54;232,271335335171
124374;1;2;2; ; ;1;06;11;11;1185,72245458715
124379;1;3;1;4;4;1;06;66;66;242,489332733268
124383;1;3;1;1,2;1;1;06;68;68;1247,7441975942
124388;1;2;2; ; ;1;06;50;50;149,800149452559
124396;1;2;2; ; ;1;06;13;13;276,71739789926
124396;1;3;2; ; ;1;06;13;13;276,71739789926
124397;1;1;1;4;9;1;06;52;52;45,3341692598695
124397;1;5;2; ; ;1;06;52;52;45,3341692598695
124397;1;6;2; ; ;1;06;52;52;45,3341692598695
124398;1;1;1;4;3;1;06;54;54;306,890728476967
124398;1;2;1;3;4;1;06;54;54;306,890728476967
124402;1;1;1;4;5;1;06;05;05;343,837810511299
124402;1;2;1;4;5;1;06;05;05;343,837810511299
124402;1;4;2; ; ;1;06;05;05;343,837810511299
124402;1;5;2; ; ;1;06;05;05;343,837810511299
124402;1;7;2; ; ;1;06;05;05;343,837810511299
124403;1;2;1;1,4;2;1;06;17;17;317,381675174332
124405;1;1;1;4;4;1;06;76;76;1889,05914818033
124405;1;2;2; ; ;1;06;76;76;1889,05914818033
124408;1;1;1;4;5;1;06;50;50;277,490921322917
124408;1;2;1;4;3;1;06;50;50;277,490921322917
124409;1;2;2; ; ;1;06;54;54;372,88497130383
124410;1;1;1;4;3;1;06;68;68;405,368740006371
124413;1;1;1;4;4;1;06;13;13;215,952164246203
124413;1;4;1;4;4;1;06;13;13;215,952164246203
124418;1;2;2; ; ;1;06;05;05;600,709938694021
124426;1;1;1;4;5;1;06;54;54;319,231707429771
124426;1;2;1;4;3;1;06;54;54;319,231707429771
124426;1;5;2; ; ;1;06;54;54;319,231707429771
124426;1;6;1;4;4;1;06;54;54;319,231707429771
124428;1;2;1;4;3;1;06;05;05;705,394096518398
124430;1;2;1;1,2;8;1;06;50;50;149,800149452559
124431;1;2;1;4;4;1;06;08;08;578,960935576242
124439;1;1;1;3;2;1;06;17;17;371,030432632479
124441;1;2;1;2;2;1;06;11;11;4236,46825117463
124446;1;3;2; ; ;1;06;08;08;1119,34304419394
124446;1;5;1;4;3;1;06;08;08;1119,34304419394
124447;1;3;2; ; ;1;06;50;50;393,589655227643
124451;1;2;2; ; ;1;06;50;50;156,159279277512
124451;1;3;2; ; ;1;06;50;50;156,159279277512
124451;1;4;2; ; ;1;06;50;50;156,159279277512
124451;1;5;2; ; ;1;06;50;50;156,159279277512
124452;1;1;1;4;5;1;06;13;13;313,189693115939
124452;1;2;2; ; ;1;06;13;13;313,189693115939
124452;1;4;1;3;2;1;06;13;13;313,189693115939
124452;1;5;2; ; ;1;06;13;13;313,189693115939
124452;1;8;2; ; ;1;06;13;13;313,189693115939
124453;1;1;1;4;5;1;06;66;66;176,32731167064
124453;1;2;1;4;3;1;06;66;66;176,32731167064
124453;1;3;1;4;4;1;06;66;66;176,32731167064
124455;1;3;2; ; ;1;06;52;52;452,114014103227
124459;1;1;1;1,2;9;1;06;54;54;358,123308971066
124459;1;2;2; ; ;1;06;54;54;358,123308971066
124462;1;2;1;4;3;1;06;08;08;249,961017138509
124465;2;1;1;1,2;7;1;06;50;50;163,463499156824
