DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7330;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;P7440;CLASE;DSI;FFT;AREA;RAMA4D_D_R4;RAMA2D_D_R4;OFICIO1_C8;OFICIO2_C8;MES;PERIODO;DPTO;DSCY;FEX_C18;PER;REGIS
7009676;1;2;1;;;;;;;1;300;0;3;JEFE DE PERSONAL;1;10;2;2;;2;;;1;;1;76;4111;41;.;1212;03;20220310;76;;981.83943573;2022;70
7009678;1;1;1;4;3;;;40;1000000;1;1;0;7;REALIZABA ASEO DOMESTICO EN DISTINTOS HOGARES;4;1;2;2;;1;320000;;1;1;;76;8121;81;9112;9112;03;20220310;76;1;148.73204572;2022;70
7009678;1;2;1;8;1;;;48;1000000;2;;;;.;;;;2;;2;;;1;1;;76;;;5223;;03;20220310;76;1;148.73204572;2022;70
7009679;1;3;1;;;1;;48;1000000;2;;;;.;;;;2;;2;;;1;;1;76;.;;.;.;03;20220310;76;;94.216113572;2022;70
7009679;1;4;1;2;1;;;48;1000000;1;0;3;8;EMPAQUE DE ZAPATOS PARA VENTA;1;5;2;2;;1;518000;;1;1;;76;1522;15;5221;5221;03;20220310;76;1;94.216113572;2022;70
7009680;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;76;.;;.;.;03;20220310;76;;118.40713355;2022;70
7009680;2;1;2;;;;;;;1;15;0;3;RECOLECTAR DE MAIZ Y SIEMBRA DE YUCA;7;5;2;2;;2;;;1;;1;76;0113;01;.;9211;03;20220310;76;;118.40713355;2022;70
7009681;1;2;1;;;;;;;1;7;0;3;AUXILIAR DE CARTERA;1;10;2;2;;2;;;1;;1;76;1089;10;.;4110;03;20220310;76;;1349.1458265;2022;70
7009682;1;2;1;;;;;;;1;48;0;3;COSER ELABORAR UNIFORMES;1;5;2;2;;2;;;1;;1;76;1410;14;.;7531;03;20220310;76;;180.73337726;2022;70
7009682;1;3;1;;;2;5;;99;2;;;;.;;;;2;;2;;;1;;1;76;.;;.;.;03;20220310;76;;180.73337726;2022;70
7009683;1;1;1;4;1;;;48;1000000;1;1;5;3;COLOCAR ACCESORIOS EN TAPABOCAS;1;7;2;2;;2;;;1;1;;76;1410;14;8153;7531;03;20220310;76;1;184.43099724;2022;70
7009683;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;76;.;;.;.;03;20220310;76;;184.43099724;2022;70
7009684;1;2;1;;;;;;;1;24;0;3;LABORES DOMESTICAS;1;1;2;2;;2;;;1;;1;76;9700;97;.;9111;03;20220310;76;;249.51401875;2022;70
7009685;1;2;1;;;;;;;1;24;2;7;HACER ROLLOS DE CAÑAMO;4;2;2;2;;2;;;1;;1;76;9609;96;.;9510;03;20220310;76;;164.38357068;2022;70
7009685;1;3;1;;;;;;;1;84;0;6;COCINAR LAVAR ASEAR;3;1;2;2;;2;;;1;;1;76;9700;97;.;5120;03;20220310;76;;164.38357068;2022;70
7009687;1;3;1;;;;;;;1;2;0;8;VENDEDORA DE ALMACEN;1;2;2;2;;2;;;1;;1;76;4771;47;.;5223;03;20220310;76;;176.65605761;2022;70
7009688;1;2;1;;;1;;28;500000;1;12;0;8;VENDEDOR EN ALMACEN ASESORAR EN LA COMPRA;1;3;2;2;;2;;;1;;1;76;4772;47;.;5223;03;20220310;76;;202.85363914;2022;70
7009689;1;2;1;;;;;;;1;300;0;4;LABORES DOMESTICAS;3;1;2;2;;2;;;1;;1;76;9700;97;.;9111;03;20220310;76;;977.97470878;2022;70
7009690;1;1;1;;;1;;24;1000000;1;4;1;3;EMPACAR VIVERES;1;4;2;2;;2;;;1;;1;76;4711;47;.;5221;03;20220310;76;;166.16468664;2022;70
7009690;1;4;1;;;1;;25;1000000;1;1;1;9;PREPARAR POSTRES Y COLITAS CUBANAS;4;1;2;2;;1;150000;;1;;1;76;5613;56;.;5120;03;20220310;76;;166.16468664;2022;70
7009690;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;76;.;;.;.;03;20220310;76;;166.16468664;2022;70
7009690;1;6;1;52;5;;;48;1000000;1;52;0;8;MAESTRO DE CONSTRUCCION;5;2;2;2;;2;;;1;1;;76;4111;41;7111;7111;03;20220310;76;2;166.16468664;2022;70
7009691;1;3;1;;;2;5;;1000000;1;24;0;2;RECOLECTABA UVAS EN COSECHAS;7;6;2;2;;2;;;1;;1;76;0121;01;.;9211;03;20220310;76;;198.95708544;2022;70
7009691;1;4;1;;;;;;;1;24;0;2;ORGANIZAR Y ENVOLVER HILOS DE CAÑAMO;6;2;2;2;;2;;;1;;1;76;3290;32;.;9510;03;20220310;76;;198.95708544;2022;70
7009692;1;2;1;;;1;;48;1000000;1;24;5;3;VENDEDORA DE DULCES AMBULANTE;4;1;2;2;;2;;;1;;1;76;4781;47;.;5212;03;20220310;76;;206.73202507;2022;70
7009692;1;3;1;16;1;;;48;1000000;1;4;1;6;DESARMAR ESTIBAS DE MADERA PARA REPARARLAS;1;5;2;2;;2;;;1;1;;76;3110;31;7115;7115;03;20220310;76;2;206.73202507;2022;70
7009692;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;76;.;;.;.;03;20220310;76;;206.73202507;2022;70
7009693;1;1;1;;;1;;48;1000000;1;12;0;7;PREPARAR COMIDAS RAPIDAS;4;1;2;2;;2;;;1;;1;76;5619;56;.;5120;03;20220310;76;;1629.9145349;2022;70
7009695;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;76;.;;.;.;03;20220310;76;;199.20094602;2022;70
7009696;1;3;1;10;1;;;48;800000;1;3;0;8;VENTA AL POR MENOR DE PRODUCTOS DE BELLEZA;1;2;2;2;;2;;;1;1;;76;4773;47;5223;5223;03;20220310;76;1;1033.4635738;2022;70
7009701;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;76;.;;.;.;03;20220310;76;;1021.5892865;2022;70
7009705;1;1;1;2;1;;;48;800000;1;1;4;8;CARPINTERO;4;2;2;2;;1;350000;;1;1;;;3110;31;5414;7115;03;20220310;76;1;591.2170212;2022;70
7009706;1;1;1;8;4;;;48;1000000;1;2;0;8;PREPARAR MEZCLA REPELLAR PAREDES SUBIR MATERIALES PASAR HERRAMIENTAS;1;3;2;2;;2;;;1;1;;76;4111;41;9510;7111;03;20220310;76;1;872.7461651;2022;70
7009706;1;2;1;3;3;;;48;1000000;1;0;4;8;LABORES DOMESTICAS;3;1;2;2;;1;100000;;1;1;;76;9700;97;9111;9111;03;20220310;76;1;872.7461651;2022;70
7009711;1;2;1;;;;;;;1;180;0;4;ARREGLO DE PRENDAS DE VESTIR;4;1;2;2;;2;;;1;;1;76;9529;95;.;7531;03;20220310;76;;859.10950627;2022;70
7009713;1;3;1;;;2;5;;1000000;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;76;;911.89263394;2022;70
7009713;1;4;1;;;;;;;1;180;5;5;LAVANDERA DE HOTEL;1;4;2;3;;2;;;1;;1;;5511;55;.;9621;03;20220310;76;;911.89263394;2022;70
7009714;1;3;1;;;;;;;1;0;2;2;ESCANEAR DOCUMENTOS DESCARGAR E IMPRIMIR DOCUMENTOS SOLICITAR SERVICIOS Y AUTORIZACIONES MEDICAS EN LINEA;6;2;2;2;;2;;;1;;1;76;4761;47;.;5223;03;20220310;76;;1315.8870879;2022;70
7009715;1;2;1;8;1;;;48;1000000;1;1;1;8;CARGAR  ORGANIZAR Y SURTIR FRUTAS EN ESTANTERIAS;1;2;2;2;;2;;;1;1;;76;4631;46;9333;9333;03;20220310;76;1;905.96320567;2022;70
7009717;1;1;1;32;1;;;48;1000000;1;24;0;1;PINTABA Y REALIZABA REPARACIONES EN VIVIENDAS;4;1;2;2;;2;;;1;1;;76;4111;41;4110;4110;03;20220310;76;2;966.38890277;2022;70
7009717;1;2;1;;;2;5;;900000;1;4;0;4;ARREGLOS Y MODIFICACIONES DE PRENDAS DE VESTIR;4;1;2;2;;2;;;1;;1;76;1410;14;.;7531;03;20220310;76;;966.38890277;2022;70
7009746;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;81;;216.35558339;2022;70
7009747;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;81;;165.85548557;2022;70
7009747;1;7;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;81;;165.85548557;2022;70
7009748;1;2;1;6;1;;;48;1500000;2;;;;.;;;;2;;2;;;1;1;;;;;3341;;03;20220310;81;1;265.15024513;2022;70
7009751;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;81;;265.15024513;2022;70
7009753;1;1;1;3;3;;;48;800000;1;3;3;8;BARRER TRAPEAR COCINAR LIMPIAR;3;2;2;2;;1;300000;;1;1;;;9700;97;9112;9112;03;20220310;81;1;159.09014708;2022;70
7009753;1;2;1;;;;;;;1;4;4;2;AUXILIAR DE CONSTRUCCION;4;2;2;2;;2;;;1;;1;;4111;41;.;9313;03;20220310;81;;159.09014708;2022;70
7009754;1;2;1;3;1;;;48;1000000;1;4;4;8;JEFE DE VENTAS EN SUPERMERCADO;1;5;2;2;;2;;;1;1;;;4711;47;4110;1221;03;20220310;81;1;59.309800505;2022;70
7009754;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;81;;59.309800505;2022;70
7009756;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;81;;143.94011774;2022;70
7009756;1;3;1;8;1;;;48;800000;1;60;0;9;SERVICIOS DE ATENCION AL CLIENTE EN TIENDA DE ELECTRODOMESTICOS;1;10;2;2;;2;;;1;1;;;4754;47;5223;5223;03;20220310;81;1;143.94011774;2022;70
7009756;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;81;;143.94011774;2022;70
7009759;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;81;;243.34059544;2022;70
7009759;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;81;;243.34059544;2022;70
7009760;1;1;1;6;1;;;48;1200000;2;;;;.;;;;2;;2;;;1;1;;;;;5321;;03;20220310;81;1;189.27562646;2022;70
7009767;1;2;1;;;;;;;1;4;0;8;VENDEDOR DE MOSTRADOR;1;2;2;2;;2;;;1;;1;;4771;47;.;5223;03;20220310;85;;365.18428606;2022;70
7009768;1;1;1;;;;;;;1;120;0;6;SERVICIO DOMESTICO;3;1;2;2;;2;;;1;;1;;9700;97;.;9111;03;20220310;85;;403.68348873;2022;70
7009769;1;1;1;2;1;;;48;1117170;1;0;2;8;ASESORA COMERCIAL;1;9;2;2;;1;1100000;;1;1;;;3600;36;5223;5223;03;20220310;85;1;535.48402273;2022;70
7009769;1;2;1;10;1;;;48;1117170;2;;;;.;;;;2;;2;;;1;1;;;;;5223;;03;20220310;85;1;535.48402273;2022;70
7009770;1;1;1;;;;;;;1;96;0;7;SUPERVISOR DE PERFORACION;1;8;2;2;;2;;;1;;1;;0610;06;.;1212;03;20220310;85;;427.22278036;2022;70
7009771;1;1;1;;;2;5;;900000;1;4;0;4;OFICIAL DE CONSTRUCCION;1;2;2;2;;2;;;1;;1;;4111;41;.;7111;03;20220310;85;;480.94813626;2022;70
7009776;1;2;1;4;1;;;40;1000000;1;0;4;8;VENDER MOTOS;4;1;2;2;;2;;;1;1;;;4542;45;5223;5223;03;20220310;86;1;43.99028185;2022;70
7009776;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;86;;43.99028185;2022;70
7009776;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;86;;43.99028185;2022;70
7009777;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;86;;91.046496953;2022;70
7009782;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;86;;82.350648607;2022;70
7009788;1;2;1;;;;;;;1;30;5;8;GERENCIA Y ADMINISTRACION;1;4;2;2;;2;;;1;;1;;4620;46;.;1212;03;20220310;86;;61.210187223;2022;70
7009790;1;1;1;15;4;;;50;98;1;50;5;8;AYUDANTE DE CONSTRUCCION;4;1;2;2;;2;;;1;1;;;4111;41;7111;7111;03;20220310;86;2;82.350648607;2022;70
7009790;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;86;;82.350648607;2022;70
7009792;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;86;;186.01277783;2022;70
7009792;1;2;1;24;2;;;40;2000000;1;6;0;8;REALIZAR LABORES DE SECRETARIA;2;9;2;1;2;2;;;1;1;;;8551;85;3341;4120;03;20220310;86;2;186.01277783;2022;70
7009794;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;.;;.;.;03;20220309;88;;29.068359245;2022;70
7009794;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;.;;.;.;03;20220309;88;;29.068359245;2022;70
7009795;1;1;1;;;;;;;1;120;4;5;PROPIETARIO DE TIENDA;4;2;2;3;;2;;;1;;1;88;4711;47;.;1420;03;20220310;88;;35.002569856;2022;70
7009796;1;1;1;;;;;;;1;3;2;8;ALBAÑIL;4;1;2;2;;2;;;1;;1;88;4111;41;.;7111;03;20220310;88;;25.668551228;2022;70
7009798;1;1;1;;;;;;;1;300;4;5;SECRETARIA;1;8;2;3;;2;;;1;;1;88;5111;51;.;4120;03;20220310;88;;31.580439674;2022;70
7009800;1;1;1;;;;;;;1;4;4;5;RECEPCIONISTA;1;5;2;3;;2;;;1;;1;88;5511;55;.;4120;03;20220310;88;;31.97519517;2022;70
7009800;1;2;1;20;1;;;48;1200000;1;5;4;1;AUXILIAR DE COCINA;1;5;2;2;;2;;;1;1;;88;5611;56;4120;9412;03;20220310;88;2;31.97519517;2022;70
7009801;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;.;;.;.;03;20220310;88;;35.247619086;2022;70
7009802;1;4;1;8;1;;;48;1200000;1;4;4;6;AUXILIAR CAMION;1;7;2;2;;2;;;1;1;;88;4711;47;4321;4321;03;20220310;88;1;45.047674675;2022;70
7009803;1;2;1;;;;;;;1;24;4;5;ASEADORA;2;9;2;3;;2;;;1;;1;88;8610;86;.;9112;03;20220310;88;;25.668551228;2022;70
7009807;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;.;;.;.;03;20220310;88;;47.06587789;2022;70
7009809;1;1;1;;;;;;;1;240;2;5;DELEGADA DE LA REGISTRADURIA;2;8;2;3;;2;;;1;;1;88;8415;84;.;1212;03;20220310;88;;34.224734971;2022;70
7009810;1;2;1;;;;;;;1;25;1;5;ODONTOLOGA;2;10;2;3;;2;;;1;;1;88;8622;86;.;2250;03;20220310;88;;34.224734971;2022;70
7009811;1;1;1;;;;;;;1;84;4;3;CAMARERA;1;10;2;2;;2;;;1;;1;88;5511;55;.;5131;03;20220310;88;;55.480603437;2022;70
7009812;1;2;1;;;;;;;1;120;4;8;PORCIONADORA;1;7;2;2;;2;;;1;;1;88;5619;56;.;5120;03;20220310;88;;38.520043003;2022;70
7009813;1;2;1;2;1;;;48;1000000;1;2;2;4;SERVICIOS GENERALES;1;5;2;2;;2;;;1;1;;88;5511;55;9112;9112;03;20220310;88;1;38.207881081;2022;70
7009813;1;6;1;2;1;;;48;1000000;2;;;;.;;;;2;;2;;;1;1;;88;;;4321;;03;20220310;88;1;38.207881081;2022;70
7009813;1;7;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;.;;.;.;03;20220310;88;;38.207881081;2022;70
7009818;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;.;;.;.;03;20220310;88;;34.224734971;2022;70
7009822;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;.;;.;.;03;20220310;88;;31.331438069;2022;70
7009824;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;.;;.;.;03;20220310;88;;36.669358897;2022;70
7009826;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;.;;.;.;03;20220310;88;;36.669358897;2022;70
7009829;1;2;1;2;1;;;48;3000000;2;;;;.;;;;2;;2;;;1;1;;88;;;2634;;03;20220310;88;1;23.981396377;2022;70
7009831;1;1;1;;;;;;;1;48;1;5;DOCENTE DE PRIMARIA DE TODAS LAS AREAS;2;10;2;3;;2;;;1;;1;88;8412;84;.;2341;03;20220310;88;;50.049008002;2022;70
7009831;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;.;;.;.;03;20220310;88;;50.049008002;2022;70
7009832;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;.;;.;.;03;20220310;88;;37.993151745;2022;70
7009832;1;5;1;;;;;;;1;360;4;3;MODISTA;4;1;2;2;;2;;;1;;1;88;1410;14;.;7531;03;20220310;88;;37.993151745;2022;70
7009835;1;1;1;;;;;;;1;24;2;7;PROPIETARIO DE NEGOCIO;5;5;2;2;;2;;;1;;1;88;5619;56;.;1412;03;20220310;88;;39.785953103;2022;70
7009835;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;.;;.;.;03;20220310;88;;39.785953103;2022;70
7009836;1;2;1;;;;;;;1;90;1;3;AYUDANTE DE COCINA;1;5;2;2;;2;;;1;;1;88;5611;56;.;9412;03;20220310;88;;28.877120131;2022;70
7009837;1;1;1;;;;;;;1;5;1;3;AMA DE LLAVES;1;8;2;2;;2;;;1;;1;88;5511;55;.;5131;03;20220310;88;;41.958881076;2022;70
7009837;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;.;;.;.;03;20220310;88;;41.958881076;2022;70
7009840;1;1;1;;;;;;;1;2;4;4;PESCADOR ARTESANAL;4;1;2;2;;2;;;1;;1;88;0311;03;.;6112;03;20220310;88;;37.961849634;2022;70
7009841;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;.;;.;.;03;20220310;88;;36.669358897;2022;70
7009844;1;2;1;;;;;;;1;324;4;7;AUXILIAR ADMINISTRATIVO;1;6;2;2;;2;;;1;;1;88;5511;55;.;4110;03;20220310;88;;25.668551228;2022;70
7009846;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;.;;.;.;03;20220310;88;;34.795459679;2022;70
7009853;1;1;1;;;;;;;1;120;2;1;DEFENSORA DE FAMILIA;2;8;2;2;;2;;;1;;1;88;8899;88;.;2635;03;20220310;88;;31.315913711;2022;70
7009854;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;.;;.;.;03;20220310;88;;36.392032243;2022;70
7009855;1;1;1;96;1;;;48;1300000;1;24;1;3;AYUDANTE DE PAPELERIA;1;1;2;2;;2;;;1;1;;88;4761;47;4110;5223;03;20220310;88;2;43.242651014;2022;70
7009858;1;2;1;;;;;;;1;24;4;5;DOCENTE;2;10;2;3;;2;;;1;;1;88;8412;84;.;2330;03;20220310;88;;40.027074235;2022;70
7009859;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;.;;.;.;03;20220310;88;;39.491651018;2022;70
7009860;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;.;;.;.;03;20220310;88;;35.082438064;2022;70
7009866;1;1;1;;;;3;;1000000;1;129;5;4;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;;9700;97;.;9111;03;20220310;91;;37.640704166;2022;70
7009866;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;37.640704166;2022;70
7009866;1;5;1;;;;;;;1;8;4;3;VENDEDORA EN TIENDA DE BARRIO;1;1;2;2;;2;;;1;;1;;4711;47;.;5223;03;20220310;91;;37.640704166;2022;70
7009867;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;37.640704166;2022;70
7009867;1;4;1;9;1;;;40;1000000;2;;;;.;;;;2;;2;;;1;1;;;;;5223;;03;20220310;91;1;37.640704166;2022;70
7009868;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;69.908392232;2022;70
7009868;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;69.908392232;2022;70
7009869;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;58.185145565;2022;70
7009869;1;3;1;998;1;;;40;1000000;2;;;;.;;;;2;;2;;;1;1;;;;;7231;;03;20220310;91;;58.185145565;2022;70
7009869;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;58.185145565;2022;70
7009870;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;37.640704166;2022;70
7009871;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;74.828849873;2022;70
7009875;1;1;1;998;1;;;40;1200000;2;;;;.;;;;2;;2;;;1;1;;;;;6111;;03;20220310;91;;77.416397514;2022;70
7009875;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;77.416397514;2022;70
7009876;1;2;1;;;2;3;;1000000;1;252;4;4;CARPINTERO;4;1;9;2;;2;;;1;;1;;3110;31;.;7115;03;20220310;91;;98.693080291;2022;70
7009876;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;98.693080291;2022;70
7009877;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;47.922192804;2022;70
7009877;2;1;2;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;47.922192804;2022;70
7009878;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;58.413389592;2022;70
7009879;1;1;1;;;;;;;1;24;4;4;MESERA EN PANADERIA;1;3;2;2;;2;;;1;;1;;4729;47;.;5131;03;20220310;91;;37.640704166;2022;70
7009879;1;2;1;48;1;;;48;98;1;36;4;7;SUPERVISOR DE BODEGA DE PESCADO;1;4;2;2;;2;;;1;1;;;4631;46;5223;1212;03;20220310;91;2;37.640704166;2022;70
7009881;1;2;1;;;;;;;1;180;4;4;VENDEDORA EN ALMACEN;1;6;2;2;;2;;;1;;1;;4771;47;.;5223;03;20220310;91;;45.88106237;2022;70
7009882;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;47.922192804;2022;70
7009882;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;47.922192804;2022;70
7009884;1;2;1;998;1;;;46;1000000;2;;;;.;;;;2;;2;;;1;1;;;;;6111;;03;20220310;91;;191.68877122;2022;70
7009884;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;191.68877122;2022;70
7009884;1;6;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;191.68877122;2022;70
7009885;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;47.922192804;2022;70
7009886;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;47.922192804;2022;70
7009886;1;4;1;998;1;;;40;1000000;2;;;;.;;;;2;;2;;;1;1;;;;;7231;;03;20220310;91;;47.922192804;2022;70
7009888;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;150.34279497;2022;70
7009889;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;93.124390241;2022;70
7009889;2;2;2;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;93.124390241;2022;70
7009889;3;2;3;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;93.124390241;2022;70
7009889;4;2;4;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;93.124390241;2022;70
7009891;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;91;;91.179913381;2022;70
7009893;1;2;1;998;1;;;40;1500000;2;;;;.;;;;2;;2;;;1;1;;;;;2341;;03;20220310;91;;33.123819666;2022;70
7009896;1;1;1;;;;;;;1;252;5;5;CAPITAN DE LA FUERZA AEREA;2;10;2;3;;2;;;1;;1;;8422;84;.;0310;03;20220310;91;;40.375334886;2022;70
7009896;1;2;1;;;;;;;1;240;5;5;DUENA DE ALMACEN DE PRODUCTOS PARA EL HOGAR;5;3;2;2;;2;;;1;;1;;4719;47;.;1420;03;20220310;91;;40.375334886;2022;70
7009898;1;1;1;;;;;;;2;;;;.;;;;3;;2;;;1;;1;;.;;.;.;03;20220310;91;;33.123819666;2022;70
7009898;1;3;1;;;;;;;1;24;5;8;MESERA EN BAR;1;4;2;2;;2;;;1;;1;;5630;56;.;5131;03;20220310;91;;33.123819666;2022;70
7009901;1;3;1;;;;;;;1;84;5;4;ADMINISTRADORA PROPIETARIA Y ATIENDE UN NEGOCIO DE VENTA VIVERES ABARROTES VERDURA FRUTAS;4;2;2;2;;2;;;1;;1;;4711;47;.;1420;03;20220310;95;;91.687589224;2022;70
7009902;1;1;1;;;;;;;1;360;2;9;ADMINISTRADORA PROPIETARIA Y REALIZA ACTIVIDADES PECUARIAS EN UNA FINCA GANADERA;4;2;2;2;;2;;;1;;1;;0141;01;.;1311;03;20220310;95;;91.389705319;2022;70
7009905;1;1;1;5;4;;;35;500000;1;5;5;4;PREPARACION DE ALIMENTOS EN UN RESTAURANTE ESCOLAR EN EL AREA RURAL;4;10;1;2;;2;;;1;1;;;8530;85;5212;5212;03;20220310;95;1;82.676104764;2022;70
7009906;1;4;1;;;1;;20;1000000;1;1;2;2;VENDEDORA EN UNA PAPELERIA;1;2;2;2;;2;;;1;;1;;4761;47;.;5223;03;20220310;95;;82.97398867;2022;70
7009907;1;1;1;;;1;;20;400000;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;95;;82.378220859;2022;70
7009908;1;1;1;12;4;;;48;500000;1;12;2;8;PREPARACION DE ALIMENTOS ASEO Y LIMPIEZA PARA UN HOGAR;3;1;2;2;;2;;;1;1;;;9700;97;9112;5120;03;20220310;95;1;85.392070387;2022;70
7009908;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220310;95;;85.392070387;2022;70
7009910;1;4;1;;;1;;20;400000;1;2;2;2;ASEO Y LIMPIEZA PARA DIFERENTES HOGARES;4;2;2;2;;2;;;1;;1;;8121;81;.;9112;03;20220310;95;;88.390887853;2022;70
7009913;1;3;1;;;;;;;1;3;5;8;MESERO EN UN RESTAURANTE DE COMIDAS CORRIENTES Y RAPIDAS;1;2;2;2;;2;;;1;;1;;5611;56;.;5131;03;20220310;95;;93.698922381;2022;70
7009915;1;1;1;16;4;;;48;1000000;1;6;2;7;ADMINISTRADORA PROPIETARIA Y ATIENDE UN NEGOCIO DE AREPAS RELLENAS DE CARNE POLLO Y HAMBURGUESAS;4;2;2;2;;2;;;1;1;;;5611;56;1412;1412;03;20220310;95;2;80.953685693;2022;70
