DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
5579411;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;47;640.70540919
5579411;1;4;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;47;640.70540919
5579412;1;1;1;80;2;;;;1;8;;2;;;8;;2;2;;2;;1;10;4;47;654.16604265
5579413;1;1;1;80;2;;;;1;6;;2;;;8;;2;2;;2;;1;10;4;47;694.95132727
5579414;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;47;451.06531497
5579414;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;451.06531497
5579417;1;2;1;80;2;2;;700000;1;1;;2;;;9;;2;2;;2;;1;10;4;47;791.43235115
5579417;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;791.43235115
5579417;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;791.43235115
5579418;1;1;1;80;2;1;48;450000;2;;;;1;2;1;;2;2;;2;;1;10;;47;738.33319045
5579418;1;4;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;47;738.33319045
5579418;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;738.33319045
5579420;1;1;1;80;2;1;48;908000;1;7;;2;;;1;;2;2;;2;;1;10;4;47;350.23433381
5579420;1;5;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;10;2;47;350.23433381
5579421;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;943.85596519
5579422;1;4;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;47;616.99718154
5579423;1;2;1;80;2;;;;1;6;;2;;;11;;2;2;;2;;1;10;4;47;430.4480705
5579425;1;1;1;80;2;;;;1;6;;2;;;10;;2;2;;2;;1;10;4;47;981.07244537
5579425;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;981.07244537
5579426;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;47;871.94831994
5579426;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;871.94831994
5579428;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;594.89798321
5579429;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;832.21763577
5579429;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;832.21763577
5579429;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;832.21763577
5579430;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;47;672.1629663
5579430;1;3;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;10;2;47;672.1629663
5579430;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;672.1629663
5579430;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;672.1629663
5579430;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;672.1629663
5579432;1;2;1;80;2;2;;500000;1;4;;2;;;4;;2;2;;2;;1;10;1.3;47;487.1924392
5579432;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;487.1924392
5579433;1;2;1;80;2;1;48;908000;2;;;;1;4;1;;2;2;;2;;1;10;;47;712.9180096
5579433;1;5;1;80;2;;;;1;7;;2;;;8;;2;2;;2;;1;10;4;47;712.9180096
5579434;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;719.4899504
5579435;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;47;680.74104852
5579435;1;3;1;80;2;2;;908526;2;;;;2;;;.;2;2;;2;;1;10;;47;680.74104852
5579438;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;47;718.46559127
5579438;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;718.46559127
5579438;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;718.46559127
5579438;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;718.46559127
5579439;1;2;1;80;2;1;48;908000;1;3;;2;;;9;;2;2;;2;;1;10;3;47;725.16013439
5579439;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;725.16013439
5579439;1;5;1;80;2;1;48;600000;1;3;;2;;;9;;2;2;;2;;1;10;3;47;725.16013439
5579442;1;1;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;47;385.18266823
5579442;1;3;1;80;2;1;40;600000;1;7;;2;;;9;;2;2;;2;;1;10;3;47;385.18266823
5579443;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;47;624.44136995
5579444;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1005.6110685
5579444;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;1005.6110685
5579444;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;1005.6110685
5579444;1;6;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1005.6110685
5579445;1;2;1;80;2;1;24;300000;1;6;;2;;;1;;2;2;;2;;1;10;1.2;47;350.23433381
5579445;1;5;1;80;2;1;24;200000;2;;;;1;4;1;;2;2;;2;;1;10;;47;350.23433381
5579446;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;47;1078.3237242
5579446;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1078.3237242
5579446;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;1078.3237242
5579446;1;7;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;1078.3237242
5579447;1;2;1;80;2;;;;1;6;;2;;;9;;2;2;;2;;1;10;3;47;698.58512853
5579447;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;698.58512853
5579447;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;698.58512853
5579448;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1211.151221
5579448;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1211.151221
5579448;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;1211.151221
5579448;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;1211.151221
5579449;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;47;640.70540919
5579449;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;640.70540919
5579449;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;640.70540919
5579450;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;839.77135886
5579451;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;47;831.17589889
5579451;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;831.17589889
5579451;1;5;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.3;47;831.17589889
5579452;1;2;1;80;2;;;;1;9;POR PANDEMIA;2;;;11;;2;2;;2;;1;10;2;47;698.58512853
5579452;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;698.58512853
5579452;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;698.58512853
5579453;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;525.1916958
5579454;1;2;1;80;2;;;;1;9;POR PANDEMIA;2;;;11;;2;2;;2;;1;10;2;47;350.23433381
5579454;1;3;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;47;350.23433381
5579455;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;47;779.11847507
5579455;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;779.11847507
5579457;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;911.70924543
5579457;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;911.70924543
5579457;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;911.70924543
5579458;1;2;1;80;2;;;;1;3;;2;;;11;;2;2;;2;;1;10;4;47;720.37957576
5579458;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;720.37957576
5579458;1;6;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;720.37957576
5579459;1;1;1;80;2;;;;1;8;;2;;;1;;2;2;;2;;1;10;4;47;630.48374621
5579459;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;630.48374621
5579461;1;1;1;80;2;;;;1;6;;2;;;6;;2;2;;2;;1;10;4;47;404.74531224
5579463;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;491.85059959
5579466;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;47;350.23433381
5579466;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;47;350.23433381
5579466;1;3;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;47;350.23433381
5579466;1;4;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;47;350.23433381
5579466;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;350.23433381
5579470;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;654.16604265
5579471;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;47;852.09809852
5579471;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;852.09809852
5579471;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;852.09809852
5579471;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;852.09809852
5579475;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;944.92794339
5579475;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;944.92794339
5579476;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;461.7946361
5579476;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;461.7946361
5579478;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;986.57240798
5579479;1;2;1;80;2;;;;1;9;POR PANDEMIA;2;;;11;;2;2;;2;;1;10;3;47;525.1916958
5579481;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;47;654.16604265
5579482;1;2;1;80;2;1;24;250000;1;3;;2;;;9;;2;2;;2;;1;10;4;47;525.1916958
5579522;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;686.27125244
5579522;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;686.27125244
5579523;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;664.20680962
5579523;1;6;1;80;2;2;;98;2;;;;2;;;.;2;2;;2;;1;10;;47;664.20680962
5579523;1;8;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;47;664.20680962
5579530;1;2;1;80;2;1;48;600000;1;3;;2;;;1;;2;2;;2;;1;10;4;47;759.23801232
5579530;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;759.23801232
5579533;1;2;1;80;2;;;;1;9;POR LA PANDEMIA;2;;;1;;2;2;;2;;1;10;2;47;525.1916958
5579534;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;819.90375969
5579534;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;819.90375969
5579535;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;47;358.21809234
5579537;1;2;1;80;2;1;48;300000;1;6;;2;;;1;;2;2;;2;;1;10;2;47;679.56384575
5579538;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1066.0511541
5579539;1;2;1;80;2;2;;908526;1;3;;2;;;9;;2;2;;2;;1;10;4;47;686.25838887
5579540;1;1;1;80;2;2;;908526;1;6;;2;;;1;;2;2;;2;;1;10;4;47;350.23433381
5579540;1;2;1;80;2;2;;908526;1;3;;2;;;9;;2;2;;2;;1;10;3;47;350.23433381
5579572;1;2;1;80;2;2;;908000;1;3;;2;;;9;;2;2;;2;;1;10;3;05;5808.5169687
5579572;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;5808.5169687
5579573;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;4892.2866372
5579573;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;4892.2866372
5579574;1;2;1;80;2;1;48;908600;1;3;;2;;;9;;2;2;;1;500000;1;10;1.4;05;3299.2480862
5579576;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;3671.4949177
5579577;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;3329.894767
5579577;1;5;1;80;2;1;48;909000;2;;;;2;;;.;2;2;;2;;1;10;;05;3329.894767
5579578;1;3;1;80;2;1;24;450000;2;;;;2;;;.;2;2;;2;;1;10;;05;2241.1799857
5579578;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;2241.1799857
5579578;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;2241.1799857
5579580;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;3749.7452485
5579580;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;3749.7452485
5579580;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;3749.7452485
5579581;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;2419.8873929
5579581;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;2419.8873929
5579582;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;2241.1799857
5579582;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;2241.1799857
5579582;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;2241.1799857
5579583;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1889.1989362
5579583;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1889.1989362
5579584;1;2;1;80;2;1;24;600000;2;;;;2;;;.;2;2;;2;;1;10;;05;3836.6348248
5579584;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;3836.6348248
5579585;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;4363.2525869
5579585;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;4363.2525869
5579586;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;5205.7799646
5579588;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;6034.8280259
5579589;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;3132.9654197
5579590;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;4273.0891625
5579590;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;4273.0891625
5579591;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;1;200000;1;10;2;05;3787.3767684
5579592;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;2436.5927695
5579592;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;2436.5927695
5579592;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;2436.5927695
5579592;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;2436.5927695
5579592;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;2436.5927695
5579592;1;9;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;05;2436.5927695
5579594;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;3299.2480862
5579596;1;1;1;80;2;;;;2;;;;2;;;.;3;3;;2;;1;10;;05;3066.0489315
5579596;1;3;1;80;2;1;48;909000;2;;;;2;;;.;2;2;;2;;1;10;;05;3066.0489315
5579599;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;2823.5441447
5579599;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;2823.5441447
5579600;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;1882.5006543
5579600;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;1882.5006543
5579601;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;3023.4891571
5579602;1;2;1;80;2;2;;908000;1;9;CAMBIO DE DOMICILIO;2;;;9;;2;2;;2;;1;10;3;05;7006.5303019
5579603;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;3836.6348248
5579605;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;4559.7199464
5579605;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;4559.7199464
5579606;1;2;1;80;2;1;24;908600;2;;;;2;;;.;2;2;;2;;1;10;;05;3560.8758956
5579607;1;3;1;80;2;2;;908000;1;3;;2;;;9;;2;2;;1;700000;1;10;3;05;3719.5073365
5579608;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;5331.157263
5579609;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;2821.0249783
5579609;1;3;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;05;2821.0249783
5579609;1;6;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;2821.0249783
5579610;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;5331.157263
5579613;1;2;1;80;2;1;14;80000;1;6;;2;;;1;;2;2;;2;;1;10;2;05;2362.2766482
5579614;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;2362.2766482
5579615;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;5456.6374397
5579616;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;2778.5667243
5579616;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;2778.5667243
5579616;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;2778.5667243
5579617;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;1;175000;1;10;1.2;05;3863.5988887
5579622;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1080.4936496
5579622;1;2;1;80;2;;;;1;5;;2;;;8;;3;3;;2;;1;10;4;05;1080.4936496
5579622;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1080.4936496
5579622;1;6;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1080.4936496
5579623;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;1349.9813802
5579623;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;1349.9813802
5579624;1;2;1;80;2;;;;1;9;SITUACION ECONOMICA DEL PAIS;2;;;9;;2;2;;2;;1;10;3;05;1435.3269465
5579625;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;1383.6441491
5579626;1;1;1;80;2;2;;1500000;1;4;;2;;;4;;1;1;2;2;;1;10;2;05;957.93127369
5579626;1;2;1;80;2;;;;1;7;;2;;;4;;2;2;;2;;1;10;3;05;957.93127369
5579628;1;2;1;80;2;;;;1;4;;2;;;4;;1;2;;2;;1;10;2;05;1301.6322381
5579629;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;10;4;05;1672.6586489
5579630;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;2150.7855741
5579631;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;68;2104.40021
5579631;1;3;1;80;2;;;;2;;;;1;1;2;;2;2;;2;;1;10;;68;2104.40021
5579631;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;2104.40021
5579631;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;2104.40021
5579632;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;68;1237.4049
5579633;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;819.16921771
5579633;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;819.16921771
5579633;1;4;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;819.16921771
5579634;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.2;68;1237.7747821
5579635;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;1667.7972965
5579635;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1667.7972965
5579635;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;1667.7972965
5579635;1;6;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;68;1667.7972965
5579636;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;1797.9181022
5579638;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;1284.1058897
5579639;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.3;68;3106.2590811
5579639;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;3106.2590811
5579640;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;68;819.16921771
5579640;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;819.16921771
5579640;1;6;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;819.16921771
5579640;1;7;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;68;819.16921771
5579641;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.4;68;819.16921771
5579641;1;2;1;80;2;;;;1;4;;2;;;4;;3;3;;2;;1;10;3;68;819.16921771
5579641;1;3;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;10;4;68;819.16921771
5579642;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;10;2;68;1534.5607105
5579642;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;1534.5607105
5579642;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1534.5607105
5579643;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;68;2724.3661637
5579644;1;3;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;819.16921771
5579647;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;1238.4167697
5579648;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;68;1708.2738908
5579648;1;5;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;68;1708.2738908
5579650;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;1772.280475
5579651;1;1;1;80;2;;;;1;4;;2;;;4;;3;3;;2;;1;10;3;68;1252.3946761
5579651;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;1252.3946761
5579652;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;68;2492.0311422
5579654;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;68;1237.7747821
5579655;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;1237.4049
5579657;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;1938.8104228
5579657;1;5;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;10;4;68;1938.8104228
5579659;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.1;68;1766.842246
5579659;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1766.842246
5579660;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;1092.4451273
5579660;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;1092.4451273
5579662;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;959.57842332
5579664;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;1225.3118313
5579664;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;68;1225.3118313
5579665;1;2;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;10;4;68;1237.7747821
5579671;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;68;2370.133618
5579671;2;2;2;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;68;2370.133618
5579687;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;13;5404.3908447
5579689;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;13;3288.2606529
5579689;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;13;3288.2606529
5579694;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.4;13;7345.0435537
5579694;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;7345.0435537
5579696;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;13;3841.228642
5579715;1;2;1;80;2;1;48;600000;1;3;;2;;;9;;2;2;;2;;1;10;3;05;4793.7705244
5579716;1;2;1;80;2;1;48;908500;1;6;;2;;;9;;2;2;;2;;1;10;3;05;4374.0215634
5579716;1;3;1;80;2;1;48;908500;1;8;;2;;;8;;2;2;;2;;1;10;1.2;05;4374.0215634
5579717;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;3424.7282629
5579717;1;3;1;80;2;1;48;900000;1;8;;2;;;1;;2;2;;2;;1;10;1.2;05;3424.7282629
5579717;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;3424.7282629
5579721;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;3310.0184206
5579723;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;4356.554305
5579723;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;4356.554305
5579724;1;2;1;80;2;;;;2;;;;1;1;7;;2;2;;2;;1;10;;05;3326.2121502
5579726;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;2704.76225
5579727;1;2;1;80;2;1;40;908000;1;6;;2;;;1;;2;2;;2;;1;10;1.3;05;3299.2480862
5579728;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;3023.4891571
5579758;1;1;1;80;2;2;;908500;1;4;;2;;;4;;2;2;;1;210000;1;10;1.1;05;2411.5347046
5579758;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;2411.5347046
5579759;1;2;1;80;2;1;50;500000;2;;;;1;4;9;;2;2;;2;;1;10;;05;2191.9219293
5579759;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;2191.9219293
