DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;clase;MES;INI;DPTO;fex_c_2011
5161551;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;17;851,381031976108
5161552;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;900000;2;2;03;1;17;1006,59318405459
5161554;1;1;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;03;1;17;785,847993568851
5161554;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;17;785,847993568851
5161556;1;1;1;80;1;4;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;17;606,997635396567
5161556;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;17;606,997635396567
5161557;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;17;2208,48051179065
5161561;1;1;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;03;1;25;4136,27431474539
5161564;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;25;6149,9942043018
5161564;1;6;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;25;6149,9942043018
5161564;1;7;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;25;6149,9942043018
5161565;1;3;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;740000;2;2;03;1;25;9964,79401878576
5161565;1;5;1;80;1;1;2; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;25;9964,79401878576
5161565;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;25;9964,79401878576
5161565;1;8;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;25;9964,79401878576
5161567;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;3040,07683925064
5161568;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;63;1927,87176095853
5161569;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;30;600000;2;2;03;1;63;2855,41147389368
5161569;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;2855,41147389368
5161569;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;2855,41147389368
5161570;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;63;1528,62199475814
5161572;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;2249,31263070831
5161573;1;2;1;80;1;1;2; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;2;03;1;63;2075,98775205804
5161576;1;2;1;80;1;2;7; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;2;03;1;63;1736,8694694638
5161577;1;1;1;80;1;1;1; ;1; ;1;9; ;2; ;2; ;1;48;800000;2;2;03;1;63;2075,98775205804
5161578;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;63;1764,77228139387
5161578;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;1764,77228139387
5161579;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;63;4565,67365808602
5161580;1;2;1;80;1;1;6; ;2; ; ;1; ;2; ;2; ;1;30;300000;2;2;03;1;63;1815,65973722215
5161581;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;2;03;1;63;1347,77487375207
5161581;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;63;1347,77487375207
5161581;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;63;1347,77487375207
5161581;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;1347,77487375207
5161582;1;2;1;80;1;2;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;63;1332,79138528692
5161583;1;2;1;80;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;63;1372,66037360145
5161585;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;400000;2;2;03;1;63;1456,14829275235
5161585;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;1456,14829275235
5161585;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;1456,14829275235
5161585;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;1456,14829275235
5161585;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;1456,14829275235
5161586;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;63;1261,84674758575
5161586;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;1261,84674758575
5161588;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ;1;8;200000;2;2;03;1;63;3098,8099251361
5161589;1;4;1;80;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;03;1;63;2476,86429646051
5161589;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;2476,86429646051
5161589;1;7;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;63;2476,86429646051
5161611;1;1;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;750000;2;2;03;1;63;3417,87102585745
5161612;1;1;1;80;1;4;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;2;03;1;63;1528,62199475814
5161612;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;63;1528,62199475814
5161613;1;1;1;80;1;2;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;63;2639,31836913084
5161613;1;3;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;63;2639,31836913084
5161613;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;2639,31836913084
5161631;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;400000;2;2;03;1;63;1108,16675060795
5161632;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;63;1103,04643445064
5161632;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;1103,04643445064
5161632;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;1103,04643445064
5161632;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;1103,04643445064
5161632;1;7;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;63;1103,04643445064
5161632;1;8;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;63;1103,04643445064
5161633;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;63;855,553278395405
5161633;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;855,553278395405
5161634;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;1601,42531847858
5161638;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;2366,33360313429
5161641;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;938,492482853932
5161647;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;63;1620,86199784808
5161647;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;63;1620,86199784808
5161884;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;08;2523,64386050412
5161885;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;08;3294,0657742337
5161886;1;2;1;80;1;3;8; ;1; ;3;7; ;2; ;2; ;2; ;877803;2;2;03;1;08;2683,82528851203
5161887;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;08;2523,64386050412
5161887;1;7;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;08;2523,64386050412
5161887;1;9;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;08;2523,64386050412
5161888;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;800000;2;2;03;1;08;4570,30561979114
5161888;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;08;4570,30561979114
5161888;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;08;4570,30561979114
5161889;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;877803;2;2;03;1;08;6105,03971065872
5161891;1;1;1;80;1;4;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;08;2862,32133413296
5161891;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;08;2862,32133413296
5161892;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;08;2523,64386050412
5161892;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;08;2523,64386050412
5161892;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;08;2523,64386050412
5161893;1;1;1;80;1;3;7; ;2; ; ;5; ;2; ;2; ;1;20;1000000;2;2;03;1;08;2557,73227828719
5161893;1;2;1;80;1;3;7; ;1; ;2;1; ;2; ;2; ; ; ; ;2;2;03;1;08;2557,73227828719
5161896;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;08;6985,01306358848
5161909;1;2;1;80;1;4;9;SE RETIRO PARA IRSE DE VACACIONES Y NO QUISO TRABAJAR MAS;2; ; ;11; ;2; ;2; ; ; ; ;2;2;03;1;08;6169,54167215675
5161909;1;6;1;80;1;3;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;2;03;1;08;6169,54167215675
5161910;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;08;2523,64386050412
5161910;1;3;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;08;2523,64386050412
5161911;1;2;1;80;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;08;2573,19722454035
5161911;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;08;2573,19722454035
5161912;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;08;2523,64386050412
5161914;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;800000;2;2;03;1;08;4830,51731872453
5161914;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;08;4830,51731872453
5161915;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;08;2523,64386050412
5161916;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;08;8440,60925897084
5161974;1;1;1;80;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;25;2544,00798419384
5161974;1;2;1;80;2; ; ; ; ;1;1;1; ;2; ;2; ; ; ; ;2;2;03;1;25;2544,00798419384
5161974;1;3;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;25;2544,00798419384
5161974;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;25;2544,00798419384
5161975;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;25;2544,00798419384
5161975;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;25;2544,00798419384
5161977;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;25;2544,00798419384
5161978;1;3;1;80;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;03;1;25;5575,90012395987
5161978;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;25;5575,90012395987
5161981;1;2;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ;2; ;900000;2;2;03;1;25;4156,70043593458
5161982;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;25;2768,78162217229
5161988;1;1;1;80;1;4;5; ;2; ; ;10; ;2; ;2; ; ; ; ;2;2;03;1;25;2544,00798419384
5161998;1;3;1;80;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;03;1;25;2544,00798419384
5161998;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;25;2544,00798419384
5162023;1;3;1;80;2; ; ; ; ;1;1;8; ;2; ;2; ; ; ; ;2;2;03;1;25;3921,76336408157
5162023;1;5;1;80;1;4;5; ;2; ; ;10; ;2; ;2; ; ; ; ;2;2;03;1;25;3921,76336408157
5162068;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;41;1431,37466314222
5162068;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;41;1431,37466314222
5162068;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;41;1431,37466314222
5162069;1;1;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;41;812,909555714806
5162069;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;41;812,909555714806
5162071;1;1;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;41;1006,59318405459
5162072;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;799,675636082832
5162072;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;41;799,675636082832
5162072;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;41;799,675636082832
5162153;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;3824,12970776199
5162154;1;1;1;80;1;1;7; ;2; ; ;1; ;2; ;2; ;2; ;400000;2;2;03;1;41;1222,28145107757
5162156;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;975,292211453273
5162156;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;877000;2;2;03;1;41;975,292211453273
5162156;1;3;1;80;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;03;1;41;975,292211453273
5162157;1;1;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;03;1;41;956,032426940497
5162157;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;41;956,032426940497
5162157;1;3;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;03;1;41;956,032426940497
5162157;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;956,032426940497
5162157;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;956,032426940497
5162158;1;2;1;80;1;4;9;CAMBIO DE DOMICILIO;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;41;1280,34748426228
5162159;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;41;1035,88549332668
5162159;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;1035,88549332668
5162160;1;1;1;80;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;41;956,032426940497
5162160;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;41;956,032426940497
5162161;1;3;1;80;1;2;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;03;1;41;1793,19679731193
5162162;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;41;1304,88967336518
5162162;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;41;1304,88967336518
5162163;1;2;1;80;1;1;9;POR EMBARAZO;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;41;1390,13458842418
5162163;1;3;1;80;1;1;6; ;2; ; ;9; ;2; ;2; ;2; ;877000;2;2;03;1;41;1390,13458842418
5162166;1;2;1;80;1;2;4; ;2; ; ;4; ;2;4;2; ; ; ; ;1;2;03;1;41;1620,15231058996
5162167;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;41;1607,00958107199
5162176;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;2983,88214404531
5162176;1;5;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;03;1;41;2983,88214404531
5162177;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;1280,34748426228
5162178;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;41;3824,12970776199
5162178;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;3824,12970776199
5162178;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;41;3824,12970776199
5162178;1;8;1;80;1;1;6; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;2;03;1;41;3824,12970776199
5162179;1;3;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;200000;2;2;03;1;41;2434,2659833129
5162180;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;1478,14290159809
5162181;1;2;1;80;1;3;6; ;1; ;2;12;CAMBIO DE CIUDAD;2; ;2; ;2; ;997000;2;2;03;1;41;1314,22443623907
5162181;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;1314,22443623907
5162181;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;41;1314,22443623907
5162181;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;41;1314,22443623907
5162181;1;7;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;41;1314,22443623907
5162181;1;8;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;41;1314,22443623907
5162182;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;400000;2;2;03;1;41;2324,47887915101
5162183;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;41;1585,40275707129
5162185;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;41;1478,14290159809
5162185;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;1478,14290159809
5162186;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;1286,91884902127
5162187;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;41;1520,76535912759
5162188;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;2;03;1;41;3670,25440306384
5162189;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;41;1216,88136019127
5162189;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;41;1216,88136019127
5162190;1;3;1;80;1;1;6; ;2; ; ;1; ;2; ;2; ;1;40;877000;2;2;03;1;41;1216,88136019127
5162190;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;1216,88136019127
5162190;1;5;1;80;1;1;2; ;2; ; ;2; ; ; ;2; ; ; ; ; ;2;03;1;41;1216,88136019127
5162191;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;41;2652,27437502859
5162192;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;41;2434,2659833129
5162192;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;41;2434,2659833129
5162193;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;41;1478,14290159809
5162193;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;41;1478,14290159809
5162194;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;2261,01275507999
5162194;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;2261,01275507999
5162194;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;2261,01275507999
5162194;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;2261,01275507999
5162196;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;20;98;2;2;03;1;41;2152,9897421476
5162196;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;98;2;2;03;1;41;2152,9897421476
5162196;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;2152,9897421476
5162196;1;6;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;41;2152,9897421476
5162198;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;41;2853,90516692374
5162198;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;2853,90516692374
5162200;1;1;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;41;1585,40275707129
5162202;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ;1;40;877000;2;2;03;1;41;2832,1368428253
5162203;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;1607,00958107199
5162204;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;997000;2;2;03;1;41;1056,90112685548
5162205;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;1237,72502673278
5162205;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;41;1237,72502673278
5162206;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;41;956,032426940497
5162206;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;956,032426940497
5162206;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;41;956,032426940497
5162210;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;41;1390,13458842418
5162211;1;4;1;80;1;1;3; ;2; ; ;9; ;2; ;1;20000; ; ; ;2;2;03;1;41;3824,12970776199
5162212;1;1;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;41;1286,91884902127
5162212;1;2;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;41;1286,91884902127
5162213;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ;1;20;900000;2;2;03;1;41;1435,52044406858
5162229;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;50;1289,7230890283
5162230;1;1;1;80;1;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;2;03;1;50;1492,29227359298
5162230;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;50;1492,29227359298
5162231;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;50;1579,48627715459
5162231;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;50;1579,48627715459
5162232;1;2;1;80;1;3;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;50;1595,55057047943
5162234;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;50;500,403446343822
5162235;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ;1;24;400000;2;2;03;1;50;538,463250561175
5162236;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;50;591,90135849917
5162236;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;50;591,90135849917
5162237;1;1;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;50;500,403446343822
5162237;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;50;500,403446343822
5162238;1;1;1;80;1;1;8; ;2; ; ;9; ;2; ;1;200000; ; ; ;2;2;03;1;50;1579,48627715459
5162238;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;50;1579,48627715459
5162239;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;50;1708,47421620444
5162240;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;50;1124,33877916837
5162244;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;50;1595,55057047943
5162245;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;50;527,85500980545
5162246;1;2;1;80;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;50;2001,61378537529
5162247;1;1;1;80;1;2;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;50;749,068929667917
5162249;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;50;669,042631666928
5162249;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;50;669,042631666928
5162249;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;50;669,042631666928
5162250;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;50;2001,61378537529
