DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177S1;CLASE;DPTO;fex_c_2011
560775;1;1;10;1;1;1;3;1937;70;1;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2313,78946630691
560775;1;2;10;2;2;1;8;1978;29;3;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;25;2313,78946630691
560776;1;1;10;1;1;1;10;1974;33;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;2146,01893832969
560776;1;2;10;2;2;1;1;1971;36;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;2;25;2146,01893832969
560776;1;3;10;3;1;1;9;1993;14;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;700;4000;2; ;2; ;3;4; ; ;2;25;2146,01893832969
560777;1;1;10;1;1;1;12;1953;54;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;25;1672,48138987835
560777;1;2;10;2;2;1;11;1955;52;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;25;1672,48138987835
560777;1;3;10;3;1;1;1;1982;25;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;25;1672,48138987835
560778;1;1;10;1;1;1;3;1981;26;1;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;2;25;1747,54270120159
560778;1;2;10;2;2;1;5;1981;26;2;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ; ;2;25;1747,54270120159
560778;1;3;10;2;1;1;5;1998;9;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;300;3000;2; ;2; ;3;3; ; ;2;25;1747,54270120159
560778;1;4;10;2;1;1;10;1999;8;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;300;3000;2; ;2; ;3;1; ; ;2;25;1747,54270120159
560778;1;5;10;5;2;1;6;1957;50;5;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;2;25;1747,54270120159
560779;1;1;10;1;1;1;4;1941;66;1;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;25;2720,79803040819
560779;1;2;10;2;2;1;4;1948;59;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2720,79803040819
560779;1;3;10;3;1;1;6;1968;39;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2720,79803040819
560780;1;1;10;1;1;1;8;1969;38;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2297,07530286691
560780;1;2;10;2;2;1;6;1976;31;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;2297,07530286691
560780;1;3;10;2;1;1;9;1997;10;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;400;1000;2; ;2; ;3;3; ; ;2;25;2297,07530286691
560780;1;4;10;2;2;1;5;2002;5;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;400;1000;2; ;2; ;2;0; ; ;2;25;2297,07530286691
560780;1;5;10;2;2;1;6;2003;4;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;25;2297,07530286691
560781;1;1;10;1;1;1;11;1987;20;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;1; ; ;2;25;3769,25428950161
560781;2;1;10;1;1;1;4;1945;62;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;3769,25428950161
560782;1;1;10;1;1;1;12;1933;74;1;2; ;6;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;1; ; ;2;25;2643,39298696307
560782;1;2;10;2;2;1;3;1939;68;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;25;2643,39298696307
560782;1;3;10;2;2;1;5;1996;11;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;1000;2; ;2; ;4;0; ; ;2;25;2643,39298696307
560783;1;1;10;1;2;1;1;1929;78;1;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;25;1920,0695419666
560784;1;1;10;1;1;1;9;1963;44;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2548,12838994635
560785;1;1;10;1;1;1;4;1972;35;1;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;3254,27080055745
560785;1;2;10;2;2;1;3;1977;30;2;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;3254,27080055745
560785;1;3;10;2;2;1;5;1993;14;3;2; ;5;2;2; ; ; ; ; ;1;1;1;1;500;1000;2; ;2; ;3;5; ; ;2;25;3254,27080055745
560785;1;4;10;2;1;1;11;1997;10;3;2; ;5;2;2; ; ; ; ; ;1;1;1;1;400;1000;2; ;2; ;3;4; ; ;2;25;3254,27080055745
560785;1;5;10;2;1;1;2;1999;8;3;2; ; ;2;2; ; ; ; ; ;1;1;1;1;400;1000;2; ;2; ;3;4; ; ;2;25;3254,27080055745
560785;1;6;10;6;2;1;10;2005;2;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;25;3254,27080055745
560785;1;7;10;2;1;1;10;2005;2;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;25;3254,27080055745
560786;1;1;10;1;1;1;3;1941;66;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2643,39298696307
560786;1;2;10;2;2;1;11;1949;58;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;25;2643,39298696307
560786;1;3;10;2;2;1;10;1992;15;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;25;2643,39298696307
560787;1;1;10;1;2;1;9;1930;77;1;2; ;4;2;1;6; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;25;1345,15083132452
560787;1;2;10;1;2;1;12;1945;62;9;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;25;1345,15083132452
560788;1;1;10;1;1;1;3;1973;34;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;25;2750,0414136316
560788;1;2;10;2;2;1;7;1977;30;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ; ;2;25;2750,0414136316
560788;1;3;10;2;1;1;1;1996;11;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;5000;2; ;2; ;3;5; ; ;2;25;2750,0414136316
560788;1;4;10;2;2;1;1;1998;9;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;300;5000;2; ;2; ;3;4; ; ;2;25;2750,0414136316
560788;1;5;10;2;1;1;10;2004;3;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;25;2750,0414136316
560789;1;1;10;1;1;1;1;1940;67;1;2; ;4;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;3;2; ; ;2;25;3242,5766037126
560790;1;1;10;1;1;1;11;1972;35;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2146,01893832969
560790;1;2;10;2;2;1;2;1975;32;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;2;25;2146,01893832969
560790;1;3;10;2;1;1;4;1993;14;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ; ;2;25;2146,01893832969
560791;1;1;10;1;1;1;5;1964;43;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2223,36372784258
560791;1;2;10;1;2;1;10;1969;38;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2223,36372784258
560791;1;3;10;1;1;1;8;1999;8;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;300;3000;2; ;2; ;3;2; ; ;2;25;2223,36372784258
560791;1;4;10;1;2;1;12;2007;0;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;25;2223,36372784258
560792;1;1;10;1;1;1;3;1960;47;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;3175,10940380027
560792;1;2;10;2;2;1;9;1967;40;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;3175,10940380027
560792;1;3;10;3;1;1;2;1989;18;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;2;25;3175,10940380027
560792;1;4;10;4;1;1;8;1990;17;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;25;3175,10940380027
560792;1;5;10;2;2;1;7;1993;14;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;2000;2; ;2; ;4;9; ; ;2;25;3175,10940380027
560792;1;6;10;6;1;1;9;1994;13;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;3175,10940380027
560793;1;1;10;1;2;1;11;1940;67;1;2; ;4;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;25;2499,88736509329
560793;1;2;10;2;1;1;3;1971;36;3;2; ;5;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;4;6; ; ;2;25;2499,88736509329
560793;1;3;10;1;1;1;6;1995;12;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;1500;2; ;2; ;4;0; ; ;2;25;2499,88736509329
560794;1;1;10;1;2;1;1;1968;39;1;2; ;5;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;25;2619,55648678102
560794;1;2;10;1;1;1;10;1987;20;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;25;2619,55648678102
560794;1;3;10;1;1;1;11;1989;18;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;2;25;2619,55648678102
560795;1;1;10;1;1;1;3;1924;83;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;25;2667,65789307052
560795;1;2;10;2;2;2; ; ;67;2;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;25;2667,65789307052
560796;1;1;10;5;1;1;10;1950;57;1;2; ;4;1; ; ;1;3;54000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;4351,33870562921
560796;1;2;10;2;2;1;2;1990;17;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;300;3000;2; ;2; ;5;10;1; ;2;25;4351,33870562921
560796;1;3;10;5;2;1;1;1992;15;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;300;3000;2; ;2; ;4;7; ; ;2;25;4351,33870562921
560796;1;4;10;5;1;1;8;1993;14;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;300;3000;2; ;2; ;4;0; ; ;2;25;4351,33870562921
560796;1;5;10;5;2;1;1;1981;26;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;25;4351,33870562921
560796;1;6;10;5;1;1;8;2000;7;4;2; ; ;1; ; ;2;5; ;2;1;1;1;1;300;3000;2; ;2; ;3;0; ; ;2;25;4351,33870562921
560796;1;7;10;5;1;1;6;1986;21;3;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;10;1; ;2;25;4351,33870562921
560796;1;8;10;5;2;1;6;1988;19;5;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;10;1; ;2;25;4351,33870562921
560796;1;9;10;5;1;1;1;2006;1;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;25;4351,33870562921
560797;1;1;10;1;1;1;2;1968;39;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;3074,80607573537
560797;1;2;10;1;1;1;11;1994;13;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;2000;2; ;2; ;4;6; ; ;2;25;3074,80607573537
560798;1;1;10;1;1;1;10;1970;37;1;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;25;2548,12838994635
560799;1;1;10;1;2;1;3;1980;27;1;2; ;5;2;1;96; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;25;1641,72929747161
560799;1;2;10;1;2;1;7;2005;2;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;25;1641,72929747161
560800;1;1;10;2;1;1;10;1965;42;1;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;2;25;2146,01893832969
560800;1;2;10;2;2;1;12;1963;44;2;2; ;2;1; ; ;1;2;62000;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;2;25;2146,01893832969
560800;1;3;10;2;1;1;4;1996;11;5;2; ;5;1; ; ;1;5; ;2;1;1;1;1;300;2000;2; ;2; ;4;0; ; ;2;25;2146,01893832969
560801;1;1;10;2;1;1;9;1955;52;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;25;2146,01893832969
560801;1;2;10;2;2;1;3;1957;50;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2146,01893832969
560801;1;3;10;2;1;1;10;1989;18;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;400;4000;2; ;2; ;5;10;1; ;2;25;2146,01893832969
560802;1;1;10;2;1;1;12;1959;48;1;2; ;6;1; ; ;1;3;54000;1;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;25;2123,57063946653
560802;1;2;10;2;2;1;12;1963;44;2;2; ;6;1; ; ;1;5; ;1;1;2; ; ; ; ; ; ; ; ;4;6; ; ;2;25;2123,57063946653
560802;1;3;10;2;2;1;10;1988;19;3;2; ;5;1; ; ;1;3;54000;1;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;25;2123,57063946653
560802;1;4;10;2;1;1;8;2007;0;4;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;25;2123,57063946653
560803;1;1;10;1;1;1;12;1964;43;1;2; ;2;2;1;48; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;1; ; ;2;25;2601,71851304066
560803;1;2;10;2;2;1;2;1965;42;2;2; ;2;2;1;24; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;25;2601,71851304066
560803;1;3;10;3;2;1;5;1986;21;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;25;2601,71851304066
560803;1;4;10;4;2;1;2;1988;19;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;2000;2; ;2; ;4;9; ; ;2;25;2601,71851304066
560803;1;5;10;4;1;1;4;2006;1;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;25;2601,71851304066
560803;1;6;10;2;1;1;10;1991;16;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;2000;2; ;2; ;4;6; ; ;2;25;2601,71851304066
560803;1;7;10;2;2;1;7;1995;12;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;2000;2; ;2; ;3;4; ; ;2;25;2601,71851304066
560804;1;1;10;2;2;1;4;1955;52;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;25;1247,49412630434
560804;1;2;10;2;2;1;12;1961;46;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;2;25;1247,49412630434
560804;1;3;10;2;2;1;3;1990;17;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1; ;2;25;1247,49412630434
560807;1;1;10;1;2;1;4;1928;79;1;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;25;2528,76259632352
560807;1;2;10;2;1;1;12;1955;52;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2528,76259632352
560807;1;3;10;3;1;1;7;1963;44;3;2; ;5;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2528,76259632352
560807;1;4;10;4;1;1;12;1989;18;4;2; ;5;1; ; ;3; ; ;1;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;2528,76259632352
560807;1;5;10;5;2;1;6;1993;14;4;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;2;25;2528,76259632352
560809;1;1;10;1;1;1;5;1932;75;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2643,39298696307
560809;1;2;10;2;2;1;4;1942;65;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2643,39298696307
560809;1;3;10;3;2;1;3;1986;21;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;25;2643,39298696307
560810;1;1;10;1;1;1;8;1956;51;1;2; ;6;1; ; ;1;1;18000;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;25;1595,07634643323
560810;1;2;10;2;2;1;5;1957;50;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;2;25;1595,07634643323
560810;1;3;10;3;2;1;11;1989;18;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;500;3000;2; ;2; ;5;10;1; ;2;25;1595,07634643323
560814;1;1;10;1;1;1;7;1977;30;1;2; ;2;1; ; ;1;1;38000;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;1770,3976170779
560814;1;2;10;2;2;1;1;1975;32;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;25;1770,3976170779
560814;1;3;10;1;2;1;9;1998;9;3;2; ; ;1; ; ;1;5; ;2;1;1;1;1;400;5000;2; ;2; ;3;1; ; ;2;25;1770,3976170779
560814;1;4;10;1;2;1;5;2006;1;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;25;1770,3976170779
560815;1;1;10;1;1;1;7;1948;59;1;2; ;6;1; ; ;1;1;44000;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;25;2313,78946630691
560815;1;2;10;2;2;1;10;1953;54;2;2; ;6;1; ; ;1;1;12000;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;25;2313,78946630691
560816;1;1;10;1;1;1;12;1962;45;1;2; ;6;1; ; ;1;1;17000;1;1;2; ; ; ; ; ; ; ; ;4;7; ; ;2;25;2123,57063946653
560816;1;2;10;2;2;1;1;1961;46;2;2; ;6;1; ; ;1;5; ;1;1;2; ; ; ; ; ; ; ; ;4;6; ; ;2;25;2123,57063946653
560816;1;3;10;2;2;1;9;1997;10;3;2; ;5;1; ; ;1;5; ;1;1;1;1;1;400;1000;2; ;2; ;3;4; ; ;2;25;2123,57063946653
560816;1;4;10;2;1;1;3;2002;5;3;2; ; ;1; ; ;1;5; ;1;1;1;1;1;400;1000;2; ;2; ;3;0; ; ;2;25;2123,57063946653
560817;1;1;10;1;1;1;2;1984;23;1;2; ;6;1; ; ;1;1;30000;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;25;3072,92921455886
560817;1;2;10;2;2;1;3;1985;22;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ; ;2;25;3072,92921455886
560817;1;3;10;2;2;1;9;2006;1;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;25;3072,92921455886
560818;1;1;10;1;1;1;11;1965;42;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2221,5471205983
560818;1;2;10;2;2;1;7;1970;37;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2221,5471205983
560818;1;3;10;3;1;1;6;1994;13;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;2;25;2221,5471205983
560818;1;4;10;2;2;1;10;2002;5;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;400;1000;2; ;2; ;2;0; ; ;2;25;2221,5471205983
560819;1;1;10;1;1;1;4;1964;43;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;2;25;2147,83554557397
560819;1;2;10;2;2;1;3;1978;29;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;25;2147,83554557397
560819;1;3;10;1;1;1;12;2006;1;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;25;2147,83554557397
560820;1;1;10;1;2;1;2;1975;32;1;1;1;3;1; ; ;1;1;30000;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;2121,75403222224
560820;1;2;10;2;2;1;11;1994;13;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;2;25;2121,75403222224
560820;1;3;10;3;1;1;9;1996;11;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;400;2000;2; ;2; ;3;3; ; ;2;25;2121,75403222224
560820;1;4;10;4;1;1;10;1977;30;5;2; ;3;2;1;12; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;2121,75403222224
560821;1;1;10;1;1;1;7;1937;70;1;2; ;6;1; ; ;1;1;30000;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;25;3342,8799317775
560821;1;2;10;2;2;1;5;1958;49;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;3342,8799317775
560821;1;3;10;3;1;1;9;1989;18;3;2; ;5;1; ; ;3; ; ;1;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;3342,8799317775
560821;1;4;10;4;2;1;8;1993;14;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;2;25;3342,8799317775
560821;1;5;10;5;1;1;12;1994;13;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;2000;2; ;2; ;4;0; ; ;2;25;3342,8799317775
560823;1;1;10;1;1;1;6;1980;27;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;3127,88595914082
560823;1;2;10;2;2;1;1;1985;22;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;3127,88595914082
560823;1;3;10;2;1;1;6;2003;4;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;25;3127,88595914082
560823;1;4;10;2;2;1;9;2007;0;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;25;3127,88595914082
560824;1;1;10;1;1;1;2;1979;28;1;2; ;2;1; ; ;1;1;30000;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;1694,86943480929
560824;1;2;10;2;2;1;7;1981;26;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;1694,86943480929
560824;1;3;10;2;2;1;7;2002;5;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;25;1694,86943480929
560825;1;1;10;1;1;1;1;1951;56;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;25;1360,73742279379
560825;1;2;10;2;2;1;9;1953;54;2;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;25;1360,73742279379
560825;1;3;10;3;2;1;3;1977;30;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;1360,73742279379
560825;1;4;10;4;2;1;7;1994;13;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ;ESTA VALIDANDO EL BACHILLERATO;2;25;1360,73742279379
560827;1;1;10;1;2;1;3;1965;42;1;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;3176,86575711234
560827;1;2;10;2;2;1;7;1989;18;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;3176,86575711234
560827;1;3;10;3;1;1;4;1991;16;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;3176,86575711234
560827;1;4;10;4;2;1;4;1994;13;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;2;25;3176,86575711234
560827;1;5;10;5;1;1;4;1999;8;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;600;2000;2; ;2; ;3;3; ; ;2;25;3176,86575711234
560827;1;6;10;2;1;1;9;2000;7;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;600;2000;2; ;2; ;2;0; ; ;2;25;3176,86575711234
560827;1;7;10;1;2;1;10;2002;5;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;600;2000;2; ;2; ;2;0; ; ;2;25;3176,86575711234
560828;1;1;10;1;1;1;11;1962;45;1;2; ;6;2;1;12; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2146,01893832969
560828;1;2;10;2;2;1;8;1954;53;2;2; ;6;1; ; ;1;1;60000;2;1;2; ; ; ; ; ; ; ; ;6;6;5; ;2;25;2146,01893832969
560828;1;3;10;3;1;1;10;1986;21;3;2; ;5;1; ; ;1;1;30000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;25;2146,01893832969
560831;1;1;10;1;1;1;3;1962;45;1;2; ;5;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;2;25;2548,12838994635
