DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;fex_c_2011
550877;1;2;13;70;26;48;1; ;1;1;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5234;52;13;273,907332207242
550880;1;3;13;70;104;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;316,39710661957
550880;1;5;13;70;104;48;1; ;1;1;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;54;9500;95;13;316,39710661957
550883;1;5;13;70;52;48;1; ;1;1;2;52;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;85;45;5234;52;13;347,185138649843
550883;1;6;13;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;13;347,185138649843
550895;2;2;13;70;24;24;3; ;1;1;2;24;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1;1500000;1;54;54;9500;95;13;307,215295732087
550898;1;2;13;70;104;48;1; ;2;2;2;260;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5231;52;13;271,132087308971
550913;1;2;13;70;52;40;1; ;1;1;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2; ;1;45;38;6421;64;13;207,011883673616
550913;1;3;13;70;52;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;207,011883673616
550939;1;2;13;70;40;48;1; ;1;1;2;50;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;16;16;4521;45;13;273,755973417337
550941;1;4;13;70;20;48;1; ;1;1;2;44;1; ;8;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;21;1512;15;13;569,614780062714
550942;1;4;13;70;10;48;1; ;1;1;2;12;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3903300;1;98;98;6021;60;13;556,083450528023
550946;1;2;13;70;20;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;170,176286103156
550951;1;3;13;70;12;48;1; ;1;1;2;12;1; ;8;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;15000000;1;21;21;6421;64;13;238,217896651383
550952;1;4;13;70;24;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;281,923353775465
550954;1;5;13;70;24;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;13;334,352007327307
550955;1;1;13;70;32;48;1; ;2;2;2;32;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4740000;1;97;97;4511;45;13;329,434899393358
550967;1;2;13;70;28;48;1; ;2;2;2;28;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;39;84;5511;55;13;236,551579851385
550969;1;4;13;70;104;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;13;299,246898395928
550969;1;5;13;70;52;40;1; ;2;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;299,246898395928
550974;1;7;13;70;8;40;3; ;1;1;2;8;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;15000;1;98;1;54;54;9500;95;13;247,102315188537
550976;1;2;13;70;52;20;3; ;1;1;2;204;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;14000;1;14000;1;54;54;9500;95;13;294,15697277493
550991;1;3;13;70;3;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;656,914637222786
550992;1;3;13;70;12;40;1; ;1;1;2;52;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;10000;1;45;81;3611;36;13;308,945265661396
550996;1;2;13;70;4;20;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;612,260883253739
551003;1;3;13;70;156;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;286,240320217978
551234;1;3;17;70;20;48;1; ;1;1;2;96;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;45;5219;52;17;197,945910272121
551235;1;1;17;70;2;48;1; ;1;1;2;2;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;433700;1;1500000;1;95;95;4521;45;17;114,329187889127
551249;1;3;17;70;26;48;1; ;1;1;2;26;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2602200;1;33;33;5211;52;17;162,885778834184
551257;1;1;17;70;3;60;1; ;1;1;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;3802200;1;95;95;4521;45;17;101,005718381751
551257;1;2;17;70;48;50;1; ;1;1;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;54;9500;95;17;101,005718381751
551259;1;4;17;70;8;50;1; ;1;1;2;8;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;95;95;4521;45;17;157,910899423725
551278;1;3;17;70;8;40;1; ;1;1;2;159;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;38;33;9242;92;17;155,054312941796
551283;2;1;17;70;9;48;1; ;1;1;2;9;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;45;54;9500;95;17;192,36309797601
551315;1;2;17;70;24;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;17;146,923319142104
551325;1;3;17;70;4;48;1; ;2;2;2;72;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5204400;1;45;30;8531;85;17;71,5476276449786
551328;1;6;17;70;2;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;17;104,447097287639
551333;1;3;17;70;12;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;17;138,607483361655
551336;1;4;17;70;4;48;3; ;1;1;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;200000;1;54;45;1551;15;17;139,290210435957
551338;1;1;17;70;52;48;2; ;2;2;2;52;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;09;21;8511;85;17;212,026704217358
551341;1;1;17;70;8;48;1; ;2;2;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;270000;1;93;93;4552;45;17;146,153684737389
551343;1;3;17;70;16;48;2; ;1;1;2;52;1; ;4;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;37;37;6412;64;17;117,387617336559
551347;1;3;17;70;12;40;1; ;2;2;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4500000;1;45;45;5239;52;17;165,774869924042
551358;1;2;17;70;8;48;1; ;1;2;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;88000;1;45;45;2212;22;17;210,120447558495
551373;1;1;17;70;108;48;3; ;1;1;2;108;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;45;5233;52;17;143,864889694672
551373;1;2;17;70;11;48;1; ;1;1;2;32;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;130000;1;37;39;7523;75;17;143,864889694672
551388;1;2;17;70;48;16;1; ;1;1;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;45;54;9500;95;17;168,410208466576
551388;1;3;17;70;8;30;1; ;1;1;2;6;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;37;45;5235;52;17;168,410208466576
551396;1;2;17;70;4;60;1; ;2;2;2;8;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;90000;1;53;95;4521;45;17;232,449538751527
551399;1;2;17;70;4;48;1; ;2;2;2;5;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;39;32;9192;91;17;185,379765202605
551402;1;3;17;70;3;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;17;146,923319142104
551415;1;1;17;70;4;48;3; ;1;1;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;54;77;1561;15;17;183,820380342626
551416;1;1;17;70;48;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;16; ; ; ;17;175,689386542934
551420;1;2;17;70;8;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;06; ; ; ;17;100,698881935
551424;1;5;17;70;8;48;3; ;1;1;2;8;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;54;54;9500;95;17;103,437194069496
551428;1;2;17;70;4;40;1; ;1;1;2;104;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5040;50;17;176,726044247025
551467;1;3;17;70;52;48;1; ;1;1;2;52;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;17;181,354380157665
551469;1;3;17;70;16;48;1; ;1;1;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;37;39;2695;26;17;125,284013854279
551489;1;1;17;70;4;48;4; ;1;1;2;728;2; ;9;9;ESTA AFILIADO A UNA EPS; ; ; ; ; ; ; ;1; ;YA ES PENSIONADO;2; ;2; ;1;41;58;7524;75;17;120,236566979976
551500;1;4;17;70;52;48;1; ;2;2;2;52;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;99;4530;45;17;170,699003509293
551504;1;1;17;70;104;48;1; ;1;1;2;104;1; ;7;9;ESTA AFILIADO A UNA EPS; ; ; ; ; ; ; ;1; ;YATIENE EL TIEMPO COTIZADO;2; ;2; ;1;39;39;5241;52;17;106,013352108679
551508;1;2;17;70;52;48;1; ;1;1;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;79;1810;18;17;186,878809790058
551513;1;2;17;70;17;48;1; ;1;1;2;17;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;03;03;6421;64;17;289,269048198774
551514;1;1;17;70;104;48;5; ;2;2;2;104;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;50;5521;55;17;212,026704217358
551542;1;2;17;70;48;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;15; ; ; ;17;118,498271389665
551545;1;2;17;70;4;48;1; ;1;1;2;36;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;58;9303;93;17;103,757311382432
551553;1;1;17;70;15;70;1; ;1;1;2;36;1; ;2;1; ; ; ; ; ; ; ; ;1; ;ESPERA  LA  EDAD  PARA  PENSIONARSE;2; ;2; ;1;44;58;7020;70;17;144,131912994048
551556;1;3;17;70;8;48;1; ;2;2;2;68;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;32;44;7530;75;17;106,013352108679
551571;1;3;17;70;3;48;1; ;1;1;2;4;1; ;9;3; ; ; ; ;1; ; ; ; ; ; ;1;84000;1;1000000;1;95;95;4100;41;17;295,226210094622
551574;1;1;17;70;12;48;1; ;2;2;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3903300;1;98;55;5011;50;17;168,945573888385
551594;1;5;17;70;52;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;17;104,107834823484
551597;1;2;17;70;104;48;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;17;171,201614614632
551602;1;3;17;70;78;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;98; ; ; ;17;189,283530991855
551610;1;2;17;70;16;48;1; ;1;1;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3035900;1;97;97;3140;31;17;184,58262761737
551610;1;4;17;70;24;48;1; ;1;1;2;24;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;97;97;1581;15;17;184,58262761737
551611;1;1;17;70;156;48;4; ;1;1;2;156;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;86;34;6421;64;17;157,076084685137
551616;1;3;17;70;156;48;1; ;1;1;2;156;1; ;7;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;37;6412;64;17;120,828996242447
551616;1;7;17;70;48;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;17;120,828996242447
551622;1;3;17;70;104;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;17;297,520497809377
551623;1;1;17;70;156;48;1; ;1;1;2;156;1; ;9;2; ; ; ;1; ; ; ; ; ; ; ;2; ;2; ;1;45;45;1921;19;17;283,331825618174
551630;1;2;17;70;52;60;3; ;1;1;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;17;121,975811800759
551633;1;1;17;70;4;48;1; ;1;1;2;4;5; ;3;9;ES COTIZANTE; ; ;1; ; ; ; ; ; ; ;2; ;1;2000000;1;40;41;5139;51;17;144,131912994048
552478;1;7;23;70;4;54;1; ;1;1;2;4;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;95;95;4521;45;23;133,581486052967
552481;1;3;23;70;26;48;1; ;2;2;2;26;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;02;02;4542;45;23;148,950983808273
552485;1;1;23;70;10;48;1; ;1;1;2;10;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;95;95;4521;45;23;96,7546641982404
552489;2;2;23;70;30;48;1; ;1;1;2;30;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;450000;1;45;54;9500;95;23;150,50903009129
552489;2;3;23;70;26;40;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;23;150,50903009129
552499;1;3;23;70;5;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;05; ; ; ;23;113,249862311722
552501;1;3;23;70;26;48;1; ;1;1;2;26;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;45;5051;50;23;117,163404090103
552502;1;3;23;70;26;48;1; ;1;1;2;26;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;450000;1;45;38;6421;64;23;95,2182707634893
552506;1;5;23;70;12;50;4; ;1;1;2;12;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;98;98;6031;60;23;93,3508041517852
552515;1;2;23;70;10;48;1; ;1;1;2;56;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;03;7250;72;23;141,357005651009
552522;1;3;23;70;8;48;1; ;1;1;2;10;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;37;77;5125;51;23;85,6794505377201
552530;1;3;23;70;2;40;1; ;2;2;2;3;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;1;886000;1;9000000;1;13;13;8043;80;23;224,344619112837
552530;1;6;23;70;4;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;23;224,344619112837
552536;1;7;23;70;6;48;1; ;1;1;2;20;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;550000;1;45;59;8513;85;23;166,634985745723
552551;1;10;23;70;24;72;1; ;1;1;2;36;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;885000;1;58;45;5233;52;23;155,79604474209
552562;1;4;23;70;3;48;1; ;1;1;2;4;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;1000000;1;54;32;7411;74;23;154,985967721011
552567;1;2;23;70;1;46;1; ;1;1;2;318;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;45;5233;52;23;311,355867553223
552580;1;4;23;70;1;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;23;81,7192460816456
552581;1;2;23;70;52;45;3; ;1;1;2;89;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;56;9301;93;23;113,276551728583
552581;1;5;23;70;12;45;1; ;1;1;2;32;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;58;95;4521;45;23;113,276551728583
552586;1;2;23;70;52;45;1; ;1;1;2;120;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5234;52;23;170,871856909873
552594;1;3;23;70;4;45;1; ;1;1;2;46;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;39;39;7512;75;23;85,469867297694
552595;1;3;23;70;2;45;1; ;1;1;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;1589;15;23;145,843193433727
552603;1;1;23;70;2;45;3; ;1;1;2;20;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;54;54;9500;95;23;118,893260939103
552608;1;2;23;70;3;45;2; ;1;1;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;1;8000000;1;13;13;8050;80;23;128,548242502065
552611;1;1;23;70;8;24;3; ;1;1;2;120;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;23;253,409499719248
552612;1;3;23;70;3;45;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;23;92,9300691506545
552616;1;3;23;70;52;45;1; ;1;1;2;96;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;39;9242;92;23;101,389336266905
552630;1;2;23;70;4;48;1; ;1;1;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;99;99;7421;74;23;154,820347925979
552639;1;3;23;70;20;48;1; ;1;1;2;20;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;45;32;6602;66;23;161,249854363585
552651;1;1;23;70;52;48;1; ;1;1;2;58;8; ;4;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;58;62;0115;01;23;151,264024038547
552651;1;6;23;70;52;48;1; ;1;1;2;52;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5239;52;23;151,264024038547
552680;1;1;23;70;12;48;3; ;2;2;2;12;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;54;45;5261;52;23;84,109904397347
552680;1;2;23;70;4;50;4; ;1;1;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;8000000;1;98;98;6031;60;23;84,109904397347
552682;1;3;23;70;2;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;23;149,813743066008
552682;2;1;23;70;3;48;4; ;1;1;2;3;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;4000000;1;98;98;6031;60;23;149,813743066008
552689;1;9;23;70;8;48;1; ;1;1;2;8;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;45;45;5211;52;23;115,876987946565
552695;1;2;23;70;2;48;3; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;23;134,97442796999
552695;1;4;23;70;52;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;23;134,97442796999
552696;1;2;23;70;32;48;1; ;1;1;2;32;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6000000;1;59;59;8511;85;23;155,677933776611
552700;1;2;23;70;12;48;1; ;1;1;2;12;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;95;95;4521;45;23;113,448680779896
553650;1;6;50;70;8;60;1; ;1;1;2;3;1; ;6;2; ; ; ; ;1; ; ; ; ; ; ;1;800000;1;8160000;1;13;13;8043;80;50;112,496051929772
553654;1;1;50;70;8;70;1; ;1;1;2;9;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;36;36;6022;60;50;202,242736888578
553657;1;3;50;70;2;60;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;07; ; ; ;50;210,958578028797
553675;1;1;50;70;3;50;1; ;1;1;2;13;2; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;7800000;1;97;58;7522;75;50;182,139423272257
553679;1;2;50;70;150;50;1; ;1;1;2;151;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5225;52;50;148,387425458336
553687;1;3;50;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;50;174,664437921609
553691;1;2;50;70;4;48;1; ;1;1;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;2000000;1;81;99;5020;50;50;129,45866229395
553693;1;1;50;70;4;48;1; ;2;2;2;8;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;480000;1;1200000;1;98;98;8511;85;50;162,4482987717
553699;1;4;50;70;2;48;1; ;1;1;2;3;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;480000;1;4000000;1;95;95;4521;45;50;183,281567986405
553710;1;2;50;70;8;48;1; ;1;1;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;45;53;5521;55;50;192,691589172884
553724;1;3;50;70;78;48;1; ;1;1;2;104;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;44;6601;66;50;128,221769895727
553730;1;1;50;70;52;36;1; ;1;1;2;52;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;41;5530;55;50;140,409949319548
553740;1;2;50;70;52;48;1; ;1;1;2;3;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;1;120000;1;120000;1;38;53;5521;55;50;182,139423272257
553749;1;1;50;70;48;48;1; ;2;2;2;48;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;39;41;5241;52;50;154,796998518578
553779;1;3;50;70;12;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;50;202,183177577762
553783;1;2;50;70;8;48;1; ;1;1;2;104;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;13;8060;80;50;202,419051791052
553795;1;2;50;70;80;70;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;50;212,735343478389
553803;1;2;50;70;16;48;1; ;1;1;2;18;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;5000000;1;21;32;5235;52;50;185,452478035526
553808;1;3;50;70;24;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;50;162,774474657366
553813;2;1;50;70;3;40;1; ;1;1;2;3;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;3000000;1;13;13;8043;80;50;125,790600515616
553826;1;6;50;70;120;48;4; ;1;1;2;240;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;43;97;4530;45;50;299,586808223727
553831;1;2;50;70;8;48;1; ;1;1;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;45;5241;52;50;131,094675817144
553852;1;1;50;70;20;48;1; ;1;1;2;30;1; ;3;1; ; ; ; ; ; ; ; ;1; ;ES PENSIONADO;2; ;1;2500000;1;03;03;5272;52;50;182,877788273687
553864;1;3;50;70;54;48;1; ;1;1;2;150;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;50;139,916080510503
553871;1;1;50;70;4;48;4; ;1;1;2;10;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;98;38;6421;64;50;179,741048412893
553896;1;2;50;70;48;48;1; ;1;1;2;53;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;40;40;5211;52;50;80,1860682033267
553897;1;2;50;70;60;48;1; ;1;1;2;312;1; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;45;45;5233;52;50;194,76775153793
553901;1;2;50;70;8;48;4; ;1;1;2;12;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3100000;1;45;77;5125;51;50;193,530859139708
553901;1;4;50;70;4;48;8; ;1;1;2;5;8; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;62;62;0140;01;50;193,530859139708
553908;1;4;52;70;1;25;1; ;1;1;2;4;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;120000;1;400000;1;53;33;5522;55;52;73,2881011881555
553921;1;1;52;70;52;48;5; ;1;1;2;48;5; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;51;51;5521;55;52;108,381214045872
553926;1;6;52;70;3;40;4; ;1;1;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;56;9500;95;52;115,453872668339
553928;1;2;52;70;52;40;1; ;1;1;2;364;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;33;9212;92;52;135,657907933515
553937;2;2;52;70;156;24;1; ;2;2;2;156;1; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;53;8511;85;52;171,380565633638
553945;1;2;52;70;24;50;1; ;1;1;2;24;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;84;84;5020;50;52;119,886069397004
553947;1;1;52;70;13;48;1; ;1;1;2;15;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;6042;60;52;147,92290853067
