DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;AREA;CLASE;MES;DPTO;fex_c_2011
5286788;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;1;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;41;1;11;41;180,990683611572
5286789;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;1;4;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;41;1;11;41;197,069235139654
5286790;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;41;1;11;41;338,999992216963
5286791;1;3;2;1;1;1;1;1;3;1; ; ;65000000;500000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;41;1;11;41;252,13416651218
5286792;1;4;3;1;1;1;1;1;3;1; ; ;60000000;500000; ;2;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;1;2;1;1;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;41;1;11;41;208,814665185353
5286795;1;4;3;1;1;1;1;1;3;3; ; ; ; ;600000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;1;1;3;1;1;1;1;1;4;1;3;1;1;1;3;1;1;01;41;1;11;41;340,393781440819
5286819;1;2;2;3;1;1;1;1;4;3; ; ; ; ;370000;2;2;1;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;2;2;2;1;2;1;1;01;05;1;11;05;1014,3067861603
5286821;1;4;3;1;1;1;1;1;3;3; ; ; ; ;850000;2;2;2;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;1;11;05;1130,63057832678
5286829;1;3;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2; ;1;1;1;2;1;1;1;1;1;3;1;2;01;11;1;11;11;3326,4001142367
5286830;1;2;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;1;2;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;1;11;11;3834,65789579952
5286831;1;4;3;1;1;1;1;1;3;2; ;320000;60000000;400000; ;2;2;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;2;2;2;1;2;3;2; ;1;1;1;2;1;1;1;1;1;2;1;1;01;11;1;11;11;3154,05962201812
5286832;1;1;1;1;1;1;1;1;3;3; ; ; ; ;280000;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;3;1;4;1;2;1;1;1;3;1;1;01;11;1;11;11;3770,75201942533
5286833;1;2;2;1;1;1;1;1;3;1; ; ;99;350000; ;2;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;1;2;2;2;1;1;2;2; ;1;1;1;5;1;2;1;1;1;3;1;1;01;11;1;11;11;3396,09878860657
5286834;1;2;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;66;1;11;66;390,548999317241
5286835;1;2;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;66;1;11;66;390,548999317241
5286837;1;3;2;1;1;1;1;1;3;1; ; ;155000000;500000; ;2;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;2;1;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;66;1;11;66;392,936894098454
5286839;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;1;2;2;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;66;1;11;66;489,310568147611
5286840;1;4;2;1;1;1;1;1;3;1; ; ;100000000;500000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;3;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;66;1;11;66;333,729410080704
5286844;1;4;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;66;1;11;66;368,183902412185
5286848;1;3;1;1;1;1;1;1;3;3; ; ; ; ;550000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;66;1;11;66;326,864824807611
5286849;1;3;2;1;1;1;1;1;3;1; ; ;45000000;200000; ;2;2;1;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;1;1;2;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;66;1;11;66;275,295466321112
5286851;1;2;2;1;1;1;1;1;3;6;PROMESA DE VENTA; ; ;300000; ;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;11;1;11;11;3214,74734320402
5286852;1;3;2;1;1;1;1;1;3;1; ; ;130000000;350000; ;2;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;1;1;1;2;1;4;4;2; ;1;2;1;2;1;1;1;1;1;3;1;2;01;11;1;11;11;3884,0966870904
5286853;1;3;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;1;2;1;1;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;11;1;11;11;3124,42610467137
5286854;1;2;1;1;1;1;1;1;3;3; ; ; ; ;290000;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;11;1;11;11;3025,63713166481
5286855;1;3;2;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;1;11;11;3141,19582399201
5286856;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;1;11;11;3761,10637658751
5286857;1;2;2;1;1;1;1;1;3;3; ; ; ; ;380000;2;1;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;1;1;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;1;11;11;4155,76937102559
5286860;1;2;2;1;1;1;1;1;3;3; ; ; ; ;330000;2;1;2;1;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;6;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;11;1;11;11;3872,55358139592
5286861;1;5;4;1;1;1;1;1;3;2; ;700000;80000000;500000; ;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;2;2;2;2;1;4;6;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;1;11;11;3422,03765251976
5286862;1;4;3;1;1;1;1;1;3;3; ; ; ; ;430000;1;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;2;5;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;66;1;11;66;518,077470089168
5286863;1;4;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;1;11;11;3831,77846964609
5286864;1;4;1;1;1;1;1;1;3;3; ; ; ; ;625000;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;66;1;11;66;345,844226103836
5286865;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;1;2;2;2;1;4;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;1;11;11;3787,52173874597
5286866;1;2;1;1;1;1;1;1;3;4; ; ; ;50000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;3;1;2;1;1;1;3;1;1;01;11;1;11;11;3326,4001142367
5286868;1;3;2;1;1;1;1;1;3;4; ; ; ;400000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;2;2;1;1;2;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;66;1;11;66;481,757446245247
5286870;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;1;2;1;1;1;1;2;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;2;1;2;2;1;1;3;1;1;01;11;1;11;11;3084,36094764825
5286871;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;2;2;1;4;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;66;1;11;66;516,12693494784
5286872;1;1;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;66;1;11;66;390,548999317241
5286873;1;3;3;1;1;1;1;1;3;3; ; ; ; ;900000;1;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;1;11;11;3258,41458164766
5286874;1;4;2;1;1;1;1;1;3;1; ; ;60000000;250000; ;2;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;4;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;11;1;11;11;3284,44601757389
5286875;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;1;2;2;1;3;5;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;11;1;11;11;3139,23191878956
5286876;1;3;2;1;1;1;1;1;3;4; ; ; ;550000; ;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;2;1;2;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;1;11;11;3647,51158946276
5286877;1;3;1;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;1;11;11;3124,42610467137
5286878;1;4;3;1;2;1;1;1;3;1; ; ;80000000;500000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;1;2;2;1;3;6;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;23;1;11;23;191,822149204186
5286878;2;2;1;1;2;1;1;1;3;4; ; ; ;400000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;2;1;1;2;1;1;1;1;1;3;1;1;01;23;1;11;23;191,822149204186
5286879;1;2;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;1;11;11;4771,87227597631
5286880;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;1;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;11;1;11;11;3381,271085378
5286881;1;3;2;1;1;1;1;4;3;1; ; ;30000000;400000; ;2;2;2;1;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;6;6;2; ;1;1;5;1;1;1;1;1;1;3;1;1;01;23;1;11;23;169,183282050614
5286882;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;3;3;1;1;1;2;1;2;1;1;1;1;1;3;1;1;01;23;1;11;23;183,295224686259
5286883;1;4;3;1;1;1;1;5;3;4; ; ; ;600000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;6;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;23;1;11;23;260,140706741288
5286884;1;5;4;1;1;1;1;1;3;1; ; ;160000000;800000; ;1;2;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;1;1;2;1;4;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;1;11;11;3185,45255489213
5286886;1;1;1;1;1;1;1;1;3;1; ; ;150000000;1200000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;1;11;11;3530,67675803934
5286889;1;3;2;1;1;1;1;1;3;1; ; ;90000000;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;5;6;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;11;1;11;11;3224,45970650664
5286890;1;5;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;1;11;11;2882,38693808293
5286891;1;2;2;1;1;1;1;1;2;3; ; ; ; ;200000;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;2; ;2;1;1;3;1;1;01;11;1;11;11;3396,09878860657
5286892;1;1;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;11;1;11;11;3697,20050021332
5286895;1;3;2;1;1;1;1;1;3;3; ; ; ; ;550000;2;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;2;2;2;2;2;1;1;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;15;1;11;15;145,458214377783
5286896;1;2;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;1;2;2;2;1;3;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;15;1;11;15;179,636984558049
5286897;1;5;2;1;1;1;1;1;3;1; ; ;150000000;500000; ;2;1;2;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;3;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;15;1;11;15;112,493684122837
5286898;1;4;3;1;1;1;1;1;3;1; ; ;120000000;350000; ;2;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;4;5;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;15;1;11;15;158,525824801786
5286900;1;4;3;1;1;1;1;1;3;1; ; ;150000000;800000; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;1;2;1;5;6;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;15;1;11;15;105,932427104608
5286901;1;4;3;1;1;1;1;1;3;3; ; ; ; ;530000;2;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;1;2;2;2;1;4;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;15;1;11;15;143,767143972449
5286902;1;3;1;1;1;1;1;1;3;3; ; ; ; ;270000;2;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;15;1;11;15;138,760229987558
5286903;1;3;1;1;1;1;1;1;3;3; ; ; ; ;550000;2;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;2;1;2;2;1;2;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;15;1;11;15;123,837222070305
5286914;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;1;1;2;2;1;1;4;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;41;1;11;41;148,659309661376
5286916;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;1;1;1;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;41;1;11;41;190,15225791492
5286917;1;4;2;1;1;1;1;1;3;1; ; ;160000000;700000; ;2;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;1;1;1;2;1;1;3;2; ;1;1;1;4;1;4;1;1;1;3;1;2;01;41;1;11;41;143,528297047907
5286921;1;3;1;1;1;1;1;1;3;4; ; ; ;600000; ;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;41;1;11;41;137,055210632721
5286923;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;1;2;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;41;1;11;41;418,880049560039
5286924;1;4;1;1;1;1;1;1;3;1; ; ;80000000;400000; ;2;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;41;1;11;41;252,13416651218
5286927;1;3;1;1;1;1;1;1;3;1; ; ;70000000;350000; ;2;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;1;1;1;2;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;41;1;11;41;252,13416651218
5286928;1;4;1;1;1;1;1;1;3;1; ; ;130000000;500000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;41;1;11;41;252,13416651218
5286929;1;3;1;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;1;1;1;2;2;1;2;1;1;1;2;1;1;1;2;2;1;1;2;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;41;1;11;41;395,898674553857
5286930;1;3;1;1;1;1;1;1;3;4; ; ; ;400000; ;2;1;2;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;41;1;11;41;274,110421265441
5286932;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;1;2;1;1;2;1;1;01;17;1;11;17;124,195729377917
5286934;1;2;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;17;1;11;17;219,002939520569
5286935;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;1;2;1;1;2;1;1;01;17;1;11;17;277,457512600157
5286936;1;3;2;1;1;1;1;1;4;1; ; ;98;98; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;5;2; ;1;2;1;3;1;1;1;1;1;2;1;1;01;17;1;11;17;246,310493448295
5286937;1;2;1;1;1;1;1;1;4;3; ; ; ; ;300000;2;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;1;2;1;1;2;1;1;01;17;1;11;17;255,021631700929
5286939;1;5;1;1;1;1;1;1;3;1; ; ;98;1000000; ;1;1;2;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;17;1;11;17;341,521173826868
5286940;1;6;2;1;1;1;1;1;3;1; ; ;98;1500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;2;2;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;17;1;11;17;391,413269813304
5286941;1;5;3;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;4;4;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;17;1;11;17;324,645895108034
5286942;1;5;4;1;1;1;1;1;3;1; ; ;300000000;1300000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;2;4;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;17;1;11;17;425,609907588848
5286943;1;5;4;1;1;1;1;1;3;3; ; ; ; ;1300000;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;2;2;1;4;6;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;17;1;11;17;420,213035089428
5286944;1;5;1;1;1;1;1;1;3;1; ; ;98;1200000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;17;1;11;17;304,221454163128
5286945;1;5;2;1;1;1;1;1;3;1; ; ;280000000;1200000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;1;2;1;3;3;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;17;1;11;17;201,798849528001
5286946;1;5;2;1;1;1;1;1;3;1; ; ;450000000;1600000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;17;1;11;17;266,921734499389
5286947;1;5;2;1;1;1;1;1;3;1; ; ;300000000;1000000; ;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;17;1;11;17;271,660011677434
5286948;1;7;2;1;1;1;1;1;3;1; ; ;500000000;2500000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2; ;1;1;1;4;1;6;1;1;1;3;1;1;01;76;1;11;76;823,037903967376
5286949;1;4;2;1;1;1;1;1;3;1; ; ;98;2000000; ;2;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;1;2;4;2; ;1;1;1;4;1;6;1;1;1;3;1;1;01;76;1;11;76;1171,98133151554
5286950;1;4;3;1;1;1;1;1;3;3; ; ; ; ;750000;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;7;9;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;1;11;76;1660,70009585287
5286950;2;1;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;3;2; ;2;2;1;4;1;3;1;1;1;3;1;1;01;76;1;11;76;1660,70009585287
5286951;1;2;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;1;11;76;743,953687081651
5286952;1;3;2;1;1;1;1;1;1;3; ; ; ; ;350000;2;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;1;2;1;4;1;2;2;1;1;3;1;1;01;76;1;11;76;958,081657398235
5286953;1;4;3;1;1;1;1;1;3;4; ; ; ;1300000; ;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;2;1;2;1;2;4;2; ;1;1;1;4;1;4;1;1;1;3;1;2;01;50;1;11;50;256,74064851291
5286954;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;50;1;11;50;634,967384898333
5286955;1;4;3;1;1;1;1;1;3;1; ; ;70000000;400000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;11;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;50;1;11;50;484,034515433271
5286956;1;6;3;1;1;1;1;1;3;3; ; ; ; ;1500000;1;1;1;1;1;1;1;2;1;2;1;2;1;1;1;1;1;1;2;1;2;1;3;4;2; ;1;1;1;4;1;4;1;1;1;3;1;2;01;50;1;11;50;317,483692449166
5286969;1;3;2;1;1;1;1;1;3;1; ; ;50000000;400000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;3;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;23;1;11;23;176,114510296514
5286970;1;3;1;2;1;1;1;1;3;3; ; ; ; ;250000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;2;1;4;1;1;1;2;1;3;1;1;01;23;1;11;23;227,76362217169
5286976;1;2;1;1;1;1;1;1;3;5; ; ; ;100000; ;2;1;2;1;2;2;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;7;2; ;1;1;1;2;1;1;1;1;1;3;1;2;01;54;1;11;54;297,033564129732
5286977;1;1;1;1;2;1;1;2;4;4; ; ; ;200000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;2;4;2; ;1;1;1;4;1;2;2;1;1;3;1;2;01;54;1;11;54;403,216071679711
5286980;1;2;1;1;1;1;1;1;4;5; ; ; ;200000; ;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;3;2; ;1;1;1;4;1;2;2;1;1;3;1;2;01;54;1;11;54;301,571275494118
5286982;1;3;1;1;1;1;1;1;3;2; ;420000;150000000;600000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;1;1;2;1;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;2;01;54;1;11;54;296,489229521635
