DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3148;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;P7240S1;P6980;P7140;OFICIO;RAMA2D_R4;OCI;P6430;RAMA4D_R4;INGLABO;MES;DPTO;fex_c_2011;RAMA4DP8_R4
6052220;1;5;1;60;68;68;1;2;1;;1;;1;1;2;1;48;;1;;2;4500000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;7500000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;30;2;;30;;;;9;7;;1;;1;1;1;20;1;;;;;;;;;1;1;1;0;60;1;;1;1;68;30;1;;2500000;4;7;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;10;2;;1;;06;86;1;1;8621;7000000;12;68;504.85685425;
6052221;1;2;1;60;68;68;1;2;1;;1;;1;1;2;1;84;;2;;2;908600;2;;;2;;2;;2;;2;;2;;;1;106500;2;1;35000;2;2;;;2;;;2;;;1;900000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;7;1;;;;;;;;;1;1;1;0;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;60;3;;1;;33;47;1;1;4711;908600;12;68;693.66158887;
6052221;1;4;1;60;68;68;1;2;2;8;1;;1;1;2;1;7;;2;;2;908600;2;;;2;;2;;2;;2;;2;;;1;106500;2;2;;;2;;;2;;;2;;;1;450000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;4;4;;1;;1;1;1;5;1;;;;;;;;;1;2;1;0;12;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;10;3;;1;;98;43;1;1;4321;908600;12;68;693.66158887;
6052222;1;2;1;60;68;68;1;2;1;;1;;1;1;2;1;324;;2;;2;3000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;1;;1;;1;1;1;27;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;39;37;1;1;3700;3000000;12;68;579.57079291;
6052222;1;3;1;60;68;68;1;2;1;;1;;1;1;2;1;48;;1;;2;1500000;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;750000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;1;;1;;1;1;1;8;1;;;;;;;;;1;2;1;6;36;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;40;5;;1;;32;65;1;1;6511;1500000;12;68;579.57079291;
6052223;1;1;1;60;68;68;1;2;1;;1;;1;1;2;1;36;;1;;2;2000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1000000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;4;7;;1;;1;2;1;7;1;;;;;;;;;1;2;1;0;24;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;20;3;;1;;45;46;1;1;4659;2000000;12;68;566.46301804;
6052223;1;2;1;60;68;68;1;1;;;1;;1;2;2;2;12;;1;;2;700000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;3;7;;3;;2;;;;;;;;;;;;1;2;2;1;0;24;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;15;3;;1;;53;56;1;1;5619;700000;12;68;566.46301804;
6052224;1;3;1;60;68;68;1;2;1;;1;;1;1;2;1;48;;2;;2;3200000;2;;;2;;2;;2;;2;;2;;;1;106000;1;2;;;2;;;2;;;2;;;1;3200000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;55;;.;55;;;;5;5;;1;;1;2;1;22;1;;;;;;;;;1;2;1;1;60;1;;7;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;30;8;;1;;43;21;1;1;2100;3200000;12;68;448.16042098;
6052225;1;1;1;60;68;68;1;2;1;;2;4;1;1;2;1;6;;2;;2;908000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;400000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;8;1;;;;;;;;;1;1;1;2;45;1;;7;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;45;2;;1;;58;68;1;1;6820;908000;12;68;710.63348227;8010
6052226;1;2;1;60;68;68;1;2;2;12;1;;1;2;2;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;;;;;3;1200000;1;;3;;3;2;12;50;;.;50;;;;1;7;;1;;1;1;2;5;1;;;;;;;;;1;1;1;0;12;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;5;3;;1;;18;93;1;4;9329;1200000;12;68;473.32633617;
6052227;1;1;1;60;68;68;1;2;2;2;1;;1;1;2;1;7;;2;;2;908600;2;;;2;;2;;2;;2;;2;;;1;106500;2;2;;;2;;;2;;;2;;;1;900000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;5;;1;;1;1;1;10;1;;;;;;;;;1;1;1;0;11;2;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;20;3;;1;;87;36;1;2;3600;908600;12;68;621.40353788;
6052228;1;1;1;60;68;68;1;2;2;12;1;;1;1;2;1;48;;2;;2;2000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2000000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;9;1;;;;;;;;;1;1;1;5;6;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;2;30;3;;1;;07;86;1;1;8610;2000000;12;68;709.37533031;
6052228;1;3;1;60;68;68;1;2;1;;1;;1;1;2;1;60;;1;;2;2300000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2300000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;10;1;;;;;;;;;1;1;1;0;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;40;3;;1;;01;86;1;1;8610;2300000;12;68;709.37533031;
6052229;1;1;1;60;68;68;1;2;1;;2;4;1;1;1;1;240;;2;;2;1600000;2;;;2;;2;;2;;2;;2;;;1;106454;2;1;33000;2;2;;;2;;;2;;;1;1600000;1;1600000;1;98;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;20;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;30;1;;1;;58;84;1;2;8424;1600000;12;68;581.46412383;8424
6052233;1;1;1;60;68;68;2;;;;;;;;;;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;2500000;1;;3;;3;2;12;48;;.;48;;;;1;1;;1;;1;2;2;20;1;;;;;;;;;2;2;1;12;12;1;;12;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;10;RENTA;1;;18;93;1;4;9311;2500000;12;68;533.43174545;
6052234;1;3;1;60;68;68;1;2;1;;1;;1;1;2;1;180;;1;;2;1200000;2;;;2;;2;;2;;2;;2;;;1;110000;1;2;;;2;;;2;;;2;;;1;600000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;9;7;;1;;1;1;1;12;1;;;;;;;;;1;2;1;0;12;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;15;3;;1;;59;86;1;1;8621;1200000;12;68;627.60317129;
6052234;1;4;1;60;68;68;1;2;1;;1;;1;1;2;1;18;;1;;2;1200000;2;;;2;;2;;2;;2;;2;;;1;110000;1;2;;;2;;;2;;;2;;;1;600000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;9;7;;1;;1;2;1;8;1;;;;;;;;;1;1;1;0;22;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;20;3;;1;;45;47;1;1;4771;1200000;12;68;627.60317129;
6052236;1;1;1;60;68;68;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;3;0;0;2;7;;1;1;2021;1;3000000;1;;3;;3;2;12;48;;.;48;;;;2;7;;1;;1;1;2;98;;;1;;;;;;;1;1;1;0;120;4;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;20;2;;1;;41;46;1;5;4663;3000000;12;68;613.08716556;
6052236;1;2;1;60;68;68;1;1;;;1;;1;2;2;1;240;;1;;2;1000000;2;;;2;;2;;2;;2;;2;;;1;106000;1;2;;;2;;;2;;;2;;;1;1000000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;2;7;;1;;1;2;1;20;;;1;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;15;3;;1;;32;46;1;1;4663;1000000;12;68;613.08716556;
6052236;1;3;1;60;68;68;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;2000000;1;;3;;3;2;12;30;2;;30;;;;1;4;;1;;2;;;;;;1;1;;;;;;2;2;2;;;;;;1;68;10;4;;180000;2;5;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;5;2;;1;;98;49;1;4;4922;2180000;12;68;613.08716556;
6052237;1;1;1;60;68;68;1;2;1;;1;;1;1;2;1;312;;2;;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;100;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;6;7;;1;;3;;;;;;;;;;;;;1;1;1;0;60;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;2;14;;8;;;;11;46;1;1;4644;;12;68;613.08716556;
6052238;1;1;1;60;68;68;1;2;1;;1;;1;1;2;1;396;;2;;2;4000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;1;1800000;2;1;2000000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;1;;1;;1;2;1;33;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;8;;1;;44;65;1;1;6512;4000000;12;68;620.49306849;
6052238;1;2;1;60;68;68;2;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;2;0;0;3;7;;1;1;2021;1;3500000;1;;3;;6;2;12;48;;.;48;;;;2;7;;1;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;2;3;5;5;;1;;21;96;1;5;9602;3500000;12;68;620.49306849;
6052238;1;3;1;60;68;68;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;3500000;1;;3;;1;1;12;48;;.;48;;;;1;1;;1;;1;1;2;60;1;;;;;;;;;2;2;2;;;;;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;;1;1;1;1;1;2;2;2;14;;8;;1;1;12;69;1;4;6910;3500000;12;68;620.49306849;
6052239;1;1;1;60;68;68;1;2;1;;1;;1;1;2;1;10;;2;;2;4000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;8000000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;5;1;;;;;;;;;1;2;1;0;29;1;;8;2;;;;;;;;1;30;2;1;2;;;;;;;;;;;;;1;1;1;2;1;1;8;10;3;;1;;06;86;1;1;8621;4000000;12;68;613.99763495;
6052239;1;2;1;60;68;68;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;3;1;;;;;3;3000000;1;;3;;3;2;12;50;;.;50;;;;2;7;;3;;1;2;2;20;;1;;;;;;;;1;2;1;0;3;1;;1;1;68;20;4;;3000000;4;7;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;40;3;;1;;12;69;1;4;6910;6000000;12;68;613.99763495;
6052240;1;1;1;60;68;68;1;2;2;12;1;;1;1;2;1;36;;2;;2;1800000;2;;;2;;2;;2;;2;;2;;;1;106454;2;1;33000;2;2;;;2;;;2;;;1;1800000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;30;2;;;9;7;;1;;1;1;1;13;1;;;;;;;;;1;1;1;0;3;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;20;3;;1;;21;86;1;1;8621;1800000;12;68;621.40353788;
6052240;1;2;1;60;68;68;1;2;2;3;1;;1;2;2;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;;;;;2;;1;;3;;1;2;12;40;;.;30;2;;;9;7;;1;;1;1;2;20;1;;;;;;;;;1;2;1;0;12;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;20;3;;1;;39;94;1;4;9411;;12;68;621.40353788;
6052242;1;1;1;60;68;23;1;2;2;3;1;;1;1;2;1;36;;2;;2;8000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;8000000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;8;;1;;1;1;1;14;1;;;;;;;;;1;1;1;7;13;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;6;30;8;;1;;84;06;1;1;0610;8000000;12;68;630.93392946;
6052242;1;2;1;60;68;68;1;2;1;;2;4;1;1;1;1;48;;5;;1;2600000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2600000;1;2600000;1;1300000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;30;2;;0;3;;;9;1;;1;;1;2;1;7;1;;;;;;;;;1;1;1;6;36;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;14;;3;;1;;13;85;1;2;8530;2600000;12;68;630.93392946;8412
6052243;1;1;1;60;68;68;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;3;1;0;1;7;;1;1;2021;1;5800000;1;;3;;7;2;12;48;;.;48;;;;3;7;;3;;2;;;;;;;1;;;;;;2;2;1;6;36;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;6;30;9;;1;;41;29;1;5;2930;5800000;12;68;621.40353788;
6052244;1;1;1;60;68;68;2;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;;;;;2;1500000;1;;3;;4;1;12;48;;.;48;;;;1;5;;1;;2;;;;;;;;;;;;1;2;2;1;12;8;1;;1;2;;;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;;1;1;1;2;1;2;2;1;3;20;3;;1;1;44;65;1;4;6511;1500000;12;68;493.4923314;
6052245;1;1;1;60;68;68;2;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;3;7;;1;1;2021;2;900000;1;;3;;3;2;12;50;;.;50;;;;2;7;;3;;2;;;;;;;;;;;;1;2;2;1;0;12;4;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;2;3;;1;;57;96;1;5;9602;900000;12;68;541.52470978;
6052245;1;2;1;60;68;68;2;;;;;;;;;;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;900000;1;;3;;3;2;12;48;;.;48;;;;1;5;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;50;3;;1;;97;52;1;4;5224;900000;12;68;541.52470978;
6052245;1;3;1;60;68;68;1;1;;;1;;1;2;2;2;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;4;;;;;3;400000;1;;3;;3;2;12;40;;.;40;;;;1;7;;5;;2;;;;;;;;;;;;1;2;2;1;0;48;4;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;2;3;;1;;57;96;1;4;9602;400000;12;68;541.52470978;
6052245;2;1;2;60;68;68;1;2;2;3;2;4;1;1;2;1;7;;2;;2;1200000;2;;;2;;2;;2;;2;;2;;;1;106500;2;2;;;2;;;2;;;2;;;1;600000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;54;;.;54;;;;8;5;;1;;2;;;;;;;;;;;;1;2;2;1;0;4;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;10;3;;1;;99;38;1;1;3811;1200000;12;68;541.52470978;3600
6052246;1;1;1;60;68;68;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;1000000;1;;3;;3;2;12;50;;.;50;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;0;18;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;10;3;;1;;93;41;1;4;4111;1000000;12;68;566.46301804;
6052246;1;2;1;60;68;68;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;800000;1;;3;;3;2;12;50;;.;50;;;;1;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;12;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;3;3;;1;;41;47;1;4;4773;800000;12;68;566.46301804;
6052247;1;1;1;60;68;68;1;2;1;;1;;1;1;2;1;18;;1;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;908526;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;0;3;;;5;7;;1;;1;1;1;1;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;3;5;3;;1;;12;22;1;1;2229;908526;12;68;621.40353788;
6052247;1;2;1;60;68;68;1;2;2;6;1;;1;2;2;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;;;;;2;1500000;1;;3;;4;2;6;48;;.;0;3;;;2;7;;1;;1;1;2;2;1;;;;;;;;;2;2;1;6;6;4;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;8;30;5;;1;;39;86;1;4;8621;1500000;12;68;621.40353788;
6052248;1;1;1;60;68;68;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;;;;;3;6000000;1;;3;;3;2;12;50;;.;50;;;;1;1;;1;;2;;;;;;;1;;;;;;2;2;1;0;48;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;5;;1;;16;74;1;4;7410;6000000;12;68;621.40353788;
6052248;1;2;1;60;68;68;1;2;1;;1;;1;1;2;1;15;;3;;1;3000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1500000;2;;2;;1;500000;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;9;7;;1;;1;2;1;4;1;;;;;;;;;1;1;1;6;12;1;;13;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;15;5;;1;;42;10;1;1;1082;3000000;12;68;621.40353788;
6052249;1;1;1;60;68;68;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;80;80;0;0;2;7;;1;1;2021;2;4000000;1;;3;;3;2;12;66;;.;55;2;;;8;7;;1;;1;2;2;12;1;;;;;;;;;1;1;1;0;68;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;12;3;;1;;21;94;1;5;9499;4000000;12;68;621.40353788;
6052249;1;2;1;60;68;68;1;2;1;;1;;1;1;2;1;192;;2;;2;3634000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3580000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;17;1;;;;;;;;;1;1;1;0;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;20;2;;1;;11;64;1;1;6499;3634000;12;68;621.40353788;
6052250;1;1;1;60;68;68;1;2;1;;1;;1;1;1;1;12;;5;;1;2900000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2900000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;1;;1;;1;1;1;2;1;;1;;;;;;;1;1;1;1;12;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;2;;1;;08;62;1;1;6201;2900000;12;68;656.17806248;
6052251;1;1;1;60;68;68;1;2;1;;2;4;1;1;1;1;36;;2;;2;3200000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3200000;1;3200000;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;30;3;HORARIO ESTABLECIDO POR TRABAJADORES DEL MAGISTERIO;0;3;;;9;7;;1;;1;3;1;8;1;;;;;;;;;1;1;1;0;12;4;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;10;5;;1;;13;85;1;2;8530;3200000;12;68;533.43174545;8413
6052252;1;1;1;60;68;68;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;900000;1;;3;;3;2;12;50;;.;50;;;;1;4;;2;;2;;;;;;;;;;;;1;2;2;1;0;18;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;3;3;;1;;98;49;1;4;4921;900000;12;68;680.2244598;
6052252;1;2;1;60;68;68;1;2;1;;2;1;1;1;2;1;12;;1;;2;1200000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;600000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;9;7;;1;;1;2;1;7;1;;;;;;;;;1;1;1;0;12;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;10;3;;1;;55;86;1;1;8610;1200000;12;68;680.2244598;7810
6052253;1;1;1;60;68;68;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;1000000;1;;3;;3;2;12;54;;.;54;;;;1;4;;2;;2;;;;;;;;;;;;1;2;2;1;0;48;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;2;3;;1;;98;49;1;4;4921;1000000;12;68;484.34317646;
6052253;1;2;1;60;68;68;1;1;;;1;;1;2;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;;;;;3;500000;1;;3;;3;2;1;45;;.;45;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;1;12;6;4;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;79;14;1;4;1410;500000;12;68;484.34317646;
6052253;1;6;1;60;68;68;1;1;;;1;;1;2;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;3;;;;;3;240000;1;;3;;3;2;2;30;2;;30;;;;1;1;;1;;3;;;;;;;;;;;;;2;2;1;5;1;4;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;;;79;14;1;4;1410;240000;12;68;484.34317646;
6052254;1;1;1;60;68;68;1;2;2;12;1;;1;1;2;1;12;;2;;2;1500000;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;4;7;;1;;1;1;1;3;1;;;;;;;;;1;1;1;0;12;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;15;3;;1;;11;86;1;1;8692;1500000;12;68;621.40353788;
