DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
6043123;1;2;1;70;70;1;12;48;908526;1;;2;48;1;;3;2;2;;2;;;;;;;;;;;1;2;;56;44;33;1;1;12;5611;70;128.53074559
6043126;1;4;1;70;70;1;20;48;908526;1;;2;96;1;;4;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;12;8530;70;63.828213039
6043128;1;2;1;70;70;1;6;48;900000;4;;2;6;4;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;12;4111;70;63.828213039
6043128;1;4;1;70;70;1;52;48;908526;1;;2;99;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4771;70;63.828213039
6043128;1;5;1;70;70;1;4;48;908526;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;1;908526;35;58;58;1;1;12;3511;70;63.828213039
6043129;1;2;1;70;70;1;48;48;908526;1;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;85;45;59;1;2;12;8559;70;63.828213039
6043130;1;3;1;70;70;1;20;48;4500000;1;;2;21;1;;9;2;3;;2;;;;;;1;;;;;;2;;86;06;06;1;2;12;8610;70;134.08910025
6043133;1;3;1;70;70;1;6;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;1;12;;70;133.43506611
6043138;1;1;1;70;70;1;30;48;600000;3;;2;32;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;12;9700;70;98.996273987
6043138;1;2;1;70;70;1;8;48;908526;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;33;53;1;1;12;5611;70;98.996273987
6043145;1;4;1;70;70;1;3;48;908527;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;12;;70;173.9557944
6043153;1;5;1;70;70;1;3;48;2500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;02;;1;1;12;;70;106.82255152
6043154;1;3;1;70;70;1;3;48;1800000;1;;2;4;1;;9;2;7;;2;;;;;;;;;;;1;1;1600000;64;44;44;1;1;12;6412;70;120.74073144
6043157;1;2;1;70;70;1;5;48;1600000;1;;2;65;1;;8;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;1;12;8530;70;108.27048122
6043159;1;3;1;70;70;1;34;48;1200000;1;;2;44;1;;3;2;1;;2;;;;;;;;;;;1;2;;69;39;32;1;2;12;6910;70;63.828213039
6043160;1;2;1;70;70;1;4;40;1200000;1;;2;40;1;;9;2;1;;2;;;;;;;;;;;1;2;;78;39;39;1;1;12;7810;70;91.406594956
6043162;1;2;1;70;70;1;38;48;908526;1;;2;84;1;;3;2;8;;2;;;;;;;;;;;1;2;;47;33;33;1;2;12;4723;70;136.50140114
6043163;1;2;1;70;70;1;5;40;1200000;1;;2;35;1;;9;2;1;;2;;;;;;;;;;;1;2;;78;39;44;1;1;12;7810;70;110.79253982
6043173;1;2;1;70;73;1;259;48;908526;1;;2;312;3;;2;2;1;;2;;;;;;;;;;;1;2;;97;99;98;1;2;12;9700;73;178.57607356
6043179;1;2;1;70;73;1;52;48;1500000;1;;2;52;1;;8;2;1;;2;;;;;;;;;;;1;2;;01;02;05;1;2;12;0123;73;178.57607356
6043202;1;1;1;70;73;1;81;48;908600;1;;2;81;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4771;73;198.89866486
6043204;1;1;1;70;73;1;52;48;908600;2;;2;104;1;;3;2;2;;2;;;;;;;;;;;1;2;;85;13;13;1;2;12;8513;73;470.54449917
6043210;1;4;1;70;73;1;36;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;12;;73;178.57607356
6043220;1;2;1;70;73;1;12;48;908000;1;;2;84;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;97;97;1;1;12;4711;73;714.30429424
6043234;1;3;1;70;73;1;24;48;1200000;1;;2;28;1;;5;2;1;;2;;;;;;;;;;;1;2;;88;19;19;1;2;12;8891;73;178.57607356
6043234;1;4;1;70;73;1;12;48;908526;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;58;97;1;1;12;4711;73;178.57607356
6043241;1;2;1;70;73;1;24;60;908600;1;;2;24;1;;6;2;2;;2;;;;;;;;;;;1;2;;80;58;58;1;2;12;8010;73;241.18808136
6043260;1;3;1;70;73;1;52;48;1000000;1;;2;52;1;;6;2;1;;2;;;;;;;;;;;1;2;;61;03;85;1;2;12;6110;73;194.72091456
6043263;1;2;1;70;73;1;12;60;1100000;1;;2;28;1;;9;2;2;;2;;;;;;;;;;;1;2;;47;58;58;1;1;12;4759;73;356.58875315
6043266;1;1;1;70;73;1;2;48;908526;1;;2;2;1;;9;2;1;;2;;;;;;;;;;;1;1;908526;85;55;55;1;1;12;8530;73;395.853172
6043276;1;2;1;70;73;1;52;48;908600;1;;2;132;1;;3;2;1;;2;;;;;;;;;;;1;2;;96;32;32;1;2;12;9603;73;438.1425885
6043281;1;4;1;70;73;1;36;48;908526;1;;2;36;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;97;97;1;2;12;4711;73;178.57607356
6043283;1;1;1;70;73;1;16;50;908526;1;;2;80;1;;5;2;1;;2;;;;;;;;;;;1;2;;14;79;79;1;2;12;1410;73;244.45431451
6043283;1;3;1;70;73;1;4;48;908526;1;;2;4;1;;6;2;1;;2;;;;;;;;;;;1;1;100000;47;45;45;1;1;12;4771;73;244.45431451
6043287;1;5;1;70;73;1;20;40;2000000;2;;2;20;1;;3;2;2;;2;;;;;;;;;;;1;2;;69;12;12;1;2;12;6910;73;469.63298202
6043289;1;1;1;70;73;1;52;52;1000000;1;;2;52;1;;3;2;1;;2;;;;;;;;;;;1;2;;45;87;87;1;2;12;4520;73;677.20556726
6043313;1;1;1;70;73;1;2;48;1000000;1;;2;2;1;;3;2;1;;2;;;;;;;;;;;1;1;930000;56;53;53;1;1;12;5611;73;212.61579781
6043316;1;1;1;70;73;1;208;40;900000;1;;2;208;1;;3;2;1;;2;;;;;;;;;;;1;2;;68;60;58;1;2;12;6820;73;261.41959932
6043316;1;2;1;70;73;1;104;50;600000;3;;2;104;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;54;77;1;2;12;5619;73;261.41959932
6043322;1;1;1;70;73;1;104;48;700000;3;;2;2;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;12;9700;73;178.57607356
6043322;1;2;1;70;73;1;100;50;908600;2;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;500000;85;13;13;1;2;12;8559;73;178.57607356
6043322;1;3;1;70;73;1;7;25;500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;12;;73;178.57607356
6043323;1;1;1;70;73;1;259;48;908600;4;;2;260;4;;1;2;2;;2;;;;;;;;;;;1;2;;81;55;55;1;2;12;8121;73;290.45346236
6043331;1;3;1;70;73;1;2;48;908526;1;;2;2;1;;3;2;8;;2;;;;;;;;;;;1;1;700000;10;45;77;1;1;12;1081;73;298.6016412
6043340;1;2;1;70;73;1;52;52;910000;1;;2;52;1;;3;2;8;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4721;73;441.51063612
6043343;1;2;1;70;73;1;52;52;2500000;1;;2;52;1;;3;2;1;;2;;;;;;;;;;;1;2;;45;84;45;1;2;12;4530;73;319.29473866
6043376;1;1;1;70;73;1;2;48;1000000;1;;2;2;1;;4;2;1;;2;;;;;;;;;;;1;1;1000000;43;87;87;1;1;12;4322;73;354.11885391
6043376;1;3;1;70;73;1;20;48;910000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;54;;1;2;12;;73;354.11885391
6043378;1;2;1;70;73;1;26;48;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;2;12;;73;673.07138078
6043381;1;1;1;70;73;1;3;48;1000000;1;;2;3;1;;9;2;1;;2;;;;;;;;;;;1;1;1500000;42;95;95;1;1;12;4210;73;446.40422366
6043386;1;1;1;70;73;1;24;48;2000000;4;;2;24;5;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;12;4111;73;289.99188287
6043386;1;3;1;70;73;1;21;48;2000000;1;;2;21;1;;5;2;1;;2;;;;;;;;;;;1;2;;41;02;02;1;2;12;4111;73;289.99188287
6043395;1;2;1;70;73;1;40;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;2;12;;73;178.57607356
6043403;1;2;1;70;73;1;52;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;12;;73;178.57607356
6043421;1;2;1;70;73;1;26;24;500000;1;;2;364;1;;2;2;2;;2;;;;;;;;;;;1;2;;56;17;53;1;2;12;5611;73;443.13799051
6043422;1;1;1;70;73;1;104;48;908526;1;;2;104;4;;1;2;1;;3;;;;;;1;;;;;;2;;49;58;98;1;2;12;4921;73;495.85054956
6043437;1;2;1;70;73;1;8;48;908526;1;;2;8;1;;6;2;1;;2;;;;;;;;;;;1;2;;93;39;39;1;1;12;9319;73;318.83315916
6043441;1;1;1;70;73;1;3;48;908000;1;;2;3;1;;3;2;4;;2;;;;;;;;;;;1;1;900000;56;53;53;1;1;12;5613;73;438.70598247
6043446;1;3;1;70;73;1;42;48;908526;1;;2;504;1;;2;2;2;;2;;;;;;;;;;;1;2;;01;03;03;1;2;12;0123;73;437.5690364
6043461;1;2;1;70;73;1;20;48;908526;1;;2;20;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4771;73;290.45346236
6043463;1;1;1;70;73;1;8;48;908526;1;;2;8;1;;6;2;1;;2;;;;;;;;;;;1;1;400000;47;33;33;1;1;12;4711;73;328.01646961
6043469;1;3;1;70;73;1;24;40;908600;1;;2;52;1;;5;2;8;;2;;;;;;;;;;;1;2;;80;58;58;1;2;12;8010;73;379.69389705
6043476;1;4;1;70;76;1;52;48;908526;1;;2;52;1;;5;2;1;;2;;;;;;;;;;;1;2;;46;45;45;1;2;12;4645;76;1680.3410888
6043500;1;1;1;70;76;1;28;48;908526;1;;2;8;1;;9;1;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;12;8621;76;1941.9724395
6043507;1;1;1;70;76;1;4;30;908526;4;;2;4;4;;9;2;1;;2;;;;;;;;;;;1;1;450000;85;17;39;1;1;12;8544;76;1614.0556124
6043507;1;2;1;70;76;1;8;48;1200000;1;;2;16;1;;7;2;3;;1;1;;;;;1;;;;;;2;;86;59;59;1;1;12;8621;76;1614.0556124
6043512;1;2;1;70;76;1;5;48;908526;1;;2;5;1;;3;2;1;;2;;;;;;;;;;;1;1;300000;43;95;93;1;1;12;4330;76;1112.7749265
6043513;1;4;1;70;76;1;4;72;1000000;4;;2;52;1;;3;2;2;;2;;;;;;;;;;;1;2;;47;03;33;1;1;12;4759;76;1682.4966136
6043517;1;1;1;70;76;1;52;48;908526;1;;2;52;1;;2;2;1;;3;;;;;;;;;;;1;2;;47;39;45;1;2;12;4759;76;1404.3657011
6043521;1;2;1;70;76;1;12;48;1800000;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;38;40;1;1;12;4731;76;1516.2603754
6043521;1;4;1;70;76;1;64;48;1200000;1;;2;70;1;;8;2;1;;2;;;;;;;;;;;1;2;;85;13;36;1;2;12;8530;76;1516.2603754
6043528;1;1;1;70;76;1;52;48;908526;1;;2;104;2;;9;2;4;;3;;;;;;;;;;;1;2;;85;58;55;1;2;12;8530;76;1486.0909533
6043543;1;2;1;70;76;1;2;40;98;4;;2;2;4;;1;2;1;;1;2;;;1;;;;;;;;1;98;82;39;21;1;1;12;8230;76;654.59029339
6043545;1;1;1;70;76;1;1;48;1000000;1;;2;2;1;;7;2;8;;2;;;;;;;;;;;1;1;908526;49;39;39;1;1;12;4923;76;1151.9552576
6043545;1;2;1;70;76;1;47;48;908526;1;;2;364;1;;6;2;8;;2;;;;;;;;;;;1;2;;13;54;39;1;2;12;1392;76;1151.9552576
6043545;1;4;1;70;76;1;78;60;908526;1;;2;87;1;;2;2;4;;2;;;;;;;;;;;1;2;;56;45;53;1;2;12;5611;76;1151.9552576
6043554;1;2;1;70;76;1;16;48;908526;1;;2;30;1;;3;2;1;;2;;;;;;;;;;;1;2;;14;45;79;1;2;12;1410;76;1629.3822032
6043555;1;2;1;70;76;1;2;48;800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;12;;76;1023.8693997
6043571;1;3;1;70;76;1;13;48;98;4;;2;13;4;;2;2;6;;2;;;;;;;;;;;1;2;;56;07;45;1;1;12;5619;76;1102.169343
6043578;1;3;1;70;76;1;3;48;1500000;1;;2;3;1;;9;2;2;;1;2;;;1;;;;;;;;1;908000;86;19;19;1;1;12;8621;76;1022.5208178
6043592;1;5;1;70;76;1;60;48;908526;1;;2;80;4;;1;2;1;;1;2;;;1;;;;;;;;2;;96;45;57;1;2;12;9602;76;797.29431738
6043593;1;1;1;70;76;1;24;48;908526;1;;2;24;4;;1;2;8;;2;;;;;;;;;;;1;2;;56;53;45;1;2;12;5619;76;1443.2492223
6043593;1;4;1;70;76;1;2;48;908526;1;;2;2;1;;7;2;6;;2;;;;;;;;;;;1;1;200000;14;45;79;1;1;12;1410;76;1443.2492223
6043594;1;2;1;70;76;1;52;48;908526;4;;2;24;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;54;53;1;2;12;5619;76;1928.7225758
6043602;1;4;1;70;76;1;52;48;900000;1;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;1;100000;43;95;93;1;2;12;4330;76;1440.6047124
6043608;1;1;1;70;76;1;79;48;908526;1;;2;79;1;;9;2;1;;1;2;;;1;;;;;;;;2;;93;95;87;1;2;12;9329;76;1299.504852
6043624;1;2;1;70;76;1;52;48;908526;1;;2;80;4;;1;2;1;;2;;;;;;;;;;;1;2;;68;37;44;1;2;12;6820;76;1204.3197377
6043629;1;2;1;70;76;1;104;48;1500000;1;;2;104;1;;3;2;2;;2;;;;;;;;;;;1;2;;87;59;59;1;2;12;8730;76;1181.1288865
6043629;1;3;1;70;76;1;52;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;2;12;;76;1181.1288865
6043637;1;5;1;70;76;1;24;54;1500000;1;;2;84;1;;9;2;1;;2;;;;;;;;;;;1;2;;69;03;03;1;2;12;6920;76;1228.8724613
6043654;1;2;1;70;76;1;52;20;908526;3;;1;;;;;;;;;;.;.;;;;;;;;;;.;;54;;1;2;12;;76;1023.8693997
6043666;1;1;1;70;76;1;104;50;2000000;1;;2;104;4;;4;2;8;;2;;;;;;;;;;;1;2;;28;45;45;1;2;12;2819;76;868.62569141
6043679;1;1;1;70;76;1;26;48;1000000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;600000;52;97;97;1;2;12;5224;76;965.15938767
6043694;1;3;1;70;76;1;28;48;908526;1;;2;12;1;;4;2;2;;2;;;;;;;;;;;1;2;;81;85;59;1;2;12;8129;76;1425.2781216
6043696;1;2;1;70;76;1;24;48;908526;1;;2;24;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4771;76;1712.6660357
6043700;1;5;1;70;76;1;104;45;908526;1;;2;156;1;;7;2;1;;2;;;;;;;;;;;1;2;;32;03;94;1;2;12;3290;76;665.96529794
6043700;1;8;1;70;76;1;4;56;908526;1;;2;2;1;;9;2;4;;2;;;;;;;;;;;1;1;120000;49;97;97;1;1;12;4923;76;665.96529794
6043708;1;3;1;70;76;1;52;48;908526;1;;2;24;1;;2;2;1;;2;;;;;;;;;;;1;1;200000;49;58;98;1;2;12;4921;76;1619.0736592
6043708;1;4;1;70;76;1;12;48;908526;1;;2;12;1;;4;2;2;;2;;;;;;;;;;;1;2;;55;45;54;1;1;12;5530;76;1619.0736592
6043733;1;11;1;70;76;1;24;48;908526;1;;2;24;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4771;76;1596.6370457
6043745;1;1;1;70;76;1;63;48;1560000;1;;2;80;4;;1;2;2;;2;;;;;;;;;;;1;2;;56;53;53;1;2;12;5619;76;828.81232141
6043755;1;3;1;70;76;1;156;48;908526;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;56;39;99;1;2;12;5611;76;776.38189687
6043756;1;1;1;70;76;1;78;48;908526;1;;2;60;3;;1;2;2;;2;;;;;;;;;;;1;2;;97;59;59;1;2;12;9700;76;1537.1384087
6043758;1;1;1;70;76;1;16;72;1800000;1;;2;156;4;;1;2;1;;3;;;ES PENSIONADO;;;;;;;1;;2;;49;98;98;1;2;12;4921;76;1256.7501622
6043759;1;1;1;70;76;1;4;40;908526;4;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;1;98;47;45;45;1;1;12;4759;76;1215.5882103
6043761;1;3;1;70;76;1;90;48;908526;1;;2;90;1;;9;2;1;;2;;;;;;;;;;;1;2;;65;33;33;1;2;12;6523;76;1179.8673458
6043770;1;1;1;70;76;1;80;48;908526;1;;2;80;3;;2;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;2;12;8121;76;1156.6421073
6043771;1;2;1;70;76;1;104;48;908526;1;;2;52;1;;6;2;2;;2;;;;;;;;;;;1;2;;86;19;19;1;2;12;8692;76;1428.7034306
6043776;1;3;1;70;76;1;25;48;908526;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;25;95;55;1;2;12;2511;76;1207.9600408
6043777;1;2;1;70;76;1;60;48;900000;1;;2;4;1;;2;2;1;;2;;;;1;;;;;;;;2;;25;93;93;1;2;12;2511;76;1712.6660357
6043779;1;2;1;70;76;1;3;40;908526;1;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;30000;56;53;77;1;1;12;5619;76;1941.9724395
6043786;1;2;1;70;76;1;2;48;1000000;1;;2;2;1;;8;2;2;;2;;;;;;;;;;;1;1;908526;22;32;39;1;1;12;2229;76;930.27702325
6043790;1;3;1;70;76;1;40;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;2;12;;76;1384.5392103
6043792;1;3;1;70;76;1;34;45;1000000;1;;2;76;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4771;76;1390.905839
6043793;1;1;1;70;76;1;13;48;908526;1;;2;15;4;;3;2;2;;2;;;;;;;;;;;1;2;;86;45;84;1;1;12;8622;76;1743.8870002
6043805;1;1;1;70;76;1;8;40;908526;1;;2;8;4;;9;2;4;;2;;;;;;;;;;;1;2;;86;98;98;1;1;12;8621;76;1215.5882103
6043806;1;1;1;70;76;1;100;48;908000;1;;2;4;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;39;54;1;2;12;9700;76;1330.0930073
6043810;1;2;1;70;76;1;240;48;908000;4;;2;240;4;;1;2;1;;2;;;;;;;;;;;1;2;;14;54;79;1;2;12;1410;76;1928.7225758
6043828;1;3;1;70;76;1;104;40;1500000;1;;2;104;1;;8;2;7;;2;;;;;;;;;;;1;2;;45;32;32;1;2;12;4512;76;923.99743572
6043829;1;2;1;70;76;1;76;45;800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;38;;1;2;12;;76;927.33570347
6043834;1;1;1;70;76;1;4;48;3000000;1;;2;3;1;;7;2;7;;2;;;;;;;;;;;1;1;1500000;24;87;87;1;1;12;2410;76;1614.0556124
6043836;1;1;1;70;76;1;8;48;908526;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;200000;10;03;53;1;1;12;1081;76;1120.403096
6043837;1;1;1;70;76;1;156;30;908526;3;;2;780;4;;9;2;2;;2;;;;;;;;;;;1;2;;84;54;32;1;2;12;8412;76;1112.7749265
6044512;1;1;1;70;08;1;60;48;908526;1;;2;20;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;12;4111;08;545.68563907
6044512;1;2;1;70;08;1;52;48;908526;1;;2;97;1;;9;2;1;;2;;;;;;;;;;;1;2;;92;55;55;1;2;12;9200;08;545.68563907
6044523;1;3;1;70;19;1;20;48;1200000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;21;;1;2;12;;19;172.85434571
6044528;1;1;1;70;19;1;32;48;1000000;1;;2;32;1;;3;2;2;;2;;;;;;1;;;;;;2;;43;89;95;1;2;12;4330;19;107.40371861
6044530;1;2;1;70;19;1;104;48;700000;3;;2;104;3;;1;2;1;;2;;;;;;1;;;;;;2;;81;54;54;1;2;12;8121;19;110.75496597
6044542;1;1;1;70;19;1;10;40;2500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;05;;1;1;12;;19;163.14991943
6044549;1;1;1;70;19;1;3;45;800000;1;;2;3;1;;4;2;1;;2;;;;;;;;;;;1;1;950000;01;62;62;1;1;12;0141;19;208.67322079
6044554;1;1;1;70;19;1;5;48;900000;1;;2;42;4;;7;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;1;12;8512;19;169.1472473
6044559;1;1;1;70;19;1;144;40;1000000;1;;2;144;2;;9;2;8;;2;;;;;;;;;;;1;2;;84;39;39;1;2;12;8422;19;173.66988746
6044587;1;1;1;70;19;1;2;40;908000;1;;2;2;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;12;4771;19;112.16633692
6044597;1;1;1;70;19;1;16;40;1000000;1;;2;16;1;;2;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;12;8622;19;132.54960777
6044598;1;1;1;70;19;1;52;45;908500;1;;2;52;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;93;95;1;2;12;4111;19;115.83184597
6044602;1;3;1;70;19;1;150;40;1200000;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;93;95;1;2;12;4112;19;163.34428728
6044603;1;1;1;70;19;1;18;40;1300000;1;;2;18;1;;7;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;12;8621;19;130.44528086
6044613;1;2;1;70;19;1;52;48;900000;1;;2;52;1;;2;2;1;;2;;;;;;1;;;;;;2;;45;84;84;1;2;12;4542;19;125.70905094
6044613;1;4;1;70;19;1;27;48;900000;1;;2;27;1;;3;2;1;;2;;;;;;1;;;;;;2;;47;45;45;1;2;12;4771;19;125.70905094
6044618;1;4;1;70;19;1;4;45;800000;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;1;12;4923;19;144.67636823
6044626;1;2;1;70;19;1;52;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;12;;19;139.46454049
6044627;1;2;1;70;19;1;8;40;600000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;12;;19;139.46454049
6044628;1;1;1;70;19;1;2;45;950000;1;;2;2;1;;2;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;1;12;4921;19;175.77421437
6044637;1;2;1;70;19;1;8;45;900000;1;;2;8;1;;6;2;1;;2;;;;;;;;;;;1;2;;53;37;37;1;1;12;5320;19;135.85171587
6044644;1;3;1;70;19;1;4;48;98;4;;2;42;1;;7;2;4;;2;;;;;;;;;;;1;2;;86;39;39;1;1;12;8621;19;111.10235172
6044647;1;1;1;70;19;1;48;48;2000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;07;;1;2;12;;19;135.76590738
6044654;1;1;1;70;19;1;96;40;1600000;1;;2;96;4;;9;2;8;;2;;;;;;;;;;;1;2;;84;21;32;1;2;12;8412;19;142.87520795
6044663;1;2;1;70;19;1;52;48;2500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;12;;19;148.67816796
6044664;1;1;1;70;19;1;16;40;900000;3;;2;16;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;59;59;1;2;12;9700;19;135.76590738
6044671;1;2;1;70;19;1;259;48;98;1;;2;600;1;;6;2;3;;2;;;;;;;;;;;1;2;;47;42;42;1;2;12;4719;19;115.34104717
6044695;1;1;1;70;20;1;12;48;908000;1;;2;12;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;12;4771;20;229.31886792
6044698;1;2;1;70;20;1;18;48;400000;4;;2;18;4;;2;2;1;;2;;;;;;;;;;;1;2;;38;99;99;1;2;12;3811;20;227.44229889
6044700;1;2;1;70;20;1;8;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;1;12;;20;282.15147326
6044709;1;3;1;70;20;1;20;48;1600000;1;;2;25;1;;9;2;1;;2;;;;;;;;;;;1;2;;08;19;19;1;2;12;0811;20;150.54710256
6044714;1;2;1;70;20;1;16;48;900000;1;;2;16;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;45;53;1;2;12;5619;20;178.5185352
6044721;1;3;1;70;20;1;20;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;33;;1;2;12;;20;121.37561499
6044729;1;1;1;70;20;1;120;48;904000;1;;2;120;1;;6;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;12;8530;20;166.42693956
6044733;1;3;1;70;20;1;32;72;1000000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;58;;1;2;12;;20;186.00929281
6044738;1;2;1;70;20;1;4;48;904000;1;;2;60;1;;6;2;2;;2;;;;;;;;;;;1;2;;87;32;03;1;1;12;8730;20;236.83643785
6044739;1;1;1;70;20;1;8;48;500000;3;;2;8;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;12;9700;20;215.04891007
6044744;1;2;1;70;20;1;48;48;800000;1;;2;48;4;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;12;4112;20;206.37895776
6044744;1;4;1;70;20;1;48;48;900000;1;;2;48;1;;3;2;1;;2;;;;;;;;;;;1;2;;01;32;32;1;2;12;0141;20;206.37895776
6044750;1;3;1;70;20;1;96;48;1400000;1;;2;96;1;;5;2;1;;2;;;;;;;;;;;1;2;;25;39;39;1;2;12;2511;20;142.44854633
6044764;1;1;1;70;20;1;8;40;1200000;4;;2;8;4;;7;2;1;;2;;;;;;;;;;;1;2;;01;62;62;1;1;12;0162;20;240.94195467
6044765;1;1;1;70;20;1;20;48;900000;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;2;;68;58;58;1;2;12;6820;20;211.05587065
6044768;1;4;1;70;20;1;24;40;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;12;;20;130.05515751
6044769;1;1;1;70;20;1;53;50;500000;3;;2;104;3;;1;2;1;;2;;;;;;;;;;;1;1;50000;97;54;54;1;2;12;9700;20;235.8426483
6044770;1;2;1;70;20;1;8;48;800000;4;;2;12;4;;1;2;8;;2;;;;;;;;;;;1;2;;33;85;85;1;1;12;3314;20;239.22620928
6044775;1;1;1;70;20;1;24;48;900000;1;;2;25;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;05;03;1;2;12;8621;20;247.93424394
6044789;1;1;1;70;20;1;159;54;800000;1;;2;36;4;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4755;20;265.69064997
6044795;1;1;1;70;20;1;16;48;1200000;1;;2;16;4;;1;2;7;;2;;;;;;;;;;;1;2;;43;03;85;1;2;12;4321;20;238.81258419
6044795;1;2;1;70;20;1;11;48;600000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;200000;81;54;54;1;1;12;8121;20;238.81258419
