DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6290,P6290S1,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,FT,DPTO,fex_c_2011
946279,1,1,1,50,17,1,4,,2,2,2,1,1,,,,,,,,,1,1,17,117.908.574.398.681
946279,1,2,1,50,17,2,4,,2,2,2,2,,,1,8,,2,,2,,,1,17,117.908.574.398.681
946279,1,3,1,50,17,3,1,,,,,,,,,,,,,,,,1,17,117.908.574.398.681
946282,1,1,1,50,17,1,1,,,,,,,,,,,,,,,,1,17,19.479.734.053.929
946282,1,2,1,50,17,2,6,NADA,2,2,2,2,,,2,,,,,,,,1,17,19.479.734.053.929
946285,1,1,1,50,17,2,5,,,,,,,,,,,,,,,,1,17,150.883.334.896.936
946285,1,2,1,50,17,2,4,,2,2,2,2,,,2,,,,,,,,1,17,150.883.334.896.936
946285,1,3,1,50,17,3,1,,,,,,,,,,,,,,,,1,17,150.883.334.896.936
946286,1,1,1,50,17,1,1,,,,,,,,,,,,,,,,1,17,517.118.654.483.254
946286,1,2,1,50,17,2,3,,2,2,2,2,,,1,12,,,,,,,1,17,517.118.654.483.254
946288,1,1,1,50,17,1,1,,,,,,,,,,,,,,,,1,17,488.496.285.574.747
946288,1,2,1,50,17,2,4,,2,2,2,2,,,1,2,,1,1,,3,1,1,17,488.496.285.574.747
946622,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,750.677.109.542.393
946622,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,750.677.109.542.393
946623,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,141.321.608.923.202
946623,1,2,1,50,23,2,2,,2,2,2,1,1,,,,,,,,,1,1,23,141.321.608.923.202
946623,1,3,1,50,23,3,4,,1,,,,,,,,,,,,,,1,23,141.321.608.923.202
946623,1,4,1,50,23,4,3,,2,2,2,2,,,2,,,,,,,,1,23,141.321.608.923.202
946623,2,1,2,50,23,1,1,,,,,,,,,,,,,,,,1,23,141.321.608.923.202
946626,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,117.413.076.711.264
946626,1,2,1,50,23,2,4,,1,,,,,,,,,,,,,,1,23,117.413.076.711.264
946628,1,1,1,50,23,1,6,ENFERMO,2,2,1,,,,,,,,,,,,1,23,890.213.116.995.856
946628,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,890.213.116.995.856
946628,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,890.213.116.995.856
946628,1,4,1,50,23,4,5,,,,,,,,,,,,,,,,1,23,890.213.116.995.856
946630,1,1,1,50,23,1,6,DILINGENCIAS PERSONALES CITAS MEDICAS,2,2,2,2,,,2,,,,,,,,1,23,882.547.430.786.646
946630,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,882.547.430.786.646
946630,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,882.547.430.786.646
946631,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,137.272.524.185.651
946631,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,137.272.524.185.651
946631,1,3,1,50,23,3,3,,2,2,2,2,,,2,,,,,,,,1,23,137.272.524.185.651
946631,1,4,1,50,23,4,3,,2,2,2,2,,,2,,,,,,,,1,23,137.272.524.185.651
946633,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,126.463.008.160.197
946633,1,2,1,50,23,2,4,,1,,,,,,,,,,,,,,1,23,126.463.008.160.197
946633,1,6,1,50,23,6,1,,,,,,,,,,,,,,,,1,23,126.463.008.160.197
946636,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,119.647.121.076.094
946636,1,2,1,50,23,2,6,DE PASEO,2,2,2,2,,,2,,,,,,,,1,23,119.647.121.076.094
946636,1,6,1,50,23,6,1,,,,,,,,,,,,,,,,1,23,119.647.121.076.094
946636,1,7,1,50,23,7,1,,,,,,,,,,,,,,,,1,23,119.647.121.076.094
946639,1,1,1,50,23,1,4,,1,,,,,,,,,,,,,,1,23,135.332.215.940.572
946639,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,135.332.215.940.572
946639,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,135.332.215.940.572
946639,1,6,1,50,23,6,4,,2,2,2,2,,,1,2,,1,1,,6,1,1,23,135.332.215.940.572
946641,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,12.022.335.383.481
946641,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,12.022.335.383.481
946642,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,119.456.785.213.889
946643,1,1,1,50,23,1,6,ENFERMA,2,2,2,2,,,2,,,,,,,,1,23,9.037.963.721.924
946643,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,9.037.963.721.924
946644,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,122.701.576.520.234
946644,1,2,1,50,23,2,4,,1,,,,,,,,,,,,,,1,23,122.701.576.520.234
946644,1,3,1,50,23,3,3,,2,2,2,2,,,2,,,,,,,,1,23,122.701.576.520.234
946645,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,118.342.638.014.828
946645,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,118.342.638.014.828
946646,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,139.500.818.583.772
946646,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,139.500.818.583.772
946647,1,1,1,50,23,1,2,,2,2,2,1,1,,,,,,,,,1,1,23,112.433.222.783.625
946647,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,112.433.222.783.625
946647,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,112.433.222.783.625
946648,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,110.733.524.356.978
946648,1,2,1,50,23,2,6,DE VIAJE,2,1,,,,,,,,,,,,,1,23,110.733.524.356.978
946648,1,3,1,50,23,3,3,,2,2,1,,,,,,,,,,,,1,23,110.733.524.356.978
946649,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,118.032.784.246.973
946649,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,118.032.784.246.973
946650,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,113.211.747.042.403
946650,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,113.211.747.042.403
946650,1,3,1,50,23,3,3,,2,2,1,,,,,,,,,,,,1,23,113.211.747.042.403
946650,1,4,1,50,23,4,3,,2,2,1,,,,,,,,,,,,1,23,113.211.747.042.403
946651,1,1,1,50,23,1,6,ENFERMO,2,2,2,2,,,2,,,,,,,,1,23,885.481.461.429.624
946651,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,885.481.461.429.624
946651,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,885.481.461.429.624
946651,1,4,1,50,23,4,1,,,,,,,,,,,,,,,,1,23,885.481.461.429.624
946651,1,5,1,50,23,5,3,,2,2,2,2,,,2,,,,,,,,1,23,885.481.461.429.624
946651,1,6,1,50,23,6,3,,2,2,2,2,,,2,,,,,,,,1,23,885.481.461.429.624
946651,1,7,1,50,23,7,2,,2,2,2,1,1,,,,,,,,,1,1,23,885.481.461.429.624
946651,1,8,1,50,23,8,1,,,,,,,,,,,,,,,,1,23,885.481.461.429.624
946652,1,1,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,160.311.420.574.577
946652,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,160.311.420.574.577
946652,1,3,1,50,23,3,3,,2,2,1,,,,,,,,,,,,1,23,160.311.420.574.577
946652,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,160.311.420.574.577
946653,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,118.032.784.246.973
946653,1,2,1,50,23,2,4,,2,2,2,1,1,,,,,,,,,1,1,23,118.032.784.246.973
946655,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,936.101.262.214.185
946655,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,936.101.262.214.185
946655,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,936.101.262.214.185
946656,1,1,1,50,23,1,6,VISITANDO FAMILIARES,2,2,2,2,,,2,,,,,,,,1,23,110.776.999.133.973
946656,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,110.776.999.133.973
946656,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,110.776.999.133.973
946656,1,4,1,50,23,4,3,,2,2,2,1,1,,,,,,,,,1,1,23,110.776.999.133.973
946656,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,110.776.999.133.973
946659,1,1,1,50,23,1,4,,2,2,2,2,,,2,,,,,,,,1,23,157.110.104.045.225
946659,1,2,1,50,23,2,2,,2,2,2,1,2,,,,,,,,,1,1,23,157.110.104.045.225
946659,1,3,1,50,23,3,2,,2,2,2,1,1,,,,,,,,,1,1,23,157.110.104.045.225
946659,1,4,1,50,23,4,2,,2,2,2,1,1,,,,,,,,,1,1,23,157.110.104.045.225
946660,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,119.456.785.213.889
946661,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,138.386.671.384.712
946661,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,138.386.671.384.712
946661,1,3,1,50,23,3,3,,2,2,2,2,,,2,,,,,,,,1,23,138.386.671.384.712
946662,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,117.234.573.837.931
946662,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,117.234.573.837.931
946662,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,117.234.573.837.931
946662,1,6,1,50,23,6,1,,,,,,,,,,,,,,,,1,23,117.234.573.837.931
946664,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,117.022.037.305.458
946664,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,117.022.037.305.458
946666,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,106.311.271.019.951
946666,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,106.311.271.019.951
946667,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,124.413.230.584.738
946667,1,2,1,50,23,2,3,,2,2,2,2,,,2,,,,,,,,1,23,124.413.230.584.738
946667,2,1,2,50,23,1,1,,,,,,,,,,,,,,,,1,23,124.413.230.584.738
946668,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,130.286.686.565.673
946668,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,130.286.686.565.673
946668,1,3,1,50,23,3,3,,2,2,2,2,,,2,,,,,,,,1,23,130.286.686.565.673
946668,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,130.286.686.565.673
946670,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,114.144.876.848.129
946670,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,114.144.876.848.129
946670,1,3,1,50,23,3,3,,1,,,,,,,,,,,,,,1,23,114.144.876.848.129
946671,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,125.136.324.428.665
946671,1,2,1,50,23,2,4,,2,2,2,1,2,,,,,,,,,1,1,23,125.136.324.428.665
946673,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,118.342.638.014.828
946673,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,118.342.638.014.828
946674,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,158.430.704.754.595
946674,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,158.430.704.754.595
946674,1,3,1,50,23,3,3,,2,2,2,2,,,1,12,,,,,,,1,23,158.430.704.754.595
946674,1,4,1,50,23,4,3,,2,2,2,2,,,1,12,,,,,,,1,23,158.430.704.754.595
946675,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,949.307.269.307.883
946675,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,949.307.269.307.883
946675,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,949.307.269.307.883
946676,1,1,1,50,23,1,4,,2,2,2,2,,,1,10,,,,,,,1,23,138.946.786.495.323
946676,1,2,1,50,23,2,3,,2,2,2,1,1,,,,,,,,,1,1,23,138.946.786.495.323
946676,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,138.946.786.495.323
946677,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,139.190.964.815.917
946677,2,1,2,50,23,1,1,,,,,,,,,,,,,,,,1,23,139.190.964.815.917
946678,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,12.022.335.383.481
946678,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,12.022.335.383.481
946679,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,871.405.958.796.041
946679,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,871.405.958.796.041
946679,1,3,1,50,23,3,6,JUBILADO,2,2,2,2,,,2,,,,,,,,1,23,871.405.958.796.041
946679,1,4,1,50,23,4,4,,2,2,2,2,,,2,,,,,,,,1,23,871.405.958.796.041
946680,1,1,1,50,23,1,6,ENFERMA,2,2,2,2,,,2,,,,,,,,1,23,960.448.741.298.488
946680,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,960.448.741.298.488
946681,1,1,1,50,23,1,3,,1,,,,,,,,,,,,,,1,23,139.190.964.815.917
946681,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,139.190.964.815.917
946682,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,122.945.754.840.828
946682,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,122.945.754.840.828
946683,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,979.690.647.268.246
946683,1,3,1,50,23,1,4,,1,,,,,,,,,,,,,,1,23,979.690.647.268.246
946683,1,4,1,50,23,4,1,,,,,,,,,,,,,,,,1,23,979.690.647.268.246
946683,1,5,1,50,23,5,3,,2,2,2,2,,,2,,,,,,,,1,23,979.690.647.268.246
946685,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,118.386.112.791.822
946685,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,118.386.112.791.822
946685,1,3,1,50,23,3,3,,2,2,2,2,,,2,,,,,,,,1,23,118.386.112.791.822
946685,1,4,1,50,23,4,1,,,,,,,,,,,,,,,,1,23,118.386.112.791.822
946686,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,121.587.429.321.174
946686,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,121.587.429.321.174
946686,1,3,1,50,23,3,3,,2,2,2,2,,,1,12,,,,,,,1,23,121.587.429.321.174
946686,1,4,1,50,23,4,3,,2,2,2,2,,,2,,,,,,,,1,23,121.587.429.321.174
946689,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,138.430.146.161.706
946689,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,138.430.146.161.706
946689,1,3,1,50,23,2,3,,2,2,2,2,,,2,,,,,,,,1,23,138.430.146.161.706
946689,1,4,1,50,23,2,3,,2,2,2,2,,,2,,,,,,,,1,23,138.430.146.161.706
946689,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,138.430.146.161.706
946690,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,117.478.752.158.524
946690,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,117.478.752.158.524
946690,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,117.478.752.158.524
946692,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,118.592.566.302.132
946692,1,2,1,50,23,2,4,,1,,,,,,,,,,,,,,1,23,118.592.566.302.132
946692,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,118.592.566.302.132
946692,1,4,1,50,23,4,4,,2,2,2,2,,,1,10,,,,,,,1,23,118.592.566.302.132
946692,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,118.592.566.302.132
946693,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,124.540.405.519.684
946693,1,2,1,50,23,2,3,,2,2,2,1,2,,,,,,,,,1,1,23,124.540.405.519.684
946693,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,124.540.405.519.684
946693,1,4,1,50,23,4,3,,2,2,1,,,,,,,,,,,,1,23,124.540.405.519.684
946693,1,5,1,50,23,5,3,,2,2,2,2,,,2,,,,,,,,1,23,124.540.405.519.684
946693,2,1,2,50,23,1,1,,,,,,,,,,,,,,,,1,23,124.540.405.519.684
946693,2,2,2,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,124.540.405.519.684
946694,1,1,1,50,23,1,4,,2,2,2,2,,,1,8,,2,,2,,,1,23,979.255.899.498.303
946694,1,2,1,50,23,2,4,,2,2,2,1,2,,,,,,,,,1,1,23,979.255.899.498.303
946695,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,992.896.654.361.944
946695,1,2,1,50,23,2,4,,2,2,2,1,2,,,,,,,,,1,1,23,992.896.654.361.944
946695,1,3,1,50,23,2,3,,2,2,2,2,,,2,,,,,,,,1,23,992.896.654.361.944
946695,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,992.896.654.361.944
946696,1,1,1,50,23,1,4,,2,2,2,2,,,1,11,,,,,,,1,23,906.894.909.870.949
946696,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,906.894.909.870.949
946697,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,137.766.963.849.002
946697,1,2,1,50,23,2,4,,2,2,2,1,2,,,,,,,,,1,1,23,137.766.963.849.002
946697,1,3,1,50,23,2,3,,2,2,2,2,,,2,,,,,,,,1,23,137.766.963.849.002
946699,1,1,1,50,23,1,4,,2,2,2,2,,,2,,,,,,,,1,23,141.045.911.463.471
946699,1,2,1,50,23,2,3,,2,2,2,1,1,,,,,,,,,1,1,23,141.045.911.463.471
946699,1,3,1,50,23,3,3,,2,2,2,2,,,1,12,,,,,,,1,23,141.045.911.463.471
946699,1,4,1,50,23,1,3,,2,2,2,2,,,2,,,,,,,,1,23,141.045.911.463.471
946700,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,118.032.784.246.973
946700,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,118.032.784.246.973
946701,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,107.770.180.477.074
946701,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,107.770.180.477.074
946701,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,107.770.180.477.074
946701,1,4,1,50,23,4,2,,2,2,2,1,2,,,,,,,,,1,1,23,107.770.180.477.074
946701,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,107.770.180.477.074
946701,1,6,1,50,23,6,1,,,,,,,,,,,,,,,,1,23,107.770.180.477.074
946702,1,1,1,50,23,1,6,JUBILADO,2,2,2,2,,,2,,,,,,,,1,23,111.666.654.162.704
946702,1,2,1,50,23,2,4,,2,2,2,2,,,1,8,,2,,2,,,1,23,111.666.654.162.704
946703,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,117.022.037.305.458
946703,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,117.022.037.305.458
946705,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,9.037.963.721.924
946705,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,9.037.963.721.924
946706,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,119.913.500.066.955
946706,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,119.913.500.066.955
946708,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,878.849.638.302.585
946708,1,2,1,50,23,2,4,,2,2,2,2,,,1,10,,,,,,,1,23,878.849.638.302.585
946708,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,878.849.638.302.585
946708,1,4,1,50,23,4,2,,2,2,2,1,2,,,,,,,,,1,1,23,878.849.638.302.585
946708,2,1,2,50,23,1,1,,,,,,,,,,,,,,,,1,23,878.849.638.302.585
946708,2,2,2,50,23,2,1,,,,,,,,,,,,,,,,1,23,878.849.638.302.585
946709,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,136.069.626.037.994
946709,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,136.069.626.037.994
946709,1,3,1,50,23,3,3,,1,,,,,,,,,,,,,,1,23,136.069.626.037.994
946709,1,4,1,50,23,4,3,,2,2,2,2,,,2,,,,,,,,1,23,136.069.626.037.994
946710,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,1.196.036.462.991
946710,1,2,1,50,23,2,4,,2,2,2,1,2,,,,,,,,,1,1,23,1.196.036.462.991
946711,1,1,1,50,23,1,6,JUBILADO,2,2,2,2,,,2,,,,,,,,1,23,114.144.876.848.129
946711,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,114.144.876.848.129
946711,1,3,1,50,23,2,3,,2,2,2,2,,,2,,,,,,,,1,23,114.144.876.848.129
946712,1,1,1,50,23,1,4,,1,,,,,,,,,,,,,,1,23,123.755.798.238.743
946712,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,123.755.798.238.743
946712,1,3,1,50,23,3,3,,2,2,2,2,,,2,,,,,,,,1,23,123.755.798.238.743
946712,1,4,1,50,23,1,3,,2,2,2,2,,,2,,,,,,,,1,23,123.755.798.238.743
946712,1,5,1,50,23,5,3,,2,2,2,2,,,1,12,,,,,,,1,23,123.755.798.238.743
946713,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,124.847.744.767.537
946713,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,124.847.744.767.537
946713,1,3,1,50,23,3,4,,2,2,2,2,,,1,10,,,,,,,1,23,124.847.744.767.537
946713,1,5,1,50,23,5,4,,2,2,1,,,,,,,,,,,,1,23,124.847.744.767.537
946713,1,6,1,50,23,6,4,,2,2,1,,,,,,,,,,,,1,23,124.847.744.767.537
946714,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,125.136.324.428.665
946714,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,125.136.324.428.665
946715,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,160.599.073.672.165
946715,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,160.599.073.672.165
946715,1,3,1,50,23,3,3,,1,,,,,,,,,,,,,,1,23,160.599.073.672.165
946715,1,4,1,50,23,4,3,,2,2,2,2,,,2,,,,,,,,1,23,160.599.073.672.165
946715,1,5,1,50,23,5,3,,2,2,1,,,,,,,,,,,,1,23,160.599.073.672.165
946716,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,119.146.931.446.034
946717,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,117.022.037.305.458
946717,1,2,1,50,23,2,3,,1,,,,,,,,,,,,,,1,23,117.022.037.305.458
946718,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,122.989.229.617.822
946718,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,122.989.229.617.822
946718,1,3,1,50,23,4,3,,2,2,2,2,,,2,,,,,,,,1,23,122.989.229.617.822
946718,1,4,1,50,23,4,3,,2,2,2,2,,,2,,,,,,,,1,23,122.989.229.617.822
946719,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,120.820.860.700.253
946719,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,120.820.860.700.253
946719,1,3,1,50,23,3,4,,2,2,2,1,2,,,,,,,,,1,1,23,120.820.860.700.253
946720,1,1,1,50,23,1,4,,2,2,2,2,,,2,,,,,,,,1,23,890.213.116.995.856
946720,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,890.213.116.995.856
946720,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,890.213.116.995.856
946720,1,4,1,50,23,4,1,,,,,,,,,,,,,,,,1,23,890.213.116.995.856
946721,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,121.794.215.886.936
946721,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,121.794.215.886.936
946722,1,1,1,50,23,1,4,,2,2,2,2,,,2,,,,,,,,1,23,927.827.433.395.487
946722,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,927.827.433.395.487
946722,1,3,1,50,23,3,4,,2,2,2,1,1,,,,,,,,,1,1,23,927.827.433.395.487
946722,1,7,1,50,23,7,1,,,,,,,,,,,,,,,,1,23,927.827.433.395.487
946723,1,1,1,50,23,1,6,VACACIONES,2,1,,,,,,,,,,,,,1,23,145.223.832.575.542
946723,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,145.223.832.575.542
946723,1,3,1,50,23,3,3,,2,2,2,1,1,,,,,,,,,1,1,23,145.223.832.575.542
946723,1,4,1,50,23,4,3,,2,2,2,1,1,,,,,,,,,1,1,23,145.223.832.575.542
946723,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,145.223.832.575.542
946725,1,1,1,50,23,1,4,,2,2,2,2,,,2,,,,,,,,1,23,973.654.748.392.186
946725,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,973.654.748.392.186
946727,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,127.017.040.248.646
946727,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,127.017.040.248.646
946728,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,118.469.812.949.774
946728,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,118.469.812.949.774
946728,1,4,1,50,23,4,4,,2,2,2,2,,,2,,,,,,,,1,23,118.469.812.949.774
946728,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,118.469.812.949.774
946728,1,6,1,50,23,6,3,,2,2,2,2,,,2,,,,,,,,1,23,118.469.812.949.774
946728,1,8,1,50,23,8,4,,2,2,2,1,1,,,,,,,,,1,1,23,118.469.812.949.774
946729,1,1,1,50,23,1,4,,2,2,2,2,,,2,,,,,,,,1,23,958.222.890.221.073
946729,1,2,1,50,23,2,4,,2,2,2,1,2,,,,,,,,,1,1,23,958.222.890.221.073
946729,1,7,1,50,23,7,1,,,,,,,,,,,,,,,,1,23,958.222.890.221.073
946730,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,122.945.754.840.828
946730,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,122.945.754.840.828
946731,1,1,1,50,23,1,4,,2,2,2,2,,,2,,,,,,,,1,23,984.796.220.382.791
946732,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,12.022.335.383.481
946732,1,2,1,50,23,2,2,,2,2,2,1,1,,,,,,,,,1,1,23,12.022.335.383.481
946733,1,1,1,50,23,1,4,,2,2,2,2,,,2,,,,,,,,1,23,715.622.906.237.427
946733,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,715.622.906.237.427
946733,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,715.622.906.237.427
946733,1,4,1,50,23,4,3,,2,2,2,2,,,1,12,,,,,,,1,23,715.622.906.237.427
