DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S4,P7510S6,P7510S2A1,P7510S4A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,DPTO,fex_c_2011
747386,1,1,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,377.256.893.770.685
747386,1,2,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,377.256.893.770.685
747387,1,1,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,304.299.424.477.373
747387,1,2,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,304.299.424.477.373
747387,1,3,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,304.299.424.477.373
747388,1,1,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,333.709.843.149.657
747388,1,2,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,333.709.843.149.657
747388,1,3,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,333.709.843.149.657
747390,1,1,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,324.461.385.581.045
747390,1,2,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,324.461.385.581.045
747390,1,4,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,324.461.385.581.045
747392,1,1,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,293.169.633.087.949
747392,1,2,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,293.169.633.087.949
747394,1,1,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,290.573.217.285.031
747394,1,2,54,95,2,,,,,,,,1,2,,2,,,,,,2000000,2,1,2,,2,54,290.573.217.285.031
747397,1,1,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,209.740.985.603.044
747397,1,2,54,95,2,,,,,,,,1,2,,1,,,350000,,,,2,2,2,650000,1,54,209.740.985.603.044
747398,1,1,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,333.709.843.149.657
747398,1,2,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,333.709.843.149.657
747398,1,3,54,95,2,,,,,,,,1,2,,2,,,,,,,2,2,2,1000000,1,54,333.709.843.149.657
747400,1,1,54,95,2,,,,,,,,1,2,,2,,,,,,,2,2,2,400000,1,54,350.499.359.685.593
747401,1,1,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,293.000.637.971.139
747401,1,2,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,293.000.637.971.139
747401,1,3,54,95,2,,,,,,,,1,2,,2,,,,,,,2,2,2,1200000,1,54,293.000.637.971.139
747401,1,4,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,293.000.637.971.139
747401,1,6,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,293.000.637.971.139
747404,1,1,54,95,2,,,,,,,,1,2,,2,,,,,,4800000,2,1,2,,2,54,294.162.411.811.408
747404,1,2,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,294.162.411.811.408
747404,1,3,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,294.162.411.811.408
747406,1,1,54,95,1,,2,1,,461500,,2,2,,,,,,,,,,,,,,,54,261.939.261.910.791
747406,1,2,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,261.939.261.910.791
747406,1,3,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,261.939.261.910.791
747407,1,1,54,95,2,,,,,,,,2,,,,,,,,,,,,,,,54,422.058.810.800.326
747407,1,2,54,95,2,,,,,,,,1,2,,2,,,,,,,2,2,2,930000,1,54,422.058.810.800.326
747470,1,1,66,95,2,,,,,,,,1,2,,2,,,,,,12000000,2,1,2,,2,66,231.852.802.408.541
747470,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,231.852.802.408.541
747473,1,1,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,176.583.273.796.401
747473,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,176.583.273.796.401
747473,1,3,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,176.583.273.796.401
747473,1,4,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,176.583.273.796.401
747473,1,5,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,176.583.273.796.401
747475,1,1,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,247.760.156.294.599
747476,1,1,66,95,1,,2,1,,461000,,2,2,,,,,,,,,,,,,,,66,342.949.760.610.912
747476,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,342.949.760.610.912
747476,1,3,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,342.949.760.610.912
747476,1,4,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,342.949.760.610.912
747476,1,5,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,342.949.760.610.912
747476,1,6,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,342.949.760.610.912
747479,1,1,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,282.345.210.152.597
747479,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,282.345.210.152.597
747480,1,1,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,291.050.757.143.673
747482,1,1,66,95,1,,2,1,,461500,,2,1,2,,2,800000,,,,,,2,2,1,,2,66,239.041.616.890.215
747482,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,239.041.616.890.215
747482,1,3,66,95,2,,,,,,,,1,2,,2,1200000,,,,,,2,2,1,,2,66,239.041.616.890.215
747484,1,1,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,282.345.210.152.597
747484,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,282.345.210.152.597
747485,1,1,66,95,2,,,,,,,,1,2,,2,,,,,,6000000,2,1,2,,2,66,201.379.747.016.138
747488,1,1,66,95,1,,2,1,,600000,,2,2,,,,,,,,,,,,,,,66,214.385.328.557.367
747488,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,214.385.328.557.367
747488,1,3,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,214.385.328.557.367
747488,1,4,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,214.385.328.557.367
747491,1,1,66,95,1,,2,1,,600000,,2,2,,,,,,,,,,,,,,,66,23.611.778.302.084
747491,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,23.611.778.302.084
747493,1,1,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,25.938.953.715.505
747494,1,1,66,95,1,,2,1,,461500,,2,2,,,,,,,,,,,,,,,66,19.816.274.611.317
747494,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,19.816.274.611.317
747494,1,3,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,19.816.274.611.317
747497,1,1,66,95,1,,2,1,,600000,,2,2,,,,,,,,,,,,,,,66,195.238.912.243.795
747497,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,195.238.912.243.795
747498,1,1,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,242.872.935.098.736
747498,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,242.872.935.098.736
747498,1,3,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,242.872.935.098.736
747498,1,4,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,242.872.935.098.736
747498,1,5,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,242.872.935.098.736
747498,1,6,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,242.872.935.098.736
747498,1,8,66,95,1,,2,1,,461500,,2,2,,,,,,,,,,,,,,,66,242.872.935.098.736
747501,1,1,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,301.175.892.271.241
747501,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,301.175.892.271.241
747501,1,3,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,301.175.892.271.241
747501,1,4,66,95,2,,,,,,,,1,2,,2,200000,,,,,,2,2,1,,2,66,301.175.892.271.241
747503,1,1,66,95,1,,1,2,,,240000,2,2,,,,,,,,,,,,,,,66,242.550.578.924.756
747503,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,242.550.578.924.756
747503,1,3,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,242.550.578.924.756
747505,1,1,66,95,2,,,,,,,,1,2,,2,3600000,,,,,,2,2,1,,2,66,242.703.561.071.461
747505,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,242.703.561.071.461
747505,1,3,66,95,2,,,,,,,,1,2,,2,100000,,,,,,2,2,1,,2,66,242.703.561.071.461
747508,1,1,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,253.248.702.382.707
747508,1,2,66,95,2,,,,,,,,1,2,,2,500000,,,,,,2,2,1,,2,66,253.248.702.382.707
747509,1,1,66,95,1,,2,1,,600000,,2,2,,,,,,,,,,,,,,,66,158.368.114.885.329
747509,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,158.368.114.885.329
747509,1,3,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,158.368.114.885.329
747509,1,4,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,158.368.114.885.329
747511,1,1,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,282.345.210.152.597
747511,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,282.345.210.152.597
747513,1,1,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,251.256.125.915.832
747513,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,251.256.125.915.832
747515,1,1,66,95,2,,,,,,,,1,2,,2,12000000,,,,,,2,2,1,,2,66,296.163.226.599.045
747517,1,1,66,95,2,,,,,,,,1,2,,2,1000000,,,,,,2,2,1,,2,66,285.994.161.920.534
747517,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,285.994.161.920.534
747517,1,3,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,285.994.161.920.534
747518,1,1,66,95,2,,,,,,,,1,2,,2,5000000,,,,,4800000,2,1,1,,2,66,195.238.912.243.795
747518,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,195.238.912.243.795
747520,1,1,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,222.518.739.796.584
747520,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,222.518.739.796.584
747520,1,3,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,222.518.739.796.584
747522,1,1,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,254.808.475.406.088
747522,1,2,66,95,2,,,,,,,,1,2,,2,10000000,,,,,,2,2,1,,2,66,254.808.475.406.088
747522,1,3,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,254.808.475.406.088
747525,1,1,66,95,2,,,,,,,,1,2,,2,15000000,,,,,,2,2,1,,2,66,216.671.072.057.835
747526,1,1,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,282.973.725.773.477
747526,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,282.973.725.773.477
747527,1,1,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,322.724.774.392.112
747527,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,322.724.774.392.112
747527,1,3,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,322.724.774.392.112
747527,1,4,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,322.724.774.392.112
747529,1,1,66,95,1,,1,2,,,460000,2,2,,,,,,,,,,,,,,,66,257.103.793.654.582
747529,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,257.103.793.654.582
747529,1,3,66,95,1,,1,2,,,460000,2,2,,,,,,,,,,,,,,,66,257.103.793.654.582
747529,1,4,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,257.103.793.654.582
747531,1,1,66,95,2,,,,,,,,1,2,,2,3500000,,,,,,2,2,1,,2,66,340.970.523.499.081
747531,1,2,66,95,2,,,,,,,,1,2,,2,4800000,,,,,,2,2,1,,2,66,340.970.523.499.081
747531,1,3,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,340.970.523.499.081
747533,1,1,66,95,1,,2,1,,800000,,2,1,2,,2,12000000,,,,,,2,2,1,,2,66,309.309.303.510.459
747533,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,309.309.303.510.459
747533,1,3,66,95,2,,,,,,,,1,2,,2,,,,,,8400000,2,1,2,,2,66,309.309.303.510.459
747535,1,1,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,293.974.591.013.048
747535,1,2,66,95,2,,,,,,,,1,2,,2,6800000,,,,,,2,2,1,,2,66,293.974.591.013.048
747538,1,1,66,95,2,,,,,,,,1,2,,2,,,,,,2500000,2,1,2,,2,66,239.041.616.890.215
747538,1,2,66,95,2,,,,,,,,2,,,,,,,,,,,,,,,66,239.041.616.890.215
747538,1,3,66,95,1,,2,1,,461500,,2,2,,,,,,,,,,,,,,,66,239.041.616.890.215
747542,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,294.104.553.737.521
747542,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,294.104.553.737.521
747544,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,287.835.248.586.398
747544,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,287.835.248.586.398
747545,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,332.448.235.888.169
747545,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,332.448.235.888.169
747545,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,332.448.235.888.169
747545,1,5,68,95,1,,2,1,,461500,,2,2,,,,,,,,,,,,,,,68,332.448.235.888.169
747547,1,1,68,95,1,,1,2,,,400000,2,1,2,,2,,,,,,300000,2,1,2,,2,68,264.118.785.501.166
747549,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,322.571.834.747.148
747549,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,322.571.834.747.148
747549,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,322.571.834.747.148
747551,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,1000000,2,1,2,,2,68,275.213.080.787.422
747551,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,275.213.080.787.422
747552,1,1,68,95,1,,1,2,,,130000,2,2,,,,,,,,,,,,,,,68,277.686.137.139.575
747552,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,277.686.137.139.575
747552,2,1,68,95,1,,2,2,4200000,,,1,2,,,,,,,,,,,,,,,68,277.686.137.139.575
747554,1,1,68,95,1,,2,2,80000,,,1,1,2,,2,,,,,,150000,2,1,2,,2,68,568.118.150.448.219
747554,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,568.118.150.448.219
747555,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,661.148.865.456.561
747555,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,661.148.865.456.561
747557,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,383.208.212.223.463
747557,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,383.208.212.223.463
747560,1,1,68,95,1,,1,2,,,170000,2,2,,,,,,,,,,,,,,,68,326.149.470.014.372
747560,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,326.149.470.014.372
747560,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,326.149.470.014.372
747560,2,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,326.149.470.014.372
747560,2,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,326.149.470.014.372
747560,2,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,326.149.470.014.372
747566,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,329.466.102.826.253
747566,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,329.466.102.826.253
747566,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,329.466.102.826.253
747569,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,368.102.570.719.384
747569,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,368.102.570.719.384
747571,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,300.504.419.319.218
747571,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,300.504.419.319.218
747571,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,300.504.419.319.218
747571,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,300.504.419.319.218
747573,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,4800000,2,1,2,,2,68,592.764.630.619.526
747575,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,289.686.756.705.995
747575,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,289.686.756.705.995
747577,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,359.256.576.282.696
747577,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,359.256.576.282.696
747579,1,1,68,95,1,,2,1,,500000,,2,2,,,,,,,,,,,,,,,68,267.999.099.468.671
747579,1,2,68,95,1,,1,2,,,300000,2,2,,,,,,,,,,,,,,,68,267.999.099.468.671
747580,1,1,68,95,2,,,,,,,,1,2,,1,,,500000,,,,2,2,2,,2,68,38.793.871.983.711
747580,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,38.793.871.983.711
747582,1,1,68,95,1,,1,2,,,200000,2,2,,,,,,,,,,,,,,,68,38.793.871.983.711
747582,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,38.793.871.983.711
747583,1,1,68,95,1,,2,1,,2000000,,2,2,,,,,,,,,,,,,,,68,31.762.572.204.284
747584,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,450000,2,1,2,3600000,1,68,276.546.166.192.036
747589,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,263.010.455.599.139
747589,1,2,68,95,1,,2,1,,500000,,2,2,,,,,,,,,,,,,,,68,263.010.455.599.139
747590,1,1,68,95,1,,2,1,,1500000,,2,2,,,,,,,,,,,,,,,68,350.709.509.559.331
747590,1,2,68,95,1,,2,1,,2500000,,2,2,,,,,,,,,,,,,,,68,350.709.509.559.331
747590,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,350.709.509.559.331
747593,1,1,68,95,2,,,,,,,,1,2,,2,4800000,,,,,,2,2,1,,2,68,721.811.247.879.995
747593,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,721.811.247.879.995
747593,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,721.811.247.879.995
747593,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,721.811.247.879.995
747595,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,9600000,2,1,2,,2,68,292.800.929.055.581
747596,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,3600000,2,1,2,,2,68,313.336.736.114.634
747596,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,313.336.736.114.634
747596,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,313.336.736.114.634
747598,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,298.031.362.967.064
747598,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,298.031.362.967.064
747598,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,298.031.362.967.064
747600,1,1,68,95,2,,,,,,,,1,2,,2,9600000,,,,,,2,2,1,,2,68,238.734.737.261.355
747600,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,238.734.737.261.355
747600,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,238.734.737.261.355
747600,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,238.734.737.261.355
747600,1,5,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,238.734.737.261.355
747602,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,361.803.804.845.586
747602,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,361.803.804.845.586
747602,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,361.803.804.845.586
747602,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,361.803.804.845.586
747605,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,6000000,2,1,2,,2,68,327.537.515.216.332
747605,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,327.537.515.216.332
747606,1,1,68,95,1,,1,2,,,500000,2,1,2,,2,,,,,,1000000,2,1,2,,2,68,760.999.966.031.547
747606,1,2,68,95,2,,,,,,,,1,2,,2,,,,,,4000000,2,1,2,,2,68,760.999.966.031.547
747607,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,333.556.565.790.197
747607,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,333.556.565.790.197
747607,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,333.556.565.790.197
747609,1,1,68,95,2,,,,,,,,1,2,,2,300000,,,,,,2,2,1,,2,68,281.971.387.211.626
747609,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,281.971.387.211.626
747609,1,3,68,95,2,,,,,,,,1,2,,2,600000,,,,,,2,2,1,,2,68,281.971.387.211.626
747610,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,303.895.224.341.836
747610,1,2,68,95,2,,,,,,,,1,2,,2,,,,,,200000,2,1,2,,2,68,303.895.224.341.836
747612,1,1,73,95,1,,2,1,,800000,,2,2,,,,,,,,,,,,,,,73,187.389.171.114.595
747612,1,2,73,95,1,,2,1,,750000,,2,2,,,,,,,,,,,,,,,73,187.389.171.114.595
747614,1,1,73,95,1,,1,2,,,1500000,2,2,,,,,,,,,,,,,,,73,198.792.704.831.342
747614,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,198.792.704.831.342
747614,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,198.792.704.831.342
747615,1,1,73,95,1,,2,1,,2500000,,2,2,,,,,,,,,,,,,,,73,150.698.608.227.708
747615,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,150.698.608.227.708
747615,1,3,73,95,2,,,,,,,,1,2,,2,,,,,,1500000,2,1,2,,2,73,150.698.608.227.708
747617,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,268.984.131.598.303
747617,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,268.984.131.598.303
747619,1,1,73,95,1,,2,1,,461500,,2,2,,,,,,,,,,,,,,,73,194.666.115.419.374
747619,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,194.666.115.419.374
747621,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,3.121.819.712.996
747621,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,3.121.819.712.996
747624,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,214.957.524.822.459
747624,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,214.957.524.822.459
747624,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,214.957.524.822.459
747626,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,400000,2,1,2,,2,73,192.346.591.290.784
747626,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,192.346.591.290.784
747626,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,192.346.591.290.784
747626,1,4,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,192.346.591.290.784
747629,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,226.908.056.329.451
747629,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,226.908.056.329.451
747631,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,213.835.760.390.014
747631,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,213.835.760.390.014
747631,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,213.835.760.390.014
747634,1,1,73,95,1,,2,1,,461500,,2,1,2,,2,,,,,,1080000,2,1,2,,2,73,109.853.553.644.186
747634,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,109.853.553.644.186
747635,1,1,73,95,1,,1,2,,,400000,2,1,2,,2,,,,,,600000,2,1,2,,2,73,187.389.171.114.595
747635,1,2,73,95,1,,1,2,,,100000,2,1,2,,2,,,,,,480000,2,1,2,,2,73,187.389.171.114.595
747637,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,183.016.544.401.484
747639,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,254.078.146.046.668
747641,1,1,73,95,1,,1,1,,461500,220000,2,2,,,,,,,,,,,,,,,73,23.631.409.848.245
747641,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,23.631.409.848.245
747641,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,23.631.409.848.245
747643,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,236.068.061.181.306
747643,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,236.068.061.181.306
747643,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,236.068.061.181.306
747644,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,302.474.968.657.499
747644,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,302.474.968.657.499
747644,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,302.474.968.657.499
747646,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,260.157.330.655.302
747646,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,260.157.330.655.302
747646,1,4,73,95,2,,,,,,,,1,2,,1,,,417000,,,,2,2,2,,2,73,260.157.330.655.302
747647,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,247.471.594.898.053
747647,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,247.471.594.898.053
747647,1,3,73,95,2,,,,,,,,1,2,,1,,,300000,,,,2,2,2,,2,73,247.471.594.898.053
747647,1,4,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,247.471.594.898.053
747649,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,228.029.820.761.897
747649,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,228.029.820.761.897
747651,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,162.890.702.468.045
747651,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,162.890.702.468.045
747653,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,160.647.173.603.154
747653,1,4,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,160.647.173.603.154
747655,1,1,73,95,2,,,,,,,,1,2,,1,,,220000,,,,2,2,2,,2,73,22.466.452.746.456
747655,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,22.466.452.746.456
