DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,CLASE,INI,DPTO,fex_c_2011
711140,1,4,80,1,1,2,,2,,2,,,,,9,2,2,1,70,223.882.889.586.483
711140,1,6,80,1,4,3,,2,,2,,,,,4,2,2,1,70,223.882.889.586.483
711145,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,238.799.177.234.488
711145,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,238.799.177.234.488
711145,1,6,80,2,,,,2,,2,,2,,.,,,2,1,70,238.799.177.234.488
711146,1,1,80,2,,,,2,,2,,2,,.,,,2,1,70,304.735.038.941.407
711146,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,304.735.038.941.407
711146,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,304.735.038.941.407
711146,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,304.735.038.941.407
711148,1,2,80,1,3,4,,3,,2,,,,,10,2,2,1,70,494.520.882.201.221
711148,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,494.520.882.201.221
711148,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,494.520.882.201.221
711150,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,553.924.748.134.067
711152,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,251.292.958.503.459
711153,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,70,539.337.034.105.818
711153,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,539.337.034.105.818
711154,1,1,80,2,,,,2,,2,,2,,.,,,2,1,70,278.107.851.343.485
711154,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,278.107.851.343.485
711157,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,258.028.948.363.678
711158,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,436.365.210.851.438
711159,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,48.796.636.506.678
711160,1,1,80,1,4,7,,2,,2,,,,,1,2,2,1,70,548.615.579.924.747
711160,1,3,80,1,4,7,,2,,2,,,,,1,2,2,1,70,548.615.579.924.747
711160,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,548.615.579.924.747
711160,1,8,80,2,,,,2,,2,,2,,.,,,2,1,70,548.615.579.924.747
711162,1,1,80,2,,,,2,,2,,2,,.,,,2,1,70,303.908.428.451.156
711163,1,1,80,1,1,7,,2,,1,350000,,,,11,2,2,1,70,292.507.860.129.629
711163,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,70,292.507.860.129.629
711163,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,292.507.860.129.629
711164,1,2,80,1,4,7,,2,,2,,,,,9,2,2,1,70,349.146.967.769.777
711164,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,349.146.967.769.777
711164,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,349.146.967.769.777
711164,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,349.146.967.769.777
711164,1,6,80,2,,,,2,,2,,2,,.,,,2,1,70,349.146.967.769.777
711164,1,7,80,2,,,,2,,2,,2,,.,,,2,1,70,349.146.967.769.777
711165,1,1,80,2,,,,2,,2,,2,,.,,,2,1,70,219.785.404.501.704
711165,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,219.785.404.501.704
711165,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,219.785.404.501.704
711165,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,219.785.404.501.704
711167,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,70,284.752.703.830.085
711167,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,284.752.703.830.085
711168,1,2,80,1,4,5,,2,,2,,,,,1,2,2,1,70,253.788.159.856.682
711168,1,5,80,1,4,3,,2,,2,,,,,4,2,2,1,70,253.788.159.856.682
711169,1,1,80,2,,,,2,,2,,2,,.,,,2,1,70,143.607.022.288.487
711169,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,143.607.022.288.487
711169,1,3,80,1,1,2,,2,,2,,,,,9,2,2,1,70,143.607.022.288.487
711169,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,143.607.022.288.487
711170,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,282.787.592.210.143
711170,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,282.787.592.210.143
711170,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,282.787.592.210.143
711170,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,282.787.592.210.143
711187,1,1,80,2,,,,2,,2,,2,,.,,,2,1,70,383.206.330.963.628
711187,1,2,80,1,1,3,,2,,2,,,,,4,2,2,1,70,383.206.330.963.628
711187,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,383.206.330.963.628
711187,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,383.206.330.963.628
711187,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,383.206.330.963.628
711189,1,1,80,2,,,,2,,2,,2,,.,,,2,1,70,251.292.958.503.459
711189,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,251.292.958.503.459
711190,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,70,597.680.410.697.706
711191,1,1,80,2,,,,2,,2,,2,,.,,,2,1,70,304.971.756.634.038
711191,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,304.971.756.634.038
711191,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,304.971.756.634.038
711208,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,442.086.884.979.302
711209,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,478.043.229.499.841
711210,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,483.308.019.121.798
711210,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,483.308.019.121.798
711211,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,456.493.126.281.772
711211,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,456.493.126.281.772
711215,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,563.889.416.630.427
711215,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,563.889.416.630.427
711215,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,563.889.416.630.427
711215,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,563.889.416.630.427
711215,1,6,80,2,,,,2,,2,,2,,.,,,2,1,70,563.889.416.630.427
711215,1,7,80,2,,,,2,,2,,2,,.,,,2,1,70,563.889.416.630.427
711218,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,406.637.563.531.894
711220,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,473.378.651.038.532
711220,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,473.378.651.038.532
711221,1,1,80,2,,,,2,,2,,1,2,,1,,2,1,70,521.335.775.041.248
711221,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,521.335.775.041.248
711223,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,423.071.310.182.376
711223,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,423.071.310.182.376
711224,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,494.520.882.201.221
711226,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,463.229.116.141.991
711226,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,463.229.116.141.991
711227,1,1,80,2,,,,2,,2,,2,,.,,,2,1,70,268.989.941.576.265
711227,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,268.989.941.576.265
711228,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,588.406.498.741.942
711228,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,588.406.498.741.942
711228,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,588.406.498.741.942
711228,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,588.406.498.741.942
711228,1,6,80,2,,,,2,,2,,2,,.,,,2,1,70,588.406.498.741.942
711229,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,433.194.353.988.758
711230,1,2,80,2,,,,3,,2,,2,,.,,,2,1,70,4.678.936.946.033
711232,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,416.286.307.871.631
711233,1,1,80,2,,,,2,,2,,2,,.,,,2,1,70,428.536.008.043.776
711234,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,461.137.760.189.321
711234,1,3,80,2,,,,2,,2,,1,2,,2,,2,1,70,461.137.760.189.321
711234,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,461.137.760.189.321
711234,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,461.137.760.189.321
711234,1,6,80,2,,,,2,,2,,2,,.,,,2,1,70,461.137.760.189.321
711237,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,543.810.513.650.619
711237,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,543.810.513.650.619
711237,1,6,80,2,,,,2,,2,,2,,.,,,2,1,70,543.810.513.650.619
711237,1,7,80,2,,,,2,,2,,2,,.,,,2,1,70,543.810.513.650.619
711237,1,8,80,2,,,,2,,2,,2,,.,,,2,1,70,543.810.513.650.619
711238,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,361.514.296.793.608
711239,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,277.060.014.410.306
711239,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,277.060.014.410.306
711239,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,277.060.014.410.306
711239,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,277.060.014.410.306
711239,1,6,80,2,,,,2,,2,,2,,.,,,2,1,70,277.060.014.410.306
711239,1,7,80,2,,,,2,,2,,2,,.,,,2,1,70,277.060.014.410.306
711239,1,8,80,2,,,,2,,2,,2,,.,,,2,1,70,277.060.014.410.306
711240,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,276.862.285.518.227
711240,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,276.862.285.518.227
711241,1,1,80,2,,,,2,,2,,2,,.,,,2,1,70,16.988.144.363.086
711242,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,70,213.219.005.417.457
711244,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,168.465.957.881.857
711244,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,168.465.957.881.857
711245,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,241.183.863.232.725
711245,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,241.183.863.232.725
711245,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,241.183.863.232.725
711276,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,432.163.749.412.362
711277,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,432.163.749.412.362
711279,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,436.365.210.851.438
711280,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,36.137.560.400.203
711280,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,36.137.560.400.203
711280,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,36.137.560.400.203
711280,1,7,80,1,3,2,,2,,2,,,,,9,2,2,1,70,36.137.560.400.203
711281,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,485.628.351.210.678
711281,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,485.628.351.210.678
711282,1,1,80,1,2,3,,2,,2,,,,,4,2,2,1,70,2.692.418.114.431
711282,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,70,2.692.418.114.431
711282,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,2.692.418.114.431
711283,1,1,80,1,3,2,,2,,2,,,,,9,2,2,1,70,406.637.563.531.894
711285,1,1,80,1,2,3,,2,,2,,,,,4,2,2,1,70,40.172.111.520.375
711285,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,40.172.111.520.375
711286,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,381.593.199.773.416
711287,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,325.050.659.613.846
711287,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,325.050.659.613.846
711288,1,2,80,1,4,2,,2,,2,,,,,1,2,2,1,70,443.376.612.491.785
711288,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,443.376.612.491.785
711290,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,70,330.535.616.049.078
711290,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,330.535.616.049.078
711291,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,223.882.889.586.483
711291,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,223.882.889.586.483
711291,1,6,80,2,,,,2,,2,,2,,.,,,2,1,70,223.882.889.586.483
711293,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,50.993.520.671.972
711293,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,50.993.520.671.972
711293,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,50.993.520.671.972
711297,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,416.787.098.428.435
711298,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,505.733.745.280.644
711298,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,505.733.745.280.644
711298,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,505.733.745.280.644
711298,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,505.733.745.280.644
711300,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,505.921.450.522.749
711301,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,376.128.501.912.015
711302,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,39.103.553.377.129
711302,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,39.103.553.377.129
711303,1,4,80,1,4,2,,2,,2,,,,,1,2,2,1,70,441.116.475.297.845
711303,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,441.116.475.297.845
711304,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,371.993.467.884.206
711304,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,371.993.467.884.206
711305,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,25.467.661.877.522
711305,1,3,80,1,4,8,LA EDAD,2,,2,,,,,8,2,2,1,70,25.467.661.877.522
711307,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,70,331.784.994.649.328
711308,1,1,80,1,3,8,LA EDAD,2,,2,,,,,8,2,2,1,70,20.141.814.430.756
711308,1,3,80,1,3,2,,2,,2,,,,,9,2,2,1,70,20.141.814.430.756
711308,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,20.141.814.430.756
711310,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,232.674.289.112.306
711310,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,232.674.289.112.306
711312,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,70,271.272.543.935.601
711312,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,271.272.543.935.601
711312,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,271.272.543.935.601
711312,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,271.272.543.935.601
711312,1,6,80,2,,,,2,,2,,2,,.,,,2,1,70,271.272.543.935.601
711343,1,2,80,2,,,,2,,2,,1,2,,1,,2,1,70,556.002.392.049.304
711344,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,53.254.863.812.067
711344,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,53.254.863.812.067
711344,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,53.254.863.812.067
711345,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,325.050.659.613.846
711345,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,325.050.659.613.846
711346,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,447.578.073.930.861
711346,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,447.578.073.930.861
711347,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,396.207.404.891.823
711348,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,416.286.307.871.631
711349,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,381.593.199.773.416
711350,1,1,80,2,,,,2,,2,,2,,.,,,2,1,70,494.520.882.201.221
711350,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,494.520.882.201.221
711350,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,494.520.882.201.221
711351,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,278.107.851.343.485
711353,1,1,80,1,2,3,,2,,2,,,,,4,2,2,1,70,258.028.948.363.678
711353,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,258.028.948.363.678
711354,1,1,80,2,,,,2,,2,,2,,.,,,2,1,70,223.882.889.586.483
711354,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,223.882.889.586.483
711356,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,438.712.034.030.476
711356,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,438.712.034.030.476
711356,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,438.712.034.030.476
711357,1,1,80,2,,,,2,,2,,2,,.,,,2,1,70,370.907.618.340.956
711357,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,370.907.618.340.956
711358,1,1,80,2,,,,2,,2,,2,,.,,,2,1,70,359.694.755.261.534
711359,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,576.130.307.479.638
711359,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,576.130.307.479.638
711360,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,505.733.745.280.644
711360,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,505.733.745.280.644
711360,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,505.733.745.280.644
711360,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,505.733.745.280.644
711361,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,462.165.787.959.109
711362,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,456.493.126.281.772
711362,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,456.493.126.281.772
711365,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,489.029.693.249.662
711365,1,3,80,2,,,,2,,2,,1,1,,6,,2,1,70,489.029.693.249.662
711366,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,332.879.862.421.507
711367,1,1,80,2,,,,2,,2,,2,,.,,,2,1,70,332.879.862.421.507
711367,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,332.879.862.421.507
711369,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,425.702.150.779.346
711370,1,1,80,2,,,,2,,2,,2,,.,,,2,1,70,456.530.799.816.344
711370,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,456.530.799.816.344
711370,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,456.530.799.816.344
711370,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,456.530.799.816.344
711371,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,201.709.745.138.903
711371,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,201.709.745.138.903
711371,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,201.709.745.138.903
711372,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,258.037.953.814.776
711372,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,258.037.953.814.776
711373,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,70,165.712.500.580.482
711375,1,1,80,1,2,7,,2,,2,,,,,4,2,2,1,70,229.662.806.771.334
711375,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,229.662.806.771.334
711375,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,229.662.806.771.334
711375,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,229.662.806.771.334
711375,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,229.662.806.771.334
711375,1,6,80,2,,,,2,,2,,2,,.,,,2,1,70,229.662.806.771.334
711376,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,293.860.000.313.476
711376,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,293.860.000.313.476
711376,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,293.860.000.313.476
711408,1,1,80,1,1,5,,2,,1,800000,,,,4,2,2,1,70,439.748.871.123.199
711408,1,2,80,1,3,7,,2,,2,,,,,9,2,2,1,70,439.748.871.123.199
711408,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,439.748.871.123.199
711408,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,439.748.871.123.199
711412,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,521.384.787.491.774
711412,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,521.384.787.491.774
711412,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,521.384.787.491.774
711414,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,408.457.105.063.969
711414,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,408.457.105.063.969
711417,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,462.165.787.959.109
711418,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,70,523.922.709.587.319
711420,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,325.050.659.613.846
711421,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,633.271.663.097.065
711421,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,633.271.663.097.065
711421,1,7,80,1,1,3,,2,,2,,,,,4,2,2,1,70,633.271.663.097.065
711421,1,8,80,2,,,,2,,2,,2,,.,,,2,1,70,633.271.663.097.065
711423,1,5,80,1,3,5,,2,,2,,,,,4,2,2,1,70,239.892.390.181.931
711424,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,416.072.111.539.367
711424,1,4,80,1,2,2,,2,,2,,,,,9,2,2,1,70,416.072.111.539.367
711425,1,1,80,1,1,5,,2,,1,40000,,1,,1,1,2,1,70,416.286.307.871.631
711426,1,1,80,2,,,,2,,2,,2,,.,,,2,1,70,375.109.079.780.032
711426,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,70,375.109.079.780.032
711428,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,70,529.187.499.209.277
711428,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,529.187.499.209.277
711429,1,1,80,1,2,3,,2,,2,,,,,4,2,2,1,70,571.416.716.567.802
711429,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,571.416.716.567.802
711430,1,1,80,2,,,,2,,2,,2,,.,,,2,1,70,371.993.467.884.206
711430,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,371.993.467.884.206
711430,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,371.993.467.884.206
711430,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,371.993.467.884.206
711431,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,278.107.851.343.485
711432,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,447.578.073.930.861
711432,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,447.578.073.930.861
711433,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,520.321.459.308.892
711433,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,520.321.459.308.892
711433,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,520.321.459.308.892
711434,1,1,80,1,2,3,,2,,2,,,,,4,2,2,1,70,422.808.101.399.586
711434,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,422.808.101.399.586
711435,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,381.593.199.773.416
711436,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,53.490.917.333.714
711437,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,521.335.775.041.248
711437,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,521.335.775.041.248
711439,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,635.569.473.825.576
711439,1,9,80,2,,,,2,,2,,2,,.,,,2,1,70,635.569.473.825.576
711440,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,552.676.553.551.004
711440,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,552.676.553.551.004
711440,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,552.676.553.551.004
711440,1,6,80,2,,,,2,,2,,2,,.,,,2,1,70,552.676.553.551.004
711441,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,23.525.254.835.396
711441,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,23.525.254.835.396
711441,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,23.525.254.835.396
711442,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,2.879.501.188.803
711442,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,2.879.501.188.803
711442,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,2.879.501.188.803
711445,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,216.566.052.867.719
711581,1,3,80,2,,,,2,,2,,2,,.,,,2,1,73,111.334.851.260.254
711581,1,4,80,2,,,,2,,2,,2,,.,,,2,1,73,111.334.851.260.254
711581,1,5,80,1,3,5,,2,,2,,,,,9,2,2,1,73,111.334.851.260.254
711584,1,3,80,2,,,,2,,2,,2,,.,,,2,1,73,990.857.062.888.946
711588,1,2,80,2,,,,2,,2,,2,,.,,,2,1,73,992.490.692.430.329
711588,1,3,80,2,,,,2,,2,,2,,.,,,2,1,73,992.490.692.430.329
711590,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,73,17.295.975.439.672
711590,1,2,80,1,4,4,,3,,2,,,,,10,2,2,1,73,17.295.975.439.672
711592,1,1,80,2,,,,2,,2,,2,,.,,,2,1,73,145.702.000.616.755
711594,1,2,80,2,,,,2,,2,,2,,.,,,2,1,73,946.341.354.373.467
711594,2,1,80,2,,,,2,,2,,2,,.,,,2,1,73,946.341.354.373.467
711594,2,4,80,2,,,,2,,2,,2,,.,,,2,1,73,946.341.354.373.467
711594,2,7,80,2,,,,2,,2,,2,,.,,,2,1,73,946.341.354.373.467
711598,1,2,80,2,,,,2,,2,,2,,.,,,2,1,73,123.903.555.428.288
711598,1,3,80,2,,,,2,,2,,2,,.,,,2,1,73,123.903.555.428.288
711600,1,2,80,2,,,,2,,2,,2,,.,,,2,1,73,143.716.212.521.318
711600,1,4,80,2,,,,2,,2,,2,,.,,,2,1,73,143.716.212.521.318
711600,1,5,80,2,,,,2,,2,,2,,.,,,2,1,73,143.716.212.521.318
711631,1,3,80,2,,,,2,,2,,2,,.,,,2,1,73,952.645.501.150.223
711631,1,4,80,2,,,,2,,2,,2,,.,,,2,1,73,952.645.501.150.223
711644,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,73,145.211.779.422.464
711648,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,73,132.506.367.525.888
711649,1,2,80,2,,,,2,,2,,2,,.,,,2,1,73,173.295.550.714.896
711657,1,2,80,2,,,,2,,2,,2,,.,,,2,1,73,121.095.042.403.116
711664,1,1,80,1,4,7,,2,,2,,,,,8,2,2,1,73,14.613.524.441.587
711664,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,73,14.613.524.441.587
711667,1,4,80,2,,,,2,,2,,2,,.,,,2,1,73,784.481.738.860.463
711672,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,73,168.130.599.958.449
711672,1,2,80,1,9,2,,2,,2,,,,,4,2,2,1,73,168.130.599.958.449
711672,1,3,80,1,3,1,,2,,2,,,,,2,2,2,1,73,168.130.599.958.449
