DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6910,P6910S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P6420S1,P760,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P9450,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6915S1,P6915,P6585S4A2,P6773,P6773S1,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,CLASE,OCI,RAMA4D,OFICIO,RAMA2D,RAMA4DP8,RAMA2DP8,DPTO,fex_c_2011
716501,1,1,60,2,,,,,,,,,,2,8,,1,,200000,2,,,1,100000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,6,12,1,13,16,2,,,2,8,,,,2,,,,1,,,1,,,,,,,2,1,10,8,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,7,,,,2,,,,1,1,1,1,1,1,2,2,2,1,2,,2,1,,2,3,3,3,4,2,2,3,3,6,,2,1,111,62,1,,,54,581.285.910.918.159
716502,1,2,60,2,,,,,,,,,,96,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,500000,1,6700000,3,,12,45,,.,45,,,1,6,12,1,13,16,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,24,4,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,5,,2,1,119,61,1,,,54,396.845.610.974.299
716507,1,3,60,2,,,,,,,,,,200,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,500000,12,2900000,3,,12,21,2,,21,,,1,6,12,1,13,16,2,,,2,8,,,,2,,,,1,,,,1,,,,,,2,1,3,8,,1,24,8,,200000,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,1,2,2,2,1,1,2,,2,1,,2,3,2,3,3,2,2,3,3,9,,2,1,119,61,1,,,54,452.633.305.996.041
716507,1,4,60,2,,,,,,,,,,200,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,500000,12,2900000,3,,12,25,2,,25,,,1,6,12,1,13,16,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,3,8,,1,20,8,,200000,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,1,2,2,2,1,1,2,,2,1,,2,3,2,3,3,2,2,3,3,9,,2,1,119,61,1,,,54,452.633.305.996.041
716508,1,3,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,400000,1,5100000,3,,12,48,,.,48,,,1,7,12,1,13,16,2,,,3,8,,,,2,,,,1,,,,1,,,,,,2,1,156,6,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,1,2007,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,2,1,119,61,1,,,54,80.629.813.645.308
716508,1,4,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,400000,1,5100000,3,,12,48,,.,48,,,1,7,12,1,13,16,2,,,3,8,,,,2,,,,1,,,,,,,,1,,2,1,84,6,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,1,2007,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,2,1,119,61,1,,,54,80.629.813.645.308
716508,1,6,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,400000,1,5100000,3,,12,48,,.,48,,,1,7,12,1,13,16,2,,,3,8,,,,2,,,,1,,,,,,,,1,,2,1,48,6,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,1,2007,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,2,,2,1,111,61,1,,,54,80.629.813.645.308
716508,1,7,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,400000,1,5100000,3,,12,48,,.,48,,,1,7,12,1,13,16,2,,,3,8,,,,2,,,,1,,,1,,,,,,,2,1,60,8,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,1,2007,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,2,1,119,61,1,,,54,80.629.813.645.308
716509,1,1,60,2,,,,,,,,,,360,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,500000,1,6000000,3,,12,60,,.,60,,,1,6,12,1,13,18,2,,,3,8,,,,2,,,,1,,,1,1,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,2,1,130,61,1,,,54,388.737.791.203.185
716509,1,3,60,2,,,,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,100000,1,2000000,3,,12,60,,.,60,,,1,6,12,1,13,16,2,,,1,8,,,,2,,,,1,,,1,1,,,,,,2,1,120,6,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,2,1,130,61,1,,,54,388.737.791.203.185
716510,1,1,60,2,,,,,,,,,,120,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,400000,1,5000000,3,,12,45,,.,45,,,1,6,12,1,13,17,2,,,2,8,,,,2,,,,1,,,,1,,,,,,2,1,96,6,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,5,,2,1,130,6,1,,,54,55.362.073.872.134
716510,1,5,60,2,,,,,,,,,,18,8,,1,,200000,2,,,1,160000,1,20000,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,50,,.,50,,,1,6,12,1,3,17,2,,,2,8,,,,2,,,,1,,,1,,,,,,,2,1,24,8,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,2,1,130,62,1,,,54,55.362.073.872.134
716511,1,1,60,2,,,,,,,,,,48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,360000,3,,12,45,,.,45,,,1,6,12,1,13,16,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,2,8,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,8,,2,1,111,61,1,,,54,285.177.608.596.535
716512,1,1,60,2,,,,,,,,,,4,8,,1,,100000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,11,27,1,,27,,,1,6,12,1,13,16,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,1,8,,1,5,4,,0,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,1,18,2,1,1,1,1,1,2,1,2,2,2,2,2,,2,1,,2,3,2,3,4,3,2,2,3,5,,2,1,119,62,1,,,54,467.161.065.557.999
716513,1,1,60,2,,,,,,,,,,120,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,3000000,3,,12,45,,.,45,,,1,6,12,1,13,16,2,,,2,8,,,,2,,,,1,,,1,,,,,,,2,1,48,6,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,7,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,2,1,111,61,1,,,54,504.280.947.224.687
716514,1,1,60,2,,,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,60000,1,1250000,3,,12,30,1,,30,,,1,7,13,2,,,,,,1,7,,,,2,,,,1,,,,,,,,1,,2,1,4,3,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,15,2,1,1,1,1,1,2,2,2,2,2,2,2,,2,1,,2,3,3,3,3,2,2,3,3,8,,2,1,5521,53,55,,,54,457.634.935.125.543
716515,1,2,60,2,,,,,,,,,,480,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,250000,1,2000000,3,,12,45,,.,45,,,1,6,12,1,13,16,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,2,1,116,61,1,,,54,107.593.600.459.259
716516,1,1,60,2,,,,,,,,,,180,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,280000,1,3600000,3,,12,42,,.,42,,,1,6,12,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,48,8,,1,16,8,,30000,,0,,,,,,,,,,,,,,2,,,,,,,,8,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,6,,2,1,130,61,1,,,54,556.762.895.212.656
716516,1,3,60,2,,,,,,,,,,2,1,,1,,300000,2,,,1,64000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,2,48,,.,48,,,1,6,12,1,13,18,2,,,2,4,,,,2,,,,1,,,,,,,,1,,2,1,72,6,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,2,1,6041,98,60,,,54,556.762.895.212.656
716517,1,1,60,2,,,,,,,,,,0,8,,1,,200000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,36,2,,36,,,1,6,12,1,13,16,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,0,8,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,8,,2,1,118,62,1,,,54,428.591.059.274.614
716518,1,1,60,2,,,,,,,,,,72,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,600000,12,8500000,3,,12,53,,.,0,1,,1,7,12,1,13,17,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,96,4,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,2,1,119,61,1,,,54,317.412.343.672.324
716518,1,3,60,2,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,1350000,3,,12,40,,.,40,,,1,7,12,1,13,16,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,48,6,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,,3,2,3,4,4,2,2,3,3,8,,2,1,119,61,1,,,54,317.412.343.672.324
716520,1,1,60,2,,,,,,,,,,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,3750000,3,,12,63,,.,63,,,1,8,12,1,13,18,2,,,1,7,,,,2,,,,1,,,,,,,,1,,2,1,36,3,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,2,1,5211,41,52,,,54,20.157.453.411.327
716522,1,1,60,2,,,,,,,,,,284,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,1300000,2,7280000,3,,12,50,,.,50,,,1,7,12,1,13,18,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,12,8,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,2,3,2,3,3,3,2,3,3,9,,2,1,119,61,1,,,54,468.476.141.301.398
716523,1,1,60,2,,,,,,,,,,120,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,400000,1,6000000,3,,12,40,,.,40,,,1,7,12,1,13,16,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,3,8,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,2,1,119,61,1,,,54,293.285.428.367.649
716526,1,1,60,2,,,,,,,,,,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,3700000,3,,12,54,,.,54,,,1,7,12,1,13,17,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,1,8,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,8,,2,1,130,61,1,,,54,592.972.379.987.863
716527,1,1,60,2,,,,,,,,,,1,8,,1,,160000,2,,,1,30000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,54,,.,54,,,1,7,12,1,13,17,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,4,4,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,11,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,8,,2,1,130,62,1,,,54,759.422.753.609.778
716527,1,2,60,2,,,,,,,,,,2,8,,1,,160000,2,,,1,35000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,54,,.,54,,,1,7,12,1,13,17,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,3,1,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,5,,2,1,130,62,1,,,54,759.422.753.609.778
716528,1,1,60,2,,,,,,,,,,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,600000,1,7300000,3,,12,54,,.,54,,,1,7,12,1,13,17,2,,,3,8,,,,2,,,,1,,,,,,,,1,,2,1,8,8,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,2,1,130,61,1,,,54,490.493.611.290.962
716529,1,1,60,2,,,,,,,,,,120,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,400000,1,5000000,3,,12,54,,.,54,,,1,7,12,1,13,17,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,12,8,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,9,,2,1,119,61,1,,,54,45.006.055.611.469
716531,1,1,60,2,,,,,,,,,,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,2500000,3,,12,45,,.,45,,,1,7,12,1,13,17,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,3,8,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,8,,2,1,119,61,1,,,54,396.845.610.974.299
716531,1,3,60,2,,,,,,,,,,18,8,,1,,200000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,7,12,1,13,17,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,6,6,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,5,,2,1,119,62,1,,,54,396.845.610.974.299
716532,1,1,60,2,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,100000,1,1200000,3,,12,70,,.,70,,,1,8,18,2,,,,,,1,6,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,10,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,2,1,5222,41,52,,,54,291.139.499.927.612
716534,1,1,60,2,,,,,,,,,,72,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,550000,1,6700000,3,,12,54,,.,54,,,1,7,12,1,13,17,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,120,4,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,2,1,130,61,1,,,54,428.591.059.274.614
716536,1,1,60,2,,,,,,,,,,1,8,,1,,200000,2,,,1,45000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,6,12,1,13,16,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,24,4,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,9,,2,1,115,62,1,,,54,295.713.731.976.152
716537,1,1,60,2,,,,,,,,,,1,8,,1,,240000,2,,,1,55000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,6,12,1,13,16,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,2,1,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,5,,2,1,130,62,1,,,54,567.835.471.736.027
716540,1,1,60,2,,,,,,,,,,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,3700000,3,,12,30,2,,30,,,1,8,13,2,,,,,,2,8,,,,2,,,,1,,,1,,,,,,,2,1,2,8,,1,15,4,,350000,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,2,1,111,61,1,,,54,378.398.211.832.235
716542,1,1,60,2,,,,,,,,,,72,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,3500000,3,,12,45,,.,45,,,1,7,12,1,13,17,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,12,4,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,2,1,111,61,1,,,54,301.393.248.138.763
716543,1,1,60,2,,,,,,,,,,1,8,,1,,200000,2,,,1,50000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,7,12,1,13,17,2,,,3,8,,,,2,,,,1,,,,,,,,1,,2,1,3,8,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,10,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,5,,2,1,111,62,1,,,54,601.550.920.199.756
716543,1,3,60,2,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,45,,.,45,,,1,7,12,1,13,17,2,,,3,8,,,,2,,,,1,,,,,,,,1,,2,1,1,6,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,10,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,5,,2,1,111,62,1,,,54,601.550.920.199.756
716543,1,4,60,2,,,,,,,,,,1,8,,1,,200000,2,,,1,58000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,7,12,1,13,17,2,,,3,8,,,,2,,,,1,,,,,,,,1,,2,1,2,8,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,10,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,8,,2,1,111,62,1,,,54,601.550.920.199.756
716543,1,5,60,2,,,,,,,,,,1,8,,1,,200000,2,,,1,50000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,7,12,1,13,17,2,,,4,8,,,,2,,,,1,,,,,,,,1,,2,1,2,8,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,10,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,5,,2,1,111,62,1,,,54,601.550.920.199.756
716543,1,6,60,2,,,,,,,,,,1,8,,1,,200000,2,,,1,50000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,7,12,1,13,17,2,,,4,8,,,,2,,,,1,,,,,,,,1,,2,1,1,8,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,10,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,8,,2,1,111,62,1,,,54,601.550.920.199.756
716543,1,8,60,2,,,,,,,,,,1,8,,1,,200000,2,,,1,65000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,7,12,1,13,17,2,,,3,8,,,,2,,,,1,,,,,,,,1,,2,1,1,8,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,10,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,5,,2,1,111,62,1,,,54,601.550.920.199.756
716543,1,9,60,2,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,45,,.,45,,,1,7,12,1,13,17,2,,,3,8,,,,2,,,,1,,,,,,,,1,,2,1,1,6,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,5,,2,1,111,62,1,,,54,601.550.920.199.756
716544,1,1,60,2,,,,,,,,,,84,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,520000,2,3200000,3,,12,45,,.,45,,,1,7,12,1,13,17,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,2,8,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,2,1,111,61,1,,,54,581.285.910.918.159
716545,1,1,60,2,,,,,,,,,,88,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,3500000,3,,12,45,,.,45,,,1,7,12,1,13,17,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,120,4,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,5,,2,1,111,61,1,,,54,581.285.910.918.159
716546,1,1,60,2,,,,,,,,,,1,8,,1,,240000,2,,,1,45000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,7,12,1,13,17,2,,,3,8,,,,2,,,,1,,,,,,,,1,,2,1,2,8,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,5,,2,1,113,62,1,,,54,634.544.179.418.367
716546,1,5,60,2,,,,,,,,,,2,8,,1,,240000,2,,,1,65000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,7,12,1,13,17,2,,,3,8,,,,2,,,,1,,,,,,,,1,,2,1,1,8,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,8,,2,1,111,62,1,,,54,634.544.179.418.367
716546,1,6,60,2,,,,,,,,,,1,8,,1,,240000,2,,,1,50000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,7,12,1,13,17,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,1,8,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,9,,2,1,115,62,1,,,54,634.544.179.418.367
716547,1,1,60,2,,,,,,,,,,1,8,,1,,200000,2,,,1,62000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,7,12,1,13,17,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,1,8,,1,15,4,,50000,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,3,3,5,,2,1,111,62,1,,,54,433.844.916.572.462
