DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S6;P7510S2A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;P7510S7A1;P7510S7;P750S1;P750S1A1;P750S2;P750S2A1;P750S3;P750S3A1;P750S4;AREA;MES;P1661S1;P1661S1A1;P1661S2;P1661S2A1;P1661S3;P1661S3A1;P1661S4;P1661S4A1;P1661S4A2;DPTO;fex_c_2011
3946307;2;2;2;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;419,420063015009
3946307;2;3;2;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;419,420063015009
3946308;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;389,634423454567
3946308;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;389,634423454567
3946308;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;389,634423454567
3946308;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;389,634423454567
3946309;1;1;1;95;1;2;1; ;3700000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;424,501021140257
3946309;1;2;1;95;1;2;1; ;98; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;424,501021140257
3946310;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;402,442368577219
3946310;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;402,442368577219
3946310;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;402,442368577219
3946310;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;402,442368577219
3946311;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;281,122892196236
3946311;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;281,122892196236
3946311;1;4;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;281,122892196236
3946312;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;356,074322207937
3946312;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;356,074322207937
3946347;1;1;1;95;1;2;1; ;98; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;422,511181950464
3946347;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;422,511181950464
3946347;1;3;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;422,511181950464
3946348;1;1;1;95;1;1;1; ;98;500000;2;1;2;2; ; ; ; ;2400000;2;1;2; ;2; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;424,501021140257
3946348;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;424,501021140257
3946349;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;402,442368577219
3946349;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;402,442368577219
3946349;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;402,442368577219
3946349;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;402,442368577219
3946350;1;1;1;95;1;2;1; ;98; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;416,156055589892
3946350;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;416,156055589892
3946351;1;1;1;95;1;2;1; ;98; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;437,578597399558
3946352;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;395,207147064968
3946352;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;395,207147064968
3946353;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;1195,15558036337
3946353;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;2400000;2;1;2; ;2; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;1195,15558036337
3946353;1;5;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;1195,15558036337
3946354;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;600000;98;2;1;2; ;2; ; ;1;600000; ; ; ;13;02;1;600000; ; ; ; ; ; ; ;13;929,341966554459
3946354;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;929,341966554459
3946354;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;929,341966554459
3946354;1;5;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;929,341966554459
3946355;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;250000; ;2;2;2; ;2; ; ;1;250000; ; ; ;13;02;1;250000; ; ; ; ; ; ; ;13;1336,27284878051
3946355;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;1336,27284878051
3946355;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;1336,27284878051
3946355;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;1336,27284878051
3946355;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;1336,27284878051
3946356;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;1248,46816676968
3946356;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;1248,46816676968
3946357;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;423,391277102143
3946357;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;423,391277102143
3946357;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;423,391277102143
3946357;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;423,391277102143
3946358;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;389,160132752412
3946358;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;389,160132752412
3946359;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;342,152549565088
3946359;1;2;1;95;1;2;1; ;98; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;342,152549565088
3946359;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;342,152549565088
3946359;1;4;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;342,152549565088
3946360;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;422,928319629218
3946360;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;750000; ;2;2;2; ;2; ; ;1;750000; ; ; ;13;02;1;750000; ; ; ; ; ; ; ;13;422,928319629218
3946360;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;422,928319629218
3946360;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;422,928319629218
3946361;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;3600000;2;1;2; ;2; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;329,078399370457
3946361;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;98; ;2;2;2; ;2; ; ; ; ;1;98; ;13;02; ; ; ; ; ; ; ; ; ;13;329,078399370457
3946363;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;437,578597399558
3946364;1;1;1;95;1;1;2; ; ;90000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;424,501021140257
3946364;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000;98;2;1;2; ;2; ; ;1;900000; ; ; ;13;02; ; ; ; ;1;900000; ; ; ;13;424,501021140257
3946365;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;217,131490233622
3946365;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;217,131490233622
3946365;1;3;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;100000;3600000;2;1;2; ;2; ; ;1;100000; ; ; ;13;02;1;100000; ; ; ; ; ; ; ;13;217,131490233622
3946365;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;217,131490233622
3946366;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;334,38214926162
3946366;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;334,38214926162
3946366;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;334,38214926162
3946366;1;4;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000; ;2;2;2; ;2; ; ;1;900000; ; ; ;13;02; ; ; ; ;1;900000; ; ; ;13;334,38214926162
3946367;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;3000000;2;1;2; ;2; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;350,027307895381
3946367;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;350,027307895381
3946368;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;413,225542160349
3946368;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;413,225542160349
3946368;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;413,225542160349
3946368;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;413,225542160349
3946371;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;330,680566311137
3946371;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;330,680566311137
3946371;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;330,680566311137
3946371;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;330,680566311137
3946371;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;330,680566311137
3946373;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;443,607597017492
3946373;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;443,607597017492
3946373;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;443,607597017492
3946373;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;443,607597017492
3946373;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;443,607597017492
3946374;1;1;1;95;2; ; ; ; ; ; ;1;2;2;98; ; ; ; ;2;2;1; ;2; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;367,158633212775
3946374;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;367,158633212775
3946374;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;367,158633212775
3946374;1;4;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;367,158633212775
3946374;1;5;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;367,158633212775
3946375;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;427,88715315992
3946375;1;2;1;95;1;2;1; ;98; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;427,88715315992
3946375;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;427,88715315992
3946376;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;380,872320225448
3946376;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;380,872320225448
3946376;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;380,872320225448
3946403;1;1;1;95;1;2;1; ;98; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;385,978660298254
3946403;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;385,978660298254
3946403;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;385,978660298254
3946403;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;385,978660298254
3946404;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;427,88715315992
3946404;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;427,88715315992
3946404;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;427,88715315992
3946405;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;405,828500596882
3946405;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;405,828500596882
3946405;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;405,828500596882
3946405;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;405,828500596882
3946405;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;405,828500596882
3946406;1;1;1;95;1;2;1; ;98; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;379,295535232327
3946406;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;379,295535232327
3946406;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;379,295535232327
3946406;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;379,295535232327
3946406;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;379,295535232327
3946407;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;368,211224227488
3946407;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;368,211224227488
3946408;1;1;1;95;1;1;2; ; ;200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;437,578597399558
3946409;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;1230,32712383201
3946409;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;1230,32712383201
3946410;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;1167,48039825724
3946410;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;1167,48039825724
3946411;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;1248,46816676968
3946411;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;1248,46816676968
3946412;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;1447,77874599726
3946412;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;1447,77874599726
3946412;1;3;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;1447,77874599726
3946413;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;375,909403212664
3946413;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;300000; ;2;2;2; ;2; ; ;1;300000; ; ; ;13;02; ; ; ; ; ; ;1;SUBSIDIO  PARA  DESPLAZADOS;300000;13;375,909403212664
3946413;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;375,909403212664
3946413;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;375,909403212664
3946414;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;389,160132752412
3946414;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;850000; ;2;2;2; ;2; ; ;1;850000; ; ; ;13;02;1;850000; ; ; ; ; ; ; ;13;389,160132752412
3946415;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;415,423466980317
3946415;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;415,423466980317
3946415;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;415,423466980317
3946416;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;423,391277102143
3946416;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;423,391277102143
3946416;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;02; ; ; ; ; ; ; ; ; ;13;423,391277102143
