directorio;secuencia_p;orden;P6240;P6250;P6260;P6270;P6280;P6290;P6300;P6310;P6320;P6330;P6340;P6350;P6351;Ft;Mes;Area;Fex_c_2011
5157411;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;964,951372595935
5157412;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;03;13;1072,95467196021
5157412;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;1072,95467196021
5157412;1;6;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;1072,95467196021
5157413;1;1;4;2;2;2;2; ;1;5;1;2; ; ; ;1;03;13;691,887111616125
5157413;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;691,887111616125
5157413;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;691,887111616125
5157413;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;691,887111616125
5157413;1;6;4;2;2;2;2; ;1;12; ; ; ; ; ;1;03;13;691,887111616125
5157416;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;1364,77271254655
5157416;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;1364,77271254655
5157418;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;990,005249295032
5157418;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;990,005249295032
5157420;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;13;805,811923020068
5157420;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;805,811923020068
5157420;1;3;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;805,811923020068
5157420;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;805,811923020068
5157421;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;840,324114094008
5157421;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;840,324114094008
5157421;1;3;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;840,324114094008
5157426;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;1314,46220530595
5157426;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;1314,46220530595
5157426;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;1314,46220530595
5157426;1;4;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;1314,46220530595
5157426;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;1314,46220530595
5157428;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;1693,48746501629
5157429;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;2232,36737004577
5157429;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;2232,36737004577
5157429;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;2232,36737004577
5157430;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;1693,48746501629
5157431;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;1055,56066548671
5157431;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;13;1055,56066548671
5157431;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;1055,56066548671
5157431;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;1055,56066548671
5157431;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;1055,56066548671
5157431;1;7;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;13;1055,56066548671
5157432;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;1799,6400422261
5157432;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;1799,6400422261
5157432;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;1799,6400422261
5157432;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;1799,6400422261
5157434;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;1915,26863237408
5157434;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;1915,26863237408
5157437;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;1363,09409675063
5157437;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;1363,09409675063
5157437;1;3;2;2;2;2;1;6; ; ; ; ; ; ;1;1;03;13;1363,09409675063
5157437;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;1363,09409675063
5157437;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;1363,09409675063
5157438;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;580,286778000024
5157438;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;580,286778000024
5157439;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;584,31465409099
5157439;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;584,31465409099
5157439;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;584,31465409099
5157439;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;584,31465409099
5157439;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;584,31465409099
5157440;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;03;13;490,833932966786
5157440;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;13;490,833932966786
5157440;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;490,833932966786
5157440;1;5;2;2;2;2;1;1; ; ; ; ; ; ;1;1;03;13;490,833932966786
5157442;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;13;783,706334414609
5157511;1;1;4;2;2;2;1;6; ; ; ; ; ; ;1;1;03;17;610,500339783357
5157511;1;2;2;2;2;2;1;2; ; ; ; ; ; ;1;1;03;17;610,500339783357
5157511;1;3;4;2;2;2;1;1; ; ; ; ; ; ;1;1;03;17;610,500339783357
5157517;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;307,583318917124
5157517;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;307,583318917124
5157517;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;307,583318917124
5157518;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;298,55620906907
5157518;1;2;4;2;2;2;1;2; ; ; ; ; ; ;1;1;03;17;298,55620906907
5157518;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;298,55620906907
5157518;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;298,55620906907
5157518;1;5;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;298,55620906907
5157519;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;538,704763419742
5157519;1;2;4;2;2;2;1;2; ; ; ; ; ; ;1;1;03;17;538,704763419742
5157520;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;590,865366735047
5157520;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;590,865366735047
5157520;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;590,865366735047
5157520;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;590,865366735047
5157521;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;307,583318917124
5157521;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;307,583318917124
5157521;1;3;3;2;2;2;1;2; ; ; ; ; ; ;1;1;03;17;307,583318917124
5157522;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;510,577324265197
5157522;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;510,577324265197
5157522;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;510,577324265197
5157523;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;350,012919070649
5157523;1;2;3;2;2;2;1;2; ; ; ; ; ; ;1;1;03;17;350,012919070649
5157523;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;350,012919070649
5157526;1;1;3;1; ; ; ; ; ; ; ; ; ; ; ;1;03;17;514,249452652791
5157526;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;514,249452652791
5157528;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;516,212697119387
5157528;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;516,212697119387
5157528;1;3;3;1; ; ; ; ; ; ; ; ; ; ; ;1;03;17;516,212697119387
5157529;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;312,065422363732
5157529;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;312,065422363732
5157529;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;312,065422363732
5157530;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;474,28337587945
5157530;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;474,28337587945
5157530;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;474,28337587945
5157533;1;1;6;2;2;2;1;2; ; ; ; ; ; ;1;1;03;17;317,853452055086
5157533;1;2;2;1; ; ; ; ; ; ; ; ; ; ; ;1;03;17;317,853452055086
5157533;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;317,853452055086
5157536;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;303,355327409103
5157536;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;303,355327409103
5157536;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;303,355327409103
5157539;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;247,353724654801
5157540;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;318,37115313236
5157541;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;303,355327409103
5157541;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;303,355327409103
5157541;1;3;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;303,355327409103
5157543;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;556,596847987053
5157543;1;2;3;2;2;2;1;2; ; ; ; ; ; ;1;1;03;17;556,596847987053
5157543;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;556,596847987053
5157544;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;466,877461630443
5157544;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;466,877461630443
5157546;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;373,186117233451
5157546;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;373,186117233451
5157546;1;3;4;2;2;2;1;2; ; ; ; ; ; ;1;1;03;17;373,186117233451
5157547;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;439,662859868328
5157547;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;439,662859868328
5157547;1;3;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;439,662859868328
5157547;1;4;6;2;1; ; ; ; ; ; ; ; ; ; ;1;03;17;439,662859868328
5157547;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;439,662859868328
5157548;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;491,961615974152
5157548;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;491,961615974152
5157548;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;491,961615974152
5157549;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;435,736050630452
5157549;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;435,736050630452
5157549;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;435,736050630452
5157550;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;539,329561372691
5157550;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;539,329561372691
5157550;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;539,329561372691
5157551;1;1;6;1; ; ; ; ; ; ; ; ; ; ; ;1;03;17;359,390411704328
5157552;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;294,494874554663
5157552;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;294,494874554663
5157552;1;3;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;17;294,494874554663
5157552;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;294,494874554663
5157552;2;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;294,494874554663
5157553;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;264,2533431244
5157553;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;264,2533431244
5157553;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;264,2533431244
5157554;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;230,13738275525
5157554;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;230,13738275525
5157555;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;310,568730146072
5157555;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;310,568730146072
5157555;1;3;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;17;310,568730146072
5157555;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;310,568730146072
5157556;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;284,429823495564
5157556;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;284,429823495564
5157557;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;329,326665293024
5157557;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;329,326665293024
5157557;1;3;3;2;2;2;2; ;1;12; ; ; ; ; ;1;03;17;329,326665293024
5157557;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;329,326665293024
5157558;1;1;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;303,845048165491
5157559;1;1;3;2;2;2;2; ;1;2;2; ;1;2;1;1;03;17;323,904115756736
5157560;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;525,124491183431
5157561;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;302,079065205074
5157561;1;2;2;1; ; ; ; ; ; ; ; ; ; ; ;1;03;17;302,079065205074
5157562;1;1;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;303,845048165491
5157563;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;279,778552852813
5157563;1;2;3;2;2;2;2; ;1;12; ; ; ; ; ;1;03;17;279,778552852813
5157564;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;320,819061833559
5157565;1;1;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;304,994213925118
5157567;1;1;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;320,819061833559
5157568;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;304,994213925118
5157569;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;248,227102524058
5157569;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;248,227102524058
5157569;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;248,227102524058
5157569;1;4;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;248,227102524058
5157570;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;293,838297529602
5157570;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;293,838297529602
5157570;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;293,838297529602
5157571;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;314,120243649638
5157571;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;314,120243649638
5157571;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;314,120243649638
5157572;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;435,712971303128
5157572;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;17;435,712971303128
5157572;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;435,712971303128
5157572;1;4;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;17;435,712971303128
5157572;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;435,712971303128
5157572;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;435,712971303128
5157572;1;7;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;17;435,712971303128
5157573;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;324,726353800407
5157573;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;324,726353800407
5157573;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;324,726353800407
5157573;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;324,726353800407
5157573;1;5;4;2;2;2;1;2; ; ; ; ; ; ;1;1;03;17;324,726353800407
5157574;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;202,733052756288
5157575;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;202,733052756288
5157576;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;202,733052756288
5157577;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;438,736706742262
5157577;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;438,736706742262
5157577;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;438,736706742262
5157578;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;202,733052756288
5157579;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;359,280131141702
5157579;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;359,280131141702
5157579;1;3;5; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;359,280131141702
5157580;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;202,733052756288
5157581;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;202,733052756288
5157582;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;311,000911349537
5157582;1;2;2;2;2;2;1;2; ; ; ; ; ; ;1;1;03;17;311,000911349537
5157582;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;311,000911349537
5157583;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;327,503050376255
5157584;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;290,718965229501
5157584;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;290,718965229501
5157584;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;290,718965229501
5157586;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;202,733052756288
5157587;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;202,733052756288
5157588;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;202,733052756288
5157590;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;390,435306914096
5157590;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;390,435306914096
5157591;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;277,117965702985
5157592;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;453,030717999521
5157592;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;03;17;453,030717999521
5157593;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;310,089706818895
5157593;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;310,089706818895
5157594;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;297,868834360345
5157594;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;17;297,868834360345
5157594;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;297,868834360345
5157594;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;297,868834360345
5157595;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;03;17;393,303909476772
5157595;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;393,303909476772
5157595;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;393,303909476772
5157596;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;03;17;204,766920688165
5157596;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;204,766920688165
5157596;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;204,766920688165
5157597;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;263,154617295762
5157597;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;263,154617295762
5157597;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;263,154617295762
5157598;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;239,593607802886
5157601;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;327,503050376255
5157603;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;308,132308786861
5157603;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;308,132308786861
5157604;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;245,992970578808
5157604;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;245,992970578808
5157604;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;245,992970578808
5157605;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;202,733052756288
5157606;1;1;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;289,807760698858
5157606;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;289,807760698858
5157608;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;296,224071949627
5157613;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;295,000231797669
5157613;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;295,000231797669
5157613;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;295,000231797669
5157614;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;399,54632821852
5157614;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;399,54632821852
5157616;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;17;327,503050376255
5157617;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;17;330,163105878785
5157617;1;2;2;2;2;2;1;2; ; ; ; ; ; ;1;1;03;17;330,163105878785
5158038;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;472,003794237161
5158038;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;472,003794237161
5158038;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;472,003794237161
5158038;1;4;2;2;2;2;1;2; ; ; ; ; ; ;1;1;03;23;472,003794237161
5158038;1;5;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;472,003794237161
5158038;1;7;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;472,003794237161
5158038;1;8;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;472,003794237161
5158038;1;9;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;472,003794237161
5158038;1;10;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;472,003794237161
5158039;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;368,492367745197
5158039;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;368,492367745197
5158039;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;368,492367745197
5158039;2;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;03;23;368,492367745197
5158039;3;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;368,492367745197
5158040;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;383,757668922327
5158040;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;383,757668922327
5158040;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;383,757668922327
5158040;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;383,757668922327
5158040;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;383,757668922327
5158040;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;383,757668922327
5158040;1;7;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;383,757668922327
5158040;1;8;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;383,757668922327
5158041;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;456,017490522405
5158041;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;456,017490522405
5158041;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;456,017490522405
5158042;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;222,34993428298
5158042;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;222,34993428298
5158042;1;3;2;2;2;2;1;2; ; ; ; ; ; ;1;1;03;23;222,34993428298
5158042;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;222,34993428298
5158042;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;222,34993428298
5158043;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;257,713834896944
5158043;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;257,713834896944
5158043;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;257,713834896944
5158043;1;5;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;257,713834896944
5158044;1;1;4;2;2;2;2; ;1;10; ; ; ; ; ;1;03;23;325,903016223697
5158044;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;325,903016223697
5158045;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;283,35221418295
5158045;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;283,35221418295
5158045;1;6;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;283,35221418295
5158046;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;244,818716209846
5158046;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;244,818716209846
5158046;1;4;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;244,818716209846
5158047;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;252,756868038561
5158047;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;03;23;252,756868038561
5158048;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;334,412826383098
5158048;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;23;334,412826383098
5158048;1;3;5; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;334,412826383098
5158049;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;202,126253446311
5158049;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;03;23;202,126253446311
5158049;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;03;23;202,126253446311
