DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;CLASE;DPTO;fex_c_2011
760246;1;10;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;247.977.567.732.939
760303;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;110.977.320.826.199
760303;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;70;110.977.320.826.199
760303;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;110.977.320.826.199
760303;1;4;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;42;;;;;;;2;70;110.977.320.826.199
760303;1;6;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;110.977.320.826.199
760303;1;7;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;70;110.977.320.826.199
760304;1;1;90;;1;;1;2;1;2;2;2;2;2;2;21;;28;;28;;;;;;;2;70;135.691.672.070.985
760304;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;135.691.672.070.985
760306;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;972.813.768.095.616
760306;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;2;70;972.813.768.095.616
760306;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;972.813.768.095.616
760307;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;836.508.594.804.334
760307;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;70;836.508.594.804.334
760307;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;836.508.594.804.334
760308;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;872.538.687.541.399
760308;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;70;872.538.687.541.399
760308;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;872.538.687.541.399
760308;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;872.538.687.541.399
760309;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;107.457.101.479.161
760309;1;2;90;;2;;2;2;1;2;2;2;2;2;2;;;;;21;;;;;;;2;70;107.457.101.479.161
760310;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;21;;;;;;;2;70;148.437.987.905.976
760310;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;35;;;;;;;2;70;148.437.987.905.976
760310;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;148.437.987.905.976
760310;1;4;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;35;;;;;;;2;70;148.437.987.905.976
760310;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;148.437.987.905.976
760310;2;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;21;;;;;;;2;70;148.437.987.905.976
760310;2;2;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;35;;;;;;;2;70;148.437.987.905.976
760310;3;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;21;;;;;;;2;70;148.437.987.905.976
760310;3;2;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;35;;;;;;;2;70;148.437.987.905.976
760311;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;21;;;;;;;2;70;113.180.671.555.838
760311;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;35;;;;;;;2;70;113.180.671.555.838
760311;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;70;113.180.671.555.838
760313;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;843.279.621.856.446
760313;1;2;90;;1;;1;2;2;2;2;2;2;2;2;28;;35;;;;;;;;;2;70;843.279.621.856.446
760313;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;843.279.621.856.446
760315;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;137.251.767.924.021
760315;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;137.251.767.924.021
760315;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;137.251.767.924.021
760315;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;70;137.251.767.924.021
760315;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;137.251.767.924.021
760315;1;6;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;70;137.251.767.924.021
760317;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;21;;;;;;;2;70;107.409.043.022.896
760317;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;21;;;;;;;2;70;107.409.043.022.896
760317;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;70;107.409.043.022.896
760317;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;107.409.043.022.896
760318;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;28;;;;;;;2;70;116.635.464.215.366
760318;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;116.635.464.215.366
760318;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;70;116.635.464.215.366
760318;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;116.635.464.215.366
760319;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;836.508.594.804.334
760319;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;70;836.508.594.804.334
760319;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;836.508.594.804.334
760320;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;70;122.869.479.326.066
760321;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;21;;;;;;;2;70;945.036.868.552.444
760321;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;35;;;;;;;2;70;945.036.868.552.444
760323;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;12.945.610.195.725
760323;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;28;;;;;;;2;70;12.945.610.195.725
760323;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;70;12.945.610.195.725
760323;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;12.945.610.195.725
760323;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;12.945.610.195.725
760323;1;6;90;;1;;1;2;2;2;2;2;2;2;2;28;;21;;;;;;;;;2;70;12.945.610.195.725
760323;1;7;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;12.945.610.195.725
760325;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;907.524.609.673.599
760326;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;843.279.621.856.446
760326;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;70;843.279.621.856.446
760326;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;843.279.621.856.446
760328;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;836.508.594.804.334
760328;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;70;836.508.594.804.334
760328;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;836.508.594.804.334
760329;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;21;;;;;;;2;70;103.878.324.661.893
760329;1;2;90;;1;;1;2;1;2;2;2;2;2;2;21;;35;;35;;;;;;;2;70;103.878.324.661.893
760330;1;1;90;;1;;2;2;2;2;2;2;2;2;2;21;;;;;;;;;;;2;70;114.361.079.710.883
760330;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;114.361.079.710.883
760330;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;70;114.361.079.710.883
760330;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;114.361.079.710.883
760331;1;1;90;;1;;1;2;2;2;2;2;2;2;2;21;;35;;;;;;;;;2;70;686.616.024.793.144
760331;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;686.616.024.793.144
760332;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;945.036.868.552.444
760332;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;21;;;;;;;2;70;945.036.868.552.444
760333;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;126.726.470.459.198
760333;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;28;;;;;;;2;70;126.726.470.459.198
760333;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;126.726.470.459.198
760333;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;126.726.470.459.198
760334;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;102.932.655.973.535
760334;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;28;;;;;;;2;70;102.932.655.973.535
760334;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;102.932.655.973.535
760334;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;70;102.932.655.973.535
760334;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;70;102.932.655.973.535
760335;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;981.066.961.289.509
760335;1;2;90;;1;;1;2;1;2;2;2;2;2;2;21;;28;;35;;;;;;;2;70;981.066.961.289.509
760335;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;981.066.961.289.509
760336;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;21;;;;;;;2;70;171.983.642.439.197
760336;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;171.983.642.439.197
760336;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;171.983.642.439.197
760336;1;4;90;;2;;2;2;1;2;2;2;2;2;2;;;;;21;;;;;;;2;70;171.983.642.439.197
760336;1;5;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;35;;;;;;;2;70;171.983.642.439.197
760336;1;6;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;171.983.642.439.197
760336;1;8;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;28;;;;;;;2;70;171.983.642.439.197
760336;1;9;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;70;171.983.642.439.197
760337;1;1;90;;1;;1;2;1;2;2;2;2;2;2;21;;28;;35;;;;;;;2;70;163.286.051.202.625
760337;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;163.286.051.202.625
760337;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;163.286.051.202.625
760340;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;21;;;;;;;2;70;239.833.008.075.114
760340;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;14;;;;;;;2;70;239.833.008.075.114
760340;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;70;239.833.008.075.114
760340;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;70;239.833.008.075.114
760340;1;5;90;;2;;2;2;1;2;2;2;2;2;2;;;;;21;;;;;;;2;70;239.833.008.075.114
760340;1;6;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;35;;;;;;;2;70;239.833.008.075.114
760394;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;936.303.090.795.899
760394;1;2;90;;1;;1;2;2;2;2;2;2;2;2;10;;20;;;;;;;;;2;70;936.303.090.795.899
760394;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;70;936.303.090.795.899
760394;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;70;936.303.090.795.899
760395;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;115.488.439.345.964
760395;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;25;;20;;;;;;;2;70;115.488.439.345.964
760395;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;2;70;115.488.439.345.964
760395;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;70;115.488.439.345.964
760396;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;70;972.333.183.532.963
760396;1;2;90;;1;;1;2;2;2;2;2;2;2;2;5;;15;;;;;;;;;2;70;972.333.183.532.963
760396;1;3;90;;1;;1;2;2;2;2;2;2;2;2;10;;4;;;;;;;;;2;70;972.333.183.532.963
760396;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;70;972.333.183.532.963
760396;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;70;972.333.183.532.963
760398;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;911.546.594.409.635
760398;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;10;;;;;;;2;70;911.546.594.409.635
760398;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;70;911.546.594.409.635
760399;1;1;90;;1;;2;2;2;2;2;2;2;2;2;8;;;;;;;;;;;2;70;936.303.090.795.899
760399;1;2;90;;2;;2;1;2;2;2;2;2;2;1;;;;25;;;;;;;5;2;70;936.303.090.795.899
760399;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;70;936.303.090.795.899
760399;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;70;936.303.090.795.899
760400;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;70;107.155.061.163.471
760400;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;70;107.155.061.163.471
760401;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;70;978.527.142.695.253
760402;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;2;70;106.535.665.247.242
760402;1;2;90;;1;;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;;2;70;106.535.665.247.242
760402;1;3;90;;1;;1;2;2;2;2;2;2;2;2;5;;15;;;;;;;;;2;70;106.535.665.247.242
760402;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;70;106.535.665.247.242
760402;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;70;106.535.665.247.242
760402;1;6;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;70;106.535.665.247.242
760404;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;70;722.646.117.530.209
760404;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;2;70;722.646.117.530.209
760404;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;70;722.646.117.530.209
760406;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;70;122.869.479.326.066
760409;1;1;90;;1;;1;2;2;2;2;2;2;2;2;10;;20;;;;;;;;;2;70;786.891.105.347.362
760410;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;10;;;;;;;2;70;134.712.529.050.083
760410;1;2;90;;2;;1;2;2;1;2;2;2;2;2;;;20;;;20;;;;;;2;70;134.712.529.050.083
760412;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;70;786.891.105.347.362
760413;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;15;;;;;;;2;70;128.393.795.513.615
760413;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;2;70;128.393.795.513.615
760413;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;70;128.393.795.513.615
760413;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;128.393.795.513.615
760413;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;2;70;128.393.795.513.615
760413;1;6;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;128.393.795.513.615
760414;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;70;801.536.154.519.745
760414;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;70;801.536.154.519.745
760414;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;801.536.154.519.745
760414;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;801.536.154.519.745
760415;1;1;90;;1;;1;2;2;2;2;2;2;2;2;18;;10;;;;;;;;;2;70;126.738.897.972.263
760415;1;2;90;;1;;1;2;2;2;2;2;2;2;2;10;;18;;;;;;;;;2;70;126.738.897.972.263
760415;1;3;90;;1;;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;;2;70;126.738.897.972.263
760415;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;126.738.897.972.263
760416;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;957.142.099.130.572
760416;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;5;;;;;;;2;70;957.142.099.130.572
760416;1;3;90;;1;;2;2;2;2;2;2;2;2;2;5;;;;;;;;;;;2;70;957.142.099.130.572
760417;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;70;130.160.216.299.247
760417;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;10;;;;;;;2;70;130.160.216.299.247
760418;1;1;90;;1;;2;2;2;2;2;2;2;2;2;3;;;;;;;;;;;2;70;587.398.596.691.402
760418;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;2;70;587.398.596.691.402
760418;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;587.398.596.691.402
760418;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;70;587.398.596.691.402
760418;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;70;587.398.596.691.402
760420;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;10;;;;;;;2;70;108.848.866.331.883
760420;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;10;;;;;;;2;70;108.848.866.331.883
760421;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;772.263.606.987.182
760421;1;2;90;;1;;1;2;2;2;2;2;2;2;2;15;;20;;;;;;;;;2;70;772.263.606.987.182
760421;1;3;90;;1;;2;2;2;2;2;2;2;2;2;5;;;;;;;;;;;2;70;772.263.606.987.182
760421;1;4;90;;1;;2;2;2;2;2;2;2;2;2;6;;;;;;;;;;;2;70;772.263.606.987.182
760421;1;5;90;;1;;2;2;2;2;2;2;2;2;2;10;;;;;;;;;;;2;70;772.263.606.987.182
760422;1;1;90;;1;;2;2;1;2;2;2;2;2;2;7;;;;7;;;;;;;2;70;119.585.603.240.299
760422;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;70;119.585.603.240.299
760422;1;3;90;;1;;2;2;2;2;2;2;2;2;2;12;;;;;;;;;;;2;70;119.585.603.240.299
760422;1;4;90;;1;;1;2;2;2;2;2;2;2;2;5;;10;;;;;;;;;2;70;119.585.603.240.299
760422;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;119.585.603.240.299
760422;1;6;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;119.585.603.240.299
760423;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;70;908.568.780.278.463
760423;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;908.568.780.278.463
760423;1;3;90;;1;;1;2;2;2;2;2;2;2;2;10;;15;;;;;;;;;2;70;908.568.780.278.463
760423;1;4;90;;1;;1;2;2;2;2;2;2;2;2;12;;5;;;;;;;;;2;70;908.568.780.278.463
760423;1;5;90;;1;;1;2;2;2;2;2;2;2;2;5;;7;;;;;;;;;2;70;908.568.780.278.463
760424;1;1;90;;1;;2;2;2;2;2;2;2;2;2;10;;;;;;;;;;;2;70;110.703.466.914.176
760424;1;2;90;;1;;1;2;2;2;2;2;2;2;2;8;;25;;;;;;;;;2;70;110.703.466.914.176
760424;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;110.703.466.914.176
760424;1;4;90;;1;;2;2;2;2;2;2;2;2;2;10;;;;;;;;;;;2;70;110.703.466.914.176
760425;1;1;90;;1;;2;2;1;2;2;2;2;2;2;6;;;;8;;;;;;;2;70;120.933.795.106.777
760425;1;2;90;;1;;1;2;1;2;2;2;2;2;2;6;;20;;18;;;;;;;2;70;120.933.795.106.777
760426;1;1;90;;1;;2;2;1;2;2;2;2;2;2;5;;;;10;;;;;;;2;70;134.712.529.050.083
760426;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;20;;;;;;;2;70;134.712.529.050.083
760427;1;1;90;;1;;2;2;2;2;2;2;2;2;2;5;;;;;;;;;;;2;70;114.306.476.187.883
760427;1;2;90;;2;;1;2;2;1;2;2;2;2;2;;;25;;;10;;;;;;2;70;114.306.476.187.883
760427;1;3;90;;1;;1;2;2;2;2;2;2;2;2;10;;5;;;;;;;;;2;70;114.306.476.187.883
760427;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;114.306.476.187.883
760427;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;114.306.476.187.883
760428;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;8;;;;;;;2;70;103.878.324.661.893
760428;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;20;;;;;;;2;70;103.878.324.661.893
760429;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;70;221.562.168.286.671
760429;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;70;221.562.168.286.671
760429;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;70;221.562.168.286.671
760429;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;70;221.562.168.286.671
760429;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;70;221.562.168.286.671
760431;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;5;;;;;;;2;70;125.218.851.363.362
760431;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;10;;;;;;;2;70;125.218.851.363.362
760431;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;70;125.218.851.363.362
760431;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;2;70;125.218.851.363.362
760431;1;5;90;;2;;2;2;1;2;2;2;2;2;2;;;;;15;;;;;;;2;70;125.218.851.363.362
760432;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;70;218.778.154.484.515
760432;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;70;218.778.154.484.515
760660;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;2;76;404.365.549.084.178
760660;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;2;76;404.365.549.084.178
760660;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;76;404.365.549.084.178
760662;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;36.931.332.627.005
760662;1;2;90;;1;;1;2;2;2;2;2;2;2;2;7;;30;;;;;;;;;2;76;36.931.332.627.005
760662;1;3;90;;1;;1;2;2;2;2;2;2;2;2;1;;7;;;;;;;;;2;76;36.931.332.627.005
760668;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;687.818.669.660.224
760668;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;48;;;;;;;;;2;76;687.818.669.660.224
760669;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;331.745.389.835.528
760669;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;76;331.745.389.835.528
760669;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;331.745.389.835.528
760670;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;316.140.630.887.683
760670;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;2;76;316.140.630.887.683
760670;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;76;316.140.630.887.683
760670;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;76;316.140.630.887.683
760672;1;1;90;;2;;1;2;2;2;2;2;2;1;2;;;10;;;;;;;10;;2;76;672.456.967.078.227
760672;1;2;90;;2;;1;2;2;2;2;2;2;1;2;;;40;;;;;;;3;;2;76;672.456.967.078.227
760673;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;344.129.083.285.216
760673;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;2;76;344.129.083.285.216
760673;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;344.129.083.285.216
760673;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;76;344.129.083.285.216
760673;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;2;76;344.129.083.285.216
760673;1;6;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;76;344.129.083.285.216
760673;1;7;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;76;344.129.083.285.216
760674;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;76;506.402.911.084.775
760674;1;2;90;;2;;2;1;1;2;2;2;2;2;2;;;;24;10;;;;;;;2;76;506.402.911.084.775
760674;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;76;506.402.911.084.775
