DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;AREA;ESC;DPTO;fex_c_2011;P6030S1;P6030S3
1093906;1;2;1;10;2;2;1;37;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;73;235,869386209889;5;1971
1093906;1;3;1;10;2;2;1;15;3;6;1; ; ;1;5; ;2;1;1;2;4;9; ;73;9;73;235,869386209889;8;1993
1093906;1;4;1;10;2;1;1;14;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;73;8;73;235,869386209889;8;1994
1093906;1;5;1;10;2;2;1;4;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;73;0;73;235,869386209889;9;2004
1093907;1;1;1;10;1;1;1;41;1;3;1; ; ;1;3;62125;2;1;2; ;6;4;3;73;15;73;230,908452969443;1;1968
1093907;1;2;1;10;2;2;1;42;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;73;230,908452969443;8;1966
1093907;1;3;1;10;1;2;1;15;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;73;10;73;230,908452969443;4;1993
1093907;1;4;1;10;1;2;1;9;3; ;1; ; ;1;5; ;2;1;1;1;3;4; ;73;4;73;230,908452969443;6;1999
1093908;1;1;1;10;1;2;1;70;1;5;1; ; ;1;2;250000;2;1;2; ;1;0; ;73;0;73;188,148713428499;9;1938
1093908;1;2;1;10;1;2;1;17;4;6;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;73;188,148713428499;1;1992
1093909;1;1;1;10;1;1;1;59;1;2;1; ; ;1;5; ;2;1;2; ;3;5; ;73;5;73;301,19962324197;10;1949
1093909;1;2;1;10;2;2;1;45;2;2;1; ; ;1;1;19876;2;1;2; ;4;8; ;73;8;73;301,19962324197;5;1963
1093910;1;1;1;10;1;1;1;52;1;2;1; ; ;1;5; ;2;1;2; ;6;5;4;73;16;73;286,570375256152;6;1956
1093910;1;2;1;10;2;2;1;53;2;2;1; ; ;1;1;23000;2;1;2; ;6;5;4;73;16;73;286,570375256152;1;1956
1093911;1;1;1;10;1;1;1;46;1;3;1; ; ;1;3;62125;2;1;2; ;5;11;2;73;11;73;309,93219583108;9;1962
1093911;1;2;1;10;2;2;1;47;2;3;1; ; ;1;5; ;2;1;2; ;4;9; ;73;9;73;309,93219583108;12;1961
1093911;1;3;1;10;2;1;1;15;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;73;10;73;309,93219583108;8;1993
1093911;1;4;1;10;2;1;1;12;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;73;6;73;309,93219583108;3;1997
1093911;1;5;1;10;2;1;1;9;3; ;1; ; ;1;5; ;2;1;1;2;3;2; ;73;2;73;309,93219583108;5;1999
1093911;1;6;1;10;2;1;1;4;3; ;1; ; ;1;5; ;1;1;1;2;2;0; ;73;0;73;309,93219583108;8;2004
1093912;1;1;1;10;1;1;1;48;1;2;1; ; ;1;3;62125;2;1;2; ;5;11;2;73;11;73;346,484634348875;8;1960
1093912;1;2;1;10;2;2;1;46;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ;73;5;73;346,484634348875;9;1962
1093912;1;3;1;10;3;1;1;26;3;6;1; ; ;1;3;62125;2;1;2; ;5;11;2;73;11;73;346,484634348875;11;1982
1093912;1;4;1;10;4;1;1;21;3;6;1; ; ;1;5; ;2;1;1;2;6;0;2;73;11;73;346,484634348875;3;1988
1093912;1;5;1;10;2;1;1;9;3; ;1; ; ;1;5; ;2;1;1;2;3;4; ;73;4;73;346,484634348875;2;2000
1093913;1;1;1;10;1;2;1;47;1;4;2;2; ; ; ; ;2;1;2; ;3;1; ;73;1;73;173,990967315243;1;1962
1093913;1;2;1;10;2;2;1;20;3;6;1; ; ;1;3;62300;2;1;1;1;6;0;2;73;11;73;173,990967315243;3;1989
1093913;1;3;1;10;1;1;1;16;3;6;2;2; ; ; ; ;2;1;1;1;4;9; ;73;9;73;173,990967315243;12;1992
1093913;1;4;1;10;4;2;1;20;5;6;1; ; ;1;3;62000;2;1;1;1;6;0;2;73;11;73;173,990967315243;1;1989
1093913;1;5;1;10;1;1;1;2;9; ;2;2; ; ; ; ;2; ; ; ; ; ; ;73; ;73;173,990967315243;1;2007
1093914;1;1;1;10;1;2;1;48;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ;73;3;73;207,036548713983;1;1961
1093914;1;2;1;10;2;2;1;14;3;6;1; ; ;3; ; ;2;1;2; ;3;1; ;73;1;73;207,036548713983;9;1994
1093914;1;3;1;10;3;2;1;26;3;4;1; ; ;3; ; ;2;1;2; ;3;1; ;73;1;73;207,036548713983;5;1982
1093914;1;4;1;10;3;1;1;9;4; ;1; ; ;3; ; ;2;1;1;1;3;0; ;73;0;73;207,036548713983;3;2000
1093914;1;5;1;10;3;1;1;8;4; ;1; ; ;3; ; ;2;1;1;1;3;0; ;73;0;73;207,036548713983;1;2001
1093914;1;6;1;10;3;1;1;2;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ;73; ;73;207,036548713983;8;2006
1093915;1;1;1;10;1;1;1;42;1;4;2;1;60; ; ; ;2;1;2; ;6;6;5;73;17;73;300,017299422556;12;1966
1093916;1;1;1;10;1;2;1;80;1;5;1; ; ;3; ; ;2;1;2; ;3;3; ;73;3;73;226,162198140056;12;1928
1093917;1;1;1;10;1;1;1;32;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;73;5;73;300,010329350186;10;1976
1093917;1;2;1;10;2;2;1;27;2;2;2;2; ; ; ; ;2;1;2; ;5;11;2;73;11;73;300,010329350186;1;1982
1093917;1;3;1;10;1;1;1;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;73;4;73;300,010329350186;9;1998
1093917;1;4;1;10;1;1;1;7;3; ;2;2; ; ; ; ;2;1;1;1;3;1; ;73;1;73;300,010329350186;5;2001
1093918;1;1;1;10;1;2;1;51;1;4;2;1;18; ; ; ;2;1;2; ;3;5; ;73;5;73;200,323541739336;12;1957
1093918;1;2;1;10;2;2;1;23;3;6;2;2; ; ; ; ;2;1;2; ;4;8; ;73;8;73;200,323541739336;10;1985
1093919;1;1;1;10;1;2;1;64;1;4;2;2; ; ; ; ;2;1;2; ;3;2; ;73;2;73;231,123131380502;11;1944
1093919;1;2;1;10;2;1;1;17;3;6;2;2; ; ; ; ;1;1;1;1;5;10;1;73;10;73;231,123131380502;5;1991
1093920;1;1;1;10;1;2;1;41;1;6;2;1;18; ; ; ;2;1;2; ;3;5; ;73;5;73;200,323541739336;7;1967
1093920;1;2;1;10;2;2;1;15;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;73;8;73;200,323541739336;6;1993
1093921;1;1;1;10;1;1;1;28;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ;73;6;73;268,723791758016;8;1980
1093921;1;2;1;10;2;2;1;18;2;2;2;1;12; ; ; ;2;1;2; ;4;7; ;73;7;73;268,723791758016;2;1991
1093921;1;3;1;10;2;1;1;2;3; ;2;1;12; ; ; ;2; ; ; ; ; ; ;73; ;73;268,723791758016;8;2006
1093922;1;1;1;10;1;2;1;78;1;6;1; ; ;3; ; ;2;1;2; ;1;0; ;73;0;73;217,676207214099;3;1931
1093922;1;2;1;10;1;2;1;48;3;6;2;2; ; ; ; ;1;2;2; ;1;0; ;73;0;73;217,676207214099;10;1960
1093922;1;3;1;10;3;1;1;22;4;6;2;1;6; ; ; ;2;1;1;1;6;2;2;73;13;73;217,676207214099;3;1987
1093923;1;1;1;10;1;1;1;31;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;73;251,273500105847;3;1978
1093923;1;2;1;10;2;2;1;28;2;3;1; ; ;1;1;25000;2;1;2; ;6;2;2;73;13;73;251,273500105847;2;1981
1093923;1;3;1;10;2;2;1;8;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;73;2;73;251,273500105847;10;2000
1093923;1;4;1;10;2;2;1;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;73; ;73;251,273500105847;3;2008
1093924;1;1;1;10;1;2;1;55;1;6;2;1;11; ; ; ;1;1;2; ;4;9; ;73;9;73;274,395546945316;1;1954
1093924;1;2;1;10;2;1;1;26;3;4;2;1;8; ; ; ;1;1;2; ;5;11;2;73;11;73;274,395546945316;7;1982
1093925;1;1;1;10;1;2;1;37;1;3;1; ; ;3; ; ;2;1;2; ;4;9; ;73;9;73;125,891975308648;6;1971
1093925;1;2;1;10;2;2;1;19;3;6;1; ; ;3; ; ;2;1;1;1;6;2;2;73;13;73;125,891975308648;1;1990
1093925;1;3;1;10;3;2;1;16;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;73;11;73;125,891975308648;5;1992
1093925;1;4;1;10;1;2;1;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;73;8;73;125,891975308648;5;1994
1093925;1;5;1;10;1;2;1;11;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;73;6;73;125,891975308648;3;1998
1093925;1;6;1;10;1;2;1;6;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;73;0;73;125,891975308648;6;2002
1093925;1;7;1;10;1;2;1;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;73;0;73;125,891975308648;4;2005
1093926;1;1;1;10;1;1;1;33;1;4;1; ; ;3; ; ;2;1;2; ;3;4; ;73;4;73;304,978232663002;4;1975
1093926;1;2;1;10;3;1;1;19;5;6;1; ; ;1;3;62120;2;1;2; ;5;11;2;73;11;73;304,978232663002;6;1989
1093927;1;1;1;10;1;1;1;35;1;3;1; ; ;3; ; ;2;1;2; ;4;7; ;73;7;73;297,542689109184;5;1973
1093927;1;2;1;10;2;2;1;40;2;3;1; ; ;3; ; ;2;1;2; ;4;8; ;73;8;73;297,542689109184;11;1968
1093927;1;3;1;10;2;1;1;12;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;73;7;73;297,542689109184;7;1996
1093927;1;4;1;10;2;2;1;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;73;0;73;297,542689109184;11;2003
1093927;1;5;1;10;5;2;1;21;3;4;1; ; ;3; ; ;2;1;2; ;5;10;1;73;10;73;297,542689109184;7;1987
1093927;1;6;1;10;5;1;1;3;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;73;0;73;297,542689109184;7;2005
1093927;1;7;1;10;5;1;1;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;73; ;73;297,542689109184;1;2007
1093927;1;8;1;10;2;1;1;48;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ;73;0;73;297,542689109184;2;1961
1093928;1;1;1;10;1;1;1;32;1;2;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;73;230,908452969443;9;1976
1093928;1;2;1;10;2;2;1;33;2;2;1; ; ;1;1;20000;2;1;2; ;4;9; ;73;9;73;230,908452969443;12;1975
1093928;1;3;1;10;3;2;1;16;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;73;230,908452969443;12;1992
1093928;1;4;1;10;3;2;1;9;3; ;1; ; ;1;5; ;2;1;1;1;3;3; ;73;3;73;230,908452969443;11;1999
1093929;1;1;1;10;1;1;1;62;1;3;1; ; ;1;2;68000;2;1;2; ;6;6;5;73;17;73;335,986047880825;7;1946
1093929;1;2;1;10;2;2;1;54;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;73;335,986047880825;2;1955
1093929;1;3;1;10;3;2;1;31;3;6;1; ; ;1;3;62120;2;1;1;2;6;3;2;73;14;73;335,986047880825;2;1978
1093929;1;4;1;10;4;1;1;28;3;6;1; ; ;1;3;62120;2;1;1;2;6;4;3;73;15;73;335,986047880825;11;1980
1093930;1;1;1;10;1;2;1;43;1;4;2;1;12; ; ; ;2;1;2; ;6;4;3;73;15;73;220,688588875739;9;1965
1093930;1;2;1;10;2;2;1;11;3;6;2;1;12; ; ; ;2;1;1;1;3;4; ;73;4;73;220,688588875739;1;1998
1093931;1;1;1;10;1;1;1;28;1;3;1; ; ;1;5; ;2;1;2; ;6;6;4;73;17;73;262,003814710999;12;1980
1093931;1;2;1;10;2;2;1;24;2;3;1; ; ;1;1;42280;2;1;2; ;6;5;4;73;16;73;262,003814710999;9;1984
1093932;1;1;1;10;1;1;1;45;1;3;1; ; ;1;5; ;2;1;2; ;6;3;3;73;14;73;291,531308496599;4;1963
1093932;1;2;1;10;2;2;1;43;2;3;1; ; ;1;3;62125;2;1;2; ;6;3;3;73;14;73;291,531308496599;11;1965
1093932;1;3;1;10;2;1;1;14;3;6;1; ; ;1;5; ;2;1;1;2;4;8; ;73;8;73;291,531308496599;7;1994
1093933;1;1;1;10;1;2;1;53;1;4;1; ; ;1;3;62125;2;1;2; ;4;8; ;73;8;73;238,337026450892;6;1955
1093934;1;1;1;10;1;1;1;58;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;73;2;73;292,51771190545;3;1951
1093934;1;2;1;10;2;2;1;60;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;73;0;73;292,51771190545;12;1948
1093934;1;3;1;10;3;2;1;33;3;2;1; ; ;3; ; ;2;1;2; ;1;0; ;73;0;73;292,51771190545;12;1975
1093934;1;4;1;10;4;1;1;34;5;2;1; ; ;1;1;20000;2;1;2; ;3;5; ;73;5;73;292,51771190545;7;1974
1093934;1;5;1;10;2;2;1;16;4;6;1; ; ;3; ; ;2;1;1;1;4;9; ;73;9;73;292,51771190545;3;1993
1093934;1;6;1;10;2;1;1;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;73; ;73;292,51771190545;4;2006
1093935;1;1;1;10;1;2;1;70;1;5;1; ; ;1;5; ;2;2;2; ;1;0; ;73;0;73;274,395546945316;12;1938
1093935;1;2;1;10;1;1;1;31;3;6;1; ; ;1;2;62125;2;2;2; ;1;0; ;73;0;73;274,395546945316;9;1977
1093936;1;1;1;10;1;1;1;27;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;73;11;73;232,173578752641;3;1982
1093936;1;2;1;10;2;2;1;22;2;3;1; ; ;3; ; ;2;1;2; ;4;8; ;73;8;73;232,173578752641;7;1986
1093936;1;3;1;10;2;1;1;6;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;73;1;73;232,173578752641;5;2002
1093936;1;4;1;10;2;1;1;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;73;0;73;232,173578752641;7;2004
1093936;1;5;1;10;2;2;1;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;73; ;73;232,173578752641;8;2008
1093936;1;6;1;10;6;2;1;63;5;4;1; ; ;3; ; ;2;1;2; ;3;2; ;73;2;73;232,173578752641;9;1945
1093937;1;1;1;10;1;1;1;41;1;3;1; ; ;1;3;62125;2;1;2; ;4;8; ;73;8;73;273,882870921446;1;1968
1093937;1;2;1;10;2;2;1;39;2;3;1; ; ;1;5; ;2;1;2; ;4;8; ;73;8;73;273,882870921446;6;1969
1093937;1;3;1;10;3;1;1;16;3;6;1; ; ;1;5; ;1;1;2; ;5;11;2;73;11;73;273,882870921446;12;1992
1093937;1;4;1;10;2;2;1;5;3; ;1; ; ;1;5; ;2;2;1;1;2;1; ;73;0;73;273,882870921446;4;2003
1093938;1;1;1;10;1;1;1;24;1;2;1; ; ;1;1;19300;2;1;2; ;5;11;2;73;11;73;218,731399146186;8;1984
1093938;1;2;1;10;2;2;1;19;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;73;218,731399146186;3;1990
1093939;1;1;1;10;1;1;1;52;1;3;1; ; ;1;1;20000000;2;1;2; ;6;7;5;73;18;73;220,465272313932;9;1956
1093939;1;2;1;10;2;2;1;41;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;73;220,465272313932;8;1967
1093939;1;3;1;10;3;1;1;21;3;6;1; ; ;1;5; ;2;1;1;1;6;2;2;73;13;73;220,465272313932;4;1987
1093939;1;4;1;10;4;2;1;20;3;6;1; ; ;1;5; ;2;1;1;1;6;4;2;73;15;73;220,465272313932;11;1988
1093939;1;5;1;10;2;2;1;17;3;6;1; ; ;1;5; ;2;1;1;1;6;1;2;73;12;73;220,465272313932;6;1991
1093939;1;6;1;10;2;1;1;13;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;73;8;73;220,465272313932;2;1996
1093940;1;1;1;10;1;1;1;46;1;3;1; ; ;1;3;62125;2;1;2; ;4;7; ;73;7;73;268,921937680999;8;1962
1093940;1;2;1;10;2;2;1;46;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;73;268,921937680999;9;1962
1093940;1;3;1;10;2;2;1;11;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;73;5;73;268,921937680999;8;1997
1093941;1;1;1;10;1;1;1;32;1;3;1; ; ;1;3;62125;2;1;2; ;5;11;2;73;11;73;275,641914728016;12;1976
1093941;1;2;1;10;2;2;1;28;2;3;1; ; ;1;5; ;2;1;2; ;6;1;2;73;12;73;275,641914728016;11;1980
1093941;1;3;1;10;2;1;1;7;3; ;1; ; ;1;5; ;2;1;1;1;3;3; ;73;3;73;275,641914728016;11;2001
1093941;1;4;1;10;2;2;1;3;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;73;0;73;275,641914728016;8;2005
1093942;1;1;1;10;1;2;1;41;1;4;1; ; ;1;3;62125;2;1;2; ;5;11;2;73;11;73;162,310057027779;9;1967
1093942;1;2;1;10;2;2;1;19;3;6;1; ; ;1;5; ;2;1;1;2;6;1;2;73;12;73;162,310057027779;3;1990
1093942;1;3;1;10;1;2;1;15;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;73;10;73;162,310057027779;5;1993
1093943;1;1;1;10;1;1;1;39;1;3;2;1;8; ; ; ;2;1;2; ;6;3;3;73;14;73;306,730306397203;10;1969
1093943;1;2;1;10;2;2;1;44;2;3;2;1;8; ; ; ;2;1;2; ;6;5;4;73;16;73;306,730306397203;3;1965
1093943;1;3;1;10;2;1;1;5;3; ;2;1;8; ; ; ;2;2;1;1;2;0; ;73;0;73;306,730306397203;6;2003
1093943;1;4;1;10;2;1;1;4;3; ;2;1;8; ; ; ;2;2;1;1;2;0; ;73;0;73;306,730306397203;10;2004
1093943;1;5;1;10;2;1;1;2;3; ;2;1;8; ; ; ;2; ; ; ; ; ; ;73; ;73;306,730306397203;10;2006
1093944;1;1;1;10;1;1;1;27;1;2;1; ; ;1;3;62380;2;1;2; ;6;5;4;73;16;73;268,723791758016;7;1981
1093944;1;2;1;10;2;2;1;23;2;2;1; ; ;1;3;62125;2;1;2; ;6;2;2;73;13;73;268,723791758016;9;1985
1093944;1;3;1;10;2;1;1;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;73; ;73;268,723791758016;8;2008
1093945;1;1;1;10;1;2;1;42;1;4;2;1;36; ; ; ;2;1;2; ;5;11;2;73;11;73;205,284474979782;6;1966
1093945;1;2;1;10;1;2;1;15;3;6;2;1;36; ; ; ;2;1;1;1;5;10;1;73;10;73;205,284474979782;4;1993
1093945;1;3;1;10;1;1;1;13;5;6;1; ; ;3; ; ;2;1;1;1;4;6; ;73;6;73;205,284474979782;2;1996
1093946;1;1;1;10;1;1;1;91;1;3;1; ; ;1;5; ;2;1;2; ;3;5; ;73;5;73;237,564386053173;10;1917
1093946;1;2;1;10;2;2;1;84;2;3;1; ; ;1;5; ;2;1;2; ;3;2; ;73;2;73;237,564386053173;9;1924
1093946;1;3;1;10;3;2;1;51;3;6;1; ; ;1;3;62000;2;1;2; ;5;11;2;73;11;73;237,564386053173;9;1957
1093946;1;4;1;10;3;2;1;12;4;6;1; ; ;1;5; ;2;1;1;1;4;6; ;73;6;73;237,564386053173;10;1996
1093947;1;1;1;10;1;2;1;45;1;4;1; ; ;1;1;60000;2;1;2; ;6;3;3;73;14;73;144,661619452627;2;1964
1093947;1;2;1;10;2;2;1;13;3;6;1; ; ;1;5; ;1;1;1;1;4;8; ;73;8;73;144,661619452627;4;1995
1093947;1;3;1;10;1;2;1;11;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;73;5;73;144,661619452627;12;1997
1093947;1;4;1;10;4;2;1;17;6;6;1; ; ;3; ; ;2;1;2; ;5;11;2;73;11;73;144,661619452627;6;1991
1093948;1;1;1;10;1;2;1;59;1;5;1; ; ;1;3;62000;2;1;2; ;5;11;2;73;11;73;274,395546945316;4;1949
1093948;1;2;1;10;2;1;1;25;3;6;1; ; ;1;5; ;2;1;1;1;6;3;2;73;14;73;274,395546945316;3;1984
1093949;1;1;1;10;1;1;1;50;1;2;1; ; ;1;1;60000;2;1;2; ;5;11;2;73;11;73;291,531308496599;11;1958
1093949;1;2;1;10;2;2;1;41;2;3;1; ; ;1;5; ;1;1;2; ;6;1;2;73;12;73;291,531308496599;1;1968
1093949;1;3;1;10;2;1;1;14;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;73;8;73;291,531308496599;1;1995
1093950;1;1;1;10;1;2;1;63;1;5;1; ; ;1;2;69300;2;1;2; ;4;6; ;73;6;73;187,84597125574;9;1945
1093950;1;2;1;10;2;2;1;33;3;4;1; ; ;1;1;29200;2;1;2; ;6;3;3;73;14;73;187,84597125574;7;1975
1093950;1;3;1;10;2;1;1;7;4; ;1; ; ;1;5; ;2;1;1;1;3;3; ;73;3;73;187,84597125574;6;2001
1093950;1;4;1;10;2;1;1;6;4; ;1; ; ;1;5; ;2;1;1;1;3;0; ;73;0;73;187,84597125574;12;2002
1093950;1;5;1;10;2;2;1;3;4; ;1; ; ;1;5; ;2;2;2; ;1;0; ;73;0;73;187,84597125574;11;2005
1093950;1;6;1;10;6;1;1;20;4;6;2;1;6; ; ; ;2;1;2; ;5;11;2;73;11;73;187,84597125574;10;1988
1093950;1;7;1;10;1;2;1;86;5;5;1; ; ;3; ; ;2;1;2; ;3;4; ;73;4;73;187,84597125574;11;1922
1093951;1;1;1;10;1;2;1;46;1;4;1; ; ;1;1;67400;2;1;2; ;6;3;3;73;14;73;231,610079331505;12;1962
1093951;1;2;1;10;2;2;1;26;3;6;1; ; ;1;1;69300;2;1;1;1;6;3;2;73;14;73;231,610079331505;5;1982
1093951;1;3;1;10;2;1;1;3;4; ;1; ; ;1;5; ;2;2;1;1;2;0; ;73;0;73;231,610079331505;4;2005
1093952;1;1;1;10;1;2;1;61;1;5;1; ; ;1;2;62000;2;1;2; ;3;3; ;73;3;73;252,462631852955;8;1947
1093952;1;2;1;10;2;2;1;43;3;4;2;1;12; ; ; ;2;1;2; ;5;11;2;73;11;73;252,462631852955;11;1965
1093952;1;3;1;10;3;2;1;37;3;4;1; ; ;1;3;62300;2;1;2; ;5;11;2;73;11;73;252,462631852955;5;1971
1093952;1;4;1;10;4;1;1;35;3;4;1; ; ;1;3;69300;2;1;2; ;3;5; ;73;5;73;252,462631852955;12;1973
1093952;1;5;1;10;4;1;1;16;4;6;1; ; ;1;5; ;2;1;1;2;6;0;2;73;11;73;252,462631852955;9;1992
1093953;1;1;1;10;1;1;1;36;1;3;1; ; ;1;1;35000;2;1;2; ;6;3;3;73;14;73;255,276867591613;1;1973
1093953;1;2;1;10;2;2;1;30;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;73;255,276867591613;4;1978
1093953;1;3;1;10;3;2;1;14;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;73;8;73;255,276867591613;4;1994
1093953;1;4;1;10;2;1;1;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;73;1;73;255,276867591613;3;2002
1093954;1;1;1;10;1;2;1;62;1;6;1; ; ;1;5; ;2;1;2; ;3;3; ;73;3;73;274,395546945316;1;1947
1093954;1;2;1;10;2;1;1;29;3;6;1; ; ;1;1;19300;2;1;2; ;6;3;3;73;14;73;274,395546945316;9;1979
1093955;1;1;1;10;1;1;1;26;1;2;1; ; ;1;1;69300;2;1;2; ;5;11;2;73;11;73;244,355377135847;10;1982
1093955;1;2;1;10;2;2;1;23;2;2;1; ; ;1;5; ;2;1;1;1;6;2;2;73;13;73;244,355377135847;6;1985
1093955;1;3;1;10;2;2;1;6;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;73;1;73;244,355377135847;7;2002
1093956;1;1;1;10;1;2;1;37;1;2;1; ; ;1;1;96000;2;1;2; ;6;5;4;73;16;73;200,323541739336;9;1971
1093956;1;2;1;10;1;2;1;17;3;6;1; ; ;1;5; ;2;1;1;1;6;0;2;73;11;73;200,323541739336;9;1991
1093957;1;1;1;10;1;1;1;40;1;2;1; ; ;1;5; ;2;1;2; ;6;3;3;73;14;73;241,829943425209;11;1968
1093957;1;2;1;10;2;2;1;38;2;2;1; ; ;1;1;40000;2;1;2; ;6;5;4;73;16;73;241,829943425209;11;1970
1093957;1;3;1;10;2;1;1;10;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;73;4;73;241,829943425209;12;1998
1093957;1;4;1;10;4;2;1;44;5;4;1; ; ;3; ; ;2;1;2; ;5;11;2;73;11;73;241,829943425209;11;1964
1093957;1;5;1;10;4;2;1;15;9;6;1; ; ;1;5; ;2;1;1;1;5;10;1;73;10;73;241,829943425209;9;1993
1093958;1;1;1;10;1;1;1;57;1;3;1; ; ;2;5; ;2;1;2; ;6;5;4;73;16;73;293,98572817158;3;1952
1093958;1;2;1;10;2;2;1;56;2;3;1; ; ;2;1;62125;2;1;2; ;6;7;5;73;18;73;293,98572817158;12;1952
1093958;1;3;1;10;3;1;1;18;3;6;1; ; ;2;5; ;2;1;1;2;6;1;2;73;12;73;293,98572817158;4;1990
1093959;1;1;1;10;1;2;1;76;1;5;1; ; ;1;2;62125;2;2;2; ;1;0; ;73;0;73;236,382062233759;5;1932
1093959;1;2;1;10;2;1;1;46;3;6;2;1;60; ; ; ;2;1;2; ;5;10;1;73;10;73;236,382062233759;10;1962
1093959;1;3;1;10;3;2;1;22;4;6;1; ; ;1;5; ;2;1;1;1;6;2;2;73;13;73;236,382062233759;10;1986
1093960;1;1;1;10;1;1;1;51;1;3;1; ; ;3; ; ;2;1;2; ;3;4; ;73;4;73;286,570375256152;8;1957
1093960;1;2;1;10;2;2;1;48;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;73;3;73;286,570375256152;5;1960
1093961;1;1;1;10;1;2;1;40;1;3;1; ; ;2;5; ;2;1;2; ;6;3;3;73;14;73;213,76349583337;8;1968
1093961;1;2;1;10;1;2;1;17;3;6;2;1;18; ; ; ;2;1;1;1;5;10;1;73;10;73;213,76349583337;9;1991
1093961;1;3;1;10;1;1;1;7;3; ;1; ; ;2;5; ;2;1;1;2;3;1; ;73;1;73;213,76349583337;10;2001
1093961;1;4;1;10;1;1;1;5;3; ;1; ; ;2;5; ;2;2;1;2;3;0; ;73;0;73;213,76349583337;4;2003
1093962;1;1;1;10;1;2;1;31;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;73;5;73;214,721061588051;5;1977
1093962;1;2;1;10;1;1;1;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;73;6;73;214,721061588051;3;1997
1093962;1;3;1;10;1;1;1;10;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;73;5;73;214,721061588051;5;1998
1093962;1;4;1;10;1;2;1;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;73;0;73;214,721061588051;10;2004
1093962;1;5;1;10;1;2;1;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;73; ;73;214,721061588051;11;2006
1093963;1;1;1;10;1;1;1;33;1;3;1; ; ;3; ; ;2;1;2; ;3;1; ;73;1;73;275,641914728016;2;1976
1093963;1;2;1;10;2;2;1;32;2;3;1; ; ;3; ; ;2;1;2; ;4;6; ;73;6;73;275,641914728016;9;1976
