DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S6;P7510S2A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;CLASE;P7510S7A1;P7510S7;DPTO;fex_c_2011
913078;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;285.968.641.860.696
913078;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;285.968.641.860.696
913078;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;285.968.641.860.696
913078;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;285.968.641.860.696
913079;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;20.548.236.296.993
913079;1;2;1;95;1;;2;1;;481955;;2;2;;;;;;;;;;;2;;;25;20.548.236.296.993
913081;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;261.126.585.463.328
913081;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;261.126.585.463.328
913081;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;261.126.585.463.328
913081;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;261.126.585.463.328
913084;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;197.714.605.129.644
913084;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;197.714.605.129.644
913084;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;197.714.605.129.644
913086;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;275.276.642.027.052
913086;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;275.276.642.027.052
913086;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;275.276.642.027.052
913088;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;347.091.044.400.783
913088;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;347.091.044.400.783
913089;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;339.164.143.008.715
913089;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;339.164.143.008.715
913089;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;339.164.143.008.715
913093;1;1;1;95;2;;;;;;;;1;2;2;;;;;1200000;2;1;2;2;;2;25;127.886.437.088.878
913093;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;127.886.437.088.878
913093;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;127.886.437.088.878
913095;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;324.985.121.693.459
913095;1;2;1;95;2;;;;;;;;1;2;2;;;;;1200000;2;1;2;2;;2;25;324.985.121.693.459
913096;1;1;1;95;2;;;;;;;;1;2;2;;;;;600000;2;1;2;2;;2;25;20.548.236.296.993
913096;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;20.548.236.296.993
913117;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;649.364.588.076.145
913117;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;649.364.588.076.145
913117;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;649.364.588.076.145
913117;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;649.364.588.076.145
913117;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;649.364.588.076.145
913117;1;9;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;649.364.588.076.145
913122;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;382.846.693.857.768
913122;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;382.846.693.857.768
913125;1;1;1;95;2;;;;;;;;1;2;2;;;;;4200000;2;1;2;2;;2;25;266.854.692.450.076
913127;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;435.665.681.109.934
913127;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;435.665.681.109.934
913127;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;435.665.681.109.934
913134;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;507.697.896.074.051
913136;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;648.049.793.288.631
913136;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;648.049.793.288.631
913136;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;648.049.793.288.631
913137;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;39.948.749.548.072
913137;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;39.948.749.548.072
913137;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;39.948.749.548.072
913163;1;1;1;95;2;;;;;;;;1;1;2;;;;450000;300000;2;1;2;2;;2;25;124.786.720.792.764
913166;1;1;1;95;1;;2;1;;800000;;2;2;;;;;;;;;;;2;;;25;147.942.629.819.344
913166;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;147.942.629.819.344
913168;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;218.863.996.617.145
913168;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;218.863.996.617.145
913168;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;218.863.996.617.145
913168;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;218.863.996.617.145
913168;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;218.863.996.617.145
913168;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;218.863.996.617.145
913168;1;10;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;218.863.996.617.145
913172;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;13.146.315.145.789
913172;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;13.146.315.145.789
913172;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;13.146.315.145.789
913172;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;13.146.315.145.789
913172;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;13.146.315.145.789
913176;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;145.013.004.150.257
913176;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;145.013.004.150.257
913176;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;145.013.004.150.257
913181;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;170.347.675.984.001
913181;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;170.347.675.984.001
913181;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;170.347.675.984.001
913182;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;205.738.513.623.965
913182;1;2;1;95;2;;;;;;;;1;2;2;;;720000;;;1;2;2;2;;2;25;205.738.513.623.965
913182;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;205.738.513.623.965
913182;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;205.738.513.623.965
913185;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;239.270.038.587.548
913185;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;239.270.038.587.548
913189;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;21.384.204.350.494
913189;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;21.384.204.350.494
913189;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;21.384.204.350.494
913189;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;21.384.204.350.494
913191;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;134.139.651.239.154
913191;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;134.139.651.239.154
913191;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;134.139.651.239.154
913191;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;134.139.651.239.154
913191;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;134.139.651.239.154
913194;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;195.263.298.340.064
913194;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;195.263.298.340.064
913194;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;195.263.298.340.064
913194;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;195.263.298.340.064
913196;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;131.629.075.047.748
913196;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;131.629.075.047.748
913196;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;131.629.075.047.748
913196;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;131.629.075.047.748
913196;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;131.629.075.047.748
913199;1;1;1;95;2;;;;;;;;1;2;2;;;;;3000000;2;1;2;2;;2;25;16.184.304.274.676
913199;1;2;1;95;2;;;;;;;;1;2;2;;;;;1200000;2;1;2;2;;2;25;16.184.304.274.676
913199;1;4;1;95;2;;;;;;;;1;2;2;;;;;1800000;2;1;2;2;;2;25;16.184.304.274.676
913201;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;178.298.798.675.807
913201;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;178.298.798.675.807
913201;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;178.298.798.675.807
913209;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;246.718.994.584.528
913209;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;246.718.994.584.528
913213;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;180.910.438.205.774
913213;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;180.910.438.205.774
913213;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;180.910.438.205.774
913217;1;1;1;95;2;;;;;;;;1;2;2;;;800000;;;1;2;2;2;;2;25;19.435.922.755.958
913218;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;248.883.121.639.247
913218;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;248.883.121.639.247
913218;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;248.883.121.639.247
913218;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;248.883.121.639.247
913218;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;248.883.121.639.247
913222;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;256.844.450.362.771
913222;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;256.844.450.362.771
913225;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;192.600.314.959.489
913225;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;192.600.314.959.489
913225;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;192.600.314.959.489
913225;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;192.600.314.959.489
913229;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;177.796.631.980.981
913229;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;177.796.631.980.981
913229;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;177.796.631.980.981
913230;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;18.055.624.897.939
913230;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;18.055.624.897.939
913230;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;18.055.624.897.939
913230;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;18.055.624.897.939
913232;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;208.502.560.343.101
913232;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;208.502.560.343.101
913232;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;208.502.560.343.101
913232;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;208.502.560.343.101
913235;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;184.902.318.155.506
913235;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;184.902.318.155.506
913235;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;184.902.318.155.506
913251;1;1;1;95;1;;1;2;;;1000000;2;1;2;2;;;;;1200000;2;1;2;2;;2;25;266.854.692.450.076
913253;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;640.338.738.026.065
913253;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;640.338.738.026.065
913253;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;640.338.738.026.065
913253;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;640.338.738.026.065
913253;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;640.338.738.026.065
913253;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;640.338.738.026.065
913256;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;471.983.202.495.232
913257;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;431.997.154.207.278
913257;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;431.997.154.207.278
913257;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;431.997.154.207.278
913257;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;431.997.154.207.278
913260;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;334.474.272.452.553
913261;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;587.544.535.167.189
913261;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;587.544.535.167.189
913262;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;518.075.933.626.092
913262;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;518.075.933.626.092
913262;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;518.075.933.626.092
913262;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;518.075.933.626.092
913265;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;229.185.282.240.145
913265;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;229.185.282.240.145
913265;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;229.185.282.240.145
913267;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;229.185.282.240.145
913267;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;229.185.282.240.145
913267;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;229.185.282.240.145
913270;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;20.548.236.296.993
913270;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;20.548.236.296.993
913271;1;1;1;95;1;;1;2;;;50000;2;2;;;;;;;;;;;2;;;25;34.267.609.044.601
913271;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;34.267.609.044.601
913297;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;290.378.997.935.607
913298;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;31.028.823.132.638
913298;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;31.028.823.132.638
913298;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;31.028.823.132.638
913298;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;31.028.823.132.638
913302;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;304.216.716.198.982
913302;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;304.216.716.198.982
913302;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;304.216.716.198.982
913302;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;304.216.716.198.982
913305;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;290.378.997.935.607
913306;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;225.909.465.412.526
913306;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;225.909.465.412.526
913309;1;1;1;95;2;;;;;;;;1;2;2;;;;;720000;2;1;2;2;;2;25;21.234.144.039.022
913309;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;21.234.144.039.022
913311;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;20.548.236.296.993
913311;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;20.548.236.296.993
913317;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;187.234.288.631.644
913317;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;187.234.288.631.644
913320;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;20.548.236.296.993
913320;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;20.548.236.296.993
913322;1;1;1;95;1;;2;1;;461500;;2;2;;;;;;;;;;;2;;;25;197.590.659.315.926
913322;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;197.590.659.315.926
913322;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;197.590.659.315.926
913326;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;281.482.374.750.548
913326;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;281.482.374.750.548
913326;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;281.482.374.750.548
913326;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;281.482.374.750.548
913329;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;198.277.863.299.549
913329;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;198.277.863.299.549
913331;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;257.293.663.049.974
913331;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;257.293.663.049.974
913331;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;257.293.663.049.974
913334;1;1;1;95;2;;;;;;;;1;2;2;;;;;840000;2;1;2;2;;2;25;225.909.465.412.526
913334;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;225.909.465.412.526
913336;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;225.909.465.412.526
913336;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;225.909.465.412.526
913337;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;239.531.381.142.047
913337;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;239.531.381.142.047
913337;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;239.531.381.142.047
913365;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;467.711.847.786.097
913365;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;467.711.847.786.097
913365;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;467.711.847.786.097
913365;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;467.711.847.786.097
913366;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;554.025.292.906.081
913366;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;554.025.292.906.081
913366;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;554.025.292.906.081
913366;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;554.025.292.906.081
913366;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;554.025.292.906.081
913368;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;533.506.083.072.593
913369;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;291.645.256.992.698
913369;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;291.645.256.992.698
913370;1;1;1;95;1;;2;1;;1200000;;2;2;;;;;;;;;;;2;;;25;291.645.256.992.698
913370;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;291.645.256.992.698
913372;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;239.432.149.614.084
913372;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;239.432.149.614.084
913372;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;239.432.149.614.084
913372;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;239.432.149.614.084
913375;1;1;1;95;2;;;;;;;;1;2;2;;;;;300000;2;1;2;2;;2;25;223.596.318.976.305
913375;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;223.596.318.976.305
913377;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;127.886.437.088.878
913377;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;127.886.437.088.878
913377;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;127.886.437.088.878
913382;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;212.456.884.614.805
913382;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;212.456.884.614.805
913382;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;212.456.884.614.805
913385;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;208.623.962.201.451
913385;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;208.623.962.201.451
913389;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;267.508.884.186.766
913389;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;267.508.884.186.766
913389;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;267.508.884.186.766
913389;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;267.508.884.186.766
913421;1;1;1;95;2;;;;;;;;1;2;2;;;;;50000;2;1;2;2;;2;25;236.389.781.910.527
913421;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;236.389.781.910.527
913421;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;236.389.781.910.527
913423;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;267.508.884.186.766
913423;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;267.508.884.186.766
913423;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;267.508.884.186.766
913423;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;267.508.884.186.766
913425;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;269.951.895.493.012
913426;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;191.303.341.654.674
913428;1;1;1;95;2;;;;;;;;1;2;2;;;;;40000;2;1;2;2;;2;25;225.909.465.412.526
913428;1;2;1;95;2;;;;;;;;1;2;2;;;;;150000;2;1;2;2;;2;25;225.909.465.412.526
913429;1;1;1;95;2;;;;;;;;1;2;2;;;;;200000;2;1;2;2;;2;25;191.303.341.654.674
913431;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;187.234.288.631.644
913431;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;187.234.288.631.644
913438;1;1;1;95;2;;;;;;;;1;2;2;;;;;200000;2;1;2;2;;2;25;127.886.437.088.878
913438;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;127.886.437.088.878
913438;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;127.886.437.088.878
913438;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;127.886.437.088.878
913438;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;127.886.437.088.878
913442;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;2.655.415.394.181
913442;1;2;1;95;2;;;;;;;;1;2;2;;;;;40000;2;1;2;2;;2;25;2.655.415.394.181
913442;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;2.655.415.394.181
913442;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;2.655.415.394.181
913443;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;246.947.564.148.072
913443;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;246.947.564.148.072
913443;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;246.947.564.148.072
913446;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;218.970.061.103.353
913446;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;218.970.061.103.353
913448;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;238.833.905.376.044
913448;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;238.833.905.376.044
913448;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;238.833.905.376.044
913451;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;289.455.663.342.308
913451;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;289.455.663.342.308
913451;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;289.455.663.342.308
913451;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;289.455.663.342.308
913453;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;197.580.387.533.546
913453;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;197.580.387.533.546
913454;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;221.840.412.389.496
913454;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;221.840.412.389.496
913454;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;25;221.840.412.389.496
913457;1;1;1;95;2;;;;;;;;1;2;2;;;;;50000;2;1;2;2;;2;25;191.303.341.654.674
914162;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;17;803.357.988.510.767
914162;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;17;803.357.988.510.767
914179;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;17;161.886.904.645.663
914179;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;17;161.886.904.645.663
914192;1;1;1;95;2;;;;;;;;1;2;2;;;;;150000;2;1;2;2;;2;17;131.671.510.447.114
914192;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;17;131.671.510.447.114
914192;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;17;131.671.510.447.114
914193;1;1;1;95;2;;;;;;;;1;2;2;3600000;;;;1800000;2;1;1;2;;2;17;14.984.582.831.158
914193;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;17;14.984.582.831.158
914193;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;17;14.984.582.831.158
914196;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;17;976.420.083.429.966
914196;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;2;;;17;976.420.083.429.966
