directorio;secuencia_p;orden;Oficio;Rama2d_r4;Rama4d_r4;P6430;P6800;P6850;P6830;P6500;P6750;P6760;Oci;Mes;Area;Fex_c_2011
26807;1;1;30;84;8412;4;48;48; ; ;1444000;1;1;04;66;443,694668128147
26808;1;1;39;80;8010;1;48;48; ;1500000; ; ;1;04;68;214,071207698667
26811;1;2;97;10;1081;1;48;48; ;877802; ; ;1;04;17;207,729844074645
26812;1;3;95;42;4210;1;55;0;7;900000; ; ;1;04;50;108,150940747324
26817;1;1;21;56;5611;1;48;0;6;600000; ; ;1;04;76;656,139924685964
26817;1;2;21;46;4631;1;48;0;6; ; ; ;1;04;76;656,139924685964
26818;1;1;21;88;8890;5;24;0;6; ;0;1;1;04;68;230,737611435646
26819;1;1;45;28;2822;1;40;20;6;8000000; ; ;1;04;05;789,515288645904
26823;1;1;57;96;9602;4;60;0;7; ;700000;1;1;04;50;117,298197992257
26824;1;1;77;56;5619;5;42;0;6; ;800000;1;1;04;76;796,632246411654
26824;1;2;77;56;5619;1;42;0;6;400000; ; ;1;04;76;796,632246411654
26825;1;2;54;97;9700;3;20;0;6; ; ; ;1;04;76;668,349378690231
26825;1;3;99;38;3830;4;48;0;6; ;1200000;1;1;04;76;668,349378690231
26826;1;1;58;86;8621;1;60;40;6; ; ; ;1;04;76;988,5334279135
26829;1;1;13;85;8553;4;16;0;6; ;100000;1;1;04;50;351,593373330925
26829;1;2;13;85;8559;4;40;20;6; ; ;1;1;04;50;351,593373330925
26830;1;1;57;96;9602;4;48;0;6; ;3000000;1;1;04;05;1118,26746094346
26834;1;2;33;64;6412;1;27;8;6;877807; ; ;1;04;76;812,091949435561
26838;1;1;95;41;4111;4;48;0;1; ; ;1;1;04;76;660,90704298402
26838;1;2;45;56;5619;4;4;0;6; ;40000;1;1;04;76;660,90704298402
26840;1;2;45;56;5619;4;32;0;6; ;500000;1;1;04;76;983,454262762021
26840;1;5;99;45;4520;1;72;0;6;600000; ; ;1;04;76;983,454262762021
26840;1;6;33;92;9200;1;42;0;3;300000; ; ;1;04;76;983,454262762021
26842;1;1;58;84;8423;2;50;0;1;2400000; ; ;1;04;23;74,1946345386285
26842;1;2;45;47;4759;1;48;0;5;877803; ; ;1;04;23;74,1946345386285
26847;1;1;57;96;9602;4;8;6;6; ;240000;1;1;04;76;1517,63427818337
26848;2;2;58;80;8010;1;72;72; ;1100000; ; ;1;04;68;142,841766651759
26853;1;1;95;41;4111;1;60;0;3;1400000; ; ;1;04;08;942,450171013853
26853;1;3;57;96;9602;4;35;25;6; ;400000;1;1;04;08;942,450171013853
26854;1;1;58;68;6820;1;60;60; ;1200000; ; ;1;04;68;260,137077827521
26854;1;2;77;56;5619;4;50;12;6; ;200000;1;1;04;68;260,137077827521
26854;1;3;39;31;3110;1;48;0;5;1000000; ; ;1;04;68;260,137077827521
26855;1;2;53;93;9329;1;60;20;6;877803; ; ;1;04;23;58,0333597721262
26855;1;5;03;95;9512;4;60;0;5; ;500000;1;1;04;23;58,0333597721262
26863;1;2;99;38;3830;4;30;30; ; ;300000;1;1;04;76;1542,2246374645
26866;1;1;95;42;4210;4;50;0;6; ;900000;1;1;04;68;926,276820940425
26866;1;2;98;49;4921;4;65;50;6; ;800000;1;1;04;68;926,276820940425
26866;1;3;98;49;4921;4;65;50;6; ;800000;1;1;04;68;926,276820940425
26870;1;4;97;47;4711;1;48;48; ;980657; ; ;1;04;76;1987,99397228175
26881;1;1;98;49;4921;4;72;0;6; ; ;1;1;04;50;318,037833783391
26883;1;2;45;20;2023;1;48;10;5;980000; ; ;1;04;73;353,945960364405
26889;1;1;13;85;8530;2;30;30; ;4200000; ; ;1;04;23;163,193229981597
26889;1;2;32;84;8412;4;48;48; ; ;1200000;1;1;04;23;163,193229981597
26889;1;3;44;65;6511;1;48;48; ;2500000; ; ;1;04;23;163,193229981597
26891;1;1;45;47;4792;4;35;0;6; ;160000;1;1;04;23;247,848551512481
26898;1;1;95;41;4111;4;48;30;6; ;600000;1;1;04;23;241,566355657393
26899;1;1;39;84;8430;1;48;48; ;980000; ; ;1;04;73;324,811783294427
26904;1;2;99;38;3811;1;48;48; ;877807; ; ;1;04;76;1262,78604477372
26905;1;1;98;49;4921;1;48;16;6;877802; ; ;1;04;17;493,500235226902
26905;1;2;39;86;8621;1;40;48; ;1200000; ; ;1;04;17;493,500235226902
26906;1;1;55;81;8121;4;30;15;6; ;800000;1;1;04;76;542,140082063422
26907;1;2;95;41;4111;4;84;42;7; ;800000;1;1;04;73;225,820747245083
26913;1;1;51;56;5630;4;36;0;5; ;600000;1;1;04;54;414,41237472272
26913;1;2;98;49;4921;4;52;20;6; ;700000;1;1;04;54;414,41237472272
26916;1;1;58;80;8010;1;48;30;6;900000; ; ;1;04;76;581,479098625093
26920;1;1;41;47;4771;4;60;0;5; ;800000;1;1;04;08;459,256392500948
26920;1;2;54;81;8121;4;35;0;5; ;400000;1;1;04;08;459,256392500948
26920;1;3;11;69;6920;4;40;0;5; ;800000;1;1;04;08;459,256392500948
26921;1;1;77;56;5619;4;20;10;6; ;40000;1;1;04;23;197,265876243569
26924;1;1;21;84;8430;1;48;48; ;2400000; ; ;1;04;17;109,523439217324
26924;1;2;06;86;8610;1;54;30;6;2100000; ; ;1;04;17;109,523439217324
26928;1;4;45;56;5619;4;48;48; ; ;850000;1;1;04;08;597,831948101264
26929;1;1;98;49;4921;4;50;0;6; ; ;1;1;04;76;633,22260254984
26932;1;1;95;31;3110;4;48;10;5; ;1500000;1;1;04;11;3552,37643276374
26935;1;1;41;47;4752;4;54;0;7; ;760000;1;1;04;54;329,981201567285
26938;1;1;21;85;8559;4;18;0;3; ; ;1;1;04;54;580,766914758422
26938;1;2;61;01;0112;5;30;0;7; ; ;1;1;04;54;580,766914758422
26943;1;1;51;56;5611;4;70;35;6; ; ;1;1;04;54;387,085667338839
26943;1;2;53;56;5611;6;21;8;6; ; ; ;1;04;54;387,085667338839
26946;1;2;16;74;7410;4;40;0;6; ;1000000;1;1;04;23;161,324733336898
26947;1;1;85;43;4321;4;40;20;6; ; ;1;1;04;66;333,86665569844
26949;1;1;02;84;8412;2;40;40; ;1900000; ; ;1;04;50;140,4890787114
26951;1;5;39;85;8530;1;48;0;5;980000; ; ;1;04;73;112,743613021528
26953;1;1;58;85;8530;1;48;48; ;980657; ; ;1;04;76;588,749410385617
26954;1;1;12;69;6910;4;40;40; ; ; ;1;1;04;54;384,278643212108
26956;1;1;40;47;4752;1;48;0;3; ; ; ;1;04;66;515,825351817012
26957;1;1;03;71;7120;1;48;0;5;1800000; ; ;1;04;76;1400,56712788261
26959;1;2;13;85;8544;2;40;40; ;5400000; ; ;1;04;17;97,9946682480983
26959;1;3;06;86;8610;1;50;60; ;3000000; ; ;1;04;17;97,9946682480983
26959;1;4;02;35;3511;1;48;48; ; ; ; ;1;04;17;97,9946682480983
26972;1;3;44;41;4111;1;48;48; ;930000; ; ;1;04;50;191,535705735369
26974;1;3;19;84;8413;1;50;30;6;1800000; ; ;1;04;76;380,2444691084
26975;1;1;18;85;8552;1;30;0;6;1200000; ; ;1;04;76;975,56389349602
26975;1;2;45;46;4632;1;40;40; ;1000000; ; ;1;04;76;975,56389349602
26977;1;1;54;84;8413;2;70;70; ;980660; ; ;1;04;73;355,76207266396
26985;1;1;84;33;3312;4;25;0;6; ;250000;1;1;04;76;380,2444691084
26985;1;3;06;86;8622;4;48;0;6; ;0;1;1;04;76;380,2444691084
26989;1;1;33;96;9603;1;40;8;6;980657; ; ;1;04;76;924,292115304016
26989;1;2;45;45;4511;1;40;40; ; ; ; ;1;04;76;924,292115304016
26991;1;1;59;84;8412;4;48;0;6; ;1100000;1;1;04;08;830,98393177843
26992;1;3;32;86;8610;1;48;48; ;1500000; ; ;1;04;76;449,689767111605
26993;1;3;09;64;6412;1;40;50; ;4000000; ; ;1;04;11;5143,87289742132
27004;1;1;57;96;9602;4;48;48; ; ;0;1;1;04;11;3649,32263462003
27004;1;3;00;00;0000;4;50;50; ; ;0;1;1;04;11;3649,32263462003
27004;1;4;41;47;4759;4;58;58; ; ;0;1;1;04;11;3649,32263462003
27007;1;2;41;47;4761;4;70;0;6; ; ;1;1;04;11;6050,20644976775
27011;1;2;45;47;4781;4;56;12;7; ;200000;1;1;04;11;2801,90973702074
27016;1;3;16;64;6492;1;48;50; ;2400000; ; ;1;04;05;428,067791250993
27021;1;1;08;86;8621;1;45;45; ;2400000; ; ;1;04;52;208,334933700634
27021;1;2;19;86;8621;1;45;45; ;3500000; ; ;1;04;52;208,334933700634
27032;1;1;41;47;4759;4;40;0;5; ; ;1;1;04;23;191,434161683993
27032;1;2;94;32;3290;4;20;0;5; ; ;1;1;04;23;191,434161683993
27036;1;1;77;10;1081;4;48;10;5; ;870000;1;1;04;11;4572,94125497299
27038;1;2;15;84;8412;2;40;40; ;1400000; ; ;1;04;52;231,870307083719
27038;1;3;21;14;1410;1;48;40;6;2000000; ; ;1;04;52;231,870307083719
27040;1;1;77;56;5619;4;35;35; ; ;400000;1;1;04;08;368,733819108817
27043;1;2;12;35;3511;4;48;48; ; ;3000000;1;1;04;52;153,883757847059
27044;1;2;54;88;8890;1;40;40; ;877803; ; ;1;04;23;105,424364887668
27050;1;1;21;86;8621;5;72;72; ; ;6000000;1;1;04;68;630,544354892156
27061;1;1;79;14;1410;4;24;0;6; ;0;1;1;04;68;1374,15636035731
27068;1;1;44;64;6412;1;44;44; ;980000; ; ;1;04;08;1137,20340187215
27068;1;2;13;85;8544;1;48;48; ;2000000; ; ;1;04;08;1137,20340187215
27069;1;1;44;61;6120;1;48;48; ; ; ; ;1;04;50;179,939466665677
27071;1;2;11;69;6920;4;48;48; ; ;1500000;1;1;04;13;463,846500094763
27071;1;3;21;20;2012;1;48;48; ;2000000; ; ;1;04;13;463,846500094763
27073;1;2;59;84;8412;2;40;40; ;1200000; ; ;1;04;52;166,992165100084
27076;1;3;59;86;8621;2;45;45; ; ; ; ;1;04;73;184,702798174609
27078;1;1;33;38;3830;4;24;15;6; ;400000;1;1;04;23;114,150080728681
27078;1;3;45;47;4789;4;35;35; ; ;320000;1;1;04;23;114,150080728681
27078;1;4;45;47;4789;4;35;35; ; ;320000;1;1;04;23;114,150080728681
27079;1;1;77;10;1081;4;36;36; ; ; ;1;1;04;05;2040,74463461493
27082;1;1;83;25;2599;4;36;0;6; ;0;1;1;04;13;255,53041340659
27083;1;1;85;43;4321;4;50;50; ; ;1000000;1;1;04;76;1090,16345493929
27083;1;2;13;85;8530;1;40;40; ;1200000; ; ;1;04;76;1090,16345493929
27086;1;2;33;64;6499;1;50;0;6;600000; ; ;1;04;23;108,881372212246
27087;1;1;58;84;8424;2;48;48; ;4000000; ; ;1;04;11;5155,1302162936
27087;1;3;12;69;6910;1;48;50; ; ; ; ;1;04;11;5155,1302162936
27097;1;1;95;42;4210;4;40;0;5; ;0;1;1;04;13;681,211737567877
27098;1;1;41;46;4665;4;50;0;6; ;0;1;1;04;08;647,562618835884
27099;1;1;44;64;6412;1;40;40; ;2450000; ; ;1;04;17;254,600499572357
27103;1;1;11;85;8544;1;48;48; ;2000000; ; ;1;04;13;422,645597055347
27103;1;2;44;64;6412;1;40;40; ;1200000; ; ;1;04;13;422,645597055347
27104;1;1;58;45;4511;1;60;60; ;1200000; ; ;1;04;50;433,337422045115
27104;1;2;45;47;4782;4;48;0;6; ;600000;1;1;04;50;433,337422045115
27116;1;1;77;56;5619;4;42;9;6; ;200000;1;1;04;76;1005,60898273477
27117;1;1;45;47;4759;1;60;0;6;877802; ; ;1;04;17;149,445234281137
27117;1;3;55;81;8121;1;48;48; ;877802; ; ;1;04;17;149,445234281137
27119;1;1;58;55;5511;1;56;0;5;450000; ; ;1;04;68;150,51981852465
27119;1;2;39;55;5511;1;56;56; ;880000; ; ;1;04;68;150,51981852465
27120;1;1;98;80;8010;1;54;0;5;877300; ; ;1;04;52;145,158609893525
27120;1;2;13;85;8530;2;30;40; ;2000000; ; ;1;04;52;145,158609893525
27120;1;3;21;32;3290;1;40;0;5;350000; ; ;1;04;52;145,158609893525
27125;1;1;33;64;6499;1;40;0;5;877803; ; ;1;04;13;632,462490944919
27125;1;2;98;46;4631;1;48;48; ;877803; ; ;1;04;13;632,462490944919
27128;1;1;19;82;8230;4;50;0;6; ;1700000;1;1;04;11;6076,54421825779
27129;1;1;55;81;8121;4;30;0;5; ;100000;1;1;04;13;200,611373702148
27131;1;1;06;86;8622;4;40;8;6; ;800000;1;1;04;68;790,253866961519
27133;1;1;45;47;4711;1;48;0;1;300000; ; ;1;04;23;192,526819722753
27139;1;1;74;20;2011;1;48;48; ; ; ; ;1;04;13;199,461552190153
27139;1;2;77;56;5619;4;30;15;6; ; ;1;1;04;13;199,461552190153
27143;1;1;03;47;4774;4;48;0;7; ;101000;1;1;04;13;565,385668222051
27143;1;2;11;69;6920;1;40;40; ;1500000; ; ;1;04;13;565,385668222051
27145;1;1;95;47;4753;1;48;8;5;400000; ; ;1;04;50;127,339497918546
27146;1;1;95;31;3110;4;70;0;6; ;1800000;1;1;04;68;197,517755637782
27146;1;2;21;92;9200;1;56;0;3;1200000; ; ;1;04;68;197,517755637782
27147;1;1;13;85;8544;1;48;52; ;5000000; ; ;1;04;11;6038,94913089546
27147;1;2;13;85;8530;2;40;45; ;3000000; ; ;1;04;11;6038,94913089546
27155;1;1;41;47;4771;4;30;0;5; ; ;1;1;04;13;481,000215927711
27155;1;6;58;49;4923;1;48;48; ;1000000; ; ;1;04;13;481,000215927711
27156;1;1;58;84;8424;2;40;40; ;2500000; ; ;1;04;50;212,540470327916
27159;1;1;02;46;4661;1;60;60; ; ; ; ;1;04;54;696,72119816757
27159;1;2;13;85;8530;2;30;60; ; ; ; ;1;04;54;696,72119816757
27160;1;1;21;77;7710;1;48;48; ; ; ; ;1;04;05;1121,72170782228
27160;1;2;21;20;2023;1;48;48; ; ; ; ;1;04;05;1121,72170782228
27161;1;1;77;10;1081;1;66;33;7;600000; ; ;1;04;52;217,751056809933
27163;1;2;41;47;4711;4;70;35;6; ; ;1;1;04;52;329,979922878252
27166;1;1;33;20;2012;1;24;24; ;1200000; ; ;1;04;68;667,385970563884
27169;1;1;55;68;6820;1;50;50; ;980000; ; ;1;04;73;303,851384580764
27170;1;2;02;42;4210;5;48;30;6; ; ;1;1;04;13;154,494206305211
27175;1;3;33;64;6499;1;40;15;7; ; ; ;1;04;73;60,6395348837211
27184;1;1;06;86;8621;4;40;10;6; ;2500000;1;1;04;05;890,320425430296
27188;1;1;02;41;4111;1;48;48; ;2800000; ; ;1;04;17;312,43394627946
27188;1;2;21;74;7490;4;48;30;6; ;1200000;1;1;04;17;312,43394627946
27192;1;1;94;32;3210;4;40;0;7; ;0;1;1;04;76;1017,34199465887
27192;1;3;45;46;4659;1;48;0;7;1200000; ; ;1;04;76;1017,34199465887
27197;1;1;94;32;3290;1;48;48; ;1050000; ; ;1;04;66;507,951945235416
27202;1;1;77;10;1081;4;12;12; ; ;160000;1;1;04;54;430,393469248966
27202;1;2;45;10;1081;6;10;10; ; ; ; ;1;04;54;430,393469248966
27202;1;3;16;23;2392;1;56;56; ;1300000; ; ;1;04;54;430,393469248966
27205;1;1;32;49;4923;1;48;48; ;877000; ; ;1;04;50;287,513877235029
27208;1;1;45;10;1089;4;48;0;6; ;400000;1;1;04;17;291,417662138564
27208;1;4;83;25;2593;1;48;22;6;877203; ; ;1;04;17;291,417662138564
27209;1;1;34;85;8544;2;48;20;7;1800000; ; ;1;04;17;233,209324450534
27209;1;2;32;85;8544;2;48;36;7;2500000; ; ;1;04;17;233,209324450534
27212;1;1;45;47;4792;4;35;0;6; ; ;1;1;04;13;151,043154848706
27214;1;2;41;47;4719;4;72;0;5; ;850000;1;1;04;13;251,990080265788
27218;1;1;45;56;5611;4;40;0;5; ;240000;1;1;04;08;637,465390546235
27219;1;1;03;28;2819;1;44;2;7; ; ; ;1;04;52;262,339465882298
27219;1;2;06;86;8621;1;44;0;7;2800000; ; ;1;04;52;262,339465882298
27224;1;1;41;47;4759;4;28;28; ; ;200000;1;1;04;54;334,95722594914
27226;1;1;41;47;4773;4;30;0;5; ; ;1;1;04;13;591,7853366751
27226;1;2;98;49;4921;4;48;0;5; ;400000;1;1;04;13;591,7853366751
27230;1;2;21;45;4511;1;44;0;6;980000; ; ;1;04;76;935,601522674616
27230;1;4;13;85;8559;4;30;0;6; ;800000;1;1;04;76;935,601522674616
27233;1;2;98;20;2013;1;60;60; ;2400000; ; ;1;04;17;272,524658847842
27235;1;1;32;85;8544;1;45;45; ;970000; ; ;1;04;17;264,458044402975
27235;1;2;12;82;8220;1;47;50; ;1200000; ; ;1;04;17;264,458044402975
27237;1;1;95;41;4111;4;50;50; ; ;1200000;1;1;04;50;219,296108096425
27237;1;3;97;56;5611;1;40;40; ;877000; ; ;1;04;50;219,296108096425
27237;1;4;13;85;8530;1;30;30; ;1000000; ; ;1;04;50;219,296108096425
27242;1;2;45;47;4781;4;56;56; ; ;80000;1;1;04;54;392,314179507308
27243;1;1;98;49;4921;4;42;0;7; ;150000;1;1;04;11;912,431735346664
27245;1;1;57;96;9602;4;35;0;6; ; ;1;1;04;13;183,867429605505
27247;1;1;38;82;8220;1;48;48; ;877802; ; ;1;04;17;396,360486123295
27247;1;2;30;82;8220;1;48;48; ;1100000; ; ;1;04;17;396,360486123295
27253;1;1;84;45;4520;4;48;6;6; ;1200000;1;1;04;73;234,229627503131
27257;1;1;07;84;8413;2;48;48; ; ; ; ;1;04;50;688,394877586877
27260;1;1;19;82;8220;1;48;0;5;900000; ; ;1;04;08;779,29123239837
27260;1;2;45;47;4781;4;72;0;6; ;600000;1;1;04;08;779,29123239837
27262;1;1;38;62;6201;1;48;32;6;877000; ; ;1;04;11;1288,16301393003
27267;1;1;21;71;7110;1;48;48; ;9000000; ; ;1;04;76;939,188617704303
27267;1;2;45;47;4792;4;6;6; ; ;400000;1;1;04;76;939,188617704303
27267;1;3;12;86;8621;1;45;45; ;2200000; ; ;1;04;76;939,188617704303
27267;1;4;39;86;8621;1;45;16;4;0; ; ;1;04;76;939,188617704303
27268;1;3;98;49;4921;4;48;30;6; ;600000;1;1;04;13;356,914894199713
27269;1;2;13;85;8530;2;45;40;6;3700000; ; ;1;04;52;119,751682212032
27270;1;1;45;47;4754;1;48;0;5;618000; ; ;1;04;54;479,924704940626
27271;1;2;13;85;8544;1;40;48; ;3000000; ; ;1;04;66;271,885272490654
27277;1;1;84;45;4520;4;48;6;6; ;1200000;1;1;04;73;485,116279069769
27278;1;1;05;74;7490;4;48;24;6; ;1200000;1;1;04;52;153,883757847059
27282;1;1;58;47;4752;1;60;60; ;1200000; ; ;1;04;50;367,425145519608
27285;1;1;97;46;4643;1;48;48; ;980657; ; ;1;04;76;1239,48817440402
27286;1;3;08;15;1522;1;48;48; ;2900000; ; ;1;04;17;77,8971074112464
27289;1;3;16;73;7310;4;30;10;6; ;1800000;1;1;04;52;100,732354347638
27289;1;4;06;86;8621;4;40;8;6; ;1200000;1;1;04;52;100,732354347638
27291;1;1;41;46;4631;5;48;0;5; ;300000;1;1;04;76;860,578621362569
27291;1;4;39;86;8610;1;36;72; ;1200000; ; ;1;04;76;860,578621362569
27293;1;1;33;47;4759;1;56;16;7;878803; ; ;1;04;08;579,768726205013
27294;1;1;97;20;2011;1;48;48; ;1200000; ; ;1;04;08;631,97964215874
27295;1;1;98;49;4921;4;42;0;6; ;0;1;1;04;08;334,962626866232
27296;1;1;58;84;8422;2;60;60; ;5000000; ; ;1;04;52;163,104489270863
27297;1;1;32;55;5511;1;48;48; ;877802; ; ;1;04;17;784,741230217
27297;1;2;55;55;5511;1;48;48; ;877802; ; ;1;04;17;784,741230217
27299;1;1;94;32;3250;4;60;0;6; ;0;1;1;04;76;1051,33241176993
27299;1;3;45;47;4759;1;50;50; ;1800000; ; ;1;04;76;1051,33241176993
27302;1;1;45;47;4771;1;48;0;3; ; ; ;1;04;13;183,867429605505
27304;1;3;77;10;1081;1;48;40;6;800000; ; ;1;04;11;1932,88940281605
27306;1;1;51;55;5519;5;48;0;5; ; ;1;1;04;13;362,418067277491
27306;1;2;32;55;5519;5;48;0;5; ; ;1;1;04;13;362,418067277491
27308;1;1;03;42;4290;1;68;0;1;1100000; ; ;1;04;50;180,520937625125
27308;1;2;45;47;4752;1;45;0;5;1000000; ; ;1;04;50;180,520937625125
27309;1;1;39;84;8422;2;50;25;6;2500000; ; ;1;04;52;160,432307686417
27310;1;1;93;43;4330;4;45;0;6; ;800000;1;1;04;17;177,580556722709
27311;1;1;95;41;4111;1;48;0;3; ; ; ;1;04;76;736,898088235512
27312;1;2;39;88;8890;1;48;60; ;980657; ; ;1;04;66;407,813185446675
27319;1;1;57;96;9602;4;8;1;7; ;100000;1;1;04;08;717,603770449645
27319;1;5;81;16;1630;4;48;24;7; ;500000;1;1;04;08;717,603770449645
27320;1;1;98;49;4923;1;84;72;6;1500000; ; ;1;04;05;5273,98255767257
27321;1;1;97;22;2229;1;48;24;7;877802; ; ;1;04;17;327,74902773719
27323;1;1;53;56;5611;1;84;0;6;900000; ; ;1;04;08;638,893466887623
27323;1;2;53;56;5611;1;48;0;6;525000; ; ;1;04;08;638,893466887623
27323;1;5;53;56;5619;1;36;0;5;100000; ; ;1;04;08;638,893466887623
27323;1;6;53;56;5619;1;56;0;5;800000; ; ;1;04;08;638,893466887623
27326;1;1;54;55;5590;4;48;0;6; ;0;1;1;04;08;295,752219950728
27326;1;2;98;49;4923;4;36;2;6; ; ;1;1;04;08;295,752219950728
27328;1;2;83;25;2593;1;48;0;3;877803; ; ;1;04;17;180,348544241746
27331;1;2;45;47;4781;4;60;40;6; ; ;1;1;04;11;1656,29589618703
27333;1;1;98;49;4923;4;60;0;5; ;0;1;1;04;52;305,089894944164
27334;1;1;12;69;6910;4;24;0;6; ;250000;1;1;04;08;611,252600852061
27335;1;1;55;81;8121;4;48;10;5; ;700000;1;1;04;11;3827,45472355447
27338;1;1;13;85;8530;2;30;15;6; ; ; ;1;04;17;123,071004489447
27341;1;1;41;47;4711;4;48;25;7; ;200000;1;1;04;50;688,394877586877
27342;1;2;77;10;1051;1;48;48; ;980657; ; ;1;04;76;1400,56712788261
27343;1;1;59;97;9700;3;60;60; ;877802; ; ;1;04;17;96,0219819017164
27343;1;2;33;81;8121;1;48;40;6;877802; ; ;1;04;17;96,0219819017164
27347;1;1;58;68;6820;1;48;48; ;1200000; ; ;1;04;11;1119,83573295982
27347;1;2;59;88;8810;4;54;58; ; ;850000;1;1;04;11;1119,83573295982
27349;1;1;77;56;5619;4;32;0;5; ;1120000;1;1;04;68;69,4716840006633
27349;1;2;97;73;7310;4;40;0;5; ;1200000;1;1;04;68;69,4716840006633
27349;1;3;41;47;4729;4;16;0;5; ;320000;1;1;04;68;69,4716840006633
27350;1;1;62;01;0122;8;48;48; ;400000; ; ;1;04;52;112,585770090704
27353;1;1;83;25;2593;1;48;0;7;877802; ; ;1;04;17;127,0938257836
27355;1;1;39;85;8551;4;40;40; ; ;2076000;1;1;04;08;604,765234852174
27356;1;1;13;85;8530;2;40;40; ;2000000; ; ;1;04;13;426,757393998512
27356;1;2;08;62;6201;1;40;40; ;2000000; ; ;1;04;13;426,757393998512
27357;1;1;21;93;9311;1;44;0;5;2600000; ; ;1;04;52;281,556545950938
27357;1;2;19;88;8890;4;40;40; ; ;2500000;1;1;04;52;281,556545950938
27358;1;2;13;85;8530;2;48;48; ;1850000; ; ;1;04;23;85,355098223682
27362;1;1;40;47;4711;1;50;50; ;1200000; ; ;1;04;17;80,8901982378854
27365;1;1;98;49;4923;4;48;0;7; ;700000;1;1;04;11;1498,92390860607
27365;1;2;55;81;8121;4;24;0;7; ;600000;1;1;04;11;1498,92390860607
27366;1;4;84;45;4520;4;54;0;7; ;700000;1;1;04;52;162,728198423876
27368;1;1;03;45;4511;1;48;0;6; ; ; ;1;04;17;169,85621679723
27368;1;3;33;29;2930;1;48;48; ; ; ; ;1;04;17;169,85621679723
27368;1;4;90;29;2930;1;48;36;6; ; ; ;1;04;17;169,85621679723
27371;1;1;85;35;3511;2;45;45; ; ; ; ;1;04;17;149,445234281137
27371;1;2;45;47;4792;4;15;0;6; ;0;1;1;04;17;149,445234281137
27371;1;3;02;85;8544;4;20;20; ; ;900000;1;1;04;17;149,445234281137
27372;1;1;13;85;8530;2;40;50; ;2400000; ; ;1;04;11;775,216710902899
27372;1;2;21;64;6424;1;48;48; ; ; ; ;1;04;11;775,216710902899
27375;1;1;95;42;4290;1;48;0;7;877802; ; ;1;04;17;246,606714568426
27375;1;2;55;81;8121;4;48;24;7; ;900000;1;1;04;17;246,606714568426
27375;1;4;38;82;8220;1;48;48; ;877802; ; ;1;04;17;246,606714568426
27375;1;6;32;86;8691;1;48;0;7;877802; ; ;1;04;17;246,606714568426
27378;1;1;98;49;4921;4;80;40;6; ;800000;1;1;04;52;196,907385568338
27380;1;1;98;49;4921;4;48;0;5; ;1000000;1;1;04;68;149,16375453854
27380;1;2;59;96;9609;4;30;0;5; ;800000;1;1;04;68;149,16375453854
27382;1;1;11;69;6920;4;40;40; ; ;1600000;1;1;04;13;350,606815480566
27382;1;2;39;42;4290;1;40;40; ;1500000; ; ;1;04;13;350,606815480566
27392;1;1;95;41;4111;5;36;0;6; ;400000;1;1;04;50;290,04558384126
27392;1;2;41;47;4771;4;48;0;6; ;550000;1;1;04;50;290,04558384126
27393;1;3;21;41;4111;1;48;20;6;6000000; ; ;1;04;13;140,424998916455
27395;1;1;53;56;5619;4;48;12;5; ;700000;1;1;04;11;4387,56388803172
27398;1;2;21;52;5210;1;45;45; ;1700000; ; ;1;04;17;220,920260765028
27402;1;1;97;46;4631;1;54;54; ;895000; ; ;1;04;08;1002,7084718158
27402;1;2;53;56;5619;4;48;0;6; ;895000;1;1;04;08;1002,7084718158
27405;1;3;33;47;4711;1;48;48; ;877802; ; ;1;04;17;106,846271891631
27408;1;1;79;14;1410;4;24;0;6; ;200000;1;1;04;52;161,813476188515
27408;1;3;13;85;8530;2;30;30; ;2000000; ; ;1;04;52;161,813476188515
27408;1;4;39;47;4711;1;54;54; ;1000000; ; ;1;04;52;161,813476188515
27408;1;5;98;49;4921;1;60;0;6;1000000; ; ;1;04;52;161,813476188515
27409;1;1;54;97;9700;3;48;48; ;900000; ; ;1;04;13;121,283358295811
27415;1;1;08;56;5619;1;48;48; ;2000000; ; ;1;04;11;2517,77117475641
27415;1;2;12;84;8424;2;48;48; ;2700000; ; ;1;04;11;2517,77117475641
27415;2;1;12;84;8424;2;48;48; ;2700000; ; ;1;04;11;2517,77117475641
27428;1;1;45;10;1081;1;48;0;7;877802; ; ;1;04;17;435,079941806548
27432;1;1;13;85;8530;2;30;30; ;3200000; ; ;1;04;50;157,00234050227
27440;1;1;21;10;1089;4;72;0;5; ;500000;1;1;04;50;97,3659507635955
27440;1;2;41;10;1089;4;72;0;5; ;500000;1;1;04;50;97,3659507635955
27443;1;2;39;86;8621;1;48;48; ;880000; ; ;1;04;73;366,680556592478
27446;1;4;07;86;8621;1;48;48; ; ; ; ;1;04;73;60,6395348837211
27446;1;5;37;53;5320;1;60;60; ;1000000; ; ;1;04;73;60,6395348837211
27449;1;1;06;86;8622;4;40;0;5; ; ;1;1;04;76;553,441853743093
27449;1;2;06;86;8610;1;48;0;3;1400000; ; ;1;04;76;553,441853743093
27451;1;1;12;69;6910;4;48;10;6; ;0;1;1;04;76;1520,9778764336
27452;1;1;41;47;4719;5;60;0;6; ;1000000;1;1;04;73;404,250112583005
27452;1;2;45;47;4719;1;48;0;5;400000; ; ;1;04;73;404,250112583005
27458;1;1;87;43;4322;4;48;1;6; ;700000;1;1;04;76;869,360534643214
