DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
5472098;1;2;1;10;1;1;1;2014;7;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;50;1;06;50;327,061426796881
5472098;1;3;1;10;3;2;2;1982;39;5;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;50;4;06;50;327,061426796881
5472098;1;4;1;10;3;2;4;2008;13;5;6; ;6;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;50;8;06;50;327,061426796881
5472098;1;5;1;10;3;2;3;2014;7;5;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;50;1;06;50;327,061426796881
5472101;1;1;1;10;1;2;4;1962;59;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;2;2;470000;2;1;2; ;6;5;4; ;50;16;06;50;145,51928234717
5472101;1;2;1;10;2;2;5;1964;57;9;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;06;50;145,51928234717
5472101;1;3;1;10;3;2;5;1966;55;9;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;50;7;06;50;145,51928234717
5472101;1;4;1;10;4;2;11;1992;28;9;6; ;3;2; ;1;3;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;50;13;06;50;145,51928234717
5472101;1;5;1;10;4;2;12;2015;5;9;6; ; ;2; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;5; ;2;2;1;1;2;0; ; ;50;0;06;50;145,51928234717
5472102;1;1;1;10;1;2;11;1972;48;1;6; ;4;2; ;2; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ;2;2;1;6; ; ; ;1;1;2; ;4;9; ; ;50;9;06;50;232,391160484485
5472104;1;1;1;10;1;1;9;1986;34;1;6; ;2;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;2;1;87000;2;1;2; ;5;11;2; ;50;11;06;50;463,790684150678
5472104;1;2;1;10;2;2;5;1995;26;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;2;5; ;2;1;1;1;6;2;2;2;50;13;06;50;463,790684150678
5472104;1;3;1;10;2;2;12;2015;5;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;5; ;2;2;1;1;2;0; ; ;50;0;06;50;463,790684150678
5472104;1;4;1;10;2;1;6;2017;3;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;5; ;2;2;2; ;1;0; ; ;50;0;06;50;463,790684150678
5472104;1;5;1;10;2;2;9;2020;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;5; ;2; ; ; ; ; ; ; ;50; ;06;50;463,790684150678
5472105;1;1;1;10;1;2;7;1984;36;1;6; ;4;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;36000;2;1;2; ;6;2;3; ;50;13;06;50;317,971502134606
5472105;1;2;1;10;2;2;9;2002;18;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;2;6;0;2;2;50;11;06;50;317,971502134606
5472105;1;3;1;10;2;2;4;2009;12;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;50;5;06;50;317,971502134606
5472106;1;1;1;10;1;2;1;1988;33;1;6; ;2;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;2;1;60000;2;1;2; ;6;3;3; ;50;14;06;50;291,66173967597
5472106;1;2;1;10;1;2;5;2018;3;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;5; ;2;2;2; ;1;0; ; ;50;0;06;50;291,66173967597
5472107;1;1;1;10;1;1;1;1978;43;1;6; ;3;2; ;2; ;1;2;1; ; ;1; ; ; ; ;1; ; ; ;1;1; ; ;2;2;128000;2;1;2; ;6;3;3; ;50;14;06;50;271,846893003023
5472107;1;2;1;10;2;2;3;1978;43;2;6; ;3;2; ;2; ;1;1;1; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1;3;200000;2;1;2; ;6;7;5; ;50;18;06;50;271,846893003023
5472107;1;3;1;10;2;1;7;2006;14;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;2;5; ;2;1;1;1;4;9; ; ;50;9;06;50;271,846893003023
5472108;1;1;1;10;1;1;5;1975;46;1;6; ;4;2; ;2; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;50;5;06;50;352,640009471858
5472110;1;1;1;10;1;2;6;1973;47;1;6; ;3;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;50;9;06;50;356,217225021151
5472110;1;2;1;10;1;1;3;1968;53;2;6; ;3;3; ;2; ;1;1; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1;3;134000;2;1;2; ;3;5; ; ;50;5;06;50;356,217225021151
5472110;1;3;1;10;3;1;9;1991;29;3;6; ;6;1;2;1;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;06;50;356,217225021151
5472110;1;4;1;10;4;2;10;1989;31;3;6; ;4;1;2;1;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;06;50;356,217225021151
5472110;1;5;1;10;4;2;5;2018;3;4;6; ; ;2; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;50;0;06;50;356,217225021151
5472111;1;1;1;10;1;1;5;1977;44;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1;1;36000;2;1;2; ;6;3;3; ;50;14;06;50;336,782776087064
5472111;1;2;1;10;2;2;9;1979;41;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;6;3;3; ;50;14;06;50;336,782776087064
5472111;1;3;1;10;2;2;1;2004;17;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;50;10;06;50;336,782776087064
5472112;1;1;1;10;1;1;5;1994;27;1;6; ;3;3; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;1;1;37000;2;1;2; ;5;11;2; ;50;11;06;50;454,700759488404
5472112;1;2;1;10;2;2;3;1998;23;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;06;50;454,700759488404
5472112;1;3;1;10;2;2;4;2021;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;50; ;06;50;454,700759488404
5472113;1;1;1;10;1;1;8;1962;58;1;6; ;2;3; ;3; ;1;2; ;1;1;1; ; ;1; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;50;5;06;50;145,51928234717
5472113;1;2;1;10;2;2;5;1958;63;2;6; ;2;3; ;3; ;1;1; ;1;1;1; ; ;1; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;50;5;06;50;145,51928234717
5472113;1;3;1;10;3;2;4;1960;61;9;6; ;5;3; ;3; ; ; ; ;1;1;1; ; ;1; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;50;3;06;50;145,51928234717
5472115;1;1;1;10;1;1;5;1977;44;1;6; ;2;3; ;3; ;1;2; ;1;1;1;1;1;1; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;50;3;06;50;323,103813508728
5472115;1;2;1;10;2;2;1;1977;44;2;6; ;2;3; ;3; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;50;2;06;50;323,103813508728
5472115;1;3;1;10;3;1;1;2006;15;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;50;8;06;50;323,103813508728
5472115;1;4;1;10;2;1;4;2011;10;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;50;3;06;50;323,103813508728
5472116;1;1;1;10;1;2;10;1963;57;1;6; ;4;3; ;3; ; ; ; ;1;1;1; ; ;1; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;10;1; ;50;10;06;50;373,149209504492
5472116;1;2;1;10;2;1;3;1995;26;3;6; ;6;2; ;1;1; ; ; ;1;1;1; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;50;13;06;50;373,149209504492
5472116;1;3;1;10;3;2;9;1989;31;3;6; ;2;2; ;1;1;2; ; ;1;1; ; ; ;1; ; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;6;2;2;2;50;13;06;50;373,149209504492
5472116;1;4;1;10;3;2;3;2010;11;4;6; ;6;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;1;1;3;4; ; ;50;4;06;50;373,149209504492
5472116;1;5;1;10;3;2;11;2011;9;4;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;50;3;06;50;373,149209504492
5472116;1;6;1;10;3;1;1;2021;0;4;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;50; ;06;50;373,149209504492
5472117;1;1;1;10;1;2;4;1994;27;1;6; ;4;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1;1;37000;2;1;2; ;6;2;3; ;50;13;06;50;291,66173967597
5472117;1;2;1;10;1;2;7;2015;5;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;50;0;06;50;291,66173967597
5472118;1;1;1;10;1;2;1;1975;46;1;6; ;2;3; ;3; ;1;2; ;1;1;1; ; ; ; ; ; ; ; ;2;2;1;2; ; ; ;2;1;2; ;5;11;2; ;50;11;06;50;293,992605262003
5472118;1;2;1;10;2;1;6;1967;53;2;6; ;2;3; ;3; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;2;1;2; ; ; ;2;1;2; ;5;11;2; ;50;11;06;50;293,992605262003
5472119;1;1;1;10;1;2;1;1966;55;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;5; ;2;1;2; ;3;5; ; ;50;5;06;50;145,51928234717
5472119;1;2;1;10;2;2;7;1932;88;5;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;50;0;06;50;145,51928234717
5472120;1;1;1;10;1;2;7;1983;37;1;6; ;5;3; ;2; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;06;50;269,51602741699
5472120;1;2;1;10;1;1;10;2003;17;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;0;2;2;50;11;06;50;269,51602741699
5472120;1;3;1;10;1;2;2;2011;10;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;50;4;06;50;269,51602741699
5472121;1;1;1;10;1;1;9;1996;24;1;6; ;6;2; ;2; ; ; ; ; ;1;1;1; ; ; ; ; ; ; ;1;2;2; ; ; ; ;2;1;2; ;5;11;2; ;50;11;06;50;311,683023260421
5472121;1;2;1;10;2;2;8;2000;20;5;6; ;6;2; ;2; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2;1;2; ;5;11;2; ;50;11;06;50;311,683023260421
5472122;1;1;1;10;1;1;2;1965;56;1;6; ;3;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;2;1;240; ; ; ;2;1;2; ;5;11;2; ;50;11;06;50;267,465662047828
5472122;1;2;1;10;2;2;10;1965;55;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;2;1;240; ; ; ;2;1;2; ;3;5; ; ;50;5;06;50;267,465662047828
5472122;1;3;1;10;3;1;8;1993;27;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;2; ; ; ; ;2;1;2; ;3;5; ; ;50;5;06;50;267,465662047828
5472122;1;4;1;10;4;2;9;2000;20;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;2; ; ; ; ;2;1;2; ;5;11;2; ;50;11;06;50;267,465662047828
5472122;1;5;1;10;5;1;12;1984;36;3;6; ;2;2; ;1;2;1;6; ; ; ; ; ; ; ; ; ; ;1; ; ;2;2; ; ; ; ;2;1;2; ;4;8; ; ;50;8;06;50;267,465662047828
5472122;1;6;1;10;6;2;12;1972;48;9;6; ;2;3; ;3; ;1;5; ; ; ; ; ; ; ; ; ; ;1; ; ;2;2; ; ; ; ;2;1;2; ;5;11;2; ;50;11;06;50;267,465662047828
5472122;1;7;1;10;7;1;9;2006;14;4;6; ;6;1;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;2; ; ; ; ;2;1;2; ;4;7; ; ;50;7;06;50;267,465662047828
5472123;1;1;1;10;1;1;3;1939;82;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;2;1;12; ; ; ;2;1;2; ;3;5; ; ;50;5;06;50;272,907192782752
5472124;1;1;1;10;1;1;3;1965;56;1;6; ;2;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;50;11;06;50;155,612384363042
5472124;1;2;1;10;2;2;7;1972;48;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;50;5;06;50;155,612384363042
5472124;1;3;1;10;3;2;3;1996;25;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;2;6;4;2;2;50;15;06;50;155,612384363042
5472125;1;1;1;10;1;2;10;1979;41;1;6; ;4;3; ;1;3; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;06;50;145,51928234717
5472125;1;2;1;10;1;1;9;2005;15;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;5;11;1; ;50;11;06;50;145,51928234717
5472125;1;3;1;10;3;2;7;1955;65;5;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;06;50;145,51928234717
5472127;1;1;1;10;1;2;12;1965;55;1;6; ;4;2; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;50;4;06;50;299,123401758177
5472127;1;2;1;10;2;1;4;1994;27;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;10;1; ;50;10;06;50;299,123401758177
5472127;1;3;1;10;3;1;9;1998;22;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;06;50;299,123401758177
5472127;1;4;1;10;1;2;7;2009;11;5;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;50;5;06;50;299,123401758177
5472129;1;1;1;10;1;1;8;1966;54;1;6; ;3;3; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;50;4;06;50;482,086787923534
5472129;1;2;1;10;2;2;6;1977;44;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;50;5;06;50;482,086787923534
5472129;1;3;1;10;3;2;11;1996;24;3;6; ;6;1;1;1;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;06;50;482,086787923534
5472129;1;4;1;10;3;1;9;2014;6;4;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;50;1;06;50;482,086787923534
5472129;1;5;1;10;5;2;3;2003;18;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;2;6;1;2;2;50;12;06;50;482,086787923534
5472129;1;6;1;10;2;1;12;2013;7;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;50;1;06;50;482,086787923534
5472130;1;1;1;10;1;2;7;1986;34;1;6; ;4;2; ;2; ; ; ; ;1;1;1; ; ;1; ; ; ; ; ;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;50;11;06;50;334,905001495895
5472130;1;2;1;10;1;1;9;2009;11;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;1;1;4;0; ; ;50;5;06;50;334,905001495895
5472130;1;3;1;10;1;1;11;2014;6;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;50;1;06;50;334,905001495895
5472135;1;1;1;10;1;2;8;1975;45;1;6; ;1;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1;3;76000;2;1;2; ;5;11;2; ;50;11;06;50;293,992605262003
5472135;1;2;1;10;2;1;1;1968;53;2;6; ;1;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;2;2; ; ; ; ;2;1;2; ;4;8; ; ;50;8;06;50;293,992605262003
5472139;1;1;1;10;1;2;6;1979;41;1;6; ;4;2; ;2; ; ; ; ;1;1;1; ; ; ; ; ; ; ; ;2;1; ; ;1;3;135000;2;1;2; ;5;11;2; ;50;11;06;50;232,391160484485
5472140;1;1;1;10;1;2;5;1964;57;1;6; ;5;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;50;5;06;50;200,397090048154
5472141;1;1;1;10;1;1;3;1989;32;1;6; ;2;2; ;2; ;1;2;1; ; ;1; ;1;1; ;1; ; ; ;2;2;1;6; ; ; ;2;1;2; ;6;2;3; ;50;13;06;50;293,992605262003
5472141;1;2;1;10;2;2;8;1991;29;2;6; ;2;3; ;2; ;1;1;1; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;1;56000;2;1;2; ;6;2;3; ;50;13;06;50;293,992605262003
5472142;1;1;1;10;1;2;7;1963;57;1;6; ;2;3; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;50;11;06;50;200,397090048154
5472143;1;1;1;10;1;2;7;1978;42;1;6; ;4;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;06;50;261,50236873121
5472143;1;2;1;10;1;1;10;2003;17;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;06;50;261,50236873121
5472143;1;3;1;10;1;1;10;2009;11;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;50;4;06;50;261,50236873121
5472144;1;1;1;10;1;2;4;1946;75;1;6; ;5;3; ;3; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2;1; ; ;1;2;48000;2;1;2; ;5;11;2; ;50;11;06;50;145,51928234717
5472144;1;2;1;10;2;2;3;1967;54;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;114000;2;1;2; ;6;5;4; ;50;16;06;50;145,51928234717
5472146;1;1;1;10;1;2;4;1985;36;1;6; ;4;2; ;2; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ;1;1; ; ;1;1;37000;2;1;2; ;5;11;2; ;50;11;06;50;295,825789875626
5472146;1;2;1;10;2;2;5;2003;18;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;50;11;06;50;295,825789875626
5472146;1;3;1;10;1;2;8;2004;16;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;9; ; ;50;9;06;50;295,825789875626
5472146;1;4;1;10;1;1;10;2005;15;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;50;7;06;50;295,825789875626
5472149;1;1;1;10;1;1;9;1994;26;1;6; ;2;2; ;2; ;1;2; ; ;1;1;1;1;1; ;1; ; ; ;2;1; ; ;1;3;66000;2;1;2; ;5;11;2; ;50;11;06;50;330,494297212878
5472149;1;2;1;10;2;1;1;1997;24;2;6; ;2;2; ;2; ;1;1;1; ; ;1;1; ; ; ; ; ; ; ; ;1; ; ;1;3;99000;2;1;2; ;5;11;2; ;50;11;06;50;330,494297212878
5472150;1;1;1;10;1;1;3;1951;70;1;6; ;3;3; ;2; ;1;2; ; ;1;1; ; ; ; ; ; ; ; ;2;1; ; ;1;2;54000;2;1;2; ;5;11;2; ;50;11;06;50;163,074046445249
5472150;1;2;1;10;2;2;9;1955;65;2;6; ;3;3; ;3; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;50;5;06;50;163,074046445249
5472150;1;3;1;10;2;2;8;1975;45;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;50;0;06;50;163,074046445249
5472150;1;4;1;10;4;1;9;1992;28;3;6; ;4;1;1;1;2; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;06;50;163,074046445249
5472150;1;5;1;10;4;1;11;2008;12;4;6; ;6;1;4;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;5; ; ;50;5;06;50;163,074046445249
5472151;1;1;1;10;1;2;4;1955;66;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1;5; ;2;1;2; ;4;9; ; ;50;9;06;50;203,351130615817
5472151;1;2;1;10;2;2;7;1993;27;3;6; ;2;2; ;1;1;1;3; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;220000;2;1;2; ;6;6;4; ;50;17;06;50;203,351130615817
5472151;1;3;1;10;3;1;8;1993;27;9;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;40000;2;1;2; ;6;5;4; ;50;16;06;50;203,351130615817
5472152;1;1;1;10;1;1;7;1952;68;1;6; ;3;3; ;2; ;1;2;1; ; ;1; ; ; ; ;1; ; ; ;2;1; ; ;1;2;56000;2;1;2; ;6;2;3; ;50;13;06;50;145,51928234717
5472152;1;2;1;10;2;2;1;1966;55;2;6; ;3;3; ;2; ;1;1; ; ; ;1; ; ; ; ;1; ; ; ; ;1; ; ;1;1;56000;2;1;2; ;5;11;2; ;50;11;06;50;145,51928234717
5472152;1;3;1;10;3;2;10;1994;26;3;6; ;6;1;1;1;2; ; ; ;1;1;1; ;1;1; ; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;6;5;4; ;50;16;06;50;145,51928234717
5472153;1;1;1;10;1;2;11;1963;57;1;6; ;6;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1;3;110000;2;1;2; ;5;11;2; ;50;11;06;50;200,397090048154
5472154;1;1;1;10;1;1;4;1971;50;1;6; ;3;2; ;2; ;1;2;1;1;1;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;52;5;06;52;312,530073211048
5472154;1;2;1;10;2;2;10;1975;45;2;6; ;3;3; ;3; ;1;1; ;1;1;1; ; ;1; ; ; ; ; ; ;1; ; ;1;1;36341;2;1;2; ;4;7; ; ;52;7;06;52;312,530073211048
5472154;1;3;1;10;3;1;5;1997;24;3;6; ;6;1;1;1;2; ; ; ;1;1;1; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;06;52;312,530073211048
5472154;1;4;1;10;4;1;5;2003;18;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;52;10;06;52;312,530073211048
5472154;1;5;1;10;5;1;7;1995;25;3;6; ;2;1;1;1;2;1;6; ;1;1;1;1; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;06;52;312,530073211048
5472154;1;6;1;10;6;2;3;1997;24;5;6; ;2;2; ;2; ;1;5; ;1;1;1;1; ;1; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;06;52;312,530073211048
