DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6050;P6080;P6080S1;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6040;DPTO;fex_c_2011
448106;1;3;05;10;2;2;1;1;1999;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;1;100;5000;2; ;2; ;3;1; ;8;05;919,716459243216
448106;1;4;05;10;2;1;1;3;2001;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;1;100;5000;2; ;2; ;3;0; ;6;05;919,716459243216
448107;1;1;05;10;1;1;1;9;1969;1;6; ;2; ;2;1; ; ;1;4; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;37;05;865,710535714718
448107;1;2;05;10;2;2;1;2;1974;2;6; ;2; ;2;1; ; ;1;3;54300;2;1;2; ; ; ; ;2; ;2; ;5;11;2;33;05;865,710535714718
448107;1;3;05;10;3;2;1;6;1990;3;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ;17;05;865,710535714718
448107;1;4;05;10;2;2;1;10;1995;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;1;100;2000;2; ;2; ;3;4; ;11;05;865,710535714718
448107;1;5;05;10;2;1;1;7;2007;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;05;865,710535714718
448108;1;1;05;10;1;2;1;12;1959;1;6; ;2; ;2;1; ; ;1;1;17300;2;1;2; ; ; ; ; ; ; ; ;3;2; ;47;05;933,816594409514
448108;1;2;05;10;2;1;1;5;1931;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;76;05;933,816594409514
448108;1;3;05;10;2;1;1;10;1988;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ;18;05;933,816594409514
448108;1;4;05;10;2;2;1;3;1994;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;100;2000;2; ;2; ;3;5; ;13;05;933,816594409514
448108;1;5;05;10;1;2;1;11;1999;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;100;5000;2; ;2; ;3;1; ;7;05;933,816594409514
448108;1;6;05;10;6;1;1;5;1982;5;6; ;2; ;5;1; ; ;1;1;17300;2;1;2; ; ; ; ;2; ;2; ;3;3; ;25;05;933,816594409514
448109;1;1;05;10;1;2;1;6;1961;1;6; ;2; ;5;1; ; ;1;3;54200;2;1;2; ; ; ; ; ; ; ; ;5;11;2;46;05;653,247638744421
448109;1;2;05;10;2;2;1;9;1986;2;6; ;2; ;5;1; ; ;1;1;17300;2;1;2; ; ; ; ;2; ;2; ;6;2;2;21;05;653,247638744421
448110;1;1;05;10;1;2;1;12;1976;1;6; ;2; ;5;1; ; ;1;1;22000;2;1;2; ; ; ; ;2; ;2; ;6;2;3;30;05;821,005084372656
448110;1;2;05;10;2;1;1;6;1930;5;6; ;2; ;6;1; ; ;1;2;54300;2;1;2; ; ; ; ; ; ; ; ;3;3; ;77;05;821,005084372656
448110;1;3;05;10;3;2;1;3;1942;5;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;65;05;821,005084372656
448111;1;1;05;10;1;2;1;12;1941;1;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;65;05;720,219203530118
448111;1;2;05;10;2;1;1;8;1977;3;6; ;2; ;5;1; ; ;1;1;17300;2;1;2; ; ; ; ;2; ;2; ;5;11;2;30;05;720,219203530118
448111;1;3;05;10;3;2;1;2;1983;3;6; ;2; ;5;1; ; ;1;4; ;2;1;2; ; ; ; ;2; ;2; ;6;2;3;24;05;720,219203530118
448112;1;1;05;10;1;1;1;1;1967;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ;40;05;974,10874976823
448112;1;2;05;10;2;2;1;3;1972;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ;35;05;974,10874976823
448112;1;3;05;10;2;2;1;7;1991;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;3000;2; ;2; ;5;10;1;16;05;974,10874976823
448112;1;4;05;10;2;1;1;7;1995;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;1500;2; ;2; ;3;5; ;12;05;974,10874976823
448112;1;5;05;10;2;1;1;3;1999;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;500;2000;2; ;2; ;3;2; ;8;05;974,10874976823
448112;1;6;05;10;6;1;1;1;1946;5;6; ;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;61;05;974,10874976823
448113;1;1;05;10;1;1;1;4;1976;1;6; ;2; ;2;1; ; ;1;1;20300;2;1;2; ; ; ; ;2; ;2; ;3;4; ;31;05;862,637053707853
448113;1;2;05;10;2;2;1;7;1982;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;25;05;862,637053707853
448113;1;3;05;10;2;1;1;4;2004;3;6; ;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;3;05;862,637053707853
448114;1;1;05;10;1;1;1;2;1973;1;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;34;05;919,716459243216
448114;1;2;05;10;2;2;1;3;1966;2;6; ;2; ;2;1; ; ;1;1;20840;2;1;2; ; ; ; ; ; ; ; ;3;5; ;41;05;919,716459243216
448114;1;3;05;10;2;2;1;9;1997;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;1;500;4500;2; ;2; ;3;2; ;9;05;919,716459243216
448114;1;4;05;10;2;1;1;8;2005;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;919,716459243216
448115;1;1;05;10;1;1;1;2;1960;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;47;05;657,25364575678
448115;1;2;05;10;2;2;1;5;1967;2;6; ;2; ;2;1; ; ;1;1;17320;2;1;2; ; ; ; ; ; ; ; ;5;11;2;40;05;657,25364575678
448115;1;3;05;10;2;2;1;3;1986;3;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;21;05;657,25364575678
448115;1;4;05;10;2;2;1;6;1991;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;1;70;1000;2; ;2; ;4;9; ;16;05;657,25364575678
448116;1;1;05;10;1;2;1;3;1975;1;6; ;2; ;5;1; ; ;1;1;65000;2;1;2; ; ; ; ;2; ;2; ;6;4;3;32;05;764,332967808281
448116;1;2;05;10;1;2;1;10;1996;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ;10;05;764,332967808281
448117;1;1;05;10;1;1;1;4;1975;1;6; ;2; ;2;1; ; ;1;1;17820;2;1;1;1;2; ; ;1;500000;2; ;6;0;3;32;05;823,277423354633
448117;1;2;05;10;2;2;1;8;1980;2;6; ;2; ;2;1; ; ;1;1;17320;2;1;2; ; ; ; ;2; ;2; ;5;11;2;27;05;823,277423354633
448117;1;3;05;10;3;1;1;11;1972;5;6; ;2; ;3;1; ; ;1;1;17820;2;1;2; ; ; ; ;2; ;2; ;4;6; ;34;05;823,277423354633
448118;1;1;05;10;1;2;1;2;1940;1;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ;67;05;591,851114088339
448118;1;2;05;10;2;2;1;10;1967;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;39;05;591,851114088339
448118;1;3;05;10;3;1;1;12;1986;4;6; ;2; ;5;1; ; ;3; ; ;2;1;1;2;2; ; ;2; ;2; ;6;0;2;20;05;591,851114088339
448118;1;4;05;10;4;1;1;12;1988;4;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;18;05;591,851114088339
448119;1;1;05;10;1;1;1;6;1972;1;6; ;2; ;6;1; ; ;1;1;31480;2;1;2; ; ; ; ; ; ; ; ;6;3;3;35;05;822,344898349138
448119;1;2;05;10;2;2;1;9;1977;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;30;05;822,344898349138
448119;1;3;05;10;2;2;1;8;1996;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;1;75;1500;2; ;2; ;3;4; ;11;05;822,344898349138
448120;1;1;05;10;1;2;1;7;1929;1;6; ;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;78;05;946,281903704027
448120;1;2;05;10;2;1;1;12;1949;3;6; ;2; ;3;1; ; ;1;4; ;2;1;2; ; ; ; ; ; ; ; ;6;3;4;57;05;946,281903704027
448120;1;3;05;10;3;2;1;4;1985;4;6; ;2; ;5;2;1;30; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;22;05;946,281903704027
448120;1;4;05;10;3;1;1;1;2005;4;6; ;2; ; ;2;1;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;946,281903704027
448121;1;1;05;10;1;1;1;11;1938;1;6; ;2; ;6;1; ; ;1;2;123000;2;1;2; ; ; ; ; ; ; ; ;3;5; ;68;05;976,388575807591
448121;1;2;05;10;2;2;1;6;1932;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;75;05;976,388575807591
448121;1;3;05;10;1;1;1;4;1966;3;6; ;2; ;5;1; ; ;1;1;17320;2;1;2; ; ; ; ; ; ; ; ;6;3;3;41;05;976,388575807591
448121;1;4;05;10;4;2;1;1;1971;3;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;36;05;976,388575807591
448121;1;5;05;10;4;1;1;10;1998;4;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;1;70;1200;2; ;2; ;3;2; ;8;05;976,388575807591
448122;1;1;05;10;1;1;1;4;1969;1;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ;38;05;822,344898349138
448122;1;2;05;10;2;2;1;7;1969;2;6; ;2; ;2;1; ; ;1;1;21000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;38;05;822,344898349138
448122;1;3;05;10;2;2;1;1;1997;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ;10;05;822,344898349138
448123;1;1;05;10;1;1;1;1;1946;1;6; ;2; ;6;1; ; ;1;1;17320;2;1;2; ; ; ; ; ; ; ; ;3;5; ;61;05;893,956632093606
448123;1;2;05;10;1;2;1;10;1959;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;47;05;893,956632093606
448124;1;1;05;10;1;1;1;12;1969;1;6; ;2; ;6;1; ; ;1;1;17230;2;1;2; ; ; ; ; ; ; ; ;3;4; ;37;05;834,299602227753
448124;1;2;05;10;2;2;1;4;1971;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;36;05;834,299602227753
448124;1;3;05;10;2;1;1;7;1994;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;1;60;1500;2; ;2; ;4;6; ;13;05;834,299602227753
448124;1;4;05;10;2;2;1;6;1999;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ;8;05;834,299602227753
448124;1;5;05;10;2;2;1;10;2001;3;6; ;2; ; ;1; ; ;1;5; ;2;2;1;1;2; ; ;2; ;2; ;2;0; ;5;05;834,299602227753
448124;1;6;05;10;6;1;1;8;1969;5;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;6; ;38;05;834,299602227753
448124;1;7;05;10;2;2;1;6;1981;5;6; ;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;26;05;834,299602227753
448125;1;1;05;10;1;1;1;4;1956;1;6; ;2; ;2;1; ; ;1;1;17340;2;1;2; ; ; ; ; ; ; ; ;3;5; ;51;05;765,265492813775
448125;1;2;05;10;2;2;1;9;1959;2;6; ;2; ;2;1; ; ;1;1;17320;2;1;2; ; ; ; ; ; ; ; ;3;5; ;48;05;765,265492813775
448126;1;1;05;10;1;1;1;8;1962;1;6; ;2; ;6;2;1;2; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;45;05;744,040042581961
448126;1;2;05;10;2;2;1;6;1967;2;6; ;2; ;6;2;1;2; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;40;05;744,040042581961
448126;1;3;05;10;2;1;1;5;1991;3;6; ;2; ;5;2;1;2; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;9; ;16;05;744,040042581961
448127;1;1;05;10;1;2;1;9;1966;1;6; ;2; ;4;1; ; ;1;1;36000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;40;05;653,247638744421
448127;1;2;05;10;1;2;1;11;1990;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ;16;05;653,247638744421
448128;1;1;05;10;1;1;1;11;1964;1;6; ;2; ;6;1; ; ;1;1;23104;2;1;2; ; ; ; ; ; ; ; ;3;4; ;42;05;865,710535714718
448128;1;2;05;10;2;2;1;8;1969;2;6; ;2; ;6;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;4;9; ;38;05;865,710535714718
448128;1;3;05;10;3;2;1;5;1989;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;1;2;18;05;865,710535714718
448128;1;4;05;10;3;2;1;4;2005;4;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;865,710535714718
448128;1;5;05;10;1;1;1;5;1999;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;1;75;2000;2; ;2; ;3;1; ;8;05;865,710535714718
448129;1;1;05;10;1;1;1;3;1926;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;81;05;960,928196879304
448129;1;2;05;10;2;2;1;4;1927;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;80;05;960,928196879304
448129;1;3;05;10;3;1;2; ; ;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;40;05;960,928196879304
448130;1;1;05;10;1;1;1;9;1953;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;53;05;827,283430366992
448130;1;2;05;10;2;2;1;10;1955;2;6; ;2; ;6;1; ; ;1;1;17320;2;1;2; ; ; ; ; ; ; ; ;4;6; ;51;05;827,283430366992
448130;1;3;05;10;3;1;1;4;1982;3;6; ;2; ;5;1; ; ;1;1;17320;2;1;2; ; ; ; ;2; ;2; ;5;11;2;25;05;827,283430366992
448130;1;4;05;10;1;2;1;8;1992;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ;15;05;827,283430366992
448130;1;5;05;10;5;1;1;7;1981;5;6; ;2; ;5;1; ; ;1;1;28218;2;1;1;1;2; ; ;2; ;2; ;6;5;2;26;05;827,283430366992
448131;1;1;05;10;1;1;1;1;1974;1;6; ;2; ;2;1; ; ;1;1;17320;2;1;2; ; ; ; ;2; ;2; ;5;11;2;33;05;822,344898349138
448131;1;2;05;10;2;2;1;9;1966;2;6; ;2; ;2;1; ; ;1;1;21200;2;1;2; ; ; ; ; ; ; ; ;5;11;2;41;05;822,344898349138
448131;1;3;05;10;2;2;1;9;2001;3;6; ;2; ; ;1; ; ;1;5; ;2;2;1;1;1;700;2000;2; ;2; ;2;0; ;5;05;822,344898349138
448132;1;1;05;10;1;2;1;4;1965;1;6; ;1;2;5;1; ; ;1;1;17320;2;1;2; ; ; ; ; ; ; ; ;3;5; ;42;05;599,241715215923
448132;1;2;05;10;2;2;1;7;1985;3;6; ;1;2;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ;22;05;599,241715215923
448132;1;3;05;10;3;2;1;6;1989;3;6; ;1;2;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ;18;05;599,241715215923
448133;1;1;05;10;1;2;1;4;1940;1;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;67;05;691,38142008733
448133;1;2;05;10;2;2;1;7;1980;3;6; ;2; ;5;1; ; ;1;1;22400;2;1;2; ; ; ; ;2; ;2; ;5;11;2;27;05;691,38142008733
448133;1;3;05;10;3;2;1;4;1996;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;1;200;1500;2; ;2; ;4;0; ;11;05;691,38142008733
448134;1;1;05;10;1;1;1;10;1945;1;6; ;2; ;6;1; ; ;1;2;55200;2;1;2; ; ; ; ; ; ; ; ;3;2; ;61;05;960,928196879304
448134;1;2;05;10;2;2;1;2;1949;2;6; ;2; ;6;1; ; ;1;5; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;58;05;960,928196879304
448134;1;3;05;10;3;1;1;8;1980;3;6; ;2; ;5;1; ; ;1;1;17348;2;1;2; ; ; ; ;2; ;2; ;5;11;2;27;05;960,928196879304
448135;1;1;05;10;1;1;1;10;1943;1;6; ;2; ;6;1; ; ;1;2;54200;2;1;2; ; ; ; ; ; ; ; ;3;5; ;63;05;824,078566379521
448135;1;2;05;10;2;2;1;5;1943;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;64;05;824,078566379521
448135;1;3;05;10;3;2;1;10;1970;3;6; ;2; ;3;1; ; ;1;1;17348;2;1;2; ; ; ; ; ; ; ; ;4;8; ;36;05;824,078566379521
448135;1;4;05;10;4;2;1;6;1993;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ;14;05;824,078566379521
448135;1;5;05;10;3;2;1;8;2002;4;6; ;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;5;05;824,078566379521
448137;1;1;05;10;1;2;1;7;1957;1;6; ;2; ;4;1; ; ;1;1;17340;2;1;2; ; ; ; ; ; ; ; ;5;11;2;50;05;599,241715215923
448137;1;2;05;10;2;2;1;12;1986;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;6;2;2;20;05;599,241715215923
448137;1;3;05;10;3;2;1;12;1989;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;17;05;599,241715215923
448138;1;1;05;10;1;1;1;7;1972;1;6; ;2; ;2;1; ; ;1;1;22800;2;1;2; ; ; ; ; ; ; ; ;4;8; ;35;05;798,96070301241
448138;1;2;05;10;2;2;1;1;1974;2;6; ;2; ;2;1; ; ;1;2;54200;2;1;2; ; ; ; ;2; ;2; ;4;8; ;33;05;798,96070301241
448138;1;3;05;10;3;1;1;9;1991;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;1;200;1000;2; ;2; ;4;8; ;15;05;798,96070301241
448138;1;4;05;10;4;1;1;5;1993;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;1;200;1200;2; ;2; ;4;0; ;14;05;798,96070301241
448138;1;5;05;10;5;1;1;10;1995;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;1;200;1000;2; ;2; ;3;4; ;11;05;798,96070301241
448138;1;6;05;10;6;1;1;1;1987;5;6; ;2; ;5;2;1;8; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;20;05;798,96070301241
448139;1;1;05;10;1;2;1;2;1932;1;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;75;05;814,105519160031
448139;1;2;05;10;2;2;1;12;1949;3;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ;57;05;814,105519160031
448139;1;3;05;10;3;2;1;7;1981;4;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;26;05;814,105519160031
448139;1;4;05;10;4;1;1;6;1977;5;6; ;2; ;2;1; ; ;1;1;17348;2;1;2; ; ; ; ;2; ;2; ;5;11;2;30;05;814,105519160031
448139;1;5;05;10;3;1;1;11;1996;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;1;200;1500;2; ;2; ;3;4; ;10;05;814,105519160031
448139;1;6;05;10;3;1;1;1;2005;4;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;05;814,105519160031
448140;1;1;05;10;1;1;1;9;1968;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;39;05;801,119448117324
448140;1;2;05;10;2;2;1;4;1967;2;6; ;2; ;6;1; ; ;1;1;30000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;40;05;801,119448117324
448140;1;3;05;10;3;1;1;4;1991;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;9; ;16;05;801,119448117324
448140;1;4;05;10;2;2;1;1;2000;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;1; ;7;05;801,119448117324
448141;1;1;05;10;1;1;1;12;1936;1;6; ;2; ;6;1; ; ;1;2;54200;2;1;2; ; ; ; ; ; ; ; ;4;7; ;70;05;960,928196879304
448141;1;2;05;10;2;2;1;3;1942;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;10;1;65;05;960,928196879304
448141;1;3;05;10;3;1;1;6;1964;3;6; ;2; ;5;1; ; ;1;1;20000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;43;05;960,928196879304
448143;1;1;05;10;1;1;1;5;1969;1;6; ;2; ;6;1; ; ;1;1;32000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;38;05;765,265492813775
448143;1;2;05;10;2;2;1;4;1962;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;45;05;765,265492813775
448146;1;1;05;10;1;2;1;12;1963;1;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;43;05;643,577211577475
448146;1;2;05;10;2;1;1;8;1987;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;20;05;643,577211577475
448146;1;3;05;10;3;1;1;10;1988;5;6; ;2; ;5;1; ; ;1;1;17348;2;1;1;2;2; ; ;2; ;2; ;6;1;2;18;05;643,577211577475
448146;1;4;05;10;4;1;1;3;1986;7;6; ;2; ;5;1; ; ;1;1;17348;2;1;2; ; ; ; ;2; ;2; ;5;11;2;21;05;643,577211577475
448147;1;1;05;10;1;2;1;2;1927;1;6; ;2; ;4;1; ; ;1;2;54200;2;1;2; ; ; ; ; ; ; ; ;3;3; ;80;05;774,225127058616
448147;1;2;05;10;2;1;1;11;1963;3;6; ;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;43;05;774,225127058616
448148;1;1;05;10;1;2;1;5;1933;1;6; ;2; ;4;1; ; ;1;2;54200;2;1;2; ; ; ; ; ; ; ; ;3;5; ;74;05;772,466062767448
448148;1;2;05;10;2;1;1;3;1965;3;6; ;2; ;5;1; ; ;1;1;22000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;42;05;772,466062767448
448148;1;3;05;10;3;2;1;1;1961;3;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ;46;05;772,466062767448
448148;1;4;05;10;5;1;1;9;1963;5;6; ;2; ;6;1; ; ;1;1;25200;2;1;2; ; ; ; ; ; ; ; ;6;2;3;43;05;772,466062767448
448148;1;5;05;10;5;1;1;8;1990;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;1;50000;2; ;5;10;1;17;05;772,466062767448
448148;1;6;05;10;3;2;1;1;1992;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;1;50000;2; ;4;9; ;15;05;772,466062767448
448148;1;7;05;10;7;1;1;4;1996;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;0; ;11;05;772,466062767448
448149;1;1;05;10;1;1;1;5;1982;1;6; ;2; ;6;1; ; ;1;1;31200;2;1;1;1;2; ; ;2; ;2; ;6;0;2;25;05;765,265492813775
448149;1;2;05;10;2;2;1;12;1980;2;6; ;2; ;6;1; ; ;1;5; ;1;1;1;2;2; ; ;2; ;2; ;6;0;2;26;05;765,265492813775
448150;1;1;05;10;1;2;1;8;1965;1;6; ;2; ;5;1; ; ;2;1;34000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;42;05;722,713941201206
448150;1;2;05;10;2;1;1;7;1997;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;1;200;1500;2; ;2; ;3;3; ;10;05;722,713941201206
448150;1;3;05;10;3;2;1;11;1973;5;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;33;05;722,713941201206
448151;1;1;05;10;1;1;1;9;1914;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;93;05;960,928196879304
448151;1;2;05;10;2;2;1;2;1926;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;81;05;960,928196879304
448151;1;3;05;10;3;1;1;8;1964;3;6; ;2; ;6;1; ; ;1;1;28000;2;1;2; ; ; ; ; ; ; ; ;4;7; ;43;05;960,928196879304
448152;1;1;05;10;1;1;1;10;1932;1;6; ;2; ;6;1; ; ;1;2;72000;2;1;2; ; ; ; ; ; ; ; ;3;3; ;74;05;797,105832947723
448152;1;2;05;10;2;2;1;2;1941;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;66;05;797,105832947723
448152;1;3;05;10;3;1;1;1;1967;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;6;2;3;40;05;797,105832947723
448152;1;4;05;10;4;2;1;10;1963;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;43;05;797,105832947723
448152;1;5;05;10;5;2;1;1;1981;5;6; ;2; ;5;1; ; ;1;1;19200;2;1;2; ; ; ; ;2; ;2; ;5;11;2;26;05;797,105832947723
448153;1;1;05;10;1;2;1;5;1951;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;56;05;650,326042601407
448153;1;2;05;10;2;2;1;1;1955;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;52;05;650,326042601407
448153;1;3;05;10;3;1;1;6;1973;3;6; ;2; ;5;2;1;48; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;34;05;650,326042601407
