DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;CLASE;DPTO;fex_c_2011
487315;1;4;10;4;2;1;10;1990;16;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ;2;19;485,734079342873
487315;1;5;10;5;2;1;4;1912;95;5;6; ;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;19;485,734079342873
487316;1;1;10;1;1;1;9;1937;70;1;6; ;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;19;1021,77107385724
487316;1;2;10;2;2;1;4;1939;68;2;6; ;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;19;1021,77107385724
487316;1;3;10;3;1;2; ; ;67;5;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;19;1021,77107385724
487317;1;1;10;1;1;1;10;1940;67;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;19;1100,78042030353
487317;1;2;10;2;2;1;9;1934;73;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ;2;19;1100,78042030353
487317;1;3;10;3;1;1;12;1965;41;3;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;8; ;2;19;1100,78042030353
487317;1;4;10;4;2;1;6;1967;40;9;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;6; ;2;19;1100,78042030353
487317;1;5;10;5;1;1;8;1989;18;4;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;50;3500;2; ;2; ;5;10;1;2;19;1100,78042030353
487317;1;6;10;6;1;1;9;1990;17;4;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;50;3500;2; ;2; ;4;9; ;2;19;1100,78042030353
487317;1;7;10;7;2;1;6;1994;13;4;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;150;3000;2; ;2; ;4;0; ;2;19;1100,78042030353
487317;1;8;10;4;2;1;11;1995;11;4;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;150;3500;2; ;2; ;3;4; ;2;19;1100,78042030353
487318;1;1;10;1;1;1;12;1932;74;1;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;19;1359,79944468277
487318;1;2;10;2;2;1;2;1936;71;5;6; ;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;3;2; ;2;19;1359,79944468277
487318;1;3;10;3;1;1;6;1937;70;5;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;19;1359,79944468277
487318;1;4;10;4;1;1;1;1993;14;5;6; ;2; ;5;2;1;9; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;4; ;2;19;1359,79944468277
487319;1;1;10;1;1;1;10;1944;62;1;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ;2;19;1122,52048860421
487319;1;2;10;2;2;1;8;1947;60;2;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ;2;19;1122,52048860421
487319;1;3;10;3;1;1;9;1990;17;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;1;200;1000;2; ;2; ;3;5; ;2;19;1122,52048860421
487320;1;1;10;1;2;1;3;1969;38;1;6; ;1;2;5;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;5;11;2;2;19;971,259329160751
487320;1;2;10;2;1;1;12;1992;14;3;6; ;1;2;5;1; ; ;3; ; ;1;1;1;1;1;200;1000;2; ;2; ;4;8; ;2;19;971,259329160751
487320;1;3;10;1;2;1;4;2003;4;3;6; ;1;2; ;1; ; ;3; ; ;2;2;1;1;1;200;1000;2; ;2; ;2;0; ;2;19;971,259329160751
487321;1;1;10;1;1;1;4;1934;73;1;6; ;2; ;6;1; ; ;3; ; ;1;2;2; ; ; ; ; ; ; ; ;3;1; ;2;19;1696,19483907614
487321;1;2;10;2;2;1;12;1936;70;2;6; ;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;19;1696,19483907614
487321;1;3;10;3;2;1;8;1990;17;4;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;2000;2; ;2; ;3;5; ;2;19;1696,19483907614
487321;1;4;10;4;1;1;6;1995;12;4;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ;2;19;1696,19483907614
487321;1;5;10;2;2;1;10;1999;8;4;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;2000;2; ;2; ;3;1; ;2;19;1696,19483907614
487321;1;6;10;2;1;2; ; ;70;5;6; ;2; ;5;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;2;19;1696,19483907614
487322;1;1;10;1;1;1;9;1957;50;1;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;19;1400,19312706001
487322;1;2;10;1;1;1;12;1925;81;5;6; ;2; ;4;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;1; ;2;19;1400,19312706001
487323;1;1;10;1;1;1;8;1980;27;1;6; ;2; ;2;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ;2;19;661,688827267571
487323;1;2;10;2;2;1;9;1979;28;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ;2;19;661,688827267571
487323;1;3;10;2;1;1;7;1999;8;3;6; ;2; ; ;1; ; ;3; ; ;1;1;1;1;1;100;1000;2; ;2; ;3;3; ;2;19;661,688827267571
487323;1;4;10;2;1;1;9;2001;6;3;6; ;2; ; ;2;2; ; ; ; ; ;1;1;1;1;100;1000;2; ;2; ;3;1; ;2;19;661,688827267571
487324;1;1;10;1;1;1;9;1953;54;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;19;529,420957344883
487324;1;2;10;2;2;1;11;1962;44;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;19;529,420957344883
487325;1;1;10;1;2;1;5;1953;54;1;6; ;1;2;5;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;1; ;2;19;633,230958335218
487325;1;2;10;1;2;1;12;1998;8;4;6; ;1;2; ;1; ; ;3; ; ;2;1;1;1;1;200;2000;2; ;2; ;3;3; ;2;19;633,230958335218
487326;1;1;10;1;1;1;7;1960;47;1;6; ;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;3;1; ;2;19;1354,36018327715
487326;1;2;10;2;1;1;10;1980;26;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;8; ;2;19;1354,36018327715
487327;1;1;10;1;2;1;3;1933;74;1;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;19;485,734079342873
487327;1;2;10;2;1;1;4;1955;52;3;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;19;485,734079342873
487327;1;3;10;3;2;1;1;1957;50;3;6; ;2; ;3;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;3; ;2;19;485,734079342873
487327;1;4;10;4;2;1;4;1976;31;4;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ;2;19;485,734079342873
487327;1;5;10;4;1;1;7;2002;5;4;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;19;485,734079342873
487327;1;6;10;4;2;1;9;2005;2;4;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;485,734079342873
487328;1;1;10;1;2;1;5;1956;51;1;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ;2;19;676,003315874712
487328;1;2;10;2;1;1;6;1985;22;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ;2;19;676,003315874712
487332;1;1;10;1;1;1;12;1976;30;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;19;956,94484055361
487332;1;2;10;2;2;1;6;1982;25;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ;2;19;956,94484055361
487332;1;3;10;2;1;1;11;2001;5;3;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;1;100;2500;2; ;2; ;3;0; ;2;19;956,94484055361
487332;1;4;10;2;1;1;7;2003;4;3;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;19;956,94484055361
487332;1;5;10;2;2;1;3;2006;1;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;956,94484055361
487333;1;1;10;1;1;1;12;1962;44;1;6; ;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;3;1; ;2;19;1162,70534145646
487333;1;2;10;2;2;1;8;1961;46;2;6; ;2; ;6;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;1;0; ;2;19;1162,70534145646
487333;1;3;10;3;1;1;3;1992;15;3;6; ;2; ;5;1; ; ;3; ; ;1;1;1;1;1;200;1500;2; ;2; ;3;5; ;2;19;1162,70534145646
487333;1;4;10;2;2;1;4;2001;6;4;6; ;2; ; ;1; ; ;3; ; ;2;2;1;2;1;200;1500;2; ;2; ;3;0; ;2;19;1162,70534145646
487334;1;1;10;1;1;1;4;1974;33;1;6; ;2; ;6;1; ; ;1;4; ;2;2;2; ; ; ; ;2; ;2; ;3;2; ;2;19;636,694273413549
487334;1;2;10;2;2;1;4;1974;33;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ;2;19;636,694273413549
487334;1;3;10;3;2;1;3;1995;12;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;2000;2; ;2; ;3;5; ;2;19;636,694273413549
487334;1;4;10;4;1;1;12;1997;9;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;2000;2; ;2; ;3;4; ;2;19;636,694273413549
487335;1;1;10;1;1;1;4;1953;54;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;19;652,839100666849
487335;1;2;10;2;2;1;2;1959;48;2;6; ;2; ;6;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;3; ;2;19;652,839100666849
487335;1;3;10;3;2;1;3;1984;23;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;19;652,839100666849
487335;1;4;10;2;2;1;7;1986;21;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;19;652,839100666849
487335;1;5;10;2;2;1;12;1990;16;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1;2;19;652,839100666849
487336;1;1;10;1;1;1;9;1943;64;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;19;1122,52048860421
487336;1;2;10;2;2;1;5;1943;64;2;6; ;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;3;1; ;2;19;1122,52048860421
487336;1;3;10;3;1;1;5;1993;14;4;6; ;2; ;5;2;1;12; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;6; ;2;19;1122,52048860421
487340;1;1;10;1;1;1;6;1960;47;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;19;1246,61708010327
487340;1;2;10;2;2;1;12;1959;47;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;19;1246,61708010327
487340;1;3;10;3;1;1;3;1983;24;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;2;19;1246,61708010327
487340;1;4;10;4;2;1;3;1987;20;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;2;2; ; ;2; ;2; ;6;2;3;2;19;1246,61708010327
487340;1;5;10;5;1;1;4;1990;17;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;19;1246,61708010327
487341;1;1;10;1;1;1;12;1974;32;1;6; ;2; ;6;2;1;36; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;2;19;761,811921892679
487341;1;2;10;2;2;1;11;1981;25;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;19;761,811921892679
487341;1;3;10;2;2;1;1;2004;3;3;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;19;761,811921892679
487341;1;4;10;2;1;1;12;2005;1;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;761,811921892679
487341;1;5;10;2;2;1;12;2005;1;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;761,811921892679
487341;1;6;10;6;2;1;12;1945;61;5;6; ;2; ;3;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;19;761,811921892679
487342;1;1;10;1;1;1;2;1952;55;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ;2;19;1208,74711476431
487343;1;1;10;1;1;1;10;1946;60;1;6; ;2; ;2;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;1; ;2;19;1270,98531383543
487343;1;2;10;2;2;1;10;1940;66;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ;2;19;1270,98531383543
487343;1;3;10;3;2;1;5;1977;30;3;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;3; ;2;19;1270,98531383543
487343;1;4;10;4;1;1;6;1980;27;5;6; ;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;19;1270,98531383543
487343;1;5;10;2;2;1;2;2002;5;4;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;1;100;2000;2; ;2; ;2;0; ;2;19;1270,98531383543
487343;1;6;10;2;2;1;3;2003;4;4;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;19;1270,98531383543
487343;1;7;10;7;1;1;1;1997;10;4;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;400;2000;2; ;2; ;3;3; ;2;19;1270,98531383543
487346;1;1;10;1;2;1;6;1937;70;1;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;19;485,734079342873
487346;1;2;10;1;2;1;8;1969;38;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;19;485,734079342873
487346;1;3;10;3;1;1;10;1993;13;4;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ;2;19;485,734079342873
487349;1;1;10;1;1;1;6;1959;48;1;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ;2;19;1162,91417098145
487356;1;1;10;1;1;1;8;1966;41;1;6; ;2; ;2;1; ; ;1;3;50000;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;19;890,810905592266
487356;1;2;10;2;2;1;4;1977;30;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ;2;19;890,810905592266
487356;1;3;10;2;2;1;1;1998;9;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;100;4000;2; ;2; ;3;3; ;2;19;890,810905592266
487356;1;4;10;2;1;1;9;2000;7;3;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;1;100;4000;2; ;2; ;3;0; ;2;19;890,810905592266
487359;1;1;10;1;2;1;10;1943;63;1;6; ;2; ;4;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;19;504,231974635631
487359;1;2;10;2;2;1;7;1979;28;3;6; ;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ;2;19;504,231974635631
487359;1;3;10;2;2;1;1;2000;7;4;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;100;1000;2; ;2; ;3;1; ;2;19;504,231974635631
487359;1;4;10;2;2;1;2;2001;6;4;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;100;1000;2; ;2; ;3;1; ;2;19;504,231974635631
487362;1;1;10;1;1;1;10;1960;47;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;19;636,694273413549
487362;1;2;10;2;2;1;8;1963;44;2;6; ;2; ;6;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;2; ;2;19;636,694273413549
487362;1;3;10;3;2;1;4;1985;22;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;6;2;3;2;19;636,694273413549
487362;1;4;10;2;1;1;5;2000;7;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;100;1000;2; ;2; ;3;1; ;2;19;636,694273413549
487369;1;1;10;1;1;1;2;1969;38;1;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;2;19;1500,73371228199
487369;1;2;10;2;2;1;3;1975;32;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ;2;19;1500,73371228199
487369;1;3;10;3;1;1;12;1992;14;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ;2;19;1500,73371228199
487369;1;4;10;4;1;1;3;1994;13;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;100;2000;2; ;2; ;3;4; ;2;19;1500,73371228199
487369;1;5;10;2;2;1;9;2007;0;3;6; ;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1500,73371228199
487370;1;1;10;1;2;1;6;1941;66;1;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;19;485,734079342873
487370;1;2;10;2;2;1;9;1980;27;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;6;1;2;2;19;485,734079342873
487370;2;1;10;1;1;1;9;1971;36;1;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ;2;19;485,734079342873
487370;2;2;10;2;2;1;7;1969;38;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;19;485,734079342873
487370;2;3;10;3;1;1;6;1996;11;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;5; ;2;19;485,734079342873
487371;1;1;10;1;1;1;6;1935;72;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;19;1208,74711476431
487373;1;1;10;1;1;1;1;1954;53;1;6; ;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;23;1198,92494165863
487373;1;2;10;2;2;1;9;1959;48;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;23;1198,92494165863
487373;1;3;10;3;1;1;3;1979;28;3;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;23;1198,92494165863
487373;1;4;10;4;2;1;2;1983;24;5;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ;2;23;1198,92494165863
487373;1;5;10;3;2;1;11;1997;9;4;6; ;2; ; ;2;2; ; ; ; ; ;1;1;1;1;0;1000;2; ;2; ;3;4; ;2;23;1198,92494165863
487373;1;6;10;3;2;1;4;2005;2;4;6; ;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1198,92494165863
487373;1;7;10;3;1;1;10;2006;0;4;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1198,92494165863
487373;1;8;10;2;2;1;12;2004;2;4;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1198,92494165863
487374;1;1;10;1;2;1;2;1922;85;1;6; ;2; ;4;1; ; ;1;2;69750;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;23;605,082496680673
487374;1;2;10;2;1;1;1;1948;59;3;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;6; ;2;23;605,082496680673
487374;1;3;10;3;2;1;1;1950;57;5;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;2;23;605,082496680673
487374;1;4;10;4;2;1;7;1983;24;4;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;23;605,082496680673
487374;1;5;10;5;2;1;4;1980;27;4;6; ;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;2;23;605,082496680673
487374;1;6;10;5;1;1;7;2005;2;5;6; ;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;605,082496680673
487375;1;1;10;1;1;1;6;1964;43;1;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;9; ;2;23;1062,11001362703
487375;1;2;10;2;2;1;11;1967;39;2;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;6;3;3;2;23;1062,11001362703
487375;1;3;10;1;1;1;11;1997;9;3;6; ;2; ; ;2;2; ; ; ; ; ;1;1;1;1;0;2000;2; ;2; ;3;3; ;2;23;1062,11001362703
487375;1;4;10;1;1;1;1;2001;6;3;6; ;2; ; ;2;2; ; ; ; ; ;1;1;1;1;0;2000;2; ;2; ;3;0; ;2;23;1062,11001362703
487375;1;5;10;5;1;1;10;1935;72;5;6; ;2; ;4;1; ; ;1;2;147250;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;23;1062,11001362703
487376;1;1;10;1;1;1;6;1931;76;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ;2;23;607,343565704759
487376;1;2;10;2;2;1;3;1935;72;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;23;607,343565704759
487376;1;3;10;3;1;1;6;1967;40;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ;2;23;607,343565704759
487377;1;1;10;1;1;1;5;1958;49;1;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;2;23;732,819536692895
487377;1;2;10;2;2;1;12;1958;48;2;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;2;23;732,819536692895
487377;1;3;10;3;1;1;3;1981;26;3;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;2;23;732,819536692895
487377;1;4;10;4;2;1;9;1982;25;5;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;2;23;732,819536692895
487377;1;5;10;4;1;1;12;2002;4;4;6; ;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;2;23;732,819536692895
487377;1;6;10;6;1;1;10;1996;11;5;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;0; ;2;23;732,819536692895
487380;1;1;10;1;1;1;4;1951;56;1;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ;2;23;908,143699734026
487380;1;2;10;2;2;1;6;1956;51;2;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;2;23;908,143699734026
487380;1;3;10;3;1;1;7;1994;13;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;8; ;2;23;908,143699734026
487382;1;1;10;1;1;1;4;1963;44;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;23;1029,36427875561
487382;1;2;10;2;2;1;2;1971;36;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;23;1029,36427875561
487382;1;3;10;2;1;1;3;2000;7;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;2000;2; ;2; ;3;1; ;2;23;1029,36427875561
487382;1;4;10;2;2;1;8;2004;3;3;6; ;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;2;23;1029,36427875561
487383;1;1;10;1;1;1;10;1979;28;1;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;7; ;2;23;1311,9770361692
487383;1;2;10;2;2;1;10;1983;23;2;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;6; ;2;23;1311,9770361692
487383;1;3;10;2;2;1;8;1999;8;3;6; ;2; ; ;2;2; ; ; ; ; ;1;1;1;1;0;1000;2; ;2; ;4;6; ;2;23;1311,9770361692
487384;1;1;10;1;1;1;1;1954;53;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;23;1582,38637672229
487384;1;2;10;2;2;1;2;1957;50;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;23;1582,38637672229
487384;1;3;10;3;2;1;5;1997;10;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;2000;2; ;2; ;3;2; ;2;23;1582,38637672229
487384;2;1;10;1;1;1;11;1986;20;1;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;2;23;1582,38637672229
487384;2;2;10;2;2;1;6;1990;17;2;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;8; ;2;23;1582,38637672229
487384;2;3;10;2;1;1;9;2006;1;3;6; ;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1582,38637672229
487385;1;1;10;1;1;1;10;1930;76;1;6; ;2; ;4;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;2;23;1017,21611060932
