DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
6,009,724;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;168.75722112
6,009,724;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;168.75722112
6,009,725;1;4;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;136.47178089
6,009,726;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;197.04499005
6,009,726;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;197.04499005
6,009,726;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;197.04499005
6,009,727;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;190.37705753
6,009,727;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;190.37705753
6,009,729;1;3;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;256.69890323
6,009,730;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;157.93634345
6,009,730;1;2;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;157.93634345
6,009,732;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;157.93634345
6,009,736;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;326.88635487
6,009,736;1;3;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;326.88635487
6,009,737;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;245.46639607
6,009,738;1;1;1;80;17;;;;1;4;;2;;;4;;3;3;;2;;1;11;4;17;238.13288293
6,009,738;1;2;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;238.13288293
6,009,738;1;4;1;80;17;;;;1;2;;2;;;2;;2;2;;2;;1;11;1.3;17;238.13288293
6,009,739;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;211.18455956
6,009,739;1;4;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;211.18455956
6,009,741;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;143.11779449
6,009,742;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;166.59215216
6,009,744;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;173.06544012
6,009,746;1;1;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;17;157.93634345
6,009,746;1;2;1;80;17;;;;1;6;;2;;;8;;2;2;;2;;1;11;3;17;157.93634345
6,009,749;1;4;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;147.29265856
6,009,749;1;5;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;147.29265856
6,009,750;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;3;17;199.03286623
6,009,753;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;157.93634345
6,009,753;1;2;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;157.93634345
6,009,755;1;1;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;191.23086533
6,009,756;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;134.30671193
6,009,758;1;3;1;80;17;;;;1;9;POR PANDEMIA;2;;;8;;2;2;;2;;1;11;2;17;191.70787319
6,009,758;1;4;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;11;1.3;17;191.70787319
6,009,759;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;157.93634345
6,009,759;1;2;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;157.93634345
6,009,760;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;186.21548248
6,009,760;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;186.21548248
6,009,761;1;2;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;157.93634345
6,009,762;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;145.1275896
6,009,762;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;145.1275896
6,009,763;1;1;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;199.03286623
6,009,764;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;205.37043484
6,009,766;1;2;1;80;17;;;;1;6;;2;;;9;;2;2;;2;;1;11;3;17;199.03275643
6,009,767;1;2;1;80;17;;;;1;1;;2;;;8;;2;2;;2;;1;11;4;17;180.73172167
6,009,768;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;208.2774972
6,009,768;1;4;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;208.2774972
6,009,770;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;197.45661954
6,009,770;1;3;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;197.45661954
6,009,771;1;2;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;17;318.84824927
6,009,771;1;3;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;318.84824927
6,009,772;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;156.51537061
6,009,772;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;156.51537061
6,009,772;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;156.51537061
6,009,772;1;5;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;156.51537061
6,009,773;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;125.65090323
6,009,773;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;125.65090323
6,009,773;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;125.65090323
6,009,775;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;110.09036087
6,009,775;1;5;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;110.09036087
6,009,776;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;256.28727373
6,009,777;1;1;1;80;17;;;;1;1;;2;;;3;;2;2;;2;;1;11;2;17;221.82824445
6,009,778;1;1;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;17;189.54280423
6,009,780;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;167.18097442
6,009,780;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;167.18097442
6,009,780;1;4;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;167.18097442
6,009,780;1;5;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;167.18097442
6,009,781;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;227.31200526
6,009,782;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;199.03286623
6,009,786;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;172.07591296
6,009,786;1;2;1;80;17;;;;1;4;;2;;;4;;3;3;;2;;1;11;2;17;172.07591296
6,009,788;1;2;1;80;17;;;;1;1;;1;;1;12;ESTA EN PROCESO SELECCION DE PERSONAL;2;2;;2;;1;11;2;17;244.77878672
6,009,788;1;5;1;80;17;;;;1;8;;1;;1;12;ESTA EN PROCESO DE CONTRATACION;2;2;;2;;1;11;1.2;17;244.77878672
6,009,789;1;1;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;17;199.03286623
6,009,790;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;109.93508702
6,009,791;1;2;1;80;17;;;;1;8;;2;;;2;;1;2;;2;;1;11;2;17;166.74742601
6,009,792;1;2;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;17;134.30671193
6,009,794;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;194.13792769
6,009,795;1;2;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;165.17117931
6,009,795;1;4;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;165.17117931
6,009,797;1;1;1;80;17;;;;1;8;;2;;;11;;2;2;;2;;1;11;2;17;157.25736401
6,009,797;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;157.25736401
6,009,798;1;3;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;194.13792769
6,009,799;1;1;1;80;17;;;;1;9;POR LA PANDEMIA;2;;;8;;2;2;;2;;1;11;1.2;17;213.17243575
6,009,801;1;3;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;17;180.88699553
6,009,803;1;1;1;80;17;;;;1;9;POR LA PANDEMIA;2;;;8;;2;2;;2;;1;11;2;17;175.40323472
6,009,806;1;2;1;80;17;;;;1;3;;2;;;9;;1;1;1;2;;1;11;3;17;235.35863096
6,009,806;1;4;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;235.35863096
6,009,808;1;1;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;17;391.83998396
6,009,808;1;4;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;391.83998396
6,009,808;1;5;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;391.83998396
6,009,808;1;7;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;391.83998396
6,009,809;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;117.84890232
6,009,809;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;117.84890232
6,009,809;1;4;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;117.84890232
6,009,809;1;5;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;117.84890232
6,009,811;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;2;17;199.03286623
6,009,812;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;172.07591296
6,009,812;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;172.07591296
6,009,814;1;2;1;80;17;;;;1;2;;2;;;2;;2;2;;2;;1;11;1.4;17;186.22411238
6,009,816;1;1;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;203.62787989
6,009,816;1;2;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;203.62787989
6,009,816;1;4;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;203.62787989
6,009,817;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;165.58517322
6,009,817;1;5;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;165.58517322
6,009,818;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;192.93129252
6,009,818;1;2;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;11;2;17;192.93129252
6,009,819;1;1;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;17;174.66124132
6,009,819;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;174.66124132
6,009,819;1;3;1;80;17;;;;1;2;;2;;;2;;2;2;;2;;1;11;1.2;17;174.66124132
6,009,821;1;2;1;80;17;;;;1;6;;2;;;8;;2;2;;2;;1;11;2;17;165.17117931
6,009,821;1;4;1;80;17;;;;1;2;;2;;;2;;2;2;;2;;1;11;3;17;165.17117931
6,009,822;1;2;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;17;256.82319352
6,009,823;1;1;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;191.70787319
6,009,823;1;4;1;80;17;;;;1;2;;2;;;2;;2;2;;2;;1;11;2;17;191.70787319
6,009,824;1;4;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;17;252.79127931
6,009,826;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;166.59215216
6,009,828;1;2;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;17;200.3636819
6,009,828;1;3;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;200.3636819
6,009,829;1;2;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;194.13792769
6,009,829;1;3;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;194.13792769
6,009,830;1;3;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;253.38021138
6,009,831;1;2;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;157.93634345
6,009,832;1;1;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;17;116.83982067
6,009,832;1;2;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;17;116.83982067
6,009,832;1;3;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;116.83982067
6,009,834;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;206.94668154
6,009,835;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;157.93634345
6,009,835;1;2;1;80;17;;;;1;4;;2;;;4;;3;3;;2;;1;11;4;17;157.93634345
6,009,837;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;253.38021138
6,009,838;1;2;1;80;17;;;;1;8;;2;;;9;;2;2;;2;;1;11;1.3;17;229.74205976
6,009,839;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;2;17;308.02737161
6,009,839;1;2;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;308.02737161
6,009,840;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;200.3636819
6,009,840;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;200.3636819
6,009,841;1;2;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.2;17;324.10358281
6,009,842;1;2;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;142.22052724
6,009,842;1;3;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;142.22052724
6,009,843;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;199.03286623
6,009,844;1;3;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;326.76206458
6,009,844;1;5;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;326.76206458
6,009,845;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;188.80081083
6,009,845;1;4;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;188.80081083
6,009,846;1;1;1;80;17;2;;908,526;1;3;;2;;;9;;2;2;;2;;1;11;1.1;17;256.69890323
6,009,846;1;2;1;80;17;2;;908,526;1;4;;2;;;4;;2;2;;2;;1;11;1.4;17;256.69890323
6,009,846;1;3;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;256.69890323
6,009,847;1;3;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;17;193.54899562
6,009,849;1;1;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;190.37705753
6,009,850;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;197.45661954
6,009,850;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;197.45661954
6,009,851;1;2;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;17;166.74742601
6,009,854;1;1;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;116.83982067
6,009,854;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;116.83982067
6,009,855;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;235.96781397
6,009,855;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;235.96781397
6,009,856;1;1;1;80;17;;;;1;6;;2;;;1;;2;2;;2;;1;11;4;17;166.59215216
6,009,857;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;174.50596746
6,009,858;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;166.59215216
6,009,861;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;3;17;166.59215216
6,009,862;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;166.59215216
6,009,863;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;157.93634345
6,009,863;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;157.93634345
6,009,864;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;199.03286623
6,009,865;1;2;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;194.13792769
6,009,865;1;3;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;194.13792769
6,009,869;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;215.60249025
6,009,870;1;1;1;80;17;;;;1;7;;2;;;4;;2;2;;2;;1;11;4;17;166.59215216
6,009,871;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;172.07591296
6,009,871;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;172.07591296
6,009,872;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;215.60249025
6,009,873;1;1;1;80;17;;;;1;6;;2;;;9;;2;2;;2;;1;11;1.1;17;208.2774972
6,009,873;1;3;1;80;17;;;;1;1;;2;;;1;;2;2;;2;;1;11;1.2;17;208.2774972
6,009,873;1;4;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;208.2774972
6,009,875;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;116.83982067
6,009,875;1;2;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;17;116.83982067
6,009,876;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;2;17;165.85015876
6,009,876;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;165.85015876
6,009,877;1;2;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;17;200.3636819
6,009,877;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;200.3636819
6,009,878;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;165.85015876
6,009,878;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;165.85015876
6,009,879;1;3;1;80;17;;;;1;9;REDUCCION DE PERSONAL POR PANDEMIA;2;;;9;;2;2;;2;;1;11;1.4;17;179.98972827
6,009,879;1;4;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;17;179.98972827
6,009,880;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;225.9897097
6,009,881;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;199.03286623
6,009,883;1;1;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.2;17;339.70362882
6,009,886;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;256.69890323
6,009,886;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;256.69890323
6,009,888;1;2;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;259.60596558
6,009,888;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;259.60596558
6,009,891;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;189.54280423
6,009,893;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;197.45661954
6,009,894;1;1;1;80;17;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;17;213.17243575
6,009,894;1;2;1;80;17;;;;1;8;;2;;;11;;2;2;;2;;1;11;1.2;17;213.17243575
6,009,895;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;3;17;213.17243575
6,009,896;1;2;1;80;17;;;;1;6;;2;;;9;;2;2;;2;;1;11;4;17;178.00185208
6,009,897;1;2;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;256.69890323
6,009,897;1;3;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;256.69890323
6,009,898;1;1;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;17;157.93634345
6,009,899;1;1;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;157.93634345
6,009,900;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;250.95015688
6,009,901;1;3;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;153.93867216
6,009,902;1;1;1;80;17;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;17;199.03286623
6,009,903;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;168.75722112
6,009,903;1;3;1;80;17;;;;1;2;;2;;;2;;2;2;;2;;1;11;2;17;168.75722112
6,009,904;1;1;1;80;17;;;;1;7;;2;;;8;;1;1;4;2;;1;11;2;17;272.41471944
6,009,906;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;200.3636819
6,009,909;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;166.59215216
6,009,910;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;221.82824445
6,009,911;1;2;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;186.22411238
6,009,913;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;157.93634345
6,009,915;1;1;1;80;17;;;;1;1;;2;;;8;;2;2;;2;;1;11;4;17;157.93634345
6,009,915;1;2;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;157.93634345
6,009,916;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;166.74742601
6,009,917;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;289.8815009
6,009,917;1;3;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.3;17;289.8815009
6,009,918;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;180.88699553
6,009,918;1;2;1;80;17;;;;2;;;;2;;;.;3;3;;2;;1;11;;17;180.88699553
6,009,919;1;2;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;189.54280423
6,009,920;1;1;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;17;125.49562937
6,009,920;1;2;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;17;125.49562937
6,009,922;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;183.31705002
6,009,923;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;159.26715911
6,009,923;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;159.26715911
6,009,923;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;159.26715911
6,009,923;1;4;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;159.26715911
6,009,924;1;1;1;80;17;;;;1;7;;2;;;8;;2;2;;2;;1;11;4;17;206.94668154
6,009,925;1;1;1;80;17;;;;1;3;;2;;;8;;2;2;;2;;1;11;2;17;168.75722112
6,009,925;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;168.75722112
6,009,925;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;168.75722112
6,009,926;1;1;1;80;17;;;;1;1;;2;;;8;;2;2;;2;;1;11;4;17;166.59215216
6,009,927;1;1;1;80;17;;;;1;1;;2;;;1;;2;2;;2;;1;11;1.2;17;204.95880535
6,009,927;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;204.95880535
6,009,927;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;204.95880535
6,009,927;1;4;1;80;17;;;;2;;;;2;;;.;;;;2;;1;11;;17;204.95880535
6,009,928;1;2;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;130.97939018
6,009,928;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;130.97939018
6,009,928;1;4;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;130.97939018
6,009,929;1;1;1;80;17;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;17;157.93634345
6,009,929;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;157.93634345
6,009,930;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;280.45282504
6,009,934;1;1;1;80;17;;;;1;1;;2;;;4;;1;1;1;1;1,300,000;1;11;1.1;17;175.40323472
6,011,648;1;2;1;80;23;;;;1;4;;2;;;4;;2;2;;2;;1;11;2;23;112.26222905
6,011,649;1;1;1;80;23;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;23;106.21968158
6,011,649;1;6;1;80;23;;;;1;4;;2;;;4;;2;2;;2;;1;11;1.3;23;106.21968158
6,011,650;1;4;1;80;23;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.4;23;209.93001292
6,011,651;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;11;;23;225.02602677
6,011,652;1;1;1;80;23;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;23;210.9368417
6,011,653;1;2;1;80;23;;;;1;6;;2;;;8;;2;2;;2;;1;11;3;23;153.75390175
6,011,653;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;11;;23;153.75390175
6,011,654;1;2;1;80;23;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;23;210.9368417
6,011,655;1;1;1;80;23;2;;900,000;1;4;;2;;;4;;2;2;;2;;1;11;1.3;23;122.88634496
6,011,655;1;3;1;80;23;;;;1;5;;2;;;4;;2;2;;2;;1;11;4;23;122.88634496
6,011,657;1;1;1;80;23;;;;1;6;;2;;;8;;2;2;;2;;1;11;3;23;98.985539339
6,011,657;1;4;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;11;;23;98.985539339
6,011,657;1;5;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;11;;23;98.985539339
6,011,658;1;2;1;80;23;;;;2;;;;2;;;.;;;;2;;1;11;;23;201.02553103
6,011,658;1;3;1;80;23;;;;2;;;;2;;;.;;;;2;;1;11;;23;201.02553103
6,011,658;1;4;1;80;23;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;23;201.02553103
6,011,660;1;3;1;80;23;;;;1;2;;2;;;2;;2;2;;2;;1;11;1.3;23;240.44467778
6,011,660;1;4;1;80;23;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;23;240.44467778
6,011,662;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;11;;23;195.26077999
6,011,663;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;11;;23;164.80641769
6,011,663;1;4;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;11;;23;164.80641769
