DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3148;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;P7240S1;P6980;P7140;OFICIO;RAMA2D_R4;OCI;MES;P6430;RAMA4D_R4;INGLABO;DPTO;fex_c_2011;RAMA4DP8_R4
6,021,770;1;1;1;60;2;25;1;1;;;1;;1;2;2;2;24;;1;;2;960,000;2;;;1;50,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;4;8;;2;;2;;;;;;;;;;;;1;2;2;1;0;2;8;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;40;2;;1;;62;01;1;11;8;0113;1010000;25;2010.1913702;
6,021,771;1;2;1;60;2;25;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;3;7;;2;;;2;350,000;1;4,000,000;3;;6;2;12;35;1;;35;;;;2;8;;2;;2;;;;;;1;;;;;;;2;2;1;4;240;4;;9;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;60;2;;1;;61;01;1;11;4;0141;350000;25;817.97316372;
6,021,771;1;3;1;60;2;25;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;3;3;;;;;2;350,000;1;4,000,000;3;;3;2;12;30;1;;30;;;;2;8;;2;;2;;;;;;1;1;;;;;;2;2;1;0;96;5;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;15;2;;1;;61;01;1;11;4;0141;350000;25;817.97316372;
6,021,772;1;1;1;60;2;25;2;;;;;;;;;;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;3,000,000;1;98;3;;3;2;12;48;;.;20;6;;2;2;2;;2;;2;;;;;;1;1;;;;;;2;2;1;0;152;4;;2;1;25;14;5;;320,000;2;8;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;10;2;;1;;95;42;1;11;4;4210;3320000;25;2467.4997722;
6,021,773;1;1;1;60;2;25;2;;;;;;;;;;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;2;7;;2;;;2;300,000;1;2,000,000;2;;9;2;12;50;;.;50;;;;2;8;;2;;2;;;;;;;;;;;;1;2;2;1;0;2;8;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;40;2;;1;;61;01;1;11;4;0113;300000;25;2091.626021;
6,021,773;1;2;1;60;2;25;2;;;;;;;;;;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;;;;;;;.;;;12;30;2;;20;1;;2;2;8;;2;;2;;;;;;;;;;;;1;2;2;1;99;12;4;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;40;3;;1;;62;01;1;11;6;0113;;25;2091.626021;
6,021,774;1;1;1;60;2;25;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;240,000;1;98;1;;1;1;12;16;2;;16;;;;4;8;;2;;2;;;;;;;;;;;;1;2;2;1;96;120;3;;9;2;;;;;;;;1;16;1;2;1;1;1;2;1;2;2;1;1;2;;2;9;1;2;1;2;2;2;3;30;3;;1;1;62;01;1;11;4;0113;240000;25;2299.4930258;
6,021,775;1;1;1;60;2;25;1;1;;;1;;2;2;2;2;0;;1;;2;360,000;2;;;1;96,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;27;1;;27;;;;3;8;;2;;2;;;;;;;;;;;;1;2;2;1;0;120;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;2;2;3;15;3;;1;;62;01;1;11;8;0113;456000;25;1330.3372542;
6,021,775;1;2;1;60;2;25;2;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;30,000;1;150,000;1;;1;2;5;20;1;;20;;;;2;1;;2;;2;;;;;;;;;;;;1;2;2;1;24;1;8;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;14;;3;;1;;41;47;1;11;4;4724;30000;25;1330.3372542;
6,021,775;1;3;1;60;2;25;2;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;;;;;;;.;;;5;2;2;;2;;;;2;1;;2;;;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;1;4;2;2;2;;;;;;;;;;;;;1;2;2;2;2;1;14;;3;;1;;45;47;1;11;6;4724;;25;1330.3372542;
6,021,775;1;4;1;60;2;25;2;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;100,000;1;1,200,000;1;;1;2;12;7;2;;7;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;1;1;1;1;2;2;1;2;2;;2;1;1;2;1;2;2;1;14;;3;;1;1;41;47;1;11;4;4724;100000;25;1330.3372542;
6,021,775;1;5;1;60;2;25;1;1;;;1;;2;2;2;2;0;;1;;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;5;44;;.;44;;;;2;2;;2;;2;;;;;;;;;;;;1;2;2;1;7;2;8;;1;2;;;;;;;;2;;;;1;1;1;2;1;2;2;1;1;2;;1;1;1;2;1;1;2;1;11;60;3;;1;1;95;41;1;11;1;4111;;25;1330.3372542;
6,021,776;1;1;1;60;2;25;2;;;;;;;;;;288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;7;;2;;;2;800,000;1;98;3;;9;2;12;18;2;;18;;;;1;8;;2;;2;;;;;;1;;;;;;;2;2;1;24;40;4;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;20;3;;1;;61;01;1;11;4;0141;800000;25;817.97316372;
6,021,777;1;1;1;60;2;25;2;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;3;;1;98;3;;3;2;5;4;2;;4;;;;1;1;;2;;2;;;;;;;;;1;;;;2;2;1;18;24;4;;9;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;41;47;1;11;4;4724;;25;2975.5040082;
6,021,777;1;2;1;60;2;25;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;350,000;1;3,500,000;3;;1;1;12;24;1;;24;;;;4;2;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;1;24;1;1;2;;;;;;;;;;;;;1;2;1;2;2;1;11;40;8;;1;;95;42;1;11;4;4210;350000;25;2975.5040082;
6,021,777;1;3;1;60;2;25;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;90,000;1;4,000,000;3;;1;2;12;16;2;;16;;;;1;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;11;30;2;;1;;61;01;1;11;4;0113;90000;25;2975.5040082;
6,021,777;1;4;1;60;2;25;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;280,000;1;2,500,000;3;;1;2;12;16;1;;16;;;;2;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;1;22;1;1;1;1;1;2;1;2;2;2;1;2;;2;9;1;1;1;2;2;1;3;20;8;;1;1;61;01;1;11;4;0113;280000;25;2975.5040082;
6,021,777;1;5;1;60;2;25;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;280,000;1;2,500,000;3;;1;1;10;16;1;;16;;;;3;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;1;22;2;1;1;1;1;2;1;2;2;2;1;2;;2;1;1;1;1;2;2;1;3;15;3;;1;1;61;01;1;11;4;0113;280000;25;2975.5040082;
6,021,779;1;1;1;60;2;25;1;2;1;;1;;1;1;2;1;264;;2;;2;908,526;2;;;2;;2;;1;120,000;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;850,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;8;;1;;1;2;1;22;1;;;;;;;;;1;1;1;0;24;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;7;90;2;;1;;62;01;1;11;1;0125;908526;25;1808.0224961;
6,021,779;1;2;1;60;2;25;1;2;1;;1;;1;1;2;1;276;;2;;2;908,526;2;;;2;;2;;1;200,000;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;900,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;8;;1;;1;2;1;25;1;;;;;;;;;1;1;1;0;24;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;7;100;3;;1;;62;01;1;11;1;0125;908526;25;1808.0224961;
6,021,779;1;3;1;60;2;25;1;1;;;1;;1;2;2;2;1;;1;;2;600,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;6;9;;3;;2;;;;;;;;;;;;1;2;2;1;0;4;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;30;2;;1;;95;41;1;11;1;4111;600000;25;1808.0224961;
6,021,795;1;1;1;60;2;25;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;2;7;;2;;;2;0;1;98;2;;9;2;12;40;;.;16;1;;2;2;8;;4;;2;;;;;;;;;;;;1;2;2;1;0;60;4;;11;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;10;60;3;;1;;62;01;1;11;4;0150;0;25;817.97316372;
6,021,795;1;2;1;60;2;25;2;;;;;;;;;;540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;7;;2;;;2;200,000;1;2,400,000;2;;4;2;12;40;;.;40;;;;1;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;30;2;;1;;62;01;1;11;4;0150;200000;25;817.97316372;
6,021,796;1;1;1;60;2;25;2;;;;;;;;;;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;7;;2;;;3;120,000;1;1,400,000;3;;3;2;12;60;;.;60;;;;2;8;;2;;2;;;;;;1;;;;;;;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;2;3;10;3;;1;;61;01;1;11;4;0141;120000;25;817.97316372;
6,021,797;1;1;1;60;2;25;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;1;1;3;7;;2;;;2;100,000;1;4,000,000;2;;6;2;12;40;;.;40;;;;3;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;60;9;;1;;61;01;1;11;5;0113;100000;25;1224.2817401;
6,021,797;1;2;1;60;2;25;2;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;;;;;;;.;;;12;24;2;;24;;;;3;8;;2;;2;;;;;;;;;;;;1;2;2;1;8;96;6;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;60;3;;1;;53;01;1;11;6;0113;;25;1224.2817401;
6,021,798;1;1;1;60;2;25;1;1;;;1;;1;2;2;2;48;;1;;2;200,000;2;;;1;50,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;16;6;;1;3;8;;2;;2;;;;;;;;;;;;1;2;2;1;0;12;8;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;20;3;;1;;62;01;1;11;8;0113;250000;25;1808.0224961;
6,021,798;1;3;1;60;2;25;1;1;;;1;;1;2;2;2;12;;1;;2;100,000;2;;;1;20,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;9;6;;1;2;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;20;3;;1;;62;01;1;11;8;0113;120000;25;1808.0224961;
6,021,799;1;1;1;60;2;25;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;7;;2;;;2;180,000;1;1,800,000;3;;1;2;12;14;2;;14;;;;2;8;;2;;2;;;;;;;;;;;;1;2;2;1;0;240;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;2;3;120;3;;1;;61;10;1;11;4;1040;180000;25;817.97316372;
6,021,799;1;2;1;60;2;25;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;;;;;;;.;;;12;7;2;;7;;;;2;8;;2;;2;;;;;;;;;;;;1;2;2;1;0;240;7;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;14;;3;;1;;77;10;1;11;6;1040;;25;817.97316372;
6,021,800;1;1;1;60;2;25;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;3;7;;2;;;3;0;1;800,000;3;;3;1;12;56;;.;56;;;;2;8;;2;;2;;;;;;1;1;;;;;;2;2;2;;;;;;2;;;;;;;;2;;;;1;1;1;1;1;1;2;1;1;2;;2;1;1;2;2;2;2;1;3;60;8;;1;1;61;01;1;11;5;0113;0;25;2080.0073328;
6,021,800;1;2;1;60;2;25;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;20,000;1;100,000;1;;3;1;12;40;;.;40;;;;1;1;;2;;2;;;;;;;;;1;;;;2;2;2;;;;;;2;;;;;;;;2;;;;1;1;1;2;1;2;1;2;2;2;;2;1;1;1;1;2;2;1;14;;8;;1;1;41;47;1;11;4;4724;20000;25;2080.0073328;
6,021,804;1;1;1;60;2;27;1;1;;;1;;1;2;2;2;3;;1;;2;500,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;2;9;;2;;2;;;;;;;;;;;;1;2;2;1;0;300;4;;3;2;;;;;;;;2;;;;1;1;1;2;2;2;2;1;1;2;;2;1;1;2;1;2;2;1;9;30;8;;1;1;95;41;1;11;1;4112;500000;27;2698.6258181;
6,021,806;1;1;1;60;2;27;1;1;;;1;;1;2;2;2;180;;1;;2;700,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;2;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;9;30;8;;1;;97;02;1;11;1;0220;700000;27;2069.4274922;
6,021,814;1;1;1;60;2;27;1;1;;;1;;1;2;2;2;50;;1;;2;400,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;4;8;;2;;2;;;;;;;;;;;;1;2;2;1;12;360;3;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;9;30;8;;1;;62;01;1;11;1;0122;400000;27;2217.0098225;
6,021,815;1;1;1;60;2;27;1;1;;;1;;1;2;2;2;196;;1;;2;1,200,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;3;9;;2;;2;;;;;;;;;;;;1;2;2;1;10;16;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;10;8;;1;;95;41;1;11;1;4112;1200000;27;1017.6813644;
6,021,820;1;1;1;60;2;27;1;1;;;1;;2;2;2;2;60;;1;;2;1,300,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;4;9;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;9;30;8;;1;;95;41;1;11;1;4112;1300000;27;627.58739955;
6,021,822;1;2;1;60;2;27;1;1;;;1;;2;2;2;2;360;;1;;2;800,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;4;8;;11;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;9;30;8;;1;;62;01;1;11;1;0122;800000;27;627.58739955;
6,021,831;1;1;1;60;2;27;1;1;;;1;;1;2;2;2;380;;1;;2;600,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;4;8;;11;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;2;2;9;30;8;;1;;62;01;1;11;1;0111;600000;27;2698.6258181;
6,021,833;1;1;1;60;2;27;1;1;;;1;;1;2;2;2;400;;1;;2;700,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;4;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;30;8;;1;;62;01;1;11;1;0111;700000;27;627.58739955;
6,021,846;1;1;1;60;2;27;1;2;1;;1;;1;1;1;1;396;;2;;2;1,500,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;750,000;1;1,500,000;1;750,000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;36;3;SON LAS HORAS ESTIPULADAS POR EL MINISTERIO DE EDUCACION;36;;;;9;7;;1;;1;3;1;20;1;;;;;;;;;1;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;9;40;8;;1;;13;85;1;11;2;8513;1500000;27;2321.1176866;
6,021,879;1;1;1;60;2;27;1;2;2;3;2;4;1;1;1;1;312;;2;;2;908,526;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;464,000;1;908,526;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;8;1;;1;;1;1;1;8;1;;;;;;;;;1;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;3;;1;;54;88;1;11;1;8891;908526;27;627.58739955;8413
6,021,881;1;1;1;60;2;27;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;600,000;1;9,800,000;3;;3;2;12;60;;.;60;;;;1;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;9;190;8;;1;;64;03;1;11;4;0311;600000;27;2321.1176866;
6,021,882;1;2;1;60;2;27;2;;;;;;;;;;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;500,000;1;8,500,000;3;;10;2;12;50;;.;50;;;;1;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;9;30;8;;1;;61;01;1;11;4;0122;500000;27;2280.8365249;
6,021,883;1;1;1;60;2;27;1;1;;;1;;1;2;2;2;4;;1;;2;500,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;4;50;;.;50;;;;3;7;;10;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;4;8;;1;;77;10;1;11;1;1081;500000;27;2698.6258181;
6,021,885;1;1;1;60;2;27;1;1;;;1;;1;2;2;2;24;;1;;2;500,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;4;7;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;9;40;5;;1;;53;56;1;11;1;5611;500000;27;2698.6258181;
6,021,886;1;1;1;60;2;27;1;1;;;1;;1;2;2;2;72;;1;;2;1,800,000;2;;;2;;1;150,000;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;4;7;;10;;2;;;;;;;;;;;;1;2;2;1;4;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;2;2;;1;;50;55;1;11;1;5519;1950000;27;2069.4274922;
6,021,896;1;1;1;60;2;27;2;;;;;;;;;;368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;500,000;1;7,500,000;3;;1;1;12;60;;.;60;;;;1;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;9;120;3;;1;;64;03;1;11;4;0311;500000;27;2069.4274922;
6,021,932;1;1;1;60;2;27;1;1;;;1;;1;2;2;2;60;;1;;2;450,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;3;8;;2;;2;;;;;;;;;;;;1;2;2;1;0;48;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;9;20;3;;1;;62;01;1;11;1;0122;450000;27;2069.4274922;
6,021,942;1;2;1;60;2;27;1;1;;;1;;1;2;2;2;100;;1;;2;1,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;42;;.;42;;;;2;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;3;8;;1;;89;30;1;11;1;3011;1000000;27;627.58739955;
6,021,948;1;1;1;60;2;27;2;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;300,000;1;3,600,000;3;;9;2;12;30;2;;30;;;;1;8;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;1;1;1;2;;2;1;2;1;1;2;1;1;3;15;5;;1;1;64;03;1;11;4;0311;300000;27;2698.6258181;
6,021,949;1;1;1;60;2;27;1;1;;;1;;1;2;2;2;60;;1;;2;600,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;3;7;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;9;50;8;;1;;81;31;1;11;1;3110;600000;27;2698.6258181;
6,021,953;1;2;1;60;2;27;1;1;;;1;;1;2;2;2;48;;1;;2;700,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;3;7;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;9;50;5;;1;;81;31;1;11;1;3110;700000;27;627.58739955;
