DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500S1;P7500S1A1;P7500S2;P7500S2A1;P7500S3;P7500S3A1;P7505;P7510S1;P7510S1A1;P7510S2;P7510S2A1;P7510S3;P7510S3A1;P750S1A1;P750S2A1;P750S1;P750S2;P750S3;P750S4;P1661S1;P1661S2;P1661S3;P1661S4;P1661S1A1;P1661S2A1;P1661S3A1;P1661S4A1;P1661S4A2;P750S3A1;P7510S5;P7510S5A1;P7510S6;P7510S6A1;P7510S7;P7510S7A1;AREA;MES;DPTO;fex_c_2011
6,009,854;1;1;1;95;1;1;350,000;2;;2;;1;2;;2;;1;960,000;;960,000;;1;;;;;1;;;;960,000;;;;2;;2;;2;;17;11;17;116.83982067
6,009,854;1;2;1;95;2;;;;;;;1;2;;2;;1;960,000;;960,000;;1;;;;;1;;;;960,000;;;;2;;2;;2;;17;11;17;116.83982067
6,009,854;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;116.83982067
6,009,855;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;235.96781397
6,009,855;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;235.96781397
6,009,856;1;1;1;95;2;;;;;;;1;2;;2;;1;960,000;;960,000;;1;;;;;1;;;;960,000;;;;2;;2;;2;;17;11;17;166.59215216
6,009,857;1;1;1;95;1;2;;1;908,526;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;174.50596746
6,009,857;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;174.50596746
6,009,858;1;1;1;95;1;2;;1;1,200,000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;166.59215216
6,009,859;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;221.82824445
6,009,860;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;221.82824445
6,009,861;1;1;1;95;1;2;;1;980,000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;166.59215216
6,009,862;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;166.59215216
6,009,863;1;1;1;95;1;2;;1;1,200,000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;157.93634345
6,009,863;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;157.93634345
6,009,864;1;1;1;95;1;2;;1;908,526;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;199.03286623
6,009,865;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;194.13792769
6,009,865;1;2;1;95;2;;;;;;;1;1;2,280,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;17;11;17;194.13792769
6,009,865;1;3;1;95;2;;;;;;;1;1;2,228,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;17;11;17;194.13792769
6,009,866;1;1;1;95;1;1;1,800,000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;221.82824445
6,009,867;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;215.60249025
6,009,868;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;248.78508792
6,009,868;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;248.78508792
6,009,869;1;1;1;95;2;;;;;;;1;1;5,000,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;17;11;17;215.60249025
6,009,870;1;1;1;95;2;;;;;;;1;1;7,200,000;2;;1;1,920,000;;1,920,000;;1;;;;;;1;;;;INGRESO SOLIDARIO;1,920,000;;2;;2;;2;;17;11;17;166.59215216
6,009,871;1;1;1;95;1;2;;1;98;2;;1;2;;1;1,000,000;2;;;;;;;;;;;;;;;;;;2;;2;;2;;17;11;17;172.07591296
6,009,871;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;172.07591296
6,009,871;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;172.07591296
6,009,872;1;1;1;95;2;;;;;;;1;1;400,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;17;11;17;215.60249025
6,009,873;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;208.2774972
6,009,873;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;208.2774972
6,009,873;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;208.2774972
6,009,873;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;208.2774972
6,009,874;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;221.82824445
6,009,875;1;1;1;95;2;;;;;;;1;2;;2;;1;960,000;;960,000;;1;;;;;1;;;;960,000;;;;2;;2;;2;;17;11;17;116.83982067
6,009,875;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;116.83982067
6,009,875;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;116.83982067
6,009,876;1;1;1;95;1;2;;1;908,526;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;165.85015876
6,009,876;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;165.85015876
6,009,876;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;165.85015876
6,009,877;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;200.3636819
6,009,877;1;2;1;95;2;;;;;;;1;1;700,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;17;11;17;200.3636819
6,009,877;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;200.3636819
6,009,878;1;1;1;95;1;1;400,000;1;98;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;165.85015876
6,009,878;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;165.85015876
6,009,878;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;165.85015876
6,009,879;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;179.98972827
6,009,879;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;179.98972827
6,009,879;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;179.98972827
6,009,879;1;4;1;95;2;;;;;;;1;2;;2;;1;1,920,000;;1,920,000;;1;;;;;;1;;;;INGRESO SOLIDARIO;1,920,000;;2;;2;;2;;17;11;17;179.98972827
6,009,880;1;1;1;95;1;2;;1;908,526;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;225.9897097
6,009,880;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;225.9897097
6,009,881;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;199.03286623
6,009,882;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;312.74678536
6,009,882;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;312.74678536
6,009,883;1;1;1;95;2;;;;;;;1;2;;2;;1;2,880,000;;2,880,000;;1;;;;;;1;;;;INGRESO SOLIDADRIO;2,880,000;;2;;2;;2;;17;11;17;339.70362882
6,009,883;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;339.70362882
6,009,883;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;339.70362882
6,009,884;1;1;1;95;1;1;1,200,000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;166.74742601
6,009,884;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;166.74742601
6,009,885;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;183.31705002
6,009,885;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;183.31705002
6,009,886;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;256.69890323
6,009,886;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;256.69890323
6,009,886;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;256.69890323
6,009,887;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;221.82824445
6,009,888;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;259.60596558
6,009,888;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;259.60596558
6,009,888;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;259.60596558
6,009,889;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;262.92465743
6,009,889;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;262.92465743
6,009,889;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;262.92465743
6,009,890;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;186.22411238
6,009,890;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;186.22411238
6,009,891;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;189.54280423
6,009,891;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;189.54280423
6,009,892;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;186.22411238
6,009,892;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;186.22411238
6,009,893;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;197.45661954
6,009,893;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;197.45661954
6,009,893;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;197.45661954
6,009,894;1;1;1;95;2;;;;;;;1;9;;2;;1;960,000;;960,000;;1;;;;;1;;;;960,000;;;;2;;2;;2;;17;11;17;213.17243575
6,009,894;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;213.17243575
6,009,895;1;1;1;95;1;2;;1;908,526;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;213.17243575
6,009,895;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;213.17243575
6,009,896;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;178.00185208
6,009,896;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;178.00185208
6,009,896;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;178.00185208
6,009,896;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;178.00185208
6,009,896;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;178.00185208
6,009,896;1;6;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;178.00185208
6,009,897;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;256.69890323
6,009,897;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;256.69890323
6,009,897;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;256.69890323
6,009,898;1;1;1;95;2;;;;;;;1;2;;2;;1;1,920,000;;1,920,000;;1;;;;;;1;;;;INGRESO SOLIDARIO;1,920,000;;2;;2;;2;;17;11;17;157.93634345
6,009,898;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;157.93634345
6,009,899;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;157.93634345
6,009,899;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;157.93634345
6,009,900;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;250.95015688
6,009,900;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;250.95015688
6,009,900;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;250.95015688
6,009,900;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;250.95015688
6,009,901;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;153.93867216
6,009,901;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;153.93867216
6,009,901;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;153.93867216
6,009,902;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;199.03286623
6,009,903;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;168.75722112
6,009,903;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;168.75722112
6,009,903;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;168.75722112
6,009,904;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;272.41471944
6,009,904;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;272.41471944
6,009,905;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;297.02244905
6,009,905;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;297.02244905
6,009,906;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;200.3636819
6,009,906;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;200.3636819
6,009,906;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;200.3636819
6,009,907;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;324.10358281
6,009,907;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;324.10358281
6,009,908;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;189.54280423
6,009,908;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;189.54280423
6,009,909;1;1;1;95;1;1;800,000;1;4,000,000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;166.59215216
6,009,910;1;1;1;95;1;2;;1;2,600,000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;221.82824445
6,009,911;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;186.22411238
6,009,911;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;186.22411238
6,009,912;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;256.82319352
6,009,912;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;256.82319352
6,009,913;1;1;1;95;1;2;;1;908,526;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;157.93634345
6,009,913;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;157.93634345
6,009,914;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;221.82824445
6,009,915;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;157.93634345
6,009,915;1;2;1;95;1;2;;1;1,200,000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;157.93634345
6,009,916;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;166.74742601
6,009,916;1;2;1;95;2;;;;;;;1;1;2,400,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;17;11;17;166.74742601
6,009,917;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;289.8815009
6,009,917;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;289.8815009
6,009,917;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;289.8815009
6,009,917;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;289.8815009
6,009,918;1;1;1;95;1;2;;1;830,000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;180.88699553
6,009,918;1;2;1;95;1;2;;1;782,000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;180.88699553
6,009,918;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;180.88699553
6,009,919;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;189.54280423
6,009,919;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;189.54280423
6,009,920;1;1;1;95;1;1;700,000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;125.49562937
6,009,920;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;125.49562937
6,009,921;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;229.74205976
6,009,921;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;229.74205976
6,009,922;1;1;1;95;1;1;560,000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;183.31705002
6,009,922;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;183.31705002
6,009,923;1;1;1;95;1;2;;1;1,800,000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;159.26715911
6,009,923;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;159.26715911
6,009,923;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;159.26715911
6,009,923;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;159.26715911
6,009,924;1;1;1;95;1;1;380,000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;206.94668154
6,009,924;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;206.94668154
6,009,925;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;168.75722112
6,009,925;1;2;1;95;2;;;;;;;1;1;9,000,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;17;11;17;168.75722112
6,009,925;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;168.75722112
6,009,926;1;1;1;95;2;;;;;;;1;2;;2;;1;1,880,000;;1,880,000;;1;;;;;1;;;;1,880,000;;;;2;;2;;2;;17;11;17;166.59215216
6,009,927;1;1;1;95;2;;;;;;;1;2;;2;;1;720,000;;720,000;;1;;;1;;;;720,000;;;;;;2;;2;;2;;17;11;17;204.95880535
6,009,927;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;204.95880535
6,009,927;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;204.95880535
6,009,927;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;204.95880535
6,009,928;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;130.97939018
6,009,928;1;2;1;95;1;2;;1;908,526;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;130.97939018
6,009,928;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;130.97939018
6,009,928;1;4;1;95;1;2;;1;908,526;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;130.97939018
6,009,929;1;1;1;95;2;;;;;;;1;1;98;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;17;11;17;157.93634345
6,009,929;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;157.93634345
6,009,930;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;280.45282504
6,009,930;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;280.45282504
6,009,931;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;175.40323472
6,009,932;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;213.17243575
6,009,932;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;213.17243575
6,009,933;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;166.59215216
6,009,934;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;11;17;175.40323472
6,011,648;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;112.26222905
6,011,648;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;112.26222905
6,011,648;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;112.26222905
6,011,649;1;1;1;95;2;;;;;;;1;2;;2;;1;1,680,000;;1,680,000;;1;;;;;1;;;;1,680,000;;;;2;;2;;2;;23;11;23;106.21968158
6,011,649;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;106.21968158
6,011,649;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;106.21968158
6,011,649;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;106.21968158
6,011,649;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;106.21968158
6,011,649;1;6;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;106.21968158
6,011,650;1;1;1;95;2;;;;;;;1;1;3,000,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;23;11;23;209.93001292
6,011,650;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;209.93001292
6,011,651;1;1;1;95;2;;;;;;;1;1;700,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;23;11;23;225.02602677
6,011,651;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;225.02602677
6,011,652;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;210.9368417
6,011,652;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;210.9368417
6,011,653;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;153.75390175
6,011,653;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;153.75390175
6,011,653;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;153.75390175
6,011,654;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;210.9368417
6,011,654;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;210.9368417
6,011,655;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;122.88634496
6,011,655;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;122.88634496
6,011,655;1;3;1;95;2;;;;;;;1;2;;2;;1;1,600,000;;1,600,000;;1;;;;;1;;;;1,600,000;;;;2;;2;;2;;23;11;23;122.88634496
6,011,656;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;195.84082785
6,011,656;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;195.84082785
6,011,657;1;1;1;95;2;;;;;;;1;1;3,000,000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;23;11;23;98.985539339
6,011,657;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;98.985539339
6,011,657;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;98.985539339
6,011,657;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;11;23;98.985539339
