DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S6;P7510S2A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;CLASE;FT;P7510S7A1;P7510S7;DPTO;AREA;fex_c_2011
973795;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;505.651.102.167.586
973795;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;505.651.102.167.586
973795;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;505.651.102.167.586
973795;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;505.651.102.167.586
973796;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;336.926.373.864.611
973796;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;336.926.373.864.611
973796;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;336.926.373.864.611
973796;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;336.926.373.864.611
973796;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;336.926.373.864.611
973797;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;399.140.783.365.667
973797;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;399.140.783.365.667
973797;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;399.140.783.365.667
973797;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;399.140.783.365.667
973798;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;536.956.902.238.255
973798;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;536.956.902.238.255
973798;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;536.956.902.238.255
973798;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;536.956.902.238.255
973799;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;62.109.102.764.061
973799;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;62.109.102.764.061
973799;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;62.109.102.764.061
973799;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;62.109.102.764.061
973800;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;701.316.273.053.188
973800;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;701.316.273.053.188
973800;2;1;2;95;2;;;;;;;;1;2;2;;;;;600000;2;1;2;1;1;;2;8;8;701.316.273.053.188
973800;2;8;2;95;2;;;;;;;;1;1;2;;;;900000;;2;2;2;1;1;;2;8;8;701.316.273.053.188
973801;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;528.745.881.028.057
973801;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;528.745.881.028.057
973801;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;528.745.881.028.057
973801;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;528.745.881.028.057
973801;1;5;1;95;2;;;;;;;;1;2;2;;;;;2400000;2;1;2;1;1;;2;8;8;528.745.881.028.057
973802;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;577.262.525.614.385
973802;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;577.262.525.614.385
973802;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;577.262.525.614.385
973802;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;577.262.525.614.385
973803;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;560.293.480.729.749
973803;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;560.293.480.729.749
973804;1;1;1;95;1;;2;1;;461500;;2;2;;;;;;;;;;;1;1;;;8;8;509.556.138.117.743
973804;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;509.556.138.117.743
973804;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;509.556.138.117.743
973805;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;419.603.013.003.308
973805;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;419.603.013.003.308
973806;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;446.309.162.185.581
973806;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;446.309.162.185.581
973806;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;446.309.162.185.581
973806;1;4;1;95;2;;;;;;;;1;2;2;;;;;1200000;2;1;2;1;1;;2;8;8;446.309.162.185.581
973807;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;597.338.753.912.344
973807;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;597.338.753.912.344
973808;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;478.501.622.742.292
973808;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;478.501.622.742.292
973808;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;478.501.622.742.292
973809;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;647.054.200.345.392
973809;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;647.054.200.345.392
973809;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;647.054.200.345.392
973809;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;647.054.200.345.392
973809;2;3;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;647.054.200.345.392
973809;2;5;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;647.054.200.345.392
973810;1;1;1;95;1;;2;1;;461500;;2;2;;;;;;;;;;;1;1;;;8;8;432.600.467.494.481
973810;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;432.600.467.494.481
973812;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;536.552.136.777.856
973812;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;536.552.136.777.856
973814;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;547.000.481.275.421
973814;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;547.000.481.275.421
973814;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;547.000.481.275.421
973814;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;547.000.481.275.421
973815;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;572.186.242.855.571
973815;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;572.186.242.855.571
973815;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;572.186.242.855.571
973815;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;572.186.242.855.571
973815;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;572.186.242.855.571
973815;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;572.186.242.855.571
973816;1;1;1;95;1;;2;1;;461500;;2;2;;;;;;;;;;;1;1;;;8;8;434.433.025.321.448
973816;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;434.433.025.321.448
973816;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;434.433.025.321.448
973818;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;650.274.595.504.869
973818;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;650.274.595.504.869
973818;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;650.274.595.504.869
973818;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;650.274.595.504.869
973818;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;650.274.595.504.869
973818;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;650.274.595.504.869
973818;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;650.274.595.504.869
973818;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;650.274.595.504.869
973818;1;9;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;650.274.595.504.869
973819;1;1;1;95;1;;2;1;;800000;;2;2;;;;;;;;;;;1;1;;;8;8;432.906.942.234.009
973819;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;432.906.942.234.009
973820;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;572.169.617.593.882
973820;1;2;1;95;1;;1;1;;99;350000;2;2;;;;;;;;;;;1;1;;;8;8;572.169.617.593.882
973820;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;572.169.617.593.882
973821;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;6.210.246.482.957
973821;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;6.210.246.482.957
973821;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;6.210.246.482.957
973821;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;6.210.246.482.957
973822;1;1;1;95;1;;2;1;;3200000;;2;2;;;;;;;;;;;1;1;;;8;8;3.069.931.761.162
973822;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;3.069.931.761.162
973822;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;3.069.931.761.162
973822;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;3.069.931.761.162
973823;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;526.979.702.545.999
973823;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;526.979.702.545.999
973823;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;526.979.702.545.999
973823;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;526.979.702.545.999
973824;1;1;1;95;2;;;;;;;;1;2;2;;;;;8400000;2;1;2;1;1;;2;8;8;495.404.113.183.621
973825;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;475.581.048.915.683
973825;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;475.581.048.915.683
973825;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;475.581.048.915.683
973825;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;475.581.048.915.683
973826;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;450.657.528.378.759
973826;1;2;1;95;2;;;;;;;;1;2;2;;;;;2000000;2;1;2;1;1;;2;8;8;450.657.528.378.759
973827;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;538.384.694.604.823
973827;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;538.384.694.604.823
973827;1;3;1;95;1;;1;2;;;400000;2;2;;;;;;;;;;;1;1;;;8;8;538.384.694.604.823
973828;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;615.033.890.488.557
973828;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;615.033.890.488.557
973828;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;615.033.890.488.557
973828;1;4;1;95;2;;;;;;;;1;2;2;;;;;2800000;2;1;2;1;1;;2;8;8;615.033.890.488.557
973829;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;643.163.910.322.122
973829;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;643.163.910.322.122
973829;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;643.163.910.322.122
973829;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;643.163.910.322.122
973829;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;643.163.910.322.122
973829;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;643.163.910.322.122
973829;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;643.163.910.322.122
973829;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;643.163.910.322.122
973829;1;10;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;643.163.910.322.122
973831;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;420.740.955.892.036
973831;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;420.740.955.892.036
973831;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;420.740.955.892.036
973831;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;420.740.955.892.036
973833;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;389.446.520.220.364
973833;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;389.446.520.220.364
973833;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;389.446.520.220.364
973833;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;389.446.520.220.364
973833;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;389.446.520.220.364
973833;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;389.446.520.220.364
973833;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;389.446.520.220.364
973833;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;389.446.520.220.364
973835;1;1;1;95;2;;;;;;;;1;2;2;;;;;2000000;2;1;2;1;1;;2;8;8;499.322.392.867.576
973835;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;499.322.392.867.576
973835;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;499.322.392.867.576
973835;1;4;1;95;1;;2;2;800000;;;1;2;;;;;;;;;;;1;1;;;8;8;499.322.392.867.576
973836;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;544.835.407.916.677
973836;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;544.835.407.916.677
973836;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;544.835.407.916.677
973836;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;544.835.407.916.677
973836;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;544.835.407.916.677
973836;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;544.835.407.916.677
973837;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;501.394.870.990.765
973838;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;643.394.780.176.773
973838;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;643.394.780.176.773
973838;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;643.394.780.176.773
973838;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;643.394.780.176.773
973838;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;643.394.780.176.773
973840;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;643.782.920.375.484
973840;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;643.782.920.375.484
973840;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;643.782.920.375.484
973840;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;643.782.920.375.484
973841;1;1;1;95;1;;2;1;;708000;;2;2;;;;;;;;;;;1;1;;;8;8;554.302.722.922.605
973841;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;554.302.722.922.605
973842;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;446.752.492.428.602
973842;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;446.752.492.428.602
973842;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;446.752.492.428.602
973842;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;446.752.492.428.602
973843;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;477.653.527.038.872
973844;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;432.906.942.234.009
973844;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;432.906.942.234.009
973845;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;600.203.878.170.416
973845;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;600.203.878.170.416
973845;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;600.203.878.170.416
973846;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;602.984.212.673.112
973846;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;602.984.212.673.112
973846;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;602.984.212.673.112
973846;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;602.984.212.673.112
973846;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;602.984.212.673.112
973846;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;602.984.212.673.112
973846;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;602.984.212.673.112
973847;1;1;1;95;1;;2;1;;4600000;;2;2;;;;;;;;;;;1;1;;;8;8;470.356.980.877.003
973847;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;470.356.980.877.003
973847;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;470.356.980.877.003
973847;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;470.356.980.877.003
973848;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;572.585.312.830.655
973848;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;572.585.312.830.655
973848;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;572.585.312.830.655
973848;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;572.585.312.830.655
973848;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;572.585.312.830.655
973848;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;572.585.312.830.655
973848;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;572.585.312.830.655
973850;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;476.225.734.672.304
973850;1;2;1;95;2;;;;;;;;1;2;2;2500000;;;;;2;2;1;1;1;;2;8;8;476.225.734.672.304
973851;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;536.956.902.238.255
973851;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;536.956.902.238.255
973851;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;536.956.902.238.255
973851;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;536.956.902.238.255
973852;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;597.338.753.912.344
973852;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;597.338.753.912.344
973853;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;385.847.783.911.339
973853;1;2;1;95;2;;;;;;;;1;2;2;;;;;1000000;2;1;2;1;1;;2;8;8;385.847.783.911.339
973853;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;385.847.783.911.339
973853;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;385.847.783.911.339
973853;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;385.847.783.911.339
973853;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;385.847.783.911.339
973854;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;44.858.505.025.557
973854;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;44.858.505.025.557
973854;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;44.858.505.025.557
973854;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;44.858.505.025.557
973854;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;44.858.505.025.557
973855;1;1;1;95;1;;2;1;;480000;;2;2;;;;;;;;;;;1;1;;;8;8;450.657.528.378.759
973855;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;450.657.528.378.759
973856;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;325.050.237.000.478
973856;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;325.050.237.000.478
973856;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;325.050.237.000.478
973856;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;325.050.237.000.478
973858;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;448.043.429.291.678
973858;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;448.043.429.291.678
973858;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;448.043.429.291.678
973859;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;6.050.566.907.963
973859;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;6.050.566.907.963
973859;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;6.050.566.907.963
973859;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;6.050.566.907.963
973860;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;57.359.740.996.045
973860;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;57.359.740.996.045
973861;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;478.501.622.742.292
973861;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;478.501.622.742.292
973861;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;478.501.622.742.292
973862;1;1;1;95;1;;1;2;;;100000;2;2;;;;;;;;;;;1;1;;;8;8;397.640.916.168.874
973862;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;397.640.916.168.874
973862;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;397.640.916.168.874
973862;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;397.640.916.168.874
973863;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;560.293.480.729.749
973863;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;560.293.480.729.749
973864;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;440.571.568.408.458
973864;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;440.571.568.408.458
973864;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;440.571.568.408.458
973864;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;440.571.568.408.458
973864;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;440.571.568.408.458
973865;1;1;1;95;1;;2;2;2000000;;;1;2;;;;;;;;;;;1;1;;;8;8;488.101.871.536.437
973865;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;488.101.871.536.437
973865;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;488.101.871.536.437
973867;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;521.432.274.981.876
973867;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;521.432.274.981.876
973867;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;521.432.274.981.876
973867;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;521.432.274.981.876
973868;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;536.552.136.777.856
973868;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;536.552.136.777.856
973869;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;523.248.207.547.155
973869;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;523.248.207.547.155
973870;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;595.062.606.318.129
973870;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;595.062.606.318.129
973870;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;595.062.606.318.129
973870;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;595.062.606.318.129
973871;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;570.047.385.387.472
973871;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;570.047.385.387.472
973871;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;570.047.385.387.472
973871;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;570.047.385.387.472
973871;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;570.047.385.387.472
973871;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;570.047.385.387.472
973871;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;570.047.385.387.472
973871;2;3;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;570.047.385.387.472
973871;2;4;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;570.047.385.387.472
973872;1;1;1;95;2;;;;;;;;1;2;2;;;;;3000000;2;1;2;1;1;;2;8;8;463.654.982.869.931
973872;1;2;1;95;1;;2;1;930000;820000;;1;1;2;2;;;;;2000000;2;1;2;1;1;;2;8;8;463.654.982.869.931
973873;1;1;1;95;1;;1;2;;;300000;2;1;2;2;;;;;3500000;2;1;2;1;1;;2;8;8;495.404.113.183.621
973875;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;431.479.149.867.441
973875;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;431.479.149.867.441
