DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;FT;DPTO;fex_c_2011
979757;2;2;2;50;76;2;1;;;;;;;;;;;;;;;;1;76;112.732.890.210.756
979760;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;822.852.037.709.011
979760;1;2;1;50;76;2;4;;1;;;;;;;;;;;;;;1;76;822.852.037.709.011
979760;1;3;1;50;76;2;3;;2;2;1;;;;;;;;;;;;1;76;822.852.037.709.011
979760;1;4;1;50;76;1;6;VER TV;2;2;2;2;;;1;8;;2;;2;;;1;76;822.852.037.709.011
979763;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;116.861.060.794.529
979763;1;2;1;50;76;2;6;EN RECUPERACION;2;2;2;2;;;1;2;;1;2;;;;1;76;116.861.060.794.529
979763;1;3;1;50;76;3;4;;2;2;2;2;;;1;13;ESTABA ESTUDIANDO;;;;;;1;76;116.861.060.794.529
979763;1;4;1;50;76;4;1;;;;;;;;;;;;;;;;1;76;116.861.060.794.529
979763;1;5;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;116.861.060.794.529
979763;1;7;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;116.861.060.794.529
979765;1;1;1;50;76;1;6;TERAPIA;2;2;2;2;;;2;;;;;;;;1;76;829.963.864.322.635
979767;1;1;1;50;76;1;4;;2;2;2;2;;;2;;;;;;;;1;76;615.897.456.330.808
979767;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;615.897.456.330.808
979767;1;3;1;50;76;1;5;;;;;;;;;;;;;;;;1;76;615.897.456.330.808
979769;1;1;1;50;76;1;3;;2;2;2;1;4;;;;;;;;;1;1;76;130.393.677.157.447
979769;1;2;1;50;76;2;3;;2;2;2;2;;;1;12;;;;;;;1;76;130.393.677.157.447
979769;1;3;1;50;76;3;3;;2;2;2;2;;;1;12;;;;;;;1;76;130.393.677.157.447
979781;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;102.073.490.474.019
979781;1;2;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;102.073.490.474.019
979781;1;3;1;50;76;1;3;;2;2;2;1;2;;;;;;;;;1;1;76;102.073.490.474.019
979784;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;106.774.784.813.233
979784;1;2;1;50;76;2;4;;2;2;2;2;;;1;10;;;;;;;1;76;106.774.784.813.233
979784;1;3;1;50;76;2;6;VER TV;2;2;2;2;;;1;13;DESEA SEGUIR ESTUDIANDO;;;;;;1;76;106.774.784.813.233
979784;1;4;1;50;76;2;3;;2;2;2;2;;;2;;;;;;;;1;76;106.774.784.813.233
979787;1;1;1;50;76;1;6;CAMINAR;1;;;;;;;;;;;;;;1;76;866.228.126.171.593
979787;1;2;1;50;76;2;4;;2;2;2;2;;;2;;;;;;;;1;76;866.228.126.171.593
979787;1;3;1;50;76;3;1;;;;;;;;;;;;;;;;1;76;866.228.126.171.593
979789;1;1;1;50;76;3;1;;;;;;;;;;;;;;;;1;76;598.900.524.675.225
979789;1;2;1;50;76;2;4;;2;2;2;1;1;;;;;;;;;1;1;76;598.900.524.675.225
979789;1;3;1;50;76;3;1;;;;;;;;;;;;;;;;1;76;598.900.524.675.225
979791;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;121.386.207.040.798
979791;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;121.386.207.040.798
979791;1;3;1;50;76;3;1;;;;;;;;;;;;;;;;1;76;121.386.207.040.798
979793;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;107.511.824.034.634
979793;1;2;1;50;76;2;4;;1;;;;;;;;;;;;;;1;76;107.511.824.034.634
979793;1;3;1;50;76;2;3;;2;2;2;2;;;1;12;;;;;;;1;76;107.511.824.034.634
979795;1;1;1;50;76;1;6;VER  TV;2;2;2;2;;;2;;;;;;;;1;76;848.116.985.466.296
979795;1;2;1;50;76;2;4;;2;2;2;2;;;1;8;;2;;2;;;1;76;848.116.985.466.296
979795;1;3;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;848.116.985.466.296
979795;1;4;1;50;76;2;3;;2;2;2;2;;;2;;;;;;;;1;76;848.116.985.466.296
979798;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;126.685.804.575.861
979798;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;126.685.804.575.861
979798;1;3;1;50;76;2;3;;1;;;;;;;;;;;;;;1;76;126.685.804.575.861
979798;2;1;2;50;76;1;1;;;;;;;;;;;;;;;;1;76;126.685.804.575.861
979798;2;2;2;50;76;2;4;;1;;;;;;;;;;;;;;1;76;126.685.804.575.861
979798;3;1;3;50;76;1;1;;;;;;;;;;;;;;;;1;76;126.685.804.575.861
979798;4;1;4;50;76;1;1;;;;;;;;;;;;;;;;1;76;126.685.804.575.861
979798;4;2;4;50;76;1;5;;;;;;;;;;;;;;;;1;76;126.685.804.575.861
979798;4;3;4;50;76;1;1;;;;;;;;;;;;;;;;1;76;126.685.804.575.861
979801;1;1;1;50;76;1;6;ENFERMA;2;1;;;;;;;;;;;;;1;76;731.424.033.519.121
979801;1;2;1;50;76;2;2;;1;;;;;;;;;;;;;;1;76;731.424.033.519.121
979801;1;3;1;50;76;3;4;;1;;;;;;;;;;;;;;1;76;731.424.033.519.121
979801;1;4;1;50;76;1;5;;;;;;;;;;;;;;;;1;76;731.424.033.519.121
979803;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;59.081.203.430.958
979803;1;2;1;50;76;2;4;;1;;;;;;;;;;;;;;1;76;59.081.203.430.958
979803;1;3;1;50;76;3;1;;;;;;;;;;;;;;;;1;76;59.081.203.430.958
979803;1;4;1;50;76;4;3;;2;2;2;2;;;1;12;;;;;;;1;76;59.081.203.430.958
979806;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;942.371.972.798.278
979806;1;2;1;50;76;2;4;;2;2;1;;;;;;;;;;;;1;76;942.371.972.798.278
979806;1;3;1;50;76;2;3;;2;2;2;2;;;2;;;;;;;;1;76;942.371.972.798.278
979809;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;627.846.737.586.112
979809;1;2;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;627.846.737.586.112
979812;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;866.130.310.837.031
979813;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;89.963.293.335.088
979813;1;2;1;50;76;2;4;;2;2;2;2;;;1;10;;;;;;;1;76;89.963.293.335.088
979815;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;891.068.517.319.465
979815;1;2;1;50;76;1;3;;2;2;2;1;2;;;;;;;;;1;1;76;891.068.517.319.465
979815;1;3;1;50;76;3;6;DEPORTE;2;2;2;1;2;;;;;;;;;1;1;76;891.068.517.319.465
979815;1;4;1;50;76;1;5;;;;;;;;;;;;;;;;1;76;891.068.517.319.465
979815;1;5;1;50;76;1;4;;2;2;2;2;;;1;10;;;;;;;1;76;891.068.517.319.465
979819;1;1;1;50;76;1;4;;1;;;;;;;;;;;;;;1;76;106.610.467.900.371
979819;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;106.610.467.900.371
979819;1;3;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;106.610.467.900.371
979823;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;943.877.595.982.825
979823;1;2;1;50;76;1;4;;2;2;2;2;;;1;2;;2;;2;;;1;76;943.877.595.982.825
979826;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;970.679.861.938.485
979826;1;2;1;50;76;2;4;;2;2;2;2;;;1;10;;;;;;;1;76;970.679.861.938.485
979826;1;3;1;50;76;2;3;;2;2;2;2;;;2;;;;;;;;1;76;970.679.861.938.485
979826;1;4;1;50;76;2;3;;2;2;2;2;;;2;;;;;;;;1;76;970.679.861.938.485
979828;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;991.326.351.362.657
979828;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;991.326.351.362.657
979828;1;3;1;50;76;3;4;;2;2;2;2;;;2;;;;;;;;1;76;991.326.351.362.657
979828;1;4;1;50;76;4;1;;;;;;;;;;;;;;;;1;76;991.326.351.362.657
979830;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;925.828.473.245.474
979830;1;2;1;50;76;2;4;;2;2;2;1;6;;;;;;;;;1;1;76;925.828.473.245.474
979834;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;907.779.350.508.122
979834;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;907.779.350.508.122
979836;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;8.290.956.075.605
979836;1;2;1;50;76;2;4;;2;2;2;1;2;;;;;;;;;1;1;76;8.290.956.075.605
979836;1;3;1;50;76;1;3;;2;2;2;2;;;2;;;;;;;;1;76;8.290.956.075.605
979838;1;1;1;50;76;1;4;;2;2;2;2;;;2;;;;;;;;1;76;938.991.183.455.498
979838;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;938.991.183.455.498
979838;1;3;1;50;76;3;1;;;;;;;;;;;;;;;;1;76;938.991.183.455.498
979838;1;4;1;50;76;1;3;;2;2;2;2;;;2;;;;;;;;1;76;938.991.183.455.498
979838;2;1;2;50;76;2;1;;;;;;;;;;;;;;;;1;76;938.991.183.455.498
979838;2;2;2;50;76;2;1;;;;;;;;;;;;;;;;1;76;938.991.183.455.498
979841;1;1;1;50;76;1;4;;2;2;2;2;;;1;7;;2;;2;;;1;76;973.277.228.625.306
979841;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;973.277.228.625.306
979841;1;3;1;50;76;3;1;;;;;;;;;;;;;;;;1;76;973.277.228.625.306
979841;1;4;1;50;76;4;4;;2;2;2;1;2;;;;;;;;;1;1;76;973.277.228.625.306
979845;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;831.692.974.247.321
979845;1;2;1;50;76;1;3;;2;2;2;2;;;2;;;;;;;;1;76;831.692.974.247.321
979845;1;3;1;50;76;1;3;;2;2;2;2;;;2;;;;;;;;1;76;831.692.974.247.321
979847;1;1;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;626.376.911.768.181
979847;1;2;1;50;76;2;4;;1;;;;;;;;;;;;;;1;76;626.376.911.768.181
979847;1;3;1;50;76;2;3;;2;2;2;2;;;2;;;;;;;;1;76;626.376.911.768.181
979847;2;1;2;50;76;1;6;ESTUVO EMFERMO;2;2;2;2;;;2;;;;;;;;1;76;626.376.911.768.181
979847;2;2;2;50;76;2;4;;2;2;2;2;;;2;;;;;;;;1;76;626.376.911.768.181
979847;2;3;2;50;76;2;6;OCIO;2;2;2;2;;;2;;;;;;;;1;76;626.376.911.768.181
979851;1;1;1;50;76;1;6;OCIO;2;2;2;2;;;1;10;;;;;;;1;76;667.053.696.270.828
979851;1;2;1;50;76;2;4;;2;2;2;2;;;2;;;;;;;;1;76;667.053.696.270.828
979851;1;3;1;50;76;3;4;;2;2;2;2;;;2;;;;;;;;1;76;667.053.696.270.828
979851;1;4;1;50;76;4;1;;;;;;;;;;;;;;;;1;76;667.053.696.270.828
979851;1;5;1;50;76;3;3;;2;2;2;2;;;1;12;;;;;;;1;76;667.053.696.270.828
979851;1;7;1;50;76;7;2;;2;2;2;1;2;;;;;;;;;1;1;76;667.053.696.270.828
979854;1;1;1;50;76;1;3;;2;2;2;2;;;2;;;;;;;;1;76;913.994.689.625.103
979854;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;913.994.689.625.103
979856;1;1;1;50;76;1;6;DESCANSAR;2;2;2;2;;;1;9;;;;;;;1;76;530.912.486.180.375
979856;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;530.912.486.180.375
979856;1;3;1;50;76;2;5;;;;;;;;;;;;;;;;1;76;530.912.486.180.375
979859;1;1;1;50;76;1;4;;2;2;2;2;;;2;;;;;;;;1;76;778.266.062.837.887
979859;1;2;1;50;76;2;6;DEPORTE;1;;;;;;;;;;;;;;1;76;778.266.062.837.887
979859;1;3;1;50;76;3;1;;;;;;;;;;;;;;;;1;76;778.266.062.837.887
979859;1;4;1;50;76;4;1;;;;;;;;;;;;;;;;1;76;778.266.062.837.887
979862;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;778.114.771.417.985
979862;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;778.114.771.417.985
979862;1;3;1;50;76;1;4;;2;2;2;2;;;1;8;;2;;1;4;1;1;76;778.114.771.417.985
979862;1;4;1;50;76;4;1;;;;;;;;;;;;;;;;1;76;778.114.771.417.985
979865;1;1;1;50;76;1;6;VACACIONES;2;2;1;;;;;;;;;;;;1;76;685.470.618.255.898
979865;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;685.470.618.255.898
979865;1;3;1;50;76;3;1;;;;;;;;;;;;;;;;1;76;685.470.618.255.898
979865;1;4;1;50;76;4;3;;2;2;2;2;;;2;;;;;;;;1;76;685.470.618.255.898
979867;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;991.326.351.362.657
979867;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;991.326.351.362.657
979867;1;3;1;50;76;1;3;;2;2;2;2;;;2;;;;;;;;1;76;991.326.351.362.657
979867;1;4;1;50;76;1;3;;2;2;2;2;;;2;;;;;;;;1;76;991.326.351.362.657
979869;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;831.243.277.612.668
979869;2;1;2;50;76;1;1;;;;;;;;;;;;;;;;1;76;831.243.277.612.668
979869;2;2;2;50;76;2;1;;;;;;;;;;;;;;;;1;76;831.243.277.612.668
979869;2;3;2;50;76;2;3;;2;2;2;2;;;2;;;;;;;;1;76;831.243.277.612.668
979869;2;4;2;50;76;4;1;;;;;;;;;;;;;;;;1;76;831.243.277.612.668
979874;1;1;1;50;76;1;4;;2;2;2;2;;;2;;;;;;;;1;76;55.916.945.584.691
979874;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;55.916.945.584.691
979874;1;3;1;50;76;3;1;;;;;;;;;;;;;;;;1;76;55.916.945.584.691
979877;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;648.364.300.660.371
979877;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;648.364.300.660.371
979877;1;3;1;50;76;3;1;;;;;;;;;;;;;;;;1;76;648.364.300.660.371
979879;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;797.100.351.957.165
979879;1;2;1;50;76;1;3;;2;2;2;2;;;1;9;;;;;;;1;76;797.100.351.957.165
979883;1;1;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;957.823.728.848.808
979883;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;957.823.728.848.808
979883;1;3;1;50;76;2;3;;2;2;2;2;;;2;;;;;;;;1;76;957.823.728.848.808
979887;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;640.702.870.675.788
979887;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;640.702.870.675.788
979887;1;3;1;50;76;3;1;;;;;;;;;;;;;;;;1;76;640.702.870.675.788
979889;1;1;1;50;76;1;4;;2;2;2;2;;;2;;;;;;;;1;76;714.464.910.558.076
979889;1;2;1;50;76;2;6;DILIGENCIAS PERSONALES;2;2;2;2;;;1;9;;;;;;;1;76;714.464.910.558.076
979889;1;3;1;50;76;3;3;;2;2;2;2;;;2;;;;;;;;1;76;714.464.910.558.076
979889;1;4;1;50;76;4;3;;2;1;;;;;;;;;;;;;1;76;714.464.910.558.076
979891;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;860.152.154.807.429
979891;1;2;1;50;76;2;4;;1;;;;;;;;;;;;;;1;76;860.152.154.807.429
979891;1;3;1;50;76;1;3;;2;2;2;2;;;1;9;;;;;;;1;76;860.152.154.807.429
979891;1;4;1;50;76;4;6;ESTUVO EMFERMA;2;2;2;2;;;1;11;;;;;;;1;76;860.152.154.807.429
979894;1;1;1;50;76;1;4;;1;;;;;;;;;;;;;;1;76;861.659.521.717.944
979894;1;2;1;50;76;2;6;VER TV;2;2;2;1;2;;;;;;;;;1;1;76;861.659.521.717.944
979894;1;3;1;50;76;3;1;;;;;;;;;;;;;;;;1;76;861.659.521.717.944
979894;1;6;1;50;76;1;3;;2;2;2;2;;;2;;;;;;;;1;76;861.659.521.717.944
979896;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;957.823.728.848.808
979896;1;2;1;50;76;2;4;;1;;;;;;;;;;;;;;1;76;957.823.728.848.808
979896;1;3;1;50;76;2;3;;2;2;2;2;;;2;;;;;;;;1;76;957.823.728.848.808
979898;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;682.803.380.976.048
979898;1;5;1;50;76;5;4;;2;2;2;1;1;;;;;;;;;1;1;76;682.803.380.976.048
979901;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;993.923.718.049.478
979901;1;4;1;50;76;4;1;;;;;;;;;;;;;;;;1;76;993.923.718.049.478
979901;1;5;1;50;76;5;1;;;;;;;;;;;;;;;;1;76;993.923.718.049.478
979901;1;6;1;50;76;1;3;;2;2;2;2;;;2;;;;;;;;1;76;993.923.718.049.478
979904;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;784.244.218.867.489
979906;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;111.232.010.776.032
979906;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;111.232.010.776.032
979906;1;3;1;50;76;3;1;;;;;;;;;;;;;;;;1;76;111.232.010.776.032
979906;1;4;1;50;76;4;3;;2;2;2;2;;;2;;;;;;;;1;76;111.232.010.776.032
979908;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;111.232.010.776.032
979908;1;2;1;50;76;2;4;;2;2;2;1;1;;;;;;;;;1;1;76;111.232.010.776.032
979908;1;3;1;50;76;3;3;;2;2;2;2;;;2;;;;;;;;1;76;111.232.010.776.032
979908;1;4;1;50;76;4;3;;2;2;2;2;;;2;;;;;;;;1;76;111.232.010.776.032
979911;1;1;1;50;76;1;4;;2;2;2;2;;;1;9;;;;;;;1;76;114.725.872.341.311
979911;1;2;1;50;76;2;2;;2;2;2;1;3;;;;;;;;;1;1;76;114.725.872.341.311
979911;1;3;1;50;76;3;4;;2;2;2;2;;;1;2;;2;;1;2;1;1;76;114.725.872.341.311
979911;1;4;1;50;76;4;1;;;;;;;;;;;;;;;;1;76;114.725.872.341.311
979911;2;1;2;50;76;1;1;;;;;;;;;;;;;;;;1;76;114.725.872.341.311
979914;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;122.747.043.952.035
979914;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;122.747.043.952.035
979914;1;3;1;50;76;3;3;;2;2;2;1;2;;;;;;;;;1;1;76;122.747.043.952.035
979914;3;1;3;50;76;1;1;;;;;;;;;;;;;;;;1;76;122.747.043.952.035
979914;3;2;3;50;76;2;1;;;;;;;;;;;;;;;;1;76;122.747.043.952.035
979919;1;1;1;50;76;1;4;;2;2;2;2;;;2;;;;;;;;1;76;880.267.219.626.626
979921;1;1;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;112.049.447.952.855
979921;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;112.049.447.952.855
979921;1;3;1;50;76;3;3;;2;2;2;2;;;1;12;;;;;;;1;76;112.049.447.952.855
979924;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;110.119.367.490.528
979924;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;110.119.367.490.528
979926;1;1;1;50;76;2;6;OCIO;2;2;2;2;;;2;;;;;;;;1;76;11.337.347.445.668
979926;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;11.337.347.445.668
979926;1;3;1;50;76;2;3;;2;2;2;2;;;2;;;;;;;;1;76;11.337.347.445.668
979926;1;4;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;11.337.347.445.668
979929;1;1;1;50;76;1;4;;2;2;2;2;;;2;;;;;;;;1;76;119.151.178.628.182
979929;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;119.151.178.628.182
979929;1;3;1;50;76;3;3;;2;2;2;2;;;2;;;;;;;;1;76;119.151.178.628.182
979929;1;5;1;50;76;5;4;;2;2;2;2;;;1;5;;1;1;;3;1;1;76;119.151.178.628.182
979929;1;7;1;50;76;7;1;;;;;;;;;;;;;;;;1;76;119.151.178.628.182
979932;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;124.725.613.950.531
979932;1;2;1;50;76;2;4;;1;;;;;;;;;;;;;;1;76;124.725.613.950.531
979932;2;1;2;50;76;1;1;;;;;;;;;;;;;;;;1;76;124.725.613.950.531
979932;2;2;2;50;76;1;3;;2;2;2;2;;;2;;;;;;;;1;76;124.725.613.950.531
979932;2;4;2;50;76;1;1;;;;;;;;;;;;;;;;1;76;124.725.613.950.531
979934;1;1;1;50;76;3;1;;;;;;;;;;;;;;;;1;76;11.337.347.445.668
979934;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;11.337.347.445.668
979934;1;3;1;50;76;3;6;ENTRENANDO FUTBOL;2;2;2;2;;;2;;;;;;;;1;76;11.337.347.445.668
979934;1;4;1;50;76;4;6;OCIO;2;2;2;2;;;1;4;;2;;2;;;1;76;11.337.347.445.668
979937;1;1;1;50;76;1;2;;2;2;2;1;4;;;;;;;;;1;1;76;803.233.171.354.814
979937;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;803.233.171.354.814
979937;1;3;1;50;76;2;3;;2;2;2;2;;;2;;;;;;;;1;76;803.233.171.354.814
979941;1;1;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;11.042.239.446.978
979941;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;11.042.239.446.978
979946;1;1;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;104.155.703.240.116
979946;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;104.155.703.240.116
979948;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;754.512.603.929.668
979949;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;700.518.777.692.093
979949;1;2;1;50;76;1;3;;2;2;2;2;;;2;;;;;;;;1;76;700.518.777.692.093
979949;1;3;1;50;76;1;4;;2;2;2;2;;;2;;;;;;;;1;76;700.518.777.692.093
979953;1;1;1;50;76;1;4;;2;2;2;2;;;2;;;;;;;;1;76;657.578.352.523.932
979953;1;2;1;50;76;2;4;;2;2;2;2;;;2;;;;;;;;1;76;657.578.352.523.932
979955;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;977.380.218.496.674
979955;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;977.380.218.496.674
979955;1;3;1;50;76;2;3;;2;2;2;2;;;2;;;;;;;;1;76;977.380.218.496.674
979958;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;8.290.956.075.605
979958;1;2;1;50;76;2;2;;2;2;2;1;2;;;;;;;;;1;1;76;8.290.956.075.605
979958;1;3;1;50;76;1;3;;2;2;2;2;;;2;;;;;;;;1;76;8.290.956.075.605
979960;1;1;1;50;76;5;1;;;;;;;;;;;;;;;;1;76;953.250.258.161.629
979960;1;2;1;50;76;5;1;;;;;;;;;;;;;;;;1;76;953.250.258.161.629
979960;1;5;1;50;76;5;4;;2;2;2;2;;;2;;;;;;;;1;76;953.250.258.161.629
979960;1;6;1;50;76;5;6;OCIO;2;2;2;2;;;1;11;;;;;;;1;76;953.250.258.161.629
979960;1;7;1;50;76;5;1;;;;;;;;;;;;;;;;1;76;953.250.258.161.629
979960;1;8;1;50;76;5;1;;;;;;;;;;;;;;;;1;76;953.250.258.161.629
979960;1;9;1;50;76;9;4;;2;2;2;2;;;1;2;;2;;2;;;1;76;953.250.258.161.629
979963;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;967.500.971.310.968
979963;1;2;1;50;76;2;4;;2;2;2;2;;;2;;;;;;;;1;76;967.500.971.310.968
979963;1;3;1;50;76;3;1;;;;;;;;;;;;;;;;1;76;967.500.971.310.968
979963;1;4;1;50;76;4;1;;;;;;;;;;;;;;;;1;76;967.500.971.310.968
979966;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;923.605.579.367.209
979966;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;923.605.579.367.209
979966;1;3;1;50;76;3;1;;;;;;;;;;;;;;;;1;76;923.605.579.367.209
979966;1;5;1;50;76;5;1;;;;;;;;;;;;;;;;1;76;923.605.579.367.209
979969;1;1;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;812.018.739.991.593
979969;1;2;1;50;76;2;4;;2;2;2;2;;;1;3;;1;2;;;;1;76;812.018.739.991.593
979969;1;4;1;50;76;4;1;;;;;;;;;;;;;;;;1;76;812.018.739.991.593
979969;1;5;1;50;76;5;1;;;;;;;;;;;;;;;;1;76;812.018.739.991.593
979972;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;816.474.407.003.626
979972;1;2;1;50;76;2;2;;2;2;2;1;3;;;;;;;;;1;1;76;816.474.407.003.626
979972;1;3;1;50;76;1;4;;2;2;2;2;;;2;;;;;;;;1;76;816.474.407.003.626
979974;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;75.797.282.866.006
979974;1;2;1;50;76;1;3;;2;2;2;2;;;2;;;;;;;;1;76;75.797.282.866.006
979974;2;1;2;50;76;1;1;;;;;;;;;;;;;;;;1;76;75.797.282.866.006
979976;1;1;1;50;76;1;2;;1;;;;;;;;;;;;;;1;76;12.331.043.947.635
979976;1;2;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;12.331.043.947.635
979978;1;1;1;50;76;2;6;NADA;2;2;2;2;;;1;8;;1;2;;;;1;76;818.066.179.496.444
979978;1;2;1;50;76;2;4;;1;;;;;;;;;;;;;;1;76;818.066.179.496.444
979978;1;3;1;50;76;3;1;;;;;;;;;;;;;;;;1;76;818.066.179.496.444
979978;1;4;1;50;76;2;6;ANDAR LA CALLE;2;2;2;1;1;;;;;;;;;1;1;76;818.066.179.496.444
979978;1;5;1;50;76;5;1;;;;;;;;;;;;;;;;1;76;818.066.179.496.444
979978;1;6;1;50;76;2;1;;;;;;;;;;;;;;;;1;76;818.066.179.496.444
979982;1;1;1;50;76;1;4;;2;2;2;2;;;1;10;;;;;;;1;76;993.139.064.555.136
979982;1;5;1;50;76;5;6;NADA;2;2;2;1;1;;;;;;;;;1;1;76;993.139.064.555.136
979986;1;1;1;50;76;1;6;MANDADOS;2;2;2;2;;;2;;;;;;;;1;76;907.998.760.368.049
979986;1;2;1;50;76;2;4;;2;2;2;2;;;2;;;;;;;;1;76;907.998.760.368.049
979986;1;3;1;50;76;3;6;JUGANDO FUTBOL;2;2;2;2;;;2;;;;;;;;1;76;907.998.760.368.049
979986;1;4;1;50;76;4;6;ENFERMO;2;2;2;1;2;;;;;;;;;1;1;76;907.998.760.368.049
979986;1;5;1;50;76;5;3;;2;2;2;1;2;;;;;;;;;1;1;76;907.998.760.368.049
979989;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;102.968.550.823.362
979989;1;2;1;50;76;2;4;;1;;;;;;;;;;;;;;1;76;102.968.550.823.362
979990;1;1;1;50;76;1;1;;;;;;;;;;;;;;;;1;76;918.658.618.715.569
