Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011;Area
3385522;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;01;20;164,868011182925;20
3385522;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;1;01;20;164,868011182925;20
3385523;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;01;20;172,725439807657;20
3385523;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;20;172,725439807657;20
3385523;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;20;172,725439807657;20
3385523;1;4;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;1;01;20;172,725439807657;20
3385523;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;1;01;20;172,725439807657;20
3385524;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;01;20;138,787420519424;20
3385525;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;20;227,036149120607;20
3385525;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;28; ; ; ; ; ; ;1;01;20;227,036149120607;20
3385526;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;5; ; ; ; ; ; ;1;01;20;163,53014899061;20
3385526;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;25; ; ; ; ; ; ;1;01;20;163,53014899061;20
3385527;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;20;125,334746797012;20
3385528;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;20; ; ; ; ; ; ;1;01;20;153,484453420675;20
3385529;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;10; ; ; ; ; ; ;1;01;20;187,244246774145;20
3385530;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;20;162,520366534714;20
3385530;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;20;162,520366534714;20
3385530;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;20;162,520366534714;20
3385531;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;01;15;100,794597472525;15
3385531;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;15;100,794597472525;15
3385532;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;15;81,5793044615303;15
3385532;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;35; ; ; ; ;2; ; ; ;1;01;15;81,5793044615303;15
3385532;1;5;1;90; ;1;1;2;2;2;1;2;2;2;2;2;21; ; ; ;3; ; ; ; ;1;01;15;81,5793044615303;15
3385533;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;15;66,4145274721552;15
3385533;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;01;15;66,4145274721552;15
3385534;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;15;63,7254056466801;15
3385534;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;01;15;63,7254056466801;15
3385534;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;15;63,7254056466801;15
3385535;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;15;79,037447468127;15
3385535;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;45; ; ; ; ; ; ; ; ;1;01;15;79,037447468127;15
3385535;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;15;79,037447468127;15
3385536;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;15;98,2527404791217;15
3385536;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;15;98,2527404791217;15
3385537;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;15;85,619792679094;15
3385537;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;15;85,619792679094;15
3385538;1;1;1;90; ;2;1;1;1;2;2;2;2;2;2; ;15;20;7; ; ; ; ; ; ;1;01;15;80,7793885865348;15
3385538;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;15;80,7793885865348;15
3385538;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;1;01;15;80,7793885865348;15
3385538;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;15;80,7793885865348;15
3385539;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;10;15; ; ; ; ; ; ; ; ;1;01;15;73,5300230216614;15
3385540;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;15;79,1669759765676;15
3385540;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;01;15;79,1669759765676;15
3385541;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;15;72,0337441034303;15
3385541;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;01;15;72,0337441034303;15
3385541;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;15;72,0337441034303;15
3385542;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;15;100,665068964084;15
3385542;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;15;100,665068964084;15
3385542;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;01;15;100,665068964084;15
3385543;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;01;15;62,118349250359;15
3385544;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;15;79,1669759765676;15
3385544;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;01;15;79,1669759765676;15
3385545;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;01;15;88,0321211640568;15
3385545;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;01;15;88,0321211640568;15
3385545;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;15;88,0321211640568;15
3385546;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;15;91,2701755073158;15
3385546;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;1;01;15;91,2701755073158;15
3385546;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;15;91,2701755073158;15
3385546;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;15;91,2701755073158;15
3385546;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;15;91,2701755073158;15
3385546;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;15;91,2701755073158;15
3385547;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;15;98,1232119706811;15
3385547;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;3; ; ; ; ;8; ; ; ;1;01;15;98,1232119706811;15
3385547;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;01;15;98,1232119706811;15
3385548;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;15;100,25609092034;15
3385548;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;01;15;100,25609092034;15
3385549;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;15;79,1669759765676;15
3385549;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;01;15;79,1669759765676;15
3385550;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;15;91,249037114425;15
3385550;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;01;15;91,249037114425;15
3385551;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;15;79,037447468127;15
3385551;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;01;15;79,037447468127;15
3385551;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;15;79,037447468127;15
3385552;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;15;83,7459707463164;15
3385553;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;1;01;15;83,6164422378759;15
3385553;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;15;83,6164422378759;15
3385554;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;15;79,1669759765676;15
3385554;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;26; ; ; ; ; ; ; ; ;1;01;15;79,1669759765676;15
3385555;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;15;90,9899800975438;15
3385555;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;15;90,9899800975438;15
3385555;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;15;90,9899800975438;15
3385555;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;15;90,9899800975438;15
3385556;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;1;01;63;111,600407884036;63
3385556;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;63;111,600407884036;63
3385556;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;1;01;63;111,600407884036;63
3385556;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;1;01;63;111,600407884036;63
3385556;1;7;1;90; ;2;1;2;1;2;2;1;2;2;2; ;3; ;72; ; ;3; ; ; ;1;01;63;111,600407884036;63
3385557;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;63;70,19824010146;63
3385557;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;01;63;70,19824010146;63
3385557;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;01;63;70,19824010146;63
3385558;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;227,146365841666;63
3385558;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;227,146365841666;63
3385559;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;63;115,115175255222;63
3385559;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;63;115,115175255222;63
3385560;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;63;154,527930179087;63
3385560;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;63;154,527930179087;63
3385561;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;63;180,127225847974;63
3385561;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;63;180,127225847974;63
3385561;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;1;01;63;180,127225847974;63
3385562;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;100,427380704821;63
3385562;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;63;100,427380704821;63
3385562;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;63;100,427380704821;63
3385562;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;35; ; ; ; ; ; ;1;01;63;100,427380704821;63
3385563;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;35; ; ; ; ; ; ;1;01;63;190,215851408842;63
3385564;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;63;82,7184777469123;63
3385564;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;63;82,7184777469123;63
3385564;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;63;82,7184777469123;63
3385565;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;01;63;205,641856715209;63
3385565;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;63;205,641856715209;63
3385565;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;205,641856715209;63
3385565;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;01;63;205,641856715209;63
3385566;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;63;152,082237498217;63
3385566;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;14; ; ; ; ; ; ;1;01;63;152,082237498217;63
3385567;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;134,07254328143;63
3385567;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;1;01;63;134,07254328143;63
3385567;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;134,07254328143;63
3385567;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;63;134,07254328143;63
3385568;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;01;63;127,503274169819;63
3385568;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;127,503274169819;63
3385568;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;127,503274169819;63
3385568;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;127,503274169819;63
3385569;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;130,7693132894;63
3385569;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;1;01;63;130,7693132894;63
3385569;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;130,7693132894;63
3385570;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;63;111,896610064844;63
3385571;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;181,843974627373;63
3385571;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;01;63;181,843974627373;63
3385571;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;63;181,843974627373;63
3385571;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;181,843974627373;63
3385571;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;63;181,843974627373;63
3385571;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;181,843974627373;63
3385572;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;1;01;63;108,545906143611;63
3385572;1;2;1;90; ;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ;3; ;1;01;63;108,545906143611;63
3385573;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;63;97,1754221815249;63
3385573;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;97,1754221815249;63
3385573;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;63;97,1754221815249;63
3385574;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;63;144,194562175216;63
3385574;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;1;01;63;144,194562175216;63
3385575;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;19; ; ; ; ; ; ; ; ;1;01;63;92,8071033077803;63
3385576;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;127,550748099022;63
3385576;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;1;01;63;127,550748099022;63
3385577;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;01;63;172,467683252784;63
3385578;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;63;130,755232693115;63
3385578;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;60; ; ; ; ; ; ; ; ;1;01;63;130,755232693115;63
3385578;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;63;130,755232693115;63
3385578;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;01;63;130,755232693115;63
3385578;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;63;130,755232693115;63
3385581;1;1;1;90; ;2;1;2;2;2;2;2;2;1;2; ;28; ; ; ; ; ; ;3; ;1;01;63;92,8071033077803;63
3385582;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;01;63;130,7693132894;63
3385582;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;63;130,7693132894;63
3385582;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;01;63;130,7693132894;63
3385583;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;01;63;79,2356691078277;63
3385583;1;2;1;90; ;2;1;2;2;2;2;1;1;2;2; ;18; ; ; ; ;1;6; ; ;1;01;63;79,2356691078277;63
3385583;1;3;1;90; ;2;2;1;2;2;2;2;2;2;2; ; ;11; ; ; ; ; ; ; ;1;01;63;79,2356691078277;63
3385583;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;11; ; ; ; ; ; ; ; ;1;01;63;79,2356691078277;63
3385584;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;63;97,1754221815249;63
3385584;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;22; ; ; ; ; ; ; ; ;1;01;63;97,1754221815249;63
3385584;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;63;97,1754221815249;63
3385585;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;01;63;74,8673502340831;63
3385585;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;01;63;74,8673502340831;63
3385586;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3385586;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3385586;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3385586;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3385586;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;63;68,8620192307711;63
3385587;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;15; ; ; ; ;4; ; ; ;1;01;63;214,870870639216;63
3385587;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;52; ; ; ; ;44; ; ; ;1;01;63;214,870870639216;63
3385587;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;63;214,870870639216;63
3385587;1;4;1;90; ;2;1;2;2;2;2;1;2;2;2; ;14; ; ; ; ;5; ; ; ;1;01;63;214,870870639216;63
3385589;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;63;185,546741276219;63
3385589;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;50; ; ; ; ; ; ; ; ;1;01;63;185,546741276219;63
3385590;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;63;93,9568569911469;63
3385590;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;63;93,9568569911469;63
3385591;1;1;1;90; ;2;1;1;2;2;2;2;2;2;2; ;14;8; ; ; ; ; ; ; ;1;01;63;153,462841297372;63
3385592;1;1;1;90; ;2;1;1;2;2;2;2;2;2;2; ;18;25; ; ; ; ; ; ; ;1;01;63;111,896610064844;63
3385593;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;73;231,723476809408;73
3385593;1;2;1;90; ;2;1;2;2;2;2;2;2;1;2; ;28; ; ; ; ; ; ;2; ;1;01;73;231,723476809408;73
3385594;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;01;73;317,613814131907;73
3385594;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;1;01;73;317,613814131907;73
3385594;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;73;317,613814131907;73
3385594;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;73;317,613814131907;73
3385595;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;73;181,149283877055;73
3385595;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;73;181,149283877055;73
3385596;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;01;73;181,149283877055;73
3385596;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;73;181,149283877055;73
3385597;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;73;222,548566368533;73
3385597;1;2;1;90; ;2;1;1;1;2;2;2;2;2;2; ;7;7;5; ; ; ; ; ; ;1;01;73;222,548566368533;73
3385598;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;73;335,29707609152;73
3385598;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;73;335,29707609152;73
3385599;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;01;73;164,275252363075;73
3385599;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;14; ; ;1; ; ; ; ; ;1;01;73;164,275252363075;73
3385599;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;28; ; ;35; ; ; ; ; ;1;01;73;164,275252363075;73
3385600;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;01;73;258,654396958967;73
3385600;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;73;258,654396958967;73
3385600;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;73;258,654396958967;73
3385602;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;15; ; ; ; ;2; ; ; ;1;01;73;308,366155941961;73
3385603;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;01;73;259,172506388329;73
3385603;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;01;73;259,172506388329;73
3385603;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;01;73;259,172506388329;73
3385604;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;1;01;73;220,032173342629;73
