DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6910,P6910S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P760,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P9450,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6915S1,P6915,P6585S4A2,P6773,P6773S1,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,CLASE,OCI,P6420S1,RAMA4D,OFICIO,RAMA2D,RAMA4DP8,RAMA2DP8,DPTO,fex_c_2011
632403,1,1,60,1,1,,,1,2,,2,2,2,0,8,,1,,120000,2,,,1,80000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,24,1,,24,,,1,7,16,2,,,,,,2,8,,,,2,,,,1,,,,,,1,,,,2,2,,,,1,20,4,,80000,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,1,14,2,1,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,3,2,3,3,3,2,2,3,5,,2,1,,118,62,1,,,15,10.288.890.520.625
632403,1,2,60,2,,,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,30000,1,150000,3,,12,14,2,,14,,,1,7,17,2,,,,,,1,8,,,,2,,,,1,,,,,,1,,,,2,2,,,,1,10,4,,25000,,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,16,2,1,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,2,2,2,2,3,3,3,,2,1,,121,61,1,,,15,10.288.890.520.625
632403,1,5,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,120000,1,360000,3,,12,21,2,,21,,,1,7,18,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,2,1,,1750,75,17,,,15,10.288.890.520.625
632404,1,1,60,2,,,,,,,,,,276,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,210000,1,800000,3,,12,21,2,,21,,,1,7,17,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,9,,2,1,,124,62,1,,,15,506.795.713.518.236
632404,1,2,60,2,,,,,,,,,,180,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,100000,1,600000,3,,12,35,2,,35,,,1,7,17,2,,,,,,1,8,,,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,20,2,1,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,2,2,2,2,3,3,3,,2,1,,121,62,1,,,15,506.795.713.518.236
632405,1,1,60,1,1,,,1,2,,2,2,2,0,8,,1,,60000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,40,,.,40,,,1,7,16,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,2,,2,3,2,3,3,2,2,2,3,9,,2,1,,118,62,1,,,15,63.689.182.161.411
632408,1,1,60,2,,,,,,,,,,500,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,150000,1,800000,3,,12,14,2,,17,,,1,9,12,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,2,2,3,3,2,2,3,3,3,,2,1,,124,61,1,,,15,506.795.713.518.236
632410,1,1,60,2,,,,,,,,,,0,8,,1,,80000,2,,,1,30000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,7,16,2,,,,,,3,8,,,,2,,,,1,,,,,,1,,,,2,2,,,,1,14,4,,12000,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,3,3,3,3,2,2,3,3,,2,1,,115,62,1,,,15,813.606.448.350.955
632411,1,1,60,2,,,,,,,,,,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,5,600000,3,,12,42,,.,42,,,1,8,16,2,,,,,,2,8,,,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,3,3,3,2,2,3,3,9,,2,1,,115,62,1,,,15,130.686.767.600.544
632411,1,3,60,2,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,48,,.,48,,,1,7,16,2,,,,,,2,8,,,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,3,3,3,2,2,2,3,3,,2,1,,116,62,1,,,15,130.686.767.600.544
632411,1,4,60,2,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,30,2,,30,,,1,7,16,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,1,2,1,1,1,2,2,,2,1,,2,3,3,3,3,2,2,2,3,3,,2,1,,116,62,1,,,15,130.686.767.600.544
632412,1,1,60,2,,,,,,,,,,320,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,100000,1,1300000,3,,12,48,,.,48,,,1,7,16,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,3,3,3,2,2,3,3,2,,2,1,,118,61,1,,,15,632.784.852.197.822
632414,1,1,60,2,,,,,,,,,,360,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,2000000,3,,12,48,,.,48,,,1,7,15,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,1,2,5,,100000,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,3,3,2,3,3,3,,2,1,,118,61,1,,,15,813.606.448.350.955
632414,1,2,60,2,,,,,,,,,,360,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,100000,1,300000,2,,12,48,,.,48,,,1,6,15,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,3,3,2,3,3,3,,2,1,,124,61,1,,,15,813.606.448.350.955
632418,1,1,60,2,,,,,,,,,,240,1,,1,,120000,2,,,2,,1,20000,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,52,,.,52,,,1,7,16,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,2,1,,121,60,1,,,15,886.881.793.339.484
632422,1,2,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,250000,1,3000000,3,,12,60,,.,60,,,1,7,16,2,,,,,,3,8,,,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,3,3,3,2,2,3,3,3,,2,1,,121,62,1,,,15,729.812.111.758
632422,1,3,60,2,,,,,,,,,,36,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,2,,21,,,1,7,10,2,,,,,,2,8,,,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,3,2,2,3,4,3,,2,1,,121,62,1,,,15,729.812.111.758
632422,1,4,60,2,,,,,,,,,,0,8,,1,,40000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,3,30,1,,30,,,1,7,15,2,,,,,,2,8,,,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,3,2,3,3,2,2,3,3,,2,1,,118,62,1,,,15,729.812.111.758
632423,1,1,60,1,1,,,1,1,,2,2,2,2,1,,1,,100000,2,,,1,3000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,20,1,,20,,,1,7,17,2,,,,,,2,9,,,,2,,,,1,,,,,,,,1,,2,1,240,8,,2,,,,,1,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,1,40,2,1,1,1,1,1,2,1,2,1,2,2,2,,2,1,,3,3,3,3,3,3,2,2,3,9,,2,1,,4521,95,45,,,15,121.909.784.386.664
632423,1,2,60,2,,,,,,,,,,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,60000,1,800000,3,,12,20,2,,20,,,1,8,12,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,9,,2,1,,121,61,1,,,15,121.909.784.386.664
632426,1,1,60,2,,,,,,,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,100000,1,1200000,2,,6,48,,.,48,,,1,8,16,2,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,3,3,2,2,3,9,,2,1,,4521,95,45,,,15,114.687.441.794.535
632427,1,1,60,2,,,,,,,,,,120,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,400000,12,4000000,2,,12,48,,.,48,,,1,8,16,2,,,,,,3,8,,,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,2,,2,1,,116,60,1,,,15,12.570.042.208.631
632427,1,2,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,60000,1,700000,3,,12,20,2,,20,,,1,8,14,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,9,,2,1,,121,62,1,,,15,12.570.042.208.631
632427,1,3,60,2,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,100000,1,1000000,2,,12,48,,.,48,,,1,8,16,2,,,,,,5,8,,,,2,,,,1,,,,1,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,3,2,2,2,2,3,4,2,,2,1,,116,62,1,,,15,12.570.042.208.631
632427,1,4,60,2,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,2,,12,6,,1,8,10,2,,,,,,2,8,,,,2,,,,1,,,,1,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,2,,2,1,,124,62,1,,,15,12.570.042.208.631
632430,1,1,60,2,,,,,,,,,,124,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,4000000,1,4500000,3,,12,48,,.,48,,,1,8,16,2,,,,,,2,8,,,,2,,,,1,,,1,1,,,,,,2,1,4,4,,2,,,,,5,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,4,2,,2,1,,118,97,1,,,15,682.001.894.696.582
632431,1,1,60,1,1,,,1,2,,2,2,2,180,1,,1,,80000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,40,,.,40,,,1,10,15,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,3,3,3,,2,1,,121,62,1,,,15,102.464.054.474.869
632433,1,1,60,1,1,,,1,2,,2,2,2,0,8,,1,,100000,2,,,1,30000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,11,20,1,,20,,,1,8,16,2,,,,,,2,8,,,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,1,40,2,2,1,1,1,1,2,1,2,1,1,2,2,,2,1,,3,3,2,3,3,2,2,1,3,3,,2,1,,115,62,1,,,15,123.335.198.030.386
632434,1,1,60,1,2,1,,1,1,,1,2,1,180,1,,1,,462000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,462000,,2,1,2,2,,,,,,,,,,,12,48,,.,48,,,1,8,18,2,,,,,,4,7,,,,1,1,1,15,1,1,,,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,2,1,,7512,39,75,,,15,104.778.245.632.637
632434,1,2,60,2,,,,,,,,,,80,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,70000,1,800000,3,,11,21,2,,21,,,1,8,14,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,3,3,9,,2,1,,121,61,1,,,15,104.778.245.632.637
632435,1,1,60,2,,,,,,,,,,0,8,,1,,100000,2,,,1,80000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,24,1,,24,,,1,7,15,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,3,2,2,2,3,3,,2,1,,118,62,1,,,15,924.791.203.835.397
632436,1,1,60,2,,,,,,,,,,0,8,,1,,80000,2,,,1,50000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,30,1,,0,1,,1,8,17,2,,,,,,2,8,,,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,1,40,2,1,2,,,,,,,,,,,,,,,2,3,2,3,3,3,2,2,3,3,,2,1,,118,62,1,,,15,877.477.679.475.083
632438,1,1,60,2,,,,,,,,,,600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,40000,1,400000,3,,12,21,2,,21,,,1,8,12,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,2,3,,2,1,,1741,75,17,,,15,802.557.330.638.739
632440,1,1,60,2,,,,,,,,,,0,8,,1,,150000,2,,,1,150000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,40,,.,40,,,1,7,16,2,,,,,,2,8,,,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,9,,2,1,,116,62,1,,,15,113.106.646.393.776
632440,1,2,60,2,,,,,,,,,,0,8,,1,,90000,2,,,1,80000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,5,40,,.,40,,,1,7,16,2,,,,,,2,8,,,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,9,,2,1,,116,62,1,,,15,113.106.646.393.776
632442,1,1,60,2,,,,,,,,,,540,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,30000,1,350000,3,,12,21,2,,21,,,1,9,13,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,1,6,4,,1,14,6,,,1,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,2,3,,2,1,,1750,75,17,,,15,802.557.330.638.739
632443,1,1,60,2,,,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,100000,1,1100000,2,,12,52,,.,52,,,1,7,16,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,1,1,2,2,1,2,2,,2,2,,2,2,2,3,3,3,2,2,3,9,,2,1,,118,61,1,,,15,113.582.530.023.313
632444,1,2,60,2,,,,,,,,,,0,8,,1,,170000,2,,,1,120000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,15,2,,,,,,2,8,,,,2,,,,1,1,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,9,,2,1,,116,62,1,,,15,900.089.464.944.974
632445,1,1,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,60000,1,12,3,,12,21,2,,21,,,1,8,13,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,1,7,4,,20000,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,3,2,2,2,3,,2,1,,117,41,1,,,15,802.557.330.638.739
632446,1,1,60,2,,,,,,,,,,0,8,,1,,160000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,10,48,,.,48,,,1,8,16,2,,,,,,1,8,,,,2,,,,1,,,,,,1,,,,2,2,,,,1,14,4,,50000,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,9,,2,1,,115,62,1,,,15,112.541.113.118.661
632446,1,2,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,50000,1,400000,3,,10,12,2,,12,,,1,8,10,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,9,,2,1,,1720,75,17,,,15,112.541.113.118.661
632447,1,1,60,2,,,,,,,,,,0,8,,1,,30000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,30,2,,30,,,1,8,16,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,3,2,2,2,9,,2,1,,118,62,1,,,15,102.464.054.474.869
632448,1,1,60,2,,,,,,,,,,0,8,,1,,120000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,30,1,,30,,,1,8,16,2,,,,,,2,8,,,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,9,,2,1,,115,62,1,,,15,916.189.366.649.877
632448,1,3,60,2,,,,,,,,,,0,8,,1,,30000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,2,20,1,,20,,,1,8,16,2,,,,,,3,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,3,3,3,3,3,2,2,3,3,,2,1,,118,62,1,,,15,916.189.366.649.877
632449,1,1,60,2,,,,,,,,,,300,8,,1,,120000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,30,1,,30,,,1,8,16,2,,,,,,2,8,,,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,1,30,2,1,1,1,2,1,2,1,2,2,1,2,2,,2,1,,2,3,2,3,3,3,2,2,3,9,,2,1,,118,62,1,,,15,120.403.839.725.109
632449,1,2,60,2,,,,,,,,,,72,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,70000,1,700000,3,,12,30,2,,30,,,1,7,12,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,9,,2,1,,121,62,1,,,15,120.403.839.725.109
632451,1,2,60,2,,,,,,,,,,0,8,,1,,120000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,3,40,,.,40,,,1,8,16,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,2,2,3,3,3,2,2,3,9,,2,1,,115,62,1,,,15,972.964.757.745.352
632460,1,1,60,2,,,,,,,,,,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,120000,1,1080000,3,,12,35,2,,35,,,1,8,16,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,60,1,,2,,,,,12,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,3,2,3,3,6,,2,1,,121,62,1,,,15,146.909.326.982.752
632460,1,3,60,2,,,,,,,,,,36,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,30,2,,30,,,1,8,12,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,60,6,,2,,,,,36,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,3,3,3,3,3,2,3,3,8,,2,1,,121,62,1,,,15,146.909.326.982.752
632461,1,1,60,2,,,,,,,,,,540,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,0,1,0,3,,12,21,2,,21,,,1,7,16,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,3,2,3,3,3,,2,1,,124,62,1,,,15,802.557.330.638.739
632462,1,1,60,2,,,,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,180000,1,1620000,3,,12,35,2,,35,,,1,7,15,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,6,,2,1,,121,62,1,,,15,102.464.054.474.869
632463,1,1,60,2,,,,,,,,,,3,1,,1,,150000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,35,2,,35,,,1,6,17,2,,,,,,2,8,,,,2,,,,1,,,,,,1,,,,2,1,48,1,,2,,,,,3,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,2,1,,121,60,1,,,15,11.950.479.718.553
632464,1,1,60,2,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,180000,1,1620000,3,,12,28,2,,28,,,1,9,15,2,,,,,,1,8,,,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,3,3,3,3,3,2,3,3,8,,2,1,,121,61,1,,,15,880.174.541.521.101
