DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;DPTO;fex_c_2011
1080848;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;522,284579612318
1080848;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ;63;522,284579612318
1080849;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;63;704,74036841534
1080850;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ;63;1081,58422946985
1080850;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;63;1081,58422946985
1080850;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ;63;1081,58422946985
1080851;1;1;1;90; ;2; ;1;1;1;2;2;2;2;2;2; ; ;2;2;14; ; ; ; ; ; ;63;830,517103516255
1080851;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;1; ; ;21; ;14; ; ; ; ; ;12;63;830,517103516255
1080851;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ;63;830,517103516255
1080851;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ;63;830,517103516255
1080851;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;63;830,517103516255
1080852;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;569,753208190655
1080852;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ;63;569,753208190655
1080852;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;63;569,753208190655
1080853;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;1017,20707570071
1080853;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ;63;1017,20707570071
1080853;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;63;1017,20707570071
1080853;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;63;1017,20707570071
1080854;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;569,753208190655
1080854;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;34; ;22; ; ; ; ; ; ;63;569,753208190655
1080854;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;569,753208190655
1080855;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;708,155838909713
1080855;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ;63;708,155838909713
1080855;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;22; ; ; ; ; ; ; ; ;63;708,155838909713
1080855;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ;63;708,155838909713
1080856;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;13; ; ; ; ; ; ; ; ;63;522,284579612318
1080856;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;36; ; ; ; ; ; ; ; ;63;522,284579612318
1080857;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;690,112845289221
1080857;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;44; ;22; ; ; ; ; ; ;63;690,112845289221
1080857;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;690,112845289221
1080858;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;617,221836768991
1080858;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ;63;617,221836768991
1080858;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;63;617,221836768991
1080858;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ;63;617,221836768991
1080859;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;574,44351346518
1080860;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ;63;755,62446748805
1080860;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;4; ;48; ; ; ; ; ; ;63;755,62446748805
1080860;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ;63;755,62446748805
1080860;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;755,62446748805
1080860;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;755,62446748805
1080861;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;922,269818544038
1080861;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;33; ; ; ; ; ; ; ; ;63;922,269818544038
1080862;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;986,646972313178
1080865;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;509,3180281617
1080865;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;44; ;12; ; ; ; ; ; ;63;509,3180281617
1080866;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;569,753208190655
1080866;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;40; ;8; ; ; ; ; ; ;63;569,753208190655
1080866;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;22; ; ; ; ; ; ; ; ;63;569,753208190655
1080867;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;662,688837839352
1080867;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;44; ; ; ; ; ; ; ; ;63;662,688837839352
1080867;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ;63;662,688837839352
1080867;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;662,688837839352
1080868;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;44; ;14; ; ; ; ; ; ;63;719,130401264875
1080868;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;4; ;8; ; ; ; ; ; ;63;719,130401264875
1080868;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;18; ; ; ; ; ; ; ; ;63;719,130401264875
1080868;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;18; ; ; ; ; ; ; ; ;63;719,130401264875
1080869;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;1021,24617336702
1080869;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;48; ; ; ; ; ; ; ; ;63;1021,24617336702
1080869;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ;63;1021,24617336702
1080869;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;1021,24617336702
1080869;1;5;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;12; ;28; ; ; ; ; ; ;63;1021,24617336702
1080872;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;569,753208190655
1080872;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;60; ;8; ; ; ; ; ; ;63;569,753208190655
1080872;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ;63;569,753208190655
1080873;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;708,155838909713
1080873;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;44; ; ; ; ; ; ; ; ;63;708,155838909713
1080873;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;708,155838909713
1080873;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ;63;708,155838909713
1080874;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;827,101633021881
1080874;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;22; ;33; ; ; ; ; ; ;63;827,101633021881
1080875;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;704,74036841534
1080876;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;522,284579612318
1080876;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;44; ; ; ; ; ; ; ; ;63;522,284579612318
1080877;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;710,781093589621
1080877;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;44; ;12; ; ; ; ; ; ;63;710,781093589621
1080877;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;710,781093589621
1080878;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;594,029457777877
1080878;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;44; ; ; ; ; ; ; ; ;63;594,029457777877
1080878;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ;63;594,029457777877
1080878;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;594,029457777877
1080878;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;594,029457777877
1080878;1;6;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;28; ; ; ; ; ; ;63;594,029457777877
1080879;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;391,987724662159
1080879;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;48; ; ; ; ; ; ; ; ;63;391,987724662159
1080880;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;951,117346893159
1080880;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;951,117346893159
1080880;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;951,117346893159
1080881;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;44; ; ; ; ; ; ; ; ;63;892,916012079556
1080881;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;892,916012079556
1080881;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ;63;892,916012079556
1080882;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ;63;1106,25941232184
1080882;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;44; ;8; ; ; ; ; ; ;63;1106,25941232184
1080882;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;33; ; ; ; ; ; ; ; ;63;1106,25941232184
1080882;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;1106,25941232184
1080883;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;533,207544447128
1080883;1;3;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;33; ;12; ; ; ; ; ; ;63;533,207544447128
1080884;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;958,947106593842
1080885;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;1380,7218625569
1080885;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;32; ;44; ; ; ; ; ; ;63;1380,7218625569
1080886;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;996,89760548921
1080886;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;44; ;12; ; ; ; ; ; ;63;996,89760548921
1080888;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;505,376054421515
1080888;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;6; ;5; ; ; ; ; ; ;63;505,376054421515
1080888;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;505,376054421515
1080888;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ;63;505,376054421515
1080889;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;391,987724662159
1080889;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ;63;391,987724662159
1080890;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;522,284579612318
1080890;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;42; ; ; ; ; ; ; ; ;63;522,284579612318
1080891;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;602,350781736518
1080891;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;49; ;14; ; ; ; ; ; ;63;602,350781736518
1080891;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;602,350781736518
1080891;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;602,350781736518
1080891;1;6;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ;63;602,350781736518
1080891;1;7;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;602,350781736518
1080892;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;573,79230585696
1080892;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;3; ;6; ;3; ; ; ; ; ; ;63;573,79230585696
1080892;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ;63;573,79230585696
1080892;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;573,79230585696
1080893;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;443,495450906801
1080893;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;42; ;6; ; ; ; ; ; ;63;443,495450906801
1080893;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;443,495450906801
1080893;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ;63;443,495450906801
1080894;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;1030,35908774699
1080894;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;42; ; ; ; ; ; ; ; ;63;1030,35908774699
1080894;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ;63;1030,35908774699
1080894;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ;63;1030,35908774699
1080895;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;851,158396288794
1080895;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;42; ;4; ; ; ; ; ; ;63;851,158396288794
1080895;1;3;1;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;2; ; ; ; ; ; ;63;851,158396288794
1080895;1;4;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;42; ;6; ; ; ; ; ; ;63;851,158396288794
1080896;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;1380,7218625569
1080896;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;35; ;28; ; ; ; ; ; ;63;1380,7218625569
1080897;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;1121,59820371857
1080897;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;42; ;5; ; ; ; ; ; ;63;1121,59820371857
1080898;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;1155,38108719688
1080898;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;6; ;5; ; ; ; ; ; ;63;1155,38108719688
1080898;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ;63;1155,38108719688
1080898;1;4;1;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;3; ; ; ; ; ; ;63;1155,38108719688
1080899;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;63;1176,45812225319
1087284;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ;25;4064,74682548546
1087284;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;42; ; ; ; ; ; ; ; ;25;4064,74682548546
1087284;1;3;1;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;14; ; ; ; ; ; ;25;4064,74682548546
1087284;1;4;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;42; ;20; ; ; ; ; ; ;25;4064,74682548546
1087285;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;7; ;8; ; ; ; ; ; ;25;4998,19394101251
1087285;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;20; ;15; ; ; ; ; ; ;25;4998,19394101251
1087286;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;4; ;4; ; ; ; ; ; ; ; ;25;4770,67707054591
1087286;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ;25;4770,67707054591
1087286;1;3;1;90; ;2; ;1;2;2;2;2;1;2;2;2; ; ;7; ; ; ; ;4; ; ; ;25;4770,67707054591
1087286;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ;25;4770,67707054591
1087286;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;18; ; ; ; ; ; ; ; ;25;4770,67707054591
1087287;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ;25;4411,45851143192
1087287;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;4; ;20; ; ; ; ; ; ; ; ;25;4411,45851143192
1087292;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;4; ;4; ; ; ; ; ; ;25;6235,00794513622
1087292;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;4; ;14; ;12; ; ; ; ; ; ;25;6235,00794513622
1087293;1;1;1;90; ;1; ;2;2;1;2;2;2;2;2;2;5; ; ; ;12; ; ; ; ; ; ;25;6058,87974621709
1087293;1;2;1;90; ;1; ;1;2;1;2;1;2;2;2;2;2; ;20; ;21; ;1; ; ; ; ;25;6058,87974621709
1087293;2;1;2;90; ;1; ;2;2;2;2;2;2;2;2;2;12; ; ; ; ; ; ; ; ; ; ;25;6058,87974621709
1087293;2;2;2;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ;25;6058,87974621709
1087294;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;12; ; ; ; ; ; ;25;5332,54793116569
1087294;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;21; ;14; ; ; ; ; ; ;25;5332,54793116569
1087294;1;3;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;7; ;4; ; ; ; ; ; ;25;5332,54793116569
1087294;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ;25;5332,54793116569
1087295;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;25;5198,58238080016
1087295;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;5; ;12; ;15; ; ; ; ; ; ;25;5198,58238080016
1087295;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ;25;5198,58238080016
1087295;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ;25;5198,58238080016
1087295;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;25;5198,58238080016
1087315;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ;25;3758,32090720876
1087315;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ;25;3758,32090720876
1087315;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ;25;3758,32090720876
1087315;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ;25;3758,32090720876
1087316;1;1;1;90; ;2; ;2;2;1;2;2;2;2;2;1; ; ; ; ;7; ; ; ; ; ;3;25;4865,87119276684
1087316;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;30; ;15; ; ; ; ; ; ;25;4865,87119276684
1087317;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;25;4582,90475158421
1087317;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;6; ;28; ; ; ; ; ; ; ; ;25;4582,90475158421
1087317;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;25;4582,90475158421
1087318;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;25;4448,57188433417
1087319;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;25;6119,20388860427
1087319;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ;25;6119,20388860427
1087319;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ;25;6119,20388860427
1087319;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ;25;6119,20388860427
1087319;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;1; ; ;8; ; ; ; ; ; ; ;4;25;6119,20388860427
1087321;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;25;5173,86950296651
1087321;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;25;5173,86950296651
1087321;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;25;5173,86950296651
1087321;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;1; ; ;14; ; ; ; ; ; ; ;4;25;5173,86950296651
1087322;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;4; ;4; ; ; ; ; ; ;25;3786,10158349445
1087322;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;18; ;28; ; ; ; ; ; ;25;3786,10158349445
1087322;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;25;3786,10158349445
1087322;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;25;3786,10158349445
1087322;1;6;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;25;3786,10158349445
1087323;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;25;5420,98898192238
1087323;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;25;5420,98898192238
1087323;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;25;5420,98898192238
1087323;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ;25;5420,98898192238
1087346;1;1;1;90; ;1; ;2;2;2;2;2;2;2;2;2;5; ; ; ; ; ; ; ; ; ; ;25;3222,30407870816
1087346;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;5; ;21; ; ; ; ; ; ; ; ;25;3222,30407870816
1087346;1;3;1;90; ;1; ;1;2;2;2;2;1;2;2;2;5; ;21; ; ; ; ;2; ; ; ;25;3222,30407870816
1087346;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;25;3222,30407870816
1087346;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;25;3222,30407870816
1087347;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;14; ; ; ; ; ; ; ; ;25;4265,22550191922
1087348;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;25;6141,45662503516
1087348;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ;25;6141,45662503516
