DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
5594235;1;2;1;80;66;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;66;261.14675341
5594235;1;4;1;80;66;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;66;261.14675341
5594235;1;5;1;80;66;;;;2;;;;2;;;.;2;2;;2;;1;10;;66;261.14675341
5594237;1;3;1;80;66;;;;2;;;;2;;;.;;;;2;;1;10;;66;487.97442137
5594238;1;1;1;80;66;;;;1;3;;2;;;4;;2;2;;2;;1;10;2;66;333.0127817
5594239;1;1;1;80;66;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;66;329.6803002
5594240;1;2;1;80;66;2;;800000;2;;;;2;;;.;2;2;;2;;1;10;;66;758.50205931
5594242;1;2;1;80;66;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;66;499.04759089
5594243;1;1;1;80;66;;;;1;5;;2;;;10;;3;3;;2;;1;10;1.4;66;551.3321884
5594243;1;2;1;80;66;;;;1;4;;2;;;9;;1;2;;2;;1;10;2;66;551.3321884
5594245;1;2;1;80;66;;;;2;;;;2;;;.;2;2;;2;;1;10;;66;319.88364473
5594245;1;3;1;80;66;;;;2;;;;2;;;.;2;2;;2;;1;10;;66;319.88364473
5594246;1;1;1;80;66;2;;1000000;1;3;;2;;;2;;1;2;;2;;1;10;2;66;621.14224923
5594247;1;2;1;80;66;;;;2;;;;2;;;.;2;2;;2;;1;10;;66;345.38814455
5594252;1;2;1;80;66;;;;2;;;;2;;;.;;;;2;;1;10;;66;355.1463244
5594252;1;3;1;80;66;;;;2;;;;2;;;.;;;;2;;1;10;;66;355.1463244
5594253;1;1;1;80;66;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;66;329.6803002
5594257;1;1;1;80;66;;;;1;7;;2;;;9;;2;2;;2;;1;10;2;66;361.10878524
5594258;1;2;1;80;66;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;66;284.82007352
5594263;1;1;1;80;66;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;66;239.95984684
5594263;1;2;1;80;66;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;66;239.95984684
5594266;1;1;1;80;66;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;66;333.0127817
5594267;1;2;1;80;66;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;66;323.21612623
5594267;1;3;1;80;66;;;;2;;;;2;;;.;2;2;;2;;1;10;;66;323.21612623
5594267;1;4;1;80;66;;;;2;;;;2;;;.;2;2;;2;;1;10;;66;323.21612623
5594268;1;3;1;80;66;;;;2;;;;2;;;.;2;2;;2;;1;10;;66;311.60108739
5594273;1;3;1;80;68;2;;900000;2;;;;2;;;.;2;2;;2;;1;10;;68;479.16246179
5594273;1;4;1;80;68;;;;2;;;;2;;;.;;;;2;;1;10;;68;479.16246179
5594274;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;651.86242761
5594274;2;2;2;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;68;651.86242761
5594278;1;1;1;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;505.92472839
5594278;1;2;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;68;505.92472839
5594279;1;1;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;68;560.0041943
5594281;1;2;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;68;537.24515729
5594281;1;4;1;80;68;;;;1;4;;2;;;4;;2;2;;1;100000;1;10;1.1;68;537.24515729
5594281;1;6;1;80;68;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.4;68;537.24515729
5594281;1;7;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;537.24515729
5594282;1;5;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;68;667.97782598
5594283;1;3;1;80;68;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.2;68;555.31322364
5594283;1;4;1;80;68;;;;2;;;;2;;;.;;;;2;;1;10;;68;555.31322364
5594285;2;2;2;80;68;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;68;591.68130011
5594287;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;740.35742678
5594289;1;2;1;80;68;1;24;500000;2;;;;2;;;.;2;2;;2;;1;10;;68;578.4500932
5594290;2;1;2;80;68;;;;1;2;;2;;;2;;2;2;;2;;1;10;2;68;568.16234882
5594292;1;4;1;80;68;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.1;68;613.0546563
5594293;1;2;1;80;68;;;;1;4;;2;;;11;;2;2;;2;;1;10;4;68;510.13888221
5594294;1;1;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;884.27361028
5594295;1;4;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;516.6952926
5594295;1;5;1;80;68;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;68;516.6952926
5594295;1;7;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;516.6952926
5594296;1;1;1;80;68;;;;1;8;;2;;;11;;3;3;;2;;1;10;4;68;415.0910287
5594298;1;1;1;80;68;;;;1;4;;2;;;9;;2;2;;2;;1;10;4;68;510.13888221
5594298;1;2;1;80;68;;;;1;4;;2;;;4;;3;3;;2;;1;10;4;68;510.13888221
5594299;1;1;1;80;68;;;;1;9;EDAD;2;;;8;;2;2;;2;;1;10;4;68;439.81182355
5594299;1;2;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;68;439.81182355
5594301;1;2;1;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;444.02597737
5594305;1;4;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;816.39019725
5594305;1;5;1;80;68;;;;2;;;;2;;;.;;;;2;;1;10;;68;816.39019725
5594306;1;1;1;80;68;2;;98;1;4;;2;;;4;;2;2;;2;;1;10;4;68;531.06924563
5594306;1;2;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;68;531.06924563
5594308;1;1;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;68;555.79004048
5594309;1;1;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;554.18829636
5594309;1;5;1;80;68;;;;1;9;POR EDAD;2;;;8;;2;2;;2;;1;10;4;68;554.18829636
5594311;1;2;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;644.31311068
5594315;1;3;1;80;68;;;;1;9;POR EDAD;2;;;8;;2;2;;2;;1;10;4;68;611.324967
5594316;1;1;1;80;68;;;;1;4;;2;;;10;;3;3;;2;;1;10;4;68;555.79004048
5594317;1;3;1;80;68;;;;2;;;;2;;;.;;;;2;;1;10;;68;325.56329592
5594318;1;2;1;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;651.58446922
5594319;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;653.91892054
5594326;1;2;1;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;773.79624371
5594326;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;773.79624371
5594326;1;4;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;773.79624371
5594328;1;2;1;80;68;;;;2;;;;2;;;.;;;;2;;1;10;;68;578.4500932
5594329;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;560.13213948
5594329;1;4;1;80;68;;;;2;;;;2;;;.;;;;2;;1;10;;68;560.13213948
5594329;1;5;1;80;68;;;;1;4;;2;;;8;;2;2;;2;;1;10;1.4;68;560.13213948
5594330;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;732.40413372
5594330;1;4;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;732.40413372
5594342;1;3;1;80;68;;;;2;;;;2;;;.;;;;2;;1;10;;68;646.64756199
5594356;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;452.18413189
5594457;1;4;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;372.48838235
5594459;1;2;1;80;73;;;;1;8;;2;;;9;;1;1;2;2;;1;10;4;73;346.06773454
5594460;1;6;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;659.66585857
5594461;1;2;1;80;73;;;;1;3;;2;;;9;;1;2;;2;;1;10;4;73;446.86033128
5594461;1;4;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;446.86033128
5594465;1;2;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;164.91646464
5594467;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;183.54598356
5594469;1;3;1;80;73;;;;1;4;;2;;;9;;2;2;;2;;1;10;4;73;289.78907756
5594471;1;3;1;80;73;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;73;200.85810014
5594472;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;307.59601675
5594474;1;1;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;463.15192394
5594474;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;463.15192394
5594474;1;4;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;463.15192394
5594477;1;4;1;80;73;1;40;908526;2;;;;2;;;.;2;2;;2;;1;10;;73;168.45774969
5594478;1;1;1;80;73;1;48;908526;1;5;;2;;;9;;3;3;;2;;1;10;1.3;73;355.17626576
5594478;1;2;1;80;73;1;40;908526;1;3;;2;;;9;;2;2;;2;;1;10;4;73;355.17626576
5594478;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;355.17626576
5594482;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;73;254.0360651
5594482;1;2;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;254.0360651
5594487;1;1;1;80;73;;;;1;5;;2;;;11;;3;3;;2;;1;10;4;73;164.91646464
5594487;1;2;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;164.91646464
5594487;1;3;1;80;73;;;;1;5;;2;;;8;;3;3;;2;;1;10;2;73;164.91646464
5594487;1;4;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;164.91646464
5594491;1;2;1;80;73;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;73;208.41566865
5594495;1;1;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;193.32743478
5594495;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;193.32743478
5594498;1;2;1;80;73;;;;1;3;;2;;;4;;2;2;;2;;1;10;4;73;261.56673046
5594499;1;2;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;73;193.32743478
5594500;1;1;1;80;73;2;;900000;1;3;;2;;;8;;2;2;;2;;1;10;4;73;292.50778288
5594500;1;2;1;80;73;2;;900000;1;3;;2;;;9;;2;2;;2;;1;10;4;73;292.50778288
5594506;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;659.66585857
5594506;1;6;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;659.66585857
5594507;1;1;1;80;73;;;;1;4;;2;;;8;;2;2;;2;;1;10;3;73;254.0360651
5594507;1;2;1;80;73;;;;1;4;;2;;;8;;2;2;;2;;1;10;3;73;254.0360651
5594508;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;290.28390017
5594509;1;4;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;164.91646464
5594509;1;5;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;164.91646464
5594512;1;2;1;80;73;;;;1;3;;2;;;4;;2;2;;2;;1;10;1.4;73;164.91646464
5594512;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;164.91646464
5594514;1;1;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;251.81218239
5594515;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.3;73;284.3385803
5594516;1;2;1;80;73;;;;1;2;;2;;;2;;2;2;;2;;1;10;3;73;245.86686252
5594516;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;245.86686252
5594517;1;2;1;80;73;2;;910000;1;9;CAMBIO DE CIUDAD;2;;;9;;2;2;;2;;1;10;4;73;516.37212086
5594518;1;1;1;80;73;2;;908526;1;3;;2;;;9;;2;2;;2;;1;10;2;73;444.10724318
5594518;1;4;1;80;73;1;48;908526;2;;;;1;1;8;;2;2;;2;;1;10;;73;444.10724318
5594520;1;1;1;80;73;2;;98;1;6;;2;;;8;;2;2;;2;;1;10;4;73;200.85810014
5594520;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;200.85810014
5594521;1;2;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;164.91646464
5594523;1;5;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;164.91646464
5594523;1;7;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;164.91646464
5594524;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;445.34498474
5594525;1;2;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;488.33483018
5594531;1;3;1;80;73;;;;1;2;;2;;;2;;;;;2;;1;10;2;73;489.7620224
5594536;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;362.3593272
5594540;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;254.0360651
5594541;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;533.9896094
5594543;1;1;1;80;73;;;;1;3;;2;;;9;;1;1;1;2;;1;10;2;73;164.91646464
5594543;1;2;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;164.91646464
5594544;1;2;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;73;254.0360651
5594545;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;277.15551887
5594545;1;4;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;277.15551887
5594548;1;1;1;80;73;;;;1;1;;2;;;8;;2;2;;2;;1;10;4;73;164.91646464
5594548;1;3;1;80;73;;;;1;2;;2;;;2;;2;2;;2;;1;10;2;73;164.91646464
5594549;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;245.86686252
5594554;1;1;1;80;73;1;24;910000;1;9;LA PANDEMIA;2;;;12;POR EL COVID 19;3;3;;2;;1;10;2;73;254.0360651
5594554;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;254.0360651
5594555;1;2;1;80;73;2;;98;1;4;;2;;;4;;2;2;;2;;1;10;3;73;185.76986627
5594559;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;164.91646464
5594560;1;1;1;80;73;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;73;254.0360651
5594562;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;257.3887271
5594562;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;257.3887271
5594563;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;164.91646464
5594563;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;164.91646464
5594563;1;5;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;164.91646464
5594565;1;1;1;80;73;;;;1;4;;2;;;8;;2;2;;2;;1;10;2;73;254.0360651
5594566;1;1;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;323.88760942
5594567;1;1;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;269.12429897
5594569;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;518.28974146
5594569;1;4;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;518.28974146
5594570;1;1;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;254.0360651
5594570;1;2;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;254.0360651
5594571;1;1;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;164.91646464
5594571;1;2;1;80;73;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;73;164.91646464
5594573;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;308.79937554
5594573;1;3;1;80;73;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;73;308.79937554
5594574;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;194.45621408
5594574;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;194.45621408
5594575;1;1;1;80;73;;;;1;5;;2;;;10;;2;2;;2;;1;10;3;73;254.0360651
5594575;1;2;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;254.0360651
5594576;1;2;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;323.88760942
5594578;1;1;1;80;73;;;;1;5;;2;;;8;;3;3;;2;;1;10;4;73;446.86033128
5594578;1;2;1;80;73;;;;1;4;;2;;;4;;3;3;;2;;1;10;3;73;446.86033128
5594578;1;3;1;80;73;2;;908600;1;2;;2;;;2;;2;2;;2;;1;10;2;73;446.86033128
5594579;1;1;1;80;73;;;;1;7;;2;;;11;;2;2;;2;;1;10;4;73;307.59601675
5594580;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;254.0360651
5594580;1;2;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;254.0360651
5594581;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;489.7620224
5594583;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;186.17875612
5594583;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;186.17875612
5594584;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;318.50624727
5594587;1;5;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;164.91646464
5594588;1;1;1;80;73;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;73;269.12429897
5594589;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;185.1582322
5594589;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;185.1582322
5594589;1;4;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;185.1582322
5594590;1;1;1;80;73;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;73;164.91646464
5594590;1;3;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;164.91646464
5594591;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;348.88334197
5594591;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;348.88334197
5594591;1;4;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;348.88334197
5594591;1;5;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;348.88334197
5594592;1;2;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;444.10724318
5594593;1;1;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;254.0360651
5594594;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;308.79937554
5594595;1;1;1;80;73;;;;1;8;;2;;;1;;3;3;;2;;1;10;2;73;254.0360651
5594596;1;1;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;254.0360651
5594597;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;391.07649691
5594597;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;391.07649691
5594598;1;2;1;80;73;;;;1;6;;2;;;11;;2;2;;2;;1;10;3;73;307.59601675
5594602;1;1;1;80;73;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.4;73;430.62552603
5594604;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;183.54598356
5594606;1;1;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;76;1462.4184102
5594607;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1155.4751339
5594607;1;4;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;76;1155.4751339
5594607;1;7;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1155.4751339
5594610;1;1;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;603.28405898
5594610;1;2;1;80;76;;;;1;4;;1;;3;4;;2;2;;2;;1;10;4;76;603.28405898
5594611;1;1;1;80;76;1;48;908526;1;4;;2;;;8;;2;2;;2;;1;10;3;76;762.66317791
5594612;1;1;1;80;76;;;;1;3;;2;;;4;;3;3;;2;;1;10;4;76;884.31045132
5594612;1;2;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;76;884.31045132
5594612;1;4;1;80;76;;;;1;9;PANDEMIA;2;;;8;;2;2;;2;;1;10;3;76;884.31045132
5594614;1;4;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1371.6793863
5594614;1;6;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;76;1371.6793863
5594616;1;2;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;76;1329.6994571
5594616;1;5;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1329.6994571
5594619;1;1;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;76;1168.9832311
5594622;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1049.4757023
5594625;1;1;1;80;76;;;;1;4;;2;;;8;;3;3;;2;;1;10;4;76;1007.4714173
5594626;1;1;1;80;76;;;;1;7;;2;;;8;;2;2;;2;;1;10;4;76;1010.4067496
5594627;1;1;1;80;76;2;;1500000;1;3;;2;;;9;;2;2;;1;1000000;1;10;1.1;76;1168.9832311
5594630;1;2;1;80;76;;;;2;;;;2;;;.;;;;2;;1;10;;76;1201.1545718
5594630;1;4;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1201.1545718
5594631;1;1;1;80;76;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;76;814.24538127
5594631;1;2;1;80;76;;;;1;3;;2;;;4;;2;2;;2;;1;10;4;76;814.24538127
5594632;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1508.7289179
5594637;1;1;1;80;76;2;;908526;1;3;;2;;;9;;1;2;;2;;1;10;4;76;789.15202935
5594637;1;3;1;80;76;;;;1;7;;2;;;11;;2;2;;2;;1;10;4;76;789.15202935
5594641;1;2;1;80;76;1;48;908526;1;3;;1;;2;12;MIEDO A CONTAGIO DE COVID 19;2;2;;2;;1;10;3;76;1567.0765782
5594642;1;4;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1128.3552126
5594642;1;5;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;76;1128.3552126
5594644;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;2247.9858655
5594644;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;2247.9858655
5594644;1;7;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;2247.9858655
5594649;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1655.624515
5594649;1;7;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1655.624515
5594651;1;2;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.4;76;1046.3411112
5594651;1;4;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;76;1046.3411112
5594652;1;3;1;80;76;;;;2;;;;2;;;.;;;;2;;1;10;;76;900.56570548
5594655;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;938.15059238
5594656;1;2;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;10;1.2;76;1084.1469726
5594658;1;2;1;80;76;;;;1;8;;2;;;9;;2;2;;2;;1;10;2;76;1567.0765782
5594659;1;1;1;80;76;;;;1;5;;2;;;11;;3;3;;2;;1;10;4;76;972.82186272
5594659;1;2;1;80;76;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;76;972.82186272
5594662;1;3;1;80;76;;;;2;;;;2;;;.;;;;2;;1;10;;76;1260.3542764
5594664;1;1;1;80;76;1;30;900000;2;;;;2;;;.;2;2;;2;;1;10;;76;1121.7318595
5594665;1;2;1;80;76;;;;1;7;;2;;;1;;2;2;;2;;1;10;2;76;1140.2147262
5594665;1;4;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1140.2147262
5594667;1;2;1;80;76;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;76;972.82186272
5594669;1;2;1;80;76;1;40;908526;1;8;;2;;;2;;2;2;;2;;1;10;1.4;76;1584.1196663
5594670;1;2;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;76;965.92425077
5594670;1;3;1;80;76;2;;98;2;;;;1;3;9;;2;2;;2;;1;10;;76;965.92425077
5594672;1;3;1;80;76;;;;2;;;;2;;;.;;;;2;;1;10;;76;1297.9391633
5594673;1;1;1;80;76;;;;1;4;;2;;;4;;1;1;1;2;;1;10;3;76;762.66317791
5594677;1;3;1;80;76;1;48;908526;1;6;;2;;;12;EXTRAVIO SU CEDULA Y SU LIBRETA MILITAR;2;2;;2;;1;10;1.2;76;1187.4660978
5594681;1;1;1;80;76;;;;1;4;;2;;;10;;3;3;;2;;1;10;3;76;1121.7318595
5594681;1;2;1;80;76;;;;1;7;;2;;;9;;2;2;;2;;1;10;4;76;1121.7318595
5594682;1;1;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;76;1121.7318595
5594682;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1121.7318595
5594683;1;1;1;80;76;1;60;908526;1;3;;2;;;9;;1;2;;2;;1;10;1.3;76;1108.8528904
5594683;1;7;1;80;76;;;;2;;;;2;;;.;;;;2;;1;10;;76;1108.8528904
5594685;1;1;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;76;1011.1266389
5594686;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1431.4466486
5594688;1;5;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1365.0932568
5594689;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;603.28405898
5594689;1;3;1;80;76;;;;1;6;;2;;;11;;2;2;;2;;1;10;3;76;603.28405898
5594689;1;4;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;76;603.28405898
5594690;1;1;1;80;76;;;908526;1;3;;1;;1;9;;1;2;;2;;1;10;2;76;1131.1773696
5594692;1;1;1;80;76;2;;200000;1;6;;1;;2;9;;2;2;;2;;1;10;2;76;1376.7298542
5594694;1;3;1;80;76;;;;2;;;;2;;;.;;;;2;;1;10;;76;1470.2919867
5594695;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1231.5857715
5594695;1;4;1;80;76;;;;2;;;;2;;;.;;;;2;;1;10;;76;1231.5857715
