DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
5591529;1;2;1;70;05;24;48;2500000;1;;2;60;1;;5;2;2;;2;;;;;;;;;;;1;2;;49;12;12;1;2;4923;10;05;882.13352378
5591533;1;3;1;70;05;50;48;1014000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;37;;1;2;;10;05;620.16575881
5591538;1;1;1;70;05;52;48;908526;1;;2;62;1;;5;2;1;;2;;;;;;;;;;;1;2;;14;79;79;1;2;1410;10;05;881.86777159
5591538;1;2;1;70;05;62;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;10;05;881.86777159
5591544;1;2;1;70;05;12;48;908526;1;;2;12;1;;8;2;1;;2;;;;;;;;;;;1;2;;22;90;90;1;1;2229;10;05;985.02206633
5591553;1;1;1;70;05;6;48;908526;1;;2;6;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;38;45;1;1;4741;10;05;1362.0880471
5591561;1;2;1;70;05;8;48;1500000;1;;2;8;1;;7;2;9;LA COBERTURA QUE TIENE MEDIANTE LA EMPRESA DONDE TRABAJO ANTERIORMENTE;2;;;;;;;;;;;1;2;;82;15;21;1;1;8230;10;05;1224.9725924
5591565;2;1;2;70;05;2;48;1100000;1;;2;2;1;;9;2;9;CON EL CUBRIMIENTO QUE LE PROPORCIONA LA EMPRESA DONDE TRABAJO ANTERIORMENTE;2;;;;;;;;;;;1;2;;82;38;38;1;1;8220;10;05;885.91791601
5591572;1;3;1;70;05;104;48;908526;1;;2;52;4;;2;2;1;;2;;;;;;;;;;;1;2;;47;55;45;1;2;4722;10;05;1212.4207996
5591577;1;3;1;70;05;3;48;450000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;1;;10;05;1393.693483
5591582;1;2;1;70;05;50;48;1000000;1;;2;50;1;;5;2;1;;2;;;;;;;;;;;1;2;;18;16;16;1;2;1811;10;05;1137.207478
5591590;1;2;1;70;05;104;48;908526;1;;2;104;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;10;05;1271.6497872
5591593;1;3;1;70;05;60;24;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;11;;1;2;;10;05;1276.007919
5591607;1;5;1;70;05;40;48;908526;1;;2;12;1;;4;2;1;;2;;;;;;;;;;;1;2;;41;99;99;1;2;4111;10;05;724.6951831
5591608;1;2;1;70;05;24;48;1000000;1;;2;12;1;;5;2;1;;2;;;;;;;;;;;1;1;150000;56;53;53;1;2;5630;10;05;560.75515517
5591609;1;2;1;70;05;24;48;908526;1;;2;12;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4741;10;05;667.30965166
5591634;1;4;1;70;05;4;48;908526;1;;2;4;1;;6;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4774;10;05;1204.762485
5591646;1;3;1;70;08;12;48;600000;1;;2;12;1;;9;2;8;;2;;;;;;;;;;;1;2;;14;45;45;1;1;1410;10;08;799.9575778
5591647;1;4;1;70;08;12;48;908526;1;;2;18;1;;4;2;1;;2;;;;;;;;;;;1;2;;82;54;34;1;1;8219;10;08;612.70986282
5591658;1;1;1;70;08;4;48;900000;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;2;;45;45;45;1;1;4511;10;08;771.88238802
5591661;1;2;1;70;08;52;48;908526;3;;2;64;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;10;08;644.68982041
5591672;1;2;1;70;08;12;48;1300000;1;;2;12;1;;7;2;1;;2;;;;;;;;;;;1;2;;86;19;19;1;1;8610;10;08;675.47743494
5591677;1;1;1;70;08;68;48;1056000;1;;2;68;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;06;1;2;8621;10;08;675.47743494
5591689;1;3;1;70;08;52;48;908000;1;;2;52;1;;4;2;1;;2;;;;;;;;;;;1;2;;68;39;21;1;2;6820;10;08;900.38312523
5591703;1;3;1;70;08;52;40;900000;1;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4921;10;08;673.38078129
5591707;1;2;1;70;08;98;48;900000;1;;2;98;1;;9;2;1;;2;;;;;;;;;;;1;2;;56;33;45;1;2;5619;10;08;751.4790404
5591712;1;2;1;70;08;12;40;900000;1;;2;12;1;;8;2;1;;2;;;;;;;;;;;1;2;;41;95;83;1;1;4111;10;08;776.40135536
5591719;1;2;1;70;08;78;48;908526;1;;2;82;1;;9;2;1;;2;;;;;;;;;;;1;2;;22;97;97;1;2;2219;10;08;751.4790404
5591720;1;2;1;70;08;24;48;700000;4;;2;24;4;;1;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;8699;10;08;631.04931544
5591720;1;5;1;70;08;24;48;400000;3;;1;;;;;;;;;;.;.;;;;;;;;;;.;;55;;1;2;;10;08;631.04931544
5591721;1;7;1;70;08;52;48;800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;2;;10;08;533.22465181
5591721;1;8;1;70;08;52;40;600000;1;;2;154;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;45;53;1;2;5630;10;08;533.22465181
5591737;1;2;1;70;08;8;48;906000;1;;2;8;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4752;10;08;472.15286644
5591738;1;2;1;70;08;4;20;800000;1;;2;108;1;;4;2;2;;2;;;;;;;;;;;1;2;;85;45;45;1;1;8513;10;08;813.43940469
5591738;1;4;1;70;08;52;40;900000;1;;2;16;1;;9;2;2;;2;;;;;;;;;;;1;2;;69;13;32;1;2;6910;10;08;813.43940469
5591747;1;3;1;70;08;60;48;500000;3;;2;60;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;10;08;532.82378491
5591756;1;2;1;70;08;8;48;800000;1;;2;8;1;;4;2;7;;2;;;;;;;;;;;1;2;;68;33;58;1;1;6820;10;08;636.12367288
5591763;1;2;1;70;08;52;48;1000000;3;;2;104;1;;2;2;2;;2;;;;;;;;;;;1;2;;56;54;53;1;2;5611;10;08;555.66517789
5591766;1;2;1;70;08;70;48;906000;1;;2;70;1;;7;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4729;10;08;750.30542111
5591768;1;3;1;70;08;20;48;908526;1;;2;40;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4755;10;08;562.44428624
5591770;1;1;1;70;08;24;48;2000000;1;;2;104;1;;3;2;2;;2;;;;;;;;;;;1;2;;45;21;40;1;2;4530;10;08;730.44119789
5591779;1;4;1;70;08;52;48;910000;1;;2;52;1;;4;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;8622;10;08;703.67417771
5591779;1;7;1;70;08;4;48;910000;1;;2;52;4;;5;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4732;10;08;703.67417771
5591784;1;2;1;70;08;60;48;500000;1;;2;60;1;;2;2;2;;2;;;;;;;;;;;1;2;;88;59;59;1;2;8891;10;08;752.65265969
5591790;1;2;1;70;08;24;48;900000;1;;2;30;1;;2;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4719;10;08;557.74609987
5591798;1;2;1;70;08;4;48;500000;3;;1;;;;;;;;;;.;.;;;;;;;;;;.;;54;;1;1;;10;08;791.11211636
5591817;1;2;1;70;08;18;48;1000000;1;;2;52;1;;9;2;8;;2;;;;;;;;;;;1;2;;50;97;98;1;2;5012;10;08;694.71366937
5591818;1;1;1;70;08;4;48;900000;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;40;42;1;1;4711;10;08;566.61379906
5591831;1;2;1;70;08;4;48;900000;1;;2;48;1;;9;2;1;;2;;;;;;;;;;;1;2;;23;21;03;1;1;2392;10;08;751.4790404
5591845;1;2;1;70;08;24;24;908000;1;;2;92;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;53;45;1;2;4721;10;08;490.31714803
5591847;1;2;1;70;08;156;60;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;55;;1;2;;10;08;742.91289287
5591847;1;3;1;70;08;82;48;908526;1;;2;104;4;;1;2;1;;2;;;;;;;;;;;1;2;;52;97;97;1;2;5224;10;08;742.91289287
5591849;1;4;1;70;08;52;40;600000;1;;2;108;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;77;45;1;2;4771;10;08;389.90498105
5591860;1;1;1;70;08;52;48;1500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;43;;1;2;;10;08;552.05351325
5591884;1;1;1;70;11;32;48;5000000;1;;2;32;1;;9;2;1;;1;1;;;;;1;;;;;;2;;61;08;08;1;2;6120;10;11;3546.7324803
5591897;1;1;1;70;11;12;48;908526;1;;2;9;1;;8;2;2;;2;;;;;;;;;;;1;2;;82;38;38;1;1;8220;10;11;4641.4847138
5591906;1;3;1;70;11;24;48;908000;1;;2;2;4;;1;2;4;;2;;;;;;;;;;;1;1;50000;52;97;97;1;2;5224;10;11;4357.6285357
5591917;1;3;1;70;11;120;48;1300000;1;;2;120;1;;9;1;1;;3;;;;;;1;;;;;;2;;15;33;33;1;2;1522;10;11;2361.5379955
5591917;1;4;1;70;11;140;48;1800000;1;;2;140;1;;9;2;8;;2;;;;;;;;;;;1;2;;65;33;33;1;2;6512;10;11;2361.5379955
5591925;1;1;1;70;11;3;48;908526;1;;2;3;1;;8;2;6;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;10;11;3398.3038341
5591925;1;3;1;70;11;2;48;908526;1;;2;2;1;;6;2;6;;2;;;;;;;;;;;1;2;;47;33;45;1;1;4759;10;11;3398.3038341
5591936;1;2;1;70;11;14;48;908526;1;;2;28;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;33;45;1;2;4772;10;11;3630.1356093
5591936;1;3;1;70;11;16;48;908526;1;;2;9;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;2;8121;10;11;3630.1356093
5591956;1;3;1;70;11;180;48;908526;1;;2;180;4;;5;2;8;;2;;;;;;;;;;;1;2;;81;55;55;1;2;8121;10;11;3542.0669754
5591959;1;4;1;70;11;48;48;908526;1;;2;8;1;;7;2;2;;2;;;;;;;;;;;1;2;;15;97;80;1;2;1521;10;11;3743.9746319
5591965;1;2;1;70;11;6;48;908526;1;;2;6;1;;7;2;1;;2;;;;;;;;;;;1;2;;68;55;55;1;1;6820;10;11;4209.7733569
5591966;1;1;1;70;11;8;48;908000;1;;2;8;1;;9;2;7;;2;;;;;;;;;;;1;2;;49;58;58;1;1;4921;10;11;3904.9806104
5591969;1;1;1;70;11;6;48;908526;1;;2;54;4;;1;2;1;;3;;;;;;;;;;;1;2;;43;95;93;1;1;4330;10;11;3670.0996502
5591971;1;3;1;70;11;40;48;908000;1;;2;72;1;;4;2;2;;2;;;;;;;;;;;1;2;;55;39;39;1;2;5511;10;11;4222.3362116
5591985;1;2;1;70;11;40;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;10;11;3778.1824929
5591992;1;4;1;70;11;24;48;1500000;2;;2;24;1;;4;2;2;;2;;;;;;;;;;;1;2;;47;39;45;1;2;4771;10;11;3546.7324803
5591999;1;1;1;70;11;216;48;1800000;1;;2;216;1;;7;2;1;;1;1;;;1;;;;;;;;2;;71;19;30;1;2;7112;10;11;3077.5172853
5592003;1;1;1;70;11;96;48;908526;1;;2;96;1;;2;2;1;;2;;;;;;;;;;;1;2;;77;39;39;1;2;7710;10;11;3495.0349899
5592022;1;2;1;70;11;24;48;908526;1;;2;12;1;;3;2;1;;2;;;;;;;;;;;1;2;;18;92;92;1;2;1812;10;11;3259.4598322
5592023;1;2;1;70;11;72;48;908528;1;;2;72;1;;9;2;1;;2;;;;;;;;;;;1;2;;93;33;59;1;2;9329;10;11;3275.4536345
5592024;1;3;1;70;11;4;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;17;;1;1;;10;11;3088.3367243
5592026;1;3;1;70;11;44;40;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;2;;10;11;2929.6476289
5592045;1;2;1;70;11;4;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;38;;1;1;;10;11;3571.2349667
5592048;1;2;1;70;11;26;48;1200000;1;;2;104;1;;9;2;4;;2;;;;;;;;;;;1;2;;38;55;99;1;2;3811;10;11;3533.5961582
5592052;1;2;1;70;11;24;48;1100000;1;;2;28;1;;9;2;4;;2;;;;;;;;;;;1;2;;64;21;03;1;2;6412;10;11;3200.3674848
5592053;1;2;1;70;11;28;48;920000;1;;2;28;1;;4;2;3;;2;;;;;;;;;;;1;2;;47;39;97;1;2;4752;10;11;3175.4832358
5592053;1;3;1;70;11;2;48;1200000;1;;2;4;1;;9;2;2;;2;;;;;;;;;;;1;1;1200000;86;53;53;1;1;8610;10;11;3175.4832358
5592059;1;2;1;70;11;24;48;900000;1;;2;24;1;;4;2;8;;2;;;;;;;;;;;1;2;;87;53;53;1;2;8730;10;11;5206.5451623
5592061;1;1;1;70;11;20;48;908526;1;;2;36;1;;3;2;2;;2;;;;;;;;;;;1;2;;14;38;79;1;2;1410;10;11;4247.2204606
5592066;1;1;1;70;11;90;48;1500000;1;;2;70;1;;8;2;1;;2;;;;;;1;;;;;;2;;86;98;98;1;2;8699;10;11;3964.0729577
5592081;1;2;1;70;11;52;48;908526;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;85;95;55;1;2;8530;10;11;4629.4243519
5592082;1;1;1;70;11;104;48;908526;1;;2;104;1;;6;2;4;;2;;;;;;;;;;;1;2;;41;03;95;1;2;4111;10;11;2806.7974293
5592095;1;1;1;70;11;26;24;908526;3;;2;26;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;10;11;3200.3674848
5592097;1;1;1;70;11;200;40;908526;1;;2;200;1;;6;2;6;;2;;;;;;;;;;;1;2;;85;36;36;1;2;8530;10;11;3077.5172853
5592103;1;2;1;70;11;4;48;908526;1;;2;52;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;55;54;1;1;9700;10;11;4247.2204606
5592116;1;1;1;70;13;8;48;1200000;1;;2;192;2;;9;2;5;;3;;;;;;;;;;;1;2;;84;58;58;1;1;8423;10;13;536.35987522
5592131;1;3;1;70;13;104;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;03;;1;2;;10;13;419.32496916
5592145;1;4;1;70;13;8;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;;10;13;540.10200142
5592151;1;3;1;70;13;4;48;1000000;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;1;908526;56;42;42;1;1;5630;10;13;355.43505394
5592164;1;1;1;70;13;24;48;908526;1;;2;24;1;;5;2;2;;2;;;;;;;;;;;1;2;;56;58;55;1;2;5611;10;13;532.43743568
5592174;1;3;1;70;13;8;48;908526;1;;2;8;1;;9;2;4;;2;;;;;;;;;;;1;2;;47;33;33;1;1;4711;10;13;364.53860815
5592179;1;3;1;70;13;20;48;908000;1;;2;20;4;;1;2;1;;2;;;;;;;;;;;1;2;;96;55;56;1;2;9601;10;13;389.51768395
5592202;1;2;1;70;13;24;48;900000;1;;2;96;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;10;13;503.53592034
5592215;1;6;1;70;13;12;48;900000;1;;2;12;4;;9;2;4;;2;;;;;;;;;;;1;2;;84;32;32;1;1;8412;10;13;401.28066747
5592216;1;3;1;70;13;4;48;908526;1;;2;4;4;;9;2;7;;2;;;;;;;;;;;1;1;98;53;44;37;1;1;5320;10;13;549.77058208
5592218;1;3;1;70;13;12;48;2000000;1;;2;40;1;;4;2;1;;2;;;;;;;;;1;;;2;;45;45;45;1;1;4530;10;13;509.52969719
5592227;1;1;1;70;13;88;48;1500000;1;;2;88;1;;9;2;2;;2;;;;;;;;;;;1;2;;61;44;44;1;2;6190;10;13;488.10787248
5592237;1;3;1;70;13;48;48;1200000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;03;;1;2;;10;13;516.82907448
5592237;1;4;1;70;13;10;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;1;;10;13;516.82907448
5592241;1;1;1;70;13;24;48;1500000;1;;2;24;1;;7;2;1;;2;;;;;;;;;;;1;2;;43;03;03;1;2;4321;10;13;573.04350902
5592246;1;5;1;70;13;72;48;1000000;1;;2;72;1;;7;2;1;;2;;;;;;;;;;;1;2;;86;55;55;1;2;8621;10;13;323.92161987
5592347;1;4;1;70;17;16;48;908526;1;;2;16;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;93;1;2;4111;10;17;236.41365651
5592347;1;5;1;70;17;50;24;450000;1;;2;8;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;45;54;1;2;9700;10;17;236.41365651
5592368;1;4;1;70;17;2;48;1200000;1;;2;3;1;;9;2;2;;2;;;;;;;;;;;1;1;360000;61;38;38;1;1;6110;10;17;202.61922306
5592381;1;3;1;70;17;12;48;1200000;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;82;19;38;1;1;8220;10;17;199.95749023
5592389;1;2;1;70;17;8;48;908526;1;;2;8;1;;2;2;2;;2;;;;;;;;;;;1;2;;56;53;53;1;1;5613;10;17;271.8516239
5592392;1;3;1;70;17;24;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;10;17;179.9185147
5592400;1;4;1;70;17;48;48;908526;1;;2;48;1;;7;2;8;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4754;10;17;178.43816096
5592410;1;3;1;70;17;7;48;908526;1;;2;8;1;;2;2;3;;2;;;;;;;;;;;1;1;50000;41;95;95;1;1;4111;10;17;207.76842386
5592412;1;3;1;70;17;24;48;908526;1;;2;120;1;;6;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;8621;10;17;174.0911647
5592420;1;3;1;70;17;8;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;38;;1;1;;10;17;199.95749023
5592432;1;2;1;70;17;3;48;908526;1;;2;48;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;54;1;1;8121;10;17;245.5173337
5592439;1;3;1;70;17;8;48;1300000;1;;2;2;1;;3;2;2;;2;;;;;;;;;;;1;2;;47;97;37;1;1;4721;10;17;187.72944833
5592446;1;2;1;70;17;16;48;908526;1;;2;16;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;10;17;170.8148375
5592849;1;2;1;70;23;10;48;700000;1;;2;76;4;;1;2;1;;2;;;;;;;;;;;1;2;;10;45;77;1;1;1020;10;23;219.99692333
5592852;1;1;1;70;23;72;48;600000;1;;2;72;1;;3;2;1;;2;;;;;;;;;;;1;2;;45;58;58;1;2;4520;10;23;64.988803119
5592856;1;7;1;70;23;12;40;900000;1;;2;40;1;;6;2;1;;2;;;;;;;;;1;;;2;;47;45;45;1;1;4771;10;23;296.40766772
5592859;1;1;1;70;23;52;40;600000;3;;2;72;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;10;23;135.05817032
5592859;1;3;1;70;23;8;48;780000;1;;2;9;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4112;10;23;135.05817032
5592860;1;2;1;70;23;54;48;908526;1;;2;139;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;59;45;1;2;4723;10;23;291.7136364
5592869;1;1;1;70;23;15;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;12;;1;2;;10;23;261.36703292
5592871;1;3;1;70;23;30;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;10;23;93.309352064
5592872;1;4;1;70;23;15;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;10;23;120.3004149
5592878;1;3;1;70;23;20;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;;10;23;100.95470622
5592882;1;3;1;70;23;40;48;908526;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;10;23;147.69500644
5592884;1;4;1;70;23;49;48;1200000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;;10;23;118.59085296
5592885;1;1;1;70;23;4;40;900000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;2;;31;81;81;1;1;3110;10;23;439.9321022
5592886;1;2;1;70;23;24;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;33;;1;2;;10;23;664.59546897
5592889;1;2;1;70;23;4;48;300000;3;;2;300;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;9700;10;23;329.24546966
5592889;1;3;1;70;23;40;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;10;23;329.24546966
5592890;1;3;1;70;23;2;45;300000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;300000;43;87;87;1;1;4322;10;23;393.4371081
5592902;1;1;1;70;23;72;48;800000;1;;2;73;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;10;23;190.37640924
5592906;1;1;1;70;23;43;48;908526;1;;2;76;1;;8;2;1;;2;;;;;;;;;;;1;2;;49;45;45;1;2;4921;10;23;129.51047717
5592911;1;2;1;70;23;36;40;900000;1;;2;36;1;;2;2;1;;2;;;;;;;;;;;1;2;;64;32;33;1;2;6499;10;23;294.58721027
5592914;1;1;1;70;23;10;48;1000000;1;;2;97;4;;1;2;2;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;10;23;108.31467186
5592915;1;3;1;70;23;12;48;1600000;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;1;4921;10;23;314.33027323
5592915;1;4;1;70;23;24;48;1200000;1;;2;24;1;;7;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4719;10;23;314.33027323
5592917;1;2;1;70;23;40;40;900000;1;;2;40;1;;9;2;1;;2;;;;;;;;;;;1;2;;82;38;38;1;2;8220;10;23;219.9660511
5592917;2;2;2;70;23;8;40;900000;1;;2;50;3;;1;2;1;;2;;;;;;;;;1;;;2;;97;59;54;1;1;9700;10;23;219.9660511
5592920;1;3;1;70;23;28;48;908526;1;;2;28;1;;7;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;8610;10;23;177.04442141
5592922;1;3;1;70;23;52;40;1500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;;10;23;272.35456266
5592923;1;2;1;70;23;24;48;1200000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;32;;1;2;;10;23;168.47780226
5592930;1;3;1;70;23;20;40;900000;1;;2;20;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;33;33;1;2;4719;10;23;93.309352064
5592933;1;1;1;70;23;40;48;908526;1;;2;80;1;;6;2;2;;2;;;;;;;;;;;1;2;;47;32;45;1;2;4799;10;23;169.23294154
5592934;1;2;1;70;23;52;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;01;;1;2;;10;23;167.92347067
5592936;1;2;1;70;23;18;48;600000;3;;2;18;4;;1;2;1;;2;;;;;;;;;;;1;2;;10;54;77;1;2;1081;10;23;134.70329332
5592936;1;3;1;70;23;24;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;89;;1;2;;10;23;134.70329332
5592938;1;2;1;70;23;46;40;1300000;1;;2;48;1;;7;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8530;10;23;516.87043949
5592942;1;2;1;70;23;8;30;500000;3;;2;99;1;;2;2;7;;2;;;;;;;;;;;1;2;;47;54;41;1;1;4711;10;23;156.72853914
5592954;1;2;1;70;23;26;48;1200000;1;;2;44;1;;3;2;1;;2;;;;;;;;;;;1;2;;74;06;06;1;2;7490;10;23;465.1846934
5592955;1;2;1;70;23;48;44;2000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;;10;23;116.02634919
5592956;1;1;1;70;23;30;48;908526;1;;2;30;4;;1;2;2;;2;;;;;;;;;;;1;2;;47;03;45;1;2;4761;10;23;142.02726408
5592956;1;4;1;70;23;20;40;908526;4;;2;30;4;;1;2;1;;2;;;;;;;;;;;1;2;;85;59;13;1;2;8559;10;23;142.02726408
5592959;1;2;1;70;23;6;48;1000000;1;;2;6;1;;5;2;2;;2;;;;;;;;;;;1;2;;41;02;02;1;1;4112;10;23;116.02634919
5592961;1;2;1;70;23;52;48;908526;1;;2;72;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;8610;10;23;199.76845909
5592970;1;6;1;70;23;24;48;1000000;1;;2;24;1;;8;2;1;;2;;;;;;;;;;;1;2;;85;21;32;1;2;8544;10;23;394.42193784
5592984;1;1;1;70;23;4;48;600000;3;;2;4;3;;1;2;1;;2;;;;;;;;;;;1;1;400000;97;54;54;1;1;9700;10;23;93.309352064
5592984;1;2;1;70;23;24;48;500000;3;;2;24;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;10;23;93.309352064
5592984;1;3;1;70;23;12;48;908526;1;;2;24;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4771;10;23;93.309352064
5592985;1;1;1;70;23;24;48;900000;1;;2;24;1;;9;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4921;10;23;93.309352064
5592986;1;2;1;70;23;8;48;908526;1;;2;8;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;59;54;1;1;9700;10;23;183.72684093
5593739;1;3;1;70;50;20;48;1000000;1;;2;16;1;;2;2;1;;2;;;;;;;;;;;1;2;;43;95;85;1;2;4321;10;50;364.54086
5593744;1;1;1;70;50;105;48;906000;2;;2;120;2;;9;2;2;;2;;;;;;;;;;;1;2;;84;20;20;1;2;8414;10;50;305.46641823
5593751;1;1;1;70;50;10;48;1000000;1;;2;12;1;;4;2;1;;2;;;;;;;;;;;1;2;;55;39;39;1;1;5511;10;50;331.69086168
5593762;1;2;1;70;50;6;6;900000;1;;2;6;1;;9;2;1;;1;1;;;1;;;;;;;;2;;86;39;39;1;1;8610;10;50;308.5449259
5593783;1;1;1;70;52;12;48;600000;1;;2;12;4;;1;2;4;;2;;;;;;;;;;;1;1;60000;81;55;55;1;1;8121;10;52;177.0962358
5593795;1;1;1;70;52;48;40;1000000;4;;2;26;4;;1;2;1;;2;;;;;;;;;;;1;2;;69;32;12;1;2;6910;10;52;177.0962358
5593798;1;2;1;70;52;50;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;;10;52;114.62574237
5593799;1;1;1;70;52;52;48;908516;1;;2;62;4;;1;2;7;;2;;;;;;;;;;;1;1;300000;07;95;71;1;2;0722;10;52;347.98908029
5593799;1;2;1;70;52;20;40;908516;1;;2;52;1;;3;2;6;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;10;52;347.98908029
5593800;1;3;1;70;52;96;48;700000;1;;2;96;3;;2;2;1;;2;;;;;;;;;;;1;2;;97;99;54;1;2;9700;10;52;208.22699627
5593814;1;3;1;70;52;4;48;600000;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;500000;31;93;93;1;1;3110;10;52;362.6423481
