DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5572139;1;2;1;70;08;1;259;40;900000;1;;2;52;1;;9;2;2;;2;;;;;;;;;;;1;2;;21;97;97;1;2;10;2100;08;770.70876874
5572146;1;4;1;70;08;1;20;72;908526;1;;2;24;1;;6;2;1;;2;;;;;;;;;;;1;2;;47;39;39;1;2;10;4771;08;399.13142284
5572162;1;2;1;70;08;1;8;48;1200000;2;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;2;;42;58;87;1;1;10;4290;08;532.5509771
5572168;1;1;1;70;08;1;52;48;908526;1;;2;52;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;45;54;1;2;10;9700;08;774.97994802
5572170;1;1;1;70;08;1;3;48;1600000;1;;2;3;1;;9;2;2;;2;;;;;;;;;;;1;1;1900000;35;03;02;1;1;10;3512;08;723.68316453
5572174;1;1;1;70;08;1;68;48;1500000;1;;2;68;1;;9;2;2;;2;;;;;;;;;1;;;2;;05;02;21;1;2;10;0510;08;771.88238802
5572178;1;2;1;70;08;1;99;48;906000;3;;2;8;3;;1;2;2;;2;;;;;;;;;;;1;2;;97;54;54;1;2;10;9700;08;333.22554481
5572178;1;4;1;70;08;1;8;48;906000;1;;2;8;4;;1;2;2;;2;;;;;;;;;;;1;2;;10;45;45;1;1;10;1081;08;333.22554481
5572190;1;3;1;70;11;1;45;48;99;1;;2;50;1;;9;2;4;;2;;;;;;;;;;;1;2;;82;38;38;1;2;10;8220;11;3400.1037468
5572191;1;3;1;70;11;1;2;48;908526;1;;2;2;1;;4;2;4;;1;1;;;1;;;;;;;;2;;69;39;39;1;1;10;6910;11;4219.4787314
5572193;1;2;1;70;11;1;16;48;5000000;1;;2;16;4;;4;2;1;;1;1;;;1;;;;;;;;2;;69;12;12;1;2;10;6910;11;2953.0444002
5572193;1;3;1;70;11;1;56;48;6000000;1;;2;56;4;;5;2;2;;2;;;;1;;;;;;;;2;;70;44;44;1;2;10;7020;11;2953.0444002
5572202;1;3;1;70;11;1;84;48;908526;1;;2;24;1;;5;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;10;5611;11;4383.2069823
5572211;1;2;1;70;11;1;90;48;908526;1;;2;90;1;;6;2;1;;2;;;;;;;;;;;1;2;;14;39;79;1;2;10;1410;11;2831.2999157
5572214;1;2;1;70;11;1;120;120;908526;1;;2;120;1;;4;2;8;;2;;;;;;;;;;;1;2;;73;45;97;1;2;10;7310;11;5194.1030378
5572219;1;2;1;70;11;1;96;48;908526;4;;2;96;4;;1;2;8;;2;;;;;;;;;;;1;2;;81;55;55;1;2;10;8121;11;4297.301631
5572226;1;1;1;70;11;1;12;48;7000000;1;;2;8;1;;7;2;2;;2;;;;;;1;;;;;;2;;95;08;08;1;1;10;9511;11;3287.895759
5572227;1;1;1;70;11;1;24;48;1800000;1;;2;72;1;;2;2;2;;2;;;;;;;;;;;1;2;;96;57;57;1;2;10;9602;11;3696.210582
5572227;1;4;1;70;11;1;24;48;908000;4;;2;72;1;;9;2;4;;2;;;;;;;;;;;1;2;;53;98;98;1;2;10;5320;11;3696.210582
5572251;1;2;1;70;11;1;192;48;1200000;1;;2;192;1;;7;2;2;;2;;;;;;;;;;;1;2;;14;79;79;1;2;10;1410;11;4234.7783361
5572253;1;1;1;70;11;1;12;48;908526;1;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4111;11;3939.1887087
5572263;1;3;1;70;11;1;3;48;1500000;1;;2;3;1;;9;2;1;;2;;;;;;;;;;;1;2;;90;15;15;1;1;10;9001;11;2806.7974293
5572263;1;4;1;70;11;1;18;48;1500000;1;;2;18;1;;3;2;8;;2;;;;;;;;;;;1;2;;52;59;59;1;2;10;5221;11;2806.7974293
5572266;1;2;1;70;11;1;12;48;1000000;1;;2;7;4;;1;2;8;;2;;;;;;;;;;;1;2;;47;33;45;1;1;10;4781;11;4989.472632
5572267;1;2;1;70;11;1;259;48;908526;1;;2;256;1;;8;2;1;;2;;;;;;;;;;;1;2;;82;38;38;1;2;10;8220;11;3790.6246174
5572280;1;2;1;70;11;1;12;48;908526;1;;2;12;3;;1;2;2;;2;;;;;;;;;;;1;2;;97;45;54;1;1;10;9700;11;3065.0751608
5572282;1;1;1;70;11;1;4;60;908526;1;;2;4;1;;2;2;8;;2;;;;;;;;;;;1;2;;56;45;53;1;1;10;5611;11;3669.7178876
5572282;1;2;1;70;11;1;4;60;900000;1;;2;20;4;;2;2;8;;2;;;;;;;;;;;1;2;;47;45;45;1;1;10;4771;11;3669.7178876
5572283;1;2;1;70;11;1;40;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;2;10;;11;3323.911882
5572290;1;3;1;70;11;1;104;48;908526;1;;2;24;1;;2;2;1;;2;;;;;;;;;;;1;2;;61;97;44;1;2;10;6120;11;3991.9919142
5572293;1;1;1;70;11;1;8;48;908600;1;;2;8;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;97;45;1;1;10;4771;11;3904.9806104
5572295;1;2;1;70;11;1;48;48;908526;1;;2;3;4;;2;2;4;;2;;;;;;;;;;;1;2;;47;45;79;1;2;10;4751;11;4481.1874104
5572308;1;2;1;70;11;1;70;48;1100000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;2;10;;11;3187.9253603
5572315;1;2;1;70;11;1;13;48;908526;1;;2;24;3;;1;2;2;;2;;;;;;;;;;;1;2;;97;55;54;1;1;10;9700;11;3864.102559
5572315;1;4;1;70;11;1;12;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;10;;11;3864.102559
5572321;1;2;1;70;11;1;6;48;2500000;2;;2;40;2;;9;2;1;;2;;;;;;;;;;;1;2;;69;19;19;1;1;10;6910;11;2793.6611072
5572325;1;2;1;70;11;1;180;48;908600;1;;2;180;1;;6;2;1;;2;;;;;;;;;;;1;2;;64;39;39;1;2;10;6412;11;5206.5451623
5572332;1;1;1;70;11;1;252;48;1500000;1;;2;252;1;;7;2;4;;2;;;;;;;;;;;1;2;;56;53;53;1;2;10;5611;11;3518.8135238
5572335;1;3;1;70;11;1;20;48;1100000;1;;2;12;1;;4;2;1;;2;;;;;;;;;;;1;2;;82;13;34;1;2;10;8219;11;2670.8109076
5572352;1;4;1;70;11;1;52;48;1300000;1;;2;52;1;;7;2;1;;2;;;;;;;;;;;1;2;;65;39;03;1;2;10;6511;11;1966.8919797
5572353;1;3;1;70;11;1;96;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;10;;11;3201.0616825
5572355;1;1;1;70;11;1;20;48;908526;1;;2;20;1;;2;2;1;;2;;;;;;;;;;;1;2;;43;95;95;1;2;10;4330;11;3213.503807
5572368;1;1;1;70;11;1;16;48;908526;4;;2;16;4;;4;2;1;;2;;;;;;;;;;;1;1;100000;47;95;95;1;2;10;4754;11;3459.7211765
5572373;1;3;1;70;11;1;10;48;908528;1;;2;3;1;;5;2;1;;2;;;;;;;;;;;1;2;;41;95;58;1;1;10;4111;11;3412.5458713
5572384;1;1;1;70;11;1;20;48;908526;1;;2;20;1;;9;2;1;;2;;;;;;;;;;;1;2;;80;58;58;1;2;10;8010;11;3964.0729577
5572405;1;1;1;70;11;1;75;48;908526;1;;2;75;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;55;54;1;2;10;9700;11;3287.895759
5572409;1;4;1;70;11;1;48;48;1300000;1;;2;48;1;;7;2;1;;2;;;;;;;;;;;1;2;;91;21;39;1;2;10;9101;11;3418.5081007
5572409;1;7;1;70;11;1;8;48;1500000;1;;2;8;1;;6;2;1;;2;;;;1;;;;;;;;2;;47;39;33;1;1;10;4711;11;3418.5081007
5572416;1;1;1;70;11;1;12;48;908526;1;;2;18;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;10;5611;11;4209.7733569
5572416;1;2;1;70;11;1;24;48;908526;1;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;200000;53;39;37;1;2;10;5320;11;4209.7733569
5572417;1;2;1;70;11;1;24;30;600000;1;;2;36;1;;9;2;1;;2;;;;;;;;;;;1;2;;49;33;33;1;2;10;4923;11;6005.5725606
5572418;1;2;1;70;11;1;52;48;1300000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;10;;11;2831.2999157
5572445;1;1;1;70;13;1;8;48;908526;1;;2;8;1;;3;2;7;;2;;;;;;;;;;;1;2;;47;41;45;1;1;10;4774;13;401.83649894
5572446;1;3;1;70;13;1;48;48;908526;1;;2;288;1;;5;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;10;8622;13;252.40760513
5572446;1;4;1;70;13;1;12;48;1200000;1;;2;12;1;;6;2;2;;2;;;;;;;;;;;1;2;;88;19;19;1;1;10;8899;13;252.40760513
5572457;1;2;1;70;13;1;48;48;908526;1;;2;44;1;;9;2;2;;2;;;;;;;;;;;1;2;;47;33;39;1;2;10;4771;13;498.72634728
5572460;1;1;1;70;13;1;6;48;800000;4;;2;6;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4111;13;482.32341576
5572489;1;3;1;70;13;1;8;40;908526;1;;2;8;1;;8;2;1;;2;;;;;;;;;;;1;2;;19;32;59;1;1;10;1921;13;481.39320087
5572489;1;5;1;70;13;1;20;48;908526;1;;2;20;4;;4;2;1;;2;;;;;;;;;;;1;2;;56;33;53;1;2;10;5619;13;481.39320087
5572494;1;3;1;70;13;1;104;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;2;10;;13;532.61774901
5572494;1;4;1;70;13;1;44;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;10;;13;532.61774901
5572497;1;2;1;70;13;1;33;48;600000;1;;2;58;1;;1;2;1;;2;;;;;;;;;;;1;2;;96;57;57;1;2;10;9602;13;399.58543356
5572497;1;4;1;70;13;1;24;48;400000;3;;1;;;;;;;;;;.;.;;;;;;;;;;.;;54;;1;2;10;;13;399.58543356
5572502;1;2;1;70;13;1;78;48;1500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;15;;1;2;10;;13;511.38079942
5572514;1;1;1;70;13;1;24;48;600000;3;;2;144;3;;2;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;10;9700;13;511.38079942
5572517;1;2;1;70;13;1;16;16;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;10;;13;435.72790067
5572519;1;3;1;70;13;1;52;52;908526;1;;2;52;1;;4;2;2;;2;;;;;;;;;;;1;2;;47;33;45;1;2;10;4731;13;516.2148175
5572526;1;2;1;70;13;1;8;48;908526;1;;2;36;1;;9;2;1;;2;;;;;;;;;;;1;2;;56;45;39;1;1;10;5611;13;488.10787248
5572529;1;4;1;70;13;1;32;40;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;58;;1;2;10;;13;334.5805609
5572539;1;2;1;70;13;1;48;48;1000000;1;;2;60;1;;6;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;10;8544;13;471.85570301
5572565;1;2;1;70;13;1;56;48;1000000;1;;2;56;1;;5;2;2;;2;;;;;;;;;;;1;2;;46;39;39;1;2;10;4661;13;484.18543294
5572568;1;3;1;70;13;1;40;48;1200000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;2;10;;13;429.94344395
5572579;1;3;1;70;13;1;4;48;900000;1;;2;8;1;;7;2;4;;2;;;;;;;;;;;1;2;;85;33;33;1;1;10;8551;13;591.3374645
5572605;1;2;1;70;15;1;48;48;908526;1;;2;48;1;;3;2;4;;2;;;;;;;;;;;1;2;;56;53;53;1;2;10;5611;15;78.442675732
5572605;1;4;1;70;15;1;8;48;908526;1;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;1;98;10;97;77;1;1;10;1081;15;78.442675732
5572612;1;4;1;70;15;1;2;24;600000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;1;10;;15;122.8809396
5572618;1;1;1;70;15;1;12;50;2500000;1;;2;12;1;;6;2;2;;2;;;;;;;;;;;1;2;;42;02;02;1;1;10;4210;15;152.45087587
5572628;1;1;1;70;15;1;12;48;908526;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;44;44;1;1;10;6120;15;133.34220781
5572633;1;1;1;70;15;1;52;48;1200000;1;;2;52;1;;3;2;2;;2;;;;;;;;;;;1;2;;47;97;45;1;2;10;4755;15;174.06229323
5572635;1;1;1;70;15;1;36;48;1200000;1;;2;36;1;;8;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;10;4111;15;217.99090055
5572638;1;2;1;70;15;1;100;48;908500;1;;2;100;1;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;10;9700;15;116.00791746
5572645;1;3;1;70;15;1;60;40;2000000;1;;2;68;1;;5;2;1;;2;;;;;;;;;;;1;2;;64;44;44;1;2;10;6412;15;128.78411762
5572650;1;2;1;70;15;1;28;48;908526;1;;2;40;1;;2;2;2;;2;;;;;;;;;;;1;2;;95;81;81;1;2;10;9524;15;167.18927108
5572665;1;1;1;70;15;1;2;48;900000;1;;2;3;1;;2;2;4;;2;;;;;;;;;;;1;1;500000;64;32;32;1;1;10;6499;15;140.83892872
5572713;1;2;1;70;17;1;48;48;908526;1;;2;48;1;;2;2;1;;2;;;;;;;;;;;1;2;;43;03;03;1;2;10;4321;17;127.05743175
5572713;1;3;1;70;17;1;16;48;908526;1;;2;16;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;10;5611;17;127.05743175
5572714;1;3;1;70;17;1;48;48;908526;1;;2;48;1;;9;2;2;;2;;;;;;;;;;;1;2;;46;34;03;1;2;10;4631;17;233.75192367
5572726;1;3;1;70;17;1;8;48;908526;1;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4111;17;225.97577825
5572740;1;1;1;70;17;1;4;48;908526;1;;2;4;1;;3;2;1;;2;;;;;;;;;;;1;1;908526;56;53;53;1;1;10;5611;17;253.11921426
5572792;1;2;1;70;17;1;48;48;1500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;10;;17;155.86584461
5572792;1;3;1;70;17;1;48;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;10;;17;155.86584461
5572843;1;4;1;70;17;1;4;48;908526;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;1;10;8610;17;232.11111792
5572843;1;5;1;70;17;1;16;48;908526;1;;2;16;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;10;4111;17;232.11111792
5572862;1;5;1;70;17;1;8;48;1500000;1;;2;8;1;;3;2;1;;2;;;;;;;;;;;1;2;;62;16;16;1;1;10;6201;17;152.7414799
5572863;1;2;1;70;17;1;48;48;908526;1;;2;48;1;;6;2;2;;2;;;;;;1;;;;;;2;;86;07;59;1;2;10;8621;17;233.75192367
5572875;1;2;1;70;17;1;4;48;908526;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;45;38;1;1;10;6110;17;243.04321104
5572905;1;3;1;70;18;1;24;48;900000;1;;2;36;1;;9;2;1;;2;;;;;;;;;;;1;2;;49;45;33;1;2;10;4921;18;60.050960926
5572906;1;2;1;70;18;1;52;48;900000;4;;2;104;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;10;4111;18;83.04699975
5572910;1;4;1;70;18;1;20;50;900000;1;;2;20;1;;7;2;1;;2;;;;;;;;;;;1;2;;86;32;32;1;2;10;8621;18;55.154668188
5572929;1;2;1;70;18;1;8;50;750000;1;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4111;18;142.17441385
5572936;1;1;1;70;18;1;4;50;600000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;2;;52;97;97;1;1;10;5224;18;170.37006646
5572940;1;2;1;70;18;1;24;40;908526;2;;2;72;1;;3;2;1;;2;;;;;;;;;;;1;2;;69;55;55;1;2;10;6910;18;159.13754886
5572945;1;1;1;70;18;1;2;48;900000;1;;2;1;1;;3;2;8;;2;;;;;;;;;;;1;1;930000;47;53;45;1;1;10;4711;18;62.021106746
5572952;1;3;1;70;18;1;48;40;2500000;1;;2;72;1;;9;2;1;;2;;;;;;;;;;;1;2;;94;21;21;1;2;10;9499;18;55.154668188
5572960;1;2;1;70;18;1;16;48;930000;1;;2;47;1;;2;2;1;;2;;;;;;;;;;;1;2;;45;45;45;1;2;10;4541;18;183.10215554
5572965;1;1;1;70;18;1;1;48;1000000;1;;2;144;1;;5;2;2;;2;;;;;;;;;;;1;2;;85;13;13;1;1;10;8530;18;178.43987886
5572967;1;2;1;70;18;1;16;48;930000;1;;2;37;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;10;4771;18;55.154668188
5572972;1;1;1;70;18;1;12;40;908526;1;;2;72;1;;7;2;2;;2;;;;;;;;;;;1;2;;86;39;39;1;1;10;8621;18;62.021106746
5572980;1;1;1;70;18;1;4;48;4000000;1;;2;4;1;;6;2;3;;1;1;;;;1;;;;;;;1;4000000;42;02;02;1;1;10;4290;18;112.50340497
5572982;1;1;1;70;18;1;8;48;930000;2;;2;47;1;;7;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;1;10;8610;18;112.50340497
5572985;1;3;1;70;18;1;4;48;908000;1;;2;5;2;;9;2;7;;2;;;;;;;;;;;1;1;615000;84;39;58;1;1;10;8422;18;159.13754886
5572994;1;2;1;70;18;1;10;48;1200000;1;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;1;800000;56;39;53;1;1;10;5629;18;92.051471786
5572997;1;2;1;70;18;1;48;40;908526;1;;2;70;1;;4;2;2;;2;;;;;;;;;;;1;2;;56;33;53;1;2;10;5611;18;155.6976085
5573007;1;3;1;70;18;1;5;48;2000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;02;;1;1;10;;18;55.154668188
5573011;1;2;1;70;18;1;96;48;1000000;1;;2;84;1;;3;2;1;;2;;;;;;;;;;;1;2;;46;16;32;1;2;10;4642;18;89.14800999
5573023;1;2;1;70;18;1;3;40;800000;1;;2;4;1;;3;2;1;;2;;;;;;;;;;;1;1;300000;45;99;99;1;1;10;4520;18;125.59451033
5573023;1;3;1;70;18;1;5;40;800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;10;;18;125.59451033
5573024;1;2;1;70;18;1;24;48;908526;1;;2;104;1;;2;2;2;;2;;;;;;;;;;;1;2;;47;33;45;1;2;10;4771;18;86.1424648
5573025;1;2;1;70;18;1;20;30;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;10;;18;65.69053162
5573027;1;5;1;70;18;1;5;30;600000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;10;;18;79.175309979
5573049;1;2;1;70;19;1;30;40;98;1;;2;104;1;;3;2;1;;2;;;;;;;;;;;1;2;;45;95;99;1;2;10;4520;19;158.60826864
5573049;1;3;1;70;19;1;18;40;908560;1;;2;18;4;;1;2;4;;2;;;;;;;;;;;1;2;;49;98;98;1;2;10;4921;19;158.60826864
5573061;1;2;1;70;19;1;12;44;800000;3;;2;104;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;54;55;1;1;10;8610;19;178.23729114
5573061;1;3;1;70;19;1;20;44;1000000;1;;2;20;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;10;4921;19;178.23729114
5573071;1;2;1;70;19;1;104;45;908500;4;;2;104;1;;2;2;2;;2;;;;;;;;;;;1;2;;96;57;57;1;2;10;9602;19;146.64711299
5573077;1;1;1;70;19;1;4;45;800000;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;2;;25;83;83;1;1;10;2511;19;204.72488572
5573079;1;5;1;70;19;1;2;48;98;4;;2;3;1;;8;2;1;;2;;;;;;;;;;;1;1;900000;84;95;95;1;1;10;8412;19;202.38606439
5573101;1;2;1;70;19;1;48;40;1500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;08;;1;2;10;;19;148.57533846
5573110;1;1;1;70;19;1;4;40;1000000;1;;2;4;1;;6;2;1;;2;;;;;;;;;;;1;1;1200000;86;32;32;1;1;10;8621;19;121.98747522
5573135;1;3;1;70;19;1;24;40;980000;1;;2;25;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;10;4772;19;119.53886966
5573135;1;4;1;70;19;1;40;40;908000;1;;2;30;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;10;4771;19;119.53886966
5573139;1;1;1;70;20;1;12;24;500000;3;;1;;;;;;;;;;.;.;;;;;;;;;;.;;54;;1;1;10;;20;170.61028873
5573144;1;4;1;70;20;1;44;48;1300000;1;;2;44;1;;9;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;10;8530;20;128.52268057
5573147;1;1;1;70;20;1;104;50;2000000;1;;2;104;1;;9;2;1;;2;;;;;;;;;;;1;2;;05;01;01;1;2;10;0510;20;177.2482347
5573150;1;3;1;70;20;1;159;40;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;32;;1;2;10;;20;242.20287338
5573150;1;4;1;70;20;1;24;48;908000;1;;2;24;1;;6;2;4;;2;;;;;;;;;;;1;2;;86;98;58;1;2;10;8691;20;242.20287338
5573150;1;5;1;70;20;1;53;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;10;;20;242.20287338
5573155;1;2;1;70;20;1;16;48;750000;4;;2;16;4;;1;2;1;;2;;;;;;;;;;;1;2;;43;93;93;1;2;10;4330;20;231.41114538
5573161;1;1;1;70;20;1;159;48;98;3;;2;159;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;10;9700;20;199.34873044
5573161;1;2;1;70;20;1;36;48;908000;1;;2;104;1;;8;2;1;;2;;;;;;;;;;;1;2;;01;03;62;1;2;10;0125;20;199.34873044
5573161;1;3;1;70;20;1;24;48;98;3;;2;24;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;10;9700;20;199.34873044
5573168;1;5;1;70;20;1;8;48;800000;1;;2;8;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;10;4711;20;249.92656126
5573168;1;7;1;70;20;1;12;48;908500;1;;2;12;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;58;33;1;1;10;4711;20;249.92656126
5573170;1;2;1;70;20;1;24;48;98;4;;2;24;4;;1;2;1;;2;;;;;;;;;;;1;1;200000;43;93;93;1;2;10;4330;20;200.525066
5573170;1;3;1;70;20;1;8;48;780000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;10;;20;200.525066
5573178;1;2;1;70;20;1;52;40;908000;1;;2;104;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;10;8610;20;254.94699435
5573181;1;1;1;70;20;1;24;48;1000000;1;;2;24;1;;9;2;1;;2;;;;;;;;;;;1;2;;10;16;77;1;2;10;1040;20;253.60223478
5573194;1;3;1;70;20;1;24;48;99;1;;2;24;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;33;33;1;2;10;8610;20;170.8693064
5573196;1;1;1;70;20;1;12;48;1500000;1;;2;20;1;;8;2;1;;2;;;;;;;;;;;1;2;;88;39;19;1;1;10;8899;20;214.85550793
5573201;1;5;1;70;20;1;53;40;600000;4;;2;53;4;;1;2;7;;2;;;;;;;;;;;1;2;;49;95;98;1;2;10;4921;20;231.88984073
5573205;1;1;1;70;20;1;212;48;908000;1;;2;212;1;;9;2;2;;2;;;;;;;;;;;1;2;;86;03;03;1;2;10;8610;20;229.19657561
5573206;1;1;1;70;20;1;159;40;400000;1;;2;48;4;;2;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;10;5611;20;211.54713607
5573232;1;5;1;70;20;1;28;48;908000;1;;2;24;4;;9;2;1;;2;;;;;;;;;;;1;2;;94;18;18;1;2;10;9499;20;214.22607873
5573240;1;2;1;70;20;1;53;60;908000;1;;2;53;4;;9;2;7;;2;;;;;;;;;;;1;2;;94;13;45;1;2;10;9499;20;272.78163966
5573251;1;3;1;70;23;1;3;48;400000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;10;;23;276.06830798
5573252;1;6;1;70;23;1;24;48;1200000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;10;;23;127.43566998
5573262;1;1;1;70;23;1;8;42;500000;3;;2;110;3;;2;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;10;9700;23;250.50156865
5573262;1;3;1;70;23;1;25;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;32;;1;2;10;;23;250.50156865
5573262;1;4;1;70;23;1;28;60;908526;1;;2;26;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;41;45;1;2;10;4711;23;250.50156865
5573266;1;4;1;70;23;1;24;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;10;;23;93.309352064
5573274;1;1;1;70;23;1;25;40;908000;1;;2;25;1;;9;2;2;;2;;;;;;;;;1;;;2;;53;45;97;1;2;10;5320;23;251.60366386
5573285;1;2;1;70;23;1;8;40;908000;1;;2;8;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;10;4771;23;127.95895708
5573285;1;3;1;70;23;1;18;40;908000;1;;2;10;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;97;97;1;2;10;4773;23;127.95895708
5573313;1;1;1;70;27;1;8;40;1500000;1;;2;18;2;;9;2;3;;1;2;;;;1;;;;;;;2;;85;05;13;1;1;10;8544;27;37.017988233
5573319;1;1;1;70;27;1;53;48;1300000;1;;2;53;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;10;4711;27;37.017988233
5573320;1;2;1;70;27;1;3;48;908000;4;;2;3;4;;3;2;1;;2;;;;;;;;;;;1;1;1800000;41;95;95;1;1;10;4112;27;37.017988233
5573321;1;2;1;70;27;1;5;48;908000;1;;2;48;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;03;45;1;1;10;4771;27;41.9578161
5573324;1;1;1;70;27;1;12;48;1500000;1;;2;12;1;;3;2;2;;2;;;;;;;;;;;1;2;;55;39;39;1;1;10;5511;27;37.017988233
5573327;1;2;1;70;27;1;48;40;2000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;12;;1;2;10;;27;37.017988233
5573347;1;2;1;70;27;1;101;40;1014000;2;;2;105;1;;3;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;10;8559;27;37.017988233
5573352;1;1;1;70;27;1;16;48;700000;3;;2;18;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;56;56;1;2;10;9700;27;37.017988233
5573354;1;1;1;70;27;1;30;40;2000000;4;;2;30;1;;4;2;1;;2;;;;;;;;;;;1;2;;69;12;12;1;2;10;6910;27;37.017988233
5573354;1;2;1;70;27;1;1;30;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;44;;1;1;10;;27;37.017988233
