DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6083;P6083S1;P6081;P6081S1;P6080;P6080S1;P6070;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S10A1;P3147S11;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
5583726;1;3;1;10;3;1;8;2005;16;3;1;1;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;8;;;23;8;10;23;145.31384744
5583726;1;4;1;10;1;2;5;2009;12;3;1;1;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;0;;;23;5;10;23;145.31384744
5583726;1;5;1;10;1;1;1;2015;6;4;2;;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;1;1;2;0;;;23;0;10;23;145.31384744
5583726;1;6;1;10;6;2;6;2004;17;5;2;;2;;6;;1;2;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;4;9;;;23;9;10;23;145.31384744
5583727;1;1;1;10;1;1;10;1973;47;1;3;;3;;6;;2;1;2;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;212.85629734
5583727;1;2;1;10;2;2;10;1974;47;2;2;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;6;2;3;;23;13;10;23;212.85629734
5583727;1;3;1;10;3;1;1;2002;19;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;1;1;5;10;1;;23;10;10;23;212.85629734
5583727;1;4;1;10;4;1;4;1999;22;3;1;2;1;1;6;;2;1;5;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;6;2;3;;23;13;10;23;212.85629734
5583727;1;5;1;10;5;2;3;2002;19;5;2;;2;;6;;2;1;4;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;5;11;2;;23;11;10;23;212.85629734
5583727;1;6;1;10;5;1;9;2020;1;4;1;5;1;4;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;;;;;;;;23;;10;23;212.85629734
5583728;1;1;1;10;1;2;6;1976;45;1;2;;2;;6;;2;1;2;;1;;;;;;;;;;;1;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;181.24955681
5583728;1;2;1;10;2;1;12;1972;48;2;2;;2;;6;;2;1;1;;1;;;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;181.24955681
5583728;1;3;1;10;1;2;4;2006;15;3;1;1;1;2;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;9;;;23;9;10;23;181.24955681
5583728;1;4;1;10;1;1;1;2020;1;4;2;;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;;;;;;;;23;;10;23;181.24955681
5583729;1;1;1;10;1;2;1;2049;72;1;2;;3;;6;;5;;;;;;;;;;;;;;1;1;2;1;2;;;;2;1;2;;3;5;;;23;5;10;23;134.54525147
5583730;1;1;1;10;1;1;3;1952;69;1;3;;3;;6;;2;1;2;;;;;;;;;;;;1;1;1;;;1;3;113565;2;1;2;;3;5;;;23;5;10;23;93.309352064
5583730;1;2;1;10;2;2;12;1955;65;2;3;;3;;6;;2;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;93.309352064
5583730;1;3;1;10;3;2;7;1977;44;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;5;11;2;;23;11;10;23;93.309352064
5583731;1;1;1;10;1;1;6;2047;74;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;4;8;;;23;8;10;23;245.07826138
5583731;1;2;1;10;2;2;3;1955;66;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;3;;;23;3;10;23;245.07826138
5583731;1;3;1;10;3;1;10;1989;32;3;1;2;1;1;6;;6;;;;;;1;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;245.07826138
5583731;1;4;1;10;4;1;10;1986;35;3;1;2;1;1;6;;2;1;5;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;6;2;3;;23;13;10;23;245.07826138
5583731;1;5;1;10;5;2;11;1994;26;5;2;;2;;6;;2;1;4;;;;;;;;;;;;1;;1;;;1;1;56000;2;1;2;;5;11;2;;23;11;10;23;245.07826138
5583731;1;6;1;10;4;2;8;2014;7;4;1;5;1;4;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;2;1;1;3;0;;;23;0;10;23;245.07826138
5583731;1;7;1;10;4;1;8;2018;3;4;1;5;1;4;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;2;2;;1;0;;;23;0;10;23;245.07826138
5583732;1;1;1;10;1;1;2;1951;70;1;3;;3;;6;;5;;;;;;;;;;;1;;;;2;1;;;1;2;380000;2;1;2;;6;5;4;;23;16;10;23;219.33308305
5583732;1;2;1;10;2;2;12;1987;33;3;3;;1;1;6;;4;;;;;;;;;;;;;;1;;1;;;1;1;72000;2;1;2;;6;5;4;;23;16;10;23;219.33308305
5583732;1;3;1;10;1;2;12;2016;4;4;1;2;2;;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;2;1;2;2;0;;;23;0;10;23;219.33308305
5583733;1;1;1;10;1;1;8;1989;32;1;2;;2;;6;;3;1;2;;;;1;;;;;;;;;2;1;;;3;;;2;1;2;;6;5;4;;23;16;10;23;369.17749721
5583733;1;2;1;10;2;2;8;1992;29;2;2;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;6;2;3;;23;13;10;23;369.17749721
5583733;1;3;1;10;1;2;10;2013;8;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;1;1;2;3;1;;;23;1;10;23;369.17749721
5583733;1;4;1;10;1;2;6;2017;4;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;2;;1;0;;;23;0;10;23;369.17749721
5583734;1;1;1;10;1;2;11;1967;53;1;3;;3;;6;;4;;;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;6;2;3;;23;13;10;23;152.45447343
5583734;1;2;1;10;2;2;2;1997;24;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;48000;2;1;2;;6;5;4;;23;16;10;23;152.45447343
5583735;1;1;1;10;1;2;11;2047;73;1;3;;3;;6;;4;;;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;134.54525147
5583736;1;1;1;10;1;2;8;2041;80;1;3;;3;;6;;4;;;;;;;;;;;;;;1;2;1;;;1;2;72682;2;1;2;;3;5;;;23;5;10;23;100.38102077
5583736;1;2;1;10;2;2;9;1993;28;6;2;;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;100.38102077
5583736;1;3;1;10;3;2;9;1997;24;9;2;;2;;6;;6;;;;;;;1;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;100.38102077
5583737;1;1;1;10;1;1;12;2047;73;1;3;;3;;6;;2;1;2;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;124.27608398
5583737;1;2;1;10;2;2;7;1956;65;2;3;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;5;11;2;;23;11;10;23;124.27608398
5583737;1;3;1;10;3;2;4;1982;39;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;5;13;2;1;23;13;10;23;124.27608398
5583737;1;4;1;10;4;1;12;1997;23;4;2;;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;1;1;6;4;2;2;23;15;10;23;124.27608398
5583737;1;5;1;10;1;1;5;2005;16;4;2;;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;5;10;1;;23;10;10;23;124.27608398
5583738;1;1;1;10;1;2;6;1981;40;1;2;;3;;6;;4;;;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;4;9;;;23;9;10;23;186.77674598
5583738;1;2;1;10;1;1;7;2006;15;3;1;1;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;8;;;23;8;10;23;186.77674598
5583739;1;1;1;10;1;2;12;2030;90;1;3;;3;;6;;4;;;;;;;;;;;;;;1;2;1;;;1;2;144000;2;1;2;;3;4;;;23;4;10;23;108.31467186
5583739;1;2;1;10;2;1;6;1953;68;3;1;1;3;;6;;4;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;3;;;23;3;10;23;108.31467186
5583740;1;1;1;10;1;2;8;1978;43;1;2;;2;;6;;6;;;;;;;;;;;;;;1;2;1;;;1;1;120000;2;1;2;;6;8;5;;23;19;10;23;170.97337571
5583741;1;1;1;10;1;1;10;1956;65;1;3;;3;;6;;2;1;2;1;1;1;1;;;;;;;;;2;1;;;1;5;;2;1;2;;3;5;;;23;5;10;23;108.31467186
5583741;1;2;1;10;2;2;9;1963;58;2;2;;3;;6;;2;1;1;;;;;;;;;1;;;;;1;;;1;5;;2;1;2;;3;5;;;23;5;10;23;108.31467186
5583742;1;1;1;10;1;1;6;2039;82;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;1;5;;2;1;2;;5;11;2;;23;11;10;23;160.38812452
5583743;1;1;1;10;1;2;11;1993;27;1;2;;2;;6;;6;;;;1;1;;;;;;1;;;;1;1;;;1;3;113600;2;1;1;2;6;4;2;2;23;15;10;23;155.3280473
5583743;1;2;1;10;2;2;7;1993;28;9;2;;2;;6;;6;;;;1;1;;1;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;155.3280473
5583744;1;1;1;10;1;2;6;1966;55;1;3;;3;;6;;4;;;;1;1;1;;;;;1;;;;1;1;;;3;;;2;1;2;;3;4;;;23;4;10;23;116.02634919
5583744;1;2;1;10;1;2;12;2004;16;4;2;;2;;6;;6;;;;1;;;;;;1;;;;;;1;;;3;;;2;1;1;1;5;10;1;;23;10;10;23;116.02634919
5583875;1;1;1;10;1;1;10;1987;34;1;2;;2;;6;;2;1;2;;;1;1;;;;;;;;;2;1;;;3;;;2;1;2;;5;11;2;;50;11;10;50;423.92162633
5583875;1;2;1;10;2;2;3;1982;39;2;2;;2;;6;;2;1;1;;;1;1;;;;;;;;;;1;;;3;;;2;1;2;;6;3;3;;50;14;10;50;423.92162633
5583875;1;3;1;10;2;1;3;2011;10;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;3;3;;;50;3;10;50;423.92162633
5583875;1;4;1;10;2;1;8;2013;8;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;1;1;1;3;1;;;50;1;10;50;423.92162633
5583876;1;1;1;10;1;2;10;2037;84;1;3;;3;;6;;5;;;;;;1;;;;;1;;;;2;1;;;2;2;145000;2;1;2;;3;5;;;50;5;10;50;315.97285933
5583876;1;2;1;10;2;1;3;1995;26;4;3;;2;;6;;6;;;;;;1;;;;;;;;;;1;;;1;1;54000;2;1;2;;6;7;5;;50;18;10;50;315.97285933
5583877;1;1;1;10;1;1;6;1961;60;1;3;;3;;6;;4;;;;;;1;;;;;;;;;2;1;;;1;1;54000;2;1;2;;3;5;;;50;5;10;50;256.37046142
5583878;1;1;1;10;1;2;10;1958;63;1;3;;3;;6;;4;;;;;;;;;;;1;;;;2;1;;;1;2;110000;2;1;2;;6;5;4;;50;16;10;50;261.67987318
5583879;1;1;1;10;1;2;2;1977;44;1;3;;3;;6;;5;;;;;1;1;1;;;;1;;;;2;1;;;1;3;113000;2;1;2;;6;2;3;;50;13;10;50;331.69086168
5583879;1;2;1;10;1;1;2;2011;10;3;1;1;3;;6;;6;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;1;1;3;4;;;50;4;10;50;331.69086168
5583880;1;1;1;10;1;1;2;2049;72;1;3;;3;;6;;4;;;;;;;;;;;1;;;;2;1;;;1;2;100000;2;1;2;;6;5;4;;50;16;10;50;310.66344757
5583880;1;2;1;10;2;1;11;1990;30;4;2;;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;3;100000;2;1;2;;6;3;3;;50;14;10;50;310.66344757
5583881;1;1;1;10;1;1;2;1966;55;1;2;;3;;6;;3;1;2;;;;1;;;;;;;;;2;1;;;3;;;2;1;2;;3;5;;;50;5;10;50;347.81115696
5583881;1;2;1;10;2;2;3;1975;46;2;3;;3;;6;;3;1;1;;;1;1;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;50;11;10;50;347.81115696
5583881;1;3;1;10;2;1;5;2004;17;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;5;10;1;;50;10;10;50;347.81115696
5583881;2;1;2;10;1;1;6;1991;30;1;2;;2;;6;;3;1;2;;;;1;;;;;;;;;2;1;;;3;;;2;1;2;;6;2;3;;50;13;10;50;347.81115696
5583881;2;2;2;10;2;2;12;1994;26;2;2;;2;;6;;3;1;1;;;1;1;1;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;50;11;10;50;347.81115696
5583881;2;3;2;10;1;1;10;2015;6;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;1;1;1;3;1;;;50;1;10;50;347.81115696
5583881;2;4;2;10;1;1;7;2018;3;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;1;1;2;0;;;50;0;10;50;347.81115696
5583881;2;5;2;10;1;1;6;2021;0;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;;;;;;;;50;;10;50;347.81115696
5583882;1;1;1;10;1;2;9;1958;63;1;3;;3;;6;;6;;;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;4;9;;;50;9;10;50;334.47692251
5583882;1;2;1;10;2;2;10;1990;31;3;1;1;2;;6;;1;1;3;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;50;11;10;50;334.47692251
5583882;1;3;1;10;3;1;8;1979;42;9;2;;2;;6;;1;1;2;;;;;1;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;50;11;10;50;334.47692251
5583882;1;4;1;10;2;1;6;2021;0;3;1;2;1;3;6;;;;;;;;;;;;;;;;;;2;2;;;;;2;;;;;;;;50;;10;50;334.47692251
5583883;1;1;1;10;1;2;5;1975;46;1;2;;2;;6;;4;;;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;3;5;;;50;5;10;50;175.57704113
5583883;1;2;1;10;2;1;1;1994;27;3;1;1;2;;6;;6;;;;;;1;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;50;11;10;50;175.57704113
5583883;1;3;1;10;3;1;6;2002;19;3;1;1;2;;6;;6;;;;;;1;;;;;;;;;;1;;;3;;;2;1;2;;5;10;1;;50;10;10;50;175.57704113
5583883;1;4;1;10;4;1;8;1997;24;3;1;1;2;;6;;2;1;5;;;;;;;;;;;;1;;1;;;1;1;37000;2;1;2;;5;10;1;;50;10;10;50;175.57704113
5583883;1;5;1;10;5;2;8;2001;20;9;2;;2;;6;;2;1;4;;;;1;;;;;;;;;;1;;;3;;;2;1;2;;4;9;;;50;9;10;50;175.57704113
5583884;1;1;1;10;1;1;6;1997;24;1;2;;2;;6;;3;1;2;;;;;;;;;;;;1;2;2;1;12;;;;2;1;2;;5;11;2;;50;11;10;50;178.51596577
5583884;1;2;1;10;2;2;10;2001;20;2;2;;2;;6;;3;1;1;;;;;;;;;;;;1;;2;1;12;;;;2;1;2;;5;11;2;;50;11;10;50;178.51596577
5583887;1;1;1;10;1;1;4;1953;68;1;3;;3;;6;;2;1;2;;;1;1;1;;;;1;;;;1;1;;;3;;;2;2;2;;1;0;;;50;0;10;50;461.85239594
5583887;1;2;1;10;2;2;2;1961;60;2;3;;3;;6;;2;1;1;;;1;1;1;;;;1;;;;;1;;;3;;;2;1;2;;3;1;;;50;1;10;50;461.85239594
5583887;1;3;1;10;2;1;6;2009;12;4;2;;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;0;;;50;5;10;50;461.85239594
5583887;2;1;2;10;1;1;4;1968;53;1;3;;3;;6;;2;1;2;1;;1;1;1;;1;;1;;;;1;1;;;3;;;2;1;2;;4;9;;;50;9;10;50;461.85239594
5583887;2;2;2;10;2;2;5;1990;31;2;2;;2;;6;;2;1;1;1;;1;1;1;;1;;1;;;;;1;;;3;;;2;1;2;;4;7;;;50;7;10;50;461.85239594
5583887;2;3;2;10;2;2;5;2013;8;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;1;1;1;3;2;;;50;2;10;50;461.85239594
5583888;1;1;1;10;1;1;3;1987;34;1;2;;2;;6;;4;;;;;;1;;;;;;;;;1;1;;;3;;;2;1;2;;4;7;;;50;7;10;50;367.47978464
5583889;1;1;1;10;1;2;3;1967;54;1;2;;3;;6;;4;;;;;;;;;;;;;;1;2;1;;;1;1;36000;2;1;2;;6;2;3;;50;13;10;50;234.95780746
5583889;1;2;1;10;1;2;10;2005;16;9;2;;3;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;7;;;50;7;10;50;234.95780746
5583889;1;3;1;10;1;1;11;2008;12;9;2;;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;3;4;;;50;4;10;50;234.95780746
5583889;1;4;1;10;1;1;7;2012;9;9;2;;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;1;1;1;3;1;;;50;1;10;50;234.95780746
5583889;1;5;1;10;1;1;1;2016;5;9;2;;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;1;1;2;0;;;50;0;10;50;234.95780746
5583890;1;1;1;10;1;1;6;1986;35;1;2;;2;;6;;3;1;2;1;;;;;;;;;;;;2;1;;;2;1;80000;2;1;2;;5;11;2;;50;11;10;50;385.98384783
5583890;1;2;1;10;2;2;3;1986;35;2;2;;2;;6;;3;1;1;1;;;;;;;;;;;;;1;;;2;5;;2;1;2;;6;2;3;;50;13;10;50;385.98384783
5583890;1;3;1;10;2;1;5;2012;9;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;2;5;;2;1;1;1;3;3;;;50;3;10;50;385.98384783
5583891;1;1;1;10;1;1;4;2049;72;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;3;5;;;50;5;10;50;204.8635361
5583891;1;2;1;10;2;2;6;1954;67;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;1;0;;;50;0;10;50;204.8635361
5583892;1;1;1;10;1;1;11;2047;73;1;3;;3;;6;;3;1;2;;;;;;;;;1;;;;2;1;;;1;5;;2;2;2;;1;0;;;50;0;10;50;445.35760527
5583892;1;2;1;10;2;2;4;2049;72;2;3;;3;;6;;3;1;1;;;;;;;;;1;;;;;1;;;1;2;37000;2;1;2;;3;1;;;50;1;10;50;445.35760527
5583892;1;3;1;10;3;2;1;1985;36;4;2;;2;;6;;4;;;;;1;1;1;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;50;11;10;50;445.35760527
5583892;1;4;1;10;3;2;5;2015;6;5;1;3;2;;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;2;1;1;2;0;;;50;0;10;50;445.35760527
5583893;1;1;1;10;1;2;8;1973;48;1;3;;3;;6;;2;1;2;;;;1;;;;;;;;;2;1;;;3;;;2;1;2;;4;7;;;50;7;10;50;210.85188568
5583893;1;2;1;10;2;1;10;1963;58;2;3;;3;;6;;2;1;1;;;;1;1;;;;;;;;;1;;;3;;;2;1;2;;3;2;;;50;2;10;50;210.85188568
5583893;1;3;1;10;3;1;12;1994;26;3;1;1;1;2;6;;6;;;;;;1;;;;;;;;;;1;;;1;1;44000;2;1;2;;5;11;2;;50;11;10;50;210.85188568
5583893;1;4;1;10;4;2;10;2002;19;3;1;1;1;2;6;;6;;;;;;1;;;;;;;;;;1;;;3;;;2;1;1;1;6;2;2;2;50;13;10;50;210.85188568
5583893;1;5;1;10;1;1;11;2007;13;3;1;1;1;2;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;6;;;50;6;10;50;210.85188568
5583893;1;6;1;10;1;1;7;1976;45;9;3;;3;;6;;6;;;1;;;1;;;;;;;;;;1;;;3;;;2;2;2;;1;0;;;50;0;10;50;210.85188568
5583894;1;1;1;10;1;2;4;1977;44;1;2;;3;;6;;4;;;;1;1;1;1;;;;1;;;;1;1;;;3;;;2;1;2;;5;11;2;;50;11;10;50;494.74600891
5583894;1;2;1;10;2;2;9;2006;15;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;4;7;;;50;7;10;50;494.74600891
5583894;1;3;1;10;1;1;8;2011;10;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;2;;;50;2;10;50;494.74600891
5583894;1;4;1;10;1;2;8;2013;8;3;1;1;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;1;2;;3;2;;;50;2;10;50;494.74600891
5583895;1;1;1;10;1;1;12;2049;71;1;3;;3;;6;;3;1;2;;1;1;;;;;;;;;;2;1;;;1;2;200000;2;1;2;;5;11;2;;50;11;10;50;204.8635361
5583895;1;2;1;10;2;2;9;2046;75;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;5;11;2;;50;11;10;50;204.8635361
5583896;1;1;1;10;1;1;4;1996;25;1;2;;2;;6;;2;1;2;1;;;;;;;;;;;;2;1;;;1;1;48000;2;1;2;;5;11;2;;50;11;10;50;433.66229463
5583896;1;2;1;10;2;2;12;1997;23;2;2;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;1;1;6;4;2;2;50;15;10;50;433.66229463
5583896;1;3;1;10;1;2;11;2019;1;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;;;;;;;;50;;10;50;433.66229463
5583896;1;4;1;10;1;2;5;2000;21;5;2;;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;50;11;10;50;433.66229463
5583897;1;1;1;10;1;1;12;1971;49;1;3;;2;;6;;2;1;2;;;1;1;1;;1;;1;;;;1;2;1;10;;;;1;1;2;;4;6;;;50;6;10;50;386.12343085
5583897;1;2;1;10;2;2;6;1987;34;2;2;;3;;6;;2;1;1;;1;1;1;1;;1;;1;;;;;2;1;10;;;;1;1;2;;3;5;;;50;5;10;50;386.12343085
5583897;1;3;1;10;3;1;2;2008;13;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;2;1;10;;;;1;1;2;;3;5;;;50;5;10;50;386.12343085
5583897;1;4;1;10;2;1;10;2011;10;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;2;1;10;;;;1;1;2;;3;3;;;50;3;10;50;386.12343085
5583897;1;5;1;10;2;1;8;2013;8;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;2;1;10;;;;1;1;2;;3;1;;;50;1;10;50;386.12343085
5583898;1;1;1;10;1;1;5;1960;61;1;3;;2;;6;;3;1;2;;1;1;;;;1;;1;;;;2;1;;;3;;;2;1;2;;5;11;2;;50;11;10;50;259.15652225
5583898;1;2;1;10;2;2;8;1961;60;2;2;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;50;11;10;50;259.15652225
5583898;1;3;1;10;3;1;11;1981;39;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;36000;2;1;2;;5;11;2;;50;11;10;50;259.15652225
5583899;1;1;1;10;1;2;10;1969;52;1;3;;2;;6;;2;1;2;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;5;11;2;;50;11;10;50;156.59339925
5583899;1;2;1;10;2;1;4;1957;64;2;2;;3;;6;;2;1;1;;;;;;;;;;;;1;;1;;;1;2;70000;2;1;2;;5;11;2;;50;11;10;50;156.59339925
5583899;1;3;1;10;1;1;12;1992;28;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;5;;;50;5;10;50;156.59339925
5583899;1;4;1;10;4;2;5;1990;31;3;1;1;2;;6;;4;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;50;11;10;50;156.59339925
5583899;1;5;1;10;4;2;4;2004;17;4;1;4;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;5;10;1;;50;10;10;50;156.59339925
5583899;1;6;1;10;4;1;11;2007;13;4;1;4;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;7;;;50;7;10;50;156.59339925
5583900;1;1;1;10;1;2;6;1988;33;1;2;;2;;5;;4;;;;;;;;;;;;;;1;1;1;;;1;5;;2;1;2;;5;11;2;;50;11;10;50;293.75308318
5583901;1;1;1;10;1;2;1;1980;41;1;2;;2;;6;;4;;;;;;1;;;;;;;;;2;1;;;1;1;44000;2;1;2;;4;8;;;50;8;10;50;293.75308318
5583902;1;1;1;10;1;1;3;1978;43;1;3;;2;;6;;4;;;1;1;1;;;;1;;1;;;;2;1;;;3;;;2;1;2;;5;10;1;;50;10;10;50;367.47978464
5583903;1;1;1;10;1;2;8;2046;75;1;3;;3;;6;;5;;;;;1;1;;;;;;;;;2;1;;;3;;;2;1;2;;3;5;;;50;5;10;50;156.59339925
5583903;1;2;1;10;2;2;10;2003;18;4;2;;2;;6;;6;;;;;1;1;;;;1;;;;;;1;;;3;;;2;1;1;1;5;10;1;;50;10;10;50;156.59339925
5583903;1;3;1;10;2;2;11;2004;16;4;2;;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;5;10;1;;50;10;10;50;156.59339925
5583904;1;1;1;10;1;1;8;1967;54;1;3;;3;;6;;4;;;;1;;;;;;;1;;;;2;1;;;3;;;2;1;2;;3;2;;;50;2;10;50;367.47978464
5583905;1;1;1;10;1;1;4;1968;53;1;2;;1;5;6;;2;1;2;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;3;5;;;50;5;10;50;156.59339925
5583905;1;2;1;10;2;2;8;1963;58;2;3;;3;;6;;2;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;50;11;10;50;156.59339925
5583905;1;3;1;10;2;1;1;2006;15;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;8;;;50;8;10;50;156.59339925
5583905;1;4;1;10;2;2;1;2006;15;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;2;4;8;;;50;8;10;50;156.59339925
5583905;1;5;1;10;2;1;6;2035;86;5;3;;3;;6;;4;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;3;;;50;3;10;50;156.59339925
5583906;1;1;1;10;1;1;7;1955;66;1;3;;3;;6;;4;;;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;3;5;;;50;5;10;50;256.37046142
5583907;1;1;1;10;1;2;11;2048;72;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;3;;;2;2;2;;1;0;;;50;0;10;50;261.67987318
5583908;1;1;1;10;1;1;6;2044;77;1;3;;3;;6;;5;;;;;;1;1;;;;;;;;1;1;;;3;;;2;1;2;;3;3;;;50;3;10;50;256.37046142
