DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,FEX_C,CLASE,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,MES,DPTO,AREA,fex_c_2011
2743597,1,4,1,80,303.565.668.202.777,1,2,,,,2,,2,,2,,.,,,1,7,27,27,303.608.870.967.754
2743597,1,5,1,80,303.565.668.202.777,1,2,,,,2,,2,,2,,.,,,1,7,27,27,303.608.870.967.754
2743601,1,2,1,80,303.565.668.202.777,1,2,,,,2,,2,,2,,.,,,1,7,27,27,303.608.870.967.754
2743601,1,3,1,80,303.565.668.202.777,1,2,,,,2,,2,,2,,.,,,1,7,27,27,303.608.870.967.754
2743602,1,1,1,80,303.565.668.202.777,1,1,4,4,,2,,2,,,,,4,2,1,7,27,27,303.608.870.967.754
2743604,1,2,1,80,303.565.668.202.777,1,2,,,,2,,2,,2,,.,,,1,7,27,27,303.608.870.967.754
2743604,1,3,1,80,303.565.668.202.777,1,2,,,,2,,2,,2,,.,,,1,7,27,27,303.608.870.967.754
2743606,1,2,1,80,303.565.668.202.777,1,1,4,3,,2,,2,,,,,9,2,1,7,27,27,303.608.870.967.754
2743606,1,4,1,80,303.565.668.202.777,1,2,,,,2,,2,,2,,.,,,1,7,27,27,303.608.870.967.754
2743609,1,1,1,80,303.565.668.202.777,1,1,4,5,,3,,2,,,,,10,2,1,7,27,27,303.608.870.967.754
2743609,1,3,1,80,303.565.668.202.777,1,2,,,,2,,2,,2,,.,,,1,7,27,27,303.608.870.967.754
2743609,1,4,1,80,303.565.668.202.777,1,1,4,5,,3,,2,,,,,10,2,1,7,27,27,303.608.870.967.754
2743611,1,4,1,80,133.568.894.009.222,1,1,4,4,,2,,2,,,,,4,2,1,7,27,27,13.196.155.237.934
2743611,1,5,1,80,133.568.894.009.222,1,2,,,,2,,2,,2,,.,,,1,7,27,27,13.196.155.237.934
2743611,1,6,1,80,133.568.894.009.222,1,2,,,,2,,2,,2,,.,,,1,7,27,27,13.196.155.237.934
2743612,1,2,1,80,303.565.668.202.777,1,1,1,9,SE CAMBIO DE CIUDAD,2,,2,,,,,1,2,1,7,27,27,303.608.870.967.754
2743614,1,5,1,80,303.565.668.202.777,1,2,,,,2,,2,,2,,.,,,1,7,27,27,303.608.870.967.754
2743615,1,3,1,80,303.565.668.202.777,1,2,,,,2,,2,,2,,.,,,1,7,27,27,303.608.870.967.754
2743620,1,2,1,80,133.568.894.009.222,1,2,,,,2,,2,,2,,.,,,1,7,27,27,133.587.903.225.812
2743624,1,6,1,80,303.565.668.202.777,1,2,,,,2,,2,,2,,.,,,1,7,27,27,303.608.870.967.754
2743626,1,1,1,80,133.568.894.009.222,1,1,2,3,,2,,2,,,,,9,2,1,7,27,27,133.587.903.225.812
2743626,1,4,1,80,133.568.894.009.222,1,2,,,,2,,2,,2,,.,,,1,7,27,27,133.587.903.225.812
2743629,1,1,1,80,303.565.668.202.777,1,1,4,5,,3,,2,,,,,10,2,1,7,27,27,303.608.870.967.754
2743629,1,3,1,80,303.565.668.202.777,1,2,,,,2,,2,,2,,.,,,1,7,27,27,303.608.870.967.754
2743629,1,4,1,80,303.565.668.202.777,1,1,4,5,,3,,2,,,,,10,2,1,7,27,27,303.608.870.967.754
2743630,1,1,1,80,303.565.668.202.777,1,2,,,,2,,2,,2,,.,,,1,7,27,27,624.847.681.471.329
2743630,1,2,1,80,303.565.668.202.777,1,2,,,,2,,2,,2,,.,,,1,7,27,27,624.847.681.471.329
2743631,1,1,1,80,303.565.668.202.777,1,1,3,5,,3,,2,,,,,10,2,1,7,27,27,303.608.870.967.754
2743631,1,5,1,80,303.565.668.202.777,1,2,,,,2,,2,,2,,.,,,1,7,27,27,303.608.870.967.754
2743631,1,7,1,80,303.565.668.202.777,1,2,,,,2,,2,,2,,.,,,1,7,27,27,303.608.870.967.754
2743634,1,1,1,80,303.565.668.202.777,1,1,4,4,,2,,2,,,,,4,2,1,7,27,27,303.608.870.967.754
2743634,1,2,1,80,303.565.668.202.777,1,2,,,,2,,2,,2,,.,,,1,7,27,27,303.608.870.967.754
2743634,1,3,1,80,303.565.668.202.777,1,2,,,,2,,2,,2,,.,,,1,7,27,27,303.608.870.967.754
2743634,1,4,1,80,303.565.668.202.777,1,1,1,2,,2,,2,,,,,2,2,1,7,27,27,303.608.870.967.754
2743637,1,1,1,80,303.565.668.202.777,1,1,3,5,,3,,2,,,,,10,2,1,7,27,27,303.608.870.967.754
2743638,1,1,1,80,303.565.668.202.777,1,1,2,5,,3,,2,,,,,10,2,1,7,27,27,408.171.118.364.641
2743639,1,4,1,80,51.986.997.967.483,1,2,,,,2,,2,,2,,.,,,1,7,5,5,519.867.695.945.464
2743639,1,5,1,80,51.986.997.967.483,1,2,,,,2,,2,,2,,.,,,1,7,5,5,519.867.695.945.464
2743640,1,3,1,80,104.599.284.842.453,1,2,,,,2,,2,,2,,.,,,1,7,5,5,105.398.986.716.803
2743640,1,4,1,80,104.599.284.842.453,1,2,,,,2,,2,,2,,.,,,1,7,5,5,105.398.986.716.803
2743641,1,4,1,80,142.872.233.754.761,1,2,,,,2,,2,,2,,.,,,1,7,5,5,143.559.342.944.548
2743642,1,2,1,80,125.706.758.906.955,1,1,2,8,,2,,2,,,,,9,2,1,7,5,5,125.613.929.143.093
2743644,1,1,1,80,124.866.385.744.524,1,1,4,5,,3,,2,,,,,10,2,1,7,5,5,124.095.107.282.885
2743644,1,2,1,80,124.866.385.744.524,1,2,,,,2,,2,,2,,.,,,1,7,5,5,124.095.107.282.885
2743645,1,1,1,80,104.599.284.842.453,1,1,4,3,,2,,2,,,,,3,2,1,7,5,5,105.398.986.716.803
2743646,1,2,1,80,112.689.690.981.525,1,1,4,3,,2,,2,,,,,9,2,1,7,5,5,111.937.749.810.005
2743647,1,2,1,80,127.555.406.144.202,1,1,1,9,COMO INDEPENDIENTE,2,,2,,,,,9,2,1,7,5,5,128.079.019.598.956
2743648,1,2,1,80,998.878.850.178.962,1,1,4,3,,2,,2,,,,,9,2,1,7,5,5,100.164.240.525.245
2743648,1,3,1,80,998.878.850.178.962,1,2,,,,2,,2,,1,2,,2,,1,7,5,5,100.164.240.525.245
2743650,1,3,1,80,104.357.529.263.449,1,2,,,,2,,2,,2,,.,,,1,7,5,5,104.287.356.245.721
2743652,1,1,1,80,576.394.594.407.901,1,1,3,7,,2,,2,,,,,8,2,1,7,5,5,583.848.574.594.141
2743652,1,3,1,80,576.394.594.407.901,1,2,,,,2,,2,,2,,.,,,1,7,5,5,583.848.574.594.141
2743652,1,5,1,80,576.394.594.407.901,1,2,,,,2,,2,,2,,.,,,1,7,5,5,583.848.574.594.141
2743653,1,2,1,80,142.872.233.754.761,1,1,3,7,,2,,2,,,,,9,2,1,7,5,5,143.559.342.944.548
2743654,1,1,1,80,116.150.690.697.965,1,2,,,,2,,2,,2,,.,,,1,7,5,5,116.130.896.661.974
2743657,1,1,1,80,164.919.398.896.343,1,1,1,6,,2,,2,,,,,2,2,1,7,5,5,165.533.745.482.983
2743658,1,3,1,80,105.505.498.471.432,1,2,,,,2,,2,,2,,.,,,1,7,5,5,105.808.948.615.697
2743659,1,1,1,80,108.574.761.507.251,1,1,3,7,,2,,2,,,,,8,2,1,7,5,5,109.018.013.554.888
2743661,1,1,1,80,100.064.359.736.716,1,1,4,8,,2,,2,,,3,,8,1,1,7,5,5,992.456.523.896.936
2743661,1,2,1,80,100.064.359.736.716,1,1,4,7,,2,,2,,,,,9,2,1,7,5,5,992.456.523.896.936
2743662,1,1,1,80,100.064.359.736.716,1,1,4,5,,3,,2,,,,,10,2,1,7,5,5,992.456.523.896.936
2743662,1,2,1,80,100.064.359.736.716,1,2,,,,2,,2,,2,,.,,,1,7,5,5,992.456.523.896.936
2743663,1,1,1,80,86.527.596.365.668,1,1,4,3,,2,,2,,,,,9,2,1,7,5,5,870.436.110.164.538
2743663,1,3,1,80,86.527.596.365.668,1,2,,,,2,,2,,2,,.,,,1,7,5,5,870.436.110.164.538
2743664,1,3,1,80,112.138.192.123.824,1,2,,,,2,,2,,2,,.,,,1,7,5,5,11.273.116.737.647
2743664,1,4,1,80,112.138.192.123.824,1,2,,,,2,,2,,2,,.,,,1,7,5,5,11.273.116.737.647
2743665,1,1,1,80,104.809.339.752.203,1,1,4,5,,3,,2,,,,,10,2,1,7,5,5,104.269.600.154.467
2743665,1,2,1,80,104.809.339.752.203,1,1,1,8,,2,,2,,,1,,5,1,1,7,5,5,104.269.600.154.467
2743666,1,3,1,80,679.304.850.571.996,1,2,,,,2,,2,,2,,.,,,1,7,5,5,682.964.220.290.138
2743666,1,4,1,80,679.304.850.571.996,1,2,,,,2,,2,,2,,.,,,1,7,5,5,682.964.220.290.138
2743667,1,1,1,80,110.255.696.984.179,1,1,4,7,,3,,2,,,4,,8,1,1,7,5,5,109.932.878.434.505
2743667,1,2,1,80,110.255.696.984.179,1,2,,,,2,,2,,2,,.,,,1,7,5,5,109.932.878.434.505
2743667,1,3,1,80,110.255.696.984.179,1,2,,,,2,,2,,2,,.,,,1,7,5,5,109.932.878.434.505
2743668,1,1,1,80,122.736.813.785.785,1,1,4,5,,3,,2,,,,,4,2,1,7,5,5,122.645.502.455.838
2743668,1,2,1,80,122.736.813.785.785,1,2,,,,2,,2,,2,,.,,,1,7,5,5,122.645.502.455.838
2743668,1,6,1,80,122.736.813.785.785,1,2,,,,2,,2,,2,,.,,,1,7,5,5,122.645.502.455.838
2743669,1,2,1,80,122.106.763.244.572,1,2,,,,2,,2,,2,,.,,,1,7,5,5,12.054.129.094.618
2743669,1,3,1,80,122.106.763.244.572,1,1,4,4,,2,,2,,,,,4,2,1,7,5,5,12.054.129.094.618
2743669,1,4,1,80,122.106.763.244.572,1,1,4,4,,2,,2,,,,,4,2,1,7,5,5,12.054.129.094.618
2743670,1,3,1,80,124.800.545.277.976,1,1,1,8,,2,,2,,,,NO  TIENE  LA  LIBRETA MILITAR,12,2,1,7,5,5,125.203.967.244.199
2743672,1,3,1,80,105.505.498.471.432,1,2,,,,2,,2,,2,,.,,,1,7,5,5,105.808.948.615.697
2743673,1,3,1,80,74.173.387.418.222,1,2,,,,2,,2,,1,3,POR EMBARAZO,12,,1,7,5,5,753.665.776.471.754
2743673,1,9,1,80,74.173.387.418.222,1,1,1,8,,2,,2,,,,ESTA  ESPERANDO  TITULARSE  DE UN CURSO (EDUCACION NO FORMAL),12,2,1,7,5,5,753.665.776.471.754
2743675,1,3,1,80,108.574.761.507.251,1,2,,,,2,,2,,2,,.,,,1,7,5,5,109.018.013.554.888
2743677,1,4,1,80,921.134.064.071.198,1,1,1,8,,2,,2,,,,NO   TIENE  LIBRETA  MILITAR,12,2,1,7,5,5,920.075.987.135.224
2743678,1,4,1,80,104.738.737.651.929,1,2,,,,2,,2,,2,,.,,,1,7,5,5,104.699.696.133.834
2743679,1,3,1,80,113.459.194.332.215,1,2,,,,2,,2,,2,,.,,,1,7,5,5,113.342.670.736.693
2743680,1,2,1,80,116.150.690.697.965,1,1,4,9,CAMBIO DE  DOMICILIO,2,,2,,,,,9,2,1,7,5,5,116.130.896.661.974
2743682,1,2,1,80,997.499.575.671.226,1,1,4,5,,3,,2,,,,,10,2,1,7,5,5,989.116.398.052.593
2743684,1,3,1,80,681.722.406.362.035,1,2,,,,2,,2,,2,,.,,,1,7,5,5,694.080.525.000.955
2743684,1,4,1,80,681.722.406.362.035,1,2,,,,2,,2,,2,,.,,,1,7,5,5,694.080.525.000.955
2743684,1,5,1,80,681.722.406.362.035,1,2,,,,2,,2,,2,,.,,,1,7,5,5,694.080.525.000.955
2743687,1,1,1,80,116.150.690.697.965,1,2,,,,2,,2,,2,,.,,,1,7,5,5,116.130.896.661.974
2743690,1,2,1,80,106.584.642.357.988,1,2,,,,2,,2,,2,,.,,,1,7,5,5,106.869.118.144.872
2743690,1,4,1,80,106.584.642.357.988,1,1,1,8,,2,,2,,,,,2,2,1,7,5,5,106.869.118.144.872
2743691,1,2,1,80,128.776.021.942.774,1,1,3,8,,2,,2,,,,,11,2,1,7,5,5,128.822.994.082.285
2743693,1,1,1,80,100.064.359.736.716,1,1,4,5,,3,,2,,,,,10,2,1,7,5,5,992.456.523.896.936
2743693,1,2,1,80,100.064.359.736.716,1,2,,,,2,,2,,2,,.,,,1,7,5,5,992.456.523.896.936
2743694,1,2,1,80,104.599.284.842.453,1,1,2,3,,2,,2,,,,,9,2,1,7,5,5,105.398.986.716.803
2743694,1,4,1,80,104.599.284.842.453,1,2,,,,2,,2,,2,,.,,,1,7,5,5,105.398.986.716.803
2743696,1,3,1,80,523.697.546.344.908,1,2,,,,2,,2,,2,,.,,,1,7,5,5,536.122.867.596.557
2743696,1,4,1,80,523.697.546.344.908,1,2,,,,2,,2,,2,,.,,,1,7,5,5,536.122.867.596.557
2743696,1,5,1,80,523.697.546.344.908,1,2,,,,2,,2,,2,,.,,,1,7,5,5,536.122.867.596.557
2743696,1,7,1,80,523.697.546.344.908,1,2,,,,2,,2,,2,,.,,,1,7,5,5,536.122.867.596.557
2743696,2,3,2,80,523.697.546.344.908,1,2,,,,2,,2,,2,,.,,,1,7,5,5,536.122.867.596.557
2743697,1,1,1,80,984.995.574.590.055,1,1,3,5,,3,,2,,,,,10,2,1,7,5,5,978.700.404.656.705
2743697,1,5,1,80,984.995.574.590.055,1,1,4,4,,2,,2,,,,,4,2,1,7,5,5,978.700.404.656.705
2743698,1,1,1,80,121.731.282.242.157,1,1,1,3,,2,,2,,,,,9,2,1,7,5,5,121.994.902.305.008
2743698,1,3,1,80,121.731.282.242.157,1,2,,,,2,,2,,2,,.,,,1,7,5,5,121.994.902.305.008
2743699,1,2,1,80,803.890.702.940.306,1,2,,,,2,,2,,2,,.,,,1,7,5,5,806.254.811.380.707
2743699,1,4,1,80,803.890.702.940.306,1,2,,,,2,,2,,2,,.,,,1,7,5,5,806.254.811.380.707
2743702,1,2,1,80,128.776.021.942.774,1,1,4,3,,2,,2,,,,,9,2,1,7,5,5,128.822.994.082.285
2743709,1,1,1,80,739.022.651.208.584,1,1,3,5,,3,,2,,,,,10,2,1,7,5,5,743.515.135.961.427
2743711,1,1,1,80,51.986.997.967.483,1,2,,,,2,,2,,1,4,,9,,1,7,5,5,519.867.695.945.464
2743714,1,3,1,80,120.825.068.613.178,1,2,,,,2,,2,,2,,.,,,1,7,5,5,121.584.940.406.114
2743714,1,4,1,80,120.825.068.613.178,1,2,,,,2,,2,,2,,.,,,1,7,5,5,121.584.940.406.114
2743715,1,1,1,80,921.792.468.736.674,1,1,4,4,,2,,2,,,,,4,2,1,7,5,5,908.987.387.522.087
2743715,1,2,1,80,921.792.468.736.674,1,1,3,4,,2,,2,,,,,8,2,1,7,5,5,908.987.387.522.087
2743715,1,3,1,80,921.792.468.736.674,1,2,,,,2,,2,,2,,.,,,1,7,5,5,908.987.387.522.087
2743716,1,3,1,80,576.394.594.407.901,1,2,,,,2,,2,,2,,.,,,1,7,5,5,583.848.574.594.141
2743716,1,4,1,80,576.394.594.407.901,1,2,,,,2,,2,,2,,.,,,1,7,5,5,583.848.574.594.141
2743717,1,3,1,80,112.138.192.123.824,1,2,,,,2,,2,,2,,.,,,1,7,5,5,11.273.116.737.647
2743717,1,4,1,80,112.138.192.123.824,1,2,,,,2,,2,,2,,.,,,1,7,5,5,11.273.116.737.647
2743722,1,4,1,80,119.811.765.193.169,1,1,1,9,PARA DEDICARSE A LA COMUNIDAD,3,,2,,,,,11,2,1,7,5,5,119.415.910.915.625
2743727,1,1,1,80,960.888.830.719.177,1,1,4,5,,3,,2,,,,,11,2,1,7,5,5,95.626.625.551.608
2743727,1,2,1,80,960.888.830.719.177,1,1,4,3,,2,,2,,,,,9,2,1,7,5,5,95.626.625.551.608
2743728,1,2,1,80,131.596.723.275.547,1,2,,,,2,,2,,2,,.,,,1,7,5,5,130.589.186.475.728
2743729,1,1,1,80,114.930.074.899.392,1,1,2,5,,3,,2,,,,,11,2,1,7,5,5,115.386.922.178.645
2743730,1,2,1,80,117.019.882.417.601,1,1,4,3,,2,,2,,,,,9,2,1,7,5,5,11.676.015.611.345
2743732,1,1,1,80,100.064.359.736.716,1,1,3,6,,3,,2,,,,,11,2,1,7,5,5,992.456.523.896.936
2743732,1,2,1,80,100.064.359.736.716,1,2,,,,2,,2,,2,,.,,,1,7,5,5,992.456.523.896.936
2743733,1,2,1,80,921.737.606.649.411,1,1,4,3,,2,,2,,,,,9,2,1,7,5,5,912.547.597.852.885
2743735,1,4,1,80,112.138.192.123.824,1,1,1,7,,2,,2,,,,ERA TRABAJADOR FAMILIAR SIN REMUNERACION  PERO FUERON DESPLAZADOS,12,2,1,7,5,5,11.273.116.737.647
2743736,1,1,1,80,108.260.359.337.657,1,1,4,3,,2,,2,,,,,9,2,1,7,5,5,108.684.000.970.454
2743736,1,3,1,80,108.260.359.337.657,1,2,,,,2,,2,,2,,.,,,1,7,5,5,108.684.000.970.454
2743736,1,4,1,80,108.260.359.337.657,1,2,,,,2,,2,,2,,.,,,1,7,5,5,108.684.000.970.454
2743737,1,2,1,80,130.069.210.618.648,1,2,,,,2,,2,,2,,.,,,1,7,5,5,129.538.273.912.008
2743738,1,3,1,80,121.731.282.242.157,1,2,,,,2,,2,,2,,.,,,1,7,5,5,121.994.902.305.008
2743743,1,2,1,80,126.819.482.984.443,1,1,4,9,CAMBIO  DE DOMICILIO,2,,2,,,,,11,2,1,7,5,5,126.463.300.245.484
2743746,1,1,1,80,94.103.525.556.382,1,1,4,3,,2,,2,,,,,11,2,1,7,5,5,941.564.941.235.391
2743747,1,2,1,80,107.490.855.986.968,1,1,4,3,,2,,2,,,,,9,2,1,7,5,5,107.279.080.043.766
2743748,1,2,1,80,127.555.406.144.202,1,1,4,3,,2,,2,,,,,9,2,1,7,5,5,128.079.019.598.956
2743748,1,3,1,80,127.555.406.144.202,1,1,4,2,,2,,2,,,,,2,2,1,7,5,5,128.079.019.598.956
2743748,1,4,1,80,127.555.406.144.202,1,2,,,,2,,2,,2,,.,,,1,7,5,5,128.079.019.598.956
2743748,1,5,1,80,127.555.406.144.202,1,2,,,,2,,2,,2,,.,,,1,7,5,5,128.079.019.598.956
2743749,1,1,1,80,106.794.697.267.739,1,1,4,8,,3,,2,,,,,8,2,1,7,5,5,105.739.731.582.536
2743749,1,2,1,80,106.794.697.267.739,1,2,,,,2,,2,,2,,.,,,1,7,5,5,105.739.731.582.536
2743751,1,1,1,80,124.866.385.744.524,1,1,2,4,,2,,2,,,,,4,2,1,7,5,5,124.095.107.282.885
2743754,1,1,1,80,883.082.202.115.426,1,1,3,4,,2,,2,,,,,4,2,1,7,5,5,871.828.144.208.587
2743754,1,2,1,80,883.082.202.115.426,1,1,4,3,,2,,2,,,,,9,2,1,7,5,5,871.828.144.208.587
2743757,1,3,1,80,124.800.545.277.976,1,2,,,,2,,2,,2,,.,,,1,7,5,5,125.203.967.244.199
2743758,1,1,1,80,104.809.339.752.203,1,1,4,5,,3,,2,,,,,4,2,1,7,5,5,104.269.600.154.467
2743759,1,1,1,80,112.689.690.981.525,1,1,3,5,,3,,2,,,,,11,2,1,7,5,5,111.937.749.810.005
2743759,1,2,1,80,112.689.690.981.525,1,1,3,5,,3,,2,,,,,11,2,1,7,5,5,111.937.749.810.005
2743760,1,3,1,80,978.689.473.114.291,1,1,1,7,,2,,1,50000,,,,2,2,1,7,5,5,989.049.075.239.599
2743761,1,1,1,80,134.222.379.174.749,1,2,,,,2,,2,,2,,.,,,1,7,5,5,134.486.272.362.323
2743763,1,1,1,80,980.790.022.211.799,1,2,,,,2,,2,,2,,.,,,1,7,5,5,977.755.209.616.246
2743765,1,1,1,80,213.115.836.339.159,1,1,4,3,,2,,2,,,,,11,2,1,7,5,5,21.580.033.497.221
2743765,1,2,1,80,213.115.836.339.159,1,2,,,,2,,2,,2,,.,,,1,7,5,5,21.580.033.497.221
2743765,1,3,1,80,213.115.836.339.159,1,2,,,,2,,2,,2,,.,,,1,7,5,5,21.580.033.497.221
2743766,1,1,1,80,124.866.385.744.524,1,1,1,7,,3,,2,,,,,4,2,1,7,5,5,124.095.107.282.885
2743766,1,2,1,80,124.866.385.744.524,1,1,4,5,,3,,2,,,,,11,2,1,7,5,5,124.095.107.282.885
2743767,1,2,1,80,114.021.118.739.226,1,1,2,9,TRASLADO DE PAIS,2,,2,,,,,11,2,1,7,5,5,114.681.291.834.926
2743767,1,4,1,80,114.021.118.739.226,1,2,,,,2,,2,,2,,.,,,1,7,5,5,114.681.291.834.926
2743770,1,1,1,80,104.809.339.752.203,1,2,,,,2,,2,,2,,.,,,1,7,5,5,104.269.600.154.467
2743770,1,2,1,80,104.809.339.752.203,1,1,4,5,,3,,2,,,,,10,2,1,7,5,5,104.269.600.154.467
2743771,1,1,1,80,86.527.596.365.668,1,2,,,,2,,2,,2,,.,,,1,7,5,5,870.436.110.164.538
2743771,1,2,1,80,86.527.596.365.668,1,2,,,,2,,2,,2,,.,,,1,7,5,5,870.436.110.164.538
2743772,1,2,1,80,116.113.668.788.622,1,1,4,3,,2,,2,,,,,9,2,1,7,5,5,116.350.194.214.556
2743772,1,3,1,80,116.113.668.788.622,1,2,,,,2,,2,,2,,.,,,1,7,5,5,116.350.194.214.556
2743773,1,1,1,80,92.184.008.507.394,1,1,4,4,,2,,2,,,,,9,2,1,7,5,5,915.775.027.341.564
2743773,1,2,1,80,92.184.008.507.394,1,1,3,5,,3,,2,,,,,4,2,1,7,5,5,915.775.027.341.564
2743774,1,3,1,80,104.599.284.842.453,1,2,,,,2,,2,,2,,.,,,1,7,5,5,105.398.986.716.803
2743774,1,4,1,80,104.599.284.842.453,1,2,,,,2,,2,,2,,.,,,1,7,5,5,105.398.986.716.803
2743777,1,1,1,80,370.928.797.644.066,1,2,,,,2,,2,,2,,.,,,1,7,5,5,367.768.432.226.247
2743777,1,2,1,80,370.928.797.644.066,1,1,4,6,,2,,2,,,,,9,2,1,7,5,5,367.768.432.226.247
2743778,1,1,1,80,393.035.024.070.763,1,1,4,5,,3,,2,,,,,8,2,1,7,5,5,391.011.000.579.253
2743779,1,2,1,80,372.070.380.288.845,1,2,,,,2,,2,,2,,.,,,1,7,5,5,369.850.681.782.942
2743780,1,2,1,80,121.731.282.242.157,1,1,4,6,,2,,2,,,2,,5,1,1,7,5,5,121.994.902.305.008
2743780,1,3,1,80,121.731.282.242.157,1,2,,,,2,,2,,2,,.,,,1,7,5,5,121.994.902.305.008
2743781,1,1,1,80,635.714.750.639.188,1,1,1,2,,2,,2,,,,,2,2,1,7,5,5,643.635.781.343.001
2743781,1,2,1,80,635.714.750.639.188,1,2,,,,2,,2,,2,,.,,,1,7,5,5,643.635.781.343.001
2743783,1,2,1,80,121.731.282.242.157,1,1,4,8,,2,,2,,,,,11,2,1,7,5,5,121.994.902.305.008
2743784,1,2,1,80,101.844.423.976.227,1,1,1,2,,2,,2,,,,,2,2,1,7,5,5,102.523.934.362.045
2743785,1,1,1,80,987.779.034.715.956,1,2,,,,2,,2,,2,,.,,,1,7,5,5,99.610.537.867.679
2743785,1,2,1,80,987.779.034.715.956,1,2,,,,2,,2,,2,,.,,,1,7,5,5,99.610.537.867.679
2743785,1,3,1,80,987.779.034.715.956,1,1,1,2,,2,,2,,,,,2,2,1,7,5,5,99.610.537.867.679
2743786,1,1,1,80,843.980.244.069.291,1,1,4,4,,2,,2,,,,,9,2,1,7,5,5,855.940.061.894.063
2743786,1,2,1,80,843.980.244.069.291,1,1,4,5,,3,,2,,,,,11,2,1,7,5,5,855.940.061.894.063
2743786,1,5,1,80,843.980.244.069.291,1,2,,,,2,,2,,2,,.,,,1,7,5,5,855.940.061.894.063
2743787,1,4,1,80,636.002.936.211.238,1,2,,,,2,,2,,2,,.,,,1,7,5,5,634.740.157.255.686
2743789,1,2,1,80,120.825.068.613.178,1,1,4,9,CAMBIO DE RESIDENCIA,2,,2,,,4,,9,1,1,7,5,5,121.584.940.406.114
2743789,1,3,1,80,120.825.068.613.178,1,2,,,,2,,2,,2,,.,,,1,7,5,5,121.584.940.406.114
2743789,1,4,1,80,120.825.068.613.178,1,2,,,,2,,2,,2,,.,,,1,7,5,5,121.584.940.406.114
2743790,1,2,1,80,100.064.359.736.716,1,2,,,,2,,2,,2,,.,,,1,7,5,5,992.456.523.896.936
2743794,1,2,1,80,1.181.360.482.135,1,1,4,7,,2,,2,,,,,11,2,1,7,5,5,117.601.028.090.043
2743795,1,1,1,80,345.690.031.902.727,1,1,4,3,,3,,2,,,,,9,2,1,7,5,5,343.415.635.253.086
2743795,1,2,1,80,345.690.031.902.727,1,1,4,8,,2,,2,,,,,8,2,1,7,5,5,343.415.635.253.086
2743796,1,2,1,80,703.018.125.949.424,1,2,,,,2,,2,,1,1,,2,,1,7,5,5,708.576.573.271.429
2743799,1,4,1,80,919.369.316.883.003,1,2,,,,2,,2,,2,,.,,,1,7,5,5,929.261.868.490.739
2743801,1,5,1,80,955.003.623.048.736,1,2,,,,2,,2,,2,,.,,,1,7,5,5,966.393.406.706.558
2743802,1,3,1,80,120.825.068.613.178,1,2,,,,2,,2,,2,,.,,,1,7,5,5,121.584.940.406.114
2743802,1,4,1,80,120.825.068.613.178,1,2,,,,2,,2,,2,,.,,,1,7,5,5,121.584.940.406.114
2743803,1,1,1,80,109.607.091.794.953,1,1,3,1,,2,,2,,,,,9,2,1,7,23,23,107.863.935.857.548
2743803,1,2,1,80,109.607.091.794.953,1,1,2,3,,2,,2,,,,,9,2,1,7,23,23,107.863.935.857.548
2743805,1,3,1,80,880.290.075.716.951,1,2,,,,2,,2,,2,,.,,,1,7,23,23,933.538.459.768.202
2743806,1,3,1,80,127.231.687.775.378,1,2,,,,2,,2,,2,,.,,,1,7,23,23,129.155.096.981.611
2743807,1,4,1,80,107.811.386.518.702,1,2,,,,2,,2,,2,,.,,,1,7,23,23,115.244.203.428.785
2743809,1,3,1,80,714.537.118.023.681,1,2,,,,2,,2,,2,,.,,,1,7,23,23,790.538.358.051.906
2743809,1,5,1,80,714.537.118.023.681,1,1,1,8,,2,,2,,,,,2,2,1,7,23,23,790.538.358.051.906
2743814,1,2,1,80,203.643.084.367.156,1,1,4,3,,2,,2,,,,,9,2,1,7,23,23,205.510.756.778.141
2743814,1,5,1,80,203.643.084.367.156,1,2,,,,2,,2,,2,,.,,,1,7,23,23,205.510.756.778.141
2743814,1,6,1,80,203.643.084.367.156,1,2,,,,2,,2,,2,,.,,,1,7,23,23,205.510.756.778.141
2743815,1,1,1,80,101.666.012.923.466,1,1,4,4,,2,,2,,,,,4,2,1,7,23,23,105.924.041.731.038
2743815,2,2,2,80,101.666.012.923.466,1,2,,,,2,,2,,2,,.,,,1,7,23,23,105.924.041.731.038
2743815,3,2,3,80,101.666.012.923.466,1,1,1,7,,2,,2,,,,,9,2,1,7,23,23,105.924.041.731.038
2743816,1,2,1,80,134.354.129.934.678,1,2,,,,2,,2,,2,,.,,,1,7,23,23,134.067.754.648.339
2743816,1,3,1,80,134.354.129.934.678,1,2,,,,2,,2,,2,,.,,,1,7,23,23,134.067.754.648.339
2743817,1,3,1,80,126.932.515.160.458,1,2,,,,2,,2,,1,2,,5,,1,7,23,23,130.695.466.601.426
2743819,1,3,1,80,126.693.452.665.468,1,2,,,,2,,2,,2,,.,,,1,7,23,23,126.131.529.914.748
2743820,1,2,1,80,114.483.336.118.108,1,1,4,8,,2,,2,,,,,9,2,1,7,23,23,113.489.883.696.733
2743821,1,1,1,80,136.431.270.509.077,1,1,1,4,,2,,2,,,,,4,2,1,7,23,23,135.472.449.508.083
2743821,1,2,1,80,136.431.270.509.077,1,1,4,4,,3,,2,,,,,9,2,1,7,23,23,135.472.449.508.083
