directorio;secuencia_p;orden;Oficio;Rama2d_r4;Rama4d_r4;P6430;P6800;P6850;P6830;P3148;P6500;P6750;P6760;P6870;P6880;P6920;P6930;Oci;mes;area;dpto;fex_c_2011
110488;1;2;13;85;8544;2;48;48; ; ;4000000; ; ;9;7;1;1;1;05;05;05;1619,91203107999
110489;1;3;39;01;0126;1;48;48; ; ;950000; ; ;9;7;1;1;1;05;47;47;149,620749167169
110491;1;1;97;42;4210;1;48;20;6;1;877803; ; ;8;9;1;2;1;05;13;13;580,107163558561
110492;1;1;58;80;8010;1;70;70; ; ;1200000; ; ;8;7;1;1;1;05;44;44;62,2577868448873
110492;1;2;54;97;9700;3;50;50; ; ;500000; ; ;1;2;2; ;1;05;44;44;62,2577868448873
110495;1;1;93;45;4520;4;50;50; ; ; ;0;1;1;7;2; ;1;05;47;47;180,63431564468
110497;1;1;41;47;4719;4;70;0;6;1; ;0;1;1;1;2; ;1;05;73;73;217,185406557622
110499;1;1;14;94;9491;4;40;20;6;1; ;800000;1;1;1;2; ;1;05;08;08;471,71686863303
110500;1;1;45;14;1410;1;25;25; ; ;414000; ; ;9;7;1;1;1;05;63;63;76,8187831261868
110502;1;2;59;84;8413;4;40;40; ; ; ;1100000;1;9;7;1;1;1;05;47;47;169,388061380397
110503;1;1;44;65;6512;1;48;48; ; ;1200000; ; ;9;7;1;2;1;05;41;41;176,158326218422
110504;1;1;03;25;2592;1;48;48; ; ;1200000; ; ;9;7;1;2;1;05;63;63;199,844460320674
110504;1;2;97;47;4729;4;30;10;6;1; ;350000;1;1;1;2; ;1;05;63;63;199,844460320674
110506;1;1;16;36;3600;1;45;0;3; ;5300000; ; ;9;7;1;2;1;05;52;52;315,832085295908
110506;1;2;02;71;7110;5;45;0;7; ; ;5000000;1;2;7;1;2;1;05;52;52;315,832085295908
110509;1;1;44;61;6190;4;40;10;6;1; ;200000;1;1;5;1;1;1;05;76;76;837,679578466271
110510;1;2;12;69;6910;4;40;25;6;1; ;1000000;1;1;1;2; ;1;05;52;52;183,213088935903
110511;1;2;79;95;9529;4;5;0;6;1; ;10000;1;1;1;2; ;1;05;73;73;134,513018082416
110512;1;1;98;47;4752;1;48;48; ; ;0; ; ;2;7;2; ;1;05;73;73;135,971505844672
110512;1;3;77;47;4729;1;24;16;7; ;0; ; ;2;7;2; ;1;05;73;73;135,971505844672
110516;1;1;79;14;1410;4;30;20;6;1; ;300000;1;1;1;3; ;1;05;68;68;293,90773323858
110516;1;3;45;47;4781;4;30;20;6;1; ;350000;1;1;6;2; ;1;05;68;68;293,90773323858
110516;2;1;54;81;8121;4;40;30;6;1; ;800000;1;1;5;2; ;1;05;68;68;293,90773323858
110517;1;1;13;85;8530;2;30;20;6;1;2000000; ; ;9;7;1;3;1;05;05;05;1180,96275727323
110517;1;4;45;47;4752;1;48;48; ; ;877803; ; ;4;7;1;1;1;05;05;05;1180,96275727323
110519;1;1;95;41;4111;1;48;48; ; ;720000; ; ;3;9;2; ;1;05;17;17;330,901619054936
110519;1;2;41;47;4724;4;60;30;6;1; ;300000;1;1;1;2; ;1;05;17;17;330,901619054936
110521;1;1;84;45;4520;1;48;0;5;1;1200000; ; ;5;7;1;1;1;05;68;68;112,05592615881
110521;1;2;77;56;5619;4;36;0;5;1; ;0;1;1;6;2; ;1;05;68;68;112,05592615881
110522;1;1;03;43;4321;4;30;0;6;1; ;400000;1;1;2;2; ;1;05;13;13;603,772597148204
110522;1;2;57;96;9602;4;24;16;6;1; ;160000;1;1;2;2; ;1;05;13;13;603,772597148204
110523;1;1;58;84;8412;1;60;60; ; ;1200000; ; ;8;7;1;1;1;05;73;73;216,417213450093
110523;1;3;39;94;9492;1;20;20; ; ;0; ; ;9;5;2; ;1;05;73;73;216,417213450093
110523;1;4;19;84;8412;2;48;48; ; ;1800000; ; ;9;7;1;1;1;05;73;73;216,417213450093
110524;1;1;41;47;4721;5;60;30;6;1; ;0;1;2;7;2; ;1;05;08;08;676,418584492788
110524;1;2;45;47;4792;4;20;0;6;1; ;100000;1;1;5;2; ;1;05;08;08;676,418584492788
110526;1;1;58;68;6820;1;60;60; ; ;877803; ; ;3;7;1;1;1;05;15;15;167,816797259559
110528;1;2;97;52;5224;4;40;40; ; ; ;900000;1;1;6;2; ;1;05;50;50;250,835342319574
110529;1;1;39;42;4210;1;48;48; ; ;1300000; ; ;5;7;1;2;1;05;70;70;97,5119985005009
110529;1;2;59;94;9499;1;40;40; ; ;877803; ; ;7;7;1;2;1;05;70;70;97,5119985005009
110530;1;2;58;84;8423;2;60;0;1;2;1600000; ; ;9;7;1;3;1;05;15;15;134,242989539628
110531;1;2;06;47;4773;1;48;60; ; ;1400000; ; ;4;7;1;2;1;05;73;73;113,114094138484
110534;1;1;59;47;4773;1;48;24;7; ;500000; ; ;3;7;2; ;1;05;15;15;116,176324839754
110536;1;1;77;11;1104;4;30;25;6;1; ;40000;1;1;1;2; ;1;05;13;13;292,48704560217
110536;1;2;61;01;0122;4;40;0;6;1; ;400000;1;1;8;2; ;1;05;13;13;292,48704560217
110537;1;2;45;47;4711;1;48;30;6;1;1200000; ; ;9;7;1;2;1;05;50;50;272,898709286741
110539;1;2;53;56;5619;4;30;30; ; ; ;300000;1;2;6;2; ;1;05;44;44;43,997283526065
110541;1;1;21;84;8413;2;40;40; ; ;1700000; ; ;9;7;1;2;1;05;18;18;78,5939540468603
110541;1;2;11;69;6920;4;30;0;6;1; ;0;1;1;1;2; ;1;05;18;18;78,5939540468603
110541;1;3;11;69;6920;4;40;0;6;1; ;0;1;1;1;2; ;1;05;18;18;78,5939540468603
110542;1;1;16;73;7310;4;48;60; ; ; ;3000000;1;1;7;1;1;1;05;05;05;2660,16121840715
110545;1;1;45;56;5619;4;50;20;7; ; ;200000;1;1;6;2; ;1;05;19;19;107,923319889495
110547;1;1;81;31;3110;1;48;0;6;1;450000; ; ;6;7;1;1;1;05;63;63;98,043991370134
110547;1;2;55;93;9329;1;48;0;1;1;450000; ; ;7;7;1;1;1;05;63;63;98,043991370134
110547;1;3;13;85;8559;1;48;30;6;1;1590000; ; ;8;7;1;1;1;05;63;63;98,043991370134
110547;1;5;03;62;6209;1;24;24; ; ;600000; ; ;4;7;1;1;1;05;63;63;98,043991370134
110549;1;1;03;86;8610;4;48;48; ; ; ;1200000;1;9;7;1;2;1;05;68;68;723,319833613475
110549;1;3;16;74;7420;4;24;0;6;1; ;0;1;1;5;2; ;1;05;68;68;723,319833613475
110549;1;4;38;82;8220;1;40;40; ; ;877803; ; ;9;7;1;1;1;05;68;68;723,319833613475
110550;1;1;98;49;4921;4;50;0;5;1; ;600000;1;1;4;2; ;1;05;13;13;384,290061928565
110550;1;2;33;56;5611;1;48;0;5;1;0; ; ;5;7;2; ;1;05;13;13;384,290061928565
110551;1;4;32;10;1011;1;48;48; ; ;1200000; ; ;8;7;1;2;1;05;68;68;715,41089414194
110552;1;2;58;64;6412;1;48;0;3; ;1200000; ; ;3;7;1;1;1;05;11;11;1612,21867270884
110553;1;3;54;97;9700;3;48;48; ; ;420000; ; ;1;1;2; ;1;05;27;27;16,3532478932583
110555;1;2;58;84;8423;2;48;48; ; ;2300000; ; ;9;6;1;2;1;05;05;05;1921,96436669204
110558;1;2;95;41;4112;4;45;20;7; ; ;200000;1;2;2;2; ;1;05;44;44;76,4117326076571
110561;1;1;41;47;4711;4;60;60; ; ; ;500000;1;1;1;2; ;1;05;76;76;695,137574511628
110563;1;2;98;49;4921;4;70;14;7; ; ;100000;1;1;4;2; ;1;05;70;70;237,023650981493
110565;1;1;21;61;6110;1;50;60; ; ;5600000; ; ;4;7;1;2;1;05;05;05;2913,33016442293
110566;1;1;77;10;1081;4;40;0;6;1; ;0;1;1;1;2; ;1;05;73;73;339,431929095321
110567;1;1;51;56;5611;5;54;0;6;1; ;0;1;3;1;2; ;1;05;19;19;48,1823672614387
110568;1;1;45;47;4781;4;55;30;6;1; ;300000;1;1;6;2; ;1;05;13;13;447,409458650022
110569;1;1;13;85;8530;2;40;40; ; ;4200000; ; ;9;7;3; ;1;05;52;52;182,277567607477
110569;1;2;45;47;4792;4;48;2;6;1; ;400000;1;1;5;2; ;1;05;52;52;182,277567607477
110570;1;1;41;47;4711;4;50;50; ; ; ;400000;1;2;7;2; ;1;05;50;50;196,539119991976
110570;1;2;45;47;4711;6;30;30; ; ; ; ; ;2;7;2; ;1;05;50;50;196,539119991976
110575;1;1;84;45;4530;4;48;48; ; ; ;0;1;1;7;1;1;1;05;68;68;696,352912941821
110577;1;1;32;85;8544;2;40;40; ; ;1400000; ; ;9;1;1;3;1;05;52;52;141,293500059432
110578;1;1;95;41;4111;1;48;48; ; ;800000; ; ;2;2;2; ;1;05;11;11;7044,74645606466
110580;1;1;97;47;4711;1;48;30;6;1;300000; ; ;2;5;2; ;1;05;73;73;142,055740299551
110581;1;2;39;47;4754;1;48;48; ; ;1000000; ; ;6;7;1;1;1;05;11;11;3658,2113345831
110582;1;1;02;95;9511;4;45;22;6;1; ;600000;1;1;7;1;2;1;05;15;15;191,430513852164
110582;1;2;13;85;8530;2;40;60; ; ;2500000; ; ;9;7;1;3;1;05;15;15;191,430513852164
110583;1;1;85;85;8530;1;48;40;6;1;877803; ; ;8;7;1;2;1;05;13;13;647,932887792199
110585;1;4;97;42;4290;1;79;79; ; ;1000000; ; ;9;4;1;1;1;05;52;52;63,6532355679701
110586;1;1;54;81;8121;4;24;0;7; ; ;0;1;1;2;2; ;1;05;05;05;1358,19731825666
110586;1;2;18;85;8553;4;30;0;7; ; ;0;1;1;5;2; ;1;05;05;05;1358,19731825666
110587;1;1;77;10;1081;4;48;24;6;1; ;200000;1;1;7;2; ;1;05;15;15;79,5768993586578
110587;1;3;32;86;8692;1;48;24;6;1;400000; ; ;3;7;1;1;1;05;15;15;79,5768993586578
110588;1;1;58;84;8424;2;80;80; ; ;2000000; ; ;9;11;1;2;1;05;73;73;441,543943674335
110589;1;1;39;82;8219;4;2;2; ; ; ;2000;1;1;1;3; ;1;05;63;63;136,272963066266
110590;1;1;45;47;4711;4;48;42;6;1; ;600000;1;1;7;2; ;1;05;63;63;164,568065565436
110590;1;3;45;47;4711;6;48;20;7; ; ; ; ;2;7;2; ;1;05;63;63;164,568065565436
110590;1;4;98;49;4923;4;48;20;6;1; ;200000;1;1;4;2; ;1;05;63;63;164,568065565436
110591;1;1;94;90;9005;4;48;0;7; ; ;150000;1;1;7;2; ;1;05;76;76;683,382726252211
110592;1;2;55;81;8121;4;40;40; ; ; ;150000;1;1;2;2; ;1;05;47;47;212,377150143165
110593;1;1;41;47;4711;4;50;25;7; ; ;0;1;1;1;2; ;1;05;19;19;97,6343147287773
110593;1;4;32;85;8544;4;40;40; ; ; ;870000;1;9;7;1;1;1;05;19;19;97,6343147287773
110595;1;1;61;01;0113;4;50;50; ; ; ;800000;1;1;8;2; ;1;05;17;17;377,100922532324
110596;1;1;33;47;4723;1;48;0;3; ;800000; ; ;5;7;1;1;1;05;13;13;419,312053573506
110596;1;3;13;85;8559;4;30;0;6;1; ;150000;1;1;1;2; ;1;05;13;13;419,312053573506
110600;1;1;98;70;7010;1;40;30;6;1;1200000; ; ;8;4;1;2;1;05;18;18;133,230172226837
110602;1;1;13;85;8544;2;40;16;7; ;5000000; ; ;9;7;1;2;1;05;27;27;16,3532478932583
110602;1;2;41;47;4771;4;40;7;6;1; ;850000;1;1;7;2; ;1;05;27;27;16,3532478932583
110607;1;2;02;84;8415;2;40;40; ; ;5000000; ; ;9;7;1;2;1;05;52;52;111,638230995004
110607;1;3;54;97;9700;3;48;48; ; ;600000; ; ;1;1;2; ;1;05;52;52;111,638230995004
110608;1;1;03;05;0510;1;40;40; ; ;1200000; ; ;9;10;1;1;1;05;44;44;90,9673868372122
110608;1;2;13;85;8530;2;40;48; ; ;1200000; ; ;7;11;1;1;1;05;44;44;90,9673868372122
110610;1;1;44;47;4755;1;50;0;6;1;0; ; ;5;7;1;3;1;05;18;18;170,340396734331
110611;1;2;03;68;6820;1;45;45; ; ;1400000; ; ;7;7;1;1;1;05;76;76;730,994375456748
110612;1;2;79;14;1410;4;40;8;6;1; ;200000;1;1;1;2; ;1;05;76;76;1060,50425248351
110612;1;3;97;46;4631;1;48;48; ; ;980000; ; ;7;7;1;1;1;05;76;76;1060,50425248351
110615;1;1;21;85;8530;1;50;0;7; ;2300000; ; ;9;7;1;2;1;05;11;11;2215,36134584085
110615;1;3;39;86;8610;1;48;48; ; ;877000; ; ;9;7;1;1;1;05;11;11;2215,36134584085
110616;1;1;41;47;4752;4;48;21;6;1; ;1000000;1;1;7;1;2;1;05;15;15;69,7972314116413
110617;2;1;98;49;4921;1;60;60; ; ;1000000; ; ;1;4;2; ;1;05;68;68;663,813351518326
110617;2;2;21;47;4773;1;48;48; ; ;800000; ; ;9;2;1;1;1;05;68;68;663,813351518326
110617;2;3;77;10;1040;1;48;48; ; ;977000; ; ;7;7;1;2;1;05;68;68;663,813351518326
110618;1;1;53;56;5611;1;8;8; ; ;0; ; ;2;2;2; ;1;05;68;68;594,039398261085
110619;1;1;57;96;9602;4;35;0;6;1; ;0;1;1;1;2; ;1;05;19;19;50,2443158019266
110624;1;1;11;47;4752;1;48;48; ; ;1250000; ; ;4;7;1;2;1;05;17;17;133,816134850938
110625;1;1;59;86;8699;4;8;0;6;1; ;25000;1;1;1;2; ;1;05;13;13;497,549386066962
110625;1;3;41;47;4721;4;48;36;6;1; ;270000;1;1;6;2; ;1;05;13;13;497,549386066962
110626;1;2;95;41;4111;4;52;0;7; ; ;0;1;1;2;2; ;1;05;17;17;169,7927784289
110626;1;3;97;10;1081;1;48;48; ; ;877802; ; ;5;5;1;1;1;05;17;17;169,7927784289
110627;1;1;45;47;4773;4;40;20;7; ; ;400000;1;1;1;2; ;1;05;73;73;218,670822322696
110627;1;2;59;88;8810;1;84;84; ; ;1000000; ; ;1;2;2; ;1;05;73;73;218,670822322696
110628;1;3;03;95;9512;4;48;0;6;1; ;0;1;1;1;2; ;1;05;68;68;784,312510506604
110628;1;7;38;82;8220;1;42;42; ; ;750000; ; ;9;7;1;1;1;05;68;68;784,312510506604
110628;1;8;99;45;4520;4;48;48; ; ; ;0;1;1;7;2; ;1;05;68;68;784,312510506604
110629;1;1;13;85;8544;2;50;60; ; ;8000000; ; ;9;7;1;1;1;05;63;63;305,779767955584
110631;1;1;81;31;3110;4;1;16; ; ; ;50000;1;1;2;2; ;1;05;63;63;306,117277118657
110632;1;2;59;86;8610;1;48;48; ; ;2000000; ; ;9;7;1;1;1;05;05;05;1100,44316004766
110632;1;3;59;86;8621;2;48;0;3; ;1500000; ; ;9;7;1;1;1;05;05;05;1100,44316004766
110633;2;1;62;46;4631;1;40;40; ; ;877800; ; ;9;8;1;1;1;05;47;47;209,201628925432
110635;1;2;77;56;5619;4;21;0;5;1; ;0;1;1;1;2; ;1;05;68;68;406,582233664596
110635;1;3;77;56;5619;4;14;14; ; ; ;150000;1;1;1;2; ;1;05;68;68;406,582233664596
110636;1;1;84;45;4520;4;30;4;6;1; ;0;1;1;1;2; ;1;05;68;68;655,611024568321
110636;1;2;57;96;9602;4;50;0;6;1; ;0;1;1;7;2; ;1;05;68;68;655,611024568321
110638;1;1;45;56;5619;4;50;20;6;1; ;100000;1;1;6;2; ;1;05;17;17;293,212957480421
110638;1;3;41;47;4722;4;60;25;6;1; ;110000;1;1;6;2; ;1;05;17;17;293,212957480421
110638;1;4;41;56;5619;4;40;20;6;1; ;80000;1;1;6;2; ;1;05;17;17;293,212957480421
110639;1;1;80;95;9523;4;48;35;6;1; ;600000;1;1;6;2; ;1;05;08;08;709,055308144276
110640;1;1;93;45;4520;4;60;50;6;1; ;2000000;1;1;1;2; ;1;05;68;68;549,527739290826
110644;1;1;59;86;8610;2;48;48; ; ;1000000; ; ;9;7;1;2;1;05;19;19;155,436832665416
110645;1;1;77;10;1011;1;48;48; ; ;877803; ; ;9;7;1;1;1;05;11;11;2893,42384302515
110647;1;1;05;84;8414;2;48;48; ; ;1200000; ; ;8;8;1;1;1;05;17;17;125,536434593025
110647;1;3;45;46;4620;1;48;48; ; ;900000; ; ;4;7;1;2;1;05;17;17;125,536434593025
110648;1;2;95;42;4210;4;60;25;6;1; ;200000;1;1;2;2; ;1;05;13;13;523,900863210339
110650;1;1;58;68;6820;1;48;48; ; ;878000; ; ;2;7;1;1;1;05;54;54;516,297606507069
110650;1;2;45;47;4774;1;70;0;6;1;0; ; ;2;7;2; ;1;05;54;54;516,297606507069
110651;1;3;06;86;8621;1;24;24; ; ;1900000; ; ;9;7;1;2;1;05;63;63;164,338382997674
110652;1;2;95;41;4111;4;48;0;5;1; ;0;1;1;9;2; ;1;05;68;68;111,479321470146
110652;1;3;21;61;6110;1;48;40;6;1;900000; ; ;6;7;1;1;1;05;68;68;111,479321470146
110654;1;2;57;96;9602;4;50;0;6;1; ;0;1;1;1;2; ;1;05;23;23;114,046431315788
110655;1;1;21;52;5221;4;80;40;6;1; ;400000;1;2;7;2; ;1;05;52;52;143,407465346568
110655;1;2;59;52;5221;4;60;40;6;1; ;400000;1;2;7;2; ;1;05;52;52;143,407465346568
110657;1;1;03;95;9522;4;20;3;6;1; ;0;1;1;2;2; ;1;05;68;68;493,310673783082
110657;1;2;94;32;3290;5;50;30;6;1; ;0;1;2;1;2; ;1;05;68;68;493,310673783082
110657;1;3;45;32;3290;4;10;0;6;1; ;0;1;1;1; ; ;1;05;68;68;493,310673783082
110658;1;1;45;47;4773;4;20;20; ; ; ;500000;1;1;1;3; ;1;05;68;68;445,439006120191
110658;1;2;45;47;4773;4;20;20; ; ; ;600000;1;1;1;2; ;1;05;68;68;445,439006120191
110658;1;5;57;96;9602;4;35;0;5;1; ;800000;1;1;5;2; ;1;05;68;68;445,439006120191
110659;1;1;87;25;2512;1;48;48; ; ;900000; ; ;8;7;1;1;1;05;73;73;414,259424699717
110660;1;2;86;59;5920;4;40;40; ; ; ;500000;1;1;1;2; ;1;05;63;63;275,920862950936
110662;1;1;44;65;6511;4;40;0;6;1; ;0;1;1;5;1;1;1;05;68;68;441,75686746007
110665;1;1;33;82;8291;1;48;48; ; ;1000000; ; ;9;1;1;1;1;05;66;66;333,587229627715
110666;1;1;03;61;6110;1;40;25;7; ; ; ; ;5;2;1;1;1;05;73;73;358,432309955433
110668;1;3;57;96;9602;4;40;0;6;1; ;200000;1;1;1;2; ;1;05;13;13;451,020096197157
110670;1;1;61;01;0111;4;50;50; ; ; ;0;1;1;8;2; ;1;05;63;63;244,537731677838
110670;1;2;59;86;8610;1;48;60; ; ;2800000; ; ;9;7;1;1;1;05;63;63;244,537731677838
110671;1;1;39;84;8412;2;48;48; ; ;1900000; ; ;9;7;1;1;1;05;68;68;436,670541962603
110671;1;3;19;84;8412;4;48;48; ; ; ;3500000;1;9;7;1;1;1;05;68;68;436,670541962603
110673;1;1;58;80;8010;4;36;36; ; ; ;400000;1;1;6;2; ;1;05;11;11;2138,6188784752
110673;1;3;84;33;3312;1;48;48; ; ;877000; ; ;4;7;2; ;1;05;11;11;2138,6188784752
110673;1;4;16;96;9609;4;15;2;7; ; ;0;1;1;1;2; ;1;05;11;11;2138,6188784752
110674;1;2;45;56;5619;4;48;0;6;1; ;0;1;2;6;2; ;1;05;76;76;588,622034014119
110674;1;4;45;47;4792;4;20;3;6;1; ;350000;1;1;1;2; ;1;05;76;76;588,622034014119
110674;1;6;53;56;5611;1;63;0;6;1;0; ; ;3;7;1;1;1;05;76;76;588,622034014119
110675;1;1;98;49;4921;4;70;8;6;1; ;600000;1;1;4;2; ;1;05;08;08;716,428767848272
110676;1;1;13;88;8890;1;48;24;6;1;930000; ; ;9;7;1;2;1;05;23;23;160,765712055135
110677;1;1;54;97;9700;3;60;0;5;1;650000; ; ;1;2;2; ;1;05;63;63;254,683392960076
110678;1;1;98;49;4921;4;70;21;7; ; ;100000;1;1;4;2; ;1;05;70;70;199,326467756612
110681;1;2;83;25;2599;4;30;0;5;1; ;0;1;1;7;2; ;1;05;52;52;226,127078252535
110683;1;1;45;47;4731;1;48;48; ; ;1000000; ; ;5;7;1;2;1;05;19;19;55,9229511714113
110684;1;1;45;47;4782;4;20;0;6;1; ;0;1;1;6;2; ;1;05;52;52;212,95274615284
110686;1;1;58;84;8423;2;102;102; ; ;2100000; ; ;9;7;1;3;1;05;63;63;131,058238089886
110688;1;1;13;85;8544;2;40;0;7; ;3200000; ; ;9;7;1;2;1;05;27;27;76,860265098314
110688;1;2;12;69;6910;4;40;40; ; ; ;3000000;1;2;7;1;2;1;05;27;27;76,860265098314
110690;1;1;98;49;4921;4;60;10;6;1; ;0;1;1;4;2; ;1;05;23;23;73,7439809629117
110690;1;3;53;56;5619;1;24;24; ; ;240000; ; ;3;7;2; ;1;05;23;23;73,7439809629117
110691;1;1;21;84;8413;2;48;30;7; ;2800000; ; ;9;7;1;2;1;05;50;50;242,895243465945
110693;1;1;80;15;1522;5;60;0;6;1; ;0;1;5;7;2; ;1;05;68;68;703,778798774469
110693;1;2;80;15;1522;5;60;0;6;1; ;0;1;5;7;1;2;1;05;68;68;703,778798774469
110698;1;2;59;13;1313;4;50;0;6;1; ;0;1;1;1;2; ;1;05;54;54;508,249063624174
110699;1;1;95;41;4112;1;45;24;6;1;1000000; ; ;5;9;2; ;1;05;76;76;2033,87716146491
110700;1;3;58;84;8423;2;48;48; ; ;2045967; ; ;9;7;1;3;1;05;19;19;49,1955290967944
110701;1;1;45;47;4774;4;20;3;6;1; ;10000;1;1;1;2; ;1;05;63;63;103,621596288402
110703;1;3;95;41;4111;4;50;40;6;1; ;0;1;1;2;2; ;1;05;23;23;133,342824621338
110704;1;1;45;47;4781;4;30;30; ; ; ;200000;1;1;6;2; ;1;05;11;11;3394,65154788243
110705;1;1;61;01;0123;4;35;35; ; ; ;300000;1;1;8;3; ;1;05;19;19;98,554700775965
110705;1;3;44;61;6130;1;48;48; ; ;980000; ; ;6;5;1;2;1;05;19;19;98,554700775965
110707;1;2;21;94;9411;1;50;50; ; ;2000000; ; ;3;7;1;2;1;05;18;18;86,5068517863297
110710;1;1;03;95;9511;4;44;44; ; ; ;500000;1;1;1;2; ;1;05;52;52;280,885261984924
110711;1;1;98;49;4921;4;54;0;6;1; ;0;1;1;4;2; ;1;05;18;18;99,7357181540965
110712;1;1;62;01;0123;4;55;55; ; ; ;540000;1;1;8;2; ;1;05;63;63;88,7025366445451
110712;1;2;54;97;9700;3;50;30;6;1;400000; ; ;1;2;2; ;1;05;63;63;88,7025366445451
110714;1;1;62;23;2394;1;48;40;6;1;870803; ; ;9;7;1;1;1;05;13;13;723,140700449504
110715;1;1;95;41;4111;1;56;40;6;1;2000000; ; ;8;7;1;1;1;05;08;08;736,050643237193
110715;1;5;45;47;4792;4;6;0;6;1; ;100000;1;1;2;2; ;1;05;08;08;736,050643237193
110717;1;1;21;42;4210;1;48;48; ; ;3500000; ; ;6;7;1;1;1;05;20;20;348,447300678286
110717;1;3;54;97;9700;3;50;50; ; ;550000; ; ;1;1;2; ;1;05;20;20;348,447300678286
110718;1;1;37;49;4923;1;48;0;5;1;877803; ; ;9;4;1;2;1;05;11;11;3074,33989726907
110721;1;1;15;73;7310;4;48;0;6;1; ;0;1;1;1;2; ;1;05;18;18;39,6004492297111
110723;1;2;98;49;4921;1;70;70; ; ;1000000; ; ;9;4;1;1;1;05;66;66;495,415697384532
110726;1;1;53;56;5619;4;45;0;6;1; ;0;1;2;1;2; ;1;05;76;76;797,887921018886
110727;1;1;11;20;2023;1;48;30;6;1;900000; ; ;9;7;1;2;1;05;63;63;104,959220858021
110728;1;1;97;53;5320;4;48;48; ; ; ;750000;1;1;4;2; ;1;05;68;68;121,638027031041
110728;1;4;77;56;5619;4;30;30; ; ; ;0;1;1;1;2; ;1;05;68;68;121,638027031041
110729;1;1;07;86;8692;4;60;30;6;1; ;1000000;1;1;7;1;1;1;05;15;15;149,25001765698
110730;1;1;11;69;6920;1;48;48; ; ;4500000; ; ;8;7;1;1;1;05;11;11;2148,53926771167
110730;1;2;11;96;9603;1;48;48; ; ;4000000; ; ;9;7;1;1;1;05;11;11;2148,53926771167
110733;1;2;39;47;4729;1;48;48; ; ;1200000; ; ;6;7;1;1;1;05;17;17;109,196663617459
110734;1;1;45;47;4711;6;14;63; ; ; ; ; ;2;7;2; ;1;05;52;52;82,9628602813644
110734;1;2;41;47;4711;4;70;0;1;2; ;600000;1;2;7;2; ;1;05;52;52;82,9628602813644
110734;1;3;41;47;4711;6;30;30; ; ; ; ; ;2;7;2; ;1;05;52;52;82,9628602813644
110735;1;1;58;84;8424;2;48;60; ; ;1600000; ; ;9;11;1;1;1;05;73;73;261,910325938263
110737;1;1;30;78;7810;1;48;0;7; ;877803; ; ;4;7;1;1;1;05;73;73;528,537886685846
110739;1;1;41;47;4721;4;1;42; ; ; ;600000;1;2;6;2; ;1;05;73;73;250,204073794605
110739;1;2;97;52;5224;4;1;70; ; ; ;700000;1;1;6;2; ;1;05;73;73;250,204073794605
110739;1;4;41;47;4771;4;1;15; ; ; ;0;1;1;1;2; ;1;05;73;73;250,204073794605
110739;1;8;58;96;9609;4;100;70;7; ; ;300000;1;1;6;2; ;1;05;73;73;250,204073794605
110740;1;1;33;64;6412;1;40;25;6;1;1200000; ; ;9;7;1;1;1;05;52;52;422,556557262458
110741;1;1;58;80;8010;1;50;50; ; ;1120000; ; ;9;7;1;1;1;05;52;52;532,960674566256
110746;1;1;45;92;9200;1;56;0;7; ;300000; ; ;8;6;1;1;1;05; ;76;5076,96737655615
110748;1;1;41;47;4771;4;40;14;6;1; ;300000;1;1;6;2; ;1;05;54;54;215,038312079439
110749;1;1;45;47;4792;4;40;12;6;1; ;150000;1;1;1;2; ;1;05;52;52;532,960674566256
110750;1;1;55;81;8121;1;48;48; ; ;960000; ; ;9;7;1;1;1;05;18;18;20,6568270545993
110751;1;1;95;41;4111;4;50;50; ; ; ;890000;1;1;9;2; ;1;05;63;63;81,9253323608707
110751;1;3;58;80;8010;4;55;55; ; ; ;560000;1;1;6;2; ;1;05;63;63;81,9253323608707
110752;1;1;55;10;1011;1;60;0;1;2;900000; ; ;7;1;1;2;1;05;18;18;31,0296888772678
110753;1;1;62;86;8610;4;44;44; ; ; ;0;1;9;7;1;1;1;05;18;18;60,5878987666023
110754;1;1;98;97;9700;3;48;48; ; ;980000; ; ;2;2;1;1;1;05;73;73;48,602572062084
110754;1;5;61;01;0141;4;48;0;1;2; ;300000;1;3;8;2; ;1;05;73;73;48,602572062084
110755;1;1;92;18;1811;4;48;24;6;1; ;0;1;1;7;2; ;1;05;63;63;153,782072052768
110758;1;1;97;10;1040;1;48;48; ; ;950000; ; ;9;7;1;2;1;05;11;11;7044,74645606466
110762;1;1;06;75;7500;4;8;8; ; ; ;1900000;1;2;7;2; ;1;05;73;73;428,972598813948
110762;1;2;06;75;7500;4;8;8; ; ; ;900000;1;2;7;2; ;1;05;73;73;428,972598813948
110763;1;1;02;06;0610;1;54;54; ; ;10000000; ; ;9;7;1;2;1;05; ;68;3930,26194949373
110763;1;2;19;85;8530;4;48;30;6;1; ;2300000;1;9;7;1;2;1;05; ;68;3930,26194949373
110763;1;5;54;97;9700;3;50;50; ; ;950000; ; ;1;1;1;1;1;05; ;68;3930,26194949373
110764;1;1;98;49;4923;1;40;0;5;1;1200000; ; ;9;4;1;1;1;05;68;68;459,707682131422
110764;1;3;98;49;4923;1;40;0;5;1;1200000; ; ;9;4;1;1;1;05;68;68;459,707682131422
110764;1;4;98;49;4923;1;40;0;5;1;1200000; ; ;9;4;1;1;1;05;68;68;459,707682131422
110765;1;1;03;84;8415;2;48;48; ; ;1800000; ; ;8;7;1;2;1;05;11;11;5525,40917469053
