DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480,P7480S1,P7480S2,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S2A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,AREA,FT,DPTO,fex_c_2011
992241,1,6,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,11,239.344.732.539.645,11,238.830.078.867.347
992243,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,11,318.376.605.668.421,11,318.771.396.200.249
992243,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,318.376.605.668.421,11,318.771.396.200.249
992244,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,11,258.893.419.234.942,11,258.865.037.525.709
992245,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,273.587.783.385.228,11,273.481.436.577.825
992245,1,2,1,90,,2,,2,2,2,1,2,2,2,2,2,,,,,,4,,,,,,11,273.587.783.385.228,11,273.481.436.577.825
992245,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,11,273.587.783.385.228,11,273.481.436.577.825
992248,1,1,1,90,,2,,2,2,2,2,2,2,2,1,2,,,,,,,,,,10,,11,295.635.683.818.718,11,295.698.054.678.874
992248,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,295.635.683.818.718,11,295.698.054.678.874
992248,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,295.635.683.818.718,11,295.698.054.678.874
992249,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,285.867.923.322.719,11,286.054.449.294.856
992249,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,285.867.923.322.719,11,286.054.449.294.856
992249,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,285.867.923.322.719,11,286.054.449.294.856
992249,1,4,1,90,,2,,1,2,2,1,2,2,2,2,2,,,5,,,6,,,,,,11,285.867.923.322.719,11,286.054.449.294.856
992249,1,5,1,90,,2,,1,2,2,1,2,2,2,2,2,,,2,,,3,,,,,,11,285.867.923.322.719,11,286.054.449.294.856
992249,1,6,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,11,285.867.923.322.719,11,286.054.449.294.856
992249,1,7,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,285.867.923.322.719,11,286.054.449.294.856
992249,1,10,1,90,,2,,1,2,2,1,2,2,2,2,2,,,4,,,2,,,,,,11,285.867.923.322.719,11,286.054.449.294.856
992251,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,8,,,,,,,,,11,302.485.137.697.234,11,302.691.940.150.292
992251,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,11,302.485.137.697.234,11,302.691.940.150.292
992253,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,2,,3,,,,,,,11,264.153.977.549.905,11,264.002.221.618.403
992253,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,11,264.153.977.549.905,11,264.002.221.618.403
992255,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,318.376.605.668.421,11,318.771.396.200.249
992255,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,11,318.376.605.668.421,11,318.771.396.200.249
992256,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,11,302.485.137.697.234,11,302.691.940.150.292
992256,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,302.485.137.697.234,11,302.691.940.150.292
992257,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,11,318.376.605.668.421,11,318.771.396.200.249
992257,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,318.376.605.668.421,11,318.771.396.200.249
992261,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,238.332.068.573.997,11,238.259.089.585.542
992261,1,2,1,90,,2,,1,2,2,1,2,2,2,2,2,,,5,,,6,,,,,,11,238.332.068.573.997,11,238.259.089.585.542
992261,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,11,238.332.068.573.997,11,238.259.089.585.542
992261,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,11,238.332.068.573.997,11,238.259.089.585.542
992261,1,5,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,1,,,,,,,11,238.332.068.573.997,11,238.259.089.585.542
992261,1,7,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,238.332.068.573.997,11,238.259.089.585.542
992262,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,3,,7,,,,,,,11,282.530.985.511.313,11,282.431.748.198.863
992262,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,11,282.530.985.511.313,11,282.431.748.198.863
992262,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,11,282.530.985.511.313,11,282.431.748.198.863
992262,1,4,1,90,,2,,1,2,1,2,2,2,2,2,2,,,1,,2,,,,,,,11,282.530.985.511.313,11,282.431.748.198.863
992264,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,11,266.738.329.506.713,11,266.487.551.106.406
992264,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,11,266.738.329.506.713,11,266.487.551.106.406
992264,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,11,266.738.329.506.713,11,266.487.551.106.406
992264,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,11,266.738.329.506.713,11,266.487.551.106.406
992265,1,1,1,90,,2,,1,2,2,1,2,2,2,2,2,,,5,,,1,,,,,,11,288.732.383.969.823,11,288.749.396.356.085
992265,1,2,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,8,,,,,,,11,288.732.383.969.823,11,288.749.396.356.085
992267,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,2,,4,,,,,,,11,32.599.376.002.404,11,326.046.687.807.561
992267,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,32.599.376.002.404,11,326.046.687.807.561
992267,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,11,32.599.376.002.404,11,326.046.687.807.561
992269,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,272.547.936.222.571,11,272.411.554.882.745
992269,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,11,272.547.936.222.571,11,272.411.554.882.745
992272,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,11,296.328.705.234.931,11,2.965.547.780.992
992272,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,11,296.328.705.234.931,11,2.965.547.780.992
992273,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,11,264.252.789.516.491,11,264.137.480.575.903
992273,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,264.252.789.516.491,11,264.137.480.575.903
992275,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,276.073.323.375.449,11,275.831.507.108.328
992275,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,11,276.073.323.375.449,11,275.831.507.108.328
992275,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,11,276.073.323.375.449,11,275.831.507.108.328
992275,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,11,276.073.323.375.449,11,275.831.507.108.328
992275,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,11,276.073.323.375.449,11,275.831.507.108.328
992277,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,14,,,,,,,11,351.247.694.856.882,11,351.713.513.417.802
992277,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,35,,35,,,,,,,11,351.247.694.856.882,11,351.713.513.417.802
992279,1,1,1,90,,2,,1,2,2,1,2,2,2,2,2,,,20,,,35,,,,,,11,247.338.279.726.752,11,247.156.092.053.529
992279,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,247.338.279.726.752,11,247.156.092.053.529
992279,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,247.338.279.726.752,11,247.156.092.053.529
992279,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,11,247.338.279.726.752,11,247.156.092.053.529
992280,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,11,259.541.474.654.947,11,259.541.274.839.906
992280,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,11,259.541.474.654.947,11,259.541.274.839.906
992282,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,11,280.437.237.263.743,11,280.475.322.049.243
992282,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,11,280.437.237.263.743,11,280.475.322.049.243
992283,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,11,27.935.242.410.488,11,279.224.954.248.034
992283,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,11,27.935.242.410.488,11,279.224.954.248.034
992283,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,27.935.242.410.488,11,279.224.954.248.034
992284,1,1,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,35,,,,,,,11,2.826.297.974.779,11,282.567.007.156.363
992284,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,35,,35,,,,,,,11,2.826.297.974.779,11,282.567.007.156.363
992284,1,3,1,90,,2,,1,2,2,2,2,1,2,2,2,,,14,,,,,21,,,,11,2.826.297.974.779,11,282.567.007.156.363
992284,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,2.826.297.974.779,11,282.567.007.156.363
992286,1,1,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,21,,,,,,,11,283.179.040.931.318,11,28.310.798.551.306
992286,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,11,283.179.040.931.318,11,28.310.798.551.306
992286,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,283.179.040.931.318,11,28.310.798.551.306
992286,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,283.179.040.931.318,11,28.310.798.551.306
992286,1,5,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,35,,,,,,,11,283.179.040.931.318,11,28.310.798.551.306
992289,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,21,,,,,,,11,212.076.935.683.651,11,21.205.259.932.601
992289,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,212.076.935.683.651,11,21.205.259.932.601
992289,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,212.076.935.683.651,11,21.205.259.932.601
992289,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,212.076.935.683.651,11,21.205.259.932.601
992289,1,6,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,21,,,,,,,11,212.076.935.683.651,11,21.205.259.932.601
992291,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,259.541.474.654.947,11,259.541.274.839.906
992291,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,11,259.541.474.654.947,11,259.541.274.839.906
992292,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,207.746.236.452.524,11,207.563.234.483.469
992292,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,11,207.746.236.452.524,11,207.563.234.483.469
992292,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,207.746.236.452.524,11,207.563.234.483.469
992292,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,207.746.236.452.524,11,207.563.234.483.469
992294,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,7,,14,,,,,,,11,311.428.339.823.319,11,311.642.251.771.331
992294,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,35,,28,,,,,,,11,311.428.339.823.319,11,311.642.251.771.331
992294,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,311.428.339.823.319,11,311.642.251.771.331
992296,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,282.530.985.511.313,11,282.431.748.198.863
992296,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,11,282.530.985.511.313,11,282.431.748.198.863
992296,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,11,282.530.985.511.313,11,282.431.748.198.863
992296,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,282.530.985.511.313,11,282.431.748.198.863
992303,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,11,317.584.772.285.622,11,317.779.413.822.423
992303,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,11,317.584.772.285.622,11,317.779.413.822.423
992303,1,3,1,90,,2,,1,2,2,2,2,1,2,2,2,,,14,,,,,4,,,,11,317.584.772.285.622,11,317.779.413.822.423
992306,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,214.595.690.331.039,11,214.557.119.954.888
992306,1,2,1,90,,2,,1,2,2,1,2,2,2,2,2,,,35,,,35,,,,,,11,214.595.690.331.039,11,214.557.119.954.888
992306,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,11,214.595.690.331.039,11,214.557.119.954.888
992307,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,288.687.417.973.616,11,288.568.910.249.955
992307,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,11,288.687.417.973.616,11,288.568.910.249.955
992307,1,3,1,90,,2,,1,2,1,2,2,2,2,2,2,,,35,,35,,,,,,,11,288.687.417.973.616,11,288.568.910.249.955
992307,1,4,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,35,,,,,,,11,288.687.417.973.616,11,288.568.910.249.955
992309,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,11,266.738.329.506.713,11,266.487.551.106.406
992309,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,11,266.738.329.506.713,11,266.487.551.106.406
992309,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,266.738.329.506.713,11,266.487.551.106.406
992309,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,266.738.329.506.713,11,266.487.551.106.406
992311,1,1,1,90,,2,,1,2,2,2,2,1,2,2,2,,,14,,,,,14,,,,11,135.227.093.987.501,11,135.227.564.366.562
992311,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,135.227.093.987.501,11,135.227.564.366.562
992311,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,11,135.227.093.987.501,11,135.227.564.366.562
992311,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,135.227.093.987.501,11,135.227.564.366.562
992313,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,11,234.843.397.519.831,11,234.814.929.850.029
992313,2,1,2,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,234.843.397.519.831,11,234.814.929.850.029
992315,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,11,223.282.628.779.771,11,223.224.838.642.613
992315,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,11,223.282.628.779.771,11,223.224.838.642.613
992315,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,223.282.628.779.771,11,223.224.838.642.613
992316,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,328.678.829.050.628,11,32.853.835.082.719
992316,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,11,328.678.829.050.628,11,32.853.835.082.719
992316,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,11,328.678.829.050.628,11,32.853.835.082.719
992316,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,11,328.678.829.050.628,11,32.853.835.082.719
992316,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,11,328.678.829.050.628,11,32.853.835.082.719
992319,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,232.617.622.648.507,11,232.568.794.644.535
992319,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,11,232.617.622.648.507,11,232.568.794.644.535
992319,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,11,232.617.622.648.507,11,232.568.794.644.535
992319,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,11,232.617.622.648.507,11,232.568.794.644.535
992320,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,11,223.282.628.779.771,11,223.224.838.642.613
992320,1,2,1,90,,2,,1,2,2,2,2,2,2,2,1,,,40,,,,,,,,5,11,223.282.628.779.771,11,223.224.838.642.613
992320,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,11,223.282.628.779.771,11,223.224.838.642.613
992322,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,340.424.506.101.912,11,340.988.014.301.299
992322,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,17,,,,,,,,,11,340.424.506.101.912,11,340.988.014.301.299
992324,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,11,251.004.313.246.292,11,250.555.429.032.262
992324,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,251.004.313.246.292,11,250.555.429.032.262
992324,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,11,251.004.313.246.292,11,250.555.429.032.262
992324,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,11,251.004.313.246.292,11,250.555.429.032.262
992324,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,251.004.313.246.292,11,250.555.429.032.262
992326,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,11,264.252.789.516.491,11,264.137.480.575.903
992326,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,11,264.252.789.516.491,11,264.137.480.575.903
992331,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,11,33.173.756.765.318,11,332.320.295.613.573
992331,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,11,33.173.756.765.318,11,332.320.295.613.573
992333,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,251.382.920.911.023,11,251.570.623.214.182
992333,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,11,251.382.920.911.023,11,251.570.623.214.182
992333,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,11,251.382.920.911.023,11,251.570.623.214.182
992338,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,235.004.350.672.142,11,234.783.606.217.539
992338,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,50,,,,,,,,,11,235.004.350.672.142,11,234.783.606.217.539
992338,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,235.004.350.672.142,11,234.783.606.217.539
992338,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,11,235.004.350.672.142,11,234.783.606.217.539
992338,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,235.004.350.672.142,11,234.783.606.217.539
992338,1,6,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,235.004.350.672.142,11,234.783.606.217.539
992340,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,25.571.362.014.215,11,256.059.988.056.724
992340,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,11,25.571.362.014.215,11,256.059.988.056.724
992340,2,1,2,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,11,25.571.362.014.215,11,256.059.988.056.724
992340,2,2,2,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,11,25.571.362.014.215,11,256.059.988.056.724
992342,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,11,25.029.810.775.216,11,250.320.255.412.973
992342,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,11,25.029.810.775.216,11,250.320.255.412.973
992342,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,11,25.029.810.775.216,11,250.320.255.412.973
992342,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,11,25.029.810.775.216,11,250.320.255.412.973
992345,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,213.947.634.911.034,11,213.880.882.640.691
992345,1,2,1,90,,2,,1,2,2,2,2,1,2,2,2,,,40,,,,,2,,,,11,213.947.634.911.034,11,213.880.882.640.691
992347,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,11,271.102.243.395.007,11,271.131.366.047.321
992348,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,11,278.704.368.684.875,11,278.548.716.933.837
992348,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,11,278.704.368.684.875,11,278.548.716.933.837
992351,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,282.922.777.253.964,11,282.825.392.579.746
992351,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,11,282.922.777.253.964,11,282.825.392.579.746
992351,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,11,282.922.777.253.964,11,282.825.392.579.746
992351,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,282.922.777.253.964,11,282.825.392.579.746
992353,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,11,238.382.263.368.159,11,238.312.312.314.744
992353,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,11,238.382.263.368.159,11,238.312.312.314.744
992353,2,1,2,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,11,238.382.263.368.159,11,238.312.312.314.744
992353,2,2,2,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,11,238.382.263.368.159,11,238.312.312.314.744
992354,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,266.738.329.506.713,11,266.487.551.106.406
992354,1,2,1,90,,2,,1,2,2,1,2,2,2,2,2,,,40,,,20,,,,,,11,266.738.329.506.713,11,266.487.551.106.406
992354,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,266.738.329.506.713,11,266.487.551.106.406
992354,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,266.738.329.506.713,11,266.487.551.106.406
992360,1,1,1,90,,2,,2,2,2,2,1,2,2,2,2,,,,,,,10,,,,,11,180.562.619.327.187,11,180.486.818.963.089
992360,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,11,180.562.619.327.187,11,180.486.818.963.089
992362,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,11,228.543.187.094.734,11,228.362.022.735.307
992362,1,2,1,90,,2,,2,2,2,2,2,1,2,2,2,,,,,,,,2,,,,11,228.543.187.094.734,11,228.362.022.735.307
992362,2,1,2,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,11,228.543.187.094.734,11,228.362.022.735.307
992362,2,2,2,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,228.543.187.094.734,11,228.362.022.735.307
992364,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,288.687.417.973.616,11,288.568.910.249.955
992364,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,28,,12,,,,,,,11,288.687.417.973.616,11,288.568.910.249.955
992364,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,288.687.417.973.616,11,288.568.910.249.955
992364,1,4,1,90,,2,,1,2,2,2,2,2,2,1,2,,,4,,,,,,,4,,11,288.687.417.973.616,11,288.568.910.249.955
992366,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,3,,12,,,,,,,11,239.822.152.170.963,11,239.980.532.006.767
992366,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,20,,12,,,,,,,11,239.822.152.170.963,11,239.980.532.006.767
992366,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,239.822.152.170.963,11,239.980.532.006.767
992366,1,5,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,20,,,,,,,11,239.822.152.170.963,11,239.980.532.006.767
992368,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,289.479.251.356.415,11,289.560.892.627.782
992368,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,10,,,,,,,11,289.479.251.356.415,11,289.560.892.627.782
992368,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,11,289.479.251.356.415,11,289.560.892.627.782
992370,1,1,1,90,,2,,2,1,2,2,2,2,2,2,2,,,,18,,,,,,,,11,24.994.303.210.822,11,24.990.240.352.216
992370,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,28,,,,,,,11,24.994.303.210.822,11,24.990.240.352.216
992370,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,11,24.994.303.210.822,11,24.990.240.352.216
992372,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,11,266.738.329.506.713,11,266.487.551.106.406
