DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
6042685;1;1;1;80;68;1;24;1200000;1;5;;2;;;10;;3;3;;2;;1;12;3;68;476.07093683
6042685;1;5;1;80;68;;;;1;8;;2;;;8;;2;2;;2;;1;12;4;68;476.07093683
6042688;1;1;1;80;68;;;;1;5;;2;;;4;;3;3;;2;;1;12;4;68;613.08716556
6042688;1;2;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;613.08716556
6042688;1;3;1;80;68;;;;1;4;;2;;;11;;3;3;;2;;1;12;4;68;613.08716556
6042690;1;2;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;68;581.46412383
6042691;1;3;1;80;68;;;;2;;;;2;;;.;;;;2;;1;12;;68;509.58730948
6042691;1;4;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;509.58730948
6042692;1;2;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;68;491.25131791
6042697;1;2;1;80;68;;;;1;9;POR LA PANDEMIA;2;;;12;POR LA PANDEMIA;2;2;;2;;1;12;2;68;669.43591626
6042698;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;576.29923439
6042700;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;452.522301
6042700;1;4;1;80;68;;;;2;;;;2;;;.;;;;2;;1;12;;68;452.522301
6042700;1;5;1;80;68;;;;2;;;;2;;;.;;;;2;;1;12;;68;452.522301
6042702;1;2;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;478.49122561
6042721;1;1;1;80;68;;;;1;3;;2;;;4;;2;2;;2;;1;12;4;68;284.10313503
6042721;1;3;1;80;68;2;;98;1;8;;2;;;2;;2;2;;2;;1;12;1.4;68;284.10313503
6042721;1;4;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;284.10313503
6042721;1;5;1;80;68;;;;2;;;;2;;;.;;;;2;;1;12;;68;284.10313503
6042721;1;6;1;80;68;;;;2;;;;2;;;.;;;;2;;1;12;;68;284.10313503
6042722;1;2;1;80;68;;;;1;7;;2;;;9;;2;2;;2;;1;12;4;68;640.46432104
6042723;2;1;2;80;68;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;68;396.37138402
6042724;1;2;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;548.61625414
6042724;1;4;1;80;68;;;;2;;;;2;;;.;;;;2;;1;12;;68;548.61625414
6042725;1;2;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;68;612.17669617
6042725;1;3;1;80;68;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;68;612.17669617
6042726;1;1;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;12;2;68;579.22311034
6042727;1;1;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;68;525.11537313
6042727;1;2;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;525.11537313
6042729;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;492.58186201
6042730;1;1;1;80;68;;;;1;4;;2;;;11;;2;2;;2;;1;12;4;68;522.15810186
6042730;1;4;1;80;68;;;;2;;;;2;;;.;;;;2;;1;12;;68;522.15810186
6042731;1;2;1;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;566.46301804
6042732;1;5;1;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;465.0967155
6042734;1;2;1;80;68;2;;98;2;;;;1;1;9;;2;2;;2;;1;12;;68;591.22205102
6042734;1;6;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;591.22205102
6042735;1;3;1;80;68;2;;600000;2;;;;2;;;.;2;2;;2;;1;12;;68;655.69296243
6042737;1;2;1;80;68;;;;1;3;;2;;;4;;2;2;;2;;1;12;2;68;501.99210663
6042738;1;1;1;80;68;;;;1;7;;2;;;8;;2;2;;2;;1;12;4;68;525.11537313
6042738;1;2;1;80;68;;;;1;6;;2;;;8;;2;2;;2;;1;12;4;68;525.11537313
6042739;1;2;1;80;68;;;;2;;;;1;4;4;;2;2;;2;;1;12;;68;532.52127606
6042740;1;1;1;80;68;;;;1;3;;2;;;9;;3;3;;2;;1;12;4;68;525.11537313
6042740;1;2;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;68;525.11537313
6042741;1;1;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;68;578.31264095
6042741;1;2;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;578.31264095
6042741;1;4;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;578.31264095
6042742;1;2;1;80;68;;;;2;;;;2;;;.;;;;2;;1;12;;68;434.18630943
6042743;1;2;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;486.08642847
6042744;1;1;1;80;68;;;;1;7;;2;;;11;;2;2;;2;;1;12;2;68;567.29580066
6042746;1;3;1;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;508.18761242
6042748;1;1;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;68;525.11537313
6042748;1;2;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;68;525.11537313
6042749;1;1;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;68;526.02584251
6042750;1;1;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;68;526.02584251
6042751;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;509.58730948
6042751;1;4;1;80;68;;;;2;;;;2;;;.;;;;2;;1;12;;68;509.58730948
6042752;1;1;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;68;513.84172953
6042752;1;5;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;513.84172953
6042753;1;2;1;80;68;;;;1;6;;2;;;9;;2;2;;2;;1;12;1.3;68;709.37533031
6042753;1;3;1;80;68;1;48;908526;1;4;;2;;;4;;2;2;;2;;1;12;1.4;68;709.37533031
6042756;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;680.2244598
6042758;1;3;1;80;68;;;;2;;;;2;;;.;;;;2;;1;12;;68;605.24029527
6042759;1;1;1;80;68;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;68;556.36983964
6042759;1;5;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;68;556.36983964
6042760;1;1;1;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;68;525.11537313
6042761;1;2;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;68;400.62580408
6042761;1;3;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;68;400.62580408
6042761;1;6;1;80;68;;;;2;;;;2;;;.;;;;2;;1;12;;68;400.62580408
6042762;1;2;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;68;491.25131791
6042763;1;1;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;68;526.02584251
6042765;1;1;1;80;68;2;;1000000;1;4;;2;;;4;;2;2;;2;;1;12;3;68;490.34084852
6042765;1;2;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;68;490.34084852
6042765;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;490.34084852
6042766;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;403.57945323
6042766;1;4;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;403.57945323
6042772;1;1;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;68;542.05166764
6042772;1;2;1;80;68;1;40;908526;1;7;;2;;;1;;2;2;;2;;1;12;2;68;542.05166764
6042773;1;2;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;488.0216172
6042774;1;2;1;80;68;2;;908600;1;8;;2;;;4;;2;2;;2;;1;12;1.3;68;621.75122045
6042775;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;566.46301804
6042776;1;2;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;468.96083403
6042777;1;3;1;80;68;;;;2;;;;2;;;.;;;;2;;1;12;;68;646.16257085
6042778;1;3;1;80;68;;;;2;;;;2;;;.;;;;2;;1;12;;68;670.69406822
6042779;1;2;1;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;641.95076975
6042780;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;501.99210663
6042780;1;4;1;80;68;;;;2;;;;2;;;.;;;;2;;1;12;;68;501.99210663
6042781;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;380.76563361
6042781;1;4;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;380.76563361
6042781;1;5;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;380.76563361
6042784;1;1;1;80;68;;;;1;5;;2;;;8;;2;2;;2;;1;12;4;68;630.02346007
6042786;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;644.90441889
6042786;1;4;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;644.90441889
6042788;1;1;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;68;621.40353788
6042789;1;1;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;68;502.82488925
6042789;1;2;1;80;68;1;48;1200000;1;8;;2;;;6;;2;2;;2;;1;12;2;68;502.82488925
6042790;1;3;1;80;68;;;;1;6;;2;;;9;;2;2;;2;;1;12;2;68;646.70808715
6042793;1;1;1;80;68;2;;1000000;1;8;;2;;;4;;2;2;;2;;1;12;1.4;68;630.93392946
6042796;1;2;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;478.49122561
6042798;1;2;1;80;68;;;;2;;;;2;;;.;;;;2;;1;12;;68;468.96083403
6042801;1;2;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;756.77252973
6042802;1;2;1;80;68;2;;500000;2;;;;1;2;2;;2;2;;2;;1;12;;68;503.02272298
6042803;1;1;1;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;613.99763495
6042803;1;2;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;68;613.99763495
6042804;1;2;1;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;525.11537313
6042805;1;1;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;68;380.76563361
6042805;1;2;1;80;68;;;;1;3;;2;;;4;;2;2;;2;;1;12;4;68;380.76563361
6042805;1;3;1;80;68;2;;1000000;1;8;;2;;;2;;2;2;;2;;1;12;2;68;380.76563361
6042805;1;5;1;80;68;;;;2;;;;2;;;.;;;;2;;1;12;;68;380.76563361
6042806;1;2;1;80;68;;;;1;8;;2;;;11;;2;2;;2;;1;12;2;68;446.14701442
6042807;1;2;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;485.17595908
6042808;1;1;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;68;451.31190386
6042810;1;2;1;80;68;;;;1;2;;2;;;2;;2;2;;1;700000;1;12;1.2;68;404.48992262
6042810;1;3;1;80;68;;;;2;;;;2;;;.;;;;2;;1;12;;68;404.48992262
6042812;1;2;1;80;68;;;;1;3;;2;;;7;;2;2;;2;;1;12;3;68;492.58186201
6042812;1;3;1;80;68;;;;1;2;;2;;;2;;2;2;;2;;1;12;3;68;492.58186201
6042813;1;1;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;12;1.2;68;468.96083403
6042813;1;2;1;80;68;;;;2;;;;2;;;.;;;;2;;1;12;;68;468.96083403
6042820;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;453.55291735
6042823;1;2;1;80;68;;;;1;8;;2;;;11;;2;2;;2;;1;12;1.2;68;461.5549311
6042825;1;1;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;68;525.11537313
6042826;1;2;1;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;468.05036464
6042826;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;468.05036464
6042827;1;3;1;80;68;;;;2;;;;2;;;.;;;;2;;1;12;;68;581.46412383
6042828;1;1;1;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;68;491.25131791
6042830;1;2;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;451.31190386
6042830;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;451.31190386
6042832;1;4;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;516.99321241
6042833;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;638.04403226
6042833;1;6;1;80;68;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;68;638.04403226
6042838;1;1;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;12;2;68;655.2675931
6042839;1;2;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;468.96083403
6042840;1;3;1;80;68;;;;1;2;;2;;;2;;2;2;;2;;1;12;1.3;68;620.49306849
6042843;1;2;1;80;68;1;48;1000000;2;;;;2;;;.;2;2;;2;;1;12;;68;478.49122561
6042844;1;1;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;526.02584251
6042845;1;1;1;80;68;1;48;2000000;1;8;;2;;;8;;2;2;;2;;1;12;4;68;497.74675145
6042845;1;3;1;80;68;;;;1;2;;2;;;2;;2;2;;2;;1;12;2;68;497.74675145
6042856;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;391.0954125
6042856;1;4;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;391.0954125
6042862;1;1;1;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;711.89163422
6043165;1;2;1;80;73;;;;1;9;POR PANDEMIA;2;;;9;;2;2;;2;;1;12;2;73;293.25811602
6043166;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;73;261.41959932
6043166;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;73;261.41959932
6043168;1;1;1;80;73;2;;908600;1;4;;2;;;4;;2;2;;2;;1;12;1.2;73;212.61579781
6043170;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;12;3;73;261.88117882
6043172;1;1;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;73;261.88117882
6043173;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;73;178.57607356
6043173;1;3;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;73;178.57607356
6043175;1;1;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;73;261.88117882
6043177;1;1;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;73;178.57607356
6043177;1;2;1;80;73;2;;908600;1;3;;2;;;9;;2;2;;2;;1;12;4;73;178.57607356
6043178;1;1;1;80;73;;;;1;4;;2;;;8;;2;2;;2;;1;12;3;73;261.88117882
6043179;1;1;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;73;178.57607356
6043179;1;3;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;73;178.57607356
6043180;1;1;1;80;73;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;73;178.57607356
6043180;1;3;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;73;178.57607356
6043180;1;4;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;178.57607356
6043183;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;12;9;73;356.69056762
6043184;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;73;356.69056762
6043186;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;73;178.57607356
6043186;1;3;1;80;73;;;;1;4;;2;;;11;;2;2;;2;;1;12;2;73;178.57607356
6043186;1;4;1;80;73;;;;2;;;;2;;;.;;;;2;;1;12;;73;178.57607356
6043188;1;1;1;80;73;;;;1;3;;2;;;8;;2;2;;2;;1;12;4;73;261.88117882
6043190;1;1;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;178.57607356
6043190;1;2;1;80;73;1;24;908526;1;9;POR PANDEMIA;2;;;9;;2;2;;2;;1;12;2;73;178.57607356
6043191;1;1;1;80;73;;;;1;6;;2;;;1;;2;2;;2;;1;12;4;73;289.99188287
6043191;1;2;1;80;73;;;;1;6;;2;;;8;;2;2;;2;;1;12;4;73;289.99188287
6043193;1;2;1;80;73;1;24;450000;2;;;;1;1;8;;2;2;;2;;1;12;;73;375.72346851
6043193;1;3;1;80;73;;;;2;;;;1;1;8;;2;2;;2;;1;12;;73;375.72346851
6043194;1;1;1;80;73;;;;1;6;;2;;;9;;2;2;;2;;1;12;4;73;536.79324628
6043195;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;446.40422366
6043196;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;294.16963316
6043197;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;73;178.57607356
6043198;1;1;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;73;261.41959932
6043198;1;2;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;73;261.41959932
6043201;1;1;1;80;73;1;48;908600;1;3;;2;;;12;NO TENIA LA NECESIDAD;2;2;;2;;1;12;4;73;178.57607356
6043202;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;198.89866486
6043202;1;3;1;80;73;;;;1;8;;2;;;8;;2;2;;2;;1;12;4;73;198.89866486
6043204;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;12;;73;470.54449917
6043205;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;350.85262076
6043205;1;5;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;350.85262076
6043206;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;73;178.57607356
6043206;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;73;178.57607356
6043206;1;3;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;73;178.57607356
6043206;1;4;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;178.57607356
6043208;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;73;232.2839218
6043208;1;2;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;73;232.2839218
6043209;1;2;1;80;73;1;48;908000;1;6;;2;;;5;;2;2;;2;;1;12;2;73;385.26285117
6043210;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;73;178.57607356
6043210;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;73;178.57607356
6043210;1;5;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;178.57607356
6043212;1;1;1;80;73;;;;1;3;;2;;;8;;2;2;;2;;1;12;4;73;212.61579781
6043214;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;178.57607356
6043214;1;3;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;1.4;73;178.57607356
6043215;1;1;1;80;73;2;;900000;1;3;;2;;;9;;2;2;;2;;1;12;4;73;524.97097675
6043215;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;524.97097675
6043218;1;2;1;80;73;;;;2;;;;2;;;.;;;;2;;1;12;;73;178.57607356
6043218;1;3;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;73;178.57607356
6043221;1;1;1;80;73;;;;1;3;;2;;;4;;2;2;;2;;1;12;4;73;261.41959932
6043221;1;2;1;80;73;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;73;261.41959932
6043223;1;1;1;80;73;;;;1;4;;2;;;8;;2;2;;2;;1;12;3;73;261.41959932
6043223;1;2;1;80;73;;;;1;3;;2;;;1;;2;2;;2;;1;12;1.2;73;261.41959932
6043224;1;1;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;73;319.29473866
6043224;1;2;1;80;73;1;48;908526;2;;;;2;;;.;2;2;;2;;1;12;;73;319.29473866
6043227;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;73;289.99188287
6043228;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;294.16963316
6043230;1;1;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;73;356.69056762
6043232;1;2;1;80;73;2;;1200000;1;4;;2;;;4;;2;2;;2;;1;12;1.3;73;359.95680077
6043233;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;467.27826602
6043234;1;1;1;80;73;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;73;178.57607356
6043234;1;2;1;80;73;;;;1;7;;2;;;8;;2;2;;2;;1;12;4;73;178.57607356
6043251;1;1;1;80;73;1;48;1200000;1;9;POR PANDEMIA;1;;2;1;;2;2;;2;;1;12;2;73;375.26188901
6043252;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;438.1425885
6043256;1;3;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;73;211.47885174
6043256;1;4;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;211.47885174
6043257;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;73;417.37036062
6043257;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;417.37036062
6043258;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;404.29575206
6043258;1;4;1;80;73;;;;2;;;;2;;;.;;;;2;;1;12;;73;404.29575206
6043260;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;73;194.72091456
6043260;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;194.72091456
6043260;1;4;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;73;194.72091456
6043262;1;1;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;73;412.48841493
6043262;1;2;1;80;73;;;;1;8;;2;;;8;;2;2;;2;;1;12;3;73;412.48841493
6043264;1;2;1;80;73;;;;1;4;;2;;;9;;2;2;;2;;1;12;2;73;504.39133561
6043265;1;1;1;80;73;2;;1000000;1;3;;2;;;9;;2;2;;2;;1;12;3;73;523.52605097
6043265;1;2;1;80;73;1;45;908600;2;;;;2;;;.;2;2;;2;;1;12;;73;523.52605097
6043265;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;523.52605097
6043266;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;395.853172
6043266;1;5;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;395.853172
6043268;1;2;1;80;73;;;;2;;;;2;;;.;;;;2;;1;12;;73;294.16963316
6043271;1;1;1;80;73;;;;1;7;;2;;;9;;2;2;;2;;1;12;2;73;380.15547655
6043271;1;2;1;80;73;;;;1;2;;2;;;2;;2;2;;2;;1;12;2;73;380.15547655
6043271;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;380.15547655
6043271;1;4;1;80;73;;;;2;;;;2;;;.;;;;2;;1;12;;73;380.15547655
6043272;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;500.83070125
6043274;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;446.40422366
6043276;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;12;;73;438.1425885
6043277;1;2;1;80;73;2;;908600;1;9;LA PANDEMIA;2;;;4;;2;2;;2;;1;12;2;73;319.02574591
6043278;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;466.63574162
6043278;1;3;1;80;73;2;;1200000;2;;;;2;;;.;2;2;;2;;1;12;;73;466.63574162
6043281;1;1;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;73;178.57607356
6043282;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;342.97343467
6043286;1;4;1;80;73;;;;2;;;;2;;;.;;;;2;;1;12;;73;380.15547655
6043287;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;12;3;73;469.63298202
6043287;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;469.63298202
6043289;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;677.20556726
6043290;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;73;561.80489546
6043290;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;12;;73;561.80489546
6043291;1;1;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;290.45346236
6043294;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;12;;73;322.74191671
6043295;1;3;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;73;298.1400617
6043295;1;4;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;298.1400617
6043298;1;1;1;80;73;;;;1;3;;2;;;8;;2;2;;2;;1;12;4;73;261.88117882
6043299;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;73;356.01520105
6043299;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;356.01520105
6043299;1;4;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;356.01520105
6043302;1;3;1;80;73;;;;1;3;;2;;;8;;2;2;;2;;1;12;4;73;195.18249406
6043303;1;1;1;80;73;2;;908526;1;4;;2;;;4;;2;2;;2;;1;12;2;73;356.22898812
6043305;1;1;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;73;356.69056762
6043307;1;2;1;80;73;;;;1;7;;2;;;8;;2;2;;2;;1;12;3;73;178.57607356
6043308;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;73;289.99188287
6043312;1;1;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;73;322.29197906
6043312;1;2;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;12;1.3;73;322.29197906
6043315;1;2;1;80;73;2;;908600;1;3;;2;;;12;LOS HIJOS NO LE PERMITEN TRABAJAR;2;2;;2;;1;12;4;73;709.60747792
6043315;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;12;;73;709.60747792
6043319;1;1;1;80;73;;;;1;5;;2;;;4;;3;3;;2;;1;12;4;73;260.95801982
6043319;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;73;260.95801982
6043319;1;3;1;80;73;;;;1;7;;2;;;8;;2;2;;2;;1;12;4;73;260.95801982
6043320;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;73;290.45346236
6043324;1;1;1;80;73;;;;1;6;;2;;;8;;2;2;;2;;1;12;4;73;322.74191671
6043324;1;2;1;80;73;1;48;908526;1;9;POR PANDEMIA;2;;;7;;2;2;;2;;1;12;2;73;322.74191671
6043325;1;2;1;80;73;;;;1;5;;2;;;11;;3;3;;2;;1;12;4;73;178.57607356
