DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6083;P6083S1;P6081;P6081S1;P6080;P6080S1;P6070;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S10A1;P3147S11;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
6049441;1;3;1;10;1;1;8;2016;5;3;1;1;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;2;;1;0;;;52;0;12;52;331.67281092
6049445;1;1;1;10;1;1;6;1973;48;1;2;;3;;6;;5;;;1;1;1;1;;;1;;1;;;;1;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;292.05862195
6049446;1;1;1;10;1;1;12;1946;75;1;3;;3;;6;;2;1;2;;1;;1;;;;;;;;;1;1;;;3;;;2;1;2;;3;3;;;52;3;12;52;153.71471215
6049446;1;2;1;10;2;2;8;1949;72;2;3;;3;;6;;2;1;1;;1;1;1;;;;;1;;;;;1;;;3;;;2;1;2;;3;3;;;52;3;12;52;153.71471215
6049446;1;3;1;10;3;2;8;1977;44;3;1;2;1;1;6;;2;1;4;1;1;;1;;;;;1;;;;;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;153.71471215
6049446;1;4;1;10;4;1;9;1975;46;5;2;;3;;6;;2;1;3;;1;;1;;;1;;;;;;;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;153.71471215
6049446;1;5;1;10;5;1;7;1995;26;4;1;3;1;4;6;;6;;;;1;;1;;;;;;;;;;1;;;3;;;2;1;2;;4;8;;;52;8;12;52;153.71471215
6049446;1;6;1;10;6;2;2;1985;36;3;1;2;1;1;6;;2;1;7;;1;1;1;;;1;;1;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;153.71471215
6049446;1;7;1;10;7;1;8;1987;34;5;2;;2;;6;;2;1;6;;1;1;;;;1;;;;;;;1;;;3;;;2;1;2;;4;8;;;52;8;12;52;153.71471215
6049446;1;8;1;10;8;1;7;2006;15;4;1;6;1;7;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;9;;;52;9;12;52;153.71471215
6049447;1;1;1;10;1;1;4;1984;37;1;2;;3;;6;;3;2;;;;;;;;;;;;;1;2;1;;;2;1;99;2;1;2;;6;2;3;;52;13;12;52;292.05862195
6049448;1;1;1;10;1;2;6;1963;58;1;3;;3;;6;;6;;;;;1;;1;;;;;;;;1;1;;;3;;;2;1;2;;4;7;;;52;7;12;52;129.75692727
6049448;1;2;1;10;2;2;6;1990;31;5;3;;2;;6;;6;;;1;;1;1;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;129.75692727
6049448;1;3;1;10;3;1;7;2012;9;5;1;2;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;1;1;1;3;4;;;52;4;12;52;129.75692727
6049448;1;4;1;10;4;2;7;1946;75;5;3;;3;;6;;6;;;;;;;;;;;1;;;;;1;;;3;;;2;2;2;;1;0;;;52;0;12;52;129.75692727
6049449;1;1;1;10;1;1;8;1965;56;1;2;;3;;6;;3;1;2;1;;1;1;;;1;;;;;;1;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;243.13615431
6049449;1;2;1;10;2;2;1;1968;53;2;2;;2;;6;;3;1;1;;;1;;;;;;;;;;;1;;;3;;;2;1;2;;4;7;;;52;7;12;52;243.13615431
6049449;1;3;1;10;3;1;2;1993;28;3;1;2;1;1;6;;6;;;;;1;1;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;243.13615431
6049449;1;4;1;10;4;1;3;2001;20;3;1;2;1;1;6;;6;;;;;1;1;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;243.13615431
6049450;1;1;1;10;1;2;1;1986;35;1;3;;2;;6;;6;;;1;;1;1;;;;;;;;;1;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;296.10060172
6049450;1;2;1;10;2;1;7;2009;12;3;1;1;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;6;;;52;6;12;52;296.10060172
6049450;1;3;1;10;3;2;7;2015;6;3;1;1;2;;6;;;;;;;;;;;;;;;;;;1;;;2;5;;2;1;1;1;3;0;;;52;0;12;52;296.10060172
6049451;1;1;1;10;1;2;2;1961;60;1;3;;3;;6;;3;1;2;;1;1;1;;;;;1;;;;1;1;;;3;;;2;1;2;;3;1;;;52;1;12;52;189.49590067
6049451;1;2;1;10;2;1;8;1975;46;2;2;;3;;6;;3;1;1;;1;1;1;;;;;1;;;;;1;;;3;;;2;2;2;;1;0;;;52;0;12;52;189.49590067
6049451;1;3;1;10;3;1;11;1997;24;3;1;1;1;2;6;;6;;;;1;;1;;;1;;1;;;;;1;;;3;;;2;1;2;;6;2;3;;52;13;12;52;189.49590067
6049452;1;1;1;10;1;2;4;1996;25;1;2;;3;;6;;2;1;2;;1;1;1;;;1;;1;;;;1;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;272.38752449
6049452;1;2;1;10;2;1;3;1996;25;2;2;;3;;6;;2;1;1;;1;1;1;1;;1;;1;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;272.38752449
6049452;1;3;1;10;3;1;9;2009;12;5;2;;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;6;;;52;6;12;52;272.38752449
6049452;1;4;1;10;4;1;6;1983;38;5;2;;3;;6;;6;;;;1;1;1;;;;;1;;;;;1;;;1;3;113600;2;1;2;;6;4;2;2;52;15;12;52;272.38752449
6049453;1;1;1;10;1;1;6;1963;58;1;3;;3;;6;;3;1;2;;;1;1;;;;;1;;;;2;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;347.97368268
6049453;1;2;1;10;2;2;6;1975;46;2;3;;3;;6;;3;1;1;;;1;1;;;;;1;;;;;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;347.97368268
6049453;1;3;1;10;3;1;3;2008;13;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;8;;;52;8;12;52;347.97368268
6049453;1;4;1;10;4;2;10;1992;29;3;1;2;2;;6;;2;1;5;1;1;1;1;;;1;;1;;;;;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;347.97368268
6049453;1;5;1;10;5;1;3;1991;30;5;2;;3;;6;;2;1;4;;1;1;;;;1;;;;;;;1;;;3;;;2;1;2;;4;8;;;52;8;12;52;347.97368268
6049453;1;6;1;10;6;1;2;2011;10;4;1;4;1;5;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;3;5;;;52;5;12;52;347.97368268
6049453;1;7;1;10;7;1;11;1980;41;5;3;;3;;6;;6;;;;1;;1;;;;;;;;;;1;;;3;;;2;2;2;;1;0;;;52;0;12;52;347.97368268
6049454;1;1;1;10;1;1;2;1979;42;1;2;;3;;6;;2;1;2;1;;1;1;;;;;;;;;1;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;272.43482832
6049454;1;2;1;10;2;2;12;1983;38;2;2;;2;;5;;2;1;1;1;;1;;;;;;;;;;;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;272.43482832
6049454;1;3;1;10;3;2;2;2003;18;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;6;0;2;2;52;11;12;52;272.43482832
6049454;1;4;1;10;4;1;2;2005;16;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;5;10;1;;52;10;12;52;272.43482832
6049455;1;1;1;10;1;2;5;1948;73;1;3;;3;;6;;5;;;;;1;;;;;;1;;;;1;1;;;3;;;2;1;2;;3;2;;;52;2;12;52;170.09241237
6049455;1;2;1;10;2;1;10;1979;42;3;1;1;3;;6;;4;;;1;;1;1;;;;;;;;;;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;170.09241237
6049455;1;3;1;10;2;2;8;1980;41;3;1;1;3;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;2;2;;1;0;;;52;0;12;52;170.09241237
6049455;1;4;1;10;4;1;3;1981;40;3;1;1;3;;6;;6;;;1;;1;1;;;;;;;;;;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;170.09241237
6049456;1;1;1;10;1;1;5;1982;39;1;2;;2;;6;;2;1;2;;;1;1;;;;;;;;;1;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;364.35138291
6049456;1;2;1;10;2;2;3;1988;33;2;3;;2;;6;;2;1;1;1;;1;;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;364.35138291
6049456;1;3;1;10;3;1;5;2010;11;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;0;;;52;5;12;52;364.35138291
6049457;1;1;1;10;1;2;6;1975;46;1;2;;3;;6;;6;;;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;5;10;1;;52;10;12;52;155.21592937
6049457;1;2;1;10;2;2;2;1996;25;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;40000;2;1;2;;6;5;4;;52;16;12;52;155.21592937
6049457;1;3;1;10;3;1;3;2003;18;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;5;11;2;;52;11;12;52;155.21592937
6049458;1;1;1;10;2;2;8;1969;52;1;2;;2;;6;;4;;;;;;;;;;;;;;1;2;2;1;24;;;;2;1;2;;3;2;;;52;2;12;52;187.89450136
6049458;1;2;1;10;2;2;8;1996;25;3;1;1;2;;6;;6;;;1;;;;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;187.89450136
6049458;1;3;1;10;3;1;1;1992;29;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;187.89450136
6049460;1;1;1;10;1;1;9;1955;66;1;3;;3;;6;;4;;;;;1;1;;;;;;;;;1;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;295.35201918
6049460;1;2;1;10;2;1;2;1992;29;3;2;;1;1;6;;6;;;;;1;1;;;;;;;;;;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;295.35201918
6049461;1;1;1;10;2;1;1;1974;47;1;2;;2;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;305.11340031
6049461;1;2;1;10;2;2;2;1975;46;2;2;;2;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;3;130000;2;1;2;;6;2;3;;52;13;12;52;305.11340031
6049461;1;3;1;10;3;1;4;1995;26;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;1;2;6;4;2;2;52;15;12;52;305.11340031
6049461;1;4;1;10;4;2;3;2004;17;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;5;10;1;;52;10;12;52;305.11340031
6049463;1;1;1;10;1;2;3;1991;30;1;2;;2;;6;;6;;;1;;;;;;;;;;;;2;2;2;;;;;2;1;2;;5;11;2;;52;11;12;52;361.23744039
6049463;1;2;1;10;2;1;11;2006;15;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;2;2;;;;;2;1;1;1;4;8;;;52;8;12;52;361.23744039
6049463;1;3;1;10;3;1;6;1994;27;5;2;;2;;6;;6;;;;;;;;;;;;;;1;;2;2;;;;;2;1;2;;4;7;;;52;7;12;52;361.23744039
6049463;1;4;1;10;4;2;11;1999;22;5;2;;2;;6;;6;;;;;;;;1;1;;;;;;;2;2;;;;;2;1;2;;5;10;1;;52;10;12;52;361.23744039
6049463;1;5;1;10;4;2;12;2019;2;5;1;4;2;;6;;;;;;;;;;;;;;;;;;2;2;;;;;2;;;;;;;;52;;12;52;361.23744039
6049466;1;1;1;10;1;1;3;1990;31;1;2;;2;;6;;6;;;;;;;;;1;;;;;;1;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;292.05862195
6049467;1;1;1;10;2;1;1;1995;26;1;2;;2;;6;;2;1;2;;1;1;1;;;;;1;;;;1;2;1;72;;;;2;1;2;;4;9;;;52;9;12;52;364.35138291
6049467;1;2;1;10;2;2;10;1978;43;2;2;;3;;6;;2;1;1;;1;1;1;;;;;1;;;;;2;1;24;;;;2;1;2;;5;11;2;;52;11;12;52;364.35138291
6049467;1;3;1;10;3;1;11;2014;7;3;1;2;2;;6;;;;;;;;;;;;;;;;;;2;1;12;;;;2;1;1;1;3;1;;;52;1;12;52;364.35138291
6049468;1;1;1;10;1;2;3;1974;47;1;2;;3;;6;;5;;;1;1;;;;;;;1;;;;2;1;;;3;;;2;1;2;;6;5;4;;52;16;12;52;207.43179424
6049469;1;1;1;10;1;1;7;1998;23;1;2;;2;;6;;6;;;;;;1;;;;;;;;;2;1;;;3;;;1;1;2;;6;5;4;;52;16;12;52;259.38004996
6049470;1;1;1;10;1;2;12;1959;61;1;3;;3;;6;;4;;;;;;;1;;;;;;;;1;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;334.21522716
6049470;1;2;1;10;2;1;11;1994;27;3;1;1;2;;6;;6;;;1;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;6;4;2;2;52;15;12;52;334.21522716
6049470;1;3;1;10;3;2;7;1990;31;3;1;1;2;;6;;6;;;;;1;1;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;334.21522716
6049470;1;4;1;10;2;1;2;2017;4;4;1;3;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;1;1;2;0;;;52;0;12;52;334.21522716
6049470;1;5;1;10;5;2;4;1993;28;3;1;1;2;;6;;6;;;;;;;;;;;1;;;;;1;;;3;;;2;1;2;;6;2;3;;52;13;12;52;334.21522716
6049470;1;6;1;10;5;1;4;2019;2;4;1;5;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;;;;;;;;52;;12;52;334.21522716
6049471;1;1;1;10;1;2;8;2003;18;1;2;;2;;1;340_01;6;;;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;4;9;;;52;9;12;52;416.48074703
6049471;1;2;1;10;1;1;2;2021;0;3;1;1;2;;1;340_01;;;;;;;;;;;;;;;;;1;;;3;;;2;;;;;;;;52;;12;52;416.48074703
6049476;1;1;1;10;1;1;10;1973;48;1;2;;3;;6;;2;1;2;;;;1;;;;;;;;;1;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;189.49590067
6049476;1;2;1;10;2;2;11;1964;57;2;2;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;189.49590067
6049476;1;3;1;10;3;1;12;1999;21;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;189.49590067
6049477;1;1;1;10;1;1;6;1973;48;1;2;;2;;6;;2;1;2;;;;;;;1;;;;;;2;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;275.86203013
6049477;1;2;1;10;2;2;5;1977;44;2;3;;1;4;6;;2;1;1;;;;1;;;;;;;;;;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;275.86203013
6049477;1;3;1;10;2;2;6;1998;23;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;1;1;6;3;2;2;52;14;12;52;275.86203013
6049477;1;4;1;10;4;1;1;1949;72;5;3;;3;;6;;5;;;;;;;;;;;;;;1;;1;;;3;;;2;2;2;;1;0;;;52;0;12;52;275.86203013
6049478;1;1;1;10;1;2;3;1979;42;1;2;;2;;6;;6;;;1;1;1;;;;;;;;;;1;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;240.02386548
6049478;1;2;1;10;2;2;12;2009;12;3;1;1;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;0;;;52;5;12;52;240.02386548
6049479;1;1;1;10;1;2;8;1978;43;1;2;;2;;6;;3;1;2;;;;1;;;;;;;;;1;1;;;3;;;2;1;2;;4;7;;;52;7;12;52;328.77917371
6049479;1;2;1;10;2;1;4;1972;49;2;2;;2;;6;;3;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;328.77917371
6049479;1;3;1;10;3;2;7;2010;11;3;1;1;1;2;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;1;1;4;0;;;52;5;12;52;328.77917371
6049480;1;1;1;10;1;2;9;1995;26;1;2;;2;;6;;6;;;;;1;1;;;;;;;;;1;1;;;3;;;2;1;1;1;6;3;3;;52;14;12;52;207.43179424
6049483;1;1;1;10;1;2;6;1995;26;1;2;;2;;6;;6;;;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;296.2344063
6049483;1;2;1;10;2;2;3;2019;2;3;1;1;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;;;;;;;;52;;12;52;296.2344063
6049484;1;1;1;10;1;1;6;1934;87;1;3;;3;;6;;3;1;2;;1;1;;;;;;1;;;;1;1;;;3;;;2;1;2;;3;2;;;52;2;12;52;129.75692727
6049484;1;2;1;10;2;2;8;1938;83;2;3;;3;;6;;3;1;1;;1;1;;;;;;1;;;;;1;;;3;;;2;2;2;;1;0;;;52;0;12;52;129.75692727
6049484;1;3;1;10;3;2;5;1976;45;3;1;2;1;1;6;;6;;;;1;1;1;;;;;1;;;;;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;129.75692727
6049485;1;1;1;10;1;1;1;1975;46;1;2;;2;;6;;4;;;;;;1;;;;;;;;;2;1;;;1;1;38000;1;1;2;;3;5;;;52;5;12;52;292.05862195
6049486;1;1;1;10;1;1;4;1971;50;1;2;;3;;1;900_01;2;1;2;;1;1;1;;;;;1;;;;2;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;396.94345415
6049486;1;2;1;10;2;2;9;1977;44;2;2;;2;;1;900_01;2;1;1;;1;1;1;;;;;1;;;;;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;396.94345415
6049486;1;3;1;10;3;2;11;2002;19;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;2;6;2;2;2;52;13;12;52;396.94345415
6049486;1;4;1;10;4;1;4;2010;11;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;6;;;52;6;12;52;396.94345415
6049487;1;1;1;10;1;1;10;1975;46;1;2;;3;;6;;4;;;;1;1;1;;;;;1;;;;1;1;;;3;;;2;1;2;;3;3;;;52;3;12;52;357.10895987
6049487;1;2;1;10;3;2;10;2002;19;3;2;;1;1;6;;6;;;;1;1;;1;;;;1;;;;;1;;;1;1;36300;2;1;2;;5;11;2;;52;11;12;52;357.10895987
6049487;1;3;1;10;1;1;4;2005;16;3;2;;1;1;6;;6;;;;;;;;;;1;1;;;;;1;;;3;;;2;1;2;;4;9;;;52;9;12;52;357.10895987
6049487;1;4;1;10;4;2;10;2003;18;9;3;;3;;6;;6;;;;1;1;;1;;;;1;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;357.10895987
6049488;1;1;1;10;1;1;12;1984;37;1;2;;2;;6;;3;1;2;;1;1;;;;;;;;;;2;1;;;2;1;98;2;1;2;;6;2;3;;52;13;12;52;396.94345415
6049488;1;2;1;10;2;2;8;1980;41;2;3;;3;;6;;3;1;1;;1;1;;;;;;1;;;;;1;;;2;5;;2;1;2;;5;11;2;;52;11;12;52;396.94345415
6049488;1;3;1;10;3;2;9;2009;12;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;2;5;;2;1;1;1;4;6;;;52;6;12;52;396.94345415
6049488;1;4;1;10;4;1;3;2016;5;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;2;5;;2;2;1;1;3;0;;;52;0;12;52;396.94345415
6049489;1;1;1;10;1;2;7;1977;44;1;3;;3;;1;999_01;4;;;;;;;;;1;;;;;;2;1;;;3;;;2;1;2;;3;2;;;52;2;12;52;344.77489311
6049489;1;2;1;10;2;2;10;1998;23;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;344.77489311
6049489;1;3;1;10;3;1;1;2000;21;3;1;1;2;;6;;6;;;;;;;;;1;1;;;;;;1;;;3;;;2;1;2;;6;2;3;;52;13;12;52;344.77489311
6049489;1;4;1;10;4;2;9;2006;15;3;1;1;2;;6;;6;;;;;;;;;;1;1;;;;;1;;;3;;;2;1;1;1;4;8;;;52;8;12;52;344.77489311
6049489;1;5;1;10;5;2;1;1989;32;5;3;;2;;6;;4;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;3;;;52;3;12;52;344.77489311
6049489;1;6;1;10;5;1;8;2015;6;5;1;5;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;1;1;3;0;;;52;0;12;52;344.77489311
6049490;1;1;1;10;1;1;3;1967;54;1;2;;3;;6;;3;1;2;;;;;;;;;;;;1;2;2;2;;;;;2;1;2;;4;7;;;52;7;12;52;272.5686329
6049490;1;2;1;10;2;2;10;1967;54;2;2;;3;;6;;3;1;1;;;;;;;;;;;;1;;2;2;;;;;2;1;2;;3;5;;;52;5;12;52;272.5686329
6049490;1;3;1;10;3;2;3;2006;15;3;2;;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;5;10;1;;52;10;12;52;272.5686329
6049491;1;1;1;10;1;1;8;1981;40;1;2;;2;;6;;6;;;1;1;1;1;;;1;;1;;;;2;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;292.05862195
6049492;1;1;1;10;1;1;9;1950;71;1;3;;3;;6;;3;1;2;;;;;;;;;1;;;;1;1;;;1;2;106000;2;1;2;;5;11;2;;52;11;12;52;160.37833506
6049492;1;2;1;10;2;2;11;1949;72;2;3;;3;;6;;3;1;1;;;;;;;;;1;;;;;1;;;1;5;;2;1;2;;4;7;;;52;7;12;52;160.37833506
6049493;1;1;1;10;1;2;1;1947;74;1;3;;3;;6;;5;;;;1;1;;;;;;1;;;;2;1;;;1;2;99;2;1;2;;5;11;2;;52;11;12;52;137.59494878
6049493;1;2;1;10;2;2;10;1976;45;3;1;1;3;;6;;6;;;;1;;1;;;1;;;;;;;1;;;1;1;99;2;1;2;;6;2;3;;52;13;12;52;137.59494878
6049493;1;3;1;10;3;2;9;2000;21;4;1;2;2;;6;;6;;;;1;;1;;;;1;;;;;;1;;;1;5;;2;1;1;2;6;4;2;2;52;15;12;52;137.59494878
6049494;1;1;1;10;1;1;5;1991;30;1;3;;2;;6;;3;1;2;1;1;;1;;;1;;;;;;2;1;;;1;3;113600;2;1;2;;6;4;2;2;52;15;12;52;364.35138291
6049494;1;2;1;10;2;2;6;1992;29;2;2;;2;;6;;3;1;1;;1;;1;1;;1;;1;;;;;1;;;3;;;2;1;2;;6;5;4;;52;16;12;52;364.35138291
6049494;1;3;1;10;2;1;2;2021;0;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;;;;;;;;52;;12;52;364.35138291
6049495;1;1;1;10;1;2;4;1944;77;1;3;;3;;6;;4;;;;;1;1;;;;;;;;;2;1;;;1;2;106000;2;1;2;;6;5;4;;52;16;12;52;222.17447266
6049495;1;2;1;10;2;1;4;1977;44;3;1;1;2;;6;;6;;;1;;1;;;;1;;;;;;;1;;;3;;;2;1;2;;6;5;4;;52;16;12;52;222.17447266
6049495;1;3;1;10;3;1;8;1982;39;3;1;1;2;;6;;4;;;;;;;1;;;;;;;;;1;;;3;;;2;1;2;;6;5;4;;52;16;12;52;222.17447266
6049496;1;1;1;10;1;2;1;1990;31;1;2;;2;;6;;6;;;;;1;1;;;;;1;;;;1;1;;;3;;;2;1;1;2;6;4;2;2;52;15;12;52;240.02386548
6049496;1;2;1;10;2;2;5;2009;12;3;1;1;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;2;4;6;;;52;6;12;52;240.02386548
6049498;1;1;1;10;1;2;6;1949;72;1;3;;3;;6;;2;1;2;;;;;;;;;1;;;;2;1;;;1;2;106000;2;1;2;;5;11;2;;52;11;12;52;160.37833506
6049498;1;2;1;10;2;1;10;1954;67;2;3;;3;;6;;2;1;1;;;1;1;;;;;;;;;;1;;;3;;;2;1;2;;3;3;;;52;3;12;52;160.37833506
6049499;1;1;1;10;1;2;1;1947;74;1;3;;3;;6;;4;;;;;;;;;;;1;;;;1;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;157.08493783
6049500;1;1;1;10;1;2;5;1958;63;1;3;;3;;6;;6;;;;;;;;;;;;;;1;2;1;;;3;;;2;2;2;;1;0;;;52;0;12;52;174.26819672
6049500;1;2;1;10;2;2;11;1993;28;3;1;1;2;;6;;6;;;;;;;;;1;;1;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;174.26819672
6049500;1;3;1;10;3;2;4;1992;29;3;1;1;2;;6;;2;1;4;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;4;9;;;52;9;12;52;174.26819672
6049500;1;4;1;10;4;1;4;1991;30;5;2;;2;;1;10_02;2;1;3;;;;;;1;1;;;;;;;2;1;4;;;;2;1;2;;5;11;2;;52;11;12;52;174.26819672
6049500;1;5;1;10;5;2;5;2011;10;4;1;3;1;4;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;3;4;;;52;4;12;52;174.26819672
6049501;1;1;1;10;1;1;8;1974;47;1;2;;3;;6;;2;1;2;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;272.52132907
6049501;1;2;1;10;2;2;4;1975;46;2;3;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;2;;;52;2;12;52;272.52132907
6049501;1;3;1;10;3;1;9;1996;25;3;1;2;1;1;6;;6;;;;;;1;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;272.52132907
6049502;1;1;1;10;1;2;1;1977;44;1;2;;2;;6;;2;1;2;1;1;1;;;;;;1;;;;1;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;220.35276803
6049502;1;2;1;10;2;1;1;1970;51;2;2;;3;;6;;2;1;1;1;1;1;;;;;;1;;;;;1;;;3;;;2;1;2;;3;3;;;52;3;12;52;220.35276803
6049502;1;3;1;10;3;1;3;1999;22;3;1;1;1;2;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;6;3;2;2;52;14;12;52;220.35276803
6049502;1;4;1;10;4;2;4;2006;15;3;1;1;1;2;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;5;10;1;;52;10;12;52;220.35276803
6049502;1;5;1;10;5;2;2;1991;30;5;2;;2;;6;;6;;;;1;1;;;;;;1;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;220.35276803
6049503;1;1;1;10;1;1;6;1967;54;1;3;;3;;6;;3;1;2;1;;;1;;;;;;;;;2;1;;;1;3;113000;2;1;2;;5;11;2;;52;11;12;52;396.89615032
6049503;1;2;1;10;2;2;2;1968;53;2;2;;3;;6;;3;1;1;1;;;;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;396.89615032
6049503;1;3;1;10;1;1;9;1990;31;3;1;2;1;1;6;;6;;;;;;1;;;;;;;;;;1;;;3;;;2;1;2;;6;5;4;;52;16;12;52;396.89615032
