DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3148;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;P7240S1;P6980;P7140;OFICIO;RAMA2D_R4;OCI;P6430;RAMA4D_R4;INGLABO;MES;DPTO;fex_c_2011;RAMA4DP8_R4
6,008,251;1;1;1;60;11;11;1;2;1;;1;;1;1;1;1;264;;5;;2;4,400,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2,000,000;1;4,300,000;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;30;3;HORARIO ESTABLECIDO;30;;;;9;7;;1;;1;3;1;30;1;;;;;;;;;1;1;1;0;96;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;3;6;8;;1;;13;85;1;2;8530;4400000;11;11;2275.9328214;
6,008,251;1;2;1;60;11;11;1;2;1;;1;;1;1;2;1;408;;1;;2;2,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1,900,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;37;1;;;;;;;;;1;1;1;3;36;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;60;8;;1;;70;20;1;1;2023;2000000;11;11;2275.9328214;
6,008,251;1;3;1;60;11;11;1;2;1;;1;;1;1;2;1;1;;4;;1;8,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;98;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;5;1;;;;;;;;;1;1;1;0;4;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;15;62;1;1;6202;8000000;11;11;2275.9328214;
6,008,252;1;1;1;60;11;11;1;2;2;4;1;;1;2;2;2;3;;1;;2;1,000,000;2;;;2;;2;;2;;2;;2;;;1;100,000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;2;7;;1;;1;2;1;20;1;;;;;;;;;1;2;1;0;10;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;1;2;2;1;11;15;3;;1;;59;52;1;1;5221;1000000;11;11;3352.8580895;
6,008,252;1;2;1;60;11;11;1;2;1;;1;;1;1;2;1;120;;1;;2;950,000;2;;;2;;2;;2;;2;;2;;;1;106,000;2;2;;;2;;;2;;;2;;;1;950,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;2;7;;5;;1;2;1;32;1;;;;;;;;;1;1;1;0;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;30;2;;1;;45;13;1;1;1392;950000;11;11;3352.8580895;
6,008,252;1;3;1;60;11;11;1;2;1;;1;;1;1;2;1;24;;2;;2;1,000,000;2;;;2;;2;;2;;2;;2;;;1;106,000;1;2;;;2;;;2;;;2;;;1;1,000,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;2;1;;;;;;;;;1;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;13;15;2;;1;;97;47;1;1;4719;1000000;11;11;3352.8580895;
6,008,255;1;1;1;60;11;11;1;2;1;;1;;1;1;2;1;240;;1;;2;908,526;2;;;2;;2;;2;;2;;1;120,000;2;1;300,000;2;2;;;2;;;2;;;2;;;1;98;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;2;7;;1;;1;2;1;30;1;;;;;;;;;1;2;1;0;60;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;60;8;;1;;14;94;1;1;9491;908526;11;11;2869.9622924;
6,008,256;1;3;1;60;11;11;1;2;1;;1;;1;1;1;1;10;;5;;1;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;98;1;98;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;9;7;;1;;1;1;1;5;1;;;;;;;;;1;1;1;0;24;4;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;90;5;;1;;39;84;1;2;8415;;11;11;3204.8216738;
6,008,257;1;1;1;60;11;11;1;2;1;;1;;1;1;1;1;120;;5;;2;1,600,000;2;;;2;;2;;2;;2;;2;;;2;;;1;39,692;2;2;;;2;;;2;;;1;1,600,000;1;1,600,000;1;800,000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;84;;.;84;;;;9;7;;1;;1;3;1;10;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;1;1;1;1;2;2;2;1;2;2;;1;1;2;2;2;2;1;2;11;20;8;;1;1;58;84;1;2;8423;1600000;11;11;4682.38613;
6,008,257;1;2;1;60;11;11;1;2;1;;1;;1;1;1;1;228;;5;;2;2,300,000;2;;;2;;2;;2;;2;;2;;;2;;;1;39,692;2;2;;;2;;;2;;;1;2,300,000;1;2,300,000;1;1,150,000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;72;;.;0;1;;2;9;7;;1;;1;2;1;19;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;2;6;10;2;;1;;39;84;1;2;8423;2300000;11;11;4682.38613;
6,008,258;1;1;1;60;11;11;2;;;;;;;;;;144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;1,500,000;1;;3;;1;1;12;60;;.;60;;;;2;4;;1;;2;;;;;;;;;;;;1;2;2;1;0;60;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;20;3;;1;;97;49;1;4;4923;1500000;11;11;4338.368365;
6,008,258;1;2;1;60;11;11;1;2;1;;1;;1;1;2;1;24;;1;;2;1,100,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;1;80,000;2;2;;;2;;;2;;;1;1,100,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;8;7;;1;;1;1;1;4;1;;;;;;;;;1;1;1;0;36;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;10;3;;1;;33;46;1;1;4631;1100000;11;11;4338.368365;
6,008,259;1;2;1;60;11;11;1;2;1;;1;;1;1;2;1;24;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;890,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;56;;.;56;;;;1;7;;1;;1;1;1;20;1;;;;;;;;;1;1;1;18;12;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;45;3;;1;;45;47;1;1;4771;908526;11;11;2661.2288761;
6,008,262;1;1;1;60;11;11;2;;;;;;;;;;312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;1,500,000;1;;3;;3;2;12;72;;.;72;;;;1;4;;1;;1;2;2;10;1;;;;;;;;;1;2;1;0;48;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;5;8;;1;;98;49;1;4;4921;1500000;11;11;5418.0599877;
6,008,262;1;2;1;60;11;11;1;1;;;1;;1;2;2;2;180;;1;;2;500,000;2;;;1;360,000;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;66;;.;66;;;;3;7;;3;;2;;;;;;;;;;;;1;2;2;1;0;120;3;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;5;30;8;;1;;53;10;1;1;1081;860000;11;11;5418.0599877;
6,008,262;1;3;1;60;11;11;1;2;1;;1;;1;1;2;1;4;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;4;48;;.;48;;;;2;7;;1;;1;1;1;0;1;;;;;;;;;1;1;1;8;2;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;5;35;8;;1;;33;47;1;1;4721;908526;11;11;5418.0599877;
6,008,263;1;3;1;60;11;11;1;2;1;;1;;1;2;2;1;120;;1;;2;5,390,000;2;;;2;;2;;2;;2;;1;1,486,000;2;1;990,000;2;2;;;2;;;2;;;2;;;1;5,000,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;9;1;;1;;1;1;1;13;1;;;;;;;;;1;1;1;0;36;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;1;1;14;;2;;1;;08;62;1;1;6202;5390000;11;11;3340.1060224;
6,008,263;1;4;1;60;11;11;1;2;2;12;1;;1;2;2;2;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;;;;;2;4,500,000;1;;3;;3;2;12;40;;.;40;;;;9;7;;1;;1;1;2;13;1;;;;;;;;;1;1;1;1;12;4;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;1;1;5;90;2;;1;;31;84;1;4;8415;4500000;11;11;3340.1060224;
6,008,265;1;1;1;60;11;11;1;2;1;;1;;1;1;2;1;84;;1;;2;908,526;1;160,000;2;2;;2;;2;;2;;2;;;1;106,454;2;1;39,000;2;2;;;2;;;2;;;1;890,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;56;;.;56;;;;5;7;;1;;1;1;1;30;1;;;;;;;;;1;1;1;0;60;3;;1;2;;;;;;;;2;;;;1;1;1;2;2;1;2;1;2;2;;1;1;1;2;2;2;2;2;5;60;8;;1;1;53;56;1;1;5611;908526;11;11;3051.4231777;
6,008,266;1;2;1;60;11;11;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;300,000;2;;1;;1;1;2;12;1;;12;;;;1;2;;1;;2;;;;;;;;;;;;1;2;2;1;12;50;1;;7;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;2;2;2;60;2;;1;;59;96;1;4;9609;300000;11;11;2786.1011494;
6,008,277;1;1;1;60;11;11;1;2;2;12;1;;1;2;2;1;10;;2;;1;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;98;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;1;;1;;1;1;1;12;;;;;;;;;1;1;1;1;0;12;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;1;1;14;;3;;1;;44;64;1;1;6412;;11;11;3454.83338;
6,008,277;1;2;1;60;11;11;1;2;2;12;1;;1;2;2;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;;;;;2;;1;;3;;8;2;12;48;;.;48;;;;9;11;DIFERENTES LOCALIDADES;1;;1;1;2;10;1;;;;;;;;;2;2;1;12;10;4;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;2;1;5;70;3;;1;;05;84;1;4;8413;;11;11;3454.83338;
6,008,278;1;1;1;60;11;11;1;2;1;;1;;1;1;2;1;60;;5;;2;2,800,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2,800,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;18;1;;;;;;;;;1;1;1;0;12;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;40;2;;1;;21;64;1;2;6424;2800000;11;11;2420.3755534;
6,008,280;1;1;1;60;11;11;2;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;500,000;1;;3;;1;2;12;40;;.;40;;;;1;1;;3;;2;;;;;;;;;;;;1;2;2;1;0;36;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;8;;1;;45;56;1;4;5611;500000;11;11;2553.0182654;
6,008,280;1;2;1;60;11;11;2;;;;;;;;;;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;3,000,000;1;;3;;3;2;12;72;;.;72;;;;1;4;;1;;2;;;;;;;;;;;;1;2;2;1;0;24;8;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;2;2;6;60;8;;1;;98;49;1;4;4923;3000000;11;11;2553.0182654;
6,008,282;1;2;1;60;11;11;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;700,000;1;;3;;1;2;12;50;;.;50;;;;1;6;;3;;2;;;;;;;;;;;;1;2;2;1;0;36;1;;2;2;;;;;;;;2;;;;1;1;1;1;1;2;2;2;1;2;;2;1;2;2;2;2;2;1;3;20;3;;1;1;45;56;1;4;5619;700000;11;11;2819.5256191;
6,008,283;1;1;1;60;11;11;1;2;1;;1;;1;1;2;1;48;;2;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;900,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;14;1;;;;;;;;;1;1;1;5;120;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;90;1;;1;;53;56;1;1;5611;908526;11;11;3561.5915058;
6,008,284;1;1;1;60;11;11;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;1,000,000;1;;3;;3;2;12;50;;.;50;;;;1;4;;4;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;15;3;;1;;98;49;1;4;4921;1000000;11;11;4146.4625934;
6,008,284;1;2;1;60;11;11;1;2;2;6;1;;1;1;2;1;3;;3;;1;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;1;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;3;48;;.;48;;;;7;7;;1;;1;1;1;0;1;;;;;;;;;1;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;90;3;;1;;03;95;1;1;9511;908526;11;11;4146.4625934;
6,008,285;1;1;1;60;11;11;1;2;1;;1;;1;1;2;1;312;;1;;2;1,400,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;1,400,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;2;7;;1;;1;2;1;34;1;;;;;;;;;1;1;1;0;72;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;30;2;;1;;55;68;1;1;6820;1400000;11;11;2860.8039089;
6,008,285;1;3;1;60;11;11;1;2;1;;1;;1;1;2;1;36;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;1;39,000;2;2;;;2;;;2;;;1;900,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;4;1;;;;;;;;;1;1;1;0;12;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;90;3;;1;;03;21;1;1;2100;908526;11;11;2860.8039089;
6,008,285;1;4;1;60;11;11;1;2;1;;1;;1;1;2;1;48;;3;;1;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;900,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;6;7;;1;;1;1;1;5;1;;;;;;;;;1;1;1;0;12;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;60;3;;1;;45;47;1;1;4769;908526;11;11;2860.8039089;
6,008,286;1;3;1;60;11;11;1;2;1;;1;;1;2;2;1;30;;3;;1;2,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1,800,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;46;;.;46;;;;5;7;;1;;1;1;1;5;1;;;;;;;;;1;1;1;0;48;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;6;15;3;;1;;06;86;1;1;8610;2000000;11;11;1914.8586797;
6,008,287;1;1;1;60;11;11;2;;;;;;;;;;136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;700,000;1;;3;;1;2;12;60;;.;60;;;;1;2;;1;;2;;;;;;;;;;;;1;2;2;1;99;84;4;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;30;3;;1;;55;81;1;4;8121;700000;11;11;2809.3807033;
6,008,288;1;2;1;60;11;11;2;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;;1;;3;;5;2;12;40;;.;40;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;2;2;3;30;8;;1;;55;81;1;4;8121;;11;11;2600.647287;
6,008,288;1;4;1;60;11;11;2;;;;;;;;;;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;600,000;1;;3;;1;2;12;35;1;;35;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;0;120;1;;2;2;;;;;;;;1;24;1;1;1;1;1;2;2;2;1;2;1;2;;1;1;2;2;2;2;2;1;3;40;8;;1;1;95;41;1;4;4111;600000;11;11;2600.647287;
6,008,290;1;2;1;60;11;11;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;800,000;1;;1;;1;2;12;35;2;;35;;;;1;1;;1;;2;;;;;;;;;;;;1;2;2;1;0;60;1;;1;2;;;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;;1;1;1;1;1;2;2;1;14;;8;;1;1;57;96;1;4;9602;800000;11;11;3051.4231777;
6,008,290;1;3;1;60;11;11;1;1;;;1;;1;2;2;2;4;;1;;2;500,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;4;25;2;;25;;;;2;7;;3;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;3;5;3;;1;;75;13;1;1;1313;500000;11;11;3051.4231777;
6,008,292;1;1;1;60;11;11;1;2;1;;1;;1;1;2;1;27;;5;;2;2,500,000;2;;;2;;2;;2;;2;;2;;;2;;;1;36,200;2;2;;;2;;;2;;;1;2,600,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;4;;1;;1;1;1;11;1;;;;;;;;;1;1;1;2;6;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;60;4;;1;;98;49;1;1;4921;2500000;11;11;3352.8580895;
6,008,292;1;2;1;60;11;11;1;2;1;;1;;1;1;2;1;24;;1;;2;1,200,000;2;;;2;;2;;2;;2;;2;;;1;106,000;2;1;34,000;2;2;;;2;;;2;;;1;1,200,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;6;7;;1;;1;1;1;10;1;;;;;;;;;1;1;1;3;7;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;5;120;1;;1;;33;62;1;1;6201;1200000;11;11;3352.8580895;
6,008,292;1;3;1;60;11;11;1;2;2;6;1;;1;1;2;1;1;;1;;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;1;36;2;;36;;;;6;7;;1;;1;1;1;0;;;;;;;;;1;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;5;120;3;;1;;07;86;1;1;8621;;11;11;3352.8580895;
6,008,293;1;1;1;60;11;11;2;;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;2,000,000;1;;1;;3;1;12;42;;.;42;;;;1;1;;1;;2;;;;;;;;;;;;1;2;2;1;0;120;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;14;;3;;1;;02;71;1;4;7112;2000000;11;11;4100.2860567;
6,008,293;1;2;1;60;11;11;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;800,000;1;;3;;3;2;12;40;;.;40;;;;1;6;;1;;2;;;;;;;;;;;;1;2;2;1;6;129;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;120;2;;1;;59;96;1;4;9609;800000;11;11;4100.2860567;
6,008,295;1;3;1;60;11;11;1;2;2;3;1;;2;2;2;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;;;;;2;;1;;1;;1;1;3;40;;.;40;;;;8;7;;1;;1;1;2;10;1;;;;;;;;;2;2;1;60;216;1;;2;2;;;;;;;;2;;;;1;1;1;2;1;2;1;1;1;2;;1;1;2;2;2;2;2;2;5;90;3;;1;1;30;73;1;4;7320;;11;11;1771.2224581;
6,008,295;1;4;1;60;11;11;1;2;1;;1;;1;1;2;1;240;;2;;2;3,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3,000,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;56;;.;56;;;;9;7;;1;;1;1;1;20;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;1;2;2;;2;1;1;2;2;2;1;1;5;120;3;;1;1;39;65;1;1;6512;3000000;11;11;1771.2224581;
6,008,296;1;1;1;60;11;11;1;2;1;;1;;1;1;2;1;36;;2;;1;1,000,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;1,000,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;8;1;;;;;;;;;1;1;1;1;72;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;20;1;;1;;84;33;1;1;3312;1000000;11;11;3021.8628637;
6,008,297;1;2;1;60;11;11;1;1;;;1;;1;2;2;1;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;;;;;3;1,100,000;1;;3;;3;2;12;40;;.;40;;;;1;1;;1;;2;;;;;;;;;;;;1;2;2;1;0;96;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;14;;3;;1;;79;14;1;4;1410;1100000;11;11;2170.3638473;
6,008,297;1;3;1;60;11;11;1;2;2;12;1;;1;1;2;1;1;;1;;2;1,200,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;98;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;9;7;;1;;1;1;1;3;1;;;;;;;;;1;1;1;6;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;5;90;5;;1;;97;49;1;1;4923;1200000;11;11;2170.3638473;
6,008,297;1;4;1;60;11;11;1;2;1;;1;;1;1;2;1;18;;1;;2;1,300,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;1,250,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;4;1;;;;;;;;;1;1;1;0;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;40;5;;1;;38;82;1;1;8220;1300000;11;11;2170.3638473;
6,008,298;1;1;1;60;11;11;1;1;;;1;;1;2;2;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;;;;;3;;1;;3;;1;2;10;60;;.;60;;;;3;2;;2;;2;;;;;;;;;;;;1;2;2;1;2;12;4;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;3;30;9;;1;;79;14;1;4;1410;;11;11;2827.3794393;
6,008,298;1;2;1;60;11;11;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;800,000;1;;1;;3;2;12;70;;.;70;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;1;0;48;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;14;;9;;1;;79;14;1;4;1410;800000;11;11;2827.3794393;
