DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
6,001,617;1;4;1;70;08;52;48;908,000;1;;2;52;4;;1;2;8;;2;;;;;;;;;;;1;2;;56;53;45;1;2;5619;11;08;582.93103363
6,001,618;1;2;1;70;08;86;48;906,000;1;;2;86;1;;2;2;2;;2;;;;;;;;;;;1;2;;56;55;53;1;2;5611;11;08;696.55089845
6,001,632;1;2;1;70;08;60;48;700,000;1;;2;60;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;45;53;1;2;5611;11;08;634.47991153
6,001,646;1;2;1;70;08;4;48;900,000;1;;2;4;1;;4;2;7;;2;;;;;;;;;;;1;1;1000000;93;53;53;1;1;9329;11;08;715.38871901
6,001,650;1;2;1;70;08;52;40;900,000;1;;2;24;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;53;45;1;2;4721;11;08;526.14218278
6,001,654;1;3;1;70;08;104;48;908,526;1;;2;76;1;;4;2;8;;2;;;;;;;;;;;1;2;;47;13;45;1;2;4771;11;08;623.71614418
6,001,661;1;2;1;70;08;52;48;1,000,000;1;;2;60;1;;9;2;8;;2;;;;;;;;;;;1;2;;82;03;03;1;2;8220;11;08;533.60424074
6,002,154;1;3;1;70;17;4;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;1;;11;17;197.45661954
6,002,162;1;1;1;70;17;8;48;908,526;3;;2;8;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;9700;11;17;248.78508792
6,002,178;1;3;1;70;17;40;40;908,526;1;;2;48;4;;1;2;2;;2;;;;;;1;;;;;;2;;47;45;45;1;2;4719;11;17;168.75722112
6,002,179;1;2;1;70;17;8;48;908,526;1;;2;8;4;;6;2;1;;2;;;;;;1;;;;;;2;;41;95;95;1;1;4111;11;17;213.17243575
6,002,180;1;1;1;70;17;1;48;908,526;4;;2;1;4;;1;2;1;;2;;;;;;;;;;;1;1;1200000;41;93;93;1;1;4111;11;17;208.2774972
6,002,182;1;2;1;70;17;8;48;908,526;1;;2;8;1;;3;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;11;17;320.66049086
6,002,182;1;7;1;70;17;36;48;908,526;1;;2;36;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;38;38;1;2;6120;11;17;320.66049086
6,002,196;1;3;1;70;17;192;48;900,000;1;;2;192;1;;6;2;1;;2;;;;;;;;;;;1;2;;82;45;38;1;2;8220;11;17;134.46198579
6,002,215;1;2;1;70;17;12;48;600,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;95;;1;1;;11;17;240.12927921
6,002,222;1;2;1;70;17;48;60;800,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;11;17;248.78508792
6,002,233;1;1;1;70;17;48;48;908,526;1;;2;48;1;;3;2;2;;1;2;;;1;;;;;;;;2;;47;45;45;1;2;4741;11;17;326.88635487
6,002,235;1;2;1;70;17;4;48;908,526;1;;2;4;1;;9;2;8;;2;;;;;;;;;;;1;2;;61;45;38;1;1;6120;11;17;253.38021138
6,002,245;1;8;1;70;17;20;48;908,526;1;;2;70;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;59;33;1;2;5611;11;17;229.13276695
6,002,249;1;4;1;70;17;4;48;908,526;1;;2;4;1;;9;2;8;;2;;;;;;;;;;;1;2;;61;34;34;1;1;6120;11;17;186.21548248
6,002,259;1;6;1;70;17;48;48;2,000,000;1;;2;48;1;;9;2;2;;2;;;;;;;;;;;1;2;;27;03;03;1;2;2750;11;17;216.66832037
6,002,265;1;2;1;70;17;95;48;908,526;1;;2;96;1;;7;2;1;;2;;;;;;1;;;;;;2;;62;08;02;1;2;6209;11;17;203.68237374
6,002,265;1;3;1;70;17;28;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;;11;17;203.68237374
6,002,266;1;4;1;70;17;2;48;1,300,000;1;;2;3;1;;9;2;6;;2;;;;;;;;;;;1;1;1300000;10;77;77;1;1;1082;11;17;186.21548248
6,002,277;1;1;1;70;17;8;48;908,526;1;;2;6;1;;9;2;6;;2;;;;;;;;;;;1;2;;61;03;38;1;1;6120;11;17;293.7037572
6,002,283;1;1;1;70;17;60;48;1,200,000;1;;2;200;1;;7;2;2;;2;;;;;;;;;;;1;2;;46;45;45;1;2;4663;11;17;103.84433747
6,002,283;1;4;1;70;17;8;24;2,300,000;4;;2;8;4;;1;2;6;;2;;;;;;;;;;;1;2;;74;16;16;1;1;7410;11;17;103.84433747
6,002,285;1;3;1;70;17;12;48;908,526;4;;2;12;4;;1;2;8;;2;;;;;;;;;;;1;2;;49;98;98;1;1;4921;11;17;227.31189546
6,002,301;1;2;1;70;17;2;48;908,526;1;;2;48;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;45;45;1;1;5611;11;17;211.18455956
6,002,305;1;2;1;70;17;72;48;908,526;1;;2;73;1;;9;2;2;;2;;;;;;;;;;;1;2;;10;97;77;1;2;1082;11;17;177.56830368
6,002,324;1;3;1;70;17;4;48;1,200,000;1;;2;4;1;;6;2;1;;1;1;;;1;;;;;;;;1;908526;14;33;33;1;1;1410;11;17;180.88699553
6,002,325;1;3;1;70;17;20;48;1,200,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;2;;11;17;142.22052724
6,002,327;1;2;1;70;23;26;48;908,526;1;;2;79;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4792;11;23;204.89586244
6,002,331;1;1;1;70;23;52;48;908,526;1;;2;156;1;;3;2;2;;2;;;;;;;;;;;1;2;;47;06;06;1;2;4759;11;23;117.72316045
6,002,336;1;1;1;70;23;4;48;2,000,000;1;;2;4;1;;9;2;7;;2;;;;;;;;;;;1;1;2000000;86;33;33;1;1;8610;11;23;234.40369852
6,002,336;1;2;1;70;23;24;48;1,000,000;1;;2;24;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;32;32;1;2;8610;11;23;234.40369852
6,002,342;1;5;1;70;23;52;60;500,000;3;;2;72;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;11;23;180.11569385
6,002,342;1;6;1;70;23;77;48;400,000;1;;2;77;3;;2;2;1;;2;;;;;;;;;;;1;2;;97;55;59;1;2;9700;11;23;180.11569385
6,002,347;1;2;1;70;23;25;40;700,000;3;;2;25;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;54;53;1;2;5611;11;23;127.48282329
6,002,358;1;3;1;70;23;40;40;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;18;;1;2;;11;23;177.80080643
6,002,364;1;6;1;70;23;24;48;500,000;3;;2;24;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;11;23;165.10416458
6,002,373;1;2;1;70;23;52;48;908,526;1;;2;55;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;21;39;1;2;4719;11;23;156.12807016
6,002,373;1;7;1;70;23;9;48;908,526;1;;2;96;1;;9;2;1;;2;;;;;;;;;;;1;2;;01;32;32;1;1;0145;11;23;156.12807016
6,002,387;1;3;1;70;23;12;48;908,526;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;84;32;32;1;1;8413;11;23;165.53442847
6,002,393;1;5;1;70;23;24;48;1,500,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;2;;11;23;234.98374638
6,002,403;1;3;1;70;23;12;48;908,526;1;;2;16;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;58;58;1;1;8610;11;23;208.17489305
6,002,406;1;1;1;70;23;3;48;800,000;8;;2;4;8;;4;2;1;;2;;;;;;;;;;;1;1;1600000;01;62;62;1;1;0141;11;23;146.94845519
6,002,413;1;1;1;70;23;40;48;908,526;1;;2;40;1;;9;2;1;;2;;;;;;;;;;;1;2;;52;39;33;1;2;5221;11;23;271.19154976
6,002,413;1;4;1;70;23;40;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;11;23;271.19154976
6,002,413;1;7;1;70;23;30;48;908,526;1;;2;30;1;;6;2;1;;2;;;;;;;;;;;1;2;;47;55;55;1;2;4719;11;23;271.19154976
6,002,415;1;1;1;70;23;3;48;908,526;1;;2;3;1;;3;2;1;;2;;;;;;;;;;;1;1;670000;47;95;45;1;1;4711;11;23;253.73657304
6,002,416;1;3;1;70;23;16;48;908,526;1;;2;16;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;21;53;1;2;5611;11;23;179.48923705
6,002,417;1;3;1;70;23;27;48;908,526;1;;2;30;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;95;45;1;2;4711;11;23;254.67810242
6,002,421;1;4;1;70;23;20;40;1,500,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;;11;23;184.95016845
6,002,422;1;7;1;70;23;40;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;11;23;178.67860118
6,002,428;1;2;1;70;23;24;48;908,526;1;;2;156;1;;3;2;2;;2;;;;;;;;;;;1;2;;56;55;53;1;2;5619;11;23;234.40369852
6,002,428;1;3;1;70;23;40;48;900,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;33;;1;2;;11;23;234.40369852
6,002,436;1;3;1;70;23;30;48;908,526;1;;2;30;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4719;11;23;231.36702938
6,002,437;1;2;1;70;23;2;48;900,000;1;;2;2;1;;3;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;11;23;210.9368417
6,002,441;1;7;1;70;23;24;48;900,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;11;23;187.34695067
6,002,444;1;4;1;70;23;8;48;400,000;3;;2;2;3;;1;2;1;;2;;;;;;;;;;;1;1;150000;97;54;54;1;1;9700;11;23;193.28980802
6,002,459;1;5;1;70;23;3;48;1,200,000;2;;2;3;1;;5;2;1;;2;;;;;;;;;;;1;1;1200000;47;45;45;1;1;4773;11;23;260.71908168
6,002,463;1;4;1;70;23;14;48;908,526;1;;2;14;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;39;39;1;2;8610;11;23;216.3977731
6,002,476;1;3;1;70;23;52;49;1,500,000;2;;2;104;1;;9;2;1;;2;;;;;;;;;;;1;2;;84;13;13;1;2;8413;11;23;97.166215203
6,002,477;1;7;1;70;23;24;48;908,526;1;;2;20;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;39;39;1;2;8610;11;23;134.2767036
6,003,551;1;1;1;70;54;78;48;1,800,000;4;;2;78;4;;1;2;4;;2;;;;;;;;;;;1;2;;33;87;87;1;2;3312;11;54;407.78073988
6,003,553;1;3;1;70;54;4;48;1,000,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;11;54;453.16204286
6,003,558;1;3;1;70;54;12;48;2,000,000;1;;2;12;1;;8;2;1;;2;;;;;;;;;;;1;2;;42;02;02;1;1;4210;11;54;490.09710506
6,003,567;1;1;1;70;54;52;48;908,000;4;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;51;53;1;2;5619;11;54;358.85452622
6,003,568;1;3;1;70;54;12;40;1,500,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;1;;11;54;253.11220315
6,003,568;1;5;1;70;54;24;48;800,000;4;;2;24;4;;1;2;2;;2;;;;;;;;;;;1;2;;81;55;55;1;2;8121;11;54;253.11220315
6,003,568;1;9;1;70;54;75;48;800,000;1;;2;75;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;97;97;1;2;4772;11;54;253.11220315
6,003,575;1;2;1;70;54;2;48;908,000;4;;2;2;4;;1;2;8;;2;;;;;;;;;;;1;1;800000;15;80;80;1;1;1522;11;54;454.53924089
6,003,590;1;4;1;70;54;40;48;600,000;4;;2;40;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;11;54;578.12793382
6,003,595;1;2;1;70;54;3;48;600,000;4;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;1;240000;47;55;45;1;1;4771;11;54;494.32246115
6,003,595;1;3;1;70;54;2;48;700,000;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;11;54;494.32246115
6,003,595;1;5;1;70;54;4;48;600,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;;11;54;494.32246115
6,003,608;1;4;1;70;54;12;48;800,000;4;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;1;4921;11;54;305.34910146
6,003,609;1;3;1;70;54;24;48;900,000;1;;2;24;1;;2;2;8;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4773;11;54;478.05330576
6,003,610;1;3;1;70;54;40;48;1,500,000;1;;2;60;1;;3;2;1;;2;;;;;;;;;;;1;2;;65;40;44;1;2;6511;11;54;360.13142068
6,003,617;1;1;1;70;54;4;72;1,000,000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;200000;49;98;98;1;1;4921;11;54;434.03789138
6,003,640;1;2;1;70;54;52;48;900,000;1;;2;104;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;55;53;1;2;5611;11;54;533.35651087
6,003,645;1;2;1;70;54;20;48;1,500,000;4;;2;44;2;;9;2;7;;2;;;;;;;;;;;1;2;;84;12;12;1;2;8412;11;54;508.84111596
6,003,648;1;4;1;70;54;8;60;600,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;33;;1;1;;11;54;328.9634699
6,003,657;1;2;1;70;54;70;48;900,000;4;;2;78;4;;1;2;8;;2;;;;;;;;;;;1;2;;10;45;45;1;2;1081;11;54;570.16028174
6,003,657;1;7;1;70;54;6;48;900,000;4;;2;20;4;;1;2;8;;2;;;;;;;;;;;1;2;;56;45;53;1;1;5611;11;54;570.16028174
6,003,660;1;3;1;70;54;12;48;2,000,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;38;;1;1;;11;54;499.60591293
6,003,662;1;2;1;70;54;100;48;1,200,000;1;;2;100;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;33;39;1;2;8412;11;54;454.53924089
6,003,669;1;4;1;70;54;12;40;800,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;;11;54;486.51085597
6,003,678;1;1;1;70;54;3;48;500,000;3;;2;3;3;;1;2;1;;2;;;;;;;;;;;1;1;240000;97;54;54;1;1;9700;11;54;339.73037473
6,003,687;1;10;1;70;54;2;48;800,000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;200000;41;95;95;1;1;4111;11;54;402.82354076
6,003,690;1;2;1;70;54;2;48;1,300,000;1;;2;2;3;;1;2;1;;2;;;;;;;;;;;1;1;1200000;97;59;59;1;1;9700;11;54;441.11824356
6,003,696;1;2;1;70;54;4;48;300,000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;100000;81;55;55;1;1;8121;11;54;464.82570158
6,003,703;1;1;1;70;54;99;48;908,526;1;;2;99;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;11;54;438.94869066
6,003,703;1;4;1;70;54;52;48;908,526;1;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;32;53;1;2;5611;11;54;438.94869066
6,003,704;1;1;1;70;54;108;48;1,500,000;1;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;69;11;11;1;2;6920;11;54;299.16140772
6,003,728;1;1;1;70;54;52;48;3,500,000;4;;2;99;4;;1;2;1;;2;;;;;;;;;;;1;2;;69;11;11;1;2;6920;11;54;384.266675
6,003,732;1;1;1;70;54;52;48;908,000;4;;2;104;4;;1;2;2;;2;;;;;;;;;;;1;2;;01;62;62;1;2;0161;11;54;385.31793267
6,003,746;1;2;1;70;54;16;30;600,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;11;54;380.40713338
6,003,748;1;2;1;70;54;99;48;908,526;4;;2;99;4;;1;2;1;;2;;;;;;;;;;;1;2;;45;99;99;1;2;4520;11;54;489.61666092
6,003,749;1;1;1;70;54;40;48;908,000;1;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;2;8121;11;54;427.7612035
6,003,752;1;2;1;70;54;8;48;900,000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;300000;52;98;97;1;1;5224;11;54;475.906653
6,003,752;1;3;1;70;54;8;48;600,000;1;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;1;150000;14;33;79;1;1;1410;11;54;475.906653
6,003,759;1;2;1;70;54;2;48;900,000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;200000;81;55;55;1;1;8121;11;54;419.82453918
6,003,760;1;1;1;70;54;52;48;600,000;1;;2;52;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;53;54;1;2;9700;11;54;361.2829819
6,003,764;1;1;1;70;54;2;48;400,000;3;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;40000;96;54;56;1;1;9601;11;54;490.90076936
6,003,764;1;4;1;70;54;8;48;400,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;1;;11;54;490.90076936
6,003,766;1;6;1;70;54;2;48;900,000;4;;2;2;4;;1;2;8;;2;;;;;;;;;;;1;1;102000;41;95;95;1;1;4111;11;54;565.00812128
6,003,770;1;4;1;70;54;2;48;908,526;1;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;1;500000;47;45;45;1;1;4791;11;54;534.63340533
6,003,776;1;3;1;70;54;6;48;900,000;1;;2;12;1;;9;2;2;;2;;;;;;;;;;;1;2;;47;33;33;1;1;4711;11;54;488.86065235
6,003,781;1;2;1;70;54;6;48;900,000;4;;2;6;4;;1;2;8;;2;;;;;;;;;;;1;2;;88;53;54;1;1;8891;11;54;464.82570158
6,003,782;1;3;1;70;54;40;48;950,000;1;;2;79;4;;1;2;1;;2;;;;;;;;;;;1;2;;45;98;84;1;2;4520;11;54;313.79106967
6,003,784;1;3;1;70;54;12;48;908,526;1;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;73;39;59;1;1;7310;11;54;474.71465003
6,003,788;1;5;1;70;54;12;48;908,526;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;1;8610;11;54;398.98533109
6,003,792;1;2;1;70;54;12;24;908,000;1;;2;13;1;;7;2;2;;2;;;;;;;;;;;1;2;;86;07;07;1;1;8610;11;54;458.01895423
6,003,793;1;1;1;70;54;4;48;1,014,980;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;1;8121;11;54;502.94456866
6,003,807;1;1;1;70;54;25;48;900,000;4;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;52;98;97;1;2;5224;11;54;355.2206214
6,003,809;1;1;1;70;54;2;48;908,526;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;700000;47;84;45;1;1;4781;11;54;508.84111596
6,003,818;1;2;1;70;54;8;24;900,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;1;;11;54;530.39372313
6,003,820;1;1;1;70;54;2;48;900,000;4;;2;2;4;;1;2;8;;2;;;;;;;;;;;1;2;;81;55;55;1;1;8121;11;54;414.9137399
6,003,824;1;2;1;70;54;52;48;600,000;1;;2;99;1;;4;2;4;;2;;;;;;;;;;;1;2;;55;39;39;1;2;5511;11;54;433.88369991
6,003,824;1;6;1;70;54;2;48;800,000;4;;2;2;4;;1;2;7;;2;;;;;;;;;;;1;1;150000;01;62;62;1;1;0161;11;54;433.88369991
6,003,826;1;1;1;70;54;12;48;730,000;4;;2;102;4;;1;2;2;;2;;;;;;;;;;;1;2;;81;55;55;1;1;8121;11;54;280.03725624
6,003,828;2;1;2;70;54;2;60;980,000;4;;2;2;4;;1;2;3;;2;;;;;;;;;;;1;2;;15;45;80;1;1;1521;11;54;475.21995391
6,003,834;1;4;1;70;54;20;48;500,000;4;;2;54;3;;1;2;8;;2;;;;;;;;;;;1;2;;97;53;54;1;2;9700;11;54;331.00047558
6,003,835;1;1;1;70;54;14;50;900,000;1;;2;14;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;11;54;464.82570158
6,003,837;1;2;1;70;54;50;48;900,000;4;;2;70;4;;1;2;8;;2;;;;;;;;;;;1;2;;88;45;54;1;2;8891;11;54;484.57457031
6,003,837;1;13;1;70;54;12;48;900,000;4;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4771;11;54;484.57457031
6,003,842;1;1;1;70;54;54;48;1,500,000;1;;2;92;4;;9;2;2;;2;;;;;;;;;;;1;2;;84;19;30;1;2;8412;11;54;414.9137399
6,003,849;1;2;1;70;54;20;58;900,000;4;;2;20;4;;1;2;1;;2;;;;;;;;;;;1;2;;68;95;58;1;2;6820;11;54;430.40398656
6,003,852;1;2;1;70;54;4;48;900,000;1;;2;156;1;;9;2;1;;2;;;;;;;;;;;1;2;;14;45;79;1;1;1410;11;54;464.82570158
6,003,853;1;1;1;70;54;4;48;650,000;4;;2;4;4;;1;2;4;;2;;;;;;;;;;;1;2;;56;53;53;1;1;5611;11;54;383.34089295
6,003,856;1;2;1;70;54;2;48;908,000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;53;45;1;1;4771;11;54;282.10650558
6,003,856;1;5;1;70;54;24;48;900,000;1;;2;26;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;39;39;1;2;6120;11;54;282.10650558
6,003,858;1;1;1;70;54;2;48;900,000;1;;2;2;1;;7;2;1;;2;;;;;;;;;;;1;1;1400000;93;18;18;1;1;9319;11;54;583.26847255
6,003,859;1;1;1;70;54;4;48;900,000;4;;2;4;4;;1;2;8;;2;;;;;;;;;;;1;1;300000;14;89;79;1;1;1410;11;54;583.26847255
6,003,859;1;2;1;70;54;2;48;900,000;4;;2;36;4;;1;2;1;;2;;;;;;;;;;;1;2;;14;89;79;1;1;1410;11;54;583.26847255
6,003,877;1;5;1;70;54;16;48;600,000;4;;2;16;4;;1;2;8;;2;;;;;;;;;;;1;2;;47;57;41;1;2;4711;11;54;279.93695268
6,003,880;1;3;1;70;54;4;48;908,000;1;;2;4;1;;7;2;1;;2;;;;;;;;;;;1;2;;56;39;32;1;1;5611;11;54;499.60591293
6,003,892;1;5;1;70;54;3;48;800,000;4;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;1;600000;31;95;95;1;1;3110;11;54;460.50129783
6,003,899;1;2;1;70;54;6;48;1,014,980;1;;2;4;4;;1;2;2;;2;;;;;;;;;;;1;2;;56;45;53;1;1;5619;11;54;362.30097358
6,003,908;1;1;1;70;54;52;48;908,000;4;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;11;54;530.66732797
6,003,908;1;2;1;70;54;32;48;908,000;4;;2;32;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;11;54;530.66732797
6,003,910;1;3;1;70;54;8;48;908,526;1;;2;10;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;03;03;1;1;4752;11;54;360.80253776
6,003,915;1;2;1;70;54;4;48;1,014,980;4;;2;4;4;;1;2;4;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;11;54;326.38082274
6,003,917;1;2;1;70;54;4;48;300,000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;120000;92;45;45;1;1;9200;11;54;344.64117402
6,003,918;1;2;1;70;54;40;48;1,500,000;1;;2;270;1;;9;2;2;;2;;;;;;;;;;;1;2;;45;39;39;1;2;4541;11;54;436.46634707
6,003,925;1;2;1;70;54;16;48;950,000;1;;2;16;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;39;45;1;2;4724;11;54;415.41904378
6,003,926;1;2;1;70;54;16;48;908,526;1;;2;16;1;;3;2;7;;2;;;;;;;;;;;1;2;;46;97;97;1;2;4663;11;54;376.77322857
6,003,940;1;1;1;70;54;12;48;1,014,980;1;;2;12;4;;1;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4771;11;54;507.93091592
6,003,944;1;3;1;70;54;3;24;908,000;1;;2;10;1;;5;2;1;;2;;;;;;;;;;;1;2;;86;33;21;1;1;8699;11;54;219.52449711
6,003,945;1;3;1;70;54;16;48;900,000;1;;2;99;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;33;33;1;2;4719;11;54;219.52449711
6,003,951;1;3;1;70;54;4;48;1,014,980;1;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;97;95;1;1;4111;11;54;478.05330576
6,003,952;1;1;1;70;54;12;48;1,200,000;1;;2;12;1;;9;2;7;;2;;;;;;;;;;;1;2;;86;95;95;1;1;8610;11;54;583.26847255
6,003,955;1;2;1;70;54;4;48;900,000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;100000;47;53;45;1;1;4781;11;54;418.65543635
6,003,959;1;2;1;70;54;12;48;1,014,980;1;;2;14;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4771;11;54;239.46828922
6,003,961;1;4;1;70;54;52;48;908,000;4;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;11;54;564.7307166
6,003,962;1;2;1;70;54;15;48;1,014,980;4;;2;15;4;;1;2;1;;2;;;;;;;;;;;1;2;;25;87;87;1;2;2592;11;54;407.78073988
6,003,964;1;2;1;70;54;10;48;908,526;3;;2;152;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;54;53;1;1;5611;11;54;536.29027044
6,003,971;1;1;1;70;54;99;48;908,526;1;;2;99;1;;4;2;2;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;11;54;339.73037473
6,003,972;1;3;1;70;54;4;48;2,500,000;4;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;1;2500000;64;21;33;1;1;6412;11;54;284.42716963
6,003,976;1;1;1;70;54;20;48;400,000;3;;2;52;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;11;54;563.21247677
6,003,981;1;4;1;70;54;1;48;908,526;1;;2;1;1;;9;2;3;;2;;;;;;;;;;;1;1;1200000;85;13;13;1;1;8530;11;54;478.93875023
6,003,988;1;2;1;70;54;4;48;1,014,980;4;;2;5;4;;1;2;4;;2;;;;;;;;;;;1;2;;01;87;62;1;1;0161;11;54;507.93091592
6,004,005;1;1;1;70;54;259;48;908,000;4;;2;259;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4719;11;54;351.50182509
6,004,006;1;2;1;70;54;24;48;908,000;1;;2;24;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;33;53;1;2;5613;11;54;355.89173848
6,004,009;1;2;1;70;54;40;40;800,000;4;;2;77;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;11;54;553.23667093
6,004,019;1;1;1;70;54;52;48;908,000;4;;2;200;1;;9;2;1;;2;;;;;;;;;;;1;2;;92;55;45;1;2;9200;11;54;389.64233642
6,004,023;1;2;1;70;54;22;48;908,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;2;;11;54;577.37192525
