DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6910,P6910S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P760,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P9450,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6915S1,P6915,P6585S4A2,P6773,P6773S1,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,OCI,P6420S1,RAMA4D,OFICIO,RAMA2D,RAMA4DP8,RAMA2DP8,DPTO,fex_c_2011
593405,1,2,11,60,2,,,,,,,,,,2,1,,1,,400000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,7,60,,.,60,,,1,7,17,2,,,,,,2,2,,,,2,,,,1,,,,,,,,1,,2,1,240,4,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,3,3,3,3,3,2,2,3,8,,1,,4521,95,45,,,11,247.507.981.427.718
593405,2,1,11,60,2,,,,,,,,,,12,1,,1,,450000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,11,44,,.,44,,,1,7,17,1,7,13,2,,,2,2,,,,2,,,,1,,,,,,1,,,,2,1,12,1,,2,,,,,2,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,4,2,2,2,3,8,,1,,4521,95,45,,,11,247.507.981.427.718
593405,2,2,11,60,2,,,,,,,,,,2,1,,1,,150000,2,,,1,200000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,6,20,2,,20,,,1,10,14,2,,,,,,2,7,,,,2,,,,1,,,,,,1,,,,2,1,36,4,,1,5,4,,70000,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,3,2,2,3,3,,1,,5221,45,52,,,11,247.507.981.427.718
593406,1,1,11,60,2,,,,,,,,,,18,1,,1,,1100000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,385000,385000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,1,4,20,2,,,,,,2,4,,,,1,1,2,12,1,1,,,,,,,,,1,1,84,1,,2,,,,,4,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,2,2,2,2,2,2,3,3,8,,1,,6041,98,60,,,11,885.982.418.403.816
593406,1,5,11,60,2,,,,,,,,,,308,3,,1,,200000,2,,,1,75000,2,,2,,2,,,12000,,,,2,,1,2,,2,2,2,,,2,,,100000,100000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,1,9,17,2,,,,,,1,2,,,,1,1,2,12,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,3,3,3,,1,,9500,54,95,,,11,885.982.418.403.816
593409,1,1,11,60,1,2,1,,1,1,,1,1,1,146,1,,1,,450000,2,,,2,,2,,2,,2,,,50700,36000,,2,2,,1,1,,2,2,2,,,2,,,225000,225000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,2,,,,,,,,,8,7,,,,1,1,1,15,1,1,,,,,,,,,1,1,36,1,,2,,,,,1,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,1,,2529,90,25,,,11,284.862.053.494.753
593410,1,1,11,60,1,2,1,,1,1,,1,1,1,60,1,,3,,500000,2,,,2,,2,,2,,2,,,50700,18000,,2,2,,1,1,,2,2,2,,,1,,250000,250000,250000,2,1,1,2,,,,,,,,,,,11,48,,.,48,,,2,,,,,,,,,8,7,,,,1,1,1,15,1,1,,,,,,,,,1,1,96,1,,2,,,,,36,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,1,,2529,90,25,,,11,262.686.275.493.417
593411,1,3,11,60,2,,,,,,,,,,24,1,,3,,650000,2,,,2,,2,,2,,2,,,54000,,,,2,,1,2,,2,2,2,,,2,,,220000,220000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,1,7,17,2,,,,,,4,7,,,,1,1,1,5,1,1,,,,,,,,,1,1,6,1,,2,,,,,24,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,1,,7491,33,74,,,11,250.611.726.331.363
593412,1,1,11,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,360000,1,,1,,8,10,1,,11,,,1,8,10,1,12,14,1,18,20,1,2,,,,2,,,,1,,,,,,,,1,,2,1,24,1,,1,9,4,,80000,24,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,24,1,1,2,,,,,,,,,,,,,,,3,3,2,3,2,2,2,1,3,8,,1,,9302,57,93,,,11,262.686.275.493.417
593412,1,2,11,60,2,,,,,,,,,,1,1,,1,,240000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,0,48,,.,48,,,1,8,17,2,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,11,,,,2,,,,1,1,1,1,1,1,1,1,1,2,2,,1,1,,3,3,3,3,3,3,2,2,3,3,,1,,6421,38,64,,,11,262.686.275.493.417
593413,1,1,11,60,2,,,,,,,,,,5,3,,1,,216000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,24,2,,24,,,1,8,17,2,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,1,11,1,,2,,,,,1,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,3,3,3,3,3,2,2,3,5,,1,,9500,54,95,,,11,248.432.432.320.852
593414,1,1,11,60,1,2,2,6,1,1,,1,1,1,24,1,,1,,450000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,300000,300000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,1,7,16,2,,,,,,3,2,,,,1,1,1,4,1,,,,,,,,1,,1,1,120,1,,2,,,,,3,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,1,6,2,1,2,,,,,,,,,,,,,,,1,1,1,1,2,2,2,3,4,2,,1,,4542,85,45,,,11,268.622.364.901.896
593416,1,1,11,60,1,2,2,3,1,1,,2,2,2,1,1,,7,INTERNET,600000,2,,,2,,2,,2,,2,,,54000,15000,,2,2,,1,1,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,22,6,2,,,,,,9,7,,,,1,1,1,15,1,1,,,,,,,,,1,1,24,1,,2,,,,,1,,,,,,,,,,,,,1,1,2,,,,2,,,1,,,,1,36,1,1,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,,1,,6421,34,64,,,11,809.957.775.966.748
593416,1,2,11,60,1,2,2,12,2,1,,1,1,1,18,1,,4,,516000,2,,,2,,2,,2,,2,,,54000,,,,1,,1,2,,2,2,2,,,2,,,204000,204000,2,1,1,2,,,,,,,,,,,12,42,,.,42,,,1,8,15,2,,,,,,9,7,,,,1,1,1,10,1,1,,,,,,,,,1,1,12,1,,2,,,,,2,2,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,7491,6421,3,64,7491,74,11,809.957.775.966.748
593417,1,1,11,60,2,,,,,,,,,,12,1,,1,,1000000,2,,,2,,2,,2,,2,,,,,,,,2,2,2,40000,2,1,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,60,,.,60,,,1,10,21,2,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,2,3,2,2,3,2,3,,1,,5020,85,50,,,11,251.697.939.015.841
593418,1,1,11,60,1,2,2,12,1,2,,2,2,2,48,1,,1,,100000,2,,,1,100000,1,100000,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,40,,.,40,,,1,7,14,2,,,,,,4,7,,,,2,,,,1,,,,,,,,1,,2,1,36,1,,2,,,,,12,,,,,,,,,,,,,2,2,2,,,,2,,,7,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,3,2,3,3,3,,1,,8531,54,85,,,11,257.032.077.861.696
593419,1,1,11,60,2,,,,,,,,,,142,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,250000,1,,3,,12,40,,.,60,,,1,7,18,1,8,16,1,6,18,1,6,,,,2,,,,1,,,,,,,,1,,2,1,60,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,1,1,1,1,1,1,2,2,1,1,2,,2,1,,2,2,3,3,4,2,2,3,3,3,,1,,5155,45,51,,,11,249.529.709.716.532
593419,1,2,11,60,2,,,,,,,,,,290,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,300000,1,,3,,12,50,,.,50,,,1,6,18,1,4,18,1,8,16,1,6,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,1,1,1,2,1,1,2,,2,1,,2,2,2,2,2,2,2,2,3,3,,1,,5155,45,51,,,11,249.529.709.716.532
593421,1,1,11,60,2,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,150000,1,,1,,9,54,,.,54,,,1,7,18,1,7,12,2,,,1,2,,,,2,,,,1,,,,,,,,1,,2,1,180,1,,2,,,,,1,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,1,1,1,1,2,1,1,2,1,2,2,,1,1,,2,2,2,2,2,2,2,2,3,8,,1,,4521,95,45,,,11,26.132.668.912.054
593421,1,2,11,60,1,2,1,,2,2,,2,2,2,18,1,,1,,618000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,40,,.,40,,,1,7,17,2,,,,,,9,7,,,,1,1,1,1,1,1,,,,,,,,,1,2,,,,2,,,,,,2,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,1,1,1,1,2,1,2,2,1,2,2,,1,1,,2,2,2,3,2,2,2,2,3,8,,1,7491,8511,39,85,7491,74,11,26.132.668.912.054
593422,1,1,11,60,1,2,1,,1,1,,1,1,1,60,1,,1,,400000,2,,,2,,2,,2,,2,,,57000,48000,,2,2,,1,1,,2,2,2,,,2,,,200000,200000,2,1,1,2,,,,,,,,,,,12,60,,.,60,,,1,8,20,1,8,18,1,8,16,9,9,,,,1,1,1,20,1,1,,,,,,,,,1,1,72,1,,2,,,,,12,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,3,3,8,,1,,7010,95,70,,,11,250.907.066.440.129
593423,1,1,11,60,1,2,1,,1,1,,1,2,1,12,1,,4,,516000,2,,,2,,2,,2,,2,,,54500,,,,2,,1,2,,2,2,2,,,2,,,204000,204000,2,1,1,2,,,,,,,,,,,12,70,,.,70,,,1,6,20,2,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,1,10,2,2,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,3,2,,1,,5244,45,52,,,11,265.597.995.149.939
593423,2,1,11,60,2,,,,,,,,,,36,1,,1,,516000,2,,,1,30000,2,,2,,2,,,54000,,,,2,,1,2,,2,2,2,,,2,,,204000,204000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,1,8,17,2,,,,,,3,7,,,,2,,,,1,,,,,,,,1,,2,1,84,4,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,1,1,1,1,1,1,2,1,2,2,2,,2,1,,2,2,2,3,4,2,2,3,2,8,,1,,5521,53,55,,,11,265.597.995.149.939
593424,1,1,11,60,2,,,,,,,,,,30,1,,1,,598000,2,,,2,,2,,2,,2,,,54000,,,,1,2,1,2,40000,2,1,2,,,1,,204000,291000,29100,2,1,1,2,,,,,,,,,,,12,60,,.,60,,,1,8,20,2,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,2,3,2,3,3,2,2,3,2,5,,1,,5231,45,52,,,11,236.635.452.916.843
593424,1,3,11,60,1,2,1,,1,1,,2,2,2,12,1,,1,,516000,2,,,2,,2,,2,,2,,,54000,,,,1,,1,2,,2,2,2,,,2,,,204000,204000,2,1,1,2,,,,,,,,,,,12,60,,.,60,,,1,8,19,2,,,,,,2,7,,,,1,1,1,3,1,1,,,,,,,,,2,1,48,1,,2,,,,,1,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,2,2,2,2,3,3,8,,1,,5233,45,52,,,11,236.635.452.916.843
593425,1,1,11,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,500000,1,,1,,12,50,,.,50,,,1,8,18,2,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,1,120,8,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,1,2,2,2,2,2,,2,1,,2,2,2,2,3,2,2,2,3,9,,1,,4521,95,45,,,11,256.825.385.497.888
593426,1,2,11,60,2,,,,,,,,,,24,1,,1,,516000,2,,,2,,2,,2,,2,,,54100,,,,2,,1,2,,2,2,2,,,1,,204000,204000,204000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,1,8,18,2,,,,,,4,7,,,,1,1,1,2,1,1,,,,,,,,,1,1,36,1,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,1,10,2,1,1,1,1,1,2,1,2,2,1,1,2,,1,1,,2,2,2,4,2,3,2,1,3,8,,1,,3430,83,34,,,11,832.978.821.571.722
593427,1,1,11,60,1,2,1,,1,1,,1,1,1,84,1,,1,,516000,2,,,2,,2,,2,,2,,,54000,,,,2,,1,2,,2,2,2,,,2,,,204000,204000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,2,,,,,,,,,8,7,,,,1,1,1,35,1,1,,,,,,,,,1,1,144,1,,2,,,,,12,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,1720,75,17,,,11,211.471.366.770.697
593427,1,3,11,60,1,2,2,12,1,1,,1,1,1,72,1,,1,,516000,2,,,2,,2,,2,,2,,,54000,17000,,2,2,,1,1,,2,2,2,,,2,,,204000,204000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,1,7,17,2,,,,,,6,7,,,,1,1,1,10,1,1,,,,,,,,,1,1,48,1,,2,,,,,12,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,3,3,8,,1,,3430,83,34,,,11,211.471.366.770.697
593427,1,7,11,60,2,,,,,,,,,,48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,500000,1,,3,,12,48,,.,60,,,1,9,17,2,,,,,,1,6,,,,2,,,,1,,,,,,,,1,,2,1,48,1,,2,,,,,24,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,4,2,2,2,3,3,,1,,5271,84,52,,,11,211.471.366.770.697
593428,1,1,11,60,2,,,,,,,,,,0,1,,1,,350000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,40,,.,48,,,1,8,17,2,,,,,,3,2,,,,2,,,,1,,,,,,,,1,,2,1,9,1,,2,,,,,1,,,,,,,,,,,,,2,2,2,,,,2,,,11,,,,1,20,1,1,2,,,,,,,,,,,,,,,3,3,3,3,3,3,2,2,3,8,,1,,4521,95,45,,,11,264.047.674.315.134
593428,1,2,11,60,2,,,,,,,,,,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,,1,,12,50,,.,50,,,1,6,22,2,,,,,,1,6,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,10,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,2,3,,1,,5262,45,52,,,11,264.047.674.315.134
593428,1,3,11,60,2,,,,,,,,,,1,1,,1,,75000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,5,18,2,,20,,,1,10,20,2,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,1,6,1,,20000,,,,,,,,,,,,,,2,2,2,,,,2,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,6421,38,64,,,11,264.047.674.315.134
593429,1,1,11,60,1,2,1,,1,1,,1,1,1,12,1,,4,,516000,2,,,2,,2,,2,,2,,,55000,18000,,2,2,,1,1,,2,2,2,,,1,,204000,204000,204000,2,1,1,2,,,,,,,,,,,12,50,,.,50,,,1,7,17,2,,,,,,5,7,,,,1,1,1,1,1,1,,,,,,,,,1,1,60,4,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,4,4,1,,1,,2923,87,29,,,11,767.964.579.560.005
593430,1,1,11,60,1,2,1,,1,1,,2,1,1,24,1,,2,,515400,2,,,2,,2,,2,,2,,,55000,,,,2,,1,2,,2,2,2,,,2,,,,265300,2,2,1,2,,,,,,,,,,,12,20,1,,20,,,1,9,13,2,,,,,,5,7,,,,1,1,1,6,1,,,,,,,,1,,1,1,36,1,,2,,,,,6,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,1,20,2,1,2,,,,,,,,,,,,,,,2,2,3,3,2,2,2,3,3,3,,1,,9191,11,91,,,11,809.957.775.966.748
593430,1,2,11,60,1,2,1,,1,1,,2,1,1,60,1,,1,,700000,2,,,2,,2,,2,,2,,,55000,,,,2,,1,2,,2,2,2,,,2,,,,350000,2,2,1,2,,,,,,,,,,,12,24,1,,24,,,1,8,12,2,,,,,,7,7,,,,1,1,1,10,1,1,,,,,,,,,1,1,84,1,,2,,,,,3,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,1,20,2,1,2,,,,,,,,,,,,,,,3,3,3,3,2,2,2,3,3,9,,1,,8050,13,80,,,11,809.957.775.966.748
593431,1,1,11,60,1,2,1,,1,1,,1,1,1,1,1,,2,,1200000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,10,48,,.,48,,,1,6,18,2,,,,,,6,4,,,,2,,,,1,,,,,,,,1,,2,1,60,1,,2,,,,,3,,,,,,,,,,,,,2,2,2,,,,2,,,7,,,,2,,,,2,,,,,,,,,,,,,,,1,1,1,2,3,2,2,3,3,1,,1,,6041,98,60,,,11,85.160.954.262.023
593431,1,2,11,60,1,2,1,,1,1,,1,1,1,18,1,,1,,516000,2,,,2,,2,,2,,2,,,55000,36000,,2,2,2,1,1,35000,2,1,2,,,2,,,220000,220000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,2,,,,,,,,,9,7,,,,1,1,1,1,1,1,,,,,,,,,1,1,48,1,,2,,,,,36,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,2,3,,1,,1551,55,15,,,11,85.160.954.262.023
593432,1,1,11,60,1,2,2,12,2,1,,1,1,1,60,1,,1,,700000,2,,,2,,2,,2,,2,,,54000,18000,,2,2,,1,1,,2,2,2,,,2,,,320000,300000,2,1,1,2,,,,,,,,,,,12,84,,.,84,,,2,,,,,,,,,3,7,,,,1,1,1,21,1,1,,,,,,,,,1,1,18,1,,2,,,,,12,1,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,7492,7020,58,70,7492,74,11,236.355.373.588.926
593432,1,2,11,60,1,2,1,,1,1,,1,1,1,276,1,,1,,900000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,450000,450000,2,1,1,2,,,,,,,,,,,12,45,,.,45,,,1,7,17,2,,,,,,9,7,,,,1,1,1,23,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,,2423,74,24,,,11,236.355.373.588.926
593432,1,3,11,60,1,2,2,12,1,1,,1,1,1,0,1,,1,,400000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,30,2,,30,,,1,7,13,2,,,,,,4,7,,,,2,,,,1,,,,,,,,1,,2,1,6,1,,2,,,,,6,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,8041,13,80,,,11,236.355.373.588.926
593432,1,5,11,60,1,2,2,6,1,1,,2,2,2,5,1,,7,PASANTE DEL SENA,345000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,4,42,,.,42,,,1,8,17,2,,,,,,9,7,,,,2,,,,1,,,,,,,,1,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,,1,,9111,39,91,,,11,236.355.373.588.926
593434,1,2,11,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,400000,1,,1,,12,38,2,,48,,,1,8,17,2,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,3,2,1,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,,9301,54,93,,,11,234.335.677.550.271
593435,1,1,11,60,1,2,2,3,1,2,,1,1,1,9,1,,3,,800000,1,200000,1,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,500000,80000,2,1,1,2,,,,,,,,,,,10,48,,.,48,,,2,,,,,,,,,9,7,,,,1,1,1,8,1,1,,,,,,,,,1,1,5,1,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,1,2,2,2,1,2,9,,1,,1591,97,15,,,11,197.306.868.464.121
593435,1,2,11,60,1,2,2,12,1,1,,1,1,1,48,1,,3,,380000,1,20000,2,2,,2,,2,,2,,,46000,18000,,2,1,,1,1,,2,2,2,,,2,,,150000,150000,2,1,1,2,,,,,,,,,,,12,50,,.,50,,,2,,,,,,,,,9,7,,,,1,1,1,4,1,1,,,,,,,,,1,1,12,1,,2,,,,,24,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,1,1,1,1,2,1,2,2,1,1,2,,2,1,,2,2,2,3,2,2,2,3,2,3,,1,,7530,45,75,,,11,197.306.868.464.121
593436,1,2,11,60,1,2,1,,1,1,,1,1,1,120,1,,1,,580000,2,,,2,,2,,2,,2,,,54300,,,,2,,1,2,,2,2,2,,,2,,,440000,440000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,1,8,19,2,,,,,,6,7,,,,1,1,1,10,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,6331,55,63,,,11,616.448.646.271.858
593436,1,4,11,60,2,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,50000,1,,1,,6,20,1,,0,6,,1,7,11,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,4,4,3,2,3,3,3,,1,,9309,16,93,,,11,616.448.646.271.858
593437,1,1,11,60,2,,,,,,,,,,180,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,500000,1,,3,,12,60,,.,60,,,1,7,19,2,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,1,3,3,,1,,4521,95,45,,,11,256.859.113.750.488
593438,1,2,11,60,2,,,,,,,,,,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,100000,1,,3,,12,40,,.,40,,,1,7,15,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,3,2,3,3,3,,1,,5225,41,52,,,11,180.924.640.141.134
