DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,DSI,DSCY,OFICIO1,OFICIO2,RAMA2D_D,RAMA4D_D,DPTO,fex_c_2011
831647,1,3,1,70,50,13,48,1,,2,21,1,,2,2,,,,,,,,,,1,,2,,2,1,1,80,45,52,5211,50,101.047.890.189.877
831651,1,2,1,70,50,10,48,1,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,1,1,53,54,95,9500,50,38.260.041.041.447
831653,1,1,1,70,50,8,48,1,,2,8,4,,5,8,,,,,,,,,,1,,2,,2,1,1,98,98,60,6042,50,190.016.135.246.172
831657,1,2,1,70,50,8,48,1,,2,8,4,,1,2,,,,,,,,,,1,,2,,2,1,1,32,98,60,6041,50,14.789.975.963.132
831660,1,1,1,70,50,154,48,1,,2,17,1,,2,8,,,,,,,,,,1,,2,,2,1,2,33,95,45,4521,50,220.874.993.160.371
831660,1,2,1,70,50,4,30,3,,2,98,4,,6,1,,,,,,,,,,1,,2,,2,1,1,54,44,64,6424,50,220.874.993.160.371
831668,1,2,1,70,50,52,48,4,,2,52,4,,4,4,,,,,,,,,,1,,2,,2,1,2,57,44,50,5051,50,529.300.131.181.645
831683,1,3,1,70,50,20,72,4,,2,28,4,,1,1,,,,,,,,,,1,,2,,2,1,2,98,98,60,6031,50,141.146.241.737.644
831684,1,6,1,70,50,12,48,1,,2,75,1,,7,4,,,,,,,,,,1,,2,,2,1,1,33,32,80,8043,50,134.633.539.656.868
831684,1,7,1,70,50,32,48,1,,2,35,1,,3,8,,,,,,,,,,1,,2,,2,1,2,45,45,52,5233,50,134.633.539.656.868
831692,1,3,1,70,50,32,24,1,,2,32,1,,3,4,,,,,,,,,,1,,2,,2,1,2,53,86,74,7499,50,206.883.719.746.352
831693,1,2,1,70,50,52,24,1,,2,52,1,,3,1,,,,,,,,,,1,,2,,2,1,2,45,45,52,5211,50,48.904.444.676.489
831701,1,2,1,70,52,4,4,4,,2,8,4,,9,2,,,,,,,,,,1,,2,,2,1,1,13,13,80,8050,52,141.217.475.912.498
831703,1,3,1,70,52,4,40,1,,2,4,1,,6,3,,,,,,,,,,1,,1,720000,2,1,1,11,11,60,6042,52,907.475.663.685.778
831709,1,3,1,70,52,17,48,1,,2,2,1,,2,4,,,,,,,,,,1,,1,150000,2,1,2,32,97,15,1594,52,87.130.358.903.433
831714,1,2,1,70,52,26,72,4,,2,6,4,,1,4,,,,,,,,,,1,,2,,2,1,2,51,51,55,5529,52,89.525.044.598.899
831714,1,3,1,70,52,8,40,1,,2,8,1,,3,4,,,,,,,,,,1,,2,,2,1,1,7,7,85,8515,52,89.525.044.598.899
831714,1,5,1,70,52,4,60,2,,2,4,6,,3,4,,,,,,,,,,1,,2,,2,1,1,58,18,92,9241,52,89.525.044.598.899
831720,1,1,1,70,52,4,48,1,,2,4,1,,5,2,,,,,,,,,,1,,1,350000,2,1,1,53,53,55,5521,52,902.794.570.932.788
831725,1,5,1,70,52,13,40,4,,2,13,4,,9,1,,,,,,,,,,1,,2,,2,1,1,33,33,85,8512,52,168.835.088.570.455
831727,1,3,1,70,52,21,40,2,,2,4,1,,2,4,,,,,,,,,,1,,1,300000,2,1,2,2,84,50,5040,52,129.531.214.928.198
831729,1,3,1,70,52,17,48,1,,2,17,1,,5,1,,,,,,,,,,1,,2,,2,1,2,45,45,52,5233,52,626.604.421.898.306
831732,1,2,1,70,52,26,40,1,,2,26,1,,9,2,,,,,1,,,,,,,2,,2,1,2,33,33,60,6022,52,141.217.475.912.498
831744,1,3,1,70,52,24,40,4,,2,24,4,,9,1,,,,,,1,,,,,,2,,2,1,2,32,32,75,7512,52,667.232.478.004.216
831746,1,2,1,70,52,6,40,4,,2,8,2,,9,4,,,,,,1,,,,,,2,,2,1,1,19,21,41,4100,52,10.148.758.001.944
831752,1,2,1,70,52,6,40,1,,2,6,1,,6,2,,,,,,,,,,1,,2,,2,1,1,13,13,80,8042,52,163.571.738.281.764
831753,1,3,1,70,52,36,48,1,,2,36,4,,9,1,,,,,,,,,,1,,2,,2,1,2,32,32,73,7310,52,966.346.433.695.885
831757,1,3,1,70,52,24,20,1,,2,24,1,,3,8,,,,,,,,,,1,,2,,2,1,2,40,5,73,7310,52,151.739.222.240.772
831765,1,3,1,70,52,24,25,1,,2,24,1,,2,1,,,,,,,,,,1,,2,,2,1,2,40,45,52,5233,52,122.553.997.396.661
831776,1,3,1,70,52,8,25,3,,2,20,1,,3,1,,,,,,,,,,1,,2,,2,1,1,54,53,55,5521,52,150.137.827.793.503
831776,1,5,1,70,52,4,40,1,,2,4,1,,3,7,,,,,,,,,,1,,2,,2,1,1,95,95,36,3611,52,150.137.827.793.503
831778,1,2,1,70,52,104,20,1,,2,104,3,,1,7,,,,,,,,,,1,,2,,2,1,2,45,54,95,9500,52,164.718.230.868.761
831780,1,1,1,70,52,21,40,1,,2,21,4,,1,7,,,,,,,,,,1,,2,,2,1,2,98,85,52,5272,52,140.186.008.898.136
831782,1,5,1,70,52,4,48,1,,2,4,1,,4,1,,,,,,,,,,1,,1,500000,2,1,1,58,39,51,5127,52,982.525.837.611.409
831783,1,2,1,70,52,4,48,1,,2,4,4,,9,2,,,,,1,,,,,,,1,2200000,2,1,1,2,2,75,7512,52,141.217.475.912.498
831784,1,3,1,70,52,104,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,16,,,,52,117.193.157.344.342
831785,2,2,2,70,52,34,40,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,1,2,45,38,64,6421,52,6.991.611.648.684
831785,3,2,3,70,52,13,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,33,,,,52,6.991.611.648.684
831794,1,1,1,70,52,26,40,1,,2,78,1,,9,2,,,,,,,,,,1,,2,,1,1,2,55,55,65,6512,52,140.633.543.327.348
831794,1,3,1,70,52,52,40,1,,2,3,1,,2,4,,,,,,,,,,1,,2,,2,1,2,98,98,51,5125,52,140.633.543.327.348
831794,1,4,1,70,52,36,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,39,,,,52,140.633.543.327.348
831796,1,4,1,70,52,7,30,1,,2,7,1,,5,2,,,,,,,,,,1,,2,,2,1,1,13,13,80,8041,52,114.682.648.339.025
831802,1,4,1,70,52,52,60,4,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,2,95,95,45,4521,52,160.464.089.276.269
831818,1,2,1,70,52,2,48,3,,2,2,6,,3,1,,,,,,,,,,1,,2,,2,1,1,54,53,55,5521,52,123.736.047.861.694
831819,1,1,1,70,52,2,60,4,,2,2,4,,2,1,,,,,,,,,,1,,1,400000,2,1,1,95,95,45,4521,52,149.703.500.779.319
831819,1,3,1,70,52,26,48,1,,2,39,1,,3,1,,,,,,,,,,1,,2,,2,1,2,45,39,51,5111,52,149.703.500.779.319
831820,1,7,1,70,52,52,24,4,,2,24,1,,2,2,,,,,,,,,,1,,2,,2,1,2,79,79,18,1810,52,626.604.421.898.306
831821,1,1,1,70,52,24,48,1,,2,24,1,,3,1,,,,,,,,,,1,,2,,2,1,2,95,95,45,4521,52,992.203.838.203.717
831822,1,1,1,70,52,4,48,3,,2,4,3,,1,1,,,,,,,,,,1,,1,200000,2,1,1,54,54,95,9500,52,137.454.679.793.172
831823,1,1,1,70,52,4,48,1,,2,4,1,,3,1,,,,,,,,,,1,,1,390000,2,1,1,53,53,55,5530,52,112.036.579.462.367
831826,1,2,1,70,52,24,48,3,,2,24,3,,1,1,,,,,,,,,,1,,2,,2,1,2,54,54,95,9500,52,108.286.012.878.364
831830,1,3,1,70,52,20,48,1,,2,20,1,,9,2,,,,,,,,,,1,,2,,2,1,2,45,44,64,6421,52,142.310.289.779.822
831832,1,2,1,70,52,4,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,58,,,,52,202.769.817.397.009
831843,1,1,1,70,52,24,32,4,,2,24,4,,1,3,,,,,,,,,,1,,1,350000,2,1,2,41,41,52,5233,52,175.108.393.695.097
831846,1,3,1,70,52,2,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,3,,,,52,172.492.090.162.769
831852,1,1,1,70,52,32,48,1,,2,32,1,,9,4,,,,,,,,,,1,,2,,2,1,2,33,45,50,5051,52,242.317.295.714.489
831855,1,4,1,70,52,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,52,367.441.106.777.839
831860,1,3,1,70,52,72,48,2,,2,4,4,,1,1,,,,,,,,,,1,,1,50000,2,1,2,15,39,74,7499,52,10.148.758.001.944
831861,1,2,1,70,52,24,48,4,,2,24,3,,1,1,,,,,,,,,,1,,2,,2,1,2,55,55,95,9500,52,163.571.738.281.764
831865,1,6,1,70,52,20,48,1,,2,20,4,,1,4,,,,,,,,,,1,,2,,2,1,2,81,81,36,3611,52,143.266.404.788.978
831868,1,1,1,70,52,52,48,1,,2,52,2,,9,3,,,,,1,1,,,,,,2,,2,1,2,32,32,75,7512,52,908.961.753.720.502
831871,1,3,1,70,52,32,48,1,,2,8,1,,9,4,,,,,1,,,,,,,2,,2,1,2,44,44,52,5239,52,238.052.053.058.452
831886,1,1,1,70,52,4,48,3,,2,4,1,,3,1,,,,,,,,,,1,,1,200000,2,1,1,54,53,55,5521,52,126.352.351.394.023
831898,1,5,1,70,52,8,48,1,,2,24,1,,4,2,,,,,,,,,,1,,2,,2,1,1,87,77,15,1551,52,139.035.499.394.353
831900,1,3,1,70,52,16,48,1,,2,16,4,,9,1,,,,,,,,,,1,,2,,2,1,2,33,32,85,8532,52,11.258.990.841.859
831904,2,2,2,70,52,4,48,1,,2,54,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,52,5231,52,159.761.114.201.698
831908,1,2,1,70,52,24,25,2,,2,162,1,,4,3,,,,,,,,,,1,,2,,2,1,2,19,32,52,5239,52,253.776.523.787.636
831922,1,1,1,70,52,4,48,4,,2,4,1,,3,1,,,1,,1,1,,,,,,1,1200000,2,1,1,58,58,74,7492,52,152.869.156.898.467
831924,1,1,1,70,52,8,48,1,,2,8,4,,9,1,,,,,,,,,,1,,2,,2,1,1,45,39,75,7513,52,140.783.148.898.314
831927,1,2,1,70,52,24,48,2,,2,12,4,,9,2,,,,,,,,,,1,,2,,2,1,2,13,13,80,8060,52,10.296.260.509.361
831929,1,1,1,70,52,4,48,1,,2,2,1,,2,1,,,,,,,,,,1,,1,150000,2,1,1,80,77,15,1551,52,948.521.023.901.034
831929,1,4,1,70,52,54,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,58,,,,52,948.521.023.901.034
831931,1,2,1,70,52,24,48,1,,2,24,1,,2,1,,,,,,,,,,1,,2,,2,1,2,45,45,52,5234,52,150.287.433.364.469
831934,1,2,1,70,52,24,48,1,,2,270,6,,2,1,,,,,,,,,,1,,2,,2,1,2,33,53,55,5521,52,147.179.784.358.975
831935,1,5,1,70,52,15,48,2,,2,32,1,,4,4,,,,,,,,,,1,,2,,2,1,2,2,44,50,5011,52,121.041.173.144.591
831940,1,3,1,70,52,25,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,52,125.668.572.928.905
831954,1,1,1,70,52,2,48,1,,2,2,4,,3,1,,,,,,,,,,1,,1,500000,2,1,1,37,75,18,1820,52,140.633.543.327.348
831954,1,3,1,70,52,8,48,1,,2,4,1,,3,1,,,,,,,,,,1,,1,300000,2,1,1,85,85,50,5020,52,140.633.543.327.348
831957,1,2,1,70,54,28,48,4,,2,28,4,,3,2,,,,,,,,,,1,,2,,2,1,2,80,80,19,1929,54,279.337.633.035.645
831967,1,3,1,70,54,2,48,1,,2,4,4,,3,2,,,,,,,,,,1,,1,240000,2,1,1,95,95,45,4521,54,314.779.065.787.604
831970,1,2,1,70,54,20,24,1,,2,77,3,,1,4,,,,,,,,,,1,,2,,2,1,2,79,54,95,9500,54,285.082.468.028.692
831996,1,3,1,70,54,8,50,1,,2,8,1,,3,4,,,,,,,,,,1,,2,,2,1,1,39,39,52,5249,54,343.979.165.659.535
832014,1,1,1,70,54,8,60,1,,2,8,8,,2,1,,,,,,,,,,1,,2,,2,1,1,71,62,1,118,54,398.709.018.622.629
832016,1,1,1,70,54,4,60,4,,2,4,1,,4,2,,,,,,,,,,1,,2,,2,1,1,98,85,45,4542,54,3.164.506.973.811
832016,1,2,1,70,54,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,54,3.164.506.973.811
832019,1,1,1,70,54,8,60,4,,2,4,4,,3,1,,,,,,,,,,1,,2,,2,1,1,95,61,1,118,54,240.535.887.520.207
832020,1,2,1,70,54,4,48,1,,2,24,1,,2,2,,,,,,,,,,1,,2,,2,1,1,32,45,52,5233,54,387.136.797.945.437
832024,1,2,1,70,54,4,48,1,,2,4,1,,3,1,,,,,,,,,,1,,2,,2,1,1,53,53,55,5521,54,348.599.450.945.396
832025,1,1,1,70,54,12,48,1,,2,48,1,,4,2,,,,,,,,,,1,,2,,2,1,1,53,95,36,3611,54,366.723.828.027.116
832026,1,2,1,70,54,1,24,4,,2,4,3,,1,9,SISBEN,,,,,,,,,1,,2,,2,1,1,38,54,95,9500,54,24.654.512.102.865
832029,1,1,1,70,54,48,50,1,,2,48,4,,1,1,,,,,,,,,,1,,2,,2,1,2,98,98,60,6031,54,285.082.468.028.692
832059,1,1,1,70,54,3,50,1,,2,3,1,,2,1,,,,,,,,,,1,,2,,2,1,1,95,95,45,4521,54,394.870.386.351.036
832063,1,1,1,70,54,1,50,1,,2,1,1,,4,1,,,,,,,,,,1,,1,500000,2,1,1,95,60,1,121,54,38.671.906.829.794
832063,1,6,1,70,54,4,24,4,,2,64,3,,1,1,,,,,,,,,,1,,2,,2,1,1,55,54,95,9500,54,38.671.906.829.794
832066,1,2,1,70,54,4,24,3,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,54,302.531.534.687.323
832066,1,3,1,70,54,16,48,1,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,1,2,53,53,55,5521,54,302.531.534.687.323
832087,1,4,1,70,54,8,54,1,,2,10,4,,1,1,,,,,,,,,,1,,2,,2,1,1,95,97,63,6310,54,307.821.446.921.846
832087,1,9,1,70,54,45,48,1,,2,52,1,,6,5,,,,,,,,,,1,,2,,2,1,2,39,39,18,1810,54,307.821.446.921.846
832091,1,3,1,70,54,30,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,54,24.183.542.184.758
832093,1,1,1,70,54,8,30,1,,2,48,1,,3,1,,,,,,,,,,1,,2,,2,1,1,55,55,55,5530,54,289.152.636.140.051
832102,1,6,1,70,54,12,40,2,,2,13,2,,9,3,,,,,,,,,,1,,2,,2,1,1,13,13,80,8043,54,191.896.569.073.756
832110,1,1,1,70,54,13,48,1,,2,14,1,,7,3,,,,,,,,,,1,,2,,2,1,1,32,32,91,9111,54,233.761.929.693.464
832121,1,3,1,70,54,24,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,54,279.073.234.520.248
832124,1,1,1,70,54,12,4,1,,2,14,1,,2,3,,,,,,,,,,1,,2,,2,1,1,32,32,51,5155,54,329.012.087.294.073
832132,1,3,1,70,54,52,50,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,84,,,,54,279.547.162.580.624
832134,1,1,1,70,54,99,48,1,,2,240,1,,9,5,,,,,,,,1,,,,2,,2,1,2,58,58,92,9242,54,347.449.301.223.759
832134,1,3,1,70,54,3,48,4,,2,12,1,,3,4,,,,,,,,,,1,,2,,2,1,1,79,95,36,3611,54,347.449.301.223.759
832159,1,2,1,70,54,20,48,1,,2,20,1,,2,1,,,,,,,,,,1,,2,,2,1,2,32,33,67,6715,54,30.405.287.043.691
832168,1,1,1,70,54,24,48,2,,2,24,2,,9,4,,,,,,,,,,1,,2,,2,1,2,2,2,75,7512,54,264.669.498.110.371
832318,1,1,1,70,66,10,72,1,,2,12,1,,3,1,,,1,,,,,,,,,2,,2,1,1,84,84,51,5170,66,29.333.634.593.822
832318,1,2,1,70,66,24,24,1,,2,104,1,,6,1,,,1,,,,,,,,,2,,2,1,2,45,45,18,1810,66,29.333.634.593.822
832318,2,1,2,70,66,60,72,4,,2,8,4,,2,1,,,,,,,,,,1,,2,,2,1,2,21,41,52,5221,66,29.333.634.593.822
832318,2,2,2,70,66,20,60,1,,2,8,6,,2,4,,,,,,,,,,1,,2,,2,1,2,45,45,52,5221,66,29.333.634.593.822
832326,1,1,1,70,66,32,48,4,,2,32,4,,9,1,,,1,,,,,,,,,2,,2,1,2,3,3,85,8511,66,235.523.363.673.452
832328,1,1,1,70,66,24,24,1,,2,6,4,,1,1,,,,,,,,,,1,,2,,2,1,2,95,93,45,4552,66,264.320.785.060.657
832329,1,2,1,70,66,28,48,1,,2,28,1,,2,1,,,,,,,,,,1,,2,,2,1,2,45,45,15,1521,66,197.692.032.816.736
832339,1,1,1,70,66,104,48,1,,2,104,2,,9,1,,,,,,,,,,1,,2,,2,1,2,89,58,80,8043,66,259.690.962.901.475
832344,1,1,1,70,66,24,48,1,,2,24,1,,6,2,,,,,,,,,,1,,2,,2,1,2,95,95,45,4530,66,616.649.482.822.207
832355,1,2,1,70,66,24,48,1,,2,24,1,,8,2,,,,,,,,,,1,,2,,2,1,2,3,3,28,2811,66,211.410.855.066.418
832370,1,2,1,70,66,48,48,1,,2,176,4,,1,1,,,,,,,,,,1,,2,,2,1,2,12,12,74,7411,66,228.915.742.855.525
832370,1,3,1,70,66,36,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,66,228.915.742.855.525
832370,1,4,1,70,66,18,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,66,228.915.742.855.525
832372,1,1,1,70,66,32,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,57,,,,66,22.486.685.118.007
832373,1,5,1,70,66,8,48,3,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,1,54,54,55,5521,66,335.666.248.813.655
832374,1,3,1,70,66,48,48,1,,2,48,1,,3,1,,,,,,,,,,1,,2,,2,1,2,2,45,52,5241,66,267.915.570.093.294
832391,1,1,1,70,66,32,48,1,,2,32,2,,9,1,,,,,,,,,,1,,2,,2,1,2,21,21,41,4100,66,277.032.615.799.062
832396,1,3,1,70,66,5,48,1,,2,36,2,,9,4,,,,,,,,,,1,,2,,2,1,1,2,2,40,4010,66,255.874.554.545.519
832401,1,2,1,70,66,25,48,1,,2,25,1,,3,2,,,,,,,,,,1,,2,,2,1,2,45,45,52,5233,66,300.729.281.187.832
832402,1,2,1,70,66,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,33,,,,66,188.292.968.996.373
832403,1,2,1,70,66,35,50,1,,2,36,1,,3,2,,,,,,,,,,1,,2,,2,1,2,32,45,52,5233,66,281.331.010.840.055
832417,1,5,1,70,66,1,48,1,,2,2,6,,2,1,,,,,,,,,,1,,2,,2,1,1,3,53,55,5529,66,379.061.595.938.636
832423,1,5,1,70,66,3,60,1,,2,3,1,,3,1,,,,,,,,,,1,,1,300000,2,1,1,81,81,36,3611,66,295.781.386.008.798
832428,1,3,1,70,66,24,48,2,,2,104,2,,9,1,,,,,,,,,,1,,2,,2,1,2,13,13,80,8012,66,15.580.261.288.225
832429,1,1,1,70,66,12,48,1,,2,12,1,,9,3,,,,,1,,,,,,,2,,2,1,1,15,15,22,2212,66,219.784.131.438.196
832431,1,2,1,70,66,15,40,1,,2,15,1,,4,2,,,,,,,,1,,,,2,,2,1,2,45,45,52,5233,66,302.904.507.835.113
832431,1,5,1,70,66,8,48,1,,2,8,1,,4,8,,,,,,,,,,1,,2,,2,1,1,45,45,52,5233,66,302.904.507.835.113
832444,1,2,1,70,66,28,40,1,,2,28,1,,4,1,,,,,,,,,,1,,2,,2,1,2,60,60,1,123,66,176.254.469.327.011
832453,1,6,1,70,66,12,40,1,,2,3,1,,9,1,,,,,,,,,,1,,2,,2,1,1,95,97,15,1589,66,339.924.352.656.723
832455,1,2,1,70,66,8,48,1,,2,100,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,66,229.201.440.397.717
832466,1,2,1,70,66,12,48,1,,2,20,1,,9,1,,,,,,,,,,1,,2,,2,1,1,33,77,15,1589,66,175.271.625.326.256
832467,1,2,1,70,66,2,48,1,,2,30,1,,9,1,,,,,,,,,,1,,2,,2,1,1,45,45,15,1581,66,170.690.609.799.913
832474,1,2,1,70,66,6,24,1,,2,32,4,,1,1,,,,,,,,,,1,,2,,2,1,1,53,45,52,5262,66,214.036.993.550.888
832476,1,1,1,70,66,16,48,1,,2,24,3,,1,1,,,,,,,,,,1,,2,,2,1,2,45,54,95,9500,66,20.707.230.069.979
832483,1,4,1,70,66,8,60,3,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,74,7493,66,158.058.431.464.804
832487,1,3,1,70,66,24,60,1,,2,24,1,,9,1,,,,,,,,,,1,,2,,2,1,2,33,33,52,5211,66,263.138.091.227.016
832493,1,1,1,70,66,48,50,1,,2,48,4,,1,2,,,,,,,,,,1,,2,,2,1,2,98,98,60,6031,66,246.567.240.805.825
832494,1,2,1,70,66,24,60,1,,2,24,1,,9,1,,,,,,,,,,1,,2,,2,1,2,98,98,60,6021,66,250.426.260.488.611
832496,1,2,1,70,66,2,35,4,,2,2,1,,2,1,,,,,,,,,,1,,2,,2,1,1,55,77,15,1551,66,239.704.420.100.425
832525,1,3,1,70,68,2,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,1,95,95,36,3611,68,367.311.959.899.196
832535,2,2,2,70,68,2,48,1,,2,32,1,,3,2,,,,,,,,,,1,,2,,2,1,1,45,45,52,5233,68,422.524.071.220.726
832536,1,3,1,70,68,24,50,1,,2,24,1,,3,1,,,,,,,,,,1,,2,,2,1,2,95,95,45,4530,68,393.118.034.378.551
832537,1,7,1,70,68,3,50,1,,2,3,4,,1,1,,,,,,,,,,1,,1,800000,2,1,1,97,97,60,6042,68,413.616.623.783.898
832538,1,2,1,70,68,20,48,1,,2,32,2,,9,2,,,,,,,,,,1,,2,,2,1,2,33,33,75,7512,68,412.956.480.268.405
832546,1,1,1,70,68,48,72,1,,2,48,2,,9,1,,,,,,,,,,1,,2,,2,1,2,58,58,75,7524,68,379.142.011.397.397
832553,1,2,1,70,68,36,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,68,352.919.270.975.967
832557,3,2,3,70,68,12,48,1,,2,12,2,,9,4,,,,,,,,,,1,,2,,2,1,1,5,5,41,4100,68,241.246.476.213.968
832560,1,2,1,70,68,48,48,1,,2,36,4,,1,9,TIENE SEGURO,,,,,,,,,1,,2,,2,1,2,37,37,64,6412,68,352.181.284.871.328
832563,1,4,1,70,68,48,48,1,,2,48,1,,6,7,,,,,,,,,,1,,2,,2,1,2,39,39,45,4521,68,227.721.841.294.317
832563,1,10,1,70,68,36,48,1,,2,36,1,,9,4,,,,,,,,,,1,,2,,2,1,2,45,45,52,5211,68,227.721.841.294.317
832563,1,13,1,70,68,36,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,68,227.721.841.294.317
832582,1,1,1,70,68,8,48,1,,2,12,1,,2,1,,,,,,,,,,1,,2,,2,1,1,33,33,60,6042,68,299.122.510.431.516
832584,1,1,1,70,68,48,48,1,,2,96,1,,9,2,,,,,,,,,,1,,2,,2,1,2,33,39,65,6512,68,35.289.187.057.395
832586,1,1,1,70,68,52,24,2,,2,12,4,,9,8,,,,,,,,,,1,,1,200000,2,1,2,12,12,75,7512,68,318.501.686.385.339
832601,1,1,1,70,68,1,48,1,,2,4,5,,2,6,,,,,,,,,,1,,2,,2,1,1,93,93,52,5272,68,391.854.039.034.772
832601,1,3,1,70,68,8,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,1,84,84,50,5040,68,391.854.039.034.772
832607,1,3,1,70,68,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,1,700000,2,1,1,98,98,60,6042,68,421.003.843.413.936
832609,1,3,1,70,68,6,24,1,,2,24,1,,2,4,,,,,,,,,,1,,2,,2,1,1,34,33,74,7412,68,354.376.962.432.744
832754,1,4,1,70,73,24,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,13,,,,73,170.585.687.276.888
832763,1,2,1,70,73,16,48,1,,2,16,1,,2,9,ES COTIZANTE,,,,,,,,,1,,2,,2,1,2,37,37,74,7499,73,152.280.900.561.285
832765,1,3,1,70,73,40,48,1,,2,40,1,,3,4,,,,,,,,,,1,,2,,2,1,2,53,53,55,5521,73,186.829.806.728.719
832768,1,2,1,70,73,52,48,1,,2,208,1,,3,4,,,,,,,,,,1,,2,,2,1,2,45,45,52,5234,73,313.961.474.326.749
832768,2,1,2,70,73,12,48,3,,2,12,3,,1,4,,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,73,313.961.474.326.749
832768,2,3,2,70,73,12,48,1,,2,24,1,,4,4,,,,,,,,,,1,,2,,2,1,1,45,45,52,5233,73,313.961.474.326.749
832770,1,3,1,70,73,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,21,,,,73,150.533.791.910.927
832771,1,2,1,70,73,28,40,1,,2,48,1,,8,1,,,,,,,,,,1,,2,,2,1,2,58,58,74,7492,73,241.710.486.459.799
832775,1,1,1,70,73,52,30,1,,2,52,3,,1,4,,,,,,,,,,1,,2,,2,1,2,55,54,95,9500,73,250.955.459.893.955
832775,1,2,1,70,73,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,95,,,,73,250.955.459.893.955
832776,1,2,1,70,73,28,48,1,,2,28,1,,3,1,,,,,,,,,,1,,2,,2,1,2,53,53,55,5522,73,188.840.018.620.246
832781,1,2,1,70,73,32,20,1,,2,104,4,,1,2,,,,,,,,,,1,,2,,2,1,2,59,53,55,5529,73,247.269.769.425.303
832781,1,3,1,70,73,2,20,1,,2,78,1,,2,2,,,,,,,,,,1,,2,,2,1,1,97,97,55,5529,73,247.269.769.425.303
832792,1,1,1,70,73,12,48,1,,2,12,1,,4,4,,,,,,,,,,1,,2,,2,1,1,58,83,28,2899,73,248.496.282.201.684
832796,1,2,1,70,73,52,24,3,,2,104,4,,1,4,,,,,,,,,,1,,2,,2,1,2,54,56,93,9301,73,263.051.465.413.343
832796,1,3,1,70,73,3,10,1,,2,3,1,,4,4,,,,,,,,,,1,,1,120000,2,1,1,33,33,55,5521,73,263.051.465.413.343
832805,1,2,1,70,73,12,48,1,,2,52,1,,3,2,,,,,,,,,,1,,2,,2,1,1,39,45,52,5233,73,211.616.462.224.947
832813,1,4,1,70,73,52,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,9,,,,73,210.440.404.820.813
832818,1,1,1,70,73,12,48,4,,2,52,4,,1,2,,,,,,,,,,1,,2,,2,1,1,84,84,50,5040,73,308.462.982.135.971
832818,1,4,1,70,73,24,48,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,1,2,45,59,92,9242,73,308.462.982.135.971
832818,1,8,1,70,73,12,48,1,,2,12,1,,6,7,,,,,,,,,,1,,2,,2,1,1,3,3,74,7421,73,308.462.982.135.971
832829,1,1,1,70,73,52,30,4,,2,364,1,,5,1,,,,,,,,,,1,,2,,2,1,2,41,60,1,123,73,146.721.617.595.781
